ID;Regions;Periods;AllCountries_1;Netherlands_2;TotalForeignCountries_3;EuropeExcludingTheNetherlands_4;Germany_5;Belgium_6;UnitedKingdom_7;France_8;Switzerland_9;Italy_10;Spain_11;Denmark_12;Sweden_13;OtherCountriesEuroZone_14;OtherEuropeanCountries_15;America_16;Asia_17;AustraliaAndOceania_18;Africa_19;AllCountries_20;Netherlands_21;TotalForeignCountries_22;EuropeExcludingTheNetherlands_23;Germany_24;Belgium_25;UnitedKingdom_26;France_27;Switzerland_28;Italy_29;Spain_30;Denmark_31;Sweden_32;OtherCountriesEuroZone_33;OtherEuropeanCountries_34;America_35;Asia_36;AustraliaAndOceania_37;Africa_38
869;West-Nederland (LD);2007 3rd Quarter;4704.9;2152.2;2552.6;2009.8;643.4;165.7;422.0;138.1;45.5;117.4;154.1;32.8;22.7;91.5;176.7;331.9;156.2;34.0;20.8;15568.1;8199.3;7368.8;6347.0;3205.4;447.0;898.3;296.2;113.7;282.5;379.4;76.9;47.6;216.9;383.0;625.2;283.2;71.0;42.4
870;West-Nederland (LD);2007 October;1338.7;642.5;696.2;534.5;156.7;43.2;132.6;34.2;12.0;23.2;31.2;10.4;8.5;27.3;55.3;96.2;47.2;11.6;6.7;3277.4;1650.8;1626.5;1344.0;624.4;87.8;240.6;58.8;23.5;45.3;63.6;20.5;14.3;53.6;111.6;168.3;79.1;23.0;12.2
871;West-Nederland (LD);2007 November;1118.6;520.7;597.9;450.7;78.6;54.2;123.5;36.5;8.7;26.8;27.4;8.1;7.0;27.4;52.4;91.1;41.8;8.3;6.0;2196.0;1033.8;1162.3;910.3;203.8;124.1;213.5;66.2;14.3;50.5;54.3;13.3;11.6;55.6;103.0;156.9;68.7;15.4;11.0
872;West-Nederland (LD);2007 December;911.9;430.4;481.6;366.1;61.6;34.7;101.7;32.9;7.6;28.7;27.0;5.1;4.5;21.1;41.2;65.2;36.7;7.9;5.6;1901.4;940.4;961.0;764.4;179.3;74.1;185.4;59.4;14.2;58.7;54.0;8.6;7.1;44.9;78.7;110.1;60.8;15.4;10.4
873;West-Nederland (LD);2007 4th Quarter;3369.3;1593.6;1775.7;1351.4;296.9;132.1;357.8;103.5;28.4;78.7;85.6;23.7;20.0;75.8;148.9;252.4;125.8;27.7;18.4;7374.8;3625.0;3749.8;3018.7;1007.5;286.1;639.5;184.5;52.0;154.5;171.9;42.4;33.0;154.1;293.2;435.2;208.6;53.7;33.6
874;West-Nederland (LD);2007;15273.0;6983.4;8289.6;6418.2;1771.6;559.9;1592.7;474.3;142.8;347.3;398.2;111.1;83.5;329.2;607.5;1147.5;533.1;111.1;79.7;40002.5;19905.1;20097.4;16746.1;7194.2;1306.4;3060.9;926.0;304.2;745.9;880.2;227.7;155.1;702.6;1243.0;2044.8;931.3;221.8;153.4
875;West-Nederland (LD);2008 January;837.5;391.3;446.2;343.8;65.7;31.0;99.7;26.5;6.6;23.6;19.2;5.4;4.7;23.1;38.3;60.0;31.8;5.9;4.8;1702.5;807.7;894.8;715.6;195.3;62.9;176.5;47.4;11.4;52.3;37.5;9.1;7.6;43.7;72.0;104.4;53.4;12.2;9.1
876;West-Nederland (LD);2008 February;922.7;438.7;484.0;377.9;64.1;44.2;113.4;31.6;6.6;18.7;23.3;5.4;5.1;26.1;39.5;61.3;33.8;4.9;6.1;1884.0;956.5;927.5;750.9;162.3;85.1;211.5;58.1;11.4;34.8;44.5;9.9;8.2;50.6;74.5;102.2;54.8;9.7;10.0
877;West-Nederland (LD);2008 March;1083.6;467.5;616.1;490.8;126.4;45.8;127.8;33.9;8.4;24.6;35.1;8.5;6.2;29.3;44.9;78.8;34.4;6.6;5.5;2366.2;984.7;1381.5;1169.4;443.9;97.0;250.0;60.4;16.0;49.8;74.1;17.6;11.0;59.7;89.8;134.9;55.6;12.7;9.0
878;West-Nederland (LD);2008 1st Quarter;2843.8;1297.4;1546.4;1212.4;256.1;121.0;340.9;92.0;21.6;66.9;77.5;19.2;16.0;78.4;122.7;200.1;100.0;17.4;16.4;5952.6;2748.8;3203.8;2635.9;801.5;245.0;637.9;166.0;38.8;136.9;156.2;36.5;26.8;154.0;236.4;341.4;163.8;34.5;28.1
879;West-Nederland (LD);2008 April;1230.7;556.6;674.1;525.3;119.3;47.2;133.8;54.2;12.0;25.0;22.3;12.6;10.2;29.0;59.6;88.9;46.6;7.5;5.9;2785.7;1260.6;1525.1;1244.8;383.0;111.8;279.0;115.9;24.9;51.1;44.4;27.5;20.1;63.8;123.3;166.7;85.0;15.4;13.2
880;West-Nederland (LD);2008 May;1548.7;774.3;774.4;621.4;212.9;57.8;129.6;47.1;12.9;28.2;27.6;9.8;8.3;31.8;55.4;95.9;42.2;9.5;5.5;3978.0;2160.3;1817.7;1540.0;699.6;133.5;263.9;90.1;26.8;56.2;54.3;20.1;15.9;69.4;110.4;176.5;73.5;17.8;9.8
881;West-Nederland (LD);2008 June;1333.1;672.4;660.7;497.1;153.7;45.5;116.3;31.9;9.5;21.0;26.0;8.3;7.0;26.7;51.1;100.7;45.2;11.7;6.0;3587.1;1954.5;1632.6;1335.2;640.5;106.3;224.3;56.0;18.3;43.0;53.8;15.9;12.6;59.3;105.1;181.7;81.7;22.6;11.4
882;West-Nederland (LD);2008 2nd Quarter;4112.5;2003.3;2109.2;1643.7;485.8;150.6;379.6;133.2;34.3;74.3;75.9;30.7;25.6;87.5;166.1;285.5;134.0;28.6;17.4;10350.8;5375.4;4975.4;4120.0;1723.2;351.7;767.1;261.9;70.0;150.3;152.5;63.6;48.5;192.5;338.8;525.0;240.2;55.8;34.4
883;West-Nederland (LD);2008 July;1489.7;676.3;813.4;646.2;241.2;58.0;124.0;42.9;14.1;25.4;36.1;14.0;9.0;29.9;51.6;102.3;47.0;11.6;6.3;5144.1;2676.6;2467.5;2145.4;1244.5;153.1;259.8;83.9;34.3;56.1;80.8;35.6;19.1;68.1;110.2;202.4;83.2;23.8;12.7
884;West-Nederland (LD);2008 August;1613.8;790.8;823.0;675.1;219.1;66.2;120.7;49.5;10.5;57.5;54.8;7.4;5.9;32.9;50.7;81.3;48.7;10.6;7.3;5707.3;3350.8;2356.5;2075.8;981.4;196.6;275.0;111.4;25.4;141.1;134.2;16.4;11.2;78.3;104.8;153.7;91.9;20.5;14.6
885;West-Nederland (LD);2008 September;1299.5;653.8;645.7;496.2;159.5;45.8;108.7;29.5;9.8;20.9;27.5;8.2;8.2;25.9;52.2;90.2;42.8;10.7;5.8;3197.4;1644.9;1552.5;1291.0;634.1;96.5;202.9;52.0;18.7;43.3;59.3;15.3;14.5;52.9;101.5;156.7;73.3;20.7;10.8
886;West-Nederland (LD);2008 3rd Quarter;4403.0;2120.9;2282.1;1817.5;619.7;170.0;353.4;121.9;34.4;103.9;118.4;29.6;23.1;88.8;154.5;273.8;138.5;32.9;19.4;14048.8;7672.3;6376.5;5512.3;2860.0;446.1;737.7;247.3;78.4;240.6;274.3;67.2;44.8;199.3;316.5;512.7;248.4;65.0;38.1
887;West-Nederland (LD);2008 October;1289.5;618.3;671.2;527.6;167.3;48.3;112.0;35.4;11.4;22.5;23.3;11.0;7.9;29.4;59.1;84.7;42.9;9.5;6.5;3079.5;1488.1;1591.4;1345.4;666.7;110.1;205.5;59.7;22.2;41.5;44.1;20.5;13.6;53.7;107.7;142.5;73.8;18.1;11.6
888;West-Nederland (LD);2008 November;1019.5;517.0;502.5;386.9;67.3;49.4;99.9;34.2;8.2;20.8;16.6;8.1;6.8;24.4;51.1;66.8;36.3;6.4;6.1;1973.2;1020.8;952.4;752.9;168.2;104.2;173.5;60.8;13.8;39.4;30.7;14.5;11.0;45.0;91.8;114.3;61.8;12.4;11.0
889;West-Nederland (LD);2008 December;848.3;439.5;408.8;313.5;54.3;33.3;75.5;32.0;6.9;25.9;17.4;4.1;3.6;19.3;41.2;54.0;30.7;6.1;4.6;1753.7;961.1;792.6;627.7;142.3;63.1;133.5;56.3;12.9;54.5;34.0;7.2;6.0;38.7;79.3;91.9;53.0;12.2;7.7
890;West-Nederland (LD);2008 4th Quarter;3157.3;1574.7;1582.5;1228.0;288.9;131.1;287.4;101.6;26.5;69.2;57.3;23.3;18.3;73.1;151.4;205.5;109.9;22.0;17.2;6806.3;3469.9;3336.4;2726.0;977.1;277.4;512.5;176.9;48.9;135.4;108.8;42.2;30.6;137.4;278.8;348.6;188.6;42.7;30.4
891;West-Nederland (LD);2008;14516.6;6996.4;7520.2;5901.6;1650.5;572.6;1361.3;448.7;116.8;314.3;329.1;102.8;82.9;327.8;594.7;964.8;482.4;100.9;70.4;37158.5;19266.4;17892.1;14994.3;6361.8;1320.2;2655.2;852.1;236.2;663.2;691.8;209.5;150.7;683.2;1170.5;1727.9;841.0;198.0;130.9
892;West-Nederland (LD);2009 January;794.9;395.9;398.9;312.4;67.8;34.3;74.9;26.5;6.2;22.6;13.8;4.5;3.9;19.9;38.1;49.8;27.1;5.5;4.1;1618.0;802.8;815.2;658.4;191.6;69.8;137.1;48.0;11.0;48.7;26.8;8.3;6.2;38.0;72.9;87.7;49.5;11.9;7.8
893;West-Nederland (LD);2009 February;861.2;437.1;424.1;335.3;63.3;45.6;83.3;33.7;6.7;18.0;16.4;4.8;4.1;24.2;35.1;50.1;29.6;4.8;4.3;1760.4;951.5;809.0;656.2;147.1;85.1;152.1;64.5;11.5;33.5;32.9;7.9;6.3;47.4;67.8;85.3;50.5;9.1;7.9
894;West-Nederland (LD);2009 March;972.3;472.0;500.3;387.0;78.2;37.6;106.3;31.8;8.5;21.2;20.6;7.0;5.8;28.3;41.8;68.3;33.7;5.3;6.0;1983.6;982.5;1001.1;791.3;204.2;71.4;195.2;60.4;15.3;43.1;41.3;13.2;9.7;57.1;80.3;129.7;59.3;10.0;10.8
895;West-Nederland (LD);2009 1st Quarter;2628.4;1305.0;1323.3;1034.7;209.3;117.5;264.5;91.9;21.4;61.8;50.8;16.3;13.8;72.3;115.0;168.2;90.4;15.6;14.5;5362.1;2736.8;2625.3;2105.8;542.9;226.4;484.3;172.9;37.7;125.2;101.1;29.4;22.2;142.5;221.1;302.8;159.3;31.0;26.4
896;West-Nederland (LD);2009 April;1328.6;585.1;743.5;614.3;193.1;57.6;117.1;53.4;15.1;27.0;33.3;11.7;10.7;35.1;60.2;76.5;41.3;6.2;5.2;3125.3;1299.4;1825.9;1590.3;675.3;144.8;241.0;115.8;31.3;55.4;68.1;31.5;22.9;76.5;127.7;140.5;72.5;12.1;10.4
897;West-Nederland (LD);2009 May;1468.5;749.5;719.0;568.6;181.7;62.1;104.6;51.3;13.5;27.4;22.4;9.3;7.6;33.9;54.8;89.6;45.9;8.6;6.2;3729.2;2104.0;1625.2;1355.8;569.2;142.6;207.4;102.5;25.9;53.4;43.4;18.3;13.0;71.6;108.5;163.3;78.4;16.3;11.3
898;West-Nederland (LD);2009 June;1390.9;692.3;698.6;546.3;205.5;54.9;98.5;32.2;12.2;21.7;24.5;7.6;8.1;27.9;53.1;96.4;39.2;9.1;7.7;3743.2;1962.6;1780.6;1500.5;799.1;142.8;182.8;56.3;24.0;42.6;48.5;14.5;13.7;64.2;111.9;176.5;69.7;18.9;15.0
899;West-Nederland (LD);2009 2nd Quarter;4187.9;2026.8;2161.0;1729.2;580.4;174.6;320.1;136.9;40.8;76.0;80.3;28.6;26.4;96.9;168.1;262.5;126.4;23.9;19.1;10597.7;5366.0;5231.7;4446.5;2043.6;430.2;631.2;274.6;81.1;151.5;160.0;64.3;49.7;212.3;348.1;480.4;220.7;47.3;36.8
900;West-Nederland (LD);2009 July;1545.9;694.6;851.3;673.8;260.0;62.8;112.5;43.8;17.1;27.9;34.8;14.6;8.5;33.2;58.5;109.2;47.0;13.8;7.4;5257.8;2660.1;2597.7;2258.8;1314.1;184.0;228.7;90.6;44.6;58.5;78.2;38.6;17.7;75.5;128.4;210.8;86.1;27.2;14.8
901;West-Nederland (LD);2009 August;1669.7;829.7;840.0;682.6;246.5;67.4;109.8;49.3;11.2;55.8;46.8;7.9;5.5;30.8;51.6;86.3;53.9;10.9;6.3;5838.4;3407.9;2430.5;2122.5;1094.4;190.0;244.9;110.4;26.5;126.0;112.2;19.0;10.8;72.8;115.6;167.7;102.8;22.7;14.7
902;West-Nederland (LD);2009 September;1327.1;669.9;657.2;493.7;159.2;44.7;102.0;32.1;10.5;21.9;26.7;7.3;6.7;26.6;56.1;93.9;49.7;12.8;7.1;3330.2;1814.1;1516.0;1230.3;593.8;98.6;181.0;55.7;20.4;42.8;54.2;12.8;10.6;54.3;106.1;160.3;87.4;23.9;14.2
903;West-Nederland (LD);2009 3rd Quarter;4542.7;2194.2;2348.5;1850.0;665.7;175.0;324.3;125.2;38.7;105.6;108.3;29.8;20.7;90.5;166.1;289.4;150.7;37.5;20.9;14426.3;7882.1;6544.2;5611.6;3002.2;472.6;654.6;256.7;91.5;227.3;244.6;70.4;39.0;202.6;350.1;538.8;276.4;73.8;43.6
904;West-Nederland (LD);2009 October;1278.4;608.1;670.3;528.6;178.0;45.5;105.0;38.4;12.9;21.2;27.5;9.6;6.5;28.1;55.8;79.8;44.5;10.7;6.8;3068.8;1468.5;1600.3;1353.4;695.4;90.8;190.7;70.3;25.4;40.1;53.6;17.5;10.7;54.5;104.3;139.4;75.2;19.7;12.7
905;West-Nederland (LD);2009 November;1018.8;487.5;531.3;408.7;69.7;57.4;96.6;34.1;9.0;23.3;23.6;6.5;6.4;26.2;55.7;68.7;42.3;5.9;5.8;2008.7;991.0;1017.7;812.8;168.1;136.1;171.5;59.3;15.6;43.5;44.2;10.7;10.7;50.1;103.1;113.9;69.6;10.5;10.8
906;West-Nederland (LD);2009 December;880.0;423.2;456.7;349.6;64.4;39.5;78.4;34.8;7.7;30.8;25.2;3.9;3.8;21.8;39.1;54.8;39.8;7.5;5.0;1770.0;906.8;863.2;684.3;148.1;81.9;136.6;61.7;14.1;62.6;50.2;6.5;5.9;42.6;74.1;89.8;65.5;13.7;9.9
907;West-Nederland (LD);2009 4th Quarter;3177.2;1518.8;1658.4;1286.9;312.2;142.4;280.1;107.4;29.6;75.3;76.4;20.0;16.7;76.1;150.6;203.4;126.6;24.0;17.6;6847.5;3366.3;3481.2;2850.5;1011.6;308.8;498.8;191.3;55.0;146.3;148.1;34.7;27.3;147.2;281.5;343.2;210.3;43.9;33.3
908;West-Nederland (LD);2009;14536.1;7044.9;7491.2;5900.7;1767.5;609.5;1189.0;461.4;130.5;318.7;315.8;94.8;77.7;335.9;599.9;923.5;494.1;101.0;72.0;37233.5;19351.1;17882.4;15014.4;6600.2;1437.9;2268.9;895.6;265.4;650.3;653.7;198.8;138.2;704.7;1200.7;1665.1;866.7;196.0;140.2
909;West-Nederland (LD);2010 January;808.6;394.5;414.1;319.7;68.8;36.6;73.5;29.0;7.1;26.2;18.0;4.2;3.9;21.4;30.9;55.7;28.6;5.9;4.1;1616.5;779.3;837.3;669.7;190.5;74.9;131.7;53.2;12.3;58.8;33.4;7.0;6.3;40.6;61.0;96.5;49.5;12.8;8.7
910;West-Nederland (LD);2010 February;888.2;427.9;460.3;360.1;65.8;48.0;94.8;34.8;7.1;21.7;21.1;5.2;4.6;24.8;32.4;58.4;32.7;4.8;4.3;1779.0;898.6;880.4;710.1;160.9;93.3;171.2;70.4;11.9;40.4;41.5;8.7;7.1;46.0;58.7;97.8;55.1;9.5;7.9
911;West-Nederland (LD);2010 March;1068.8;463.3;605.5;460.3;100.3;44.4;109.7;42.0;9.7;28.9;31.6;8.3;7.0;33.0;45.4;88.8;41.9;6.9;7.6;2096.9;910.2;1186.7;944.1;287.9;82.9;192.5;75.3;15.9;54.4;61.8;15.4;11.0;61.0;86.0;148.0;69.3;12.1;13.1
912;West-Nederland (LD);2010 1st Quarter;2765.6;1285.7;1479.9;1140.2;235.0;129.1;278.0;105.8;23.9;76.8;70.7;17.7;15.5;79.1;108.7;202.9;103.2;17.6;16.0;5492.4;2588.1;2904.4;2323.9;639.3;251.2;495.4;198.8;40.1;153.6;136.7;31.0;24.5;147.6;205.7;342.3;173.9;34.4;29.8
913;West-Nederland (LD);2010 April;1435.5;606.8;828.7;681.8;209.9;75.6;121.3;71.1;17.7;33.1;33.5;13.0;12.9;37.7;56.0;82.3;48.1;7.9;8.7;3288.9;1340.4;1948.5;1683.5;696.4;193.8;238.3;150.5;35.6;65.4;68.3;26.5;26.4;76.2;106.0;150.0;83.2;14.9;16.9
914;West-Nederland (LD);2010 May;1582.0;777.9;804.1;635.7;209.9;64.2;121.1;54.2;16.1;34.1;30.8;10.0;8.1;33.0;54.2;103.3;46.9;10.5;7.6;3993.2;2213.3;1779.9;1477.9;634.4;145.2;226.5;106.5;31.6;68.1;57.9;19.7;14.4;66.2;107.4;187.9;79.4;20.5;14.1
915;West-Nederland (LD);2010 June;1452.4;690.5;762.0;574.3;198.6;49.1;120.9;39.7;12.6;28.2;34.2;9.0;7.2;29.6;45.0;112.4;52.2;15.1;8.0;3613.6;1806.7;1806.9;1459.4;730.2;109.2;229.3;73.3;24.3;56.0;67.7;16.5;12.1;57.3;83.5;208.8;92.9;30.4;15.4
916;West-Nederland (LD);2010 2nd Quarter;4469.9;2075.2;2394.8;1891.8;618.4;188.9;363.3;165.1;46.4;95.4;98.5;32.0;28.2;100.3;155.3;298.0;147.1;33.5;24.4;10895.7;5360.4;5535.3;4620.8;2061.0;448.1;694.2;330.3;91.6;189.6;193.9;62.8;52.9;199.7;296.8;546.7;255.5;65.8;46.5
917;West-Nederland (LD);2010 July;1677.9;757.0;920.9;724.9;276.8;67.6;117.3;55.5;17.8;33.2;44.9;14.8;9.4;35.4;52.2;118.8;50.7;17.4;9.1;5480.2;2810.8;2669.4;2295.7;1264.9;201.0;242.7;119.9;46.1;72.2;95.7;40.3;19.1;80.9;112.8;225.8;94.2;35.5;18.3
918;West-Nederland (LD);2010 August;1784.2;825.7;958.4;780.6;285.7;71.6;123.0;57.8;14.0;66.1;60.3;8.0;6.5;33.7;53.8;103.4;50.7;16.2;7.6;6021.0;3221.5;2799.5;2461.6;1352.4;180.3;266.1;123.9;32.3;149.2;134.7;18.6;11.8;79.3;113.0;194.2;95.0;31.5;17.2
919;West-Nederland (LD);2010 September;1430.9;667.8;763.1;559.9;168.7;52.9;124.6;36.4;12.6;27.9;34.7;11.1;8.5;30.5;52.1;123.9;53.9;15.9;9.6;3538.1;1783.4;1754.7;1394.9;640.3;112.9;227.4;63.9;25.3;55.5;71.3;21.1;14.3;62.7;100.3;213.8;97.6;30.7;17.6
920;West-Nederland (LD);2010 3rd Quarter;4892.9;2250.5;2642.4;2065.3;731.3;192.2;364.9;149.8;44.4;127.1;139.9;33.8;24.4;99.5;158.0;346.1;155.3;49.5;26.3;15039.2;7815.7;7223.6;6152.2;3257.6;494.2;736.3;307.7;103.8;277.0;301.6;79.9;45.2;222.8;326.1;633.8;286.8;97.7;53.1
921;West-Nederland (LD);2010 October;1388.1;633.3;754.8;574.0;190.9;48.7;117.1;42.4;14.7;26.4;32.4;9.5;9.6;29.9;52.4;109.8;49.4;13.3;8.3;3236.1;1460.7;1775.4;1455.0;731.7;93.9;212.2;77.9;31.0;52.7;63.1;19.6;16.7;58.4;97.8;191.8;86.2;25.7;16.6
922;West-Nederland (LD);2010 November;1106.8;517.1;589.8;444.4;78.8;64.5;105.8;39.8;8.9;26.4;29.9;7.8;7.0;26.4;49.1;85.2;43.5;9.0;7.7;2148.9;1010.3;1138.7;884.3;183.9;149.4;187.8;73.9;15.2;52.2;55.5;12.7;11.7;49.3;92.6;145.7;77.7;16.3;14.7
923;West-Nederland (LD);2010 December;938.4;467.2;471.2;350.6;56.3;38.2;88.6;35.9;8.9;32.9;24.2;4.6;4.3;21.2;35.5;66.7;35.7;12.2;6.1;1816.8;931.1;885.7;675.9;130.5;72.1;150.2;66.2;16.3;70.3;47.1;7.0;7.2;38.3;70.7;111.9;65.9;20.7;11.3
924;West-Nederland (LD);2010 4th Quarter;3433.4;1617.6;1815.8;1369.0;326.0;151.5;311.4;118.0;32.5;85.7;86.5;21.9;20.9;77.5;137.0;261.7;128.6;34.4;22.1;7201.8;3402.0;3799.8;3015.2;1046.2;315.4;550.2;218.0;62.5;175.2;165.7;39.4;35.7;146.0;261.1;449.4;229.9;62.6;42.7
925;West-Nederland (LD);2010;15561.8;7228.9;8332.9;6466.3;1910.7;661.6;1317.6;538.7;147.3;385.0;395.6;105.4;89.0;356.4;558.9;1108.6;534.2;135.0;88.7;38629.2;19166.2;19463.0;16112.1;7004.1;1509.0;2476.0;1054.7;297.9;795.3;798.0;213.1;158.3;716.1;1089.7;1972.3;946.1;260.5;172.0
926;West-Nederland (LD);2011 January;867.2;420.1;447.1;343.3;74.5;41.1;74.9;31.9;7.8;27.6;20.5;4.7;4.5;19.6;36.2;63.9;27.1;6.8;5.9;1697.7;808.3;889.5;712.5;208.1;83.3;130.5;54.8;14.5;59.3;38.7;8.0;7.0;38.3;69.9;104.3;48.9;13.1;10.7
927;West-Nederland (LD);2011 February;892.0;428.1;464.0;358.4;59.9;46.8;95.5;36.9;8.4;21.2;21.0;5.5;5.1;22.9;35.1;65.2;30.8;4.5;5.0;1709.0;866.8;842.2;664.3;134.3;81.5;166.9;67.4;14.6;38.0;37.8;9.6;8.7;42.2;63.3;105.9;54.8;8.3;8.9
928;West-Nederland (LD);2011 March;1107.6;520.5;587.1;447.7;100.3;50.8;103.4;37.3;10.1;26.2;27.0;7.8;6.6;30.1;48.1;87.1;40.2;5.8;6.4;2181.5;1046.8;1134.7;900.1;256.3;104.5;180.5;68.6;17.0;51.2;49.4;14.3;10.7;58.4;89.2;143.6;68.9;10.6;11.5
929;West-Nederland (LD);2011 1st Quarter;2866.8;1368.7;1498.2;1149.4;234.6;138.8;273.8;106.1;26.2;74.9;68.5;18.0;16.2;72.7;119.5;216.2;98.1;17.1;17.4;5588.3;2721.9;2866.4;2277.0;598.7;269.3;477.9;190.8;46.2;148.6;125.9;31.9;26.4;138.9;222.3;353.7;172.6;32.0;31.1
930;West-Nederland (LD);2011 April;1547.3;621.6;925.7;738.4;248.6;80.7;125.4;66.1;20.8;30.9;34.2;12.5;15.0;41.9;62.3;111.3;56.1;9.6;10.4;3687.8;1412.6;2275.3;1948.0;905.9;213.6;243.0;136.2;42.6;62.1;71.0;29.3;29.6;94.0;120.8;192.4;97.8;19.0;18.0
931;West-Nederland (LD);2011 May;1530.4;754.2;776.2;572.5;164.5;58.5;107.9;48.4;15.6;28.8;31.0;10.5;10.0;33.0;64.4;121.2;57.9;14.8;9.8;3558.3;1913.5;1644.7;1282.0;496.8;122.3;197.7;90.6;29.9;55.8;56.2;22.9;17.5;66.5;125.7;211.0;104.8;29.5;17.4
932;West-Nederland (LD);2011 June;1668.0;758.9;909.1;673.9;264.6;61.9;113.3;45.9;17.5;28.6;34.7;9.0;9.0;35.8;53.4;138.4;63.5;21.5;11.8;4287.3;2107.8;2179.5;1773.5;974.1;141.2;204.2;82.3;34.3;55.6;66.0;18.7;16.1;79.6;101.3;233.2;110.1;40.4;22.3
933;West-Nederland (LD);2011 2nd Quarter;4745.6;2134.6;2611.0;1984.8;677.8;201.0;346.6;160.4;53.8;88.3;100.0;32.0;34.0;110.8;180.2;370.9;177.5;46.0;32.0;11533.4;5433.9;6099.5;5003.5;2376.8;477.1;644.9;309.1;106.9;173.5;193.3;70.9;63.2;240.0;347.8;636.6;312.8;88.9;57.6
934;West-Nederland (LD);2011 July;1656.8;723.5;933.3;699.5;245.4;68.5;124.6;50.9;19.5;33.0;42.0;13.1;10.3;34.4;57.7;134.5;67.1;20.0;12.1;5299.6;2709.7;2590.0;2155.2;1131.1;200.2;245.8;107.4;50.6;72.9;90.1;37.7;20.9;77.4;121.0;246.7;122.5;40.0;25.6
935;West-Nederland (LD);2011 August;1715.7;762.0;953.6;755.3;281.4;66.0;114.1;57.4;15.3;65.7;55.2;7.7;6.6;35.6;50.2;110.6;60.3;19.5;7.9;5727.7;2915.1;2812.5;2445.7;1377.9;177.7;235.9;120.7;39.7;150.7;127.0;16.6;14.0;82.5;103.2;200.7;109.8;39.4;16.9
936;West-Nederland (LD);2011 September;1483.3;671.0;812.3;589.9;205.2;52.5;117.4;38.1;13.9;25.8;33.2;7.7;9.1;32.1;54.8;127.4;64.5;18.2;12.2;3612.6;1670.5;1942.1;1553.4;812.6;108.1;215.6;67.1;27.8;51.9;66.5;14.8;15.6;68.0;105.2;213.3;115.7;37.6;22.2
937;West-Nederland (LD);2011 3rd Quarter;4855.8;2156.6;2699.2;2044.8;732.0;187.0;356.1;146.5;48.8;124.6;130.3;28.5;26.1;102.1;162.8;372.6;191.9;57.6;32.3;14639.9;7295.3;7344.6;6154.3;3321.6;486.0;697.4;295.2;118.1;275.5;283.6;69.0;50.5;228.0;329.4;660.7;347.9;117.0;64.7
938;West-Nederland (LD);2011 October;1427.0;657.0;770.0;584.1;194.8;58.2;111.0;46.1;16.6;28.6;30.9;8.1;8.8;30.8;50.3;114.9;50.1;13.2;7.7;3165.5;1464.2;1701.2;1376.6;646.1;115.6;196.9;80.7;32.9;58.8;61.0;15.5;14.4;60.6;94.3;193.4;90.1;26.0;15.1
939;West-Nederland (LD);2011 November;1145.7;521.2;624.4;473.1;94.6;65.2;107.6;41.9;11.1;30.1;27.0;7.6;8.0;27.7;52.4;89.6;46.6;7.0;8.0;2251.1;1010.4;1240.7;977.8;257.9;148.7;184.3;73.5;20.2;62.3;51.5;12.7;13.2;52.9;100.5;150.4;83.0;14.8;14.7
940;Zuid-Nederland (LD);1998 January;263.8;200.5;63.4;56.4;25.0;10.3;8.4;3.4;;1.4;;;;;5.8;4.8;1.8;;;675.1;516.7;158.5;142.9;70.5;29.2;16.7;5.7;;2.1;;;;;14.8;11.1;3.5;;
941;Zuid-Nederland (LD);1998 February;275.8;204.7;71.1;65.3;29.5;10.5;10.4;3.9;;1.3;;;;;8.1;4.1;1.3;;;758.2;576.0;182.2;167.4;86.6;27.6;22.6;6.4;;2.3;;;;;18.7;10.7;3.1;;
942;Zuid-Nederland (LD);1998 March;313.9;227.8;86.0;77.9;34.9;11.2;11.5;5.3;;2.0;;1.1;;;10.1;5.4;2.2;;;814.5;596.3;218.2;199.5;100.9;29.3;25.7;9.7;;3.8;;3.3;;;23.3;12.3;5.5;;
943;Zuid-Nederland (LD);1998 1st Quarter;853.5;633.0;220.5;199.5;89.3;32.0;30.3;12.6;1.6;4.7;2.5;2.4;;;24.0;14.3;5.3;;;2247.9;1689.0;558.9;509.8;258.0;86.1;64.9;21.8;2.9;8.2;4.8;6.2;;;56.9;34.0;12.1;;
944;Zuid-Nederland (LD);1998 April;440.3;303.4;136.9;113.5;61.9;19.7;20.7;5.8;1.2;1.6;1.2;;;;;;13.4;6.3;3.5;1320.3;903.8;416.5;388.7;214.3;70.8;52.9;11.6;2.7;3.0;2.7;;;;;;6.3;0.8;0.5
945;Zuid-Nederland (LD);1998 May;532.7;428.6;104.1;78.9;36.2;10.7;19.6;6.7;1.0;2.1;1.2;;;;;;12.8;7.9;4.1;1615.8;1366.5;249.3;219.6;103.5;24.2;44.6;11.4;1.9;4.0;2.5;;;;;;6.9;1.0;1.0
946;Zuid-Nederland (LD);1998 June;461.4;375.3;86.1;65.0;31.6;8.7;14.7;4.8;1.2;1.6;1.1;;;;;;11.9;6.4;2.7;1743.9;1451.5;292.3;268.6;153.9;32.8;34.2;8.9;2.2;2.9;2.3;;;;;;5.6;1.5;0.7
947;Zuid-Nederland (LD);1998 2nd Quarter;1434.4;1107.3;327.2;294.1;129.7;39.0;55.0;17.3;3.3;5.3;3.5;2.9;;;38.1;20.6;10.2;1.3;;4680.0;3721.8;958.2;877.0;471.7;127.8;131.7;31.9;6.8;9.9;7.6;6.6;;;83.0;56.9;18.8;3.2;
