ID;Milieucompartimenten;Sectoren;Perioden;MilieuInvesteringen_1;TotaalMilieukosten_2;Personeelskosten_3;GoederenEnDiensten_4;Kapitaallasten_5;Onverdeeld_6;OpbrengstenEnBesparingen_7;TotaalMilieukosten_8;Personeelskosten_9;GoederenEnDiensten_10;Kapitaallasten_11;Onverdeeld_12;OpbrengstenEnBesparingen_13;TotaalMilieukosten_14;Personeelskosten_15;GoederenEnDiensten_16;Kapitaallasten_17;Onverdeeld_18;OpbrengstenEnBesparingen_19;TotaalMilieukosten_20;Personeelskosten_21;GoederenEnDiensten_22;Kapitaallasten_23;Onverdeeld_24;OpbrengstenEnBesparingen_25;TotaalMilieukosten_26;Personeelskosten_27;GoederenEnDiensten_28;Kapitaallasten_29;Onverdeeld_30;OpbrengstenEnBesparingen_31;TotaalSectoren_32;Rijksoverheid_33;Provincies_34;Waterschappen_35;Gemeenten_36;GemeenschappelijkeRegelingen_37;BedrijvenExclMilieudienstverlening_38;Milieudienstverlening_39;Huishoudens_40;Onverdeeld_41;NettoMilieulasten_42
432;Compartiment water;5;1999;389.0;636.0;;;;636.0;;;;;;;;;;;;;;636.0;;;;636.0;;;;;;;;794.0;178.0;;1.0;;;123.0;;492.0;;-58.0
433;Compartiment water;5;2000;431.0;676.0;;;;676.0;;;;;;;;;;;;;;676.0;;;;676.0;;;;;;;;;;;;;;;;;;
434;Compartiment water;5;2001;538.0;710.0;;;;710.0;;;;;;;;;;;;;;710.0;;;;710.0;;;;;;;;869.0;174.0;;1.0;;;139.0;;555.0;;-43.0
435;Compartiment water;5;2003;630.0;758.0;;0.0;;758.0;;;;;;;;;;;;;;758.0;;;;758.0;;;;;;;;956.0;154.0;;6.0;;;152.0;;644.0;;-54.0
436;Compartiment water;5;2005;630.0;765.0;;0.0;;765.0;;;;;;;;;;;;;;765.0;;;;765.0;;;;;;;;922.0;154.0;;3.0;;;153.0;;612.0;;16.0
437;Compartiment water;5;2007;1013.0;827.0;1.0;0.0;;826.0;;2.0;1.0;0.0;;1.0;;;;;;;;825.0;;;;825.0;;;;;;;;982.0;154.0;;3.0;;;165.0;;660.0;;62.0
438;Compartiment water;5;2009;760.0;964.0;1.0;2.0;;961.0;;4.0;1.0;2.0;;1.0;;;;;;;;960.0;;;;960.0;;;;;;;;1117.0;154.0;;3.0;;;192.0;;768.0;;-71.0
439;Compartiment water;5;2011;788.0;1000.0;2.0;1.0;0.0;997.0;;5.0;2.0;1.0;0.0;2.0;;;;;;;;995.0;;;;995.0;;;;;;;;1158.0;160.0;;3.0;;;199.0;;796.0;;-38.0
440;Compartiment water;6;1985;;2.0;1.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;2.0;1.0;1.0;0.0;0.0;0.0;2.0;;1.0;;;;1.0;;;;0.0
441;Compartiment water;6;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;Compartiment water;6;1987;0.0;3.0;1.0;2.0;1.0;;0.0;;;;;;;;;;;;;;;;;;;3.0;1.0;2.0;1.0;;0.0;3.0;;1.0;2.0;0.0;;;;;;0.0
443;Compartiment water;6;1988;;2.0;1.0;1.0;;0.0;;;;;;;;;;;;;;;;;;;;2.0;1.0;1.0;;0.0;;;;;;;;;;;;
444;Compartiment water;6;1989;1.0;2.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;2.0;0.0;1.0;0.0;0.0;;2.0;;;2.0;0.0;;0.0;;;;0.0
445;Compartiment water;6;1990;;2.0;0.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;2.0;0.0;1.0;0.0;0.0;0.0;;;;;;;;;;;
446;Compartiment water;6;1991;;2.0;0.0;1.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;2.0;0.0;1.0;0.0;;0.0;2.0;;0.0;2.0;0.0;;0.0;;;;0.0
447;Compartiment water;6;1992;;1.0;0.0;1.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;0.0;;0.0;;;;;;;;;;;
448;Compartiment water;6;1993;;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;0.0;;;3.0;;;3.0;0.0;;;;;;-2.0
449;Compartiment water;6;1994;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;
450;Compartiment water;6;1995;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;29.0;;;29.0;;;;;;;-29.0
451;Compartiment water;6;1996;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;
452;Compartiment water;6;1997;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;8.0;;;7.0;0.0;;0.0;;;;-7.0
453;Compartiment water;6;1998;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;
454;Compartiment water;6;1999;0.0;4.0;2.0;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;4.0;2.0;2.0;0.0;0.0;0.0;6.0;;;6.0;0.0;;;;;;-2.0
455;Compartiment water;6;2000;0.0;6.0;3.0;3.0;0.0;;;;;;;;;;;;;;;;;;;;;6.0;3.0;3.0;0.0;;;;;;;;;;;;;
456;Compartiment water;6;2001;0.0;6.0;3.0;3.0;0.0;;;;;;;;;;;;;;;;;;;;;6.0;3.0;3.0;0.0;;;5.0;;;5.0;0.0;;0.0;;;;2.0
457;Compartiment water;6;2003;0.0;11.0;3.0;7.0;0.0;;;;;;;;;;;;;;;;;;;;;11.0;3.0;7.0;0.0;;;9.0;;;9.0;0.0;;0.0;;;;3.0
458;Compartiment water;6;2005;1.0;2.0;1.0;1.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;2.0;1.0;1.0;0.0;;0.0;3.0;;;3.0;0.0;;0.0;;;;0.0
459;Compartiment water;6;2007;0.0;6.0;3.0;3.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;6.0;3.0;3.0;1.0;0.0;;4.0;;0.0;4.0;0.0;;0.0;;;0.0;2.0
460;Compartiment water;6;2009;0.0;12.0;5.0;6.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;12.0;5.0;6.0;1.0;0.0;;6.0;;;6.0;0.0;;0.0;;;0.0;6.0
461;Compartiment water;6;2011;;4.0;2.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;4.0;2.0;2.0;0.0;0.0;;4.0;;;4.0;0.0;;0.0;;;0.0;0.0
462;Compartiment water;7;1985;;214.0;29.0;87.0;121.0;;-23.0;;;;;;;;;;;;;;;;;;;214.0;29.0;87.0;121.0;;-23.0;50.0;43.0;;7.0;;;;;;;376.0
463;Compartiment water;7;1986;;217.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;Compartiment water;7;1987;85.0;208.0;33.0;75.0;125.0;;-26.0;;;;;;;;;;;;;;;;;;;208.0;33.0;75.0;125.0;;-26.0;48.0;48.0;;;;;;;;;380.0
465;Compartiment water;7;1988;96.0;210.0;32.0;54.0;124.0;;;;;;;;;;;;;;;;;;;;;210.0;32.0;54.0;124.0;;;;;;;;;;;;;
466;Compartiment water;7;1989;107.0;223.0;33.0;63.0;127.0;;;;;;;;;;;;;;;;;;;;;223.0;33.0;63.0;127.0;;;42.0;42.0;1.0;0.0;;;;;;;442.0
467;Compartiment water;7;1990;276.0;289.0;35.0;114.0;140.0;0.0;;;;;;;;;;;;;;;;;;;;289.0;35.0;114.0;140.0;0.0;;;;;;;;;;;;
468;Compartiment water;7;1991;120.0;314.0;38.0;119.0;158.0;0.0;;;;;;;;;;;;;;;;;;;;314.0;38.0;119.0;158.0;0.0;;43.0;42.0;0.0;0.0;;;;;;;573.0
469;Compartiment water;7;1992;105.0;333.0;38.0;134.0;162.0;;;;;;;;;;;;;;;;;;;;;333.0;38.0;134.0;162.0;;;;;;;;;;;;;
470;Compartiment water;7;1993;118.0;385.0;58.0;158.0;169.0;;;;;;;;;;;;;;;;;;;;;385.0;58.0;158.0;169.0;;;120.0;35.0;1.0;33.0;24.0;;28.0;;;;643.0
471;Compartiment water;7;1994;125.0;408.0;63.0;165.0;180.0;;;;;;;;;;;;;;;;;;;;;408.0;63.0;165.0;180.0;;;;;;;;;;;;;
472;Compartiment water;7;1995;132.0;415.0;63.0;173.0;179.0;;;;;;;;;;;;;;;;;;;;;415.0;63.0;173.0;179.0;;;149.0;31.0;0.0;60.0;27.0;;30.0;;0.0;;684.0
473;Compartiment water;7;1996;108.0;430.0;64.0;184.0;181.0;;;;;;;;;;;;;;;;;;;;;430.0;64.0;184.0;181.0;;;;;;;;;;;;;
474;Compartiment water;7;1997;124.0;427.0;72.0;165.0;190.0;;;;;;;;;;;;;;;;;;;;;427.0;72.0;165.0;190.0;;;214.0;29.0;5.0;76.0;38.0;;66.0;;0.0;;703.0
475;Compartiment water;7;1998;81.0;442.0;75.0;168.0;199.0;;0.0;;;;;;;;;;;;;;;;;;;442.0;75.0;168.0;199.0;;0.0;;;;;;;;;;;
476;Compartiment water;7;1999;133.0;542.0;128.0;209.0;206.0;;0.0;;;;;;;;;;;;;;;;;;;542.0;128.0;209.0;206.0;;0.0;288.0;23.0;5.0;100.0;95.0;;64.0;;0.0;;758.0
477;Compartiment water;7;2000;100.0;549.0;130.0;216.0;203.0;;-1.0;;;;;;;;;;;;;;;;;;;549.0;130.0;216.0;203.0;;-1.0;;;;;;;;;;;
478;Compartiment water;7;2001;107.0;561.0;135.0;227.0;199.0;;0.0;;;;;;;;;;;;;;;;;;;561.0;135.0;227.0;199.0;;0.0;310.0;18.0;;99.0;112.0;;80.0;;0.0;;799.0
479;Compartiment water;7;2003;64.0;627.0;186.0;225.0;218.0;6.0;-8.0;;;;;;;;;;;;;;;;;;;627.0;186.0;225.0;218.0;6.0;-8.0;413.0;16.0;;99.0;140.0;;157.0;;0.0;;874.0
480;Compartiment water;7;2005;97.0;648.0;176.0;272.0;195.0;8.0;-4.0;;;;;;;;;;;;;;;;;;;648.0;176.0;272.0;195.0;8.0;-4.0;413.0;14.0;;99.0;169.0;;131.0;;0.0;;896.0
481;Compartiment water;7;2007;80.0;817.0;235.0;379.0;196.0;8.0;-2.0;;;;;;;;;;;;;;;;;;;817.0;235.0;379.0;196.0;8.0;-2.0;423.0;9.0;;68.0;213.0;;133.0;;0.0;;1074.0
482;Compartiment water;7;2009;42.0;789.0;279.0;315.0;197.0;;-2.0;;;;;;;;;;;;;;;;;;;789.0;279.0;315.0;197.0;;-2.0;388.0;7.0;;107.0;79.0;;194.0;;0.0;;1176.0
483;Compartiment water;7;2011;42.0;804.0;281.0;344.0;181.0;;-2.0;;;;;;;;;;;;;;;;;;;804.0;281.0;344.0;181.0;;-2.0;404.0;6.0;;107.0;116.0;;174.0;;0.0;;1121.0
484;Compartiment water;8;1985;70.0;214.0;29.0;87.0;121.0;;-23.0;;;;;;;;;;;;;;;;;;;214.0;29.0;87.0;121.0;;-23.0;50.0;43.0;;7.0;;;;;;;376.0
485;Compartiment water;8;1986;110.0;217.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;Compartiment water;8;1987;85.0;208.0;33.0;75.0;125.0;;-26.0;;;;;;;;;;;;;;;;;;;208.0;33.0;75.0;125.0;;-26.0;48.0;48.0;;;;;;;;;380.0
487;Compartiment water;8;1988;96.0;210.0;32.0;54.0;124.0;;;;;;;;;;;;;;;;;;;;;210.0;32.0;54.0;124.0;;;;;;;;;;;;;
488;Compartiment water;8;1989;107.0;223.0;33.0;63.0;127.0;;;;;;;;;;;;;;;;;;;;;223.0;33.0;63.0;127.0;;;42.0;42.0;1.0;0.0;;;;;;;442.0
489;Compartiment water;8;1990;276.0;289.0;35.0;114.0;140.0;0.0;;;;;;;;;;;;;;;;;;;;289.0;35.0;114.0;140.0;0.0;;;;;;;;;;;;
490;Compartiment water;8;1991;120.0;314.0;38.0;119.0;158.0;0.0;;;;;;;;;;;;;;;;;;;;314.0;38.0;119.0;158.0;0.0;;43.0;42.0;0.0;0.0;;;;;;;573.0
491;Compartiment water;8;1992;105.0;333.0;38.0;134.0;162.0;;;;;;;;;;;;;;;;;;;;;333.0;38.0;134.0;162.0;;;;;;;;;;;;;
492;Compartiment water;8;1993;112.0;347.0;41.0;142.0;164.0;;;;;;;;;;;;;;;;;;;;;347.0;41.0;142.0;164.0;;;31.0;30.0;1.0;;;;;;;;694.0
493;Compartiment water;8;1994;121.0;369.0;44.0;151.0;175.0;;;;;;;;;;;;;;;;;;;;;369.0;44.0;151.0;175.0;;;;;;;;;;;;;
494;Compartiment water;8;1995;125.0;375.0;44.0;157.0;174.0;;;;;;;;;;;;;;;;;;;;;375.0;44.0;157.0;174.0;;;27.0;27.0;0.0;;;;;;;;766.0
495;Compartiment water;8;1996;99.0;384.0;42.0;166.0;176.0;;;;;;;;;;;;;;;;;;;;;384.0;42.0;166.0;176.0;;;;;;;;;;;;;
496;Compartiment water;8;1997;113.0;369.0;44.0;142.0;182.0;;;;;;;;;;;;;;;;;;;;;369.0;44.0;142.0;182.0;;;25.0;24.0;0.0;;;;;;;;836.0
497;Compartiment water;8;1998;72.0;382.0;46.0;146.0;190.0;;;;;;;;;;;;;;;;;;;;;382.0;46.0;146.0;190.0;;;;;;;;;;;;;
498;Compartiment water;8;1999;119.0;393.0;49.0;151.0;193.0;;;;;;;;;;;;;;;;;;;;;393.0;49.0;151.0;193.0;;;19.0;19.0;;;;;;;;;878.0
499;Compartiment water;8;2000;83.0;388.0;50.0;149.0;189.0;;;;;;;;;;;;;;;;;;;;;388.0;50.0;149.0;189.0;;;;;;;;;;;;;
500;Compartiment water;8;2001;90.0;384.0;52.0;147.0;185.0;;;;;;;;;;;;;;;;;;;;;384.0;52.0;147.0;185.0;;;14.0;14.0;;;;;;;;;919.0
501;Compartiment water;8;2003;64.0;404.0;54.0;156.0;189.0;6.0;;;;;;;;;;;;;;;;;;;;404.0;54.0;156.0;189.0;6.0;;12.0;12.0;;;;;;;;;1052.0
502;Compartiment water;8;2005;97.0;395.0;50.0;162.0;174.0;8.0;;;;;;;;;;;;;;;;;;;;395.0;50.0;162.0;174.0;8.0;;9.0;9.0;;;;;;;;;1047.0
503;Compartiment water;8;2007;80.0;406.0;49.0;179.0;169.0;8.0;;;;;;;;;;;;;;;;;;;;406.0;49.0;179.0;169.0;8.0;;5.0;5.0;;;;;;;;;1080.0
504;Compartiment water;8;2009;42.0;355.0;47.0;149.0;158.0;;;;;;;;;;;;;;;;;;;;;355.0;47.0;149.0;158.0;;;3.0;3.0;;;;;;;;;1127.0
505;Compartiment water;8;2011;42.0;354.0;41.0;172.0;141.0;;;;;;;;;;;;;;;;;;;;;354.0;41.0;172.0;141.0;;;2.0;2.0;;;;;;;;;1073.0
506;Compartiment water;9;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Compartiment water;9;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
508;Compartiment water;9;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
509;Compartiment water;9;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;Compartiment water;9;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
511;Compartiment water;9;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
512;Compartiment water;9;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;Compartiment water;9;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
514;Compartiment water;9;1993;6.0;38.0;17.0;16.0;5.0;;;;;;;;;;;;;;;;;;;;;38.0;17.0;16.0;5.0;;;89.0;4.0;;33.0;24.0;;28.0;;;;-52.0
515;Compartiment water;9;1994;4.0;39.0;19.0;15.0;5.0;;;;;;;;;;;;;;;;;;;;;39.0;19.0;15.0;5.0;;;;;;;;;;;;;
516;Compartiment water;9;1995;7.0;40.0;19.0;16.0;5.0;;;;;;;;;;;;;;;;;;;;;40.0;19.0;16.0;5.0;;;122.0;4.0;;60.0;27.0;;30.0;;0.0;;-82.0
517;Compartiment water;9;1996;9.0;46.0;22.0;18.0;6.0;;;;;;;;;;;;;;;;;;;;;46.0;22.0;18.0;6.0;;;;;;;;;;;;;
518;Compartiment water;9;1997;11.0;57.0;27.0;22.0;8.0;;;;;;;;;;;;;;;;;;;;;57.0;27.0;22.0;8.0;;;190.0;4.0;4.0;76.0;38.0;;66.0;;0.0;;-133.0
519;Compartiment water;9;1998;8.0;61.0;29.0;23.0;9.0;;0.0;;;;;;;;;;;;;;;;;;;61.0;29.0;23.0;9.0;;0.0;;;;;;;;;;;
520;Compartiment water;9;1999;15.0;148.0;79.0;57.0;13.0;;0.0;;;;;;;;;;;;;;;;;;;148.0;79.0;57.0;13.0;;0.0;269.0;4.0;5.0;100.0;95.0;;64.0;;0.0;;-121.0
521;Compartiment water;9;2000;17.0;161.0;80.0;67.0;14.0;;-1.0;;;;;;;;;;;;;;;;;;;161.0;80.0;67.0;14.0;;-1.0;;;;;;;;;;;
522;Compartiment water;9;2001;17.0;177.0;83.0;79.0;15.0;;0.0;;;;;;;;;;;;;;;;;;;177.0;83.0;79.0;15.0;;0.0;297.0;5.0;;99.0;112.0;;80.0;;0.0;;-120.0
523;Compartiment water;9;2003;;223.0;132.0;70.0;29.0;;-8.0;;;;;;;;;;;;;;;;;;;223.0;132.0;70.0;29.0;;-8.0;401.0;4.0;;99.0;140.0;;157.0;;0.0;;-177.0
524;Compartiment water;9;2005;;253.0;126.0;110.0;21.0;;-4.0;;;;;;;;;;;;;;;;;;;253.0;126.0;110.0;21.0;;-4.0;404.0;5.0;;99.0;169.0;;131.0;;0.0;;-151.0
525;Compartiment water;9;2007;;412.0;186.0;201.0;27.0;;-2.0;;;;;;;;;;;;;;;;;;;412.0;186.0;201.0;27.0;;-2.0;418.0;4.0;;68.0;213.0;;133.0;;0.0;;-7.0
526;Compartiment water;9;2009;;434.0;231.0;165.0;39.0;;-2.0;;;;;;;;;;;;;;;;;;;434.0;231.0;165.0;39.0;;-2.0;385.0;4.0;;107.0;79.0;;194.0;;0.0;;49.0
527;Compartiment water;9;2011;;450.0;240.0;171.0;40.0;;-2.0;;;;;;;;;;;;;;;;;;;450.0;240.0;171.0;40.0;;-2.0;402.0;4.0;;107.0;116.0;;174.0;;0.0;;48.0
528;Compartiment water;Totaal overige sectoren;1985;11.0;22.0;;14.0;8.0;;;;;;;;;;;;;;;;;;;;;22.0;;14.0;8.0;;;0.0;0.0;;;;;;;;;429.0
529;Compartiment water;Totaal overige sectoren;1986;11.0;24.0;;15.0;8.0;;;;;;;;;;;;;;;;;;;;;24.0;;15.0;8.0;;;;;;;;;;;;;
530;Compartiment water;Totaal overige sectoren;1987;11.0;23.0;;13.0;10.0;;;;;;;;;;;;;;;;;;;;;23.0;;13.0;10.0;;;3.0;;0.0;2.0;;;;;;;484.0
531;Compartiment water;Totaal overige sectoren;1988;4.0;19.0;;9.0;10.0;;;;;;;;;;;;;;;;;;;;;19.0;;9.0;10.0;;;;;;;;;;;;;
532;Compartiment water;Totaal overige sectoren;1989;4.0;20.0;;9.0;11.0;;;;;;;;;;;;;;;;;;;;;20.0;;9.0;11.0;;;3.0;;0.0;2.0;;;;;;;533.0
533;Compartiment water;Totaal overige sectoren;1990;7.0;26.0;;14.0;12.0;;;;;;;;;;;;;;;;;;;;;26.0;;14.0;12.0;;;;;;;;;;;;;
534;Compartiment water;Totaal overige sectoren;1991;6.0;26.0;;14.0;12.0;;;;;;;;;;;;;;;;;;;;;26.0;;14.0;12.0;;;;;;;;;;;;;628.0
535;Compartiment water;Totaal overige sectoren;1992;7.0;26.0;;14.0;12.0;;;;;;;;;;;;;;;;;;;;;26.0;;14.0;12.0;;;;;;;;;;;;;
536;Compartiment water;Totaal overige sectoren;1993;3.0;16.0;;5.0;11.0;;;;;;;;;;;;;;;;;;;;;16.0;;5.0;11.0;;;;;;;;;;;;;775.0
537;Compartiment water;Totaal overige sectoren;1994;3.0;16.0;;5.0;11.0;;;;;;;;;;;;;;;;;;;;;16.0;;5.0;11.0;;;;;;;;;;;;;
538;Compartiment water;Totaal overige sectoren;1995;8.0;17.0;;5.0;11.0;;;;;;;;;;;;;;;;;;;;;17.0;;5.0;11.0;;;;;;;;;;;;;900.0
539;Compartiment water;Totaal overige sectoren;1996;9.0;16.0;;6.0;11.0;;;;;;;;;;;;;;;;;;;;;16.0;;6.0;11.0;;;;;;;;;;;;;
540;Compartiment water;Totaal overige sectoren;1997;6.0;17.0;;7.0;10.0;;;;;;;;;;;;;;;;;;;;;17.0;;7.0;10.0;;;;;;;;;;;;;995.0
541;Compartiment water;Totaal overige sectoren;1998;8.0;17.0;;7.0;10.0;;;;;;;;;;;;;;;;;;;;;17.0;;7.0;10.0;;;;;;;;;;;;;
542;Compartiment water;Totaal overige sectoren;1999;11.0;21.0;;10.0;11.0;;;;;;;;;;;;;;;;;;;;;21.0;;10.0;11.0;;;;;;;;;;;;;1106.0
543;Compartiment water;Totaal overige sectoren;2000;10.0;22.0;;12.0;11.0;;;;;;;;;;;;;;;;;;;;;22.0;;12.0;11.0;;;;;;;;;;;;;
544;Compartiment water;Totaal overige sectoren;2001;10.0;25.0;;15.0;10.0;;;;;;;;;;;;;;;;;;;;;25.0;;15.0;10.0;;;0.0;;0.0;;;;;;;;1231.0
545;Compartiment water;Totaal overige sectoren;2003;17.0;30.0;;19.0;11.0;;;;;;;;;;;;;;;;;;;;;30.0;;19.0;11.0;;;3.0;;3.0;;;;;;;;1418.0
546;Compartiment water;Totaal overige sectoren;2005;27.0;62.0;;30.0;31.0;;;;;;;;;;;;;;;;;;;;;62.0;;30.0;31.0;;;2.0;;2.0;;;;;;;;1430.0
547;Compartiment water;Totaal overige sectoren;2007;75.0;44.0;;20.0;24.0;;;;;;;;;;;;;;;;;;;;;44.0;;20.0;24.0;;;8.0;;8.0;;;;;;;;1522.0
548;Compartiment water;Totaal overige sectoren;2009;69.0;54.0;;21.0;33.0;;;;;;;;;;;;;;;;;;;;;54.0;;21.0;33.0;;;4.0;;4.0;;;;;;;;1662.0
549;Compartiment water;Totaal overige sectoren;2011;77.0;50.0;;21.0;29.0;;;;;;;;;;;;;;;;;;;;;50.0;;21.0;29.0;;;2.0;;2.0;;;;;;;;1623.0
550;Compartiment water;Verkeer;1985;11.0;17.0;;9.0;8.0;;;;;;;;;;;;;;;;;;;;;17.0;;9.0;8.0;;;;;;;;;;;;;
551;Compartiment water;Verkeer;1986;11.0;18.0;;9.0;8.0;;;;;;;;;;;;;;;;;;;;;18.0;;9.0;8.0;;;;;;;;;;;;;
552;Compartiment water;Verkeer;1987;11.0;19.0;;9.0;10.0;;;;;;;;;;;;;;;;;;;;;19.0;;9.0;10.0;;;;;;;;;;;;;
553;Compartiment water;Verkeer;1988;4.0;19.0;;9.0;10.0;;;;;;;;;;;;;;;;;;;;;19.0;;9.0;10.0;;;;;;;;;;;;;
554;Compartiment water;Verkeer;1989;4.0;20.0;;9.0;11.0;;;;;;;;;;;;;;;;;;;;;20.0;;9.0;11.0;;;;;;;;;;;;;
555;Compartiment water;Verkeer;1990;7.0;26.0;;14.0;12.0;;;;;;;;;;;;;;;;;;;;;26.0;;14.0;12.0;;;;;;;;;;;;;
556;Compartiment water;Verkeer;1991;6.0;26.0;;14.0;12.0;;;;;;;;;;;;;;;;;;;;;26.0;;14.0;12.0;;;;;;;;;;;;;
557;Compartiment water;Verkeer;1992;7.0;26.0;;14.0;12.0;;;;;;;;;;;;;;;;;;;;;26.0;;14.0;12.0;;;;;;;;;;;;;
558;Compartiment water;Verkeer;1993;3.0;16.0;;5.0;11.0;;;;;;;;;;;;;;;;;;;;;16.0;;5.0;11.0;;;;;;;;;;;;;
559;Compartiment water;Verkeer;1994;3.0;16.0;;5.0;11.0;;;;;;;;;;;;;;;;;;;;;16.0;;5.0;11.0;;;;;;;;;;;;;
560;Compartiment water;Verkeer;1995;8.0;17.0;;5.0;11.0;;;;;;;;;;;;;;;;;;;;;17.0;;5.0;11.0;;;;;;;;;;;;;
561;Compartiment water;Verkeer;1996;9.0;16.0;;6.0;11.0;;;;;;;;;;;;;;;;;;;;;16.0;;6.0;11.0;;;;;;;;;;;;;
562;Compartiment water;Verkeer;1997;6.0;17.0;;7.0;10.0;;;;;;;;;;;;;;;;;;;;;17.0;;7.0;10.0;;;;;;;;;;;;;
563;Compartiment water;Verkeer;1998;8.0;17.0;;7.0;10.0;;;;;;;;;;;;;;;;;;;;;17.0;;7.0;10.0;;;;;;;;;;;;;
564;Compartiment water;Verkeer;1999;11.0;21.0;;10.0;11.0;;;;;;;;;;;;;;;;;;;;;21.0;;10.0;11.0;;;;;;;;;;;;;
565;Compartiment water;Verkeer;2000;10.0;22.0;;12.0;11.0;;;;;;;;;;;;;;;;;;;;;22.0;;12.0;11.0;;;;;;;;;;;;;
566;Compartiment water;Verkeer;2001;10.0;25.0;;15.0;10.0;;;;;;;;;;;;;;;;;;;;;25.0;;15.0;10.0;;;;;;;;;;;;;
567;Compartiment water;Verkeer;2003;17.0;30.0;;19.0;11.0;;;;;;;;;;;;;;;;;;;;;30.0;;19.0;11.0;;;;;;;;;;;;;
568;Compartiment water;Verkeer;2005;27.0;62.0;;30.0;31.0;;;;;;;;;;;;;;;;;;;;;62.0;;30.0;31.0;;;;;;;;;;;;;
569;Compartiment water;Verkeer;2007;75.0;44.0;;20.0;24.0;;;;;;;;;;;;;;;;;;;;;44.0;;20.0;24.0;;;;;;;;;;;;;
570;Compartiment water;Verkeer;2009;69.0;54.0;;21.0;33.0;;;;;;;;;;;;;;;;;;;;;54.0;;21.0;33.0;;;;;;;;;;;;;
571;Compartiment water;Verkeer;2011;77.0;50.0;;21.0;29.0;;;;;;;;;;;;;;;;;;;;;50.0;;21.0;29.0;;;;;;;;;;;;;
572;Compartiment water;Huishoudens;1985;;5.0;;5.0;;;;;;;;;;;;;;;;;;;;;;5.0;;5.0;;;;;;;;;;;;;;426.0
573;Compartiment water;Huishoudens;1986;;6.0;;6.0;;;;;;;;;;;;;;;;;;;;;;6.0;;6.0;;;;;;;;;;;;;;
574;Compartiment water;Huishoudens;1987;;4.0;;4.0;;;;;;;;;;;;;;;;;;;;;;4.0;;4.0;;;;;;;;;;;;;;487.0
575;Compartiment water;Huishoudens;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;Compartiment water;Huishoudens;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;535.0
577;Compartiment water;Huishoudens;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
578;Compartiment water;Huishoudens;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;628.0
579;Compartiment water;Huishoudens;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
580;Compartiment water;Huishoudens;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.0
581;Compartiment water;Huishoudens;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
582;Compartiment water;Huishoudens;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;900.0
583;Compartiment water;Huishoudens;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
