ID;Geslacht;Leeftijden;RegioS;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
5036;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2016 2e kwartaal;;;
5037;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2016 3e kwartaal;;;
5038;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2016 4e kwartaal;;;
5039;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2017 1e kwartaal;;;
5040;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2017 2e kwartaal;;;
5041;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2017 3e kwartaal;;;
5042;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2017 4e kwartaal;;;
5043;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2018 1e kwartaal;;;
5044;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2018 2e kwartaal;;;
5045;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2018 3e kwartaal;;;
5046;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2018 4e kwartaal;;;
5047;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2006 4e kwartaal;4520.0;4340.0;180.0
5048;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2007 1e kwartaal;4550.0;4360.0;180.0
5049;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2007 2e kwartaal;4580.0;4400.0;190.0
5050;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2007 3e kwartaal;4630.0;4440.0;190.0
5051;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2007 4e kwartaal;4620.0;4420.0;190.0
5052;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2008 1e kwartaal;4650.0;4450.0;200.0
5053;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2008 2e kwartaal;4700.0;4500.0;200.0
5054;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2008 3e kwartaal;4730.0;4520.0;210.0
5055;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2008 4e kwartaal;4760.0;4560.0;210.0
5056;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2009 1e kwartaal;4770.0;4560.0;210.0
5057;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2009 2e kwartaal;4790.0;4580.0;210.0
5058;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2009 3e kwartaal;4850.0;4630.0;220.0
5059;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2009 4e kwartaal;4880.0;4650.0;220.0
5060;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2010 1e kwartaal;4910.0;4680.0;230.0
5061;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2010 2e kwartaal;4970.0;4740.0;240.0
5062;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2010 3e kwartaal;5020.0;4770.0;240.0
5063;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2010 4e kwartaal;5020.0;4780.0;240.0
5064;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2011 1e kwartaal;5090.0;4850.0;240.0
5065;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2011 2e kwartaal;5170.0;4920.0;240.0
5066;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2011 3e kwartaal;5230.0;4980.0;250.0
5067;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2011 4e kwartaal;5290.0;5030.0;250.0
5068;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2012 1e kwartaal;5350.0;5080.0;260.0
5069;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2012 2e kwartaal;5420.0;5150.0;270.0
5070;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2012 3e kwartaal;5470.0;5200.0;280.0
5071;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2012 4e kwartaal;5520.0;5250.0;270.0
5072;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2013 1e kwartaal;5510.0;5240.0;270.0
5073;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2013 2e kwartaal;5570.0;5290.0;280.0
5074;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2013 3e kwartaal;5630.0;5350.0;280.0
5075;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2013 4e kwartaal;5690.0;5410.0;290.0
5076;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2014 1e kwartaal;5720.0;5430.0;290.0
5077;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2014 2e kwartaal;5790.0;5500.0;300.0
5078;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2014 3e kwartaal;5840.0;5540.0;300.0
5079;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2014 4e kwartaal;5890.0;5600.0;300.0
5080;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2015 1e kwartaal;5900.0;5600.0;300.0
5081;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2015 2e kwartaal;5960.0;5660.0;300.0
5082;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2015 3e kwartaal;6020.0;5710.0;310.0
5083;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2015 4e kwartaal;6060.0;5740.0;320.0
5084;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2016 1e kwartaal;5990.0;5680.0;320.0
5085;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2016 2e kwartaal;6030.0;5710.0;320.0
5086;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2016 3e kwartaal;6040.0;5720.0;320.0
5087;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2016 4e kwartaal;6080.0;5760.0;320.0
5088;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2017 1e kwartaal;6010.0;5690.0;320.0
5089;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2017 2e kwartaal;6080.0;5750.0;320.0
5090;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2017 3e kwartaal;6130.0;5800.0;330.0
5091;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2017 4e kwartaal;6180.0;5840.0;340.0
5092;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2018 1e kwartaal;6100.0;5770.0;330.0
5093;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2018 2e kwartaal;6160.0;5820.0;340.0
5094;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2018 3e kwartaal;6210.0;5880.0;330.0
5095;Totaal mannen en vrouwen;Totaal;Aa en Hunze;2018 4e kwartaal;6250.0;5920.0;330.0
5096;Totaal mannen en vrouwen;Totaal;Aalburg;2006 4e kwartaal;1520.0;1490.0;30.0
5097;Totaal mannen en vrouwen;Totaal;Aalburg;2007 1e kwartaal;1510.0;1480.0;30.0
5098;Totaal mannen en vrouwen;Totaal;Aalburg;2007 2e kwartaal;1540.0;1510.0;30.0
5099;Totaal mannen en vrouwen;Totaal;Aalburg;2007 3e kwartaal;1560.0;1520.0;30.0
5100;Totaal mannen en vrouwen;Totaal;Aalburg;2007 4e kwartaal;1560.0;1530.0;30.0
5101;Totaal mannen en vrouwen;Totaal;Aalburg;2008 1e kwartaal;1570.0;1530.0;30.0
5102;Totaal mannen en vrouwen;Totaal;Aalburg;2008 2e kwartaal;1580.0;1540.0;40.0
5103;Totaal mannen en vrouwen;Totaal;Aalburg;2008 3e kwartaal;1580.0;1540.0;40.0
5104;Totaal mannen en vrouwen;Totaal;Aalburg;2008 4e kwartaal;1600.0;1560.0;30.0
5105;Totaal mannen en vrouwen;Totaal;Aalburg;2009 1e kwartaal;1620.0;1580.0;40.0
5106;Totaal mannen en vrouwen;Totaal;Aalburg;2009 2e kwartaal;1630.0;1590.0;40.0
5107;Totaal mannen en vrouwen;Totaal;Aalburg;2009 3e kwartaal;1640.0;1600.0;40.0
5108;Totaal mannen en vrouwen;Totaal;Aalburg;2009 4e kwartaal;1670.0;1630.0;40.0
5109;Totaal mannen en vrouwen;Totaal;Aalburg;2010 1e kwartaal;1680.0;1640.0;40.0
5110;Totaal mannen en vrouwen;Totaal;Aalburg;2010 2e kwartaal;1680.0;1640.0;40.0
5111;Totaal mannen en vrouwen;Totaal;Aalburg;2010 3e kwartaal;1690.0;1650.0;40.0
5112;Totaal mannen en vrouwen;Totaal;Aalburg;2010 4e kwartaal;1700.0;1650.0;40.0
5113;Totaal mannen en vrouwen;Totaal;Aalburg;2011 1e kwartaal;1720.0;1680.0;40.0
5114;Totaal mannen en vrouwen;Totaal;Aalburg;2011 2e kwartaal;1770.0;1720.0;50.0
5115;Totaal mannen en vrouwen;Totaal;Aalburg;2011 3e kwartaal;1810.0;1760.0;50.0
5116;Totaal mannen en vrouwen;Totaal;Aalburg;2011 4e kwartaal;1810.0;1770.0;50.0
5117;Totaal mannen en vrouwen;Totaal;Aalburg;2012 1e kwartaal;1850.0;1790.0;60.0
5118;Totaal mannen en vrouwen;Totaal;Aalburg;2012 2e kwartaal;1870.0;1810.0;60.0
5119;Totaal mannen en vrouwen;Totaal;Aalburg;2012 3e kwartaal;1890.0;1840.0;60.0
5120;Totaal mannen en vrouwen;Totaal;Aalburg;2012 4e kwartaal;1910.0;1850.0;60.0
5121;Totaal mannen en vrouwen;Totaal;Aalburg;2013 1e kwartaal;1920.0;1850.0;60.0
5122;Totaal mannen en vrouwen;Totaal;Aalburg;2013 2e kwartaal;1940.0;1880.0;60.0
5123;Totaal mannen en vrouwen;Totaal;Aalburg;2013 3e kwartaal;1970.0;1910.0;70.0
5124;Totaal mannen en vrouwen;Totaal;Aalburg;2013 4e kwartaal;1980.0;1910.0;70.0
5125;Totaal mannen en vrouwen;Totaal;Aalburg;2014 1e kwartaal;2000.0;1940.0;70.0
5126;Totaal mannen en vrouwen;Totaal;Aalburg;2014 2e kwartaal;2010.0;1940.0;70.0
5127;Totaal mannen en vrouwen;Totaal;Aalburg;2014 3e kwartaal;2030.0;1950.0;70.0
5128;Totaal mannen en vrouwen;Totaal;Aalburg;2014 4e kwartaal;2040.0;1970.0;80.0
5129;Totaal mannen en vrouwen;Totaal;Aalburg;2015 1e kwartaal;2050.0;1970.0;80.0
5130;Totaal mannen en vrouwen;Totaal;Aalburg;2015 2e kwartaal;2040.0;1960.0;80.0
5131;Totaal mannen en vrouwen;Totaal;Aalburg;2015 3e kwartaal;2060.0;1980.0;80.0
5132;Totaal mannen en vrouwen;Totaal;Aalburg;2015 4e kwartaal;2070.0;1990.0;80.0
5133;Totaal mannen en vrouwen;Totaal;Aalburg;2016 1e kwartaal;2050.0;1970.0;80.0
5134;Totaal mannen en vrouwen;Totaal;Aalburg;2016 2e kwartaal;2050.0;1980.0;80.0
5135;Totaal mannen en vrouwen;Totaal;Aalburg;2016 3e kwartaal;2090.0;2010.0;80.0
5136;Totaal mannen en vrouwen;Totaal;Aalburg;2016 4e kwartaal;2100.0;2020.0;90.0
5137;Totaal mannen en vrouwen;Totaal;Aalburg;2017 1e kwartaal;2080.0;1990.0;80.0
5138;Totaal mannen en vrouwen;Totaal;Aalburg;2017 2e kwartaal;2110.0;2020.0;90.0
5139;Totaal mannen en vrouwen;Totaal;Aalburg;2017 3e kwartaal;2130.0;2050.0;90.0
5140;Totaal mannen en vrouwen;Totaal;Aalburg;2017 4e kwartaal;2140.0;2060.0;80.0
5141;Totaal mannen en vrouwen;Totaal;Aalburg;2018 1e kwartaal;2110.0;2030.0;80.0
5142;Totaal mannen en vrouwen;Totaal;Aalburg;2018 2e kwartaal;2120.0;2040.0;80.0
5143;Totaal mannen en vrouwen;Totaal;Aalburg;2018 3e kwartaal;2130.0;2050.0;80.0
5144;Totaal mannen en vrouwen;Totaal;Aalburg;2018 4e kwartaal;2160.0;2080.0;80.0
5145;Totaal mannen en vrouwen;Totaal;Aalsmeer;2006 4e kwartaal;3870.0;3700.0;170.0
5146;Totaal mannen en vrouwen;Totaal;Aalsmeer;2007 1e kwartaal;3900.0;3730.0;180.0
5147;Totaal mannen en vrouwen;Totaal;Aalsmeer;2007 2e kwartaal;3940.0;3750.0;190.0
5148;Totaal mannen en vrouwen;Totaal;Aalsmeer;2007 3e kwartaal;4000.0;3810.0;200.0
5149;Totaal mannen en vrouwen;Totaal;Aalsmeer;2007 4e kwartaal;4080.0;3880.0;200.0
5150;Totaal mannen en vrouwen;Totaal;Aalsmeer;2008 1e kwartaal;4100.0;3890.0;210.0
5151;Totaal mannen en vrouwen;Totaal;Aalsmeer;2008 2e kwartaal;4120.0;3910.0;210.0
5152;Totaal mannen en vrouwen;Totaal;Aalsmeer;2008 3e kwartaal;4140.0;3930.0;210.0
5153;Totaal mannen en vrouwen;Totaal;Aalsmeer;2008 4e kwartaal;4190.0;3980.0;210.0
5154;Totaal mannen en vrouwen;Totaal;Aalsmeer;2009 1e kwartaal;4230.0;4010.0;220.0
5155;Totaal mannen en vrouwen;Totaal;Aalsmeer;2009 2e kwartaal;4270.0;4040.0;220.0
5156;Totaal mannen en vrouwen;Totaal;Aalsmeer;2009 3e kwartaal;4310.0;4080.0;230.0
5157;Totaal mannen en vrouwen;Totaal;Aalsmeer;2009 4e kwartaal;4340.0;4110.0;240.0
5158;Totaal mannen en vrouwen;Totaal;Aalsmeer;2010 1e kwartaal;4390.0;4140.0;250.0
5159;Totaal mannen en vrouwen;Totaal;Aalsmeer;2010 2e kwartaal;4470.0;4220.0;250.0
5160;Totaal mannen en vrouwen;Totaal;Aalsmeer;2010 3e kwartaal;4520.0;4270.0;250.0
5161;Totaal mannen en vrouwen;Totaal;Aalsmeer;2010 4e kwartaal;4540.0;4280.0;260.0
5162;Totaal mannen en vrouwen;Totaal;Aalsmeer;2011 1e kwartaal;4590.0;4320.0;260.0
5163;Totaal mannen en vrouwen;Totaal;Aalsmeer;2011 2e kwartaal;4650.0;4370.0;280.0
5164;Totaal mannen en vrouwen;Totaal;Aalsmeer;2011 3e kwartaal;4750.0;4470.0;280.0
5165;Totaal mannen en vrouwen;Totaal;Aalsmeer;2011 4e kwartaal;4820.0;4540.0;280.0
5166;Totaal mannen en vrouwen;Totaal;Aalsmeer;2012 1e kwartaal;4880.0;4590.0;290.0
5167;Totaal mannen en vrouwen;Totaal;Aalsmeer;2012 2e kwartaal;4950.0;4650.0;300.0
5168;Totaal mannen en vrouwen;Totaal;Aalsmeer;2012 3e kwartaal;5000.0;4690.0;310.0
5169;Totaal mannen en vrouwen;Totaal;Aalsmeer;2012 4e kwartaal;5070.0;4760.0;310.0
5170;Totaal mannen en vrouwen;Totaal;Aalsmeer;2013 1e kwartaal;5100.0;4780.0;320.0
5171;Totaal mannen en vrouwen;Totaal;Aalsmeer;2013 2e kwartaal;5150.0;4830.0;320.0
5172;Totaal mannen en vrouwen;Totaal;Aalsmeer;2013 3e kwartaal;5220.0;4890.0;330.0
5173;Totaal mannen en vrouwen;Totaal;Aalsmeer;2013 4e kwartaal;5300.0;4960.0;340.0
5174;Totaal mannen en vrouwen;Totaal;Aalsmeer;2014 1e kwartaal;5310.0;4970.0;340.0
5175;Totaal mannen en vrouwen;Totaal;Aalsmeer;2014 2e kwartaal;5350.0;5010.0;340.0
5176;Totaal mannen en vrouwen;Totaal;Aalsmeer;2014 3e kwartaal;5380.0;5030.0;350.0
5177;Totaal mannen en vrouwen;Totaal;Aalsmeer;2014 4e kwartaal;5420.0;5080.0;340.0
5178;Totaal mannen en vrouwen;Totaal;Aalsmeer;2015 1e kwartaal;5420.0;5090.0;330.0
5179;Totaal mannen en vrouwen;Totaal;Aalsmeer;2015 2e kwartaal;5450.0;5110.0;330.0
5180;Totaal mannen en vrouwen;Totaal;Aalsmeer;2015 3e kwartaal;5490.0;5150.0;340.0
5181;Totaal mannen en vrouwen;Totaal;Aalsmeer;2015 4e kwartaal;5530.0;5190.0;350.0
5182;Totaal mannen en vrouwen;Totaal;Aalsmeer;2016 1e kwartaal;5470.0;5120.0;340.0
5183;Totaal mannen en vrouwen;Totaal;Aalsmeer;2016 2e kwartaal;5500.0;5150.0;350.0
5184;Totaal mannen en vrouwen;Totaal;Aalsmeer;2016 3e kwartaal;5530.0;5170.0;350.0
5185;Totaal mannen en vrouwen;Totaal;Aalsmeer;2016 4e kwartaal;5560.0;5200.0;360.0
5186;Totaal mannen en vrouwen;Totaal;Aalsmeer;2017 1e kwartaal;5490.0;5140.0;350.0
5187;Totaal mannen en vrouwen;Totaal;Aalsmeer;2017 2e kwartaal;5520.0;5170.0;350.0
5188;Totaal mannen en vrouwen;Totaal;Aalsmeer;2017 3e kwartaal;5530.0;5180.0;360.0
5189;Totaal mannen en vrouwen;Totaal;Aalsmeer;2017 4e kwartaal;5560.0;5200.0;360.0
5190;Totaal mannen en vrouwen;Totaal;Aalsmeer;2018 1e kwartaal;5490.0;5130.0;360.0
5191;Totaal mannen en vrouwen;Totaal;Aalsmeer;2018 2e kwartaal;5510.0;5150.0;360.0
5192;Totaal mannen en vrouwen;Totaal;Aalsmeer;2018 3e kwartaal;5530.0;5160.0;360.0
5193;Totaal mannen en vrouwen;Totaal;Aalsmeer;2018 4e kwartaal;5520.0;5160.0;360.0
5194;Totaal mannen en vrouwen;Totaal;Aalten;2006 4e kwartaal;4410.0;4040.0;370.0
5195;Totaal mannen en vrouwen;Totaal;Aalten;2007 1e kwartaal;4430.0;4050.0;380.0
5196;Totaal mannen en vrouwen;Totaal;Aalten;2007 2e kwartaal;4450.0;4070.0;380.0
5197;Totaal mannen en vrouwen;Totaal;Aalten;2007 3e kwartaal;4470.0;4090.0;380.0
5198;Totaal mannen en vrouwen;Totaal;Aalten;2007 4e kwartaal;4500.0;4110.0;380.0
5199;Totaal mannen en vrouwen;Totaal;Aalten;2008 1e kwartaal;4510.0;4110.0;400.0
5200;Totaal mannen en vrouwen;Totaal;Aalten;2008 2e kwartaal;4550.0;4140.0;410.0
5201;Totaal mannen en vrouwen;Totaal;Aalten;2008 3e kwartaal;4600.0;4180.0;420.0
5202;Totaal mannen en vrouwen;Totaal;Aalten;2008 4e kwartaal;4620.0;4200.0;430.0
5203;Totaal mannen en vrouwen;Totaal;Aalten;2009 1e kwartaal;4640.0;4200.0;440.0
5204;Totaal mannen en vrouwen;Totaal;Aalten;2009 2e kwartaal;4640.0;4190.0;450.0
5205;Totaal mannen en vrouwen;Totaal;Aalten;2009 3e kwartaal;4680.0;4230.0;450.0
5206;Totaal mannen en vrouwen;Totaal;Aalten;2009 4e kwartaal;4690.0;4230.0;460.0
5207;Totaal mannen en vrouwen;Totaal;Aalten;2010 1e kwartaal;4710.0;4240.0;470.0
5208;Totaal mannen en vrouwen;Totaal;Aalten;2010 2e kwartaal;4750.0;4270.0;480.0
5209;Totaal mannen en vrouwen;Totaal;Aalten;2010 3e kwartaal;4770.0;4280.0;490.0
5210;Totaal mannen en vrouwen;Totaal;Aalten;2010 4e kwartaal;4780.0;4290.0;490.0
5211;Totaal mannen en vrouwen;Totaal;Aalten;2011 1e kwartaal;4810.0;4310.0;500.0
5212;Totaal mannen en vrouwen;Totaal;Aalten;2011 2e kwartaal;4900.0;4390.0;510.0
5213;Totaal mannen en vrouwen;Totaal;Aalten;2011 3e kwartaal;4960.0;4440.0;520.0
5214;Totaal mannen en vrouwen;Totaal;Aalten;2011 4e kwartaal;5000.0;4470.0;540.0
5215;Totaal mannen en vrouwen;Totaal;Aalten;2012 1e kwartaal;5030.0;4480.0;550.0
5216;Totaal mannen en vrouwen;Totaal;Aalten;2012 2e kwartaal;5070.0;4510.0;570.0
5217;Totaal mannen en vrouwen;Totaal;Aalten;2012 3e kwartaal;5120.0;4540.0;580.0
5218;Totaal mannen en vrouwen;Totaal;Aalten;2012 4e kwartaal;5170.0;4570.0;600.0
5219;Totaal mannen en vrouwen;Totaal;Aalten;2013 1e kwartaal;5160.0;4560.0;600.0
5220;Totaal mannen en vrouwen;Totaal;Aalten;2013 2e kwartaal;5200.0;4590.0;610.0
5221;Totaal mannen en vrouwen;Totaal;Aalten;2013 3e kwartaal;5240.0;4620.0;620.0
5222;Totaal mannen en vrouwen;Totaal;Aalten;2013 4e kwartaal;5290.0;4650.0;630.0
5223;Totaal mannen en vrouwen;Totaal;Aalten;2014 1e kwartaal;5290.0;4640.0;640.0
5224;Totaal mannen en vrouwen;Totaal;Aalten;2014 2e kwartaal;5350.0;4700.0;660.0
5225;Totaal mannen en vrouwen;Totaal;Aalten;2014 3e kwartaal;5390.0;4740.0;660.0
5226;Totaal mannen en vrouwen;Totaal;Aalten;2014 4e kwartaal;5420.0;4750.0;670.0
5227;Totaal mannen en vrouwen;Totaal;Aalten;2015 1e kwartaal;5410.0;4750.0;660.0
5228;Totaal mannen en vrouwen;Totaal;Aalten;2015 2e kwartaal;5450.0;4780.0;670.0
5229;Totaal mannen en vrouwen;Totaal;Aalten;2015 3e kwartaal;5470.0;4800.0;670.0
5230;Totaal mannen en vrouwen;Totaal;Aalten;2015 4e kwartaal;5520.0;4840.0;680.0
5231;Totaal mannen en vrouwen;Totaal;Aalten;2016 1e kwartaal;5450.0;4780.0;670.0
5232;Totaal mannen en vrouwen;Totaal;Aalten;2016 2e kwartaal;5480.0;4800.0;680.0
5233;Totaal mannen en vrouwen;Totaal;Aalten;2016 3e kwartaal;5520.0;4820.0;700.0
5234;Totaal mannen en vrouwen;Totaal;Aalten;2016 4e kwartaal;5540.0;4840.0;700.0
5235;Totaal mannen en vrouwen;Totaal;Aalten;2017 1e kwartaal;5480.0;4790.0;690.0
5236;Totaal mannen en vrouwen;Totaal;Aalten;2017 2e kwartaal;5500.0;4800.0;700.0
5237;Totaal mannen en vrouwen;Totaal;Aalten;2017 3e kwartaal;5530.0;4820.0;710.0
5238;Totaal mannen en vrouwen;Totaal;Aalten;2017 4e kwartaal;5560.0;4850.0;710.0
5239;Totaal mannen en vrouwen;Totaal;Aalten;2018 1e kwartaal;5490.0;4790.0;700.0
5240;Totaal mannen en vrouwen;Totaal;Aalten;2018 2e kwartaal;5510.0;4810.0;700.0
5241;Totaal mannen en vrouwen;Totaal;Aalten;2018 3e kwartaal;5560.0;4850.0;710.0
5242;Totaal mannen en vrouwen;Totaal;Aalten;2018 4e kwartaal;5600.0;4890.0;720.0
5243;Totaal mannen en vrouwen;Totaal;Ter Aar;2006 4e kwartaal;1130.0;1100.0;30.0
5244;Totaal mannen en vrouwen;Totaal;Ter Aar;2007 1e kwartaal;;;
5245;Totaal mannen en vrouwen;Totaal;Ter Aar;2007 2e kwartaal;;;
5246;Totaal mannen en vrouwen;Totaal;Ter Aar;2007 3e kwartaal;;;
5247;Totaal mannen en vrouwen;Totaal;Ter Aar;2007 4e kwartaal;;;
5248;Totaal mannen en vrouwen;Totaal;Ter Aar;2008 1e kwartaal;;;
5249;Totaal mannen en vrouwen;Totaal;Ter Aar;2008 2e kwartaal;;;
5250;Totaal mannen en vrouwen;Totaal;Ter Aar;2008 3e kwartaal;;;
5251;Totaal mannen en vrouwen;Totaal;Ter Aar;2008 4e kwartaal;;;
5252;Totaal mannen en vrouwen;Totaal;Ter Aar;2009 1e kwartaal;;;
5253;Totaal mannen en vrouwen;Totaal;Ter Aar;2009 2e kwartaal;;;
5254;Totaal mannen en vrouwen;Totaal;Ter Aar;2009 3e kwartaal;;;
5255;Totaal mannen en vrouwen;Totaal;Ter Aar;2009 4e kwartaal;;;
5256;Totaal mannen en vrouwen;Totaal;Ter Aar;2010 1e kwartaal;;;
5257;Totaal mannen en vrouwen;Totaal;Ter Aar;2010 2e kwartaal;;;
5258;Totaal mannen en vrouwen;Totaal;Ter Aar;2010 3e kwartaal;;;
5259;Totaal mannen en vrouwen;Totaal;Ter Aar;2010 4e kwartaal;;;
5260;Totaal mannen en vrouwen;Totaal;Ter Aar;2011 1e kwartaal;;;
5261;Totaal mannen en vrouwen;Totaal;Ter Aar;2011 2e kwartaal;;;
5262;Totaal mannen en vrouwen;Totaal;Ter Aar;2011 3e kwartaal;;;
5263;Totaal mannen en vrouwen;Totaal;Ter Aar;2011 4e kwartaal;;;
5264;Totaal mannen en vrouwen;Totaal;Ter Aar;2012 1e kwartaal;;;
5265;Totaal mannen en vrouwen;Totaal;Ter Aar;2012 2e kwartaal;;;
5266;Totaal mannen en vrouwen;Totaal;Ter Aar;2012 3e kwartaal;;;
5267;Totaal mannen en vrouwen;Totaal;Ter Aar;2012 4e kwartaal;;;
5268;Totaal mannen en vrouwen;Totaal;Ter Aar;2013 1e kwartaal;;;
5269;Totaal mannen en vrouwen;Totaal;Ter Aar;2013 2e kwartaal;;;
5270;Totaal mannen en vrouwen;Totaal;Ter Aar;2013 3e kwartaal;;;
5271;Totaal mannen en vrouwen;Totaal;Ter Aar;2013 4e kwartaal;;;
5272;Totaal mannen en vrouwen;Totaal;Ter Aar;2014 1e kwartaal;;;
5273;Totaal mannen en vrouwen;Totaal;Ter Aar;2014 2e kwartaal;;;
5274;Totaal mannen en vrouwen;Totaal;Ter Aar;2014 3e kwartaal;;;
5275;Totaal mannen en vrouwen;Totaal;Ter Aar;2014 4e kwartaal;;;
5276;Totaal mannen en vrouwen;Totaal;Ter Aar;2015 1e kwartaal;;;
5277;Totaal mannen en vrouwen;Totaal;Ter Aar;2015 2e kwartaal;;;
5278;Totaal mannen en vrouwen;Totaal;Ter Aar;2015 3e kwartaal;;;
5279;Totaal mannen en vrouwen;Totaal;Ter Aar;2015 4e kwartaal;;;
5280;Totaal mannen en vrouwen;Totaal;Ter Aar;2016 1e kwartaal;;;
5281;Totaal mannen en vrouwen;Totaal;Ter Aar;2016 2e kwartaal;;;
5282;Totaal mannen en vrouwen;Totaal;Ter Aar;2016 3e kwartaal;;;
5283;Totaal mannen en vrouwen;Totaal;Ter Aar;2016 4e kwartaal;;;
5284;Totaal mannen en vrouwen;Totaal;Ter Aar;2017 1e kwartaal;;;
5285;Totaal mannen en vrouwen;Totaal;Ter Aar;2017 2e kwartaal;;;
5286;Totaal mannen en vrouwen;Totaal;Ter Aar;2017 3e kwartaal;;;
5287;Totaal mannen en vrouwen;Totaal;Ter Aar;2017 4e kwartaal;;;
5288;Totaal mannen en vrouwen;Totaal;Ter Aar;2018 1e kwartaal;;;
5289;Totaal mannen en vrouwen;Totaal;Ter Aar;2018 2e kwartaal;;;
5290;Totaal mannen en vrouwen;Totaal;Ter Aar;2018 3e kwartaal;;;
5291;Totaal mannen en vrouwen;Totaal;Ter Aar;2018 4e kwartaal;;;
5292;Totaal mannen en vrouwen;Totaal;Abcoude;2006 4e kwartaal;1350.0;1290.0;60.0
5293;Totaal mannen en vrouwen;Totaal;Abcoude;2007 1e kwartaal;1360.0;1290.0;60.0
5294;Totaal mannen en vrouwen;Totaal;Abcoude;2007 2e kwartaal;1360.0;1300.0;60.0
5295;Totaal mannen en vrouwen;Totaal;Abcoude;2007 3e kwartaal;1370.0;1300.0;70.0
5296;Totaal mannen en vrouwen;Totaal;Abcoude;2007 4e kwartaal;1370.0;1300.0;70.0
5297;Totaal mannen en vrouwen;Totaal;Abcoude;2008 1e kwartaal;1370.0;1300.0;70.0
5298;Totaal mannen en vrouwen;Totaal;Abcoude;2008 2e kwartaal;1380.0;1310.0;70.0
5299;Totaal mannen en vrouwen;Totaal;Abcoude;2008 3e kwartaal;1390.0;1320.0;70.0
5300;Totaal mannen en vrouwen;Totaal;Abcoude;2008 4e kwartaal;1400.0;1320.0;70.0
5301;Totaal mannen en vrouwen;Totaal;Abcoude;2009 1e kwartaal;1400.0;1330.0;70.0
5302;Totaal mannen en vrouwen;Totaal;Abcoude;2009 2e kwartaal;1410.0;1340.0;70.0
5303;Totaal mannen en vrouwen;Totaal;Abcoude;2009 3e kwartaal;1420.0;1350.0;70.0
5304;Totaal mannen en vrouwen;Totaal;Abcoude;2009 4e kwartaal;1430.0;1350.0;80.0
