ID;Persoonskenmerken;Perioden;SlachtofferschapTotaal_1;EnkelvoudigSlachtoffer_2;MeervoudigSlachtoffer_3;GeweldsdelictenTotaal_4;SeksueleDelicten_5;SeksueleDelictenAlleenVrouwen_6;Mishandeling_7;Bedreiging_8;VermogensdelictenTotaal_9;Inbraak_10;InbraakAlleenHuishoudens_11;Fietsdiefstal_12;FietsdiefstalAlleenFietsbezitters_13;Autodiefstal_14;AutodiefstalAlleenAutogebruikers_15;DiefstalUitAuto_16;DiefstalUitAutoAlleenAutogebruikers_17;Zakkenrollerij_18;OverigeDiefstal_19;VandalismedelictenTotaal_20;DiefstalVanafBeschadigingAuto_21;DiefstalBeschadigingAutoAutogebruiker_22;OverigeVernielingen_23;DoorrijdenNaAanrijding_24;KwaadwilligeTelefoontjes_25;OverigeDelicten_26
721;39;1998;41.1;29.8;11.3;13.9;4.3;6.4;3.4;8.9;23.6;1.5;1.6;13.6;16.6;0.4;1.0;1.8;4.0;5.1;4.4;10.8;4.2;9.5;7.5;2.8;15.7;0.3
722;39;1999;34.2;25.2;9.0;10.6;2.9;4.1;3.6;5.4;17.2;1.1;1.1;8.1;11.0;0.2;0.5;2.8;5.8;3.8;3.0;12.4;7.8;15.9;6.5;2.2;14.4;0.5
723;39;2000;28.5;21.7;6.7;8.3;1.9;2.7;3.4;4.5;14.7;2.5;2.3;7.0;8.7;0.2;0.4;1.3;2.5;3.6;3.2;7.9;5.3;10.3;4.1;1.8;8.5;0.5
724;39;2001;32.0;24.4;7.6;11.1;1.9;2.9;4.3;5.8;16.5;1.7;1.5;8.6;10.9;0.3;0.7;2.5;5.0;2.9;3.2;9.8;6.7;13.4;4.6;1.1;11.0;0.9
725;39;2002;37.0;26.4;10.6;9.1;2.5;3.7;4.1;5.0;23.3;2.2;2.2;9.3;10.8;0.6;1.1;4.8;8.8;5.4;5.6;11.3;7.1;13.0;5.8;2.7;8.2;1.3
726;39;2003;31.8;26.4;5.4;9.7;1.8;2.3;3.9;5.1;15.2;1.2;1.4;8.6;9.9;0.0;0.0;3.1;5.8;2.9;1.4;10.6;7.2;13.3;5.2;1.6;12.0;1.0
727;39;2004;33.9;23.3;10.6;10.8;2.2;3.3;4.6;6.0;19.5;2.5;2.8;9.7;11.9;0.0;0.0;3.4;6.7;2.6;4.5;11.5;8.9;17.3;5.1;1.5;7.5;1.2
728;40;1997;23.1;18.5;4.5;3.2;1.0;1.8;0.6;1.8;11.3;2.1;2.1;2.7;3.6;0.1;0.2;1.8;3.1;1.9;3.4;11.5;6.8;11.6;4.9;1.2;6.4;0.6
729;40;1998;22.7;18.9;3.7;4.0;0.9;1.4;1.4;1.9;9.8;1.4;1.4;2.7;3.0;0.2;0.3;1.7;2.9;1.4;3.2;11.0;6.3;10.9;5.0;1.3;5.3;0.9
730;40;1999;22.7;19.0;3.8;3.4;0.7;1.2;0.6;2.3;10.2;1.7;1.7;2.9;3.5;0.0;0.0;1.8;3.0;1.5;3.0;10.9;6.7;11.3;4.4;1.3;5.1;0.5
731;40;2000;20.8;16.8;4.0;2.6;0.4;0.7;0.5;1.7;9.8;1.5;1.5;3.2;3.6;0.2;0.4;1.8;3.1;1.4;2.9;10.0;6.9;11.6;3.9;1.1;4.5;0.4
732;40;2001;20.9;17.2;3.7;3.8;0.8;1.0;1.1;2.2;9.3;1.5;1.5;2.8;3.3;0.1;0.1;2.0;3.4;1.3;2.2;10.0;6.7;10.9;3.6;1.1;3.8;0.3
733;40;2002;22.2;18.7;3.4;4.4;0.9;1.7;0.9;2.9;9.5;1.6;1.6;1.8;2.0;0.1;0.2;2.4;3.9;1.4;2.9;10.6;6.9;11.3;3.9;1.1;3.4;0.8
734;40;2003;22.2;18.4;3.8;4.2;0.7;1.3;1.0;2.8;9.2;1.4;1.4;2.4;2.8;0.1;0.2;2.0;3.2;1.5;2.6;11.0;7.3;11.8;3.8;1.3;3.7;0.4
735;40;2004;20.8;17.1;3.7;3.2;0.7;1.1;0.5;2.2;9.2;1.3;1.3;2.8;3.1;0.1;0.2;1.9;3.1;1.4;2.2;10.3;6.6;10.5;4.3;1.0;3.8;0.8
736;41;1997;26.0;21.4;4.6;5.8;1.0;1.9;1.8;3.5;12.9;1.6;1.5;5.4;5.5;0.1;0.2;1.9;3.4;1.7;3.6;9.7;5.8;10.2;5.1;1.7;6.1;0.5
737;41;1998;27.1;21.7;5.4;5.8;0.8;1.4;2.0;3.5;13.0;1.5;1.5;5.0;5.4;0.1;0.2;1.7;2.8;2.3;4.2;11.6;7.5;12.7;5.7;1.3;6.6;0.7
738;41;1999;27.1;21.9;5.2;5.9;1.0;1.8;1.8;3.8;12.4;1.6;1.7;4.4;4.7;0.3;0.4;1.7;2.9;2.1;3.5;12.0;7.3;12.3;6.0;1.7;7.4;0.5
739;41;2000;28.5;23.5;4.9;6.2;0.9;1.8;2.0;3.9;12.6;1.7;1.6;5.2;5.5;0.2;0.4;1.8;3.0;1.7;3.4;12.2;7.2;12.0;6.4;1.9;5.5;0.5
740;41;2001;26.5;21.0;5.6;6.2;1.0;2.0;1.9;3.8;12.6;1.6;1.6;4.5;4.8;0.1;0.2;2.3;3.7;2.0;3.5;11.1;6.8;11.1;5.7;1.7;5.3;0.7
741;41;2002;29.3;22.9;6.4;6.6;1.1;2.2;2.0;4.1;13.3;1.7;1.8;5.3;5.6;0.2;0.3;2.6;4.1;2.1;3.5;13.2;8.5;13.7;6.4;1.7;4.7;0.7
742;41;2003;27.5;22.2;5.3;6.4;0.6;1.2;2.2;4.2;12.7;1.2;1.1;5.3;5.7;0.2;0.3;2.6;4.1;2.1;2.9;11.3;8.4;13.3;4.7;1.8;4.7;0.9
743;41;2004;27.6;21.8;5.7;5.4;0.6;1.2;1.9;3.5;12.7;1.3;1.2;4.9;5.3;0.2;0.3;2.3;3.5;1.7;3.8;12.6;8.7;13.4;5.8;1.9;4.7;0.8
744;46;1997;34.6;24.7;9.9;7.9;2.2;3.2;2.4;4.3;20.8;4.1;4.1;7.5;12.3;0.3;0.6;3.2;6.9;4.1;4.8;12.3;7.5;16.1;5.6;2.1;10.9;0.7
745;46;1998;35.6;26.2;9.4;7.2;2.3;3.9;1.5;4.0;21.0;3.3;3.4;9.2;12.3;0.3;0.7;2.3;5.0;3.9;5.5;13.7;7.7;17.1;7.2;2.2;8.4;0.7
746;46;1999;33.6;24.4;9.2;6.9;1.4;2.5;2.4;3.7;19.1;3.2;3.4;8.5;11.8;0.4;0.8;3.4;7.3;2.7;3.5;13.4;7.5;16.0;6.9;2.3;8.2;0.8
747;46;2000;36.4;28.0;8.4;6.2;1.4;2.8;1.9;3.0;19.3;3.1;3.1;9.4;12.3;0.2;0.5;2.6;5.5;2.8;3.7;15.8;9.1;19.5;8.0;2.1;7.0;0.6
748;46;2001;33.2;23.6;9.6;9.1;1.7;2.6;2.4;5.8;20.2;2.5;2.5;9.0;12.4;0.2;0.5;3.2;7.0;3.6;4.3;10.8;6.7;14.4;4.7;2.1;5.6;1.2
749;46;2002;32.7;24.8;8.0;8.3;1.6;2.8;2.5;4.8;17.8;3.3;3.2;7.4;9.4;0.4;0.8;3.4;6.9;2.8;3.0;11.8;8.0;16.2;5.2;2.4;5.8;0.7
750;46;2003;35.7;27.2;8.5;7.8;1.7;2.7;2.1;4.7;20.2;2.1;1.8;9.0;11.9;0.2;0.4;4.0;8.4;3.5;4.0;12.7;8.7;18.4;5.2;1.8;4.9;1.2
751;46;2004;31.4;24.2;7.2;6.5;1.1;1.9;2.0;3.8;16.9;2.5;2.5;8.1;10.4;0.2;0.4;3.4;7.1;3.0;2.1;12.6;7.4;15.5;6.3;1.6;5.1;0.9
752;45;1997;29.1;23.2;5.9;6.0;1.4;2.4;1.7;3.3;15.3;2.6;2.8;6.5;6.1;0.3;0.6;2.1;3.9;2.1;3.7;11.4;6.8;12.4;5.4;1.8;7.2;0.6
753;45;1998;29.3;22.4;7.0;6.6;1.2;2.1;2.0;4.2;15.3;1.8;2.0;6.6;7.6;0.2;0.3;1.9;3.3;2.3;4.4;12.0;7.7;13.7;5.1;1.5;8.5;0.9
754;45;1999;29.8;23.3;6.5;7.3;1.6;2.7;2.0;4.4;14.2;1.8;2.2;6.0;6.7;0.2;0.4;1.7;3.1;2.2;3.6;13.0;7.9;14.1;6.0;1.3;7.4;0.6
755;45;2000;29.3;23.8;5.4;5.1;0.6;1.3;1.0;3.8;14.2;2.0;2.1;5.6;6.1;0.5;0.9;2.0;3.6;2.0;4.0;12.7;8.4;14.8;5.5;1.6;6.7;0.8
756;45;2001;27.5;20.5;7.0;6.7;1.2;2.0;2.2;4.1;13.3;2.2;2.2;5.4;6.2;0.1;0.2;2.3;4.0;2.0;2.8;11.9;8.0;13.6;4.9;1.7;6.1;0.7
757;45;2002;31.5;23.4;8.0;7.2;1.8;3.2;2.1;4.4;16.2;1.9;2.2;5.5;6.4;0.3;0.6;3.6;6.1;2.6;4.2;13.7;8.6;14.7;6.2;1.6;4.8;0.8
758;45;2003;28.0;22.7;5.3;6.3;1.1;1.6;2.2;4.0;12.9;1.4;1.4;5.2;5.9;0.1;0.2;2.7;4.5;2.0;2.8;12.2;8.9;14.9;4.3;1.7;6.1;0.9
759;45;2004;29.4;22.2;7.3;6.3;1.0;1.7;2.2;3.9;14.2;1.1;1.3;5.9;6.7;0.3;0.4;2.4;3.9;2.1;4.1;13.1;9.1;15.1;5.5;1.7;5.0;0.7
760;44;1997;24.3;19.7;4.6;5.0;0.8;1.4;1.4;3.2;12.0;2.3;2.4;4.5;5.0;0.2;0.4;1.7;3.0;1.5;2.9;10.2;6.3;11.1;4.8;1.0;7.1;0.6
761;44;1998;25.8;21.1;4.7;5.8;1.2;1.9;2.1;2.9;11.6;1.1;1.1;4.2;4.7;0.2;0.4;1.3;2.4;2.0;3.6;11.7;6.7;12.2;5.8;0.7;6.9;0.8
762;44;1999;26.2;21.3;4.9;5.9;1.0;1.6;1.7;4.0;11.6;1.5;1.7;3.4;3.9;0.1;0.2;2.0;3.4;2.3;2.8;11.8;7.7;12.9;4.9;1.4;6.5;0.7
763;44;2000;25.5;20.5;4.9;5.8;1.4;2.5;1.7;3.1;12.2;1.7;1.6;4.5;5.0;0.3;0.5;2.2;3.6;2.5;2.9;10.0;6.7;10.8;4.0;1.5;4.8;0.6
764;44;2001;23.5;19.7;3.8;4.8;0.8;1.3;1.5;2.9;10.2;1.5;1.4;3.5;3.8;0.1;0.1;1.7;2.8;1.8;2.5;10.8;6.8;11.1;4.8;1.0;5.8;0.4
765;44;2002;26.4;21.4;5.0;5.5;1.1;2.0;1.4;3.5;11.8;1.8;1.9;4.4;4.8;0.1;0.1;2.0;3.3;2.0;2.6;12.7;7.7;12.4;5.9;1.2;4.7;1.1
766;44;2003;23.9;19.6;4.3;5.2;0.6;0.8;1.7;3.4;9.5;1.0;0.8;3.4;3.7;0.1;0.2;1.8;2.8;1.8;2.3;11.9;8.0;12.7;4.9;1.4;4.3;0.9
767;44;2004;25.2;20.4;4.9;5.1;0.5;1.0;1.8;3.3;11.0;1.4;1.5;4.0;4.4;0.1;0.2;1.7;2.6;1.3;3.5;12.1;8.4;13.2;4.9;1.2;4.1;1.0
768;43;1997;22.5;19.5;2.9;3.7;0.8;1.6;1.2;1.9;10.3;1.6;1.8;3.4;3.2;0.0;0.1;1.6;2.7;1.5;3.0;9.7;5.3;9.2;5.1;1.3;5.8;0.5
769;43;1998;22.2;18.6;3.6;4.4;0.6;0.8;1.6;2.6;9.6;1.1;1.4;3.0;3.2;0.2;0.3;1.1;1.8;1.5;3.5;10.0;6.0;10.1;4.6;1.4;5.7;0.6
770;43;1999;22.5;19.2;3.3;3.6;0.6;1.1;1.2;2.2;9.2;1.5;1.6;2.7;3.0;0.2;0.3;0.8;1.3;1.7;3.0;10.9;6.9;11.1;4.9;1.5;6.5;0.6
771;43;2000;19.6;15.8;3.8;4.8;1.0;1.9;1.5;3.0;8.2;1.2;1.1;3.1;3.2;0.1;0.1;1.1;1.7;1.1;2.3;8.4;5.3;8.6;4.1;1.5;4.9;0.5
772;43;2001;21.6;17.9;3.7;4.3;0.9;1.5;1.6;2.2;8.7;0.9;1.0;2.7;3.0;0.2;0.3;1.7;2.7;1.4;2.8;10.4;6.2;9.6;4.9;1.1;4.3;0.7
773;43;2002;22.4;18.7;3.8;4.4;0.5;1.0;1.6;2.6;8.8;1.1;1.1;2.6;2.9;0.1;0.2;1.5;2.3;1.6;3.0;11.0;7.2;11.4;4.5;1.5;3.8;0.4
774;43;2003;20.8;17.3;3.5;5.0;0.7;1.3;2.0;2.9;8.8;1.1;1.2;3.0;3.2;0.1;0.2;1.6;2.4;1.7;2.0;9.0;6.0;9.4;3.7;1.1;4.0;0.5
775;43;2004;20.8;17.3;3.5;4.1;0.9;1.6;1.1;2.4;8.7;1.4;1.2;2.5;2.7;0.1;0.2;1.5;2.3;1.0;2.8;9.8;6.6;9.8;4.2;1.3;5.4;0.7
776;42;1997;18.3;14.9;3.4;3.6;1.0;1.9;1.2;2.0;8.3;1.1;1.2;2.4;2.8;0.1;0.2;1.1;1.8;1.3;3.0;8.0;4.9;8.3;3.7;1.0;5.4;0.4
777;42;1998;18.1;15.5;2.6;4.4;0.6;1.1;2.0;2.2;7.4;1.1;0.9;1.9;2.1;0.0;0.0;1.6;2.6;1.4;2.0;7.7;4.5;7.4;3.9;0.7;4.8;0.3
778;42;1999;18.3;15.0;3.3;3.9;0.9;1.5;1.5;2.2;8.2;1.3;1.3;2.0;2.2;0.2;0.3;1.5;2.4;1.5;2.4;8.1;4.9;7.9;3.8;0.9;5.3;0.3
779;42;2000;18.0;15.4;2.5;3.4;0.4;0.7;1.2;2.1;7.6;0.5;0.4;2.5;2.8;0.1;0.1;0.8;1.3;2.1;2.1;8.1;4.7;7.6;4.1;0.8;4.9;0.3
780;42;2001;18.9;16.5;2.5;4.5;0.9;1.5;1.5;2.2;8.0;0.9;0.9;2.5;2.6;0.1;0.2;1.4;2.2;1.1;2.5;7.8;4.4;6.8;4.0;0.9;3.8;0.3
781;42;2002;20.6;17.6;3.1;4.2;1.0;1.5;1.2;2.5;8.2;1.0;1.2;2.1;2.3;0.0;0.0;2.0;3.0;1.5;2.5;9.6;6.8;10.2;3.5;1.1;3.8;0.4
782;42;2003;18.8;15.4;3.5;4.6;0.6;1.2;1.6;2.8;7.8;0.7;0.9;2.2;2.4;0.1;0.1;2.1;3.2;1.1;2.8;7.8;5.1;7.6;3.3;1.5;4.5;0.3
783;42;2004;18.1;15.1;3.0;4.0;0.6;1.1;1.1;2.7;8.4;0.9;1.1;2.9;3.1;0.2;0.3;1.7;2.5;1.1;2.1;7.7;4.6;6.8;3.6;1.0;3.8;0.6
784;72;1997;24.9;20.1;4.7;4.6;1.0;1.9;1.2;2.7;12.4;2.0;2.3;4.1;4.2;0.2;0.3;2.1;3.4;1.9;3.5;10.3;6.3;10.1;5.0;1.6;5.6;0.5
785;72;1998;25.2;20.2;5.0;5.3;1.0;1.7;1.6;3.2;11.6;1.5;1.5;3.8;4.1;0.2;0.3;1.7;2.7;2.1;3.6;11.4;7.1;11.3;5.4;1.2;5.3;0.7
786;72;1999;25.5;20.8;4.6;4.9;0.7;1.3;1.4;3.2;11.5;1.7;1.9;3.5;3.8;0.1;0.2;2.0;3.2;2.0;3.2;11.8;7.3;11.3;5.5;1.4;5.5;0.6
787;72;2000;25.2;20.7;4.5;4.9;0.8;1.5;1.4;3.1;11.0;1.5;1.5;4.0;4.2;0.2;0.3;1.9;3.0;1.6;3.2;11.3;7.3;11.3;5.1;1.6;5.0;0.4
788;72;2001;25.4;20.3;5.0;5.5;0.9;1.5;1.7;3.3;11.5;1.6;1.7;4.0;4.3;0.1;0.2;2.3;3.4;1.6;3.2;11.3;7.1;10.8;5.1;1.5;4.5;0.6
789;72;2002;27.3;21.6;5.7;6.1;1.0;1.8;1.7;3.9;12.2;1.8;2.0;3.7;4.0;0.1;0.2;2.9;4.3;1.8;3.4;12.8;8.5;12.5;5.4;1.4;3.8;0.7
790;72;2003;25.0;20.7;4.3;5.2;0.5;0.8;1.6;3.5;10.7;1.1;1.1;3.6;3.8;0.2;0.2;2.6;3.9;1.7;2.6;11.4;8.0;11.7;4.5;1.5;4.2;0.8
791;72;2004;25.2;20.1;5.1;4.5;0.7;1.2;1.5;2.8;11.4;1.4;1.5;3.8;4.1;0.2;0.3;2.1;3.1;1.7;3.3;12.1;8.3;12.0;5.1;1.4;4.2;0.7
792;73;1997;27.2;21.2;6.0;6.1;1.5;2.3;2.0;3.3;14.6;2.8;2.9;6.0;8.6;0.2;0.5;1.8;3.8;2.3;3.4;10.4;6.1;13.2;5.0;1.2;9.5;0.6
793;73;1998;28.1;21.8;6.3;6.3;1.4;2.3;2.2;3.3;15.1;1.9;2.2;6.9;8.6;0.1;0.3;1.5;3.3;2.4;4.2;10.7;6.0;13.2;5.3;1.6;9.3;0.7
794;73;1999;28.1;21.2;6.9;6.9;1.8;2.8;2.4;3.6;14.4;2.2;2.4;6.4;8.0;0.4;0.7;1.7;3.6;2.3;3.0;11.4;7.0;14.9;5.2;1.7;8.9;0.5
795;73;2000;27.3;21.3;5.9;5.4;1.3;2.3;1.4;3.0;14.8;2.2;2.1;6.7;8.6;0.4;0.8;1.6;3.4;2.9;3.0;10.8;6.4;13.7;5.1;1.4;6.9;0.9
796;73;2001;24.8;18.8;6.0;6.6;1.5;2.2;2.0;3.8;13.1;1.7;1.7;5.6;7.1;0.2;0.4;1.9;3.9;2.6;2.6;9.4;5.8;12.1;4.1;1.2;6.4;0.7
797;73;2002;27.1;21.2;5.9;5.9;1.6;2.8;1.9;3.2;14.2;1.9;2.0;6.0;7.7;0.3;0.7;2.0;4.3;2.9;2.7;10.8;6.6;14.2;4.9;1.7;5.9;0.7
798;73;2003;27.0;20.7;6.3;7.0;1.7;2.6;2.5;3.8;14.1;1.5;1.5;6.5;8.2;0.1;0.2;2.0;4.4;2.6;3.0;10.2;6.9;14.8;4.0;1.4;5.9;0.8
799;73;2004;26.4;20.4;6.0;6.6;1.2;2.1;2.1;4.0;13.4;1.5;1.7;6.5;8.2;0.2;0.4;2.2;4.7;1.9;2.8;10.3;6.2;13.2;4.8;1.4;5.7;0.9
800;74;1997;24.1;19.8;4.3;4.9;0.9;1.4;1.4;3.1;11.7;1.9;2.3;4.0;4.3;0.3;0.6;1.6;2.7;1.9;3.1;9.9;5.5;9.4;5.3;1.8;6.2;0.7
801;74;1998;24.6;20.2;4.4;5.1;0.7;1.2;1.8;2.9;11.2;1.3;1.3;4.0;4.4;0.2;0.4;1.7;2.8;1.8;3.2;10.9;6.4;10.5;5.2;1.4;6.6;0.9
802;74;1999;25.0;20.4;4.6;5.1;0.9;1.6;1.5;3.1;11.1;1.6;1.7;3.6;3.9;0.2;0.3;1.7;2.8;1.8;3.3;11.4;7.1;11.6;5.2;1.4;6.6;0.5
803;74;2000;24.3;20.0;4.3;4.8;0.7;1.4;1.4;3.1;10.8;1.6;1.5;3.9;4.1;0.2;0.3;1.5;2.4;1.9;3.1;10.6;6.7;10.9;5.0;1.5;5.5;0.5
804;74;2001;24.0;19.3;4.7;5.3;0.8;1.5;1.8;3.1;10.9;1.5;1.6;3.8;4.1;0.1;0.2;2.1;3.3;1.8;2.9;10.6;6.6;10.4;5.0;1.3;5.1;0.6
805;74;2002;26.4;21.0;5.4;5.8;1.2;2.1;1.6;3.6;11.9;1.6;1.7;4.0;4.3;0.1;0.2;2.4;3.8;1.9;3.4;12.0;7.8;12.3;5.3;1.5;4.3;0.7
806;74;2003;23.9;19.7;4.3;5.4;0.6;1.1;1.7;3.5;10.4;1.1;1.1;3.7;4.1;0.1;0.2;2.1;3.2;1.8;2.6;10.6;7.4;11.5;4.2;1.5;4.6;0.7
807;74;2004;24.7;19.6;5.1;4.8;0.6;1.2;1.6;3.0;11.3;1.3;1.4;3.9;4.3;0.2;0.3;2.0;3.1;1.5;3.4;11.6;7.7;11.8;5.2;1.5;4.5;0.7
808;75;1997;29.9;23.7;6.2;5.2;0.7;0.8;1.8;2.8;18.4;2.5;2.2;7.1;9.1;0.5;1.1;2.7;5.7;3.2;4.6;11.2;6.6;13.9;5.1;0.8;10.2;0.3
809;75;1998;31.6;23.8;7.8;7.9;2.0;2.9;2.4;3.9;18.9;2.5;2.6;5.7;7.6;0.5;1.2;2.6;5.7;4.2;5.1;10.4;5.5;12.0;5.7;2.1;11.0;0.8
810;75;1999;30.3;22.8;7.5;7.3;1.6;2.8;2.6;4.0;16.2;2.4;2.5;7.2;9.7;0.4;0.8;2.2;4.7;2.9;2.5;11.7;7.3;15.5;4.8;2.0;7.8;0.9
811;75;2000;32.2;25.1;7.2;6.0;1.6;2.7;1.7;3.0;17.7;2.2;2.1;8.5;12.1;0.5;1.2;3.0;6.6;2.7;3.0;12.8;8.0;17.5;5.4;1.7;6.6;0.7
812;75;2001;27.7;20.5;7.1;7.5;1.6;2.1;1.9;4.5;15.0;1.7;1.5;6.6;9.1;0.1;0.2;2.4;4.9;2.8;2.9;10.2;7.0;14.6;3.5;1.5;5.4;0.7
813;75;2002;28.7;21.7;7.0;6.7;1.3;2.1;2.1;3.9;14.9;2.3;2.2;5.6;7.7;0.4;0.8;3.1;6.2;3.0;2.3;12.3;8.0;16.2;5.0;1.6;5.8;0.7
814;75;2003;31.8;24.8;7.1;7.3;1.9;2.8;2.6;3.7;16.7;1.8;1.4;7.1;9.2;0.3;0.5;3.7;7.8;3.1;2.9;12.5;8.4;17.8;4.8;1.3;5.2;1.0
815;75;2004;27.8;21.6;6.3;6.5;1.4;2.3;1.8;3.8;14.3;1.6;1.6;7.4;9.9;0.2;0.4;2.6;5.2;2.5;2.2;10.9;7.3;15.0;4.2;1.0;5.6;0.9
816;76;1997;22.8;17.0;5.8;5.7;2.4;3.8;0.9;2.5;13.7;2.4;2.7;5.0;6.1;0.0;0.0;2.3;4.7;1.7;5.3;7.2;3.3;6.9;3.9;1.5;8.0;0.7
817;76;1998;24.5;19.5;4.9;5.6;1.4;2.6;1.3;3.1;12.2;2.4;2.2;3.3;4.4;0.0;0.0;0.1;0.3;4.3;5.0;9.8;5.8;13.5;4.2;1.0;6.0;0.6
818;76;1999;32.9;21.7;11.2;7.0;1.9;2.6;1.6;5.0;19.9;3.3;4.3;10.0;13.5;0.2;0.5;2.5;5.9;2.5;3.7;15.6;6.7;15.6;10.1;1.6;6.6;0.4
819;76;2000;26.8;18.6;8.2;5.8;2.4;4.8;0.9;2.9;16.9;3.1;3.4;8.6;10.0;0.6;1.2;1.2;2.5;2.0;3.9;11.0;5.7;11.5;6.1;0.5;6.3;1.0
820;76;2001;36.4;25.5;11.0;10.9;3.6;6.1;2.9;5.7;22.2;4.0;4.5;11.1;15.6;1.0;2.3;1.3;3.1;2.2;5.0;12.0;5.4;12.5;6.8;1.3;6.7;0.8
821;76;2002;38.3;31.2;7.1;7.5;1.8;3.7;3.2;2.5;24.0;4.8;5.2;11.4;15.9;0.3;0.7;2.2;5.1;3.9;2.7;10.7;6.0;13.7;5.3;2.9;4.9;0.3
822;76;2003;32.9;21.8;11.0;8.7;2.3;3.2;2.1;5.0;21.3;3.8;4.0;12.1;14.9;0.0;0.0;2.5;5.4;2.1;5.9;10.5;5.8;12.5;4.8;2.5;7.9;1.7
823;76;2004;31.6;25.5;6.2;9.6;1.7;3.5;3.0;5.5;15.7;3.3;3.3;7.4;8.6;0.3;0.7;2.0;4.2;1.5;2.9;11.0;5.1;10.8;6.1;0.9;4.5;0.7
