ID;Geslacht;Leeftijd;DiagnoseIndelingVTV;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
4815;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;1996;102.0;0.1;1955.0;1.3;19.2
4816;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;1997;109.0;0.1;1459.0;0.9;13.4
4817;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;1998;118.0;0.1;1535.0;1.0;13.0
4818;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;1999;73.0;0.0;1051.0;0.7;14.4
4819;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2000;90.0;0.1;1188.0;0.7;13.2
4820;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2001;98.0;0.1;1494.0;0.9;15.2
4821;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2002;87.0;0.1;1272.0;0.8;14.6
4822;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2003;84.0;0.1;1255.0;0.8;14.9
4823;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2004;86.0;0.1;1469.0;0.9;17.1
4824;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2005;68.0;0.0;1409.0;0.9;20.7
4825;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2006;84.0;0.1;2145.0;1.3;25.5
4826;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2007;56.0;0.0;938.0;0.6;16.8
4827;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2008;33.0;0.0;617.0;0.4;18.7
4828;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2009;58.0;0.0;798.0;0.5;13.8
4829;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2010;47.0;0.0;1175.0;0.7;25.0
4830;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2011;47.0;0.0;1373.0;0.8;29.2
4831;Totaal mannen en vrouwen;Totaal alle leeftijden;15.2  Aangeb. afw. van hartvaatstelsel;2012;54.0;0.0;1700.0;1.0;31.5
4832;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1981;12.0;0.0;268.0;0.2;22.3
4833;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1982;;;;;
4834;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1983;8.0;0.0;63.0;0.0;7.9
4835;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1984;9.0;0.0;210.0;0.1;23.3
4836;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1985;7.0;0.0;140.0;0.1;20.0
4837;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1986;10.0;0.0;235.0;0.2;23.5
4838;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1987;6.0;0.0;23.0;0.0;3.8
4839;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1988;7.0;0.0;118.0;0.1;16.9
4840;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1989;5.0;0.0;196.0;0.1;39.2
4841;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1990;12.0;0.0;533.0;0.4;44.4
4842;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1991;;;;;
4843;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1992;6.0;0.0;245.0;0.2;40.8
4844;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1993;;;;;
4845;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1994;;;;;
4846;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1995;;;;;
4847;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1996;;;;;
4848;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1997;5.0;0.0;11.0;0.0;2.2
4849;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1998;;;;;
4850;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;1999;;;;;
4851;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2000;7.0;0.0;89.0;0.1;12.7
4852;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2001;9.0;0.0;67.0;0.0;7.4
4853;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2002;5.0;0.0;85.0;0.1;17.0
4854;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2003;;;;;
4855;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2004;;;;;
4856;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2005;;;;;
4857;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2006;;;;;
4858;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2007;6.0;0.0;71.0;0.0;11.8
4859;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2008;;;;;
4860;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2009;;;;;
4861;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2010;;;;;
4862;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2011;;;;;
4863;Totaal mannen en vrouwen;Totaal alle leeftijden;15.3  Syndroom van Down;2012;;;;;
4864;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1981;116.0;0.1;2250.0;1.6;19.4
4865;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1982;101.0;0.1;2347.0;1.6;23.2
4866;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1983;121.0;0.1;2231.0;1.6;18.4
4867;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1984;106.0;0.1;3013.0;2.1;28.4
4868;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1985;129.0;0.1;2361.0;1.6;18.3
4869;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1986;118.0;0.1;2289.0;1.6;19.4
4870;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1987;159.0;0.1;3370.0;2.3;21.2
4871;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1988;129.0;0.1;2824.0;1.9;21.9
4872;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1989;100.0;0.1;1319.0;0.9;13.2
4873;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1990;139.0;0.1;2858.0;1.9;20.6
4874;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1991;135.0;0.1;2062.0;1.4;15.3
4875;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1992;140.0;0.1;1677.0;1.1;12.0
4876;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1993;128.0;0.1;1956.0;1.3;15.3
4877;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1994;124.0;0.1;1980.0;1.3;16.0
4878;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1995;109.0;0.1;2123.0;1.4;19.5
4879;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1996;123.0;0.1;1299.0;0.8;10.6
4880;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1997;143.0;0.1;2105.0;1.3;14.7
4881;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1998;119.0;0.1;2197.0;1.4;18.5
4882;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;1999;107.0;0.1;1460.0;0.9;13.6
4883;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2000;132.0;0.1;1206.0;0.8;9.1
4884;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2001;128.0;0.1;1257.0;0.8;9.8
4885;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2002;107.0;0.1;1791.0;1.1;16.7
4886;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2003;137.0;0.1;2012.0;1.2;14.7
4887;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2004;93.0;0.1;1063.0;0.7;11.4
4888;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2005;85.0;0.1;1068.0;0.7;12.6
4889;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2006;57.0;0.0;956.0;0.6;16.8
4890;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2007;54.0;0.0;732.0;0.4;13.6
4891;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2008;55.0;0.0;963.0;0.6;17.5
4892;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2009;57.0;0.0;1184.0;0.7;20.8
4893;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2010;57.0;0.0;763.0;0.5;13.4
4894;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2011;43.0;0.0;1146.0;0.7;26.7
4895;Totaal mannen en vrouwen;Totaal alle leeftijden;15.4  Overige aangeboren afwijkingen;2012;34.0;0.0;888.0;0.5;26.1
4896;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1981;2301.0;1.6;37466.0;26.3;16.3
4897;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1982;2332.0;1.6;34046.0;23.8;14.6
4898;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1983;2436.0;1.7;34321.0;23.9;14.1
4899;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1984;2713.0;1.9;38825.0;26.9;14.3
4900;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1985;2835.0;2.0;39872.0;27.5;14.1
4901;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1986;3020.0;2.1;42965.0;29.5;14.2
4902;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1987;2661.0;1.8;39202.0;26.7;14.7
4903;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1988;2779.0;1.9;39984.0;27.1;14.4
4904;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1989;3535.0;2.4;50852.0;34.2;14.4
4905;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1990;3046.0;2.0;42554.0;28.5;14.0
4906;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1991;3373.0;2.2;47619.0;31.6;14.1
4907;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1992;2767.0;1.8;36907.0;24.3;13.3
4908;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1993;2799.0;1.8;36231.0;23.7;12.9
4909;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1994;2671.0;1.7;34584.0;22.5;13.0
4910;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1995;2828.0;1.8;35050.0;22.7;12.4
4911;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1996;2815.0;1.8;33390.0;21.5;11.9
4912;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1997;2909.0;1.9;35067.0;22.5;12.1
4913;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1998;3207.0;2.0;41223.0;26.2;12.9
4914;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;1999;3378.0;2.1;43094.0;27.3;12.8
4915;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2000;3106.0;2.0;37698.0;23.7;12.1
4916;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2001;3021.0;1.9;36712.0;22.9;12.2
4917;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2002;3276.0;2.0;37933.0;23.5;11.6
4918;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2003;3462.0;2.1;36941.0;22.8;10.7
4919;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2004;3196.0;2.0;31426.0;19.3;9.8
4920;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2005;3584.0;2.2;36249.0;22.2;10.1
4921;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2006;3423.0;2.1;34250.0;21.0;10.0
4922;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2007;3515.0;2.1;35663.0;21.8;10.1
4923;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2008;3549.0;2.2;37269.0;22.7;10.5
4924;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2009;3025.0;1.8;29999.0;18.1;9.9
4925;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2010;2592.0;1.6;24482.0;14.7;9.4
4926;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2011;2295.0;1.4;18861.0;11.3;8.2
4927;Totaal mannen en vrouwen;Totaal alle leeftijden;16  Symptomen, onvoll. omsch. ziekteb.;2012;2183.0;1.3;16782.0;10.0;7.7
4928;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1981;13.0;0.0;109.0;0.1;8.3
4929;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1982;13.0;0.0;22.0;0.0;1.7
4930;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1983;17.0;0.0;34.0;0.0;2.0
4931;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1984;16.0;0.0;34.0;0.0;2.1
4932;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1985;15.0;0.0;145.0;0.1;9.7
4933;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1986;21.0;0.0;36.0;0.0;1.7
4934;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1987;22.0;0.0;37.0;0.0;1.7
4935;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1988;9.0;0.0;10.0;0.0;1.1
4936;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1989;14.0;0.0;33.0;0.0;2.4
4937;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1990;15.0;0.0;24.0;0.0;1.6
4938;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1991;8.0;0.0;9.0;0.0;1.1
4939;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1992;9.0;0.0;21.0;0.0;2.3
4940;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1993;11.0;0.0;11.0;0.0;1.0
4941;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1994;12.0;0.0;18.0;0.0;1.5
4942;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1995;7.0;0.0;8.0;0.0;1.1
4943;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1996;;;;;
4944;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1997;;;;;
4945;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1998;;;;;
4946;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;1999;;;;;
4947;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2000;7.0;0.0;14.0;0.0;2.0
4948;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2001;;;;;
4949;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2002;;;;;
4950;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2003;8.0;0.0;9.0;0.0;1.1
4951;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2004;;;;;
4952;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2005;;;;;
4953;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2006;12.0;0.0;16.0;0.0;1.3
4954;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2007;;;;;
4955;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2008;;;;;
4956;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2009;7.0;0.0;20.0;0.0;2.9
4957;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2010;5.0;0.0;12.0;0.0;2.4
4958;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2011;;;;;
4959;Totaal mannen en vrouwen;Totaal alle leeftijden;16.1  Wiegendood;2012;6.0;0.0;19.0;0.0;3.2
4960;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1981;2288.0;1.6;37357.0;26.2;16.3
4961;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1982;2319.0;1.6;34024.0;23.8;14.7
4962;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1983;2419.0;1.7;34287.0;23.9;14.2
4963;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1984;2697.0;1.9;38791.0;26.9;14.4
4964;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1985;2820.0;1.9;39727.0;27.4;14.1
4965;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1986;2999.0;2.1;42929.0;29.5;14.3
4966;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1987;2639.0;1.8;39165.0;26.7;14.8
4967;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1988;2770.0;1.9;39974.0;27.1;14.4
4968;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1989;3521.0;2.4;50819.0;34.2;14.4
4969;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1990;3031.0;2.0;42530.0;28.4;14.0
4970;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1991;3365.0;2.2;47610.0;31.6;14.1
4971;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1992;2758.0;1.8;36886.0;24.3;13.4
4972;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1993;2788.0;1.8;36220.0;23.7;13.0
4973;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1994;2659.0;1.7;34566.0;22.5;13.0
4974;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1995;2821.0;1.8;35042.0;22.7;12.4
4975;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1996;2812.0;1.8;33378.0;21.5;11.9
4976;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1997;2906.0;1.9;35064.0;22.5;12.1
4977;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1998;3203.0;2.0;41218.0;26.2;12.9
4978;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;1999;3375.0;2.1;43091.0;27.3;12.8
4979;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2000;3099.0;1.9;37684.0;23.7;12.2
4980;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2001;3018.0;1.9;36709.0;22.9;12.2
4981;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2002;3272.0;2.0;37929.0;23.5;11.6
4982;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2003;3454.0;2.1;36932.0;22.8;10.7
4983;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2004;3192.0;2.0;31420.0;19.3;9.8
4984;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2005;3581.0;2.2;36245.0;22.2;10.1
4985;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2006;3411.0;2.1;34234.0;20.9;10.0
4986;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2007;3511.0;2.1;35655.0;21.8;10.2
4987;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2008;3547.0;2.2;37264.0;22.7;10.5
4988;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2009;3018.0;1.8;29979.0;18.1;9.9
4989;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2010;2587.0;1.6;24470.0;14.7;9.5
4990;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2011;2291.0;1.4;18856.0;11.3;8.2
4991;Totaal mannen en vrouwen;Totaal alle leeftijden;16.2  Ov. symptomen, onvoll.oms.ziekteb.;2012;2177.0;1.3;16763.0;10.0;7.7
4992;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1981;2389.0;1.7;50619.0;35.5;21.2
4993;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1982;2401.0;1.7;54510.0;38.1;22.7
4994;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1983;2393.0;1.7;48051.0;33.4;20.1
4995;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1984;2447.0;1.7;46722.0;32.4;19.1
4996;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1985;2321.0;1.6;48364.0;33.4;20.8
4997;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1986;2310.0;1.6;48870.0;33.5;21.2
4998;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1987;2327.0;1.6;50756.0;34.6;21.8
4999;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1988;2397.0;1.6;55985.0;37.9;23.4
5000;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1989;2514.0;1.7;60516.0;40.8;24.1
5001;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1990;2506.0;1.7;56506.0;37.8;22.5
5002;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1991;2548.0;1.7;58813.0;39.0;23.1
5003;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1992;2588.0;1.7;58617.0;38.6;22.6
5004;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1993;2609.0;1.7;52954.0;34.6;20.3
5005;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1994;2593.0;1.7;48975.0;31.8;18.9
5006;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1995;2560.0;1.7;46124.0;29.8;18.0
5007;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1996;2659.0;1.7;49737.0;32.0;18.7
5008;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1997;2702.0;1.7;53890.0;34.5;19.9
5009;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1998;2706.0;1.7;58522.0;37.2;21.6
5010;Totaal mannen en vrouwen;Totaal alle leeftijden;17  Ongevalsletsels en vergiftigingen;1999;2892.0;1.8;59893.0;37.9;20.7
