ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
7573;"Nederland; niet in te delen";Dalfsen;2020 december;0.3;
7574;"Nederland; niet in te delen";Dantumadiel;2014 december;0.0;
7575;"Nederland; niet in te delen";Dantumadiel;2015 december;0.0;
7576;"Nederland; niet in te delen";Dantumadiel;2016 december;0.0;
7577;"Nederland; niet in te delen";Dantumadiel;2017 december;0.0;
7578;"Nederland; niet in te delen";Dantumadiel;2018 december;0.0;
7579;"Nederland; niet in te delen";Dantumadiel;2019 december;0.0;
7580;"Nederland; niet in te delen";Dantumadiel;2020 december;0.0;
7581;"Nederland; niet in te delen";Delft;2014 december;0.5;
7582;"Nederland; niet in te delen";Delft;2015 december;0.7;
7583;"Nederland; niet in te delen";Delft;2016 december;0.6;
7584;"Nederland; niet in te delen";Delft;2017 december;0.6;
7585;"Nederland; niet in te delen";Delft;2018 december;0.7;
7586;"Nederland; niet in te delen";Delft;2019 december;0.6;
7587;"Nederland; niet in te delen";Delft;2020 december;0.7;
7588;"Nederland; niet in te delen";Delfzijl;2014 december;0.3;
7589;"Nederland; niet in te delen";Delfzijl;2015 december;0.3;
7590;"Nederland; niet in te delen";Delfzijl;2016 december;0.3;
7591;"Nederland; niet in te delen";Delfzijl;2017 december;0.3;
7592;"Nederland; niet in te delen";Delfzijl;2018 december;0.3;
7593;"Nederland; niet in te delen";Delfzijl;2019 december;0.3;
7594;"Nederland; niet in te delen";Delfzijl;2020 december;0.3;
7595;"Nederland; niet in te delen";Deurne;2014 december;0.5;
7596;"Nederland; niet in te delen";Deurne;2015 december;0.6;
7597;"Nederland; niet in te delen";Deurne;2016 december;0.7;
7598;"Nederland; niet in te delen";Deurne;2017 december;0.9;
7599;"Nederland; niet in te delen";Deurne;2018 december;0.8;
7600;"Nederland; niet in te delen";Deurne;2019 december;0.9;
7601;"Nederland; niet in te delen";Deurne;2020 december;0.9;
7602;"Nederland; niet in te delen";Deventer;2014 december;0.7;
7603;"Nederland; niet in te delen";Deventer;2015 december;0.9;
7604;"Nederland; niet in te delen";Deventer;2016 december;1.1;
7605;"Nederland; niet in te delen";Deventer;2017 december;1.5;
7606;"Nederland; niet in te delen";Deventer;2018 december;1.7;
7607;"Nederland; niet in te delen";Deventer;2019 december;1.6;
7608;"Nederland; niet in te delen";Deventer;2020 december;1.1;
7609;"Nederland; niet in te delen";Diemen;2014 december;0.7;
7610;"Nederland; niet in te delen";Diemen;2015 december;0.7;
7611;"Nederland; niet in te delen";Diemen;2016 december;0.3;
7612;"Nederland; niet in te delen";Diemen;2017 december;0.7;
7613;"Nederland; niet in te delen";Diemen;2018 december;0.8;
7614;"Nederland; niet in te delen";Diemen;2019 december;0.7;
7615;"Nederland; niet in te delen";Diemen;2020 december;0.5;
7616;"Nederland; niet in te delen";Dinkelland;2014 december;0.7;
7617;"Nederland; niet in te delen";Dinkelland;2015 december;0.6;
7618;"Nederland; niet in te delen";Dinkelland;2016 december;0.6;
7619;"Nederland; niet in te delen";Dinkelland;2017 december;0.7;
7620;"Nederland; niet in te delen";Dinkelland;2018 december;0.9;
7621;"Nederland; niet in te delen";Dinkelland;2019 december;0.8;
7622;"Nederland; niet in te delen";Dinkelland;2020 december;0.9;
7623;"Nederland; niet in te delen";Doesburg;2014 december;0.1;
7624;"Nederland; niet in te delen";Doesburg;2015 december;0.1;
7625;"Nederland; niet in te delen";Doesburg;2016 december;0.1;
7626;"Nederland; niet in te delen";Doesburg;2017 december;0.1;
7627;"Nederland; niet in te delen";Doesburg;2018 december;0.1;
7628;"Nederland; niet in te delen";Doesburg;2019 december;0.1;
7629;"Nederland; niet in te delen";Doesburg;2020 december;0.1;
7630;"Nederland; niet in te delen";Doetinchem;2014 december;0.8;
7631;"Nederland; niet in te delen";Doetinchem;2015 december;1.0;
7632;"Nederland; niet in te delen";Doetinchem;2016 december;1.6;
7633;"Nederland; niet in te delen";Doetinchem;2017 december;1.7;
7634;"Nederland; niet in te delen";Doetinchem;2018 december;1.5;
7635;"Nederland; niet in te delen";Doetinchem;2019 december;1.5;
7636;"Nederland; niet in te delen";Doetinchem;2020 december;1.5;
7637;"Nederland; niet in te delen";Dongen;2014 december;0.2;
7638;"Nederland; niet in te delen";Dongen;2015 december;0.2;
7639;"Nederland; niet in te delen";Dongen;2016 december;0.2;
7640;"Nederland; niet in te delen";Dongen;2017 december;0.3;
7641;"Nederland; niet in te delen";Dongen;2018 december;0.3;
7642;"Nederland; niet in te delen";Dongen;2019 december;0.3;
7643;"Nederland; niet in te delen";Dongen;2020 december;0.3;
7644;"Nederland; niet in te delen";Dongeradeel;2014 december;0.1;
7645;"Nederland; niet in te delen";Dongeradeel;2015 december;0.1;
7646;"Nederland; niet in te delen";Dongeradeel;2016 december;0.1;
7647;"Nederland; niet in te delen";Dongeradeel;2017 december;0.1;
7648;"Nederland; niet in te delen";Dongeradeel;2018 december;0.2;
7649;"Nederland; niet in te delen";Dongeradeel;2019 december;0.0;
7650;"Nederland; niet in te delen";Dongeradeel;2020 december;0.0;
7651;"Nederland; niet in te delen";Dordrecht;2014 december;0.8;
7652;"Nederland; niet in te delen";Dordrecht;2015 december;0.7;
7653;"Nederland; niet in te delen";Dordrecht;2016 december;1.0;
7654;"Nederland; niet in te delen";Dordrecht;2017 december;1.1;
7655;"Nederland; niet in te delen";Dordrecht;2018 december;1.1;
7656;"Nederland; niet in te delen";Dordrecht;2019 december;1.1;
7657;"Nederland; niet in te delen";Dordrecht;2020 december;1.1;
7658;"Nederland; niet in te delen";Drechterland;2014 december;0.2;
7659;"Nederland; niet in te delen";Drechterland;2015 december;0.2;
7660;"Nederland; niet in te delen";Drechterland;2016 december;0.3;
7661;"Nederland; niet in te delen";Drechterland;2017 december;0.4;
7662;"Nederland; niet in te delen";Drechterland;2018 december;0.3;
7663;"Nederland; niet in te delen";Drechterland;2019 december;0.3;
7664;"Nederland; niet in te delen";Drechterland;2020 december;0.3;
7665;"Nederland; niet in te delen";Drimmelen;2014 december;0.3;
7666;"Nederland; niet in te delen";Drimmelen;2015 december;0.3;
7667;"Nederland; niet in te delen";Drimmelen;2016 december;0.3;
7668;"Nederland; niet in te delen";Drimmelen;2017 december;0.3;
7669;"Nederland; niet in te delen";Drimmelen;2018 december;0.2;
7670;"Nederland; niet in te delen";Drimmelen;2019 december;0.2;
7671;"Nederland; niet in te delen";Drimmelen;2020 december;0.3;
7672;"Nederland; niet in te delen";Dronten;2014 december;0.7;
7673;"Nederland; niet in te delen";Dronten;2015 december;0.5;
7674;"Nederland; niet in te delen";Dronten;2016 december;0.6;
7675;"Nederland; niet in te delen";Dronten;2017 december;0.7;
7676;"Nederland; niet in te delen";Dronten;2018 december;0.9;
7677;"Nederland; niet in te delen";Dronten;2019 december;1.0;
7678;"Nederland; niet in te delen";Dronten;2020 december;0.9;
7679;"Nederland; niet in te delen";Druten;2014 december;0.1;
7680;"Nederland; niet in te delen";Druten;2015 december;0.1;
7681;"Nederland; niet in te delen";Druten;2016 december;0.1;
7682;"Nederland; niet in te delen";Druten;2017 december;0.1;
7683;"Nederland; niet in te delen";Druten;2018 december;0.1;
7684;"Nederland; niet in te delen";Druten;2019 december;0.2;
7685;"Nederland; niet in te delen";Druten;2020 december;0.2;
7686;"Nederland; niet in te delen";Duiven;2014 december;0.3;
7687;"Nederland; niet in te delen";Duiven;2015 december;0.3;
7688;"Nederland; niet in te delen";Duiven;2016 december;0.3;
7689;"Nederland; niet in te delen";Duiven;2017 december;0.3;
7690;"Nederland; niet in te delen";Duiven;2018 december;0.4;
7691;"Nederland; niet in te delen";Duiven;2019 december;0.5;
7692;"Nederland; niet in te delen";Duiven;2020 december;0.4;
7693;"Nederland; niet in te delen";Echt-Susteren;2014 december;0.8;
7694;"Nederland; niet in te delen";Echt-Susteren;2015 december;0.8;
7695;"Nederland; niet in te delen";Echt-Susteren;2016 december;0.8;
7696;"Nederland; niet in te delen";Echt-Susteren;2017 december;0.9;
7697;"Nederland; niet in te delen";Echt-Susteren;2018 december;1.0;
7698;"Nederland; niet in te delen";Echt-Susteren;2019 december;1.0;
7699;"Nederland; niet in te delen";Echt-Susteren;2020 december;1.0;
7700;"Nederland; niet in te delen";Edam-Volendam;2014 december;0.2;
7701;"Nederland; niet in te delen";Edam-Volendam;2015 december;0.1;
7702;"Nederland; niet in te delen";Edam-Volendam;2016 december;0.4;
7703;"Nederland; niet in te delen";Edam-Volendam;2017 december;0.4;
7704;"Nederland; niet in te delen";Edam-Volendam;2018 december;0.1;
7705;"Nederland; niet in te delen";Edam-Volendam;2019 december;0.1;
7706;"Nederland; niet in te delen";Edam-Volendam;2020 december;0.1;
7707;"Nederland; niet in te delen";Ede;2014 december;0.7;
7708;"Nederland; niet in te delen";Ede;2015 december;0.7;
7709;"Nederland; niet in te delen";Ede;2016 december;0.7;
7710;"Nederland; niet in te delen";Ede;2017 december;0.8;
7711;"Nederland; niet in te delen";Ede;2018 december;0.8;
7712;"Nederland; niet in te delen";Ede;2019 december;0.9;
7713;"Nederland; niet in te delen";Ede;2020 december;0.8;
7714;"Nederland; niet in te delen";Eemnes;2014 december;0.0;
7715;"Nederland; niet in te delen";Eemnes;2015 december;0.0;
7716;"Nederland; niet in te delen";Eemnes;2016 december;0.0;
7717;"Nederland; niet in te delen";Eemnes;2017 december;0.0;
7718;"Nederland; niet in te delen";Eemnes;2018 december;0.0;
7719;"Nederland; niet in te delen";Eemnes;2019 december;0.0;
7720;"Nederland; niet in te delen";Eemnes;2020 december;0.0;
7721;"Nederland; niet in te delen";Eemsmond;2014 december;0.1;
7722;"Nederland; niet in te delen";Eemsmond;2015 december;0.1;
7723;"Nederland; niet in te delen";Eemsmond;2016 december;0.1;
7724;"Nederland; niet in te delen";Eemsmond;2017 december;0.0;
7725;"Nederland; niet in te delen";Eemsmond;2018 december;0.0;
7726;"Nederland; niet in te delen";Eemsmond;2019 december;0.0;
7727;"Nederland; niet in te delen";Eemsmond;2020 december;0.0;
7728;"Nederland; niet in te delen";Eersel;2014 december;0.5;
7729;"Nederland; niet in te delen";Eersel;2015 december;0.5;
7730;"Nederland; niet in te delen";Eersel;2016 december;0.5;
7731;"Nederland; niet in te delen";Eersel;2017 december;0.6;
7732;"Nederland; niet in te delen";Eersel;2018 december;0.4;
7733;"Nederland; niet in te delen";Eersel;2019 december;0.4;
7734;"Nederland; niet in te delen";Eersel;2020 december;0.4;
7735;"Nederland; niet in te delen";Eijsden-Margraten;2014 december;0.3;
7736;"Nederland; niet in te delen";Eijsden-Margraten;2015 december;0.3;
7737;"Nederland; niet in te delen";Eijsden-Margraten;2016 december;0.4;
7738;"Nederland; niet in te delen";Eijsden-Margraten;2017 december;0.3;
7739;"Nederland; niet in te delen";Eijsden-Margraten;2018 december;0.4;
7740;"Nederland; niet in te delen";Eijsden-Margraten;2019 december;0.4;
7741;"Nederland; niet in te delen";Eijsden-Margraten;2020 december;0.4;
7742;"Nederland; niet in te delen";Eindhoven;2014 december;5.5;
7743;"Nederland; niet in te delen";Eindhoven;2015 december;5.6;
7744;"Nederland; niet in te delen";Eindhoven;2016 december;5.9;
7745;"Nederland; niet in te delen";Eindhoven;2017 december;6.7;
7746;"Nederland; niet in te delen";Eindhoven;2018 december;7.7;
7747;"Nederland; niet in te delen";Eindhoven;2019 december;7.2;
7748;"Nederland; niet in te delen";Eindhoven;2020 december;7.6;
7749;"Nederland; niet in te delen";Elburg;2014 december;0.1;
7750;"Nederland; niet in te delen";Elburg;2015 december;0.1;
7751;"Nederland; niet in te delen";Elburg;2016 december;0.1;
7752;"Nederland; niet in te delen";Elburg;2017 december;0.1;
7753;"Nederland; niet in te delen";Elburg;2018 december;0.1;
7754;"Nederland; niet in te delen";Elburg;2019 december;0.1;
7755;"Nederland; niet in te delen";Elburg;2020 december;0.1;
7756;"Nederland; niet in te delen";Emmen;2014 december;1.4;
7757;"Nederland; niet in te delen";Emmen;2015 december;1.3;
7758;"Nederland; niet in te delen";Emmen;2016 december;1.2;
7759;"Nederland; niet in te delen";Emmen;2017 december;1.3;
7760;"Nederland; niet in te delen";Emmen;2018 december;1.4;
7761;"Nederland; niet in te delen";Emmen;2019 december;1.3;
7762;"Nederland; niet in te delen";Emmen;2020 december;1.3;
7763;"Nederland; niet in te delen";Enkhuizen;2014 december;0.1;
7764;"Nederland; niet in te delen";Enkhuizen;2015 december;0.1;
7765;"Nederland; niet in te delen";Enkhuizen;2016 december;0.1;
7766;"Nederland; niet in te delen";Enkhuizen;2017 december;0.1;
7767;"Nederland; niet in te delen";Enkhuizen;2018 december;0.1;
7768;"Nederland; niet in te delen";Enkhuizen;2019 december;0.1;
7769;"Nederland; niet in te delen";Enkhuizen;2020 december;0.1;
7770;"Nederland; niet in te delen";Enschede;2014 december;2.3;
7771;"Nederland; niet in te delen";Enschede;2015 december;2.0;
7772;"Nederland; niet in te delen";Enschede;2016 december;2.2;
7773;"Nederland; niet in te delen";Enschede;2017 december;2.4;
7774;"Nederland; niet in te delen";Enschede;2018 december;2.5;
7775;"Nederland; niet in te delen";Enschede;2019 december;2.4;
7776;"Nederland; niet in te delen";Enschede;2020 december;2.4;
7777;"Nederland; niet in te delen";Epe;2014 december;0.0;
7778;"Nederland; niet in te delen";Epe;2015 december;0.1;
7779;"Nederland; niet in te delen";Epe;2016 december;0.1;
7780;"Nederland; niet in te delen";Epe;2017 december;0.1;
7781;"Nederland; niet in te delen";Epe;2018 december;0.1;
7782;"Nederland; niet in te delen";Epe;2019 december;0.2;
7783;"Nederland; niet in te delen";Epe;2020 december;0.2;
7784;"Nederland; niet in te delen";Ermelo;2014 december;0.3;
7785;"Nederland; niet in te delen";Ermelo;2015 december;0.2;
7786;"Nederland; niet in te delen";Ermelo;2016 december;0.3;
7787;"Nederland; niet in te delen";Ermelo;2017 december;0.3;
7788;"Nederland; niet in te delen";Ermelo;2018 december;0.4;
7789;"Nederland; niet in te delen";Ermelo;2019 december;0.5;
7790;"Nederland; niet in te delen";Ermelo;2020 december;0.4;
7791;"Nederland; niet in te delen";Etten-Leur;2014 december;1.7;
7792;"Nederland; niet in te delen";Etten-Leur;2015 december;1.5;
7793;"Nederland; niet in te delen";Etten-Leur;2016 december;1.7;
7794;"Nederland; niet in te delen";Etten-Leur;2017 december;1.7;
7795;"Nederland; niet in te delen";Etten-Leur;2018 december;1.8;
7796;"Nederland; niet in te delen";Etten-Leur;2019 december;2.0;
7797;"Nederland; niet in te delen";Etten-Leur;2020 december;2.0;
7798;"Nederland; niet in te delen";Ferwerderadiel;2014 december;0.0;
7799;"Nederland; niet in te delen";Ferwerderadiel;2015 december;0.0;
7800;"Nederland; niet in te delen";Ferwerderadiel;2016 december;0.0;
7801;"Nederland; niet in te delen";Ferwerderadiel;2017 december;0.0;
7802;"Nederland; niet in te delen";Ferwerderadiel;2018 december;0.0;
7803;"Nederland; niet in te delen";Ferwerderadiel;2019 december;0.0;
7804;"Nederland; niet in te delen";Ferwerderadiel;2020 december;0.0;
7805;"Nederland; niet in te delen";Franekeradeel;2014 december;0.1;
7806;"Nederland; niet in te delen";Franekeradeel;2015 december;0.0;
7807;"Nederland; niet in te delen";Franekeradeel;2016 december;0.0;
7808;"Nederland; niet in te delen";Franekeradeel;2017 december;0.0;
7809;"Nederland; niet in te delen";Franekeradeel;2018 december;0.0;
7810;"Nederland; niet in te delen";Franekeradeel;2019 december;0.0;
7811;"Nederland; niet in te delen";Franekeradeel;2020 december;0.0;
7812;"Nederland; niet in te delen";De Friese Meren;2014 december;0.1;
7813;"Nederland; niet in te delen";De Friese Meren;2015 december;0.1;
7814;"Nederland; niet in te delen";De Friese Meren;2016 december;0.0;
7815;"Nederland; niet in te delen";De Friese Meren;2017 december;0.0;
7816;"Nederland; niet in te delen";De Friese Meren;2018 december;0.0;
7817;"Nederland; niet in te delen";De Friese Meren;2019 december;0.0;
7818;"Nederland; niet in te delen";De Friese Meren;2020 december;0.0;
7819;"Nederland; niet in te delen";De Fryske Marren;2014 december;0.0;
7820;"Nederland; niet in te delen";De Fryske Marren;2015 december;0.0;
7821;"Nederland; niet in te delen";De Fryske Marren;2016 december;0.1;
7822;"Nederland; niet in te delen";De Fryske Marren;2017 december;0.1;
7823;"Nederland; niet in te delen";De Fryske Marren;2018 december;0.1;
7824;"Nederland; niet in te delen";De Fryske Marren;2019 december;0.1;
7825;"Nederland; niet in te delen";De Fryske Marren;2020 december;0.2;
7826;"Nederland; niet in te delen";Geertruidenberg;2014 december;0.2;
7827;"Nederland; niet in te delen";Geertruidenberg;2015 december;0.2;
7828;"Nederland; niet in te delen";Geertruidenberg;2016 december;0.2;
7829;"Nederland; niet in te delen";Geertruidenberg;2017 december;0.3;
7830;"Nederland; niet in te delen";Geertruidenberg;2018 december;0.3;
7831;"Nederland; niet in te delen";Geertruidenberg;2019 december;0.2;
7832;"Nederland; niet in te delen";Geertruidenberg;2020 december;0.2;
7833;"Nederland; niet in te delen";Geldermalsen;2014 december;0.7;
7834;"Nederland; niet in te delen";Geldermalsen;2015 december;0.5;
7835;"Nederland; niet in te delen";Geldermalsen;2016 december;0.2;
7836;"Nederland; niet in te delen";Geldermalsen;2017 december;0.3;
7837;"Nederland; niet in te delen";Geldermalsen;2018 december;0.3;
7838;"Nederland; niet in te delen";Geldermalsen;2019 december;0.0;
7839;"Nederland; niet in te delen";Geldermalsen;2020 december;0.0;
7840;"Nederland; niet in te delen";Geldrop-Mierlo;2014 december;0.4;
7841;"Nederland; niet in te delen";Geldrop-Mierlo;2015 december;0.4;
7842;"Nederland; niet in te delen";Geldrop-Mierlo;2016 december;0.4;
7843;"Nederland; niet in te delen";Geldrop-Mierlo;2017 december;0.5;
7844;"Nederland; niet in te delen";Geldrop-Mierlo;2018 december;0.4;
7845;"Nederland; niet in te delen";Geldrop-Mierlo;2019 december;0.4;
7846;"Nederland; niet in te delen";Geldrop-Mierlo;2020 december;0.3;
7847;"Nederland; niet in te delen";Gemert-Bakel;2014 december;0.3;
7848;"Nederland; niet in te delen";Gemert-Bakel;2015 december;0.3;
