ID;NGEKlassen;Bedrijfstypen;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
351;Alle NGE-klassen;Overige varkensbedrijven;2001;1595;16527;210153
352;Alle NGE-klassen;Overige varkensbedrijven;2002;1295;13734;168838
353;Alle NGE-klassen;Overige varkensbedrijven;2003;1090;11140;117962
354;Alle NGE-klassen;Overige varkensbedrijven;2004;1040;11105;116666
355;Alle NGE-klassen;Overige varkensbedrijven;2005;1100;12681;141349
356;Alle NGE-klassen;Overige varkensbedrijven;2006;1000;11747;133110
357;Alle NGE-klassen;Overige varkensbedrijven;2007;1000;13351;152218
358;Alle NGE-klassen;Overige varkensbedrijven;2008;980;13535;159642
359;Alle NGE-klassen;Overige varkensbedrijven;2009;935;13172;167918
360;Alle NGE-klassen;Legkippenbedrijven;2000;1160;4728;146117
361;Alle NGE-klassen;Legkippenbedrijven;2001;1095;4636;139082
362;Alle NGE-klassen;Legkippenbedrijven;2002;1020;4693;132596
363;Alle NGE-klassen;Legkippenbedrijven;2003;785;3411;103705
364;Alle NGE-klassen;Legkippenbedrijven;2004;895;4799;108631
365;Alle NGE-klassen;Legkippenbedrijven;2005;940;4693;108365
366;Alle NGE-klassen;Legkippenbedrijven;2006;970;4926;113950
367;Alle NGE-klassen;Legkippenbedrijven;2007;985;4868;113230
368;Alle NGE-klassen;Legkippenbedrijven;2008;925;4747;118359
369;Alle NGE-klassen;Legkippenbedrijven;2009;920;4659;122046
370;Alle NGE-klassen;Slachtpluimveebedrijven;2000;655;3376;72468
371;Alle NGE-klassen;Slachtpluimveebedrijven;2001;595;3154;64432
372;Alle NGE-klassen;Slachtpluimveebedrijven;2002;640;3494;68919
373;Alle NGE-klassen;Slachtpluimveebedrijven;2003;460;2244;48219
374;Alle NGE-klassen;Slachtpluimveebedrijven;2004;455;2388;51380
375;Alle NGE-klassen;Slachtpluimveebedrijven;2005;460;2698;51364
376;Alle NGE-klassen;Slachtpluimveebedrijven;2006;435;2436;50472
377;Alle NGE-klassen;Slachtpluimveebedrijven;2007;445;2276;49198
378;Alle NGE-klassen;Slachtpluimveebedrijven;2008;420;2343;49604
379;Alle NGE-klassen;Slachtpluimveebedrijven;2009;400;2407;51012
380;Alle NGE-klassen;Overige pluimveebedrijven;2000;15;171;3500
381;Alle NGE-klassen;Overige pluimveebedrijven;2001;15;152;3441
382;Alle NGE-klassen;Overige pluimveebedrijven;2002;15;148;3752
383;Alle NGE-klassen;Overige pluimveebedrijven;2003;0;84;1578
384;Alle NGE-klassen;Overige pluimveebedrijven;2004;5;111;2370
385;Alle NGE-klassen;Overige pluimveebedrijven;2005;15;146;3463
386;Alle NGE-klassen;Overige pluimveebedrijven;2006;15;200;3919
387;Alle NGE-klassen;Overige pluimveebedrijven;2007;10;190;2959
388;Alle NGE-klassen;Overige pluimveebedrijven;2008;10;193;3062
389;Alle NGE-klassen;Overige pluimveebedrijven;2009;10;170;2211
390;Alle NGE-klassen;Varkens/pluimveebedrijven;2000;120;691;13968
391;Alle NGE-klassen;Varkens/pluimveebedrijven;2001;110;541;12701
392;Alle NGE-klassen;Varkens/pluimveebedrijven;2002;90;546;11119
393;Alle NGE-klassen;Varkens/pluimveebedrijven;2003;45;284;4790
394;Alle NGE-klassen;Varkens/pluimveebedrijven;2004;60;365;7231
395;Alle NGE-klassen;Varkens/pluimveebedrijven;2005;75;438;7613
396;Alle NGE-klassen;Varkens/pluimveebedrijven;2006;65;498;7713
397;Alle NGE-klassen;Varkens/pluimveebedrijven;2007;85;591;11298
398;Alle NGE-klassen;Varkens/pluimveebedrijven;2008;70;542;9590
399;Alle NGE-klassen;Varkens/pluimveebedrijven;2009;60;501;8505
400;Alle NGE-klassen;Overige hokdierbedrijven;2000;185;1267;14410
401;Alle NGE-klassen;Overige hokdierbedrijven;2001;165;1467;14296
402;Alle NGE-klassen;Overige hokdierbedrijven;2002;160;1239;12616
403;Alle NGE-klassen;Overige hokdierbedrijven;2003;105;523;5652
404;Alle NGE-klassen;Overige hokdierbedrijven;2004;125;831;8225
405;Alle NGE-klassen;Overige hokdierbedrijven;2005;130;1039;8927
406;Alle NGE-klassen;Overige hokdierbedrijven;2006;120;896;7841
407;Alle NGE-klassen;Overige hokdierbedrijven;2007;75;766;6569
408;Alle NGE-klassen;Overige hokdierbedrijven;2008;65;785;7204
409;Alle NGE-klassen;Overige hokdierbedrijven;2009;55;632;6656
410;Alle NGE-klassen;Gewassencombinaties (groep);2000;2120;51123;178935
411;Alle NGE-klassen;Gewassencombinaties (groep);2001;1895;50177;167012
412;Alle NGE-klassen;Gewassencombinaties (groep);2002;1985;57809;188054
413;Alle NGE-klassen;Gewassencombinaties (groep);2003;1895;57016;179794
414;Alle NGE-klassen;Gewassencombinaties (groep);2004;1735;52929;168590
415;Alle NGE-klassen;Gewassencombinaties (groep);2005;1525;47966;151450
416;Alle NGE-klassen;Gewassencombinaties (groep);2006;1530;50724;164191
417;Alle NGE-klassen;Gewassencombinaties (groep);2007;1345;45604;144798
418;Alle NGE-klassen;Gewassencombinaties (groep);2008;1315;45222;146452
419;Alle NGE-klassen;Gewassencombinaties (groep);2009;1320;46603;151477
420;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2000;360;1150;27466
421;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2001;325;1551;32685
422;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2002;315;1417;29155
423;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2003;290;1254;25918
424;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2004;270;1108;26494
425;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2005;275;1362;31474
426;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2006;270;1429;30633
427;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2007;240;1444;28914
428;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2008;235;1719;32802
429;Alle NGE-klassen;Tuinbouw/blijvende teeltbedrijven;2009;225;2332;38619
430;Alle NGE-klassen;Overige gewassencombinaties;2000;1760;49974;151470
431;Alle NGE-klassen;Overige gewassencombinaties;2001;1565;48626;134327
432;Alle NGE-klassen;Overige gewassencombinaties;2002;1670;56392;158899
433;Alle NGE-klassen;Overige gewassencombinaties;2003;1605;55761;153876
434;Alle NGE-klassen;Overige gewassencombinaties;2004;1465;51821;142096
435;Alle NGE-klassen;Overige gewassencombinaties;2005;1250;46604;119976
436;Alle NGE-klassen;Overige gewassencombinaties;2006;1255;49295;133558
437;Alle NGE-klassen;Overige gewassencombinaties;2007;1105;44160;115884
438;Alle NGE-klassen;Overige gewassencombinaties;2008;1085;43503;113650
439;Alle NGE-klassen;Overige gewassencombinaties;2009;1095;44271;112858
440;Alle NGE-klassen;Grasdiercombinatie;2000;445;13659;41641
441;Alle NGE-klassen;Grasdiercombinatie;2001;445;13612;40680
442;Alle NGE-klassen;Grasdiercombinatie;2002;485;17090;49172
443;Alle NGE-klassen;Grasdiercombinatie;2003;435;14060;37666
444;Alle NGE-klassen;Grasdiercombinatie;2004;405;13359;34498
445;Alle NGE-klassen;Grasdiercombinatie;2005;330;10903;26754
446;Alle NGE-klassen;Grasdiercombinatie;2006;305;11326;27121
447;Alle NGE-klassen;Grasdiercombinatie;2007;285;10437;25024
448;Alle NGE-klassen;Grasdiercombinatie;2008;245;10281;23332
449;Alle NGE-klassen;Grasdiercombinatie;2009;245;10797;23763
450;Alle NGE-klassen;Veeteeltcombinaties (groep);2000;3115;57197;248963
451;Alle NGE-klassen;Veeteeltcombinaties (groep);2001;2725;53393;225217
452;Alle NGE-klassen;Veeteeltcombinaties (groep);2002;2550;56026;218768
453;Alle NGE-klassen;Veeteeltcombinaties (groep);2003;1995;41161;147757
454;Alle NGE-klassen;Veeteeltcombinaties (groep);2004;1960;41205;151176
455;Alle NGE-klassen;Veeteeltcombinaties (groep);2005;2020;43634;155803
456;Alle NGE-klassen;Veeteeltcombinaties (groep);2006;1815;41564;149176
457;Alle NGE-klassen;Veeteeltcombinaties (groep);2007;1810;41578;151303
458;Alle NGE-klassen;Veeteeltcombinaties (groep);2008;1650;39741;145270
459;Alle NGE-klassen;Veeteeltcombinaties (groep);2009;1480;38125;137046
460;Alle NGE-klassen;Overige veeteeltcombinatie;2000;2670;43537;207322
461;Alle NGE-klassen;Overige veeteeltcombinatie;2001;2275;39781;184537
462;Alle NGE-klassen;Overige veeteeltcombinatie;2002;2065;38935;169597
463;Alle NGE-klassen;Overige veeteeltcombinatie;2003;1560;27101;110092
464;Alle NGE-klassen;Overige veeteeltcombinatie;2004;1555;27845;116678
465;Alle NGE-klassen;Overige veeteeltcombinatie;2005;1690;32730;129049
466;Alle NGE-klassen;Overige veeteeltcombinatie;2006;1510;30238;122055
467;Alle NGE-klassen;Overige veeteeltcombinatie;2007;1530;31141;126279
468;Alle NGE-klassen;Overige veeteeltcombinatie;2008;1405;29460;121938
469;Alle NGE-klassen;Overige veeteeltcombinatie;2009;1235;27329;113282
470;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2000;4820;116482;291804
471;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2001;4365;107268;255494
472;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2002;4385;114237;278067
473;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2003;4310;110571;257530
474;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2004;4275;111087;254533
475;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2005;4185;114130;256014
476;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2006;4000;108427;244597
477;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2007;3815;105496;248492
478;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2008;3715;103725;254906
479;Alle NGE-klassen;Gewassen-/veeteeltcombinaties (groep);2009;3425;97118;242214
480;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2000;3070;73140;119401
481;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2001;2840;67304;103537
482;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2002;2770;68965;106368
483;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2003;2740;69416;101001
484;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2004;2800;71392;103039
485;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2005;2765;73666;98405
486;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2006;2690;72684;97554
487;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2007;2555;69277;92694
488;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2008;2500;67020;87382
489;Alle NGE-klassen;Akkerbouw/graasdiercombinaties;2009;2330;62958;82296
490;Alle NGE-klassen;Overige combinaties;2000;1750;43342;172404
491;Alle NGE-klassen;Overige combinaties;2001;1525;39964;151958
492;Alle NGE-klassen;Overige combinaties;2002;1615;45272;171698
493;Alle NGE-klassen;Overige combinaties;2003;1570;41155;156529
494;Alle NGE-klassen;Overige combinaties;2004;1475;39695;151494
495;Alle NGE-klassen;Overige combinaties;2005;1420;40464;157609
496;Alle NGE-klassen;Overige combinaties;2006;1310;35743;147043
497;Alle NGE-klassen;Overige combinaties;2007;1255;36220;155797
498;Alle NGE-klassen;Overige combinaties;2008;1215;36705;167525
499;Alle NGE-klassen;Overige combinaties;2009;1100;34160;159918
500;3   tot    8 NGE;Alle bedrijfstypen;2000;12160;47192;65597
501;3   tot    8 NGE;Alle bedrijfstypen;2001;11880;46220;64062
502;3   tot    8 NGE;Alle bedrijfstypen;2002;11620;45457;62451
503;3   tot    8 NGE;Alle bedrijfstypen;2003;11370;44008;60674
504;3   tot    8 NGE;Alle bedrijfstypen;2004;11280;44259;60185
505;3   tot    8 NGE;Alle bedrijfstypen;2005;11125;46400;59198
506;3   tot    8 NGE;Alle bedrijfstypen;2006;11010;46311;58405
507;3   tot    8 NGE;Alle bedrijfstypen;2007;10680;45029;56378
508;3   tot    8 NGE;Alle bedrijfstypen;2008;10855;46512;57050
509;3   tot    8 NGE;Alle bedrijfstypen;2009;10450;45031;55131
510;3   tot    8 NGE;Akkerbouwbedrijven (groep);2000;2245;11268;12005
511;3   tot    8 NGE;Akkerbouwbedrijven (groep);2001;2215;11874;11762
512;3   tot    8 NGE;Akkerbouwbedrijven (groep);2002;2275;12027;11993
513;3   tot    8 NGE;Akkerbouwbedrijven (groep);2003;2240;12255;11704
514;3   tot    8 NGE;Akkerbouwbedrijven (groep);2004;2280;12699;11969
515;3   tot    8 NGE;Akkerbouwbedrijven (groep);2005;2305;13562;12124
516;3   tot    8 NGE;Akkerbouwbedrijven (groep);2006;2420;14393;12662
517;3   tot    8 NGE;Akkerbouwbedrijven (groep);2007;2160;13822;11232
518;3   tot    8 NGE;Akkerbouwbedrijven (groep);2008;2170;14178;11349
519;3   tot    8 NGE;Akkerbouwbedrijven (groep);2009;2010;13241;10520
520;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2000;505;2943;2552
521;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2001;525;3412;2662
522;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2002;590;3774;2953
523;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2003;585;3798;2981
524;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2004;645;4116;3262
525;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2005;635;4291;3248
526;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2006;685;4562;3531
527;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2007;555;4020;2765
528;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2008;675;4861;3451
529;3   tot    8 NGE;Maaidorsbare gewassenbedrijven;2009;555;4016;2848
530;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2000;365;1180;1982
531;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2001;370;1340;1948
532;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2002;355;1151;1866
533;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2003;315;1052;1590
534;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2004;245;830;1269
535;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2005;260;953;1409
536;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2006;200;739;1069
537;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2007;185;688;1021
538;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2008;160;599;879
539;3   tot    8 NGE;Gespecialiseerde hakvruchtenbedrijven;2009;140;559;815
540;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2000;210;989;1223
541;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2001;230;1204;1287
542;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2002;215;1134;1274
543;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2003;215;1145;1215
544;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2004;195;1041;1107
545;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2005;185;1023;1076
546;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2006;180;959;1007
547;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2007;160;890;909
548;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2008;105;624;609
549;3   tot    8 NGE;Maaidors/hakvruchtenbedrijven;2009;75;417;417
550;3   tot    8 NGE;Akkerbouwgroentebedrijven;2000;30;90;147
551;3   tot    8 NGE;Akkerbouwgroentebedrijven;2001;25;70;122
552;3   tot    8 NGE;Akkerbouwgroentebedrijven;2002;45;135;231
553;3   tot    8 NGE;Akkerbouwgroentebedrijven;2003;30;91;151
554;3   tot    8 NGE;Akkerbouwgroentebedrijven;2004;25;91;124
555;3   tot    8 NGE;Akkerbouwgroentebedrijven;2005;25;84;130
556;3   tot    8 NGE;Akkerbouwgroentebedrijven;2006;20;66;102
557;3   tot    8 NGE;Akkerbouwgroentebedrijven;2007;20;75;100
558;3   tot    8 NGE;Akkerbouwgroentebedrijven;2008;35;163;199
559;3   tot    8 NGE;Akkerbouwgroentebedrijven;2009;30;154;163
560;3   tot    8 NGE;Overige hakvruchtenbedrijven;2000;170;719;962
561;3   tot    8 NGE;Overige hakvruchtenbedrijven;2001;165;747;930
562;3   tot    8 NGE;Overige hakvruchtenbedrijven;2002;135;598;767
563;3   tot    8 NGE;Overige hakvruchtenbedrijven;2003;125;588;700
564;3   tot    8 NGE;Overige hakvruchtenbedrijven;2004;100;474;564
565;3   tot    8 NGE;Overige hakvruchtenbedrijven;2005;100;506;583
566;3   tot    8 NGE;Overige hakvruchtenbedrijven;2006;95;489;553
567;3   tot    8 NGE;Overige hakvruchtenbedrijven;2007;100;535;581
568;3   tot    8 NGE;Overige hakvruchtenbedrijven;2008;60;301;343
569;3   tot    8 NGE;Overige hakvruchtenbedrijven;2009;50;283;316
570;3   tot    8 NGE;Overige akkerbouwbedrijven;2000;965;5345;5140
571;3   tot    8 NGE;Overige akkerbouwbedrijven;2001;905;5101;4813
572;3   tot    8 NGE;Overige akkerbouwbedrijven;2002;935;5235;4902
573;3   tot    8 NGE;Overige akkerbouwbedrijven;2003;975;5581;5068
574;3   tot    8 NGE;Overige akkerbouwbedrijven;2004;1075;6147;5643
575;3   tot    8 NGE;Overige akkerbouwbedrijven;2005;1095;6705;5678
576;3   tot    8 NGE;Overige akkerbouwbedrijven;2006;1235;7578;6399
577;3   tot    8 NGE;Overige akkerbouwbedrijven;2007;1145;7614;5856
578;3   tot    8 NGE;Overige akkerbouwbedrijven;2008;1135;7630;5868
579;3   tot    8 NGE;Overige akkerbouwbedrijven;2009;1165;7813;5961
580;3   tot    8 NGE;Tuinbouwbedrijven (groep);2000;450;368;2503
581;3   tot    8 NGE;Tuinbouwbedrijven (groep);2001;405;407;2274
582;3   tot    8 NGE;Tuinbouwbedrijven (groep);2002;345;252;1924
583;3   tot    8 NGE;Tuinbouwbedrijven (groep);2003;325;246;1816
584;3   tot    8 NGE;Tuinbouwbedrijven (groep);2004;285;206;1630
585;3   tot    8 NGE;Tuinbouwbedrijven (groep);2005;300;191;1673
586;3   tot    8 NGE;Tuinbouwbedrijven (groep);2006;265;154;1485
587;3   tot    8 NGE;Tuinbouwbedrijven (groep);2007;255;179;1422
588;3   tot    8 NGE;Tuinbouwbedrijven (groep);2008;235;170;1297
589;3   tot    8 NGE;Tuinbouwbedrijven (groep);2009;200;126;1079
590;3   tot    8 NGE;Opengrondsgroentebedrijven;2000;165;214;898
591;3   tot    8 NGE;Opengrondsgroentebedrijven;2001;160;227;890
592;3   tot    8 NGE;Opengrondsgroentebedrijven;2002;125;154;694
593;3   tot    8 NGE;Opengrondsgroentebedrijven;2003;120;154;674
594;3   tot    8 NGE;Opengrondsgroentebedrijven;2004;95;121;561
595;3   tot    8 NGE;Opengrondsgroentebedrijven;2005;110;120;613
596;3   tot    8 NGE;Opengrondsgroentebedrijven;2006;90;98;494
597;3   tot    8 NGE;Opengrondsgroentebedrijven;2007;95;124;518
598;3   tot    8 NGE;Opengrondsgroentebedrijven;2008;90;114;478
599;3   tot    8 NGE;Opengrondsgroentebedrijven;2009;60;79;330
600;3   tot    8 NGE;Glasgroentebedrijven;2000;40;25;218
601;3   tot    8 NGE;Glasgroentebedrijven;2001;20;46;123
602;3   tot    8 NGE;Glasgroentebedrijven;2002;25;13;145
603;3   tot    8 NGE;Glasgroentebedrijven;2003;20;17;121
604;3   tot    8 NGE;Glasgroentebedrijven;2004;20;15;124
605;3   tot    8 NGE;Glasgroentebedrijven;2005;20;11;122
606;3   tot    8 NGE;Glasgroentebedrijven;2006;20;4;99
607;3   tot    8 NGE;Glasgroentebedrijven;2007;20;5;118
608;3   tot    8 NGE;Glasgroentebedrijven;2008;20;7;130
609;3   tot    8 NGE;Glasgroentebedrijven;2009;15;6;89
610;3   tot    8 NGE;Overige groentebedrijven;2000;15;10;74
611;3   tot    8 NGE;Overige groentebedrijven;2001;10;6;46
612;3   tot    8 NGE;Overige groentebedrijven;2002;10;8;52
613;3   tot    8 NGE;Overige groentebedrijven;2003;10;8;48
614;3   tot    8 NGE;Overige groentebedrijven;2004;10;12;65
615;3   tot    8 NGE;Overige groentebedrijven;2005;10;8;55
616;3   tot    8 NGE;Overige groentebedrijven;2006;10;8;49
617;3   tot    8 NGE;Overige groentebedrijven;2007;10;10;55
618;3   tot    8 NGE;Overige groentebedrijven;2008;10;6;46
619;3   tot    8 NGE;Overige groentebedrijven;2009;5;5;37
620;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2000;150;88;822
621;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2001;140;108;791
622;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2002;110;60;629
623;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2003;110;56;626
624;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2004;105;46;580
625;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2005;100;43;566
626;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2006;85;37;497
627;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2007;75;33;416
628;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2008;55;36;310
629;3   tot    8 NGE;Opengrondsbloem(bollen)bedrijven;2009;65;30;330
630;3   tot    8 NGE;Glasbloemenbedrijven;2000;55;9;331
631;3   tot    8 NGE;Glasbloemenbedrijven;2001;55;4;300
632;3   tot    8 NGE;Glasbloemenbedrijven;2002;55;8;299
633;3   tot    8 NGE;Glasbloemenbedrijven;2003;50;6;288
634;3   tot    8 NGE;Glasbloemenbedrijven;2004;45;5;242
635;3   tot    8 NGE;Glasbloemenbedrijven;2005;50;4;258
636;3   tot    8 NGE;Glasbloemenbedrijven;2006;55;3;310
637;3   tot    8 NGE;Glasbloemenbedrijven;2007;45;4;262
638;3   tot    8 NGE;Glasbloemenbedrijven;2008;40;2;235
639;3   tot    8 NGE;Glasbloemenbedrijven;2009;45;3;250
640;3   tot    8 NGE;Overige bloemenbedrijven;2000;10;4;71
641;3   tot    8 NGE;Overige bloemenbedrijven;2001;10;2;50
642;3   tot    8 NGE;Overige bloemenbedrijven;2002;10;2;74
643;3   tot    8 NGE;Overige bloemenbedrijven;2003;5;1;34
644;3   tot    8 NGE;Overige bloemenbedrijven;2004;0;0;12
645;3   tot    8 NGE;Overige bloemenbedrijven;2005;5;1;17
646;3   tot    8 NGE;Overige bloemenbedrijven;2006;5;0;20
647;3   tot    8 NGE;Overige bloemenbedrijven;2007;5;1;23
648;3   tot    8 NGE;Overige bloemenbedrijven;2008;5;1;44
649;3   tot    8 NGE;Overige bloemenbedrijven;2009;0;0;9
650;3   tot    8 NGE;Paddenstoelbedrijven;2000;5;5;28
651;3   tot    8 NGE;Paddenstoelbedrijven;2001;5;3;28
652;3   tot    8 NGE;Paddenstoelbedrijven;2002;5;2;18
653;3   tot    8 NGE;Paddenstoelbedrijven;2003;0;2;12
654;3   tot    8 NGE;Paddenstoelbedrijven;2004;5;1;21
655;3   tot    8 NGE;Paddenstoelbedrijven;2005;5;1;30
656;3   tot    8 NGE;Paddenstoelbedrijven;2006;0;1;9
657;3   tot    8 NGE;Paddenstoelbedrijven;2007;5;1;18
658;3   tot    8 NGE;Paddenstoelbedrijven;2008;10;3;41
659;3   tot    8 NGE;Paddenstoelbedrijven;2009;5;1;18
660;3   tot    8 NGE;Overige tuinbouwbedrijven;2000;10;13;61
661;3   tot    8 NGE;Overige tuinbouwbedrijven;2001;10;11;46
662;3   tot    8 NGE;Overige tuinbouwbedrijven;2002;5;3;14
663;3   tot    8 NGE;Overige tuinbouwbedrijven;2003;0;3;12
664;3   tot    8 NGE;Overige tuinbouwbedrijven;2004;5;5;25
