ID;AlleLeeftijden;Geslacht;RegioS2007;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
6749;Totaal over alle leeftijden;Mannen en vrouwen;Oisterwijk;2025;24649;20501;2097;802;1295;2051;1133;918;824
6750;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2008;22255;21166;597;209;388;492;278;214;269
6751;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2009;21947;20835;608;202;406;504;291;213;269
6752;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2010;21840;20672;620;207;413;548;314;234;269
6753;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2011;21750;20504;648;216;432;598;334;264;269
6754;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2012;21707;20373;676;225;451;658;374;284;269
6755;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2013;21616;20216;689;228;461;711;396;315;269
6756;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2014;21478;20005;705;230;475;768;436;332;269
6757;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2015;21430;19904;729;240;489;797;441;356;269
6758;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2016;21411;19803;748;252;496;860;453;407;269
6759;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2017;21519;19830;781;266;515;908;474;434;269
6760;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2018;21574;19839;796;261;535;939;480;459;269
6761;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2019;21585;19778;826;278;548;981;486;495;269
6762;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2020;21682;19807;857;299;558;1018;505;513;269
6763;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2021;21642;19745;870;303;567;1027;502;525;269
6764;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2022;21619;19667;889;311;578;1063;524;539;269
6765;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2023;21710;19670;909;303;606;1131;553;578;269
6766;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2024;21737;19627;924;319;605;1186;595;591;269
6767;Totaal over alle leeftijden;Mannen en vrouwen;Oldebroek;2025;21684;19546;927;317;610;1211;597;614;269
6768;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2008;31838;27158;2573;763;1810;2107;1175;932;173
6769;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2009;31905;27189;2558;759;1799;2158;1217;941;173
6770;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2010;32005;27286;2514;728;1786;2205;1249;956;173
6771;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2011;32032;27336;2493;721;1772;2203;1261;942;173
6772;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2012;32077;27338;2507;739;1768;2232;1263;969;173
6773;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2013;32124;27337;2526;758;1768;2261;1285;976;173
6774;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2014;32135;27318;2522;766;1756;2295;1298;997;173
6775;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2015;32187;27295;2518;784;1734;2374;1332;1042;173
6776;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2016;32135;27206;2508;795;1713;2421;1358;1063;173
6777;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2017;32093;27130;2507;794;1713;2456;1367;1089;173
6778;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2018;32082;27105;2496;805;1691;2481;1376;1105;173
6779;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2019;32003;26995;2474;804;1670;2534;1411;1123;173
6780;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2020;31858;26848;2439;794;1645;2571;1432;1139;173
6781;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2021;31799;26771;2420;784;1636;2608;1444;1164;173
6782;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2022;31723;26655;2409;782;1627;2659;1483;1176;173
6783;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2023;31705;26610;2392;794;1598;2703;1489;1214;173
6784;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2024;31648;26550;2371;795;1576;2727;1513;1214;173
6785;Totaal over alle leeftijden;Mannen en vrouwen;Oldenzaal;2025;31586;26477;2357;788;1569;2752;1528;1224;173
6786;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2008;17034;15867;666;207;459;501;284;217;1773
6787;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2009;16850;15668;668;200;468;514;292;222;1773
6788;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2010;16795;15591;671;198;473;533;290;243;1773
6789;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2011;16626;15400;672;203;469;554;291;263;1773
6790;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2012;16584;15320;681;208;473;583;302;281;1773
6791;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2013;16427;15137;692;213;479;598;311;287;1773
6792;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2014;16350;15042;694;212;482;614;320;294;1773
6793;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2015;16287;14948;706;219;487;633;332;301;1773
6794;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2016;16126;14793;694;218;476;639;344;295;1773
6795;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2017;16050;14685;691;208;483;674;359;315;1773
6796;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2018;15913;14570;669;201;468;674;359;315;1773
6797;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2019;15856;14484;660;200;460;712;380;332;1773
6798;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2020;15706;14325;661;206;455;720;372;348;1773
6799;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2021;15550;14142;665;206;459;743;379;364;1773
6800;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2022;15377;13962;658;203;455;757;387;370;1773
6801;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2023;15306;13890;644;209;435;772;385;387;1773
6802;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2024;15342;13873;656;216;440;813;399;414;1773
6803;Totaal over alle leeftijden;Mannen en vrouwen;Olst-Wijhe;2025;15182;13713;654;212;442;815;414;401;1773
6804;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2008;17154;16224;560;207;353;370;221;149;175
6805;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2009;17020;16048;563;207;356;409;253;156;175
6806;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2010;16956;15962;552;200;352;442;279;163;175
6807;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2011;16827;15795;547;192;355;485;296;189;175
6808;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2012;16673;15591;566;195;371;516;318;198;175
6809;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2013;16640;15513;574;199;375;553;330;223;175
6810;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2014;16517;15353;579;200;379;585;351;234;175
6811;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2015;16473;15268;582;201;381;623;362;261;175
6812;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2016;16391;15172;571;197;374;648;368;280;175
6813;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2017;16318;15080;568;188;380;670;376;294;175
6814;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2018;16292;15011;570;184;386;711;400;311;175
6815;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2019;16259;14927;600;194;406;732;404;328;175
6816;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2020;16204;14826;615;196;419;763;415;348;175
6817;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2021;16191;14775;615;199;416;801;440;361;175
6818;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2022;16196;14735;633;219;414;828;446;382;175
6819;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2023;16122;14624;636;211;425;862;470;392;175
6820;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2024;16117;14567;649;210;439;901;489;412;175
6821;Totaal over alle leeftijden;Mannen en vrouwen;Ommen;2025;16091;14512;651;210;441;928;498;430;175
6822;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2008;8263;6489;1536;390;1146;238;139;99;881
6823;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2009;8184;6457;1481;379;1102;246;140;106;881
6824;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2010;8111;6399;1430;368;1062;282;156;126;881
6825;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2011;8105;6449;1377;353;1024;279;148;131;881
6826;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2012;7998;6396;1324;350;974;278;146;132;881
6827;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2013;8013;6428;1293;345;948;292;149;143;881
6828;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2014;8015;6438;1265;339;926;312;158;154;881
6829;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2015;7994;6433;1241;342;899;320;163;157;881
6830;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2016;8020;6454;1223;338;885;343;179;164;881
6831;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2017;8055;6518;1186;329;857;351;180;171;881
6832;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2018;8044;6530;1139;318;821;375;179;196;881
6833;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2019;7985;6489;1114;317;797;382;186;196;881
6834;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2020;7997;6513;1099;317;782;385;187;198;881
6835;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2021;7989;6520;1077;306;771;392;187;205;881
6836;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2022;7992;6532;1063;302;761;397;197;200;881
6837;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2023;8026;6556;1046;308;738;424;204;220;881
6838;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2024;8079;6605;1037;318;719;437;212;225;881
6839;Totaal over alle leeftijden;Mannen en vrouwen;Onderbanken;2025;8123;6653;1022;305;717;448;213;235;881
6840;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2008;53703;44897;4317;1557;2760;4489;2422;2067;826
6841;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2009;54112;45252;4355;1573;2782;4505;2405;2100;826
6842;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2010;54391;45518;4340;1556;2784;4533;2434;2099;826
6843;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2011;54663;45707;4353;1576;2777;4603;2474;2129;826
6844;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2012;54769;45834;4322;1564;2758;4613;2476;2137;826
6845;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2013;54897;45927;4362;1581;2781;4608;2484;2124;826
6846;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2014;55090;46076;4363;1590;2773;4651;2516;2135;826
6847;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2015;55198;46149;4382;1604;2778;4667;2517;2150;826
6848;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2016;55262;46219;4352;1595;2757;4691;2528;2163;826
6849;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2017;55331;46237;4366;1622;2744;4728;2554;2174;826
6850;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2018;55446;46260;4389;1615;2774;4797;2603;2194;826
6851;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2019;55555;46318;4363;1590;2773;4874;2638;2236;826
6852;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2020;55684;46363;4406;1608;2798;4915;2657;2258;826
6853;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2021;55831;46444;4448;1637;2811;4939;2668;2271;826
6854;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2022;55864;46462;4427;1630;2797;4975;2706;2269;826
6855;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2023;55937;46478;4409;1627;2782;5050;2744;2306;826
6856;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2024;56023;46481;4420;1629;2791;5122;2783;2339;826
6857;Totaal over alle leeftijden;Mannen en vrouwen;Oosterhout;2025;56070;46464;4455;1633;2822;5151;2782;2369;826
6858;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2008;9968;9401;366;117;249;201;117;84;580
6859;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2009;10017;9398;381;121;260;238;140;98;580
6860;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2010;9987;9344;389;124;265;254;145;109;580
6861;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2011;9969;9289;399;129;270;281;150;131;580
6862;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2012;9890;9171;409;137;272;310;170;140;580
6863;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2013;9834;9074;432;148;284;328;180;148;580
6864;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2014;9824;9007;461;164;297;356;193;163;580
6865;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2015;9748;8906;472;169;303;370;197;173;580
6866;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2016;9718;8837;484;168;316;397;214;183;580
6867;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2017;9667;8750;499;175;324;418;225;193;580
6868;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2018;9623;8674;498;174;324;451;239;212;580
6869;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2019;9573;8597;502;173;329;474;244;230;580
6870;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2020;9589;8553;520;179;341;516;262;254;580
6871;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2021;9632;8532;547;183;364;553;291;262;580
6872;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2022;9603;8467;550;185;365;586;315;271;580
6873;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2023;9586;8439;553;193;360;594;309;285;580
6874;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2024;9601;8416;564;204;360;621;321;300;580
6875;Totaal over alle leeftijden;Mannen en vrouwen;Oostflakkee;2025;9547;8348;573;211;362;626;322;304;580
6876;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2008;29560;27087;1595;472;1123;878;505;373;1586
6877;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2009;29459;26931;1594;481;1113;934;541;393;1586
6878;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2010;29447;26864;1576;479;1097;1007;593;414;1586
6879;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2011;29520;26884;1559;478;1081;1077;639;438;1586
6880;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2012;29417;26755;1531;455;1076;1131;672;459;1586
6881;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2013;29285;26619;1513;459;1054;1153;691;462;1586
6882;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2014;29254;26525;1494;467;1027;1235;724;511;1586
6883;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2015;29262;26509;1462;449;1013;1291;756;535;1586
6884;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2016;29221;26386;1453;447;1006;1382;801;581;1586
6885;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2017;29098;26216;1448;439;1009;1434;841;593;1586
6886;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2018;29085;26151;1447;448;999;1487;861;626;1586
6887;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2019;29008;26046;1406;441;965;1556;902;654;1586
6888;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2020;28974;25959;1408;446;962;1607;903;704;1586
6889;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2021;28901;25838;1408;455;953;1655;940;715;1586
6890;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2022;28778;25710;1392;454;938;1676;942;734;1586
6891;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2023;28782;25647;1408;465;943;1727;971;756;1586
6892;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2024;28731;25552;1391;474;917;1788;1004;784;1586
6893;Totaal over alle leeftijden;Mannen en vrouwen;Oost Gelre;2025;28683;25482;1365;477;888;1836;1030;806;1586
6894;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2008;25851;24082;1210;413;797;559;342;217;85
6895;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2009;25719;23891;1201;412;789;627;390;237;85
6896;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2010;25555;23656;1243;427;816;656;407;249;85
6897;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2011;25422;23482;1235;422;813;705;440;265;85
6898;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2012;25264;23301;1208;428;780;755;467;288;85
6899;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2013;25144;23130;1223;425;798;791;482;309;85
6900;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2014;24995;22904;1260;432;828;831;502;329;85
6901;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2015;24897;22757;1267;434;833;873;516;357;85
6902;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2016;24784;22594;1285;470;815;905;515;390;85
6903;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2017;24628;22407;1278;468;810;943;522;421;85
6904;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2018;24608;22343;1272;470;802;993;545;448;85
6905;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2019;24595;22295;1273;471;802;1027;567;460;85
6906;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2020;24488;22130;1272;469;803;1086;592;494;85
6907;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2021;24455;22026;1277;480;797;1152;634;518;85
6908;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2022;24458;21943;1318;489;829;1197;674;523;85
6909;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2023;24454;21876;1330;499;831;1248;696;552;85
6910;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2024;24435;21757;1379;528;851;1299;711;588;85
6911;Totaal over alle leeftijden;Mannen en vrouwen;Ooststellingwerf;2025;24435;21710;1378;526;852;1347;716;631;85
6912;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2008;9246;8235;564;191;373;447;224;223;431
6913;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2009;9209;8174;568;184;384;467;231;236;431
6914;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2010;9124;8058;569;190;379;497;249;248;431
6915;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2011;9138;8036;568;193;375;534;266;268;431
6916;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2012;9070;7948;571;198;373;551;276;275;431
6917;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2013;9054;7889;590;216;374;575;279;296;431
6918;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2014;9028;7822;605;217;388;601;296;305;431
6919;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2015;8941;7724;603;224;379;614;305;309;431
6920;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2016;8992;7730;625;232;393;637;308;329;431
6921;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2017;8965;7677;623;229;394;665;318;347;431
6922;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2018;8917;7607;637;233;404;673;323;350;431
6923;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2019;8900;7568;642;242;400;690;333;357;431
6924;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2020;8965;7590;659;248;411;716;345;371;431
6925;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2021;8957;7553;671;263;408;733;348;385;431
6926;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2022;8908;7477;678;272;406;753;362;391;431
6927;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2023;8881;7417;690;277;413;774;382;392;431
6928;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2024;8915;7411;714;295;419;790;375;415;431
6929;Totaal over alle leeftijden;Mannen en vrouwen;Oostzaan;2025;8946;7408;725;303;422;813;376;437;431
6930;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2008;11316;10628;418;129;289;270;152;118;432
6931;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2009;11177;10493;423;129;294;261;147;114;432
6932;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2010;11116;10416;430;131;299;270;145;125;432
6933;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2011;11165;10448;427;128;299;290;154;136;432
6934;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2012;11314;10564;437;135;302;313;161;152;432
6935;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2013;11385;10586;453;142;311;346;168;178;432
6936;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2014;11506;10655;471;150;321;380;179;201;432
6937;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2015;11505;10626;467;148;319;412;191;221;432
6938;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2016;11504;10604;464;142;322;436;207;229;432
6939;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2017;11555;10620;468;148;320;467;225;242;432
6940;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2018;11568;10601;469;151;318;498;241;257;432
6941;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2019;11627;10629;476;149;327;522;260;262;432
6942;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2020;11698;10679;476;154;322;543;265;278;432
6943;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2021;11729;10668;496;176;320;565;269;296;432
6944;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2022;11711;10639;516;180;336;556;267;289;432
6945;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2023;11784;10671;530;187;343;583;277;306;432
6946;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2024;11834;10669;546;192;354;619;288;331;432
6947;Totaal over alle leeftijden;Mannen en vrouwen;Opmeer;2025;11834;10633;571;199;372;630;297;333;432
6948;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2008;29535;27959;1051;327;724;525;280;245;86
6949;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2009;29530;27891;1067;330;737;572;306;266;86
6950;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2010;29451;27749;1074;321;753;628;337;291;86
6951;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2011;29343;27566;1100;330;770;677;373;304;86
6952;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2012;29161;27350;1106;316;790;705;386;319;86
6953;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2013;29068;27199;1119;313;806;750;408;342;86
6954;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2014;29029;27116;1120;315;805;793;426;367;86
6955;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2015;28892;26904;1145;323;822;843;442;401;86
6956;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2016;28764;26720;1169;336;833;875;467;408;86
6957;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2017;28745;26628;1191;343;848;926;491;435;86
6958;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2018;28665;26497;1186;334;852;982;509;473;86
6959;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2019;28635;26427;1208;349;859;1000;515;485;86
6960;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2020;28641;26402;1213;356;857;1026;533;493;86
6961;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2021;28593;26312;1218;363;855;1063;543;520;86
6962;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2022;28604;26270;1216;362;854;1118;553;565;86
6963;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2023;28490;26114;1232;367;865;1144;565;579;86
6964;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2024;28551;26110;1253;384;869;1188;585;603;86
6965;Totaal over alle leeftijden;Mannen en vrouwen;Opsterland;2025;28500;26015;1270;388;882;1215;598;617;86
6966;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2008;76155;63612;5708;2029;3679;6835;3883;2952;828
6967;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2009;76002;63442;5683;2024;3659;6877;3899;2978;828
6968;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2010;75936;63339;5672;2066;3606;6925;3918;3007;828
6969;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2011;75878;63208;5686;2105;3581;6984;3939;3045;828
6970;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2012;75849;63075;5699;2137;3562;7075;4002;3073;828
6971;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2013;76023;63144;5740;2195;3545;7139;4021;3118;828
6972;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2014;76292;63279;5772;2248;3524;7241;4096;3145;828
6973;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2015;76344;63189;5828;2284;3544;7327;4161;3166;828
6974;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2016;76513;63278;5855;2290;3565;7380;4183;3197;828
6975;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2017;76527;63227;5867;2312;3555;7433;4225;3208;828
6976;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2018;76511;63125;5855;2349;3506;7531;4269;3262;828
6977;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2019;76673;63128;5927;2396;3531;7618;4298;3320;828
6978;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2020;76733;63104;5938;2427;3511;7691;4333;3358;828
6979;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2021;76844;63081;5956;2451;3505;7807;4386;3421;828
6980;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2022;76976;63119;5949;2477;3472;7908;4430;3478;828
6981;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2023;77039;63071;5969;2495;3474;7999;4509;3490;828
6982;Totaal over alle leeftijden;Mannen en vrouwen;Oss;2024;77056;62953;5991;2516;3475;8112;4555;3557;828
