ID;TypeJeugdzorg;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;TotaalJongerenMetJeugdzorg_5;k_0Tot4Jaar_6;k_4Tot12Jaar_7;k_12Tot18Jaar_8;k_18Tot23Jaar_9;ThuiswonendKindInEenouderGezin_10;ThuiswonendKindInTweeouderGezin_11;AndereHuishoudens_12;TotaalJeugdzorgtrajecten_13;StabilisatieVanEenCrisissituatie_14;Diagnostiek_15;Begeleiden_16;Behandelen_17;GemeentelijkeToegang_18;Huisarts_19;Jeugdarts_20;GecertificeerdeInstelling_21;MedischSpecialist_22;RechterOfficierVanJustitie_23;GeenVerwijzer_24;VerwijzerOnbekend_25
120;Totaal jeugdzorg;Achtkarspelen;1e halfjaar 2016;Achtkarspelen                           ;Gemeente ;GM0059    ;;700.0;60.0;360.0;255.0;20.0;165.0;460.0;70.0;1085.0;10.0;30.0;465.0;490.0;160.0;260.0;;60.0;;;380.0;130.0
121;Totaal jeugdzorg;Achtkarspelen;2e halfjaar 2016;Achtkarspelen                           ;Gemeente ;GM0059    ;;750.0;70.0;385.0;275.0;15.0;175.0;500.0;70.0;1180.0;10.0;30.0;515.0;545.0;200.0;285.0;;90.0;10.0;;400.0;110.0
122;Totaal jeugdzorg;Achtkarspelen;2016;Achtkarspelen                           ;Gemeente ;GM0059    ;;870.0;80.0;460.0;310.0;25.0;205.0;590.0;80.0;1455.0;20.0;30.0;665.0;640.0;225.0;330.0;;95.0;10.0;;555.0;135.0
123;Totaal jeugdzorg;Wijk 00 Noord;1e halfjaar 2016;Achtkarspelen                           ;Wijk     ;WK005900  ;1.0;315.0;30.0;165.0;110.0;10.0;95.0;205.0;15.0;455.0;;10.0;200.0;205.0;50.0;130.0;;20.0;;;175.0;45.0
124;Totaal jeugdzorg;Wijk 00 Noord;2e halfjaar 2016;Achtkarspelen                           ;Wijk     ;WK005900  ;1.0;325.0;30.0;175.0;110.0;10.0;85.0;225.0;15.0;485.0;;10.0;220.0;220.0;55.0;145.0;;30.0;;;185.0;35.0
125;Totaal jeugdzorg;Wijk 00 Noord;2016;Achtkarspelen                           ;Wijk     ;WK005900  ;1.0;390.0;35.0;215.0;125.0;10.0;100.0;270.0;20.0;600.0;;10.0;285.0;260.0;65.0;160.0;;30.0;;;255.0;45.0
126;Totaal jeugdzorg;Wijk 01 Centrum;1e halfjaar 2016;Achtkarspelen                           ;Wijk     ;WK005901  ;1.0;65.0;;30.0;30.0;;;45.0;15.0;115.0;;;60.0;35.0;15.0;30.0;;;;;35.0;10.0
127;Totaal jeugdzorg;Wijk 01 Centrum;2e halfjaar 2016;Achtkarspelen                           ;Wijk     ;WK005901  ;1.0;75.0;10.0;35.0;30.0;;10.0;50.0;15.0;130.0;;;65.0;45.0;20.0;35.0;;10.0;;;40.0;10.0
128;Totaal jeugdzorg;Wijk 01 Centrum;2016;Achtkarspelen                           ;Wijk     ;WK005901  ;1.0;85.0;10.0;35.0;35.0;;10.0;60.0;15.0;150.0;;;80.0;50.0;20.0;35.0;;10.0;;;55.0;10.0
129;Totaal jeugdzorg;Wijk 02 Zuid;1e halfjaar 2016;Achtkarspelen                           ;Wijk     ;WK005902  ;1.0;270.0;20.0;145.0;95.0;10.0;50.0;185.0;35.0;430.0;;15.0;190.0;180.0;50.0;90.0;;30.0;;;155.0;65.0
130;Totaal jeugdzorg;Wijk 02 Zuid;2e halfjaar 2016;Achtkarspelen                           ;Wijk     ;WK005902  ;1.0;285.0;25.0;150.0;105.0;;65.0;190.0;30.0;460.0;;10.0;210.0;200.0;65.0;100.0;;35.0;;;160.0;55.0
131;Totaal jeugdzorg;Wijk 02 Zuid;2016;Achtkarspelen                           ;Wijk     ;WK005902  ;1.0;340.0;30.0;180.0;120.0;10.0;75.0;230.0;35.0;585.0;;15.0;275.0;240.0;70.0;125.0;;40.0;;;230.0;65.0
132;Totaal jeugdzorg;Alblasserdam;1e halfjaar 2016;Alblasserdam                            ;Gemeente ;GM0482    ;;435.0;25.0;260.0;145.0;;85.0;325.0;25.0;620.0;;25.0;260.0;300.0;90.0;170.0;;40.0;40.0;;215.0;30.0
133;Totaal jeugdzorg;Alblasserdam;2e halfjaar 2016;Alblasserdam                            ;Gemeente ;GM0482    ;;455.0;30.0;265.0;150.0;10.0;90.0;335.0;25.0;650.0;;25.0;270.0;315.0;105.0;180.0;;40.0;40.0;;220.0;30.0
134;Totaal jeugdzorg;Alblasserdam;2016;Alblasserdam                            ;Gemeente ;GM0482    ;;525.0;35.0;300.0;180.0;10.0;100.0;400.0;25.0;810.0;10.0;40.0;355.0;375.0;125.0;210.0;;50.0;45.0;;300.0;40.0
135;Totaal jeugdzorg;Wijk 01 Centrum;1e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048201  ;1.0;60.0;;40.0;20.0;;15.0;40.0;;85.0;;;40.0;35.0;15.0;15.0;;;;;35.0;
136;Totaal jeugdzorg;Wijk 01 Centrum;2e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048201  ;1.0;70.0;;50.0;15.0;;20.0;50.0;;100.0;;;55.0;35.0;20.0;20.0;;;;;50.0;
137;Totaal jeugdzorg;Wijk 01 Centrum;2016;Alblasserdam                            ;Wijk     ;WK048201  ;1.0;75.0;;50.0;20.0;;20.0;55.0;;120.0;;;65.0;40.0;25.0;20.0;;;;;60.0;
138;Totaal jeugdzorg;Wijk 02 Kinderdijk;1e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048202  ;1.0;75.0;;45.0;25.0;;20.0;50.0;;115.0;;;65.0;35.0;15.0;20.0;;;;;50.0;10.0
139;Totaal jeugdzorg;Wijk 02 Kinderdijk;2e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048202  ;1.0;75.0;;45.0;25.0;;15.0;55.0;;115.0;;;65.0;35.0;15.0;20.0;;;;;50.0;10.0
140;Totaal jeugdzorg;Wijk 02 Kinderdijk;2016;Alblasserdam                            ;Wijk     ;WK048202  ;1.0;90.0;;50.0;30.0;;20.0;65.0;;145.0;;;85.0;45.0;20.0;20.0;;;;;65.0;15.0
141;Totaal jeugdzorg;Wijk 03 Blokweer;1e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048203  ;1.0;120.0;;70.0;45.0;;20.0;95.0;;175.0;;10.0;75.0;80.0;30.0;45.0;;;;;70.0;10.0
142;Totaal jeugdzorg;Wijk 03 Blokweer;2e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048203  ;1.0;125.0;;70.0;45.0;;20.0;95.0;;175.0;;10.0;80.0;75.0;35.0;45.0;;;;;75.0;10.0
143;Totaal jeugdzorg;Wijk 03 Blokweer;2016;Alblasserdam                            ;Wijk     ;WK048203  ;1.0;145.0;;85.0;50.0;;20.0;115.0;;225.0;;10.0;100.0;95.0;40.0;55.0;;10.0;;;90.0;10.0
144;Totaal jeugdzorg;Wijk 04 Souburgh;1e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048204  ;1.0;50.0;;25.0;20.0;;10.0;40.0;;70.0;;;30.0;35.0;10.0;15.0;;;10.0;;30.0;
145;Totaal jeugdzorg;Wijk 04 Souburgh;2e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048204  ;1.0;65.0;10.0;25.0;30.0;;15.0;50.0;;85.0;;;40.0;35.0;;15.0;;;;;40.0;
146;Totaal jeugdzorg;Wijk 04 Souburgh;2016;Alblasserdam                            ;Wijk     ;WK048204  ;1.0;70.0;10.0;30.0;30.0;;15.0;55.0;;100.0;;;50.0;40.0;10.0;20.0;;;10.0;;45.0;
147;Totaal jeugdzorg;Wijk 05 Bedrijventerrein;1e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048205  ;1.0;;;;;;;;;;;;;;;;;;;;;
148;Totaal jeugdzorg;Wijk 05 Bedrijventerrein;2e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048205  ;1.0;;;;;;;;;;;;;;;;;;;;;
149;Totaal jeugdzorg;Wijk 05 Bedrijventerrein;2016;Alblasserdam                            ;Wijk     ;WK048205  ;1.0;;;;;;;;;;;;;;;;;;;;;
150;Totaal jeugdzorg;Wijk 06 Landelijk gebied;1e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048206  ;1.0;;;;;;;;;;;;;;;;;;;;;
151;Totaal jeugdzorg;Wijk 06 Landelijk gebied;2e halfjaar 2016;Alblasserdam                            ;Wijk     ;WK048206  ;1.0;;;;;;;;;;;;;;;;;;;;;
152;Totaal jeugdzorg;Wijk 06 Landelijk gebied;2016;Alblasserdam                            ;Wijk     ;WK048206  ;1.0;;;;;;;;;;;;;;;;;;;;;
153;Totaal jeugdzorg;Albrandswaard;1e halfjaar 2016;Albrandswaard                           ;Gemeente ;GM0613    ;;425.0;15.0;220.0;185.0;;100.0;305.0;20.0;495.0;10.0;45.0;20.0;385.0;75.0;255.0;;30.0;50.0;;15.0;30.0
154;Totaal jeugdzorg;Albrandswaard;2e halfjaar 2016;Albrandswaard                           ;Gemeente ;GM0613    ;;430.0;20.0;230.0;170.0;;100.0;310.0;20.0;500.0;;50.0;25.0;380.0;70.0;270.0;;30.0;50.0;;10.0;20.0
155;Totaal jeugdzorg;Albrandswaard;2016;Albrandswaard                           ;Gemeente ;GM0613    ;;490.0;20.0;260.0;205.0;;115.0;355.0;20.0;600.0;10.0;60.0;30.0;450.0;90.0;310.0;;35.0;60.0;;15.0;30.0
156;Totaal jeugdzorg;Wijk 01 Poortugaal-Noord;1e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061301  ;1.0;20.0;;10.0;10.0;;;15.0;;25.0;;;;20.0;;15.0;;;;;;
157;Totaal jeugdzorg;Wijk 01 Poortugaal-Noord;2e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061301  ;1.0;30.0;;15.0;15.0;;;20.0;;35.0;;;;30.0;;20.0;;;;;;
158;Totaal jeugdzorg;Wijk 01 Poortugaal-Noord;2016;Albrandswaard                           ;Wijk     ;WK061301  ;1.0;30.0;;15.0;15.0;;;20.0;;40.0;;;;30.0;;20.0;;;;;;
159;Totaal jeugdzorg;Wijk 02 Rhoon-Noord;1e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061302  ;1.0;25.0;;10.0;15.0;;;20.0;;30.0;;;;25.0;;15.0;;;;;;
160;Totaal jeugdzorg;Wijk 02 Rhoon-Noord;2e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061302  ;1.0;25.0;;10.0;10.0;;;20.0;;25.0;;;;20.0;;15.0;;;;;;
161;Totaal jeugdzorg;Wijk 02 Rhoon-Noord;2016;Albrandswaard                           ;Wijk     ;WK061302  ;1.0;30.0;;10.0;15.0;;;20.0;;30.0;;;;25.0;;20.0;;;;;;
162;Totaal jeugdzorg;Wijk 03 Poortugaal-Zuid;1e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061303  ;1.0;110.0;;55.0;50.0;;25.0;75.0;;130.0;;15.0;;95.0;25.0;55.0;;;10.0;;;10.0
163;Totaal jeugdzorg;Wijk 03 Poortugaal-Zuid;2e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061303  ;1.0;105.0;;55.0;45.0;;25.0;75.0;;120.0;;15.0;;85.0;20.0;60.0;;;10.0;;;10.0
164;Totaal jeugdzorg;Wijk 03 Poortugaal-Zuid;2016;Albrandswaard                           ;Wijk     ;WK061303  ;1.0;120.0;;65.0;55.0;;25.0;85.0;;150.0;;15.0;10.0;110.0;30.0;70.0;;10.0;15.0;;;10.0
165;Totaal jeugdzorg;Wijk 04 Rhoon-Zuid;1e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061304  ;1.0;75.0;;40.0;35.0;;25.0;50.0;;90.0;;;;65.0;10.0;50.0;;;;;;10.0
166;Totaal jeugdzorg;Wijk 04 Rhoon-Zuid;2e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061304  ;1.0;75.0;;40.0;30.0;;20.0;50.0;;90.0;;10.0;;60.0;10.0;55.0;;;;;;
167;Totaal jeugdzorg;Wijk 04 Rhoon-Zuid;2016;Albrandswaard                           ;Wijk     ;WK061304  ;1.0;85.0;;45.0;35.0;;25.0;55.0;;110.0;;10.0;;70.0;10.0;60.0;;;;;;10.0
168;Totaal jeugdzorg;Wijk 05 Buitengebied Albrandswaard;1e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061305  ;1.0;;;;;;;;;;;;;;;;;;;;;
169;Totaal jeugdzorg;Wijk 05 Buitengebied Albrandswaard;2e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061305  ;1.0;;;;;;;;;;;;;;;;;;;;;
170;Totaal jeugdzorg;Wijk 05 Buitengebied Albrandswaard;2016;Albrandswaard                           ;Wijk     ;WK061305  ;1.0;;;;;;;;;;;;;;;;;;;;;
171;Totaal jeugdzorg;Wijk 06 Portland;1e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061306  ;1.0;140.0;;80.0;55.0;;35.0;105.0;;155.0;;20.0;;125.0;15.0;95.0;;;15.0;;;10.0
172;Totaal jeugdzorg;Wijk 06 Portland;2e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061306  ;1.0;135.0;;85.0;45.0;;35.0;100.0;;150.0;;20.0;;120.0;15.0;95.0;;;15.0;;;10.0
173;Totaal jeugdzorg;Wijk 06 Portland;2016;Albrandswaard                           ;Wijk     ;WK061306  ;1.0;160.0;;95.0;60.0;;40.0;120.0;;180.0;;25.0;;140.0;20.0;115.0;;10.0;20.0;;;10.0
174;Totaal jeugdzorg;Wijk 07 Rotterdam-Albrandswaard;1e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061307  ;1.0;;;;;;;;;;;;;;;;;;;;;
175;Totaal jeugdzorg;Wijk 07 Rotterdam-Albrandswaard;2e halfjaar 2016;Albrandswaard                           ;Wijk     ;WK061307  ;1.0;;;;;;;;;;;;;;;;;;;;;
176;Totaal jeugdzorg;Wijk 07 Rotterdam-Albrandswaard;2016;Albrandswaard                           ;Wijk     ;WK061307  ;1.0;;;;;;;;;;;;;;;;;;;;;
177;Totaal jeugdzorg;Alkmaar;1e halfjaar 2016;Alkmaar                                 ;Gemeente ;GM0361    ;;1760.0;90.0;845.0;725.0;95.0;485.0;1105.0;170.0;2360.0;15.0;300.0;195.0;1570.0;580.0;1065.0;25.0;145.0;80.0;;45.0;150.0
178;Totaal jeugdzorg;Alkmaar;2e halfjaar 2016;Alkmaar                                 ;Gemeente ;GM0361    ;;1935.0;115.0;960.0;780.0;85.0;540.0;1225.0;175.0;2520.0;20.0;350.0;230.0;1635.0;705.0;1115.0;20.0;160.0;85.0;;55.0;95.0
179;Totaal jeugdzorg;Alkmaar;2016;Alkmaar                                 ;Gemeente ;GM0361    ;;2155.0;120.0;1060.0;875.0;105.0;600.0;1365.0;190.0;3060.0;30.0;455.0;260.0;1975.0;835.0;1340.0;25.0;195.0;95.0;;60.0;165.0
180;Totaal jeugdzorg;Zuid;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036101  ;1.0;135.0;10.0;60.0;55.0;10.0;50.0;65.0;20.0;185.0;;20.0;15.0;105.0;50.0;65.0;;10.0;;;;10.0
181;Totaal jeugdzorg;Zuid;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036101  ;1.0;140.0;10.0;60.0;55.0;10.0;45.0;75.0;20.0;180.0;;15.0;15.0;110.0;50.0;70.0;;10.0;;;;10.0
182;Totaal jeugdzorg;Zuid;2016;Alkmaar                                 ;Wijk     ;WK036101  ;1.0;155.0;10.0;70.0;65.0;10.0;55.0;80.0;20.0;225.0;;20.0;20.0;135.0;65.0;80.0;;15.0;;;;10.0
183;Totaal jeugdzorg;Oudorp;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036102  ;1.0;140.0;10.0;70.0;50.0;10.0;35.0;85.0;20.0;195.0;;20.0;25.0;120.0;50.0;75.0;;10.0;;;;20.0
184;Totaal jeugdzorg;Oudorp;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036102  ;1.0;145.0;10.0;75.0;50.0;;45.0;80.0;20.0;190.0;;20.0;20.0;125.0;55.0;75.0;;10.0;;;;15.0
185;Totaal jeugdzorg;Oudorp;2016;Alkmaar                                 ;Wijk     ;WK036102  ;1.0;160.0;10.0;80.0;60.0;10.0;50.0;90.0;20.0;240.0;;30.0;25.0;150.0;70.0;90.0;;15.0;;;;20.0
186;Totaal jeugdzorg;Overdie;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036103  ;1.0;85.0;10.0;40.0;30.0;;40.0;35.0;10.0;110.0;;10.0;10.0;70.0;30.0;35.0;;10.0;;;;
187;Totaal jeugdzorg;Overdie;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036103  ;1.0;95.0;15.0;40.0;30.0;;45.0;35.0;10.0;130.0;;;10.0;80.0;40.0;35.0;;10.0;;;;10.0
188;Totaal jeugdzorg;Overdie;2016;Alkmaar                                 ;Wijk     ;WK036103  ;1.0;105.0;15.0;45.0;35.0;10.0;50.0;45.0;10.0;155.0;;10.0;15.0;90.0;40.0;50.0;;15.0;;;;10.0
189;Totaal jeugdzorg;West;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036104  ;1.0;120.0;;60.0;45.0;10.0;30.0;80.0;10.0;160.0;;10.0;10.0;120.0;45.0;70.0;;;;;;15.0
190;Totaal jeugdzorg;West;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036104  ;1.0;115.0;10.0;60.0;40.0;;30.0;70.0;10.0;150.0;;10.0;10.0;110.0;50.0;65.0;;10.0;;;;
191;Totaal jeugdzorg;West;2016;Alkmaar                                 ;Wijk     ;WK036104  ;1.0;145.0;10.0;75.0;50.0;10.0;35.0;90.0;15.0;200.0;;10.0;10.0;150.0;60.0;90.0;;10.0;;;;15.0
192;Totaal jeugdzorg;Huiswaard;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036105  ;1.0;125.0;;60.0;55.0;;35.0;80.0;10.0;170.0;;15.0;15.0;115.0;50.0;60.0;;15.0;;;;15.0
193;Totaal jeugdzorg;Huiswaard;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036105  ;1.0;140.0;;75.0;60.0;;40.0;95.0;;185.0;;15.0;25.0;120.0;65.0;70.0;;10.0;;;;10.0
194;Totaal jeugdzorg;Huiswaard;2016;Alkmaar                                 ;Wijk     ;WK036105  ;1.0;160.0;;80.0;70.0;;40.0;110.0;10.0;225.0;;20.0;25.0;150.0;70.0;80.0;;15.0;10.0;;;15.0
195;Totaal jeugdzorg;De Mare;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036106  ;1.0;215.0;15.0;100.0;85.0;20.0;60.0;130.0;25.0;315.0;;45.0;30.0;180.0;75.0;115.0;;15.0;15.0;;10.0;35.0
196;Totaal jeugdzorg;De Mare;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036106  ;1.0;235.0;15.0;115.0;85.0;20.0;70.0;145.0;20.0;325.0;;40.0;30.0;185.0;85.0;125.0;;10.0;15.0;;10.0;20.0
197;Totaal jeugdzorg;De Mare;2016;Alkmaar                                 ;Wijk     ;WK036106  ;1.0;265.0;15.0;130.0;100.0;20.0;75.0;165.0;30.0;410.0;;55.0;40.0;235.0;105.0;145.0;;20.0;15.0;;10.0;40.0
198;Totaal jeugdzorg;Daalmeer/Koedijk;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036107  ;1.0;175.0;;95.0;70.0;10.0;50.0;115.0;15.0;250.0;;30.0;15.0;150.0;75.0;80.0;;15.0;;;;20.0
199;Totaal jeugdzorg;Daalmeer/Koedijk;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036107  ;1.0;200.0;;100.0;80.0;10.0;50.0;130.0;20.0;270.0;;45.0;20.0;155.0;95.0;85.0;;15.0;;;;15.0
200;Totaal jeugdzorg;Daalmeer/Koedijk;2016;Alkmaar                                 ;Wijk     ;WK036107  ;1.0;225.0;10.0;115.0;90.0;10.0;60.0;145.0;20.0;330.0;;55.0;20.0;195.0;110.0;105.0;;20.0;;;;25.0
201;Totaal jeugdzorg;Centrum;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036108  ;1.0;140.0;;80.0;45.0;10.0;35.0;95.0;10.0;195.0;;125.0;;55.0;95.0;80.0;;;;;;
202;Totaal jeugdzorg;Centrum;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036108  ;1.0;155.0;;90.0;50.0;;35.0;110.0;10.0;190.0;;120.0;;55.0;115.0;60.0;;;;;;
203;Totaal jeugdzorg;Centrum;2016;Alkmaar                                 ;Wijk     ;WK036108  ;1.0;170.0;;100.0;55.0;10.0;40.0;120.0;15.0;260.0;;165.0;;80.0;150.0;85.0;;;;;;
204;Totaal jeugdzorg;Schermer;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036109  ;1.0;55.0;;25.0;25.0;;;40.0;;60.0;;;10.0;35.0;20.0;20.0;;;;;;
205;Totaal jeugdzorg;Schermer;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036109  ;1.0;60.0;;30.0;25.0;;;45.0;;70.0;;10.0;10.0;40.0;30.0;20.0;;;;;;
206;Totaal jeugdzorg;Schermer;2016;Alkmaar                                 ;Wijk     ;WK036109  ;1.0;65.0;;35.0;25.0;;10.0;55.0;;80.0;;10.0;10.0;50.0;35.0;25.0;;;;;;10.0
207;Totaal jeugdzorg;Graft-De Rijp;1e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036110  ;1.0;50.0;;20.0;20.0;;10.0;35.0;;55.0;;;10.0;40.0;20.0;20.0;;;;;;
208;Totaal jeugdzorg;Graft-De Rijp;2e halfjaar 2016;Alkmaar                                 ;Wijk     ;WK036110  ;1.0;55.0;;25.0;25.0;;15.0;35.0;;70.0;;;10.0;45.0;25.0;20.0;;;;;;
209;Totaal jeugdzorg;Graft-De Rijp;2016;Alkmaar                                 ;Wijk     ;WK036110  ;1.0;65.0;;25.0;30.0;;15.0;45.0;;85.0;;10.0;10.0;55.0;30.0;25.0;;;;;;10.0
210;Totaal jeugdzorg;Almelo;1e halfjaar 2016;Almelo                                  ;Gemeente ;GM0141    ;;1650.0;110.0;820.0;650.0;70.0;470.0;955.0;220.0;2400.0;40.0;80.0;310.0;1625.0;475.0;945.0;45.0;180.0;55.0;;175.0;180.0
211;Totaal jeugdzorg;Almelo;2e halfjaar 2016;Almelo                                  ;Gemeente ;GM0141    ;;1690.0;135.0;835.0;655.0;65.0;490.0;970.0;225.0;2450.0;40.0;85.0;335.0;1630.0;520.0;950.0;40.0;165.0;70.0;;175.0;170.0
212;Totaal jeugdzorg;Almelo;2016;Almelo                                  ;Gemeente ;GM0141    ;;1875.0;150.0;915.0;720.0;85.0;555.0;1070.0;245.0;2915.0;65.0;125.0;380.0;1915.0;625.0;1095.0;55.0;210.0;80.0;;200.0;215.0
213;Totaal jeugdzorg;Wijk 10 Binnenstad;1e halfjaar 2016;Almelo                                  ;Wijk     ;WK014110  ;1.0;80.0;10.0;40.0;25.0;;45.0;25.0;15.0;130.0;;;15.0;65.0;20.0;30.0;;10.0;;;;10.0
214;Totaal jeugdzorg;Wijk 10 Binnenstad;2e halfjaar 2016;Almelo                                  ;Wijk     ;WK014110  ;1.0;100.0;20.0;45.0;30.0;;55.0;25.0;20.0;150.0;;;15.0;70.0;30.0;30.0;;10.0;;;;10.0
215;Totaal jeugdzorg;Wijk 10 Binnenstad;2016;Almelo                                  ;Wijk     ;WK014110  ;1.0;100.0;20.0;50.0;30.0;;55.0;25.0;20.0;165.0;;;15.0;80.0;35.0;35.0;;15.0;;;;10.0
216;Totaal jeugdzorg;Wijk 11 De Riet;1e halfjaar 2016;Almelo                                  ;Wijk     ;WK014111  ;1.0;250.0;15.0;130.0;100.0;10.0;80.0;130.0;40.0;360.0;;10.0;30.0;260.0;40.0;160.0;;35.0;10.0;;25.0;30.0
217;Totaal jeugdzorg;Wijk 11 De Riet;2e halfjaar 2016;Almelo                                  ;Wijk     ;WK014111  ;1.0;250.0;25.0;120.0;100.0;;75.0;140.0;40.0;375.0;;15.0;35.0;265.0;50.0;160.0;;35.0;10.0;;40.0;30.0
218;Totaal jeugdzorg;Wijk 11 De Riet;2016;Almelo                                  ;Wijk     ;WK014111  ;1.0;280.0;25.0;135.0;110.0;10.0;90.0;150.0;40.0;440.0;10.0;20.0;45.0;310.0;65.0;180.0;;40.0;10.0;;40.0;40.0
219;Totaal jeugdzorg;Wijk 12 Noorderkwartier;1e halfjaar 2016;Almelo                                  ;Wijk     ;WK014112  ;1.0;90.0;;45.0;40.0;;25.0;40.0;25.0;125.0;;;;100.0;25.0;55.0;;;;;10.0;
220;Totaal jeugdzorg;Wijk 12 Noorderkwartier;2e halfjaar 2016;Almelo                                  ;Wijk     ;WK014112  ;1.0;95.0;;45.0;40.0;;30.0;50.0;20.0;135.0;;;10.0;105.0;30.0;60.0;;;;;10.0;
221;Totaal jeugdzorg;Wijk 12 Noorderkwartier;2016;Almelo                                  ;Wijk     ;WK014112  ;1.0;105.0;;50.0;45.0;;35.0;50.0;20.0;155.0;;;10.0;120.0;30.0;70.0;10.0;;;;15.0;
222;Totaal jeugdzorg;Wijk 13 Sluitersveld;1e halfjaar 2016;Almelo                                  ;Wijk     ;WK014113  ;1.0;110.0;10.0;55.0;45.0;;40.0;60.0;10.0;165.0;;10.0;25.0;100.0;40.0;55.0;;15.0;;;15.0;15.0
223;Totaal jeugdzorg;Wijk 13 Sluitersveld;2e halfjaar 2016;Almelo                                  ;Wijk     ;WK014113  ;1.0;115.0;10.0;50.0;50.0;;40.0;65.0;10.0;165.0;;;25.0;105.0;40.0;55.0;;10.0;;;10.0;15.0
224;Totaal jeugdzorg;Wijk 13 Sluitersveld;2016;Almelo                                  ;Wijk     ;WK014113  ;1.0;130.0;10.0;60.0;50.0;;45.0;70.0;15.0;205.0;;15.0;30.0;120.0;55.0;65.0;;15.0;;;15.0;15.0
225;Totaal jeugdzorg;Wijk 14 Wierdense Hoek;1e halfjaar 2016;Almelo                                  ;Wijk     ;WK014114  ;1.0;125.0;10.0;60.0;50.0;10.0;40.0;65.0;20.0;185.0;;;20.0;120.0;35.0;65.0;10.0;15.0;;;10.0;10.0
226;Totaal jeugdzorg;Wijk 14 Wierdense Hoek;2e halfjaar 2016;Almelo                                  ;Wijk     ;WK014114  ;1.0;130.0;15.0;60.0;45.0;;40.0;70.0;20.0;195.0;;;30.0;115.0;40.0;70.0;;15.0;;;10.0;10.0
227;Totaal jeugdzorg;Wijk 14 Wierdense Hoek;2016;Almelo                                  ;Wijk     ;WK014114  ;1.0;140.0;20.0;65.0;50.0;10.0;45.0;75.0;20.0;235.0;;10.0;30.0;140.0;50.0;80.0;10.0;15.0;;;10.0;10.0
228;Totaal jeugdzorg;Wijk 15 Nieuwstraat-Kwartier;1e halfjaar 2016;Almelo                                  ;Wijk     ;WK014115  ;1.0;75.0;10.0;40.0;20.0;;25.0;35.0;15.0;135.0;;;15.0;75.0;25.0;30.0;;20.0;;;;10.0
229;Totaal jeugdzorg;Wijk 15 Nieuwstraat-Kwartier;2e halfjaar 2016;Almelo                                  ;Wijk     ;WK014115  ;1.0;75.0;15.0;40.0;20.0;;30.0;35.0;10.0;125.0;;;15.0;70.0;25.0;30.0;;20.0;;;;10.0
230;Totaal jeugdzorg;Wijk 15 Nieuwstraat-Kwartier;2016;Almelo                                  ;Wijk     ;WK014115  ;1.0;85.0;15.0;45.0;25.0;;30.0;40.0;15.0;155.0;;;20.0;80.0;30.0;35.0;;25.0;;;;10.0
