ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantHuishBehorendeTotDoelpopulatie_2;AantHuishMetEenLaagInkomen_3;AantHuishOnderOfRondSocMin_4
1897;Noordwijk;Paar zonder kinderen;2.9;2.8;4.0;4.0
1898;Noordwijk;Paar met kinderen;3.0;2.9;6.0;4.0
1899;Noordwijk;Eenoudergezin;0.6;0.6;13.0;14.0
1900;Noordwijkerhout;Totaal particulier huishouden;5.5;5.4;7.0;6.0
1901;Noordwijkerhout;Eenpersoonshuishouden;1.4;1.3;11.0;10.0
1902;Noordwijkerhout;Paar zonder kinderen;1.6;1.6;;
1903;Noordwijkerhout;Paar met kinderen;2.0;1.9;6.0;4.0
1904;Noordwijkerhout;Eenoudergezin;0.4;0.4;;
1905;Nuenen, Gerwen en Nederwetten;Totaal particulier huishouden;9.0;8.7;6.0;6.0
1906;Nuenen, Gerwen en Nederwetten;Eenpersoonshuishouden;1.9;1.8;11.0;9.0
1907;Nuenen, Gerwen en Nederwetten;Paar zonder kinderen;3.2;3.1;3.0;3.0
1908;Nuenen, Gerwen en Nederwetten;Paar met kinderen;3.2;3.2;5.0;4.0
1909;Nuenen, Gerwen en Nederwetten;Eenoudergezin;0.5;0.5;17.0;22.0
1910;Nunspeet;Totaal particulier huishouden;9.5;9.2;7.0;5.0
1911;Nunspeet;Eenpersoonshuishouden;2.3;2.2;10.0;8.0
1912;Nunspeet;Paar zonder kinderen;2.7;2.7;3.0;3.0
1913;Nunspeet;Paar met kinderen;3.7;3.6;6.0;4.0
1914;Nunspeet;Eenoudergezin;0.4;0.4;;
1915;Nuth;Totaal particulier huishouden;6.5;6.2;8.0;7.0
1916;Nuth;Eenpersoonshuishouden;1.6;1.5;10.0;10.0
1917;Nuth;Paar zonder kinderen;2.3;2.3;5.0;5.0
1918;Nuth;Paar met kinderen;2.0;1.9;7.0;5.0
1919;Nuth;Eenoudergezin;0.3;0.3;;
1920;Obdam;Totaal particulier huishouden;2.5;2.5;6.0;6.0
1921;Obdam;Eenpersoonshuishouden;0.6;0.6;14.0;14.0
1922;Obdam;Paar zonder kinderen;0.8;0.8;;
1923;Obdam;Paar met kinderen;1.0;1.0;;
1924;Obdam;Eenoudergezin;0.1;0.1;;
1925;Oegstgeest;Totaal particulier huishouden;8.3;8.1;5.0;5.0
1926;Oegstgeest;Eenpersoonshuishouden;2.5;2.4;7.0;6.0
1927;Oegstgeest;Paar zonder kinderen;2.5;2.4;;
1928;Oegstgeest;Paar met kinderen;2.7;2.6;6.0;4.0
1929;Oegstgeest;Eenoudergezin;0.5;0.4;;
1930;Oirschot;Totaal particulier huishouden;6.7;6.5;6.0;6.0
1931;Oirschot;Eenpersoonshuishouden;1.5;1.5;9.0;9.0
1932;Oirschot;Paar zonder kinderen;2.0;2.0;;
1933;Oirschot;Paar met kinderen;2.6;2.5;7.0;5.0
1934;Oirschot;Eenoudergezin;0.3;0.3;;
1935;Oisterwijk;Totaal particulier huishouden;10.3;10.0;8.0;8.0
1936;Oisterwijk;Eenpersoonshuishouden;2.7;2.6;13.0;12.0
1937;Oisterwijk;Paar zonder kinderen;3.3;3.2;5.0;5.0
1938;Oisterwijk;Paar met kinderen;3.5;3.4;7.0;6.0
1939;Oisterwijk;Eenoudergezin;0.5;0.5;18.0;22.0
1940;Oldebroek;Totaal particulier huishouden;7.8;7.6;5.0;5.0
1941;Oldebroek;Eenpersoonshuishouden;1.5;1.4;7.0;6.0
1942;Oldebroek;Paar zonder kinderen;2.2;2.2;;
1943;Oldebroek;Paar met kinderen;3.3;3.2;6.0;4.0
1944;Oldebroek;Eenoudergezin;0.3;0.3;;
1945;Oldenzaal;Totaal particulier huishouden;12.7;12.2;8.0;8.0
1946;Oldenzaal;Eenpersoonshuishouden;3.4;3.3;13.0;12.0
1947;Oldenzaal;Paar zonder kinderen;4.2;4.1;5.0;5.0
1948;Oldenzaal;Paar met kinderen;4.1;3.9;6.0;4.0
1949;Oldenzaal;Eenoudergezin;0.6;0.5;17.0;21.0
1950;Olst-Wijhe;Totaal particulier huishouden;6.5;6.3;8.0;7.0
1951;Olst-Wijhe;Eenpersoonshuishouden;1.5;1.4;14.0;12.0
1952;Olst-Wijhe;Paar zonder kinderen;2.1;2.1;;3.0
1953;Olst-Wijhe;Paar met kinderen;2.4;2.4;7.0;6.0
1954;Olst-Wijhe;Eenoudergezin;0.3;0.2;;
1955;Ommen;Totaal particulier huishouden;6.4;6.2;6.0;6.0
1956;Ommen;Eenpersoonshuishouden;1.6;1.6;7.0;7.0
1957;Ommen;Paar zonder kinderen;2.0;1.9;4.0;4.0
1958;Ommen;Paar met kinderen;2.3;2.2;7.0;6.0
1959;Ommen;Eenoudergezin;0.3;0.2;;
1960;Onderbanken;Totaal particulier huishouden;3.4;3.2;9.0;9.0
1961;Onderbanken;Eenpersoonshuishouden;0.8;0.7;12.0;13.0
1962;Onderbanken;Paar zonder kinderen;1.1;1.1;;7.0
1963;Onderbanken;Paar met kinderen;1.1;1.1;8.0;
1964;Onderbanken;Eenoudergezin;0.2;0.2;;
1965;Oosterhout;Totaal particulier huishouden;21.8;21.0;7.0;6.0
1966;Oosterhout;Eenpersoonshuishouden;5.8;5.5;12.0;10.0
1967;Oosterhout;Paar zonder kinderen;7.3;7.1;4.0;4.0
1968;Oosterhout;Paar met kinderen;6.9;6.6;5.0;3.0
1969;Oosterhout;Eenoudergezin;1.2;1.1;22.0;22.0
1970;Oostflakkee;Totaal particulier huishouden;4.0;3.9;6.0;5.0
1971;Oostflakkee;Eenpersoonshuishouden;1.0;0.9;10.0;9.0
1972;Oostflakkee;Paar zonder kinderen;1.4;1.3;;
1973;Oostflakkee;Paar met kinderen;1.4;1.4;7.0;5.0
1974;Oostflakkee;Eenoudergezin;0.2;0.2;;
1975;Ooststellingwerf;Totaal particulier huishouden;10.9;10.5;10.0;9.0
1976;Ooststellingwerf;Eenpersoonshuishouden;3.0;2.9;12.0;12.0
1977;Ooststellingwerf;Paar zonder kinderen;3.6;3.5;7.0;7.0
1978;Ooststellingwerf;Paar met kinderen;3.4;3.3;9.0;7.0
1979;Ooststellingwerf;Eenoudergezin;0.6;0.5;22.0;26.0
1980;Oostzaan;Totaal particulier huishouden;3.6;3.6;4.0;4.0
1981;Oostzaan;Eenpersoonshuishouden;0.8;0.8;;
1982;Oostzaan;Paar zonder kinderen;1.2;1.2;;
1983;Oostzaan;Paar met kinderen;1.3;1.3;6.0;
1984;Oostzaan;Eenoudergezin;0.2;0.2;;
1985;Opmeer;Totaal particulier huishouden;4.3;4.2;5.0;5.0
1986;Opmeer;Eenpersoonshuishouden;1.0;1.0;;
1987;Opmeer;Paar zonder kinderen;1.4;1.4;;
1988;Opmeer;Paar met kinderen;1.6;1.6;6.0;5.0
1989;Opmeer;Eenoudergezin;0.2;0.1;;
1990;Opsterland;Totaal particulier huishouden;11.5;11.1;9.0;8.0
1991;Opsterland;Eenpersoonshuishouden;2.9;2.8;12.0;12.0
1992;Opsterland;Paar zonder kinderen;3.8;3.7;5.0;5.0
1993;Opsterland;Paar met kinderen;4.0;3.9;9.0;6.0
1994;Opsterland;Eenoudergezin;0.4;0.4;21.0;26.0
1995;Oss;Totaal particulier huishouden;30.6;29.5;8.0;8.0
1996;Oss;Eenpersoonshuishouden;8.2;8.0;13.0;12.0
1997;Oss;Paar zonder kinderen;9.4;9.2;4.0;4.0
1998;Oss;Paar met kinderen;10.1;9.7;7.0;5.0
1999;Oss;Eenoudergezin;1.7;1.6;20.0;25.0
2000;Oud-Beijerland;Totaal particulier huishouden;9.1;8.8;5.0;5.0
2001;Oud-Beijerland;Eenpersoonshuishouden;2.1;2.0;10.0;11.0
2002;Oud-Beijerland;Paar zonder kinderen;2.8;2.8;;
2003;Oud-Beijerland;Paar met kinderen;3.5;3.4;4.0;2.0
2004;Oud-Beijerland;Eenoudergezin;0.5;0.4;;
2005;Oude IJsselstreek;Totaal particulier huishouden;15.6;15.0;8.0;7.0
2006;Oude IJsselstreek;Eenpersoonshuishouden;3.6;3.5;12.0;12.0
2007;Oude IJsselstreek;Paar zonder kinderen;5.1;4.9;4.0;4.0
2008;Oude IJsselstreek;Paar met kinderen;5.5;5.3;7.0;5.0
2009;Oude IJsselstreek;Eenoudergezin;0.7;0.7;15.0;22.0
2010;Ouder-Amstel;Totaal particulier huishouden;5.5;5.3;7.0;7.0
2011;Ouder-Amstel;Eenpersoonshuishouden;1.8;1.7;10.0;10.0
2012;Ouder-Amstel;Paar zonder kinderen;1.6;1.5;;
2013;Ouder-Amstel;Paar met kinderen;1.7;1.7;7.0;6.0
2014;Ouder-Amstel;Eenoudergezin;0.3;0.3;;
2015;Ouderkerk;Totaal particulier huishouden;3.0;2.9;6.0;5.0
2016;Ouderkerk;Eenpersoonshuishouden;0.7;0.7;11.0;
2017;Ouderkerk;Paar zonder kinderen;0.9;0.9;;
2018;Ouderkerk;Paar met kinderen;1.2;1.2;;
2019;Ouderkerk;Eenoudergezin;0.1;0.1;;
2020;Oudewater;Totaal particulier huishouden;3.8;3.7;6.0;6.0
2021;Oudewater;Eenpersoonshuishouden;1.1;1.0;12.0;11.0
2022;Oudewater;Paar zonder kinderen;1.1;1.1;;
2023;Oudewater;Paar met kinderen;1.4;1.3;;
2024;Oudewater;Eenoudergezin;0.2;0.2;;
2025;Overbetuwe;Totaal particulier huishouden;16.0;15.6;7.0;6.0
2026;Overbetuwe;Eenpersoonshuishouden;3.3;3.2;10.0;10.0
2027;Overbetuwe;Paar zonder kinderen;5.3;5.3;3.0;3.0
2028;Overbetuwe;Paar met kinderen;6.0;5.9;6.0;4.0
2029;Overbetuwe;Eenoudergezin;0.9;0.8;17.0;21.0
2030;Papendrecht;Totaal particulier huishouden;12.8;12.4;6.0;5.0
2031;Papendrecht;Eenpersoonshuishouden;3.4;3.2;9.0;9.0
2032;Papendrecht;Paar zonder kinderen;4.2;4.1;2.0;2.0
2033;Papendrecht;Paar met kinderen;4.2;4.2;6.0;4.0
2034;Papendrecht;Eenoudergezin;0.6;0.6;15.0;18.0
2035;Pekela;Totaal particulier huishouden;5.6;5.5;11.0;10.0
2036;Pekela;Eenpersoonshuishouden;1.6;1.6;14.0;13.0
2037;Pekela;Paar zonder kinderen;1.8;1.8;6.0;6.0
2038;Pekela;Paar met kinderen;1.8;1.7;10.0;6.0
2039;Pekela;Eenoudergezin;0.3;0.3;26.0;37.0
2040;Pijnacker-Nootdorp;Totaal particulier huishouden;14.5;14.1;6.0;5.0
2041;Pijnacker-Nootdorp;Eenpersoonshuishouden;2.9;2.8;7.0;7.0
2042;Pijnacker-Nootdorp;Paar zonder kinderen;4.5;4.4;2.0;2.0
2043;Pijnacker-Nootdorp;Paar met kinderen;6.1;5.9;5.0;4.0
2044;Pijnacker-Nootdorp;Eenoudergezin;0.7;0.6;23.0;24.0
2045;Purmerend;Totaal particulier huishouden;32.2;31.0;8.0;8.0
2046;Purmerend;Eenpersoonshuishouden;9.6;9.1;13.0;13.0
2047;Purmerend;Paar zonder kinderen;9.2;9.0;3.0;4.0
2048;Purmerend;Paar met kinderen;10.1;9.8;5.0;4.0
2049;Purmerend;Eenoudergezin;2.3;2.2;20.0;24.0
2050;Putten;Totaal particulier huishouden;8.5;8.2;8.0;7.0
2051;Putten;Eenpersoonshuishouden;2.1;2.0;9.0;8.0
2052;Putten;Paar zonder kinderen;2.5;2.4;4.0;5.0
2053;Putten;Paar met kinderen;3.2;3.1;8.0;6.0
2054;Putten;Eenoudergezin;0.4;0.3;28.0;25.0
2055;Raalte;Totaal particulier huishouden;14.0;13.7;5.0;5.0
2056;Raalte;Eenpersoonshuishouden;3.4;3.3;8.0;7.0
2057;Raalte;Paar zonder kinderen;4.4;4.3;3.0;3.0
2058;Raalte;Paar met kinderen;5.3;5.2;4.0;4.0
2059;Raalte;Eenoudergezin;0.6;0.5;;19.0
2060;Reeuwijk;Totaal particulier huishouden;4.8;4.7;6.0;6.0
2061;Reeuwijk;Eenpersoonshuishouden;1.1;1.0;;
2062;Reeuwijk;Paar zonder kinderen;1.6;1.6;5.0;5.0
2063;Reeuwijk;Paar met kinderen;1.8;1.7;8.0;6.0
2064;Reeuwijk;Eenoudergezin;0.2;0.2;;
2065;Reiderland;Totaal particulier huishouden;3.1;2.9;14.0;13.0
2066;Reiderland;Eenpersoonshuishouden;0.9;0.9;20.0;19.0
2067;Reiderland;Paar zonder kinderen;1.1;1.0;8.0;8.0
2068;Reiderland;Paar met kinderen;0.9;0.8;15.0;11.0
2069;Reiderland;Eenoudergezin;0.1;0.1;;
2070;Reimerswaal;Totaal particulier huishouden;8.0;7.7;8.0;6.0
2071;Reimerswaal;Eenpersoonshuishouden;2.1;2.0;10.0;10.0
2072;Reimerswaal;Paar zonder kinderen;2.5;2.5;;3.0
2073;Reimerswaal;Paar met kinderen;2.9;2.7;10.0;5.0
2074;Reimerswaal;Eenoudergezin;0.3;0.3;;
2075;Renkum;Totaal particulier huishouden;13.6;13.2;6.0;6.0
2076;Renkum;Eenpersoonshuishouden;4.6;4.4;8.0;7.0
2077;Renkum;Paar zonder kinderen;4.6;4.5;3.0;3.0
2078;Renkum;Paar met kinderen;3.5;3.5;7.0;4.0
2079;Renkum;Eenoudergezin;0.6;0.6;19.0;19.0
2080;Renswoude;Totaal particulier huishouden;1.5;1.5;6.0;5.0
2081;Renswoude;Eenpersoonshuishouden;0.3;0.3;;
2082;Renswoude;Paar zonder kinderen;0.4;0.4;;
2083;Renswoude;Paar met kinderen;0.6;0.6;;
2084;Renswoude;Eenoudergezin;;;;
2085;Reusel-De Mierden;Totaal particulier huishouden;4.5;4.3;5.0;4.0
2086;Reusel-De Mierden;Eenpersoonshuishouden;0.9;0.9;;
2087;Reusel-De Mierden;Paar zonder kinderen;1.4;1.4;;
2088;Reusel-De Mierden;Paar met kinderen;1.8;1.8;6.0;5.0
2089;Reusel-De Mierden;Eenoudergezin;0.2;0.2;;
2090;Rheden;Totaal particulier huishouden;19.1;18.6;8.0;7.0
2091;Rheden;Eenpersoonshuishouden;6.3;6.1;13.0;12.0
2092;Rheden;Paar zonder kinderen;6.5;6.4;3.0;3.0
2093;Rheden;Paar met kinderen;5.0;4.8;7.0;4.0
2094;Rheden;Eenoudergezin;1.0;0.9;12.0;18.0
2095;Rhenen;Totaal particulier huishouden;7.0;6.8;7.0;7.0
2096;Rhenen;Eenpersoonshuishouden;1.8;1.7;9.0;9.0
2097;Rhenen;Paar zonder kinderen;2.4;2.4;3.0;3.0
2098;Rhenen;Paar met kinderen;2.2;2.2;8.0;6.0
2099;Rhenen;Eenoudergezin;0.3;0.3;26.0;33.0
2100;Ridderkerk;Totaal particulier huishouden;19.1;18.6;6.0;6.0
2101;Ridderkerk;Eenpersoonshuishouden;5.5;5.4;10.0;10.0
2102;Ridderkerk;Paar zonder kinderen;6.5;6.4;2.0;2.0
2103;Ridderkerk;Paar met kinderen;5.6;5.4;5.0;4.0
2104;Ridderkerk;Eenoudergezin;1.0;1.0;13.0;21.0
2105;Rijnsburg;Totaal particulier huishouden;5.2;5.1;6.0;5.0
2106;Rijnsburg;Eenpersoonshuishouden;1.1;1.1;7.0;7.0
2107;Rijnsburg;Paar zonder kinderen;1.4;1.4;;
2108;Rijnsburg;Paar met kinderen;2.3;2.2;7.0;4.0
2109;Rijnsburg;Eenoudergezin;0.2;0.2;;
2110;Rijnwaarden;Totaal particulier huishouden;4.3;4.2;7.0;6.0
2111;Rijnwaarden;Eenpersoonshuishouden;0.9;0.9;9.0;8.0
2112;Rijnwaarden;Paar zonder kinderen;1.5;1.4;;
2113;Rijnwaarden;Paar met kinderen;1.5;1.5;7.0;6.0
2114;Rijnwaarden;Eenoudergezin;0.2;0.2;;
2115;Rijnwoude;Totaal particulier huishouden;7.0;6.8;6.0;6.0
2116;Rijnwoude;Eenpersoonshuishouden;1.5;1.4;6.0;6.0
2117;Rijnwoude;Paar zonder kinderen;2.3;2.2;4.0;4.0
2118;Rijnwoude;Paar met kinderen;2.7;2.7;6.0;4.0
2119;Rijnwoude;Eenoudergezin;0.3;0.3;;
2120;Rijssen-Holten;Totaal particulier huishouden;12.6;12.4;6.0;5.0
2121;Rijssen-Holten;Eenpersoonshuishouden;2.7;2.7;6.0;6.0
2122;Rijssen-Holten;Paar zonder kinderen;3.7;3.6;4.0;4.0
2123;Rijssen-Holten;Paar met kinderen;5.2;5.1;6.0;4.0
2124;Rijssen-Holten;Eenoudergezin;0.5;0.5;;
2125;Rijswijk (ZH.);Totaal particulier huishouden;22.7;22.0;8.0;8.0
2126;Rijswijk (ZH.);Eenpersoonshuishouden;9.1;8.8;9.0;8.0
2127;Rijswijk (ZH.);Paar zonder kinderen;6.9;6.8;3.0;3.0
2128;Rijswijk (ZH.);Paar met kinderen;4.5;4.3;8.0;5.0
2129;Rijswijk (ZH.);Eenoudergezin;1.6;1.5;26.0;29.0
2130;Roerdalen;Totaal particulier huishouden;4.3;4.1;8.0;7.0
2131;Roerdalen;Eenpersoonshuishouden;1.0;1.0;9.0;8.0
2132;Roerdalen;Paar zonder kinderen;1.5;1.5;5.0;6.0
2133;Roerdalen;Paar met kinderen;1.4;1.3;6.0;
2134;Roerdalen;Eenoudergezin;0.2;0.2;;33.0
2135;Roermond;Totaal particulier huishouden;19.9;18.7;13.0;12.0
2136;Roermond;Eenpersoonshuishouden;7.0;6.6;18.0;17.0
2137;Roermond;Paar zonder kinderen;5.8;5.6;5.0;5.0
2138;Roermond;Paar met kinderen;5.0;4.7;11.0;8.0
2139;Roermond;Eenoudergezin;1.3;1.2;27.0;34.0
2140;Roggel en Neer;Totaal particulier huishouden;3.3;3.2;7.0;6.0
2141;Roggel en Neer;Eenpersoonshuishouden;0.7;0.7;11.0;12.0
2142;Roggel en Neer;Paar zonder kinderen;1.0;1.0;;
2143;Roggel en Neer;Paar met kinderen;1.2;1.2;6.0;
2144;Roggel en Neer;Eenoudergezin;0.1;0.1;;
2145;Roosendaal;Totaal particulier huishouden;32.0;30.6;8.0;8.0
2146;Roosendaal;Eenpersoonshuishouden;9.1;8.6;13.0;12.0
2147;Roosendaal;Paar zonder kinderen;10.3;10.0;3.0;4.0
2148;Roosendaal;Paar met kinderen;9.7;9.2;7.0;5.0
2149;Roosendaal;Eenoudergezin;1.8;1.7;19.0;23.0
2150;Rotterdam;Totaal particulier huishouden;272.7;253.3;16.0;16.0
2151;Rotterdam;Eenpersoonshuishouden;117.6;109.1;19.0;19.0
2152;Rotterdam;Paar zonder kinderen;63.9;60.8;6.0;7.0
2153;Rotterdam;Paar met kinderen;51.7;47.4;13.0;9.0
2154;Rotterdam;Eenoudergezin;27.1;25.0;27.0;34.0
2155;Rozenburg;Totaal particulier huishouden;5.6;5.4;6.0;6.0
2156;Rozenburg;Eenpersoonshuishouden;1.6;1.5;9.0;10.0
2157;Rozenburg;Paar zonder kinderen;1.9;1.8;;
2158;Rozenburg;Paar met kinderen;1.6;1.6;;
2159;Rozenburg;Eenoudergezin;0.3;0.2;;
2160;Rozendaal;Totaal particulier huishouden;0.6;0.6;;
2161;Rozendaal;Eenpersoonshuishouden;0.1;0.1;;
2162;Rozendaal;Paar zonder kinderen;0.3;0.3;;
2163;Rozendaal;Paar met kinderen;0.2;0.2;;
2164;Rozendaal;Eenoudergezin;;;;
2165;Rucphen;Totaal particulier huishouden;8.9;8.7;8.0;7.0
2166;Rucphen;Eenpersoonshuishouden;1.8;1.8;12.0;10.0
2167;Rucphen;Paar zonder kinderen;3.1;3.0;4.0;4.0
2168;Rucphen;Paar met kinderen;3.1;3.0;7.0;5.0
2169;Rucphen;Eenoudergezin;0.4;0.4;26.0;33.0
2170;Sassenheim;Totaal particulier huishouden;6.0;5.8;5.0;4.0
2171;Sassenheim;Eenpersoonshuishouden;1.7;1.6;6.0;6.0
2172;Sassenheim;Paar zonder kinderen;1.9;1.8;;
2173;Sassenheim;Paar met kinderen;2.0;1.9;4.0;
2174;Sassenheim;Eenoudergezin;0.3;0.3;;
2175;Schagen;Totaal particulier huishouden;8.0;7.7;8.0;7.0
2176;Schagen;Eenpersoonshuishouden;2.5;2.4;12.0;12.0
2177;Schagen;Paar zonder kinderen;2.6;2.5;3.0;3.0
2178;Schagen;Paar met kinderen;2.3;2.2;7.0;5.0
2179;Schagen;Eenoudergezin;0.5;0.5;15.0;19.0
2180;Scheemda;Totaal particulier huishouden;5.7;5.5;8.0;7.0
2181;Scheemda;Eenpersoonshuishouden;1.4;1.3;11.0;9.0
2182;Scheemda;Paar zonder kinderen;2.0;1.9;6.0;6.0
2183;Scheemda;Paar met kinderen;1.9;1.9;7.0;6.0
2184;Scheemda;Eenoudergezin;0.2;0.2;;
2185;Schermer;Totaal particulier huishouden;1.8;1.8;8.0;7.0
2186;Schermer;Eenpersoonshuishouden;0.4;0.4;;
2187;Schermer;Paar zonder kinderen;0.6;0.6;;
2188;Schermer;Paar met kinderen;0.7;0.7;;
2189;Schermer;Eenoudergezin;0.1;0.1;;
2190;Scherpenzeel;Totaal particulier huishouden;3.3;3.2;6.0;5.0
2191;Scherpenzeel;Eenpersoonshuishouden;0.8;0.8;;
2192;Scherpenzeel;Paar zonder kinderen;1.0;1.0;;
2193;Scherpenzeel;Paar met kinderen;1.3;1.2;6.0;
2194;Scherpenzeel;Eenoudergezin;0.2;0.1;;
2195;Schiedam;Totaal particulier huishouden;33.5;31.6;11.0;11.0
2196;Schiedam;Eenpersoonshuishouden;12.1;11.5;15.0;15.0
2197;Schiedam;Paar zonder kinderen;9.2;8.9;4.0;5.0
2198;Schiedam;Paar met kinderen;8.3;7.7;10.0;7.0
2199;Schiedam;Eenoudergezin;2.5;2.3;24.0;28.0
2200;Schiermonnikoog;Totaal particulier huishouden;0.5;0.5;;
2201;Schiermonnikoog;Eenpersoonshuishouden;0.2;0.2;;
2202;Schiermonnikoog;Paar zonder kinderen;0.1;0.1;;
2203;Schiermonnikoog;Paar met kinderen;0.1;0.1;;
2204;Schiermonnikoog;Eenoudergezin;;;;
2205;Schijndel;Totaal particulier huishouden;8.7;8.4;7.0;7.0
2206;Schijndel;Eenpersoonshuishouden;1.9;1.8;11.0;9.0
2207;Schijndel;Paar zonder kinderen;2.8;2.7;3.0;3.0
2208;Schijndel;Paar met kinderen;3.3;3.2;7.0;6.0
2209;Schijndel;Eenoudergezin;0.5;0.5;21.0;25.0
2210;Schinnen;Totaal particulier huishouden;5.5;5.3;8.0;8.0
2211;Schinnen;Eenpersoonshuishouden;1.3;1.2;13.0;13.0
2212;Schinnen;Paar zonder kinderen;2.0;1.9;4.0;4.0
2213;Schinnen;Paar met kinderen;1.8;1.7;8.0;6.0
2214;Schinnen;Eenoudergezin;0.3;0.3;;
2215;Schoonhoven;Totaal particulier huishouden;5.0;4.8;9.0;7.0
2216;Schoonhoven;Eenpersoonshuishouden;1.4;1.4;15.0;12.0
2217;Schoonhoven;Paar zonder kinderen;1.6;1.6;;
2218;Schoonhoven;Paar met kinderen;1.5;1.5;7.0;5.0
2219;Schoonhoven;Eenoudergezin;0.2;0.2;;
2220;Schouwen-Duiveland;Totaal particulier huishouden;14.3;13.8;7.0;7.0
2221;Schouwen-Duiveland;Eenpersoonshuishouden;4.0;3.8;9.0;9.0
2222;Schouwen-Duiveland;Paar zonder kinderen;5.2;5.1;3.0;3.0
2223;Schouwen-Duiveland;Paar met kinderen;4.2;4.0;9.0;7.0
2224;Schouwen-Duiveland;Eenoudergezin;0.7;0.6;20.0;24.0
2225;Sevenum;Totaal particulier huishouden;2.8;2.7;5.0;5.0
2226;Sevenum;Eenpersoonshuishouden;0.6;0.5;;
2227;Sevenum;Paar zonder kinderen;1.0;1.0;;
2228;Sevenum;Paar met kinderen;1.1;1.0;;
2229;Sevenum;Eenoudergezin;0.1;0.1;;
2230;'s-Gravendeel;Totaal particulier huishouden;3.6;3.5;5.0;5.0
2231;'s-Gravendeel;Eenpersoonshuishouden;0.9;0.9;;
2232;'s-Gravendeel;Paar zonder kinderen;1.2;1.2;;
2233;'s-Gravendeel;Paar met kinderen;1.3;1.3;;
2234;'s-Gravendeel;Eenoudergezin;0.2;0.2;;
2235;'s-Gravenhage (gemeente);Totaal particulier huishouden;215.1;199.9;14.0;14.0
2236;'s-Gravenhage (gemeente);Eenpersoonshuishouden;95.1;88.0;17.0;16.0
2237;'s-Gravenhage (gemeente);Paar zonder kinderen;48.2;46.1;6.0;6.0
2238;'s-Gravenhage (gemeente);Paar met kinderen;43.2;39.9;12.0;8.0
2239;'s-Gravenhage (gemeente);Eenoudergezin;18.2;16.8;27.0;33.0
2240;'s-Hertogenbosch;Totaal particulier huishouden;57.6;55.1;10.0;10.0
2241;'s-Hertogenbosch;Eenpersoonshuishouden;19.9;18.9;15.0;13.0
2242;'s-Hertogenbosch;Paar zonder kinderen;16.7;16.2;4.0;5.0
2243;'s-Hertogenbosch;Paar met kinderen;15.7;15.0;8.0;6.0
2244;'s-Hertogenbosch;Eenoudergezin;3.4;3.3;26.0;30.0
2245;Simpelveld;Totaal particulier huishouden;4.7;4.2;8.0;7.0
2246;Simpelveld;Eenpersoonshuishouden;1.1;1.0;13.0;11.0
2247;Simpelveld;Paar zonder kinderen;1.7;1.6;;
2248;Simpelveld;Paar met kinderen;1.5;1.3;8.0;5.0
2249;Simpelveld;Eenoudergezin;0.3;0.2;;
2250;Sint Anthonis;Totaal particulier huishouden;4.2;4.1;7.0;6.0
2251;Sint Anthonis;Eenpersoonshuishouden;0.9;0.8;13.0;11.0
2252;Sint Anthonis;Paar zonder kinderen;1.3;1.3;;
2253;Sint Anthonis;Paar met kinderen;1.7;1.7;7.0;5.0
2254;Sint Anthonis;Eenoudergezin;0.2;0.2;;
2255;Sint-Michielsgestel;Totaal particulier huishouden;10.5;10.3;6.0;5.0
2256;Sint-Michielsgestel;Eenpersoonshuishouden;2.3;2.2;9.0;9.0
2257;Sint-Michielsgestel;Paar zonder kinderen;3.6;3.5;3.0;3.0
2258;Sint-Michielsgestel;Paar met kinderen;3.9;3.8;6.0;4.0
2259;Sint-Michielsgestel;Eenoudergezin;0.4;0.4;;
2260;Sint-Oedenrode;Totaal particulier huishouden;6.4;6.2;6.0;6.0
2261;Sint-Oedenrode;Eenpersoonshuishouden;1.4;1.4;9.0;11.0
2262;Sint-Oedenrode;Paar zonder kinderen;2.2;2.2;4.0;5.0
2263;Sint-Oedenrode;Paar met kinderen;2.4;2.3;6.0;5.0
2264;Sint-Oedenrode;Eenoudergezin;0.3;0.2;;
2265;Sittard-Geleen;Totaal particulier huishouden;41.9;39.9;10.0;10.0
2266;Sittard-Geleen;Eenpersoonshuishouden;13.2;12.5;15.0;14.0
2267;Sittard-Geleen;Paar zonder kinderen;12.9;12.5;5.0;5.0
2268;Sittard-Geleen;Paar met kinderen;11.7;11.1;7.0;5.0
2269;Sittard-Geleen;Eenoudergezin;2.7;2.5;22.0;29.0
2270;SkarsterlÔn;Totaal particulier huishouden;10.5;10.2;8.0;7.0
2271;SkarsterlÔn;Eenpersoonshuishouden;2.6;2.5;10.0;9.0
2272;SkarsterlÔn;Paar zonder kinderen;3.4;3.4;4.0;4.0
2273;SkarsterlÔn;Paar met kinderen;3.7;3.6;10.0;7.0
2274;SkarsterlÔn;Eenoudergezin;0.5;0.4;;19.0
2275;Sliedrecht;Totaal particulier huishouden;9.5;9.3;6.0;6.0
2276;Sliedrecht;Eenpersoonshuishouden;2.8;2.8;11.0;11.0
2277;Sliedrecht;Paar zonder kinderen;2.9;2.9;3.0;3.0
2278;Sliedrecht;Paar met kinderen;3.0;3.0;5.0;3.0
2279;Sliedrecht;Eenoudergezin;0.4;0.4;;18.0
2280;Slochteren;Totaal particulier huishouden;5.8;5.6;8.0;7.0
2281;Slochteren;Eenpersoonshuishouden;1.3;1.3;11.0;10.0
