ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdOp31December;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
2319;Totaal;40 jaar;2018;0.02596
2320;Totaal;40 jaar;2019;0.02596
2321;Totaal;40 jaar;2020;0.02596
2322;Totaal;41 jaar;1935;0.00687
2323;Totaal;41 jaar;1936;0.00586
2324;Totaal;41 jaar;1937;0.00544
2325;Totaal;41 jaar;1938;0.00511
2326;Totaal;41 jaar;1939;0.0052
2327;Totaal;41 jaar;1940;0.00544
2328;Totaal;41 jaar;1941;0.00496
2329;Totaal;41 jaar;1942;0.00505
2330;Totaal;41 jaar;1943;0.00487
2331;Totaal;41 jaar;1944;0.00488
2332;Totaal;41 jaar;1945;0.00517
2333;Totaal;41 jaar;1946;0.0053
2334;Totaal;41 jaar;1947;0.00526
2335;Totaal;41 jaar;1948;0.00624
2336;Totaal;41 jaar;1949;0.00649
2337;Totaal;41 jaar;1950;0.00766
2338;Totaal;41 jaar;1951;0.00774
2339;Totaal;41 jaar;1952;0.00827
2340;Totaal;41 jaar;1953;0.00858
2341;Totaal;41 jaar;1954;0.00911
2342;Totaal;41 jaar;1955;0.00849
2343;Totaal;41 jaar;1956;0.00953
2344;Totaal;41 jaar;1957;0.01007
2345;Totaal;41 jaar;1958;0.01093
2346;Totaal;41 jaar;1959;0.01144
2347;Totaal;41 jaar;1960;0.01164
2348;Totaal;41 jaar;1961;0.0117
2349;Totaal;41 jaar;1962;0.01236
2350;Totaal;41 jaar;1963;0.0132
2351;Totaal;41 jaar;1964;0.0137
2352;Totaal;41 jaar;1965;0.01366
2353;Totaal;41 jaar;1966;0.01382
2354;Totaal;41 jaar;1967;0.0145
2355;Totaal;41 jaar;1968;0.01516
2356;Totaal;41 jaar;1969;0.01586
2357;Totaal;41 jaar;1970;0.01654
2358;Totaal;41 jaar;1971;0.01585
2359;Totaal;41 jaar;1972;0.01596
2360;Totaal;41 jaar;1973;0.0171
2361;Totaal;41 jaar;1974;0.01643
2362;Totaal;41 jaar;1975;0.01808
2363;Totaal;41 jaar;1976;0.01774
2364;Totaal;41 jaar;1977;0.01832
2365;Totaal;41 jaar;1978;0.01794
2366;Totaal;41 jaar;1979;0.01754
2367;Totaal;41 jaar;1980;0.0166
2368;Totaal;41 jaar;1981;0.01746
2369;Totaal;41 jaar;1982;0.01757
2370;Totaal;41 jaar;1983;0.01742
2371;Totaal;41 jaar;1984;0.01732
2372;Totaal;41 jaar;1985;0.01727
2373;Totaal;41 jaar;1986;0.01741
2374;Totaal;41 jaar;1987;0.0174
2375;Totaal;41 jaar;1988;0.01736
2376;Totaal;41 jaar;1989;0.01735
2377;Totaal;41 jaar;1990;0.01736
2378;Totaal;41 jaar;1991;0.01738
2379;Totaal;41 jaar;1992;0.01737
2380;Totaal;41 jaar;1993;0.01737
2381;Totaal;41 jaar;1994;0.01737
2382;Totaal;41 jaar;1995;0.01737
2383;Totaal;41 jaar;1996;0.01737
2384;Totaal;41 jaar;1997;0.01737
2385;Totaal;41 jaar;1998;0.01737
2386;Totaal;41 jaar;1999;0.01736
2387;Totaal;41 jaar;2000;0.01737
2388;Totaal;41 jaar;2001;0.01735
2389;Totaal;41 jaar;2002;0.01737
2390;Totaal;41 jaar;2003;0.01735
2391;Totaal;41 jaar;2004;0.01736
2392;Totaal;41 jaar;2005;0.01736
2393;Totaal;41 jaar;2006;0.01736
2394;Totaal;41 jaar;2007;0.01736
2395;Totaal;41 jaar;2008;0.01736
2396;Totaal;41 jaar;2009;0.01736
2397;Totaal;41 jaar;2010;0.01736
2398;Totaal;41 jaar;2011;0.01736
2399;Totaal;41 jaar;2012;0.01736
2400;Totaal;41 jaar;2013;0.01736
2401;Totaal;41 jaar;2014;0.01736
2402;Totaal;41 jaar;2015;0.01736
2403;Totaal;41 jaar;2016;0.01736
2404;Totaal;41 jaar;2017;0.01736
2405;Totaal;41 jaar;2018;0.01736
2406;Totaal;41 jaar;2019;0.01736
2407;Totaal;41 jaar;2020;0.01736
2408;Totaal;42 jaar;1935;0.00441
2409;Totaal;42 jaar;1936;0.00358
2410;Totaal;42 jaar;1937;0.00326
2411;Totaal;42 jaar;1938;0.0038
2412;Totaal;42 jaar;1939;0.00381
2413;Totaal;42 jaar;1940;0.00417
2414;Totaal;42 jaar;1941;0.00299
2415;Totaal;42 jaar;1942;0.00361
2416;Totaal;42 jaar;1943;0.00316
2417;Totaal;42 jaar;1944;0.00322
2418;Totaal;42 jaar;1945;0.00346
2419;Totaal;42 jaar;1946;0.00305
2420;Totaal;42 jaar;1947;0.00331
2421;Totaal;42 jaar;1948;0.00358
2422;Totaal;42 jaar;1949;0.00388
2423;Totaal;42 jaar;1950;0.0045
2424;Totaal;42 jaar;1951;0.00481
2425;Totaal;42 jaar;1952;0.00506
2426;Totaal;42 jaar;1953;0.00471
2427;Totaal;42 jaar;1954;0.0052
2428;Totaal;42 jaar;1955;0.00551
2429;Totaal;42 jaar;1956;0.00628
2430;Totaal;42 jaar;1957;0.00646
2431;Totaal;42 jaar;1958;0.00647
2432;Totaal;42 jaar;1959;0.00743
2433;Totaal;42 jaar;1960;0.00711
2434;Totaal;42 jaar;1961;0.00664
2435;Totaal;42 jaar;1962;0.00762
2436;Totaal;42 jaar;1963;0.00768
2437;Totaal;42 jaar;1964;0.00788
2438;Totaal;42 jaar;1965;0.0083
2439;Totaal;42 jaar;1966;0.00869
2440;Totaal;42 jaar;1967;0.00903
2441;Totaal;42 jaar;1968;0.00883
2442;Totaal;42 jaar;1969;0.00882
2443;Totaal;42 jaar;1970;0.00936
2444;Totaal;42 jaar;1971;0.00936
2445;Totaal;42 jaar;1972;0.01032
2446;Totaal;42 jaar;1973;0.01099
2447;Totaal;42 jaar;1974;0.0112
2448;Totaal;42 jaar;1975;0.01123
2449;Totaal;42 jaar;1976;0.01166
2450;Totaal;42 jaar;1977;0.01126
2451;Totaal;42 jaar;1978;0.01149
2452;Totaal;42 jaar;1979;0.01125
2453;Totaal;42 jaar;1980;0.01114
2454;Totaal;42 jaar;1981;0.01136
2455;Totaal;42 jaar;1982;0.0113
2456;Totaal;42 jaar;1983;0.01131
2457;Totaal;42 jaar;1984;0.01127
2458;Totaal;42 jaar;1985;0.01127
2459;Totaal;42 jaar;1986;0.0113
2460;Totaal;42 jaar;1987;0.01129
2461;Totaal;42 jaar;1988;0.01129
2462;Totaal;42 jaar;1989;0.01129
2463;Totaal;42 jaar;1990;0.01129
2464;Totaal;42 jaar;1991;0.01129
2465;Totaal;42 jaar;1992;0.01129
2466;Totaal;42 jaar;1993;0.01129
2467;Totaal;42 jaar;1994;0.01129
2468;Totaal;42 jaar;1995;0.01129
2469;Totaal;42 jaar;1996;0.01129
2470;Totaal;42 jaar;1997;0.01129
2471;Totaal;42 jaar;1998;0.01129
2472;Totaal;42 jaar;1999;0.01129
2473;Totaal;42 jaar;2000;0.01129
2474;Totaal;42 jaar;2001;0.01128
2475;Totaal;42 jaar;2002;0.01129
2476;Totaal;42 jaar;2003;0.01128
2477;Totaal;42 jaar;2004;0.01129
2478;Totaal;42 jaar;2005;0.01129
2479;Totaal;42 jaar;2006;0.01129
2480;Totaal;42 jaar;2007;0.01129
2481;Totaal;42 jaar;2008;0.01129
2482;Totaal;42 jaar;2009;0.01129
2483;Totaal;42 jaar;2010;0.01129
2484;Totaal;42 jaar;2011;0.01129
2485;Totaal;42 jaar;2012;0.01129
2486;Totaal;42 jaar;2013;0.01129
2487;Totaal;42 jaar;2014;0.01129
2488;Totaal;42 jaar;2015;0.01129
2489;Totaal;42 jaar;2016;0.01129
2490;Totaal;42 jaar;2017;0.01129
2491;Totaal;42 jaar;2018;0.01129
2492;Totaal;42 jaar;2019;0.01129
2493;Totaal;42 jaar;2020;0.01129
2494;Totaal;43 jaar;1935;0.0026
2495;Totaal;43 jaar;1936;0.00222
2496;Totaal;43 jaar;1937;0.00239
2497;Totaal;43 jaar;1938;0.00249
2498;Totaal;43 jaar;1939;0.00223
2499;Totaal;43 jaar;1940;0.00241
2500;Totaal;43 jaar;1941;0.00203
2501;Totaal;43 jaar;1942;0.00219
2502;Totaal;43 jaar;1943;0.00232
2503;Totaal;43 jaar;1944;0.00218
2504;Totaal;43 jaar;1945;0.00239
2505;Totaal;43 jaar;1946;0.00215
2506;Totaal;43 jaar;1947;0.00218
2507;Totaal;43 jaar;1948;0.00241
2508;Totaal;43 jaar;1949;0.00275
2509;Totaal;43 jaar;1950;0.00292
2510;Totaal;43 jaar;1951;0.00269
2511;Totaal;43 jaar;1952;0.0027
2512;Totaal;43 jaar;1953;0.00314
2513;Totaal;43 jaar;1954;0.00304
2514;Totaal;43 jaar;1955;0.00294
2515;Totaal;43 jaar;1956;0.00347
2516;Totaal;43 jaar;1957;0.00379
2517;Totaal;43 jaar;1958;0.00369
2518;Totaal;43 jaar;1959;0.00295
2519;Totaal;43 jaar;1960;0.00442
2520;Totaal;43 jaar;1961;0.00393
2521;Totaal;43 jaar;1962;0.00399
2522;Totaal;43 jaar;1963;0.00422
2523;Totaal;43 jaar;1964;0.00434
2524;Totaal;43 jaar;1965;0.00448
2525;Totaal;43 jaar;1966;0.0049
2526;Totaal;43 jaar;1967;0.00525
2527;Totaal;43 jaar;1968;0.0056
2528;Totaal;43 jaar;1969;0.00544
2529;Totaal;43 jaar;1970;0.00515
2530;Totaal;43 jaar;1971;0.00587
2531;Totaal;43 jaar;1972;0.00616
2532;Totaal;43 jaar;1973;0.0063
2533;Totaal;43 jaar;1974;0.0064
2534;Totaal;43 jaar;1975;0.00683
2535;Totaal;43 jaar;1976;0.00654
2536;Totaal;43 jaar;1977;0.00624
2537;Totaal;43 jaar;1978;0.00655
2538;Totaal;43 jaar;1979;0.00649
2539;Totaal;43 jaar;1980;0.00653
2540;Totaal;43 jaar;1981;0.00647
2541;Totaal;43 jaar;1982;0.00646
2542;Totaal;43 jaar;1983;0.0065
2543;Totaal;43 jaar;1984;0.00649
2544;Totaal;43 jaar;1985;0.00649
2545;Totaal;43 jaar;1986;0.00648
2546;Totaal;43 jaar;1987;0.00648
2547;Totaal;43 jaar;1988;0.00649
2548;Totaal;43 jaar;1989;0.00648
2549;Totaal;43 jaar;1990;0.00648
2550;Totaal;43 jaar;1991;0.00648
2551;Totaal;43 jaar;1992;0.00648
2552;Totaal;43 jaar;1993;0.00648
2553;Totaal;43 jaar;1994;0.00648
2554;Totaal;43 jaar;1995;0.00648
2555;Totaal;43 jaar;1996;0.00648
2556;Totaal;43 jaar;1997;0.00648
2557;Totaal;43 jaar;1998;0.00648
2558;Totaal;43 jaar;1999;0.00648
2559;Totaal;43 jaar;2000;0.00648
2560;Totaal;43 jaar;2001;0.00648
2561;Totaal;43 jaar;2002;0.00648
2562;Totaal;43 jaar;2003;0.00648
2563;Totaal;43 jaar;2004;0.00648
2564;Totaal;43 jaar;2005;0.00648
2565;Totaal;43 jaar;2006;0.00648
2566;Totaal;43 jaar;2007;0.00648
2567;Totaal;43 jaar;2008;0.00648
2568;Totaal;43 jaar;2009;0.00648
2569;Totaal;43 jaar;2010;0.00648
2570;Totaal;43 jaar;2011;0.00648
2571;Totaal;43 jaar;2012;0.00648
2572;Totaal;43 jaar;2013;0.00648
2573;Totaal;43 jaar;2014;0.00648
2574;Totaal;43 jaar;2015;0.00648
2575;Totaal;43 jaar;2016;0.00648
2576;Totaal;43 jaar;2017;0.00648
2577;Totaal;43 jaar;2018;0.00648
2578;Totaal;43 jaar;2019;0.00648
2579;Totaal;43 jaar;2020;0.00648
2580;Totaal;44 jaar;1935;0.00157
2581;Totaal;44 jaar;1936;0.00124
2582;Totaal;44 jaar;1937;0.00146
2583;Totaal;44 jaar;1938;0.00157
2584;Totaal;44 jaar;1939;0.00161
2585;Totaal;44 jaar;1940;0.00171
2586;Totaal;44 jaar;1941;0.00132
2587;Totaal;44 jaar;1942;0.00143
2588;Totaal;44 jaar;1943;0.00127
2589;Totaal;44 jaar;1944;0.00133
2590;Totaal;44 jaar;1945;0.00146
2591;Totaal;44 jaar;1946;0.00138
2592;Totaal;44 jaar;1947;0.00116
2593;Totaal;44 jaar;1948;0.00161
2594;Totaal;44 jaar;1949;0.00136
2595;Totaal;44 jaar;1950;0.00153
2596;Totaal;44 jaar;1951;0.00138
2597;Totaal;44 jaar;1952;0.00161
2598;Totaal;44 jaar;1953;0.00148
2599;Totaal;44 jaar;1954;0.00172
2600;Totaal;44 jaar;1955;0.00158
2601;Totaal;44 jaar;1956;0.00191
2602;Totaal;44 jaar;1957;0.00193
2603;Totaal;44 jaar;1958;0.00095
2604;Totaal;44 jaar;1959;0.00191
2605;Totaal;44 jaar;1960;0.00204
2606;Totaal;44 jaar;1961;0.002
2607;Totaal;44 jaar;1962;0.00228
2608;Totaal;44 jaar;1963;0.00233
2609;Totaal;44 jaar;1964;0.00259
2610;Totaal;44 jaar;1965;0.00278
2611;Totaal;44 jaar;1966;0.00277
2612;Totaal;44 jaar;1967;0.00256
2613;Totaal;44 jaar;1968;0.00252
2614;Totaal;44 jaar;1969;0.00284
2615;Totaal;44 jaar;1970;0.00309
2616;Totaal;44 jaar;1971;0.00285
2617;Totaal;44 jaar;1972;0.00347
2618;Totaal;44 jaar;1973;0.00369
2619;Totaal;44 jaar;1974;0.00385
2620;Totaal;44 jaar;1975;0.00359
2621;Totaal;44 jaar;1976;0.0034
2622;Totaal;44 jaar;1977;0.00342
2623;Totaal;44 jaar;1978;0.0036
2624;Totaal;44 jaar;1979;0.00357
2625;Totaal;44 jaar;1980;0.00352
2626;Totaal;44 jaar;1981;0.0035
2627;Totaal;44 jaar;1982;0.00352
2628;Totaal;44 jaar;1983;0.00354
2629;Totaal;44 jaar;1984;0.00353
2630;Totaal;44 jaar;1985;0.00352
2631;Totaal;44 jaar;1986;0.00353
2632;Totaal;44 jaar;1987;0.00353
2633;Totaal;44 jaar;1988;0.00353
2634;Totaal;44 jaar;1989;0.00353
2635;Totaal;44 jaar;1990;0.00353
2636;Totaal;44 jaar;1991;0.00353
2637;Totaal;44 jaar;1992;0.00353
2638;Totaal;44 jaar;1993;0.00353
2639;Totaal;44 jaar;1994;0.00353
2640;Totaal;44 jaar;1995;0.00353
2641;Totaal;44 jaar;1996;0.00353
2642;Totaal;44 jaar;1997;0.00353
2643;Totaal;44 jaar;1998;0.00353
2644;Totaal;44 jaar;1999;0.00353
2645;Totaal;44 jaar;2000;0.00353
2646;Totaal;44 jaar;2001;0.00352
2647;Totaal;44 jaar;2002;0.00353
2648;Totaal;44 jaar;2003;0.00352
2649;Totaal;44 jaar;2004;0.00353
2650;Totaal;44 jaar;2005;0.00353
2651;Totaal;44 jaar;2006;0.00353
2652;Totaal;44 jaar;2007;0.00353
2653;Totaal;44 jaar;2008;0.00353
2654;Totaal;44 jaar;2009;0.00353
2655;Totaal;44 jaar;2010;0.00353
2656;Totaal;44 jaar;2011;0.00353
2657;Totaal;44 jaar;2012;0.00353
2658;Totaal;44 jaar;2013;0.00353
2659;Totaal;44 jaar;2014;0.00353
2660;Totaal;44 jaar;2015;0.00353
2661;Totaal;44 jaar;2016;0.00353
2662;Totaal;44 jaar;2017;0.00353
2663;Totaal;44 jaar;2018;0.00353
2664;Totaal;44 jaar;2019;0.00353
2665;Totaal;44 jaar;2020;0.00353
2666;Totaal;45 jaar;1935;0.00082
2667;Totaal;45 jaar;1936;0.00109
2668;Totaal;45 jaar;1937;0.00087
2669;Totaal;45 jaar;1938;0.00085
2670;Totaal;45 jaar;1939;0.00075
2671;Totaal;45 jaar;1940;0.001
2672;Totaal;45 jaar;1941;0.00094
2673;Totaal;45 jaar;1942;0.00097
2674;Totaal;45 jaar;1943;0.00072
2675;Totaal;45 jaar;1944;0.0008
2676;Totaal;45 jaar;1945;0.00089
2677;Totaal;45 jaar;1946;0.00065
2678;Totaal;45 jaar;1947;0.00076
2679;Totaal;45 jaar;1948;0.00084
2680;Totaal;45 jaar;1949;0.00069
2681;Totaal;45 jaar;1950;0.00065
2682;Totaal;45 jaar;1951;0.00078
2683;Totaal;45 jaar;1952;0.00068
2684;Totaal;45 jaar;1953;0.0007
2685;Totaal;45 jaar;1954;0.00092
2686;Totaal;45 jaar;1955;0.00098
2687;Totaal;45 jaar;1956;0.00086
2688;Totaal;45 jaar;1957;0.00045
2689;Totaal;45 jaar;1958;0.00109
2690;Totaal;45 jaar;1959;0.00098
2691;Totaal;45 jaar;1960;0.001
2692;Totaal;45 jaar;1961;0.00105
2693;Totaal;45 jaar;1962;0.00105
2694;Totaal;45 jaar;1963;0.00109
2695;Totaal;45 jaar;1964;0.00113
2696;Totaal;45 jaar;1965;0.00117
2697;Totaal;45 jaar;1966;0.00135
2698;Totaal;45 jaar;1967;0.00136
2699;Totaal;45 jaar;1968;0.00154
2700;Totaal;45 jaar;1969;0.0016
2701;Totaal;45 jaar;1970;0.00143
2702;Totaal;45 jaar;1971;0.00166
2703;Totaal;45 jaar;1972;0.00193
2704;Totaal;45 jaar;1973;0.00205
2705;Totaal;45 jaar;1974;0.00191
2706;Totaal;45 jaar;1975;0.00174
2707;Totaal;45 jaar;1976;0.00175
2708;Totaal;45 jaar;1977;0.00184
2709;Totaal;45 jaar;1978;0.00186
2710;Totaal;45 jaar;1979;0.00182
2711;Totaal;45 jaar;1980;0.0018
2712;Totaal;45 jaar;1981;0.00181
2713;Totaal;45 jaar;1982;0.00183
2714;Totaal;45 jaar;1983;0.00182
2715;Totaal;45 jaar;1984;0.00182
2716;Totaal;45 jaar;1985;0.00182
2717;Totaal;45 jaar;1986;0.00182
2718;Totaal;45 jaar;1987;0.00182
2719;Totaal;45 jaar;1988;0.00182
2720;Totaal;45 jaar;1989;0.00182
2721;Totaal;45 jaar;1990;0.00182
2722;Totaal;45 jaar;1991;0.00182
2723;Totaal;45 jaar;1992;0.00182
2724;Totaal;45 jaar;1993;0.00182
2725;Totaal;45 jaar;1994;0.00182
2726;Totaal;45 jaar;1995;0.00182
2727;Totaal;45 jaar;1996;0.00182
2728;Totaal;45 jaar;1997;0.00182
2729;Totaal;45 jaar;1998;0.00182
2730;Totaal;45 jaar;1999;0.00182
2731;Totaal;45 jaar;2000;0.00182
2732;Totaal;45 jaar;2001;0.00182
2733;Totaal;45 jaar;2002;0.00182
2734;Totaal;45 jaar;2003;0.00182
2735;Totaal;45 jaar;2004;0.00182
2736;Totaal;45 jaar;2005;0.00182
2737;Totaal;45 jaar;2006;0.00182
2738;Totaal;45 jaar;2007;0.00182
2739;Totaal;45 jaar;2008;0.00182
2740;Totaal;45 jaar;2009;0.00182
2741;Totaal;45 jaar;2010;0.00182
2742;Totaal;45 jaar;2011;0.00182
2743;Totaal;45 jaar;2012;0.00182
2744;Totaal;45 jaar;2013;0.00182
2745;Totaal;45 jaar;2014;0.00182
2746;Totaal;45 jaar;2015;0.00182
2747;Totaal;45 jaar;2016;0.00182
2748;Totaal;45 jaar;2017;0.00182
2749;Totaal;45 jaar;2018;0.00182
2750;Totaal;45 jaar;2019;0.00182
2751;Totaal;45 jaar;2020;0.00182
2752;Totaal;46 jaar;1935;0.00056
2753;Totaal;46 jaar;1936;0.00056
2754;Totaal;46 jaar;1937;0.00056
2755;Totaal;46 jaar;1938;0.00043
2756;Totaal;46 jaar;1939;0.00053
2757;Totaal;46 jaar;1940;0.00068
2758;Totaal;46 jaar;1941;0.00043
2759;Totaal;46 jaar;1942;0.00058
2760;Totaal;46 jaar;1943;0.00044
2761;Totaal;46 jaar;1944;0.00047
2762;Totaal;46 jaar;1945;0.00063
2763;Totaal;46 jaar;1946;0.00039
2764;Totaal;46 jaar;1947;0.00029
2765;Totaal;46 jaar;1948;0.00046
2766;Totaal;46 jaar;1949;0.00034
2767;Totaal;46 jaar;1950;0.00034
2768;Totaal;46 jaar;1951;0.0004
2769;Totaal;46 jaar;1952;0.00035
2770;Totaal;46 jaar;1953;0.00031
2771;Totaal;46 jaar;1954;0.00032
2772;Totaal;46 jaar;1955;0.00051
2773;Totaal;46 jaar;1956;0.00019
2774;Totaal;46 jaar;1957;0.00051
2775;Totaal;46 jaar;1958;0.00032
2776;Totaal;46 jaar;1959;0.0004
2777;Totaal;46 jaar;1960;0.00055
2778;Totaal;46 jaar;1961;0.00059
2779;Totaal;46 jaar;1962;0.00063
2780;Totaal;46 jaar;1963;0.00047
2781;Totaal;46 jaar;1964;0.00062
2782;Totaal;46 jaar;1965;0.00069
2783;Totaal;46 jaar;1966;0.00071
2784;Totaal;46 jaar;1967;0.00062
2785;Totaal;46 jaar;1968;0.00077
2786;Totaal;46 jaar;1969;0.00054
2787;Totaal;46 jaar;1970;0.00078
2788;Totaal;46 jaar;1971;0.00081
2789;Totaal;46 jaar;1972;0.00101
2790;Totaal;46 jaar;1973;0.00085
2791;Totaal;46 jaar;1974;0.00078
2792;Totaal;46 jaar;1975;0.00077
2793;Totaal;46 jaar;1976;0.00082
2794;Totaal;46 jaar;1977;0.00084
2795;Totaal;46 jaar;1978;0.00081
2796;Totaal;46 jaar;1979;0.00081
2797;Totaal;46 jaar;1980;0.00081
2798;Totaal;46 jaar;1981;0.00082
2799;Totaal;46 jaar;1982;0.00082
2800;Totaal;46 jaar;1983;0.00081
2801;Totaal;46 jaar;1984;0.00081
2802;Totaal;46 jaar;1985;0.00081
2803;Totaal;46 jaar;1986;0.00081
2804;Totaal;46 jaar;1987;0.00081
2805;Totaal;46 jaar;1988;0.00081
2806;Totaal;46 jaar;1989;0.00081
2807;Totaal;46 jaar;1990;0.00081
2808;Totaal;46 jaar;1991;0.00081
2809;Totaal;46 jaar;1992;0.00081
2810;Totaal;46 jaar;1993;0.00081
2811;Totaal;46 jaar;1994;0.00081
2812;Totaal;46 jaar;1995;0.00081
2813;Totaal;46 jaar;1996;0.00081
2814;Totaal;46 jaar;1997;0.00081
2815;Totaal;46 jaar;1998;0.00081
2816;Totaal;46 jaar;1999;0.00081
2817;Totaal;46 jaar;2000;0.00081
2818;Totaal;46 jaar;2001;0.00081
2819;Totaal;46 jaar;2002;0.00081
2820;Totaal;46 jaar;2003;0.00081
2821;Totaal;46 jaar;2004;0.00081
2822;Totaal;46 jaar;2005;0.00081
2823;Totaal;46 jaar;2006;0.00081
2824;Totaal;46 jaar;2007;0.00081
2825;Totaal;46 jaar;2008;0.00081
2826;Totaal;46 jaar;2009;0.00081
2827;Totaal;46 jaar;2010;0.00081
2828;Totaal;46 jaar;2011;0.00081
2829;Totaal;46 jaar;2012;0.00081
2830;Totaal;46 jaar;2013;0.00081
2831;Totaal;46 jaar;2014;0.00081
2832;Totaal;46 jaar;2015;0.00081
2833;Totaal;46 jaar;2016;0.00081
2834;Totaal;46 jaar;2017;0.00081
2835;Totaal;46 jaar;2018;0.00081
2836;Totaal;46 jaar;2019;0.00081
2837;Totaal;46 jaar;2020;0.00081
2838;Totaal;47 jaar;1935;0.00043
2839;Totaal;47 jaar;1936;0.00036
2840;Totaal;47 jaar;1937;0.00038
2841;Totaal;47 jaar;1938;0.00042
2842;Totaal;47 jaar;1939;0.0003
2843;Totaal;47 jaar;1940;0.00053
2844;Totaal;47 jaar;1941;0.00031
2845;Totaal;47 jaar;1942;0.00042
2846;Totaal;47 jaar;1943;0.00038
2847;Totaal;47 jaar;1944;0.00029
2848;Totaal;47 jaar;1945;0.00028
2849;Totaal;47 jaar;1946;0.00015
2850;Totaal;47 jaar;1947;0.00023
2851;Totaal;47 jaar;1948;0.00013
2852;Totaal;47 jaar;1949;0.00016
2853;Totaal;47 jaar;1950;0.00018
2854;Totaal;47 jaar;1951;0.00013
2855;Totaal;47 jaar;1952;0.00021
2856;Totaal;47 jaar;1953;0.00018
2857;Totaal;47 jaar;1954;0.00015
2858;Totaal;47 jaar;1955;5e-05
2859;Totaal;47 jaar;1956;0.00021
2860;Totaal;47 jaar;1957;0.00021
2861;Totaal;47 jaar;1958;0.00024
2862;Totaal;47 jaar;1959;0.00019
2863;Totaal;47 jaar;1960;0.00013
2864;Totaal;47 jaar;1961;0.00017
2865;Totaal;47 jaar;1962;0.00031
2866;Totaal;47 jaar;1963;0.00029
2867;Totaal;47 jaar;1964;0.00034
2868;Totaal;47 jaar;1965;0.00031
2869;Totaal;47 jaar;1966;0.00032
2870;Totaal;47 jaar;1967;0.00032
2871;Totaal;47 jaar;1968;0.00043
2872;Totaal;47 jaar;1969;0.00038
2873;Totaal;47 jaar;1970;0.00039
2874;Totaal;47 jaar;1971;0.00045
2875;Totaal;47 jaar;1972;0.00039
2876;Totaal;47 jaar;1973;0.00034
2877;Totaal;47 jaar;1974;0.00034
2878;Totaal;47 jaar;1975;0.00037
2879;Totaal;47 jaar;1976;0.00038
2880;Totaal;47 jaar;1977;0.00036
2881;Totaal;47 jaar;1978;0.00036
2882;Totaal;47 jaar;1979;0.00036
2883;Totaal;47 jaar;1980;0.00037
2884;Totaal;47 jaar;1981;0.00037
2885;Totaal;47 jaar;1982;0.00036
2886;Totaal;47 jaar;1983;0.00036
2887;Totaal;47 jaar;1984;0.00036
2888;Totaal;47 jaar;1985;0.00036
2889;Totaal;47 jaar;1986;0.00036
2890;Totaal;47 jaar;1987;0.00036
2891;Totaal;47 jaar;1988;0.00036
2892;Totaal;47 jaar;1989;0.00036
2893;Totaal;47 jaar;1990;0.00036
2894;Totaal;47 jaar;1991;0.00036
2895;Totaal;47 jaar;1992;0.00036
2896;Totaal;47 jaar;1993;0.00036
2897;Totaal;47 jaar;1994;0.00036
2898;Totaal;47 jaar;1995;0.00036
2899;Totaal;47 jaar;1996;0.00036
2900;Totaal;47 jaar;1997;0.00036
2901;Totaal;47 jaar;1998;0.00036
2902;Totaal;47 jaar;1999;0.00036
2903;Totaal;47 jaar;2000;0.00036
2904;Totaal;47 jaar;2001;0.00036
2905;Totaal;47 jaar;2002;0.00036
2906;Totaal;47 jaar;2003;0.00036
2907;Totaal;47 jaar;2004;0.00036
2908;Totaal;47 jaar;2005;0.00036
2909;Totaal;47 jaar;2006;0.00036
2910;Totaal;47 jaar;2007;0.00036
2911;Totaal;47 jaar;2008;0.00036
2912;Totaal;47 jaar;2009;0.00036
2913;Totaal;47 jaar;2010;0.00036
2914;Totaal;47 jaar;2011;0.00036
2915;Totaal;47 jaar;2012;0.00036
2916;Totaal;47 jaar;2013;0.00036
2917;Totaal;47 jaar;2014;0.00036
2918;Totaal;47 jaar;2015;0.00036
2919;Totaal;47 jaar;2016;0.00036
2920;Totaal;47 jaar;2017;0.00036
2921;Totaal;47 jaar;2018;0.00036
2922;Totaal;47 jaar;2019;0.00036
2923;Totaal;47 jaar;2020;0.00036
2924;Totaal;48 jaar;1935;0.00028
2925;Totaal;48 jaar;1936;0.00012
2926;Totaal;48 jaar;1937;0.00026
2927;Totaal;48 jaar;1938;0.00027
2928;Totaal;48 jaar;1939;0.0003
2929;Totaal;48 jaar;1940;0.00037
2930;Totaal;48 jaar;1941;0.00024
2931;Totaal;48 jaar;1942;0.00035
2932;Totaal;48 jaar;1943;0.00023
2933;Totaal;48 jaar;1944;0.00014
2934;Totaal;48 jaar;1945;0.00022
2935;Totaal;48 jaar;1946;0.00013
2936;Totaal;48 jaar;1947;5e-05
2937;Totaal;48 jaar;1948;5e-05
2938;Totaal;48 jaar;1949;8e-05
2939;Totaal;48 jaar;1950;0.00018
2940;Totaal;48 jaar;1951;0.0001
2941;Totaal;48 jaar;1952;5e-05
2942;Totaal;48 jaar;1953;0.0001
2943;Totaal;48 jaar;1954;5e-05
2944;Totaal;48 jaar;1955;9e-05
2945;Totaal;48 jaar;1956;0.00019
2946;Totaal;48 jaar;1957;0.00013
2947;Totaal;48 jaar;1958;7e-05
2948;Totaal;48 jaar;1959;0.00011
2949;Totaal;48 jaar;1960;0.0001
2950;Totaal;48 jaar;1961;0.00014
2951;Totaal;48 jaar;1962;0.00021
