ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0_1;Percentage05_2;Percentage510_3;Percentage10_4;Percentage0_5;Percentage020_6;Percentage2035_7;Percentage35_8;Ratio0_9;Ratio005_10;Ratio051_11;Ratio1_12;Ratio0_13;Ratio011_14;Ratio1115_15;Ratio15_16
678;43;100 tot 250 werkzame personen;2006;20.0;5.7;0.0;74.3;18.6;9.3;39.5;32.6;0.0;18.6;25.6;55.8;0.0;51.2;20.9;27.9
679;43;100 tot 250 werkzame personen;2007;4.4;0.0;0.0;95.6;15.1;20.8;18.9;45.3;0.0;15.1;26.4;58.5;0.0;37.7;30.2;32.1
680;43;100 tot 250 werkzame personen;2008;8.3;0.0;2.1;89.6;12.7;18.2;30.9;38.2;1.8;7.3;34.6;56.4;0.0;40.0;27.3;32.7
681;43;250 of meer werkzame personen;2006;0.0;5.6;11.1;83.3;5.3;5.3;47.4;42.1;0.0;57.9;15.8;26.3;0.0;63.2;31.6;5.3
682;43;250 of meer werkzame personen;2007;6.7;0.0;6.7;86.7;0.0;6.7;46.7;46.7;0.0;46.7;13.3;40.0;0.0;66.7;20.0;13.3
683;43;250 of meer werkzame personen;2008;4.8;0.0;9.5;85.7;0.0;14.3;33.3;52.4;4.8;42.9;14.3;38.1;4.8;57.1;19.1;19.1
684;45;1 werkzame persoon;2006;40.2;9.2;7.0;43.7;31.6;14.6;16.4;37.3;7.3;35.7;13.6;43.5;1.6;36.6;10.4;51.4
685;45;1 werkzame persoon;2007;30.3;10.9;8.8;50.0;31.2;16.2;11.1;41.4;9.3;34.5;14.1;42.2;2.9;40.3;10.3;46.4
686;45;1 werkzame persoon;2008;31.3;12.1;10.1;46.6;29.6;17.8;13.4;39.1;7.0;35.0;15.3;42.7;1.7;34.9;9.3;54.2
687;45;2 tot 10 werkzame personen;2006;25.0;7.5;8.3;59.2;22.4;22.6;17.2;37.7;2.7;36.7;24.1;36.5;0.4;28.5;14.4;56.8
688;45;2 tot 10 werkzame personen;2007;20.3;6.0;9.4;64.3;22.8;23.1;16.5;37.7;3.4;37.7;24.9;34.0;0.5;28.7;13.6;57.2
689;45;2 tot 10 werkzame personen;2008;24.0;7.2;9.2;59.6;21.3;23.2;16.4;39.0;2.5;37.3;24.9;35.3;0.2;26.5;14.3;59.0
690;45;10 tot 50 werkzame personen;2006;22.0;9.1;9.9;59.1;16.9;31.5;19.5;32.1;0.6;41.6;26.4;31.4;0.1;22.5;19.1;58.3
691;45;10 tot 50 werkzame personen;2007;14.0;5.9;7.5;72.6;14.4;33.1;20.5;32.0;0.6;41.5;29.1;28.9;0.2;19.1;21.4;59.2
692;45;10 tot 50 werkzame personen;2008;20.8;6.6;8.4;64.2;15.1;31.9;18.7;34.3;0.6;39.4;29.9;30.2;0.1;21.9;18.4;59.7
693;45;50 tot 100 werkzame personen;2006;12.9;6.5;3.2;77.4;17.3;38.7;21.3;22.7;1.3;57.3;28.0;13.3;0.0;20.0;33.3;46.7
694;45;50 tot 100 werkzame personen;2007;7.4;7.4;5.6;79.6;26.0;35.6;16.4;21.9;0.0;60.3;19.2;20.6;0.0;17.8;30.1;52.1
695;45;50 tot 100 werkzame personen;2008;14.3;7.1;4.3;74.3;16.7;40.5;25.0;17.9;1.2;58.3;22.6;17.9;0.0;22.6;23.8;53.6
696;45;100 tot 250 werkzame personen;2006;8.6;5.7;5.7;80.0;12.5;40.0;27.5;20.0;7.5;62.5;20.0;10.0;0.0;25.0;32.5;42.5
697;45;100 tot 250 werkzame personen;2007;3.9;3.9;3.9;88.5;13.3;43.3;33.3;10.0;3.3;66.7;20.0;10.0;0.0;40.0;30.0;30.0
698;45;100 tot 250 werkzame personen;2008;25.7;8.6;11.4;54.3;16.7;47.6;23.8;11.9;4.8;64.3;21.4;9.5;2.4;28.6;26.2;42.9
699;45;250 of meer werkzame personen;2006;9.4;6.3;3.1;81.3;3.0;48.5;33.3;15.2;9.1;81.8;3.0;6.1;0.0;60.6;15.2;24.2
700;45;250 of meer werkzame personen;2007;8.3;4.2;8.3;79.2;4.0;44.0;28.0;24.0;8.0;84.0;8.0;0.0;4.0;56.0;20.0;20.0
701;45;250 of meer werkzame personen;2008;16.1;6.5;12.9;64.5;6.1;36.4;36.4;21.2;0.0;90.9;9.1;0.0;0.0;72.7;9.1;18.2
702;46;1 werkzame persoon;2006;28.8;8.7;9.1;53.4;34.3;15.0;12.0;38.7;4.4;26.2;20.8;48.6;2.5;42.5;10.8;44.2
703;46;1 werkzame persoon;2007;28.5;7.6;6.8;57.1;32.3;14.7;10.5;42.5;5.0;27.2;19.0;48.8;2.7;43.1;10.9;43.2
704;46;1 werkzame persoon;2008;24.7;6.4;6.8;62.2;27.4;15.2;12.4;45.0;3.7;24.5;20.0;51.8;2.3;38.9;11.9;46.9
705;46;2 tot 10 werkzame personen;2006;20.3;6.4;7.0;66.4;23.8;19.8;15.6;40.8;1.7;23.7;27.5;47.1;0.9;37.4;15.6;46.0
706;46;2 tot 10 werkzame personen;2007;16.4;5.1;6.4;72.1;23.3;18.9;16.3;41.5;1.7;24.1;27.8;46.5;0.8;37.7;15.5;46.0
707;46;2 tot 10 werkzame personen;2008;17.4;5.5;6.4;70.7;21.5;19.1;16.3;43.1;1.7;23.2;29.0;46.1;0.6;36.0;15.6;47.8
708;46;10 tot 50 werkzame personen;2006;14.6;5.3;6.5;73.6;15.2;21.9;20.1;42.9;0.3;17.3;35.0;47.4;0.2;29.3;19.4;51.2
709;46;10 tot 50 werkzame personen;2007;10.5;3.4;6.0;80.1;13.0;21.9;22.2;42.9;0.6;18.3;35.4;45.8;0.3;29.0;19.7;51.0
710;46;10 tot 50 werkzame personen;2008;12.4;4.8;5.8;77.1;12.8;22.3;20.6;44.4;0.6;17.6;35.4;46.4;0.2;28.6;19.4;51.9
711;46;50 tot 100 werkzame personen;2006;12.7;3.2;6.7;77.5;13.4;22.0;20.4;44.2;1.2;18.9;34.2;45.7;0.6;30.5;22.3;46.7
712;46;50 tot 100 werkzame personen;2007;11.1;4.6;3.6;80.7;11.9;18.6;21.1;48.4;0.6;19.9;33.1;46.4;0.0;31.6;19.9;48.6
713;46;50 tot 100 werkzame personen;2008;12.5;5.5;4.1;77.8;11.6;16.2;24.2;47.9;1.0;18.4;32.6;48.1;0.5;27.9;19.6;51.9
714;46;100 tot 250 werkzame personen;2006;6.2;7.7;9.2;76.9;7.8;15.6;22.7;53.9;5.0;40.0;26.4;28.6;0.7;42.9;20.7;35.7
715;46;100 tot 250 werkzame personen;2007;4.4;5.2;8.1;82.4;7.5;15.6;18.4;58.5;3.4;40.4;21.9;34.3;0.0;38.4;15.8;45.9
716;46;100 tot 250 werkzame personen;2008;10.6;3.3;4.6;81.5;7.9;16.5;17.7;57.9;4.3;41.1;25.2;29.5;1.2;40.5;19.6;38.7
717;46;250 of meer werkzame personen;2006;15.6;5.2;8.3;70.8;2.0;17.3;30.6;50.0;2.0;57.1;16.3;24.5;0.0;52.0;13.3;34.7
718;46;250 of meer werkzame personen;2007;8.4;5.3;6.3;80.0;2.1;15.5;26.8;55.7;2.1;62.9;16.5;18.6;1.0;49.5;15.5;34.0
719;46;250 of meer werkzame personen;2008;12.3;7.6;13.2;67.0;2.8;22.0;22.0;53.2;2.8;62.0;13.0;22.2;0.0;55.6;12.0;32.4
720;47;1 werkzame persoon;2006;36.5;8.2;8.2;47.2;40.0;17.8;10.0;32.3;9.8;36.7;14.0;39.5;2.3;39.8;10.0;48.0
721;47;1 werkzame persoon;2007;30.4;8.4;6.9;54.2;40.5;15.7;9.6;34.2;11.3;37.0;15.3;36.4;4.3;43.5;8.8;43.4
722;47;1 werkzame persoon;2008;30.6;5.6;7.2;56.7;36.8;16.7;10.8;35.7;9.5;38.9;15.9;35.8;2.2;41.4;10.3;46.1
723;47;2 tot 10 werkzame personen;2006;26.3;7.1;8.0;58.6;28.5;19.8;14.0;37.8;5.6;41.2;19.4;33.7;0.6;35.3;11.8;52.3
724;47;2 tot 10 werkzame personen;2007;19.8;6.1;8.0;66.1;27.7;19.3;15.2;37.9;6.4;42.2;19.9;31.6;0.7;35.1;13.4;50.9
725;47;2 tot 10 werkzame personen;2008;23.4;6.6;7.5;62.6;25.7;19.4;15.7;39.2;5.6;42.9;21.3;30.2;0.5;33.5;13.3;52.7
726;47;10 tot 50 werkzame personen;2006;15.8;5.9;7.4;70.9;23.8;19.7;16.8;39.7;3.8;45.8;23.6;26.9;0.2;39.0;14.8;46.1
727;47;10 tot 50 werkzame personen;2007;13.2;5.6;6.5;74.7;22.1;19.9;19.0;39.0;3.9;46.8;23.3;26.0;0.2;40.5;14.5;44.8
728;47;10 tot 50 werkzame personen;2008;18.3;5.1;6.9;69.6;20.5;21.2;17.7;40.7;2.9;47.6;22.5;27.0;0.1;38.8;15.2;45.9
729;47;50 tot 100 werkzame personen;2006;13.0;6.9;8.4;71.8;15.5;27.7;21.3;35.5;3.2;66.5;14.2;16.1;0.0;59.4;10.3;30.3
730;47;50 tot 100 werkzame personen;2007;9.0;3.6;5.4;82.0;20.7;22.1;17.1;40.0;8.6;63.6;15.0;12.9;0.0;55.7;11.4;32.9
731;47;50 tot 100 werkzame personen;2008;13.9;6.6;10.7;68.9;24.7;21.0;14.2;40.1;3.1;69.1;13.6;14.2;0.0;56.2;9.3;34.6
732;47;100 tot 250 werkzame personen;2006;8.3;0.0;2.8;88.9;12.2;19.5;17.1;51.2;4.9;68.3;14.6;12.2;0.0;53.7;14.6;31.7
733;47;100 tot 250 werkzame personen;2007;5.7;0.0;0.0;94.3;10.3;20.5;15.4;53.8;0.0;64.1;28.2;7.7;0.0;43.6;12.8;43.6
734;47;100 tot 250 werkzame personen;2008;21.3;4.3;4.3;70.2;13.0;20.4;31.5;35.2;7.4;68.5;11.1;13.0;0.0;51.9;13.0;35.2
735;47;250 of meer werkzame personen;2006;6.8;1.7;10.2;81.4;6.3;20.6;27.0;46.0;8.1;64.5;12.9;14.5;0.0;51.6;11.3;37.1
736;47;250 of meer werkzame personen;2007;8.6;3.5;6.9;81.0;3.3;28.3;25.0;43.3;8.5;55.9;22.0;13.6;0.0;49.2;11.9;39.0
737;47;250 of meer werkzame personen;2008;15.2;4.6;6.1;74.2;8.3;16.7;29.2;45.8;5.6;59.2;16.9;18.3;0.0;43.7;15.5;40.9
738;49;1 werkzame persoon;2006;27.6;7.6;10.3;54.5;24.1;16.2;13.6;46.1;1.1;23.5;15.0;60.4;1.1;41.2;11.8;46.0
739;49;1 werkzame persoon;2007;28.8;5.2;7.8;58.2;30.5;12.3;14.1;43.2;2.9;18.1;21.9;57.1;2.9;41.4;9.5;46.2
740;49;1 werkzame persoon;2008;26.3;10.1;7.6;56.0;18.1;15.3;14.0;52.6;1.9;20.5;17.3;60.3;1.9;40.5;12.5;45.1
741;49;2 tot 10 werkzame personen;2006;23.9;6.9;7.3;61.8;23.8;21.6;16.6;38.0;0.9;17.8;26.4;55.0;0.8;48.8;13.1;37.4
742;49;2 tot 10 werkzame personen;2007;18.2;6.0;6.9;68.9;20.6;22.7;17.2;39.5;0.8;17.2;27.6;54.4;0.8;48.3;16.5;34.4
743;49;2 tot 10 werkzame personen;2008;19.2;5.7;7.8;67.4;19.8;22.8;16.6;40.7;0.4;17.7;25.8;56.1;0.2;47.1;15.6;37.0
744;49;10 tot 50 werkzame personen;2006;15.8;5.9;8.6;69.8;20.0;29.2;20.0;30.8;0.3;13.6;29.7;56.5;0.2;46.9;21.8;31.1
745;49;10 tot 50 werkzame personen;2007;13.2;5.4;8.0;73.4;17.8;27.5;22.0;32.7;0.2;12.6;30.0;57.2;0.2;46.9;22.1;30.8
746;49;10 tot 50 werkzame personen;2008;21.3;6.6;6.8;65.2;18.2;28.1;22.5;31.2;0.3;14.0;29.5;56.2;0.3;46.3;20.8;32.7
747;49;50 tot 100 werkzame personen;2006;17.2;4.5;10.2;68.2;14.7;36.4;23.4;25.5;0.0;3.3;36.4;60.3;0.0;46.7;29.9;23.4
748;49;50 tot 100 werkzame personen;2007;13.9;5.4;5.4;75.3;15.7;31.0;26.9;26.4;0.0;6.6;39.6;53.8;0.0;50.3;25.4;24.4
749;49;50 tot 100 werkzame personen;2008;19.8;6.8;6.8;66.7;16.1;28.5;22.8;32.6;0.5;9.8;36.3;53.4;0.5;48.7;22.3;28.5
750;49;100 tot 250 werkzame personen;2006;11.1;5.6;13.0;70.4;12.9;38.7;19.4;29.0;0.0;4.8;40.3;54.8;0.0;58.1;25.8;16.1
751;49;100 tot 250 werkzame personen;2007;10.5;3.5;12.3;73.7;14.9;41.8;16.4;26.9;0.0;11.9;34.3;53.7;0.0;52.2;28.4;19.4
752;49;100 tot 250 werkzame personen;2008;14.7;2.7;9.3;73.3;12.8;31.4;31.4;24.4;0.0;9.3;34.9;55.8;0.0;52.3;29.1;18.6
753;49;250 of meer werkzame personen;2006;14.3;10.7;14.3;60.7;3.4;24.1;34.5;37.9;0.0;69.0;20.7;10.3;0.0;89.7;6.9;3.5
754;49;250 of meer werkzame personen;2007;23.3;16.7;13.3;46.7;6.2;28.1;25.0;40.6;3.1;59.4;15.6;21.9;3.1;78.1;15.6;3.1
755;49;250 of meer werkzame personen;2008;18.5;11.1;18.5;51.9;6.9;24.1;27.6;41.4;0.0;58.6;24.1;17.2;0.0;82.8;6.9;10.3
756;50;1 werkzame persoon;2006;18.8;16.7;8.3;56.3;20.0;15.0;16.7;48.3;7.3;20.0;7.3;65.5;7.3;29.1;5.5;58.2
757;50;1 werkzame persoon;2007;23.7;15.8;2.6;57.9;26.2;9.7;12.6;51.5;12.5;22.9;12.5;52.1;12.5;36.5;5.2;45.8
758;50;1 werkzame persoon;2008;27.4;4.8;3.6;64.3;25.0;22.3;12.5;40.2;7.3;25.5;14.6;52.7;6.4;43.6;9.1;40.9
759;50;2 tot 10 werkzame personen;2006;20.5;7.1;9.1;63.3;22.3;24.9;12.3;40.5;4.5;27.7;26.6;41.2;4.5;56.9;6.7;31.8
760;50;2 tot 10 werkzame personen;2007;19.5;5.9;8.6;66.1;19.9;30.4;14.9;34.8;2.9;28.2;20.2;48.7;2.9;49.5;14.3;33.3
761;50;2 tot 10 werkzame personen;2008;14.2;6.8;6.3;72.7;21.2;26.5;11.9;40.4;3.1;25.1;20.4;51.4;2.8;49.0;12.6;35.7
762;50;10 tot 50 werkzame personen;2006;13.8;3.5;10.3;72.4;31.0;19.0;14.3;35.7;2.4;31.0;28.6;38.1;2.4;59.5;16.7;21.4
763;50;10 tot 50 werkzame personen;2007;14.0;7.0;9.3;69.8;17.3;25.0;17.3;40.4;3.9;17.3;30.8;48.1;3.9;51.9;17.3;26.9
764;50;10 tot 50 werkzame personen;2008;13.0;5.6;13.0;68.5;19.4;20.9;17.9;41.8;1.5;22.4;29.9;46.3;1.5;55.2;11.9;31.3
765;50;50 tot 100 werkzame personen;2006;0.0;0.0;;;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;
766;50;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;100.0;0.0;0.0;25.0;75.0;0.0;66.7;0.0;33.3;0.0;66.7;0.0;33.3
767;50;50 tot 100 werkzame personen;2008;40.0;0.0;0.0;60.0;0.0;0.0;40.0;60.0;0.0;40.0;20.0;40.0;0.0;60.0;0.0;40.0
768;50;100 tot 250 werkzame personen;2006;0.0;16.7;16.7;66.7;0.0;33.3;0.0;66.7;0.0;16.7;50.0;33.3;0.0;50.0;16.7;33.3
769;50;100 tot 250 werkzame personen;2007;20.0;20.0;0.0;60.0;0.0;40.0;20.0;40.0;0.0;80.0;0.0;20.0;0.0;80.0;20.0;0.0
770;50;100 tot 250 werkzame personen;2008;20.0;30.0;0.0;50.0;0.0;20.0;30.0;50.0;0.0;40.0;30.0;30.0;0.0;90.0;0.0;10.0
771;50;250 of meer werkzame personen;2006;0.0;0.0;0.0;100.0;14.3;14.3;0.0;71.4;0.0;28.6;42.9;28.6;0.0;71.4;14.3;14.3
772;50;250 of meer werkzame personen;2007;0.0;12.5;0.0;87.5;0.0;12.5;25.0;62.5;0.0;37.5;12.5;50.0;0.0;50.0;25.0;25.0
773;50;250 of meer werkzame personen;2008;0.0;0.0;0.0;100.0;16.7;0.0;16.7;66.7;0.0;50.0;16.7;33.3;0.0;66.7;16.7;16.7
774;51;1 werkzame persoon;2006;66.7;33.3;0.0;0.0;25.0;0.0;0.0;75.0;25.0;0.0;50.0;25.0;25.0;50.0;0.0;25.0
775;51;1 werkzame persoon;2007;50.0;0.0;0.0;50.0;55.6;11.1;0.0;33.3;12.5;37.5;25.0;25.0;12.5;62.5;0.0;25.0
776;51;1 werkzame persoon;2008;40.0;0.0;0.0;60.0;37.5;31.2;6.2;25.0;14.3;21.4;42.9;21.4;14.3;64.3;7.1;14.3
777;51;2 tot 10 werkzame personen;2006;20.0;5.0;5.0;70.0;25.9;14.8;18.5;40.7;3.7;18.5;44.4;33.3;3.7;59.3;18.5;18.5
778;51;2 tot 10 werkzame personen;2007;17.4;0.0;4.4;78.3;23.3;20.0;6.7;50.0;0.0;30.0;36.7;33.3;0.0;66.7;6.7;26.7
779;51;2 tot 10 werkzame personen;2008;18.2;0.0;4.6;77.3;15.4;23.1;11.5;50.0;3.9;34.6;23.1;38.5;3.9;73.1;0.0;23.1
780;51;10 tot 50 werkzame personen;2006;20.0;0.0;0.0;80.0;0.0;60.0;20.0;20.0;0.0;60.0;20.0;20.0;0.0;80.0;0.0;20.0
781;51;10 tot 50 werkzame personen;2007;50.0;0.0;0.0;50.0;0.0;33.3;33.3;33.3;0.0;33.3;33.3;33.3;0.0;50.0;16.7;33.3
782;51;10 tot 50 werkzame personen;2008;0.0;0.0;25.0;75.0;20.0;0.0;20.0;60.0;0.0;40.0;40.0;20.0;0.0;60.0;0.0;40.0
783;51;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
784;51;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
785;51;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
786;51;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;
787;51;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;
788;51;100 tot 250 werkzame personen;2008;0.0;;0.0;;0.0;0.0;0.0;;;0.0;0.0;;;0.0;0.0;
789;51;250 of meer werkzame personen;2006;;0.0;0.0;;0.0;0.0;;;0.0;;0.0;;0.0;;;0.0
790;51;250 of meer werkzame personen;2007;;0.0;0.0;;0.0;0.0;;;0.0;;0.0;;0.0;;;0.0
791;51;250 of meer werkzame personen;2008;0.0;0.0;0.0;;;0.0;;0.0;0.0;;0.0;;0.0;;;0.0
792;52;1 werkzame persoon;2006;27.2;12.6;9.7;50.5;28.0;14.7;10.5;46.9;2.2;20.3;16.7;60.9;1.5;39.1;8.7;50.7
793;52;1 werkzame persoon;2007;20.3;8.0;9.4;62.3;28.1;14.1;10.4;47.4;3.2;23.2;17.8;55.7;3.2;43.2;10.3;43.2
794;52;1 werkzame persoon;2008;20.7;10.4;4.8;64.1;21.8;16.2;12.1;49.8;2.6;21.0;20.4;56.1;1.9;44.9;8.3;44.9
795;52;2 tot 10 werkzame personen;2006;20.1;4.3;5.9;69.8;17.7;23.7;16.3;42.3;1.1;18.1;32.3;48.6;0.9;55.3;14.6;29.1
796;52;2 tot 10 werkzame personen;2007;15.1;5.8;4.3;74.8;20.0;22.1;15.1;42.7;1.2;20.2;28.9;49.7;0.9;54.9;15.6;28.6
797;52;2 tot 10 werkzame personen;2008;17.5;3.8;4.4;74.3;17.1;20.8;19.0;43.1;1.3;17.6;30.8;50.3;1.3;54.4;18.3;26.0
798;52;10 tot 50 werkzame personen;2006;13.4;4.8;5.6;76.2;14.6;29.5;20.0;35.9;0.6;17.2;34.1;48.1;0.6;56.7;20.4;22.3
799;52;10 tot 50 werkzame personen;2007;11.4;3.9;6.4;78.3;13.3;25.6;23.8;37.3;0.3;13.9;35.3;50.5;0.0;54.8;24.8;20.4
800;52;10 tot 50 werkzame personen;2008;15.0;3.9;5.9;75.2;13.3;25.8;23.6;37.3;0.9;17.0;30.3;51.8;0.9;51.5;25.5;22.1
801;52;50 tot 100 werkzame personen;2006;22.6;6.5;9.7;61.3;20.5;30.8;20.5;28.2;2.6;25.6;33.3;38.5;2.6;61.5;25.6;10.3
802;52;50 tot 100 werkzame personen;2007;13.9;11.1;8.3;66.7;16.3;32.6;11.6;39.5;4.7;14.0;41.9;39.5;2.3;60.5;18.6;18.6
803;52;50 tot 100 werkzame personen;2008;20.0;2.5;7.5;70.0;13.0;28.3;28.3;30.4;0.0;26.1;32.6;41.3;0.0;60.9;21.7;17.4
804;52;100 tot 250 werkzame personen;2006;19.1;4.8;14.3;61.9;8.7;13.0;21.7;56.5;0.0;34.8;34.8;30.4;0.0;69.6;13.0;17.4
805;52;100 tot 250 werkzame personen;2007;14.3;0.0;9.5;76.2;8.7;21.7;17.4;52.2;0.0;34.8;34.8;30.4;0.0;69.6;13.0;17.4
806;52;100 tot 250 werkzame personen;2008;20.0;10.0;10.0;60.0;20.0;28.0;4.0;48.0;0.0;32.0;40.0;28.0;0.0;72.0;12.0;16.0
807;52;250 of meer werkzame personen;2006;12.5;12.5;4.2;70.8;4.0;16.0;12.0;68.0;4.0;52.0;12.0;32.0;4.0;64.0;16.0;16.0
808;52;250 of meer werkzame personen;2007;4.8;9.5;19.1;66.7;8.7;8.7;17.4;65.2;0.0;60.9;8.7;30.4;0.0;73.9;13.0;13.0
809;52;250 of meer werkzame personen;2008;14.3;14.3;9.5;61.9;4.5;13.6;27.3;54.5;0.0;45.5;27.3;27.3;0.0;72.7;22.7;4.6
810;53;1 werkzame persoon;2006;25.0;0.0;12.5;62.5;42.9;14.3;21.4;21.4;0.0;30.8;15.4;53.9;0.0;61.5;0.0;38.5
811;53;1 werkzame persoon;2007;28.6;21.4;0.0;50.0;26.3;26.3;10.5;36.8;0.0;57.9;10.5;31.6;0.0;68.4;5.3;26.3
812;53;1 werkzame persoon;2008;20.7;10.3;3.5;65.5;21.6;10.8;10.8;56.8;0.0;23.5;26.5;50.0;0.0;50.0;11.8;38.2
813;53;2 tot 10 werkzame personen;2006;29.0;1.6;8.1;61.3;28.7;19.5;16.1;35.6;1.2;19.5;31.0;48.3;1.2;51.7;9.2;37.9
814;53;2 tot 10 werkzame personen;2007;15.1;1.9;3.8;79.3;32.9;13.9;21.5;31.6;1.3;18.2;27.3;53.3;1.3;45.5;16.9;36.4
815;53;2 tot 10 werkzame personen;2008;22.8;1.8;7.0;68.4;26.0;19.5;20.8;33.8;0.0;7.9;36.8;55.3;0.0;44.7;22.4;32.9
816;53;10 tot 50 werkzame personen;2006;12.0;4.0;4.0;80.0;21.9;18.8;31.2;28.1;0.0;6.3;31.3;62.5;0.0;42.2;26.6;31.3
817;53;10 tot 50 werkzame personen;2007;13.7;5.9;7.8;72.6;23.9;26.9;22.4;26.9;0.0;9.0;32.8;58.2;0.0;55.2;22.4;22.4
818;53;10 tot 50 werkzame personen;2008;19.6;5.9;9.8;64.7;29.2;22.2;20.8;27.8;0.0;11.1;30.6;58.3;0.0;50.0;20.8;29.2
819;53;50 tot 100 werkzame personen;2006;25.0;0.0;0.0;75.0;20.0;20.0;40.0;20.0;0.0;20.0;0.0;80.0;0.0;20.0;40.0;40.0
820;53;50 tot 100 werkzame personen;2007;14.3;0.0;14.3;71.4;0.0;42.9;57.1;0.0;0.0;0.0;14.3;85.7;0.0;14.3;42.9;42.9
821;53;50 tot 100 werkzame personen;2008;14.3;0.0;0.0;85.7;0.0;57.1;14.3;28.6;0.0;0.0;28.6;71.4;0.0;42.9;42.9;14.3
822;53;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
823;53;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
824;53;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
825;53;250 of meer werkzame personen;2006;25.0;0.0;0.0;75.0;0.0;50.0;25.0;25.0;0.0;25.0;50.0;25.0;0.0;75.0;0.0;25.0
826;53;250 of meer werkzame personen;2007;0.0;0.0;20.0;80.0;16.7;33.3;16.7;33.3;0.0;50.0;33.3;16.7;0.0;83.3;0.0;16.7
827;53;250 of meer werkzame personen;2008;20.0;20.0;0.0;60.0;0.0;20.0;20.0;60.0;0.0;60.0;0.0;40.0;0.0;60.0;0.0;40.0
828;55;1 werkzame persoon;2006;28.3;9.4;5.7;56.6;26.4;15.3;19.4;38.9;8.7;27.5;14.5;49.3;8.7;40.6;7.3;43.5
829;55;1 werkzame persoon;2007;32.3;8.1;3.2;56.5;27.9;17.4;12.8;41.9;17.1;31.7;13.4;37.8;15.9;47.6;2.4;34.2
830;55;1 werkzame persoon;2008;28.4;13.8;5.5;52.3;23.2;14.8;14.1;47.9;8.0;37.2;16.8;38.0;7.3;53.3;6.6;32.9
831;55;2 tot 10 werkzame personen;2006;21.1;11.2;12.7;55.1;31.1;16.8;16.8;35.2;6.7;44.7;18.2;30.4;5.0;63.8;6.5;24.7
832;55;2 tot 10 werkzame personen;2007;15.0;9.2;11.2;64.6;29.3;18.1;16.9;35.6;7.0;44.3;19.8;28.9;4.3;66.2;7.0;22.5
833;55;2 tot 10 werkzame personen;2008;15.8;6.3;9.1;68.9;32.1;19.3;13.4;35.3;7.9;44.2;20.9;27.1;5.2;66.1;6.5;22.2
834;55;10 tot 50 werkzame personen;2006;23.8;5.5;6.1;64.6;34.1;24.9;12.9;28.1;2.8;43.0;26.5;27.7;0.8;70.7;10.8;17.7
835;55;10 tot 50 werkzame personen;2007;13.8;4.8;4.8;76.7;35.5;26.3;13.9;24.3;2.7;48.7;24.3;24.3;2.7;71.4;7.7;18.2
836;55;10 tot 50 werkzame personen;2008;16.0;3.1;10.8;70.1;34.7;24.6;11.4;29.3;1.4;48.7;22.0;28.0;1.0;70.3;7.1;21.6
837;55;50 tot 100 werkzame personen;2006;5.3;5.3;15.8;73.7;26.9;38.5;23.1;11.5;0.0;57.7;23.1;19.2;0.0;84.6;7.7;7.7
838;55;50 tot 100 werkzame personen;2007;25.0;6.3;6.3;62.5;36.0;24.0;16.0;24.0;0.0;64.0;28.0;8.0;0.0;92.0;0.0;8.0
839;55;50 tot 100 werkzame personen;2008;23.1;3.9;3.9;69.2;25.7;17.1;25.7;31.4;2.9;42.9;45.7;8.6;0.0;82.9;2.9;14.3
840;55;100 tot 250 werkzame personen;2006;0.0;14.3;0.0;85.7;22.2;33.3;0.0;44.4;11.1;66.7;11.1;11.1;0.0;88.9;0.0;11.1
841;55;100 tot 250 werkzame personen;2007;11.1;0.0;33.3;55.6;18.2;27.3;18.2;36.4;9.1;54.6;18.2;18.2;0.0;81.8;0.0;18.2
842;55;100 tot 250 werkzame personen;2008;20.0;0.0;20.0;60.0;23.1;23.1;30.8;23.1;7.7;61.5;23.1;7.7;0.0;92.3;0.0;7.7
843;55;250 of meer werkzame personen;2006;0.0;12.5;12.5;75.0;5.9;17.6;23.5;52.9;0.0;58.8;17.7;23.5;0.0;76.5;0.0;23.5
