ID;Afzet;AlleBedrijfstakken;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3;Wegingscoefficient_4
290;Totaal afzetprijzen;061 Winning van aardolie;2018 december;81.7;-8.0;;745
291;Totaal afzetprijzen;061 Winning van aardolie;2018;87.1;;;745
292;Totaal afzetprijzen;061 Winning van aardolie;2019 januari;82.3;0.7;2.7;745
293;Totaal afzetprijzen;061 Winning van aardolie;2019 februari;85.3;3.6;11.7;745
294;Totaal afzetprijzen;061 Winning van aardolie;2019 maart;82.7;-3.0;6.2;745
295;Totaal afzetprijzen;061 Winning van aardolie;2019 april;83.1;0.4;3.0;745
296;Totaal afzetprijzen;061 Winning van aardolie;2019 mei;82.5;-0.7;-7.2;745
297;Totaal afzetprijzen;061 Winning van aardolie;2019 juni;73.3;-11.2;-18.8;745
298;Totaal afzetprijzen;061 Winning van aardolie;2019 juli;71.6;-2.3;-21.3;745
299;Totaal afzetprijzen;061 Winning van aardolie;2019 augustus;67.6;-5.6;-25.7;745
300;Totaal afzetprijzen;061 Winning van aardolie;2019 september;70.4;4.1;-27.4;745
301;Totaal afzetprijzen;061 Winning van aardolie;2019 oktober;73.1;3.9;-27.9;745
302;Totaal afzetprijzen;061 Winning van aardolie;2019 november;78.6;7.5;-11.6;745
303;Totaal afzetprijzen;061 Winning van aardolie;2019 december;81.7;4.0;0.0;745
304;Totaal afzetprijzen;061 Winning van aardolie;2019;77.7;;-10.8;745
305;Totaal afzetprijzen;061 Winning van aardolie;2020 januari;77.8;-4.8;-5.5;745
306;Totaal afzetprijzen;061 Winning van aardolie;2020 februari;71.3;-8.3;-16.3;745
307;Totaal afzetprijzen;061 Winning van aardolie;2020 maart;50.2;-29.6;-39.3;745
308;Totaal afzetprijzen;061 Winning van aardolie;2020 april;;;;745
309;Totaal afzetprijzen;061 Winning van aardolie;2020 mei;37.8;;-54.2;745
310;Totaal afzetprijzen;061 Winning van aardolie;2020 juni;45.0;19.0;-38.7;745
311;Totaal afzetprijzen;061 Winning van aardolie;2020 juli;43.2;-3.9;-39.7;745
312;Totaal afzetprijzen;061 Winning van aardolie;2020 augustus;45.2;4.7;-33.1;745
313;Totaal afzetprijzen;061 Winning van aardolie;2020 september;51.4;13.6;-27.0;745
314;Totaal afzetprijzen;061 Winning van aardolie;2020 oktober;51.8;0.8;-29.1;745
315;Totaal afzetprijzen;061 Winning van aardolie;2020 november;55.8;7.6;-29.0;745
316;Totaal afzetprijzen;061 Winning van aardolie;2020 december;59.1;6.1;-27.6;745
317;Totaal afzetprijzen;061 Winning van aardolie;2020;;;;745
318;Totaal afzetprijzen;061 Winning van aardolie;2021 januari;64.9;9.8;-16.5;745
319;Totaal afzetprijzen;061 Winning van aardolie;2021 februari;72.1;11.1;1.1;745
320;Totaal afzetprijzen;061 Winning van aardolie;2021 maart;73.8;2.4;47.0;745
321;Totaal afzetprijzen;061 Winning van aardolie;2021 april;73.9;0.0;;745
322;Totaal afzetprijzen;061 Winning van aardolie;2021 mei;83.0;12.3;119.5;745
323;Totaal afzetprijzen;061 Winning van aardolie;2021 juni;91.6;10.3;103.6;745
324;Totaal afzetprijzen;061 Winning van aardolie;2021 juli;102.4;11.8;137.1;745
325;Totaal afzetprijzen;061 Winning van aardolie;2021 augustus;106.8;4.3;136.1;745
326;Totaal afzetprijzen;061 Winning van aardolie;2021 september;113.6;6.4;121.1;745
327;Totaal afzetprijzen;061 Winning van aardolie;2021 oktober;136.9;20.5;164.2;745
328;Totaal afzetprijzen;061 Winning van aardolie;2021 november;142.3;3.9;155.1;745
329;Totaal afzetprijzen;061 Winning van aardolie;2021 december;138.8;-2.4;134.7;745
330;Totaal afzetprijzen;061 Winning van aardolie;2021;100.0;;;745
331;Totaal afzetprijzen;061 Winning van aardolie;2022 januari;153.7;10.7;136.6;745
332;Totaal afzetprijzen;061 Winning van aardolie;2022 februari;153.5;-0.1;112.7;745
333;Totaal afzetprijzen;061 Winning van aardolie;2022 maart;185.9;21.1;151.7;745
334;Totaal afzetprijzen;061 Winning van aardolie;2022 april;;;;745
335;Totaal afzetprijzen;061 Winning van aardolie;2022 mei;191.9;;131.3;745
336;Totaal afzetprijzen;061 Winning van aardolie;2022 juni;207.8;8.3;127.0;745
337;Totaal afzetprijzen;061 Winning van aardolie;2022 juli;224.9;8.2;119.7;745
338;Totaal afzetprijzen;061 Winning van aardolie;2022 augustus;265.3;18.0;148.5;745
339;Totaal afzetprijzen;061 Winning van aardolie;2022 september;270.8;2.0;138.3;745
340;Totaal afzetprijzen;061 Winning van aardolie;2022 oktober;228.6;-15.6;67.0;745
341;Totaal afzetprijzen;061 Winning van aardolie;2022 november;233.1;2.0;63.8;745
342;Totaal afzetprijzen;061 Winning van aardolie;2022 december ;215.1;-7.7;55.0;745
343;Totaal afzetprijzen;061 Winning van aardolie;2022;;;;745
344;Totaal afzetprijzen;061 Winning van aardolie;2023 januari;229.9;6.9;49.6;745
345;Totaal afzetprijzen;061 Winning van aardolie;2023 februari;226.8;-1.3;47.8;745
346;Totaal afzetprijzen;061 Winning van aardolie;2023 maart;199.8;-11.9;7.5;745
347;Totaal afzetprijzen;061 Winning van aardolie;2023 april;155.8;-22.0;;745
348;Totaal afzetprijzen;061 Winning van aardolie;2023 mei;135.7;-12.9;-29.3;745
349;Totaal afzetprijzen;061 Winning van aardolie;2023 juni;129.1;-4.9;-37.9;745
350;Totaal afzetprijzen;061 Winning van aardolie;2023 juli;125.3;-2.9;-44.3;745
351;Totaal afzetprijzen;061 Winning van aardolie;2023 augustus;130.8;4.4;-50.7;745
352;Totaal afzetprijzen;061 Winning van aardolie;2023 september;141.6;8.3;-47.7;745
353;Totaal afzetprijzen;061 Winning van aardolie;2023 oktober;150.9;6.6;-34.0;745
354;Totaal afzetprijzen;061 Winning van aardolie;2023 november;155.7;3.2;-33.2;745
355;Totaal afzetprijzen;061 Winning van aardolie;2023 december;151.4;-2.8;-29.6;745
356;Totaal afzetprijzen;061 Winning van aardolie;2023;161.1;;;745
357;Totaal afzetprijzen;061 Winning van aardolie;2024 januari;136.7;-9.7;-40.6;745
358;Totaal afzetprijzen;061 Winning van aardolie;2024 februari;129.7;-5.1;-42.8;745
359;Totaal afzetprijzen;061 Winning van aardolie;2024 maart;130.6;0.7;-34.6;745
360;Totaal afzetprijzen;061 Winning van aardolie;2024 april;133.8;2.4;-14.1;745
361;Totaal afzetprijzen;061 Winning van aardolie;2024 mei;135.1;1.0;-0.5;745
362;Totaal afzetprijzen;061 Winning van aardolie;2024  juni;140.8;4.2;9.1;745
363;Totaal afzetprijzen;061 Winning van aardolie;2024 juli;148.3;5.3;18.3;745
364;Totaal afzetprijzen;061 Winning van aardolie;2024 augustus;138.3;-6.7;5.7;745
365;Totaal afzetprijzen;061 Winning van aardolie;2024 september;143.7;4.0;1.5;745
366;Totaal afzetprijzen;061 Winning van aardolie;2024 oktober;139.2;-3.2;-7.8;745
367;Totaal afzetprijzen;061 Winning van aardolie;2024 november;147.3;5.8;-5.4;745
368;Totaal afzetprijzen;061 Winning van aardolie;2024 december;154.5;4.9;2.1;745
369;Totaal afzetprijzen;061 Winning van aardolie;2024;139.8;;-13.2;745
370;Totaal afzetprijzen;061 Winning van aardolie;2025 januari;160.0;3.5;17.1;745
371;Totaal afzetprijzen;061 Winning van aardolie;2025 februari;163.8;2.4;26.2;745
372;Totaal afzetprijzen;062 Winning van aardgas;2018 januari;;;;7071
373;Totaal afzetprijzen;062 Winning van aardgas;2018 februari;;;;7071
374;Totaal afzetprijzen;062 Winning van aardgas;2018 maart;;;;7071
375;Totaal afzetprijzen;062 Winning van aardgas;2018 april;;;;7071
376;Totaal afzetprijzen;062 Winning van aardgas;2018 mei;;;;7071
377;Totaal afzetprijzen;062 Winning van aardgas;2018 juni;;;;7071
378;Totaal afzetprijzen;062 Winning van aardgas;2018 juli;;;;7071
379;Totaal afzetprijzen;062 Winning van aardgas;2018 augustus;;;;7071
380;Totaal afzetprijzen;062 Winning van aardgas;2018 september;;;;7071
381;Totaal afzetprijzen;062 Winning van aardgas;2018 oktober;;;;7071
382;Totaal afzetprijzen;062 Winning van aardgas;2018 november;;;;7071
383;Totaal afzetprijzen;062 Winning van aardgas;2018 december;;;;7071
384;Totaal afzetprijzen;062 Winning van aardgas;2018;75.7;;;7071
385;Totaal afzetprijzen;062 Winning van aardgas;2019 januari;;;;7071
386;Totaal afzetprijzen;062 Winning van aardgas;2019 februari;;;;7071
387;Totaal afzetprijzen;062 Winning van aardgas;2019 maart;;;;7071
388;Totaal afzetprijzen;062 Winning van aardgas;2019 april;;;;7071
389;Totaal afzetprijzen;062 Winning van aardgas;2019 mei;;;;7071
390;Totaal afzetprijzen;062 Winning van aardgas;2019 juni;;;;7071
391;Totaal afzetprijzen;062 Winning van aardgas;2019 juli;;;;7071
392;Totaal afzetprijzen;062 Winning van aardgas;2019 augustus;;;;7071
393;Totaal afzetprijzen;062 Winning van aardgas;2019 september;;;;7071
394;Totaal afzetprijzen;062 Winning van aardgas;2019 oktober;;;;7071
395;Totaal afzetprijzen;062 Winning van aardgas;2019 november;;;;7071
396;Totaal afzetprijzen;062 Winning van aardgas;2019 december;;;;7071
397;Totaal afzetprijzen;062 Winning van aardgas;2019;;;;7071
398;Totaal afzetprijzen;062 Winning van aardgas;2020 januari;;;;7071
399;Totaal afzetprijzen;062 Winning van aardgas;2020 februari;;;;7071
400;Totaal afzetprijzen;062 Winning van aardgas;2020 maart;;;;7071
401;Totaal afzetprijzen;062 Winning van aardgas;2020 april;;;;7071
402;Totaal afzetprijzen;062 Winning van aardgas;2020 mei;;;;7071
403;Totaal afzetprijzen;062 Winning van aardgas;2020 juni;;;;7071
404;Totaal afzetprijzen;062 Winning van aardgas;2020 juli;;;;7071
405;Totaal afzetprijzen;062 Winning van aardgas;2020 augustus;;;;7071
406;Totaal afzetprijzen;062 Winning van aardgas;2020 september;;;;7071
407;Totaal afzetprijzen;062 Winning van aardgas;2020 oktober;;;;7071
408;Totaal afzetprijzen;062 Winning van aardgas;2020 november;;;;7071
409;Totaal afzetprijzen;062 Winning van aardgas;2020 december;;;;7071
410;Totaal afzetprijzen;062 Winning van aardgas;2020;41.5;;;7071
411;Totaal afzetprijzen;062 Winning van aardgas;2021 januari;;;;7071
412;Totaal afzetprijzen;062 Winning van aardgas;2021 februari;;;;7071
413;Totaal afzetprijzen;062 Winning van aardgas;2021 maart;;;;7071
414;Totaal afzetprijzen;062 Winning van aardgas;2021 april;;;;7071
415;Totaal afzetprijzen;062 Winning van aardgas;2021 mei;;;;7071
416;Totaal afzetprijzen;062 Winning van aardgas;2021 juni;;;;7071
417;Totaal afzetprijzen;062 Winning van aardgas;2021 juli;;;;7071
418;Totaal afzetprijzen;062 Winning van aardgas;2021 augustus;;;;7071
419;Totaal afzetprijzen;062 Winning van aardgas;2021 september;;;;7071
420;Totaal afzetprijzen;062 Winning van aardgas;2021 oktober;;;;7071
421;Totaal afzetprijzen;062 Winning van aardgas;2021 november;;;;7071
422;Totaal afzetprijzen;062 Winning van aardgas;2021 december;;;;7071
423;Totaal afzetprijzen;062 Winning van aardgas;2021;100.0;;141.2;7071
424;Totaal afzetprijzen;062 Winning van aardgas;2022 januari;;;;7071
425;Totaal afzetprijzen;062 Winning van aardgas;2022 februari;;;;7071
426;Totaal afzetprijzen;062 Winning van aardgas;2022 maart;;;;7071
427;Totaal afzetprijzen;062 Winning van aardgas;2022 april;;;;7071
428;Totaal afzetprijzen;062 Winning van aardgas;2022 mei;;;;7071
429;Totaal afzetprijzen;062 Winning van aardgas;2022 juni;;;;7071
430;Totaal afzetprijzen;062 Winning van aardgas;2022 juli;;;;7071
431;Totaal afzetprijzen;062 Winning van aardgas;2022 augustus;;;;7071
432;Totaal afzetprijzen;062 Winning van aardgas;2022 september;;;;7071
433;Totaal afzetprijzen;062 Winning van aardgas;2022 oktober;;;;7071
434;Totaal afzetprijzen;062 Winning van aardgas;2022 november;;;;7071
435;Totaal afzetprijzen;062 Winning van aardgas;2022 december ;;;;7071
436;Totaal afzetprijzen;062 Winning van aardgas;2022;;;;7071
437;Totaal afzetprijzen;062 Winning van aardgas;2023 januari;;;;7071
438;Totaal afzetprijzen;062 Winning van aardgas;2023 februari;;;;7071
439;Totaal afzetprijzen;062 Winning van aardgas;2023 maart;;;;7071
440;Totaal afzetprijzen;062 Winning van aardgas;2023 april;;;;7071
441;Totaal afzetprijzen;062 Winning van aardgas;2023 mei;;;;7071
442;Totaal afzetprijzen;062 Winning van aardgas;2023 juni;;;;7071
443;Totaal afzetprijzen;062 Winning van aardgas;2023 juli;;;;7071
444;Totaal afzetprijzen;062 Winning van aardgas;2023 augustus;;;;7071
445;Totaal afzetprijzen;062 Winning van aardgas;2023 september;;;;7071
446;Totaal afzetprijzen;062 Winning van aardgas;2023 oktober;;;;7071
447;Totaal afzetprijzen;062 Winning van aardgas;2023 november;;;;7071
448;Totaal afzetprijzen;062 Winning van aardgas;2023 december;;;;7071
449;Totaal afzetprijzen;062 Winning van aardgas;2023;227.3;;;7071
450;Totaal afzetprijzen;062 Winning van aardgas;2024 januari;;;;7071
451;Totaal afzetprijzen;062 Winning van aardgas;2024 februari;;;;7071
452;Totaal afzetprijzen;062 Winning van aardgas;2024 maart;;;;7071
453;Totaal afzetprijzen;062 Winning van aardgas;2024 april;163.7;;;7071
454;Totaal afzetprijzen;062 Winning van aardgas;2024 mei;165.9;1.3;;7071
455;Totaal afzetprijzen;062 Winning van aardgas;2024  juni;182.2;9.8;;7071
456;Totaal afzetprijzen;062 Winning van aardgas;2024 juli;196.8;8.0;;7071
457;Totaal afzetprijzen;062 Winning van aardgas;2024 augustus;172.1;-12.6;;7071
458;Totaal afzetprijzen;062 Winning van aardgas;2024 september;186.3;8.3;;7071
459;Totaal afzetprijzen;062 Winning van aardgas;2024 oktober;166.9;-10.4;;7071
460;Totaal afzetprijzen;062 Winning van aardgas;2024 november;178.8;7.1;;7071
461;Totaal afzetprijzen;062 Winning van aardgas;2024 december;191.4;7.1;;7071
462;Totaal afzetprijzen;062 Winning van aardgas;2024;175.4;;-22.8;7071
463;Totaal afzetprijzen;062 Winning van aardgas;2025 januari;193.5;1.1;;7071
464;Totaal afzetprijzen;062 Winning van aardgas;2025 februari;200.7;3.8;;7071
465;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 januari;87.3;;;1456
466;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 februari;86.3;-1.1;;1456
467;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 maart;89.1;3.2;;1456
468;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 april;86.6;-2.9;;1456
469;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 mei;86.2;-0.5;;1456
470;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 juni;86.0;-0.2;;1456
471;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 juli;87.1;1.2;;1456
472;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 augustus;86.6;-0.6;;1456
473;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 september;87.0;0.5;;1456
474;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 oktober;88.1;1.3;;1456
475;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 november;88.9;0.9;;1456
476;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018 december;85.2;-4.1;;1456
477;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2018;87.0;;;1456
478;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 januari;89.2;4.6;2.2;1456
479;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 februari;90.4;1.4;4.8;1456
480;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 maart;89.9;-0.6;0.8;1456
481;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 april;91.6;2.0;5.8;1456
482;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 mei;92.5;0.9;7.3;1456
483;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 juni;91.3;-1.3;6.1;1456
484;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 juli;90.4;-1.0;3.7;1456
485;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 augustus;90.3;-0.1;4.3;1456
486;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 september;93.0;3.0;6.9;1456
487;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 oktober;93.8;0.9;6.4;1456
488;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 november;93.6;-0.2;5.3;1456
489;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019 december;94.2;0.7;10.5;1456
490;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2019;;;;1456
491;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 januari;93.8;-0.4;5.2;1456
492;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 februari;94.7;0.9;4.7;1456
493;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 maart;93.6;-1.1;4.1;1456
494;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 april;94.5;0.9;3.1;1456
495;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 mei;93.2;-1.3;0.8;1456
496;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 juni;93.3;0.0;2.2;1456
497;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 juli;92.8;-0.5;2.7;1456
498;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 augustus;93.2;0.4;3.2;1456
499;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 september;91.2;-2.1;-1.9;1456
500;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 oktober;92.6;1.5;-1.2;1456
501;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 november;92.6;-0.1;-1.1;1456
502;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020 december;92.9;0.3;-1.4;1456
503;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2020;93.2;;;1456
504;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 januari;95.8;3.2;2.1;1456
505;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 februari;96.2;0.4;1.6;1456
506;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 maart;96.9;0.8;3.6;1456
507;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 april;94.6;-2.4;0.1;1456
508;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 mei;97.6;3.2;4.7;1456
509;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 juni;97.8;0.1;4.8;1456
510;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 juli;98.5;0.7;6.1;1456
511;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 augustus;100.7;2.2;8.0;1456
512;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 september;101.1;0.4;10.8;1456
513;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 oktober;105.1;3.9;13.4;1456
514;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 november;106.0;0.9;14.6;1456
515;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021 december;109.8;3.5;18.2;1456
516;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2021;100.0;;7.3;1456
517;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 januari;117.5;7.0;22.7;1456
518;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 februari;118.6;1.0;23.3;1456
519;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 maart;120.0;1.2;23.8;1456
520;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 april;123.4;2.8;30.5;1456
521;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 mei;123.3;-0.1;26.3;1456
522;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 juni;123.1;-0.2;25.9;1456
523;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 juli;121.7;-1.1;23.6;1456
524;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 augustus;125.9;3.4;25.0;1456
525;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 september;125.8;0.0;24.5;1456
526;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 oktober;127.0;0.9;20.9;1456
527;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 november;143.2;12.7;35.0;1456
528;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022 december ;142.3;-0.6;29.6;1456
529;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2022;126.0;;26.0;1456
530;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 januari;137.4;-3.5;16.9;1456
531;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 februari;129.4;-5.8;9.1;1456
532;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 maart;126.3;-2.4;5.2;1456
533;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 april;124.8;-1.2;1.1;1456
534;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 mei;123.9;-0.7;0.5;1456
535;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 juni;123.2;-0.6;0.1;1456
536;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 juli;125.7;2.0;3.3;1456
537;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 augustus;125.3;-0.3;-0.4;1456
538;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 september;126.0;0.5;0.1;1456
539;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 oktober;126.4;0.3;-0.5;1456
540;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 november;127.2;0.6;-11.2;1456
541;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023 december;;;;1456
542;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2023;;;;1456
543;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2024 januari;;;;1456
544;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2024 februari;;;;1456
545;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2024 maart;;;;1456
546;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2024 april;134.7;;7.9;1456
547;Totaal afzetprijzen;08 Delfstoffenwinning (geen olie en gas);2024 mei;132.7;-1.5;7.1;1456
