ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;Perioden;UitkeringsontvangersTotaal_1;Werkloosheid_2;BijstandEnBijstandsgerelateerdTotaal_3;Bijstandsuitkering_4;IOAWUitkering_5;IOAZUitkering_6;ArbeidsongeschiktheidTotaal_7;WAOUitkering_8;WIAUitkeringRegelingWGA_9;WIAUitkeringRegelingIVA_10;WAZUitkering_11;WajongUitkering_12;AOW_13
7168;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2022 november;324710.0;16390.0;207020.0;195470.0;3970.0;320.0;106230.0;29910.0;40700.0;20910.0;330.0;14860.0;
7169;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2022 december;325720.0;16580.0;207810.0;196270.0;3920.0;320.0;106270.0;29750.0;40820.0;21040.0;320.0;14830.0;
7170;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 januari;328190.0;17990.0;208540.0;197050.0;3950.0;330.0;106730.0;29720.0;41070.0;21300.0;320.0;14810.0;
7171;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 februari;329850.0;17980.0;209310.0;197790.0;3950.0;330.0;107680.0;29770.0;41530.0;21540.0;320.0;15020.0;
7172;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 maart;331440.0;17880.0;210470.0;198960.0;3950.0;330.0;108220.0;29760.0;41780.0;21810.0;320.0;15050.0;
7173;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 april;331670.0;17690.0;210820.0;199440.0;3910.0;330.0;108260.0;29460.0;41970.0;21940.0;320.0;15070.0;
7174;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 mei;330340.0;16230.0;210810.0;199480.0;3840.0;330.0;108340.0;29280.0;42100.0;22050.0;310.0;15100.0;
7175;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 juni;330440.0;16390.0;211330.0;200050.0;3780.0;320.0;107800.0;29000.0;41930.0;22160.0;310.0;14910.0;
7176;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 juli;332060.0;17520.0;211850.0;200630.0;3750.0;320.0;107780.0;28850.0;41930.0;22310.0;310.0;14880.0;
7177;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 augustus;332070.0;17890.0;211560.0;200340.0;3700.0;320.0;107820.0;28680.0;41970.0;22470.0;300.0;14900.0;
7178;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 september;332200.0;17790.0;211660.0;200440.0;3660.0;320.0;107940.0;28530.0;42160.0;22610.0;300.0;14850.0;
7179;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 oktober;333330.0;18250.0;212180.0;201010.0;3610.0;330.0;108100.0;28350.0;42350.0;22760.0;300.0;14840.0;
7180;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 november;334200.0;18310.0;212990.0;201780.0;3550.0;330.0;108080.0;28120.0;42480.0;22900.0;300.0;14790.0;
7181;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2023 december;335310.0;18530.0;213960.0;202710.0;3500.0;330.0;108000.0;27930.0;42540.0;22990.0;300.0;14760.0;
7182;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 januari;338010.0;19730.0;214980.0;203640.0;3490.0;340.0;108550.0;27900.0;42870.0;23250.0;300.0;14750.0;
7183;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 februari;340280.0;19940.0;216120.0;204750.0;3480.0;340.0;109550.0;27930.0;43400.0;23490.0;290.0;14950.0;
7184;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 maart;341240.0;20060.0;216800.0;205410.0;3430.0;330.0;109690.0;27750.0;43610.0;23630.0;290.0;14940.0;
7185;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 april;341800.0;20050.0;217250.0;205930.0;3380.0;330.0;109790.0;27470.0;43770.0;23800.0;280.0;14990.0;
7186;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 mei;341320.0;18480.0;218080.0;206780.0;3330.0;330.0;109990.0;27300.0;43970.0;23940.0;280.0;15020.0;
7187;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 juni;341760.0;18570.0;219020.0;207720.0;3290.0;320.0;109420.0;27080.0;43710.0;24060.0;280.0;14810.0;
7188;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 juli;343040.0;19820.0;219040.0;207850.0;3190.0;330.0;109430.0;26940.0;43710.0;24180.0;270.0;14850.0;
7189;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 augustus;343100.0;20030.0;218710.0;207630.0;3130.0;330.0;109630.0;26780.0;43930.0;24320.0;270.0;14850.0;
7190;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren buiten Nederland;2024 september;343420.0;20220.0;218640.0;207540.0;3100.0;330.0;109870.0;26630.0;44200.0;24460.0;270.0;14850.0;
7191;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 januari;88990.0;21690.0;30340.0;28090.0;370.0;40.0;38120.0;10640.0;6230.0;1260.0;300.0;19940.0;
7192;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 februari;90640.0;22180.0;31190.0;28900.0;380.0;40.0;38520.0;10630.0;6370.0;1280.0;300.0;20210.0;
7193;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 maart;92060.0;22530.0;31970.0;29620.0;400.0;40.0;38850.0;10620.0;6490.0;1310.0;300.0;20410.0;
7194;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 april;93180.0;22620.0;32760.0;30380.0;410.0;40.0;39130.0;10590.0;6580.0;1340.0;290.0;20600.0;
7195;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 mei;93600.0;22480.0;33280.0;30910.0;420.0;40.0;39170.0;10550.0;6600.0;1360.0;290.0;20660.0;
7196;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 juni;94170.0;22580.0;33470.0;31100.0;420.0;40.0;39440.0;10520.0;6670.0;1390.0;290.0;20870.0;
7197;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 juli;95200.0;23180.0;33610.0;31250.0;440.0;40.0;39730.0;10480.0;6770.0;1410.0;290.0;21080.0;
7198;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 augustus;95520.0;23410.0;33470.0;31120.0;450.0;50.0;40010.0;10450.0;6860.0;1420.0;280.0;21290.0;
7199;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 september;95630.0;23460.0;33320.0;30940.0;470.0;40.0;40240.0;10420.0;6950.0;1440.0;280.0;21440.0;
7200;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 oktober;97110.0;24020.0;33880.0;31460.0;470.0;40.0;40630.0;10400.0;7060.0;1470.0;280.0;21710.0;
7201;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 november;98320.0;24470.0;34410.0;31930.0;490.0;40.0;40870.0;10360.0;7150.0;1510.0;280.0;21870.0;
7202;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2013 december;100240.0;25510.0;35070.0;32580.0;510.0;40.0;41130.0;10340.0;7230.0;1520.0;280.0;22070.0;
7203;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 januari;102000.0;25990.0;35900.0;33350.0;530.0;40.0;41650.0;10360.0;7390.0;1560.0;280.0;22370.0;
7204;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 februari;102850.0;26020.0;36580.0;34000.0;540.0;40.0;41830.0;10330.0;7460.0;1580.0;270.0;22510.0;
7205;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 maart;103370.0;25430.0;37360.0;34730.0;560.0;50.0;42150.0;10300.0;7580.0;1600.0;270.0;22720.0;
7206;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 april;104280.0;25340.0;38050.0;35360.0;580.0;50.0;42480.0;10270.0;7690.0;1630.0;270.0;22940.0;
7207;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 mei;104190.0;24790.0;38420.0;35700.0;590.0;50.0;42530.0;10200.0;7720.0;1670.0;270.0;23010.0;
7208;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 juni;104450.0;24800.0;38430.0;35720.0;600.0;50.0;42770.0;10170.0;7790.0;1700.0;260.0;23190.0;
7209;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 juli;104550.0;24540.0;38470.0;35750.0;630.0;50.0;43060.0;10140.0;7870.0;1730.0;260.0;23400.0;
7210;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 augustus;103810.0;24000.0;38020.0;35290.0;630.0;50.0;43320.0;10110.0;7980.0;1750.0;260.0;23560.0;
7211;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 september;103150.0;23470.0;37610.0;34850.0;650.0;60.0;43560.0;10080.0;8080.0;1780.0;260.0;23700.0;
7212;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 oktober;103950.0;23630.0;37880.0;35070.0;670.0;50.0;43900.0;10050.0;8180.0;1820.0;260.0;23940.0;
7213;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 november;104870.0;23900.0;38300.0;35450.0;680.0;50.0;44160.0;10020.0;8280.0;1850.0;260.0;24090.0;
7214;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2014 december;106730.0;24960.0;38740.0;35830.0;690.0;50.0;44550.0;10000.0;8400.0;1870.0;260.0;24380.0;
7215;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 januari;107590.0;25130.0;39260.0;36310.0;710.0;50.0;44670.0;9990.0;8490.0;1920.0;260.0;24370.0;
7216;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 februari;108080.0;25040.0;39610.0;36630.0;720.0;50.0;44910.0;9970.0;8580.0;1970.0;250.0;24500.0;
7217;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 maart;107930.0;24280.0;40050.0;37020.0;740.0;50.0;45040.0;9950.0;8660.0;2010.0;250.0;24530.0;
7218;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 april;107910.0;23810.0;40430.0;37350.0;760.0;50.0;45130.0;9930.0;8740.0;2040.0;250.0;24540.0;
7219;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 mei;107440.0;23450.0;40520.0;37420.0;780.0;50.0;44930.0;9880.0;8740.0;2070.0;250.0;24360.0;
7220;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 juni;107570.0;23770.0;40220.0;37130.0;780.0;50.0;45010.0;9850.0;8820.0;2110.0;250.0;24350.0;
7221;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 juli;107510.0;23710.0;40140.0;37030.0;790.0;50.0;45080.0;9840.0;8850.0;2160.0;250.0;24350.0;
7222;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 augustus;106460.0;23120.0;39610.0;36510.0;810.0;50.0;45130.0;9800.0;8940.0;2190.0;250.0;24330.0;
7223;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 september;106050.0;22880.0;39410.0;36250.0;830.0;50.0;45180.0;9760.0;9030.0;2230.0;240.0;24300.0;
7224;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 oktober;106740.0;23260.0;39610.0;36390.0;840.0;50.0;45300.0;9710.0;9120.0;2280.0;240.0;24330.0;
7225;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 november;107810.0;24020.0;39890.0;36590.0;850.0;50.0;45410.0;9670.0;9210.0;2320.0;240.0;24350.0;
7226;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2015 december;109110.0;24840.0;40340.0;36970.0;870.0;60.0;45470.0;9620.0;9300.0;2340.0;240.0;24350.0;
7227;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 januari;110180.0;25280.0;40850.0;37390.0;890.0;60.0;45620.0;9600.0;9400.0;2400.0;240.0;24370.0;
7228;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 februari;111220.0;25660.0;41160.0;37670.0;910.0;60.0;46020.0;9650.0;9570.0;2420.0;240.0;24540.0;
7229;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 maart;111510.0;25580.0;41390.0;37890.0;930.0;60.0;46180.0;9640.0;9670.0;2460.0;240.0;24570.0;
7230;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 april;111530.0;25350.0;41520.0;37980.0;950.0;60.0;46270.0;9600.0;9750.0;2500.0;240.0;24590.0;
7231;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 mei;109840.0;23800.0;41560.0;37980.0;960.0;60.0;46000.0;9450.0;9760.0;2530.0;240.0;24430.0;
7232;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 juni;109830.0;23990.0;41280.0;37710.0;950.0;60.0;46110.0;9420.0;9850.0;2560.0;230.0;24450.0;
7233;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 juli;109670.0;23810.0;41080.0;37510.0;960.0;60.0;46250.0;9400.0;9930.0;2600.0;240.0;24500.0;
7234;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 augustus;109460.0;24060.0;40480.0;36890.0;980.0;60.0;46410.0;9360.0;10010.0;2660.0;230.0;24570.0;
7235;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 september;109010.0;23810.0;40210.0;36610.0;970.0;60.0;46520.0;9310.0;10100.0;2720.0;230.0;24580.0;
7236;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 oktober;109290.0;23940.0;40160.0;36560.0;990.0;60.0;46670.0;9280.0;10200.0;2770.0;240.0;24600.0;
7237;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 november;109550.0;23970.0;40330.0;36670.0;1000.0;60.0;46740.0;9240.0;10270.0;2830.0;230.0;24590.0;
7238;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2016 december;109990.0;24180.0;40550.0;36880.0;1010.0;60.0;46770.0;9180.0;10290.0;2890.0;230.0;24610.0;
7239;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 januari;110430.0;24130.0;40920.0;37150.0;1020.0;60.0;46890.0;9160.0;10350.0;2980.0;230.0;24580.0;
7240;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 februari;111170.0;24200.0;41190.0;37380.0;1020.0;60.0;47270.0;9180.0;10460.0;3050.0;230.0;24770.0;
7241;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 maart;110940.0;23610.0;41370.0;37490.0;1030.0;70.0;47440.0;9170.0;10550.0;3110.0;230.0;24800.0;
7242;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 april;110710.0;23360.0;41280.0;37420.0;1030.0;70.0;47530.0;9120.0;10630.0;3160.0;230.0;24830.0;
7243;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 mei;109310.0;22070.0;40970.0;37100.0;1030.0;70.0;47660.0;9070.0;10700.0;3190.0;230.0;24900.0;
7244;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 juni;108890.0;22290.0;40670.0;36830.0;1020.0;70.0;47340.0;8970.0;10700.0;3240.0;220.0;24640.0;
7245;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 juli;108530.0;22160.0;40320.0;36500.0;1020.0;70.0;47430.0;8930.0;10750.0;3270.0;220.0;24690.0;
7246;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 augustus;107930.0;22120.0;39600.0;35810.0;1010.0;70.0;47560.0;8900.0;10850.0;3300.0;220.0;24710.0;
7247;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 september;106990.0;21570.0;39220.0;35400.0;1000.0;70.0;47520.0;8850.0;10900.0;3330.0;220.0;24650.0;
7248;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 oktober;107030.0;21570.0;39040.0;35200.0;1000.0;70.0;47720.0;8800.0;11040.0;3390.0;220.0;24690.0;
7249;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 november;106780.0;21320.0;39010.0;35170.0;1000.0;70.0;47750.0;8740.0;11150.0;3440.0;220.0;24640.0;
7250;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2017 december;107180.0;21600.0;39140.0;35280.0;1010.0;70.0;47770.0;8690.0;11210.0;3450.0;220.0;24640.0;
7251;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 januari;106640.0;21220.0;39180.0;35260.0;1020.0;70.0;47590.0;8720.0;10790.0;3520.0;210.0;24770.0;
7252;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 februari;107080.0;21160.0;39140.0;35220.0;1020.0;70.0;48130.0;8740.0;11010.0;3570.0;210.0;25050.0;
7253;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 maart;106540.0;20520.0;39030.0;35120.0;1030.0;70.0;48310.0;8740.0;11100.0;3620.0;210.0;25080.0;
7254;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 april;106160.0;20220.0;38820.0;34940.0;1010.0;70.0;48440.0;8700.0;11190.0;3660.0;210.0;25120.0;
7255;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 mei;104730.0;18870.0;38560.0;34700.0;1000.0;70.0;48570.0;8660.0;11250.0;3720.0;210.0;25170.0;
7256;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 juni;104050.0;19010.0;38230.0;34390.0;1010.0;70.0;48070.0;8560.0;11160.0;3780.0;210.0;24790.0;
7257;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 juli;103700.0;18800.0;37910.0;34060.0;990.0;70.0;48230.0;8510.0;11230.0;3840.0;200.0;24880.0;
7258;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 augustus;103560.0;18970.0;37450.0;33650.0;980.0;70.0;48370.0;8470.0;11340.0;3880.0;200.0;24920.0;
7259;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 september;102750.0;18520.0;37030.0;33220.0;960.0;70.0;48410.0;8400.0;11430.0;3910.0;200.0;24900.0;
7260;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 oktober;103030.0;18810.0;36840.0;33030.0;940.0;70.0;48610.0;8360.0;11580.0;3960.0;200.0;24950.0;
7261;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 november;103180.0;18910.0;36830.0;33000.0;940.0;70.0;48650.0;8310.0;11680.0;4020.0;200.0;24880.0;
7262;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2018 december;103850.0;19490.0;36890.0;33000.0;930.0;70.0;48690.0;8280.0;11750.0;4060.0;190.0;24850.0;
7263;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 januari;103580.0;19040.0;36920.0;33050.0;930.0;70.0;48870.0;8270.0;11820.0;4180.0;190.0;24850.0;
7264;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 februari;103870.0;18680.0;37010.0;33120.0;940.0;70.0;49460.0;8300.0;11980.0;4280.0;200.0;25150.0;
7265;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 maart;103680.0;18270.0;37010.0;33070.0;950.0;70.0;49660.0;8300.0;12070.0;4340.0;200.0;25200.0;
7266;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 april;103750.0;18220.0;36840.0;32940.0;950.0;70.0;49950.0;8300.0;12240.0;4400.0;200.0;25270.0;
7267;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 mei ;102850.0;17250.0;36690.0;32810.0;930.0;70.0;50130.0;8260.0;12360.0;4450.0;190.0;25320.0;
7268;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 juni;102630.0;17810.0;36630.0;32700.0;920.0;70.0;49440.0;8170.0;12180.0;4500.0;190.0;24860.0;
7269;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 juli;102750.0;17890.0;36540.0;32600.0;920.0;70.0;49540.0;8120.0;12260.0;4550.0;190.0;24880.0;
7270;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 augustus;102520.0;17870.0;36170.0;32250.0;910.0;70.0;49700.0;8080.0;12330.0;4590.0;190.0;24970.0;
7271;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 september;102160.0;17770.0;35820.0;31900.0;900.0;70.0;49780.0;8030.0;12450.0;4620.0;180.0;24950.0;
7272;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 oktober;102360.0;17790.0;35820.0;31890.0;900.0;70.0;49970.0;7990.0;12660.0;4660.0;180.0;24930.0;
7273;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 november;102540.0;17890.0;35840.0;31890.0;900.0;70.0;50050.0;7950.0;12750.0;4690.0;180.0;24930.0;
7274;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2019 december;103470.0;18670.0;35950.0;31970.0;890.0;70.0;50130.0;7920.0;12860.0;4720.0;180.0;24920.0;
7275;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020 januari;103580.0;18530.0;36040.0;32060.0;890.0;70.0;50250.0;7870.0;12950.0;4760.0;180.0;24950.0;
7276;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020 februari;104930.0;18990.0;36290.0;32260.0;880.0;70.0;50900.0;7890.0;13190.0;4810.0;180.0;25290.0;
7277;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020 maart;148290.0;22440.0;77640.0;33530.0;880.0;70.0;51060.0;7840.0;13330.0;4850.0;180.0;25340.0;
7278;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020 april;156270.0;25270.0;82890.0;34800.0;900.0;70.0;51240.0;7790.0;13450.0;4890.0;180.0;25410.0;
