ID;TypeReIntegratieParticipatievoorz;StatusVoorzieningEindeVerslagperiode;RegioS;Perioden;ReIntegratieParticipatievoorzieningen_1
5845;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 februari;400.0
5846;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 maart;410.0
5847;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 april;420.0
5848;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 mei;430.0
5849;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 juni;430.0
5850;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 juli;430.0
5851;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 augustus;430.0
5852;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 september;450.0
5853;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 oktober;460.0
5854;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 november;450.0
5855;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 december;450.0
5856;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 januari;250.0
5857;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 februari;240.0
5858;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 maart;240.0
5859;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 april;240.0
5860;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 mei;240.0
5861;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 juni;250.0
5862;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 juli;250.0
5863;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 augustus;240.0
5864;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 september;260.0
5865;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 oktober;260.0
5866;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 november;260.0
5867;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2019 december;260.0
5868;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 januari;260.0
5869;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 februari;250.0
5870;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 maart;240.0
5871;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 april;230.0
5872;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 mei;220.0
5873;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 juni;220.0
5874;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 juli;210.0
5875;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 augustus;220.0
5876;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 september;240.0
5877;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 oktober;250.0
5878;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 november;250.0
5879;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2020 december;250.0
5880;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 januari;260.0
5881;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 februari;260.0
5882;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 maart;250.0
5883;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 april;250.0
5884;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 mei;240.0
5885;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 juni;250.0
5886;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 juli;250.0
5887;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 augustus;250.0
5888;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 september;240.0
5889;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 oktober;240.0
5890;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 november;230.0
5891;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2021 december;220.0
5892;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 januari;220.0
5893;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 februari;240.0
5894;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 maart;250.0
5895;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 april;250.0
5896;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 mei;260.0
5897;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 juni;260.0
5898;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 juli;260.0
5899;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 augustus;260.0
5900;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 september;270.0
5901;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 oktober;280.0
5902;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 november;280.0
5903;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dantumadiel;2022 december;270.0
5904;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 januari;1220.0
5905;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 februari;1320.0
5906;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 maart;1320.0
5907;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 april;1300.0
5908;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 mei;1270.0
5909;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 juni;1310.0
5910;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 juli;1420.0
5911;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 augustus;1330.0
5912;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 september;1330.0
5913;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 oktober;1330.0
5914;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 november;1330.0
5915;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2019 december;1300.0
5916;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 januari;1380.0
5917;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 februari;1400.0
5918;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 maart;1330.0
5919;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 april;1270.0
5920;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 mei;1300.0
5921;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 juni;1270.0
5922;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 juli;1260.0
5923;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 augustus;1250.0
5924;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 september;1250.0
5925;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 oktober;1200.0
5926;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 november;1190.0
5927;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2020 december;1200.0
5928;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 januari;1200.0
5929;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 februari;1200.0
5930;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 maart;1220.0
5931;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 april;1230.0
5932;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 mei;1260.0
5933;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 juni;1270.0
5934;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 juli;1250.0
5935;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 augustus;1220.0
5936;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 september;1230.0
5937;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 oktober;1190.0
5938;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 november;1160.0
5939;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2021 december;1150.0
5940;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 januari;1160.0
5941;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 februari;1120.0
5942;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 maart;1170.0
5943;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 april;1370.0
5944;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 mei;1340.0
5945;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 juni;1350.0
5946;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 juli;1350.0
5947;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 augustus;1400.0
5948;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 september;1440.0
5949;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 oktober;1480.0
5950;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 november;1520.0
5951;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delft;2022 december;1480.0
5952;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 januari;290.0
5953;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 februari;300.0
5954;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 maart;320.0
5955;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 april;360.0
5956;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 mei;380.0
5957;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 juni;400.0
5958;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 juli;410.0
5959;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 augustus;390.0
5960;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 september;390.0
5961;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 oktober;420.0
5962;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 november;440.0
5963;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2019 december;430.0
5964;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 januari;420.0
5965;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 februari;400.0
5966;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 maart;390.0
5967;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 april;360.0
5968;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 mei;360.0
5969;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 juni;360.0
5970;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 juli;350.0
5971;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 augustus;340.0
5972;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 september;350.0
5973;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 oktober;360.0
5974;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 november;350.0
5975;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2020 december;340.0
5976;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 januari;
5977;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 februari;
5978;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 maart;
5979;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 april;
5980;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 mei;
5981;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 juni;
5982;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 juli;
5983;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 augustus;
5984;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 september;
5985;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 oktober;
5986;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 november;
5987;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2021 december;
5988;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 januari;
5989;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 februari;
5990;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 maart;
5991;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 april;
5992;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 mei;
5993;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 juni;
5994;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 juli;
5995;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 augustus;
5996;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 september;
5997;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 oktober;
5998;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 november;
5999;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Delfzijl;2022 december;
6000;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Deurne;2019 januari;140.0
6001;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Deurne;2019 februari;150.0
6002;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Deurne;2019 maart;160.0
6003;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Deurne;2019 april;160.0
