ID;SoortBromfiets;RegioS;Perioden;AantalVoertuigen_1;PersonenInBezitVanVoertuig_2
2162;Alle bromfietsen;Weststellingwerf;2009;1180.0;5.6
2163;Alle bromfietsen;Weststellingwerf;2010;1247.0;5.9
2164;Alle bromfietsen;Weststellingwerf;2011;1306.0;6.2
2165;Alle bromfietsen;Westvoorne;2007;996.0;8.6
2166;Alle bromfietsen;Westvoorne;2008;1077.0;9.3
2167;Alle bromfietsen;Westvoorne;2009;1224.0;10.6
2168;Alle bromfietsen;Westvoorne;2010;1367.0;11.7
2169;Alle bromfietsen;Westvoorne;2011;1450.0;12.4
2170;Alle bromfietsen;Wierden;2007;1014.0;5.5
2171;Alle bromfietsen;Wierden;2008;1025.0;5.6
2172;Alle bromfietsen;Wierden;2009;1126.0;6.1
2173;Alle bromfietsen;Wierden;2010;1157.0;6.2
2174;Alle bromfietsen;Wierden;2011;1244.0;6.6
2175;Alle bromfietsen;Wieringen;2007;477.0;6.7
2176;Alle bromfietsen;Wieringen;2008;505.0;7.2
2177;Alle bromfietsen;Wieringen;2009;526.0;7.4
2178;Alle bromfietsen;Wieringen;2010;574.0;8.1
2179;Alle bromfietsen;Wieringen;2011;593.0;8.4
2180;Alle bromfietsen;Wieringermeer;2007;505.0;5.0
2181;Alle bromfietsen;Wieringermeer;2008;549.0;5.5
2182;Alle bromfietsen;Wieringermeer;2009;592.0;5.9
2183;Alle bromfietsen;Wieringermeer;2010;621.0;6.2
2184;Alle bromfietsen;Wieringermeer;2011;665.0;6.7
2185;Alle bromfietsen;Wijchen;2007;1483.0;4.8
2186;Alle bromfietsen;Wijchen;2008;1580.0;5.0
2187;Alle bromfietsen;Wijchen;2009;1695.0;5.3
2188;Alle bromfietsen;Wijchen;2010;1886.0;5.9
2189;Alle bromfietsen;Wijchen;2011;2110.0;6.5
2190;Alle bromfietsen;Wijdemeren;2007;1105.0;5.8
2191;Alle bromfietsen;Wijdemeren;2008;1246.0;6.6
2192;Alle bromfietsen;Wijdemeren;2009;1329.0;7.0
2193;Alle bromfietsen;Wijdemeren;2010;1499.0;7.9
2194;Alle bromfietsen;Wijdemeren;2011;1635.0;8.6
2195;Alle bromfietsen;Wijk bij Duurstede;2007;843.0;4.6
2196;Alle bromfietsen;Wijk bij Duurstede;2008;896.0;4.9
2197;Alle bromfietsen;Wijk bij Duurstede;2009;984.0;5.3
2198;Alle bromfietsen;Wijk bij Duurstede;2010;1034.0;5.6
2199;Alle bromfietsen;Wijk bij Duurstede;2011;1141.0;6.2
2200;Alle bromfietsen;Winschoten;2007;607.0;3.9
2201;Alle bromfietsen;Winschoten;2008;644.0;4.2
2202;Alle bromfietsen;Winschoten;2009;668.0;4.3
2203;Alle bromfietsen;Winschoten;2010;;
2204;Alle bromfietsen;Winschoten;2011;;
2205;Alle bromfietsen;Winsum;2007;538.0;4.9
2206;Alle bromfietsen;Winsum;2008;575.0;5.2
2207;Alle bromfietsen;Winsum;2009;629.0;5.7
2208;Alle bromfietsen;Winsum;2010;669.0;6.0
2209;Alle bromfietsen;Winsum;2011;713.0;6.4
2210;Alle bromfietsen;Winterswijk;2007;934.0;4.0
2211;Alle bromfietsen;Winterswijk;2008;1005.0;4.3
2212;Alle bromfietsen;Winterswijk;2009;1106.0;4.7
2213;Alle bromfietsen;Winterswijk;2010;1211.0;5.2
2214;Alle bromfietsen;Winterswijk;2011;1311.0;5.6
2215;Alle bromfietsen;Woensdrecht;2007;1029.0;5.8
2216;Alle bromfietsen;Woensdrecht;2008;1054.0;5.9
2217;Alle bromfietsen;Woensdrecht;2009;1140.0;6.4
2218;Alle bromfietsen;Woensdrecht;2010;1210.0;6.8
2219;Alle bromfietsen;Woensdrecht;2011;1312.0;7.3
2220;Alle bromfietsen;Woerden;2007;1462.0;3.9
2221;Alle bromfietsen;Woerden;2008;1699.0;4.5
2222;Alle bromfietsen;Woerden;2009;1896.0;4.9
2223;Alle bromfietsen;Woerden;2010;1971.0;5.1
2224;Alle bromfietsen;Woerden;2011;2119.0;5.4
2225;Alle bromfietsen;De Wolden;2007;1185.0;6.3
2226;Alle bromfietsen;De Wolden;2008;1331.0;7.1
2227;Alle bromfietsen;De Wolden;2009;1433.0;7.6
2228;Alle bromfietsen;De Wolden;2010;1509.0;8.0
2229;Alle bromfietsen;De Wolden;2011;1616.0;8.5
2230;Alle bromfietsen;Wormerland;2007;836.0;6.6
2231;Alle bromfietsen;Wormerland;2008;887.0;7.0
2232;Alle bromfietsen;Wormerland;2009;988.0;7.7
2233;Alle bromfietsen;Wormerland;2010;1090.0;8.5
2234;Alle bromfietsen;Wormerland;2011;1161.0;9.1
2235;Alle bromfietsen;Woudenberg;2007;449.0;5.1
2236;Alle bromfietsen;Woudenberg;2008;502.0;5.6
2237;Alle bromfietsen;Woudenberg;2009;542.0;6.0
2238;Alle bromfietsen;Woudenberg;2010;631.0;6.9
2239;Alle bromfietsen;Woudenberg;2011;651.0;7.0
2240;Alle bromfietsen;Woudrichem;2007;744.0;6.6
2241;Alle bromfietsen;Woudrichem;2008;795.0;7.0
2242;Alle bromfietsen;Woudrichem;2009;845.0;7.4
2243;Alle bromfietsen;Woudrichem;2010;862.0;7.5
2244;Alle bromfietsen;Woudrichem;2011;890.0;7.7
2245;Alle bromfietsen;Wûnseradiel;2007;570.0;6.1
2246;Alle bromfietsen;Wûnseradiel;2008;610.0;6.6
2247;Alle bromfietsen;Wûnseradiel;2009;678.0;7.3
2248;Alle bromfietsen;Wûnseradiel;2010;722.0;7.7
2249;Alle bromfietsen;Wûnseradiel;2011;;
2250;Alle bromfietsen;Wymbritseradiel;2007;615.0;4.9
2251;Alle bromfietsen;Wymbritseradiel;2008;634.0;5.1
2252;Alle bromfietsen;Wymbritseradiel;2009;660.0;5.3
2253;Alle bromfietsen;Wymbritseradiel;2010;740.0;5.9
2254;Alle bromfietsen;Wymbritseradiel;2011;;
2255;Alle bromfietsen;Zaanstad;2007;7360.0;6.5
2256;Alle bromfietsen;Zaanstad;2008;8330.0;7.2
2257;Alle bromfietsen;Zaanstad;2009;9509.0;8.2
2258;Alle bromfietsen;Zaanstad;2010;10634.0;9.0
2259;Alle bromfietsen;Zaanstad;2011;11611.0;9.8
2260;Alle bromfietsen;Zaltbommel;2007;1395.0;7.0
2261;Alle bromfietsen;Zaltbommel;2008;1439.0;7.2
2262;Alle bromfietsen;Zaltbommel;2009;1507.0;7.5
2263;Alle bromfietsen;Zaltbommel;2010;1602.0;7.9
2264;Alle bromfietsen;Zaltbommel;2011;1661.0;8.1
2265;Alle bromfietsen;Zandvoort;2007;1127.0;8.0
2266;Alle bromfietsen;Zandvoort;2008;1307.0;9.3
2267;Alle bromfietsen;Zandvoort;2009;1527.0;10.8
2268;Alle bromfietsen;Zandvoort;2010;1678.0;11.9
2269;Alle bromfietsen;Zandvoort;2011;1850.0;13.0
2270;Alle bromfietsen;Zederik;2007;661.0;6.3
2271;Alle bromfietsen;Zederik;2008;708.0;6.8
2272;Alle bromfietsen;Zederik;2009;760.0;7.3
2273;Alle bromfietsen;Zederik;2010;820.0;7.8
2274;Alle bromfietsen;Zederik;2011;861.0;8.2
2275;Alle bromfietsen;Zeevang;2007;344.0;7.0
2276;Alle bromfietsen;Zeevang;2008;384.0;7.8
2277;Alle bromfietsen;Zeevang;2009;399.0;8.0
2278;Alle bromfietsen;Zeevang;2010;426.0;8.5
2279;Alle bromfietsen;Zeevang;2011;471.0;9.2
2280;Alle bromfietsen;Zeewolde;2007;573.0;4.0
2281;Alle bromfietsen;Zeewolde;2008;706.0;4.8
2282;Alle bromfietsen;Zeewolde;2009;802.0;5.2
2283;Alle bromfietsen;Zeewolde;2010;861.0;5.6
2284;Alle bromfietsen;Zeewolde;2011;904.0;5.7
2285;Alle bromfietsen;Zeist;2007;1742.0;3.6
2286;Alle bromfietsen;Zeist;2008;2019.0;4.1
2287;Alle bromfietsen;Zeist;2009;2290.0;4.7
2288;Alle bromfietsen;Zeist;2010;2539.0;5.2
2289;Alle bromfietsen;Zeist;2011;2715.0;5.5
2290;Alle bromfietsen;Zevenaar;2007;1403.0;5.4
2291;Alle bromfietsen;Zevenaar;2008;1557.0;6.0
2292;Alle bromfietsen;Zevenaar;2009;1736.0;6.6
2293;Alle bromfietsen;Zevenaar;2010;1846.0;7.0
2294;Alle bromfietsen;Zevenaar;2011;2012.0;7.6
2295;Alle bromfietsen;Zevenhuizen-Moerkapelle;2007;656.0;8.1
2296;Alle bromfietsen;Zevenhuizen-Moerkapelle;2008;708.0;8.7
2297;Alle bromfietsen;Zevenhuizen-Moerkapelle;2009;758.0;9.2
2298;Alle bromfietsen;Zevenhuizen-Moerkapelle;2010;;
2299;Alle bromfietsen;Zevenhuizen-Moerkapelle;2011;;
2300;Alle bromfietsen;Zijpe;2007;648.0;7.0
2301;Alle bromfietsen;Zijpe;2008;722.0;7.8
2302;Alle bromfietsen;Zijpe;2009;797.0;8.6
2303;Alle bromfietsen;Zijpe;2010;866.0;9.3
2304;Alle bromfietsen;Zijpe;2011;922.0;9.8
2305;Alle bromfietsen;Zoetermeer;2007;4497.0;4.7
2306;Alle bromfietsen;Zoetermeer;2008;5223.0;5.4
2307;Alle bromfietsen;Zoetermeer;2009;5909.0;6.1
2308;Alle bromfietsen;Zoetermeer;2010;6463.0;6.6
2309;Alle bromfietsen;Zoetermeer;2011;6833.0;6.9
2310;Alle bromfietsen;Zoeterwoude;2007;656.0;9.8
2311;Alle bromfietsen;Zoeterwoude;2008;710.0;10.6
2312;Alle bromfietsen;Zoeterwoude;2009;807.0;12.2
2313;Alle bromfietsen;Zoeterwoude;2010;888.0;13.4
2314;Alle bromfietsen;Zoeterwoude;2011;940.0;14.1
2315;Alle bromfietsen;Zuidhorn;2007;704.0;5.0
2316;Alle bromfietsen;Zuidhorn;2008;770.0;5.4
2317;Alle bromfietsen;Zuidhorn;2009;829.0;5.8
2318;Alle bromfietsen;Zuidhorn;2010;894.0;6.2
2319;Alle bromfietsen;Zuidhorn;2011;917.0;6.3
2320;Alle bromfietsen;Zuidplas;2007;;
2321;Alle bromfietsen;Zuidplas;2008;;
2322;Alle bromfietsen;Zuidplas;2009;;
2323;Alle bromfietsen;Zuidplas;2010;2500.0;7.8
2324;Alle bromfietsen;Zuidplas;2011;2701.0;8.4
2325;Alle bromfietsen;Zundert;2007;688.0;4.1
2326;Alle bromfietsen;Zundert;2008;767.0;4.5
2327;Alle bromfietsen;Zundert;2009;832.0;4.8
2328;Alle bromfietsen;Zundert;2010;932.0;5.4
2329;Alle bromfietsen;Zundert;2011;972.0;5.5
2330;Alle bromfietsen;Zutphen;2007;1831.0;4.9
2331;Alle bromfietsen;Zutphen;2008;1995.0;5.3
2332;Alle bromfietsen;Zutphen;2009;2198.0;5.9
2333;Alle bromfietsen;Zutphen;2010;2356.0;6.3
2334;Alle bromfietsen;Zutphen;2011;2431.0;6.4
2335;Alle bromfietsen;Zwartewaterland;2007;1330.0;8.2
2336;Alle bromfietsen;Zwartewaterland;2008;1379.0;8.4
2337;Alle bromfietsen;Zwartewaterland;2009;1495.0;9.1
2338;Alle bromfietsen;Zwartewaterland;2010;1576.0;9.6
2339;Alle bromfietsen;Zwartewaterland;2011;1657.0;10.0
2340;Alle bromfietsen;Zwijndrecht;2007;1546.0;4.3
2341;Alle bromfietsen;Zwijndrecht;2008;1740.0;4.8
2342;Alle bromfietsen;Zwijndrecht;2009;2004.0;5.5
2343;Alle bromfietsen;Zwijndrecht;2010;2232.0;6.1
2344;Alle bromfietsen;Zwijndrecht;2011;2439.0;6.6
2345;Alle bromfietsen;Zwolle;2007;5301.0;5.8
2346;Alle bromfietsen;Zwolle;2008;5972.0;6.4
2347;Alle bromfietsen;Zwolle;2009;6632.0;7.0
2348;Alle bromfietsen;Zwolle;2010;7122.0;7.4
2349;Alle bromfietsen;Zwolle;2011;7474.0;7.7
2350;Alle bromfietsen;Buitenland;2007;;
2351;Alle bromfietsen;Buitenland;2008;;
2352;Alle bromfietsen;Buitenland;2009;;
2353;Alle bromfietsen;Buitenland;2010;;
2354;Alle bromfietsen;Buitenland;2011;;
2355;Alle bromfietsen;Niet-gemeentelijk ingedeeld;2007;;
2356;Alle bromfietsen;Niet-gemeentelijk ingedeeld;2008;;
2357;Alle bromfietsen;Niet-gemeentelijk ingedeeld;2009;;
2358;Alle bromfietsen;Niet-gemeentelijk ingedeeld;2010;;
2359;Alle bromfietsen;Niet-gemeentelijk ingedeeld;2011;;
2360;Snorfietsen;Nederland;2007;291983.0;2.2
2361;Snorfietsen;Nederland;2008;326525.0;2.5
2362;Snorfietsen;Nederland;2009;374019.0;2.8
2363;Snorfietsen;Nederland;2010;423011.0;3.1
2364;Snorfietsen;Nederland;2011;475006.0;3.5
2365;Snorfietsen;Noord-Nederland (LD);2007;23116.0;1.7
2366;Snorfietsen;Noord-Nederland (LD);2008;25245.0;1.8
2367;Snorfietsen;Noord-Nederland (LD);2009;28089.0;2.0
2368;Snorfietsen;Noord-Nederland (LD);2010;31138.0;2.2
2369;Snorfietsen;Noord-Nederland (LD);2011;34508.0;2.5
2370;Snorfietsen;Oost-Nederland (LD);2007;67349.0;2.4
2371;Snorfietsen;Oost-Nederland (LD);2008;74005.0;2.7
2372;Snorfietsen;Oost-Nederland (LD);2009;83130.0;3.0
2373;Snorfietsen;Oost-Nederland (LD);2010;92168.0;3.3
2374;Snorfietsen;Oost-Nederland (LD);2011;102469.0;3.6
2375;Snorfietsen;West-Nederland (LD);2007;130182.0;2.1
2376;Snorfietsen;West-Nederland (LD);2008;148505.0;2.4
2377;Snorfietsen;West-Nederland (LD);2009;172227.0;2.8
2378;Snorfietsen;West-Nederland (LD);2010;198239.0;3.1
2379;Snorfietsen;West-Nederland (LD);2011;223751.0;3.5
2380;Snorfietsen;Zuid-Nederland (LD);2007;71336.0;2.5
2381;Snorfietsen;Zuid-Nederland (LD);2008;78770.0;2.7
2382;Snorfietsen;Zuid-Nederland (LD);2009;90573.0;3.1
2383;Snorfietsen;Zuid-Nederland (LD);2010;101466.0;3.5
2384;Snorfietsen;Zuid-Nederland (LD);2011;114278.0;3.9
2385;Snorfietsen;Groningen (PV);2007;9522.0;2.0
2386;Snorfietsen;Groningen (PV);2008;10453.0;2.2
2387;Snorfietsen;Groningen (PV);2009;11548.0;2.4
2388;Snorfietsen;Groningen (PV);2010;12843.0;2.7
2389;Snorfietsen;Groningen (PV);2011;13917.0;2.9
2390;Snorfietsen;Friesland (PV);2007;8582.0;1.7
2391;Snorfietsen;Friesland (PV);2008;9284.0;1.8
2392;Snorfietsen;Friesland (PV);2009;10075.0;1.9
2393;Snorfietsen;Friesland (PV);2010;10939.0;2.1
2394;Snorfietsen;Friesland (PV);2011;12206.0;2.3
2395;Snorfietsen;Drenthe (PV);2007;5012.0;1.3
2396;Snorfietsen;Drenthe (PV);2008;5508.0;1.4
2397;Snorfietsen;Drenthe (PV);2009;6466.0;1.6
2398;Snorfietsen;Drenthe (PV);2010;7356.0;1.9
2399;Snorfietsen;Drenthe (PV);2011;8385.0;2.1
2400;Snorfietsen;Overijssel (PV);2007;21467.0;2.4
2401;Snorfietsen;Overijssel (PV);2008;23511.0;2.6
2402;Snorfietsen;Overijssel (PV);2009;26358.0;2.9
2403;Snorfietsen;Overijssel (PV);2010;28655.0;3.2
2404;Snorfietsen;Overijssel (PV);2011;31455.0;3.5
2405;Snorfietsen;Flevoland (PV);2007;5412.0;1.9
2406;Snorfietsen;Flevoland (PV);2008;6149.0;2.1
2407;Snorfietsen;Flevoland (PV);2009;6913.0;2.3
2408;Snorfietsen;Flevoland (PV);2010;7933.0;2.7
2409;Snorfietsen;Flevoland (PV);2011;9237.0;3.0
2410;Snorfietsen;Gelderland (PV);2007;40470.0;2.6
2411;Snorfietsen;Gelderland (PV);2008;44345.0;2.8
2412;Snorfietsen;Gelderland (PV);2009;49859.0;3.1
2413;Snorfietsen;Gelderland (PV);2010;55580.0;3.4
2414;Snorfietsen;Gelderland (PV);2011;61777.0;3.8
2415;Snorfietsen;Utrecht (PV);2007;20761.0;2.2
2416;Snorfietsen;Utrecht (PV);2008;23338.0;2.4
2417;Snorfietsen;Utrecht (PV);2009;26392.0;2.7
2418;Snorfietsen;Utrecht (PV);2010;29413.0;3.0
2419;Snorfietsen;Utrecht (PV);2011;32040.0;3.3
2420;Snorfietsen;Noord-Holland (PV);2007;40686.0;1.9
2421;Snorfietsen;Noord-Holland (PV);2008;47086.0;2.2
2422;Snorfietsen;Noord-Holland (PV);2009;56350.0;2.6
2423;Snorfietsen;Noord-Holland (PV);2010;67341.0;3.1
2424;Snorfietsen;Noord-Holland (PV);2011;78247.0;3.6
2425;Snorfietsen;Zuid-Holland (PV);2007;62357.0;2.2
2426;Snorfietsen;Zuid-Holland (PV);2008;71351.0;2.5
2427;Snorfietsen;Zuid-Holland (PV);2009;82210.0;2.9
2428;Snorfietsen;Zuid-Holland (PV);2010;93720.0;3.3
2429;Snorfietsen;Zuid-Holland (PV);2011;105046.0;3.7
2430;Snorfietsen;Zeeland (PV);2007;6378.0;2.1
2431;Snorfietsen;Zeeland (PV);2008;6730.0;2.2
2432;Snorfietsen;Zeeland (PV);2009;7275.0;2.3
2433;Snorfietsen;Zeeland (PV);2010;7765.0;2.5
2434;Snorfietsen;Zeeland (PV);2011;8418.0;2.7
2435;Snorfietsen;Noord-Brabant (PV);2007;46364.0;2.4
2436;Snorfietsen;Noord-Brabant (PV);2008;51643.0;2.6
2437;Snorfietsen;Noord-Brabant (PV);2009;60225.0;3.0
2438;Snorfietsen;Noord-Brabant (PV);2010;68291.0;3.4
2439;Snorfietsen;Noord-Brabant (PV);2011;77718.0;3.9
2440;Snorfietsen;Limburg (PV);2007;24972.0;2.7
2441;Snorfietsen;Limburg (PV);2008;27127.0;2.9
2442;Snorfietsen;Limburg (PV);2009;30348.0;3.2
2443;Snorfietsen;Limburg (PV);2010;33175.0;3.5
2444;Snorfietsen;Limburg (PV);2011;36560.0;3.9
2445;Snorfietsen;Aa en Hunze;2007;211.0;1.0
2446;Snorfietsen;Aa en Hunze;2008;240.0;1.2
2447;Snorfietsen;Aa en Hunze;2009;284.0;1.4
2448;Snorfietsen;Aa en Hunze;2010;337.0;1.6
2449;Snorfietsen;Aa en Hunze;2011;376.0;1.8
2450;Snorfietsen;Aalburg;2007;133.0;1.4
2451;Snorfietsen;Aalburg;2008;160.0;1.7
2452;Snorfietsen;Aalburg;2009;148.0;1.5
2453;Snorfietsen;Aalburg;2010;199.0;2.0
2454;Snorfietsen;Aalburg;2011;244.0;2.5
2455;Snorfietsen;Aalsmeer;2007;406.0;2.0
2456;Snorfietsen;Aalsmeer;2008;481.0;2.3
2457;Snorfietsen;Aalsmeer;2009;585.0;2.6
2458;Snorfietsen;Aalsmeer;2010;690.0;3.0
2459;Snorfietsen;Aalsmeer;2011;835.0;3.5
2460;Snorfietsen;Aalten;2007;385.0;1.7
2461;Snorfietsen;Aalten;2008;411.0;1.9
2462;Snorfietsen;Aalten;2009;409.0;1.9
2463;Snorfietsen;Aalten;2010;412.0;1.9
2464;Snorfietsen;Aalten;2011;441.0;2.0
2465;Snorfietsen;Abcoude;2007;58.0;0.9
2466;Snorfietsen;Abcoude;2008;74.0;1.1
2467;Snorfietsen;Abcoude;2009;90.0;1.4
2468;Snorfietsen;Abcoude;2010;111.0;1.6
2469;Snorfietsen;Abcoude;2011;;
2470;Snorfietsen;Achtkarspelen;2007;366.0;1.6
2471;Snorfietsen;Achtkarspelen;2008;417.0;1.9
2472;Snorfietsen;Achtkarspelen;2009;420.0;1.9
2473;Snorfietsen;Achtkarspelen;2010;491.0;2.2
2474;Snorfietsen;Achtkarspelen;2011;594.0;2.7
2475;Snorfietsen;Alblasserdam;2007;234.0;1.6
2476;Snorfietsen;Alblasserdam;2008;265.0;1.8
2477;Snorfietsen;Alblasserdam;2009;270.0;1.8
2478;Snorfietsen;Alblasserdam;2010;290.0;2.0
2479;Snorfietsen;Alblasserdam;2011;330.0;2.2
2480;Snorfietsen;Albrandswaard;2007;257.0;1.5
2481;Snorfietsen;Albrandswaard;2008;303.0;1.7
2482;Snorfietsen;Albrandswaard;2009;347.0;1.9
2483;Snorfietsen;Albrandswaard;2010;437.0;2.3
2484;Snorfietsen;Albrandswaard;2011;542.0;2.8
2485;Snorfietsen;Alkemade;2007;176.0;1.5
2486;Snorfietsen;Alkemade;2008;194.0;1.7
2487;Snorfietsen;Alkemade;2009;;
2488;Snorfietsen;Alkemade;2010;;
2489;Snorfietsen;Alkemade;2011;;
2490;Snorfietsen;Alkmaar;2007;2523.0;3.3
2491;Snorfietsen;Alkmaar;2008;2793.0;3.6
2492;Snorfietsen;Alkmaar;2009;3186.0;4.1
2493;Snorfietsen;Alkmaar;2010;3648.0;4.7
2494;Snorfietsen;Alkmaar;2011;4087.0;5.3
2495;Snorfietsen;Almelo;2007;1763.0;3.1
2496;Snorfietsen;Almelo;2008;1992.0;3.4
2497;Snorfietsen;Almelo;2009;2189.0;3.8
2498;Snorfietsen;Almelo;2010;2389.0;4.1
2499;Snorfietsen;Almelo;2011;2619.0;4.5
2500;Snorfietsen;Almere;2007;2269.0;1.7
2501;Snorfietsen;Almere;2008;2634.0;1.9
2502;Snorfietsen;Almere;2009;2921.0;2.1
2503;Snorfietsen;Almere;2010;3512.0;2.4
2504;Snorfietsen;Almere;2011;4403.0;3.0
2505;Snorfietsen;Alphen aan den Rijn;2007;1175.0;2.1
2506;Snorfietsen;Alphen aan den Rijn;2008;1268.0;2.2
2507;Snorfietsen;Alphen aan den Rijn;2009;1458.0;2.5
2508;Snorfietsen;Alphen aan den Rijn;2010;1674.0;2.9
2509;Snorfietsen;Alphen aan den Rijn;2011;1859.0;3.2
2510;Snorfietsen;Alphen-Chaam;2007;70.0;0.9
2511;Snorfietsen;Alphen-Chaam;2008;76.0;1.0
2512;Snorfietsen;Alphen-Chaam;2009;103.0;1.4
2513;Snorfietsen;Alphen-Chaam;2010;104.0;1.4
2514;Snorfietsen;Alphen-Chaam;2011;122.0;1.6
2515;Snorfietsen;Ameland;2007;165.0;6.0
2516;Snorfietsen;Ameland;2008;172.0;6.3
2517;Snorfietsen;Ameland;2009;182.0;6.6
2518;Snorfietsen;Ameland;2010;190.0;6.8
2519;Snorfietsen;Ameland;2011;203.0;7.3
2520;Snorfietsen;Amersfoort;2007;4157.0;3.8
2521;Snorfietsen;Amersfoort;2008;4738.0;4.3
2522;Snorfietsen;Amersfoort;2009;5348.0;4.8
2523;Snorfietsen;Amersfoort;2010;5974.0;5.3
2524;Snorfietsen;Amersfoort;2011;6445.0;5.6
2525;Snorfietsen;Amstelveen;2007;816.0;1.3
2526;Snorfietsen;Amstelveen;2008;970.0;1.5
2527;Snorfietsen;Amstelveen;2009;1255.0;1.9
2528;Snorfietsen;Amstelveen;2010;1599.0;2.4
2529;Snorfietsen;Amstelveen;2011;2014.0;3.0
2530;Snorfietsen;Amsterdam;2007;8131.0;1.3
2531;Snorfietsen;Amsterdam;2008;10830.0;1.7
2532;Snorfietsen;Amsterdam;2009;14472.0;2.3
2533;Snorfietsen;Amsterdam;2010;18897.0;3.0
2534;Snorfietsen;Amsterdam;2011;22408.0;3.4
2535;Snorfietsen;Andijk;2007;125.0;2.4
2536;Snorfietsen;Andijk;2008;120.0;2.3
2537;Snorfietsen;Andijk;2009;114.0;2.2
2538;Snorfietsen;Andijk;2010;104.0;2.0
2539;Snorfietsen;Andijk;2011;;
2540;Snorfietsen;Anna Paulowna;2007;166.0;1.5
2541;Snorfietsen;Anna Paulowna;2008;170.0;1.5
2542;Snorfietsen;Anna Paulowna;2009;186.0;1.7
2543;Snorfietsen;Anna Paulowna;2010;209.0;1.9
2544;Snorfietsen;Anna Paulowna;2011;229.0;2.0
2545;Snorfietsen;Apeldoorn;2007;5145.0;4.1
2546;Snorfietsen;Apeldoorn;2008;5738.0;4.6
2547;Snorfietsen;Apeldoorn;2009;6679.0;5.3
2548;Snorfietsen;Apeldoorn;2010;7370.0;5.8
2549;Snorfietsen;Apeldoorn;2011;7976.0;6.3
2550;Snorfietsen;Appingedam;2007;193.0;1.9
2551;Snorfietsen;Appingedam;2008;206.0;2.0
2552;Snorfietsen;Appingedam;2009;214.0;2.1
2553;Snorfietsen;Appingedam;2010;239.0;2.4
2554;Snorfietsen;Appingedam;2011;244.0;2.4
2555;Snorfietsen;Arcen en Velden;2007;115.0;1.6
2556;Snorfietsen;Arcen en Velden;2008;146.0;2.0
2557;Snorfietsen;Arcen en Velden;2009;166.0;2.3
2558;Snorfietsen;Arcen en Velden;2010;;
2559;Snorfietsen;Arcen en Velden;2011;;
2560;Snorfietsen;Arnhem;2007;4775.0;4.1
2561;Snorfietsen;Arnhem;2008;5354.0;4.5
2562;Snorfietsen;Arnhem;2009;5992.0;5.0
2563;Snorfietsen;Arnhem;2010;6604.0;5.4
2564;Snorfietsen;Arnhem;2011;7178.0;5.9
2565;Snorfietsen;Assen;2007;687.0;1.3
2566;Snorfietsen;Assen;2008;788.0;1.5
2567;Snorfietsen;Assen;2009;927.0;1.8
2568;Snorfietsen;Assen;2010;1072.0;2.0
2569;Snorfietsen;Assen;2011;1223.0;2.3
2570;Snorfietsen;Asten;2007;186.0;1.4
2571;Snorfietsen;Asten;2008;203.0;1.6
2572;Snorfietsen;Asten;2009;253.0;1.9
2573;Snorfietsen;Asten;2010;328.0;2.5
2574;Snorfietsen;Asten;2011;369.0;2.8
2575;Snorfietsen;Baarle-Nassau;2007;66.0;1.2
2576;Snorfietsen;Baarle-Nassau;2008;73.0;1.3
2577;Snorfietsen;Baarle-Nassau;2009;84.0;1.5
2578;Snorfietsen;Baarle-Nassau;2010;95.0;1.7
2579;Snorfietsen;Baarle-Nassau;2011;103.0;1.8
2580;Snorfietsen;Baarn;2007;455.0;2.3
2581;Snorfietsen;Baarn;2008;476.0;2.4
2582;Snorfietsen;Baarn;2009;521.0;2.6
2583;Snorfietsen;Baarn;2010;577.0;2.9
2584;Snorfietsen;Baarn;2011;638.0;3.2
2585;Snorfietsen;Barendrecht;2007;572.0;1.7
2586;Snorfietsen;Barendrecht;2008;675.0;1.9
2587;Snorfietsen;Barendrecht;2009;796.0;2.2
2588;Snorfietsen;Barendrecht;2010;973.0;2.7
2589;Snorfietsen;Barendrecht;2011;1137.0;3.1
2590;Snorfietsen;Barneveld;2007;497.0;1.3
2591;Snorfietsen;Barneveld;2008;526.0;1.4
2592;Snorfietsen;Barneveld;2009;646.0;1.6
2593;Snorfietsen;Barneveld;2010;725.0;1.8
2594;Snorfietsen;Barneveld;2011;834.0;2.1
2595;Snorfietsen;Bedum;2007;141.0;1.7
2596;Snorfietsen;Bedum;2008;156.0;1.9
2597;Snorfietsen;Bedum;2009;187.0;2.2
2598;Snorfietsen;Bedum;2010;216.0;2.6
2599;Snorfietsen;Bedum;2011;224.0;2.6
2600;Snorfietsen;Beek (L.);2007;320.0;2.3
2601;Snorfietsen;Beek (L.);2008;312.0;2.3
2602;Snorfietsen;Beek (L.);2009;340.0;2.5
2603;Snorfietsen;Beek (L.);2010;360.0;2.6
2604;Snorfietsen;Beek (L.);2011;381.0;2.7
2605;Snorfietsen;Beemster;2007;116.0;1.7
2606;Snorfietsen;Beemster;2008;120.0;1.8
2607;Snorfietsen;Beemster;2009;137.0;2.0
2608;Snorfietsen;Beemster;2010;145.0;2.1
2609;Snorfietsen;Beemster;2011;161.0;2.3
2610;Snorfietsen;Beesel;2007;167.0;1.5
2611;Snorfietsen;Beesel;2008;170.0;1.5
2612;Snorfietsen;Beesel;2009;167.0;1.5
2613;Snorfietsen;Beesel;2010;197.0;1.7
2614;Snorfietsen;Beesel;2011;222.0;2.0
2615;Snorfietsen;Bellingwedde;2007;124.0;1.6
