ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
7551;Totaal mannen en vrouwen;15 tot 75 jaar;Oostendam;2340;1700;72.0;85.0;60.0;25.0;15.0;11.0;4.0
7552;Totaal mannen en vrouwen;15 tot 75 jaar;Kruiswiel;2130;1560;73.0;83.0;57.0;26.0;17.0;13.0;4.0
7553;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Krommeweg;5890;4250;72.0;88.0;64.0;24.0;12.0;10.0;2.0
7554;Totaal mannen en vrouwen;15 tot 75 jaar;Krommeweg-Noord;1890;1340;71.0;89.0;65.0;24.0;11.0;9.0;2.0
7555;Totaal mannen en vrouwen;15 tot 75 jaar;Krommeweg-Zuid;2920;2150;74.0;90.0;65.0;25.0;10.0;8.0;2.0
7556;Totaal mannen en vrouwen;15 tot 75 jaar;De Sandeling;1030;720;70.0;83.0;60.0;23.0;17.0;13.0;4.0
7557;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtszone;50;40;;;;;;;
7558;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 De Volgerlanden;8530;6870;81.0;85.0;63.0;22.0;15.0;10.0;5.0
7559;Totaal mannen en vrouwen;15 tot 75 jaar;Volgerlanden-West;5460;4340;79.0;85.0;62.0;23.0;15.0;10.0;5.0
7560;Totaal mannen en vrouwen;15 tot 75 jaar;Volgerlanden-Oost;3070;2540;83.0;86.0;65.0;20.0;14.0;10.0;4.0
7561;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Sandelingen-Ambacht;170;140;80.0;;;;;;
7562;Totaal mannen en vrouwen;15 tot 75 jaar;Sandelingen-Ambacht;170;140;80.0;;;;;;
7563;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 De Oevers;180;130;76.0;;;;;;
7564;Totaal mannen en vrouwen;15 tot 75 jaar;Antoniapolder;160;120;76.0;;;;;;
7565;Totaal mannen en vrouwen;15 tot 75 jaar;Noordoevers;20;10;;;;;;;
7566;Totaal mannen en vrouwen;15 tot 75 jaar;Hengelo;62070;43830;71.0;88.0;58.0;30.0;12.0;9.0;3.0
7567;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Binnenstad;2320;1650;71.0;84.0;47.0;37.0;16.0;12.0;4.0
7568;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Centrum;960;680;71.0;86.0;39.0;47.0;14.0;11.0;3.0
7569;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-West;600;420;69.0;85.0;53.0;32.0;15.0;12.0;3.0
7570;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;760;560;73.0;82.0;53.0;29.0;18.0;14.0;4.0
7571;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Hengelose Es;8200;5760;70.0;87.0;57.0;30.0;13.0;10.0;3.0
7572;Totaal mannen en vrouwen;15 tot 75 jaar;Hengelose Es-Noord;3420;2400;70.0;88.0;56.0;32.0;12.0;9.0;3.0
7573;Totaal mannen en vrouwen;15 tot 75 jaar;Tichelwerk;2490;1730;70.0;86.0;59.0;27.0;14.0;10.0;4.0
7574;Totaal mannen en vrouwen;15 tot 75 jaar;'t Wilbert;2230;1580;71.0;87.0;58.0;30.0;13.0;10.0;3.0
7575;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Timmersveld;60;40;;;;;;;
7576;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Noord;7580;5190;69.0;90.0;55.0;35.0;10.0;8.0;2.0
7577;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;2940;1940;66.0;89.0;53.0;37.0;11.0;8.0;3.0
7578;Totaal mannen en vrouwen;15 tot 75 jaar;Elsbeek;1590;1210;76.0;88.0;62.0;26.0;12.0;9.0;3.0
7579;Totaal mannen en vrouwen;15 tot 75 jaar;De Noork;1710;1170;68.0;92.0;54.0;37.0;8.0;7.0;1.0
7580;Totaal mannen en vrouwen;15 tot 75 jaar;Klein Driene;1150;720;62.0;92.0;50.0;43.0;8.0;7.0;1.0
7581;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rot;190;160;83.0;85.0;63.0;22.0;15.0;10.0;5.0
7582;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Hasseler Es;9050;6270;69.0;90.0;62.0;28.0;10.0;8.0;2.0
7583;Totaal mannen en vrouwen;15 tot 75 jaar;Bovenhoek;1640;1130;69.0;90.0;63.0;27.0;10.0;8.0;2.0
7584;Totaal mannen en vrouwen;15 tot 75 jaar;Schothorsthoek;450;300;68.0;82.0;59.0;23.0;18.0;13.0;5.0
7585;Totaal mannen en vrouwen;15 tot 75 jaar;Bartelinkshoek;890;630;71.0;90.0;66.0;25.0;10.0;8.0;2.0
7586;Totaal mannen en vrouwen;15 tot 75 jaar;Tijertshoek;860;610;71.0;94.0;62.0;32.0;6.0;5.0;1.0
7587;Totaal mannen en vrouwen;15 tot 75 jaar;Sogtoenhoek;1020;680;67.0;91.0;62.0;29.0;9.0;8.0;1.0
7588;Totaal mannen en vrouwen;15 tot 75 jaar;Bruninkshoek;850;610;71.0;91.0;63.0;28.0;9.0;7.0;2.0
7589;Totaal mannen en vrouwen;15 tot 75 jaar;Middelhoek;1140;800;70.0;90.0;63.0;27.0;10.0;7.0;3.0
7590;Totaal mannen en vrouwen;15 tot 75 jaar;Molendijkhoek;1280;860;67.0;91.0;61.0;30.0;9.0;7.0;2.0
7591;Totaal mannen en vrouwen;15 tot 75 jaar;Weijinkshoek;870;610;70.0;90.0;62.0;28.0;10.0;7.0;3.0
7592;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterveld;60;40;;;;;;;
7593;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Groot Driene;6240;4110;66.0;86.0;55.0;31.0;14.0;10.0;4.0
7594;Totaal mannen en vrouwen;15 tot 75 jaar;Zwavertshoek;820;500;61.0;90.0;55.0;35.0;10.0;7.0;3.0
7595;Totaal mannen en vrouwen;15 tot 75 jaar;Anninks-/Nijhofshoek;1410;940;67.0;83.0;55.0;28.0;17.0;13.0;4.0
7596;Totaal mannen en vrouwen;15 tot 75 jaar;Groot Driene-Zuid;1810;1320;73.0;85.0;57.0;27.0;15.0;11.0;4.0
7597;Totaal mannen en vrouwen;15 tot 75 jaar;Groot Driene-Noord;2200;1350;61.0;89.0;53.0;36.0;11.0;9.0;2.0
7598;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Berflo Es;5530;3780;68.0;89.0;57.0;32.0;11.0;8.0;3.0
7599;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentekanaal-Zuid II;10;10;;;;;;;
7600;Totaal mannen en vrouwen;15 tot 75 jaar;Berflo Es Noord;2670;1840;69.0;89.0;57.0;31.0;11.0;8.0;3.0
7601;Totaal mannen en vrouwen;15 tot 75 jaar;Berflo Es Zuid;1110;770;70.0;89.0;60.0;29.0;11.0;9.0;2.0
7602;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentekanaal-Noord II;50;40;;;;;;;
7603;Totaal mannen en vrouwen;15 tot 75 jaar;Veldwijk-Noord;930;620;66.0;90.0;53.0;38.0;10.0;8.0;2.0
7604;Totaal mannen en vrouwen;15 tot 75 jaar;Veldwijk-Zuid;750;490;66.0;90.0;55.0;36.0;10.0;8.0;2.0
7605;Totaal mannen en vrouwen;15 tot 75 jaar;Boeldershoek;10;10;;;;;;;
7606;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Wilderinkshoek;7770;5510;71.0;89.0;60.0;29.0;11.0;9.0;2.0
7607;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentekanaal-Zuid I;40;40;;;;;;;
7608;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp 't Lansink;1560;1160;74.0;89.0;61.0;28.0;11.0;9.0;2.0
7609;Totaal mannen en vrouwen;15 tot 75 jaar;Tuindorp-Zuid;2240;1600;71.0;89.0;60.0;29.0;11.0;10.0;1.0
7610;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentekanaal-Noord I;30;20;;;;;;;
7611;Totaal mannen en vrouwen;15 tot 75 jaar;Nijverheid;3320;2240;68.0;90.0;60.0;30.0;10.0;7.0;3.0
7612;Totaal mannen en vrouwen;15 tot 75 jaar;Vikkerhoek;580;450;77.0;89.0;63.0;26.0;11.0;8.0;3.0
7613;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Zeggershoek;0;0;;;;;;;
7614;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Woolde;5310;3700;70.0;87.0;56.0;31.0;13.0;10.0;3.0
7615;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Westermaat-Zuidwest;100;60;;;;;;;
7616;Totaal mannen en vrouwen;15 tot 75 jaar;Woolde;1270;960;76.0;87.0;55.0;32.0;13.0;9.0;4.0
7617;Totaal mannen en vrouwen;15 tot 75 jaar;Woolder Es;1630;1100;68.0;86.0;60.0;26.0;14.0;10.0;4.0
7618;Totaal mannen en vrouwen;15 tot 75 jaar;Weidedorp;2200;1490;68.0;88.0;57.0;31.0;12.0;9.0;3.0
7619;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Westermaat-Zuidoost;110;80;;;;;;;
7620;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Westermaat-Noordoost;0;0;;;;;;;
7621;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Westermaat-Noordwest;0;0;;;;;;;
7622;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Slangenbeek;8480;6620;78.0;87.0;60.0;27.0;13.0;9.0;4.0
7623;Totaal mannen en vrouwen;15 tot 75 jaar;Roershoek;1990;1440;73.0;87.0;61.0;26.0;13.0;9.0;4.0
7624;Totaal mannen en vrouwen;15 tot 75 jaar;Vossenbelt-Zuid;1860;1450;78.0;89.0;61.0;28.0;11.0;8.0;3.0
7625;Totaal mannen en vrouwen;15 tot 75 jaar;Vossenbelt-Noord;1710;1340;78.0;88.0;61.0;27.0;12.0;8.0;4.0
7626;Totaal mannen en vrouwen;15 tot 75 jaar;Het Broek;2100;1700;81.0;88.0;61.0;27.0;12.0;8.0;4.0
7627;Totaal mannen en vrouwen;15 tot 75 jaar;Kristenbos;10;10;;;;;;;
7628;Totaal mannen en vrouwen;15 tot 75 jaar;Dalmeden;810;680;84.0;80.0;56.0;25.0;20.0;12.0;8.0
7629;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Buitengebied;1580;1240;78.0;70.0;46.0;23.0;30.0;22.0;8.0
7630;Totaal mannen en vrouwen;15 tot 75 jaar;Beckum kern;400;310;76.0;80.0;56.0;24.0;20.0;16.0;4.0
7631;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Slangenbeek;40;20;;;;;;;
7632;Totaal mannen en vrouwen;15 tot 75 jaar;Stadspark Weusthag-Noord;20;20;;;;;;;
7633;Totaal mannen en vrouwen;15 tot 75 jaar;Stadspark Weusthag-Zuid;80;60;;;;;;;
7634;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Driene;220;170;77.0;67.0;47.0;20.0;33.0;19.0;14.0
7635;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Twekkelo;170;130;78.0;;;;;;
7636;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Oele;230;190;81.0;58.0;38.0;21.0;42.0;31.0;11.0
7637;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Woolde;50;40;;;;;;;
7638;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Beckum;370;310;83.0;68.0;41.0;27.0;32.0;23.0;9.0
7639;Totaal mannen en vrouwen;15 tot 75 jaar;'s-Hertogenbosch;120110;87640;73.0;83.0;55.0;28.0;17.0;14.0;3.0
7640;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;11270;8560;76.0;80.0;47.0;34.0;20.0;16.0;4.0
7641;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Centrum;5570;4440;80.0;81.0;46.0;34.0;19.0;16.0;3.0
7642;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;1510;1100;73.0;71.0;43.0;28.0;29.0;24.0;5.0
7643;Totaal mannen en vrouwen;15 tot 75 jaar;De Hofstad;960;710;74.0;85.0;52.0;33.0;15.0;13.0;2.0
7644;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Noord;690;420;62.0;87.0;54.0;33.0;13.0;11.0;2.0
7645;Totaal mannen en vrouwen;15 tot 75 jaar;Het Zand;2260;1680;75.0;82.0;45.0;37.0;18.0;16.0;2.0
7646;Totaal mannen en vrouwen;15 tot 75 jaar;Vughterpoort;280;200;73.0;69.0;48.0;21.0;31.0;22.0;9.0
7647;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidoost;9130;6260;69.0;82.0;54.0;28.0;18.0;15.0;3.0
7648;Totaal mannen en vrouwen;15 tot 75 jaar;Het Bossche Broek;0;0;;;;;;;
7649;Totaal mannen en vrouwen;15 tot 75 jaar;Zuid;2680;1880;70.0;79.0;56.0;23.0;21.0;18.0;3.0
7650;Totaal mannen en vrouwen;15 tot 75 jaar;Bazeldonk;1290;850;66.0;85.0;51.0;34.0;15.0;13.0;2.0
7651;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein-Zuid;10;10;;;;;;;
7652;Totaal mannen en vrouwen;15 tot 75 jaar;De Gestelse Buurt;840;520;62.0;85.0;51.0;33.0;15.0;14.0;1.0
7653;Totaal mannen en vrouwen;15 tot 75 jaar;Pettelaarpark;0;0;;;;;;;
7654;Totaal mannen en vrouwen;15 tot 75 jaar;De Meerendonk;400;330;84.0;78.0;54.0;24.0;22.0;20.0;2.0
7655;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterstraat;10;10;;;;;;;
7656;Totaal mannen en vrouwen;15 tot 75 jaar;De Bossche Pad;410;290;71.0;82.0;48.0;34.0;18.0;16.0;2.0
7657;Totaal mannen en vrouwen;15 tot 75 jaar;Grevelingen;380;170;44.0;87.0;49.0;38.0;13.0;12.0;1.0
7658;Totaal mannen en vrouwen;15 tot 75 jaar;Aawijk-Zuid;3120;2210;71.0;83.0;56.0;27.0;17.0;14.0;3.0
7659;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark De Brand;0;0;;;;;;;
7660;Totaal mannen en vrouwen;15 tot 75 jaar;Graafsepoort;10840;7580;70.0;84.0;55.0;30.0;16.0;13.0;3.0
7661;Totaal mannen en vrouwen;15 tot 75 jaar;De Hinthamerpoort;1690;1130;67.0;86.0;51.0;35.0;14.0;12.0;2.0
7662;Totaal mannen en vrouwen;15 tot 75 jaar;Graafsebuurt-Zuid;1500;1040;69.0;88.0;54.0;33.0;12.0;10.0;2.0
7663;Totaal mannen en vrouwen;15 tot 75 jaar;Aawijk-Noord;1540;970;63.0;82.0;53.0;30.0;18.0;15.0;3.0
7664;Totaal mannen en vrouwen;15 tot 75 jaar;Graafsebuurt-Noord;1690;1210;72.0;83.0;54.0;29.0;17.0;14.0;3.0
7665;Totaal mannen en vrouwen;15 tot 75 jaar;Hintham-Zuid;2820;2030;72.0;83.0;57.0;27.0;17.0;14.0;3.0
7666;Totaal mannen en vrouwen;15 tot 75 jaar;Hintham-Noord;1600;1200;75.0;84.0;59.0;26.0;16.0;12.0;4.0
7667;Totaal mannen en vrouwen;15 tot 75 jaar;Muntel / Vliert;5690;4190;74.0;83.0;52.0;31.0;17.0;15.0;2.0
7668;Totaal mannen en vrouwen;15 tot 75 jaar;De Muntel;2550;1860;73.0;81.0;49.0;33.0;19.0;16.0;3.0
7669;Totaal mannen en vrouwen;15 tot 75 jaar;De Vliert;2670;1950;73.0;83.0;54.0;30.0;17.0;14.0;3.0
7670;Totaal mannen en vrouwen;15 tot 75 jaar;Orthenpoort;470;390;83.0;88.0;56.0;32.0;12.0;11.0;1.0
7671;Totaal mannen en vrouwen;15 tot 75 jaar;Rosmalen-Zuid;6490;4650;72.0;78.0;55.0;23.0;22.0;17.0;5.0
7672;Totaal mannen en vrouwen;15 tot 75 jaar;Maliskamp-West;70;40;;;;;;;
7673;Totaal mannen en vrouwen;15 tot 75 jaar;Maliskamp-Oost;860;660;76.0;74.0;53.0;22.0;26.0;21.0;5.0
7674;Totaal mannen en vrouwen;15 tot 75 jaar;Het Vinkel;100;80;;;;;;;
7675;Totaal mannen en vrouwen;15 tot 75 jaar;Binckhorst;180;100;58.0;;;;;;
7676;Totaal mannen en vrouwen;15 tot 75 jaar;Sparrenburg;2510;1740;69.0;84.0;58.0;26.0;16.0;13.0;3.0
7677;Totaal mannen en vrouwen;15 tot 75 jaar;Molenhoek;2640;1950;74.0;76.0;55.0;21.0;24.0;19.0;5.0
7678;Totaal mannen en vrouwen;15 tot 75 jaar;A2 zone Rosmalen-Zuid;130;90;;;;;;;
7679;Totaal mannen en vrouwen;15 tot 75 jaar;Rosmalen-Noord;9510;7050;74.0;82.0;60.0;23.0;18.0;14.0;4.0
7680;Totaal mannen en vrouwen;15 tot 75 jaar;'t Ven;1650;1230;75.0;81.0;57.0;24.0;19.0;15.0;4.0
7681;Totaal mannen en vrouwen;15 tot 75 jaar;Rosmalen-Centrum;1170;780;67.0;77.0;55.0;22.0;23.0;17.0;6.0
7682;Totaal mannen en vrouwen;15 tot 75 jaar;Hondsberg;1770;1250;70.0;82.0;59.0;23.0;18.0;15.0;3.0
7683;Totaal mannen en vrouwen;15 tot 75 jaar;Kruisstraat;440;340;78.0;69.0;51.0;19.0;31.0;23.0;8.0
7684;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Kruisstraat;70;50;;;;;;;
7685;Totaal mannen en vrouwen;15 tot 75 jaar;De Overlaet-Oost;2370;1870;79.0;88.0;64.0;24.0;12.0;11.0;1.0
7686;Totaal mannen en vrouwen;15 tot 75 jaar;De Overlaet-West;1910;1400;73.0;84.0;65.0;20.0;16.0;12.0;4.0
7687;Totaal mannen en vrouwen;15 tot 75 jaar;A2 zone Rosmalen-Noord;50;40;;;;;;;
7688;Totaal mannen en vrouwen;15 tot 75 jaar;Rosmalense Polder;90;90;;;;;;;
7689;Totaal mannen en vrouwen;15 tot 75 jaar;De Groote Wielen;6930;5870;85.0;86.0;64.0;22.0;14.0;11.0;3.0
7690;Totaal mannen en vrouwen;15 tot 75 jaar;Brabantpoort;0;0;;;;;;;
7691;Totaal mannen en vrouwen;15 tot 75 jaar;De Groote Vliet;30;20;;;;;;;
7692;Totaal mannen en vrouwen;15 tot 75 jaar;Vlietdijk;270;190;71.0;89.0;62.0;27.0;11.0;11.0;0.0
7693;Totaal mannen en vrouwen;15 tot 75 jaar;Broekland;2410;1980;82.0;87.0;63.0;24.0;13.0;10.0;3.0
7694;Totaal mannen en vrouwen;15 tot 75 jaar;De Watertuinen;1180;1020;87.0;82.0;60.0;22.0;18.0;14.0;4.0
7695;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoven;1950;1710;88.0;86.0;65.0;20.0;14.0;12.0;2.0
7696;Totaal mannen en vrouwen;15 tot 75 jaar;De Lanen;1080;940;87.0;88.0;70.0;19.0;12.0;10.0;2.0
7697;Totaal mannen en vrouwen;15 tot 75 jaar;Overig Landelijk gebied De Groote Wielen;10;10;;;;;;;
7698;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied De Groote Wielen;10;10;;;;;;;
7699;Totaal mannen en vrouwen;15 tot 75 jaar;Empel;5030;4090;81.0;83.0;59.0;24.0;17.0;13.0;4.0
7700;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Empel;860;630;73.0;77.0;55.0;22.0;23.0;16.0;7.0
7701;Totaal mannen en vrouwen;15 tot 75 jaar;Maasakker;1970;1630;83.0;84.0;60.0;24.0;16.0;12.0;4.0
7702;Totaal mannen en vrouwen;15 tot 75 jaar;Empel-Oost;2110;1740;82.0;86.0;61.0;25.0;14.0;11.0;3.0
7703;Totaal mannen en vrouwen;15 tot 75 jaar;De Koornwaard;90;80;;;;;;;
7704;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;14830;9780;66.0;85.0;54.0;31.0;15.0;13.0;2.0
7705;Totaal mannen en vrouwen;15 tot 75 jaar;De Buitenpepers;1700;1180;70.0;87.0;55.0;33.0;13.0;11.0;2.0
7706;Totaal mannen en vrouwen;15 tot 75 jaar;De Herven;880;700;79.0;82.0;64.0;18.0;18.0;15.0;3.0
7707;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein De Herven;220;170;77.0;95.0;7.0;88.0;5.0;4.0;1.0
7708;Totaal mannen en vrouwen;15 tot 75 jaar;De Slagen;1100;590;54.0;86.0;54.0;32.0;14.0;13.0;1.0
7709;Totaal mannen en vrouwen;15 tot 75 jaar;De Haren;760;450;59.0;84.0;54.0;31.0;16.0;14.0;2.0
7710;Totaal mannen en vrouwen;15 tot 75 jaar;De Reit;1180;720;61.0;88.0;55.0;33.0;12.0;11.0;1.0
7711;Totaal mannen en vrouwen;15 tot 75 jaar;De Donk;1470;950;64.0;85.0;57.0;28.0;15.0;13.0;2.0
7712;Totaal mannen en vrouwen;15 tot 75 jaar;De Rompert;1730;1230;71.0;79.0;55.0;24.0;21.0;18.0;3.0
7713;Totaal mannen en vrouwen;15 tot 75 jaar;De Hambaken;930;590;63.0;85.0;50.0;35.0;15.0;13.0;2.0
7714;Totaal mannen en vrouwen;15 tot 75 jaar;De Sprookjesbuurt;1220;710;58.0;87.0;49.0;38.0;13.0;12.0;1.0
7715;Totaal mannen en vrouwen;15 tot 75 jaar;De Muziekinstrumentenbuurt;910;540;59.0;84.0;51.0;32.0;16.0;14.0;2.0
7716;Totaal mannen en vrouwen;15 tot 75 jaar;De Edelstenenbuurt;890;610;69.0;85.0;50.0;35.0;15.0;11.0;4.0
7717;Totaal mannen en vrouwen;15 tot 75 jaar;Orthen;1190;830;70.0;87.0;60.0;26.0;13.0;11.0;2.0
7718;Totaal mannen en vrouwen;15 tot 75 jaar;Orthen-West;640;500;79.0;87.0;58.0;29.0;13.0;10.0;3.0
7719;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein-Noord;0;0;;;;;;;
7720;Totaal mannen en vrouwen;15 tot 75 jaar;Maaspoort;12630;9340;74.0;85.0;61.0;24.0;15.0;13.0;2.0
7721;Totaal mannen en vrouwen;15 tot 75 jaar;De Italiaanse Buurt;410;260;64.0;83.0;60.0;24.0;17.0;12.0;5.0
7722;Totaal mannen en vrouwen;15 tot 75 jaar;Maasdal;1780;1200;67.0;86.0;58.0;28.0;14.0;12.0;2.0
7723;Totaal mannen en vrouwen;15 tot 75 jaar;Abdijenbuurt;840;580;69.0;83.0;60.0;23.0;17.0;14.0;3.0
7724;Totaal mannen en vrouwen;15 tot 75 jaar;Lokeren;1100;810;74.0;88.0;62.0;25.0;12.0;11.0;1.0
7725;Totaal mannen en vrouwen;15 tot 75 jaar;Maasstroom;1520;1080;71.0;86.0;61.0;25.0;14.0;12.0;2.0
7726;Totaal mannen en vrouwen;15 tot 75 jaar;De Staatsliedenbuurt;1330;940;71.0;84.0;60.0;25.0;16.0;14.0;2.0
7727;Totaal mannen en vrouwen;15 tot 75 jaar;Het Zilverpark;1660;1320;79.0;86.0;63.0;22.0;14.0;11.0;3.0
7728;Totaal mannen en vrouwen;15 tot 75 jaar;Maasvallei;1810;1480;82.0;86.0;61.0;25.0;14.0;12.0;2.0
7729;Totaal mannen en vrouwen;15 tot 75 jaar;Maasoever;2100;1600;77.0;83.0;61.0;23.0;17.0;13.0;4.0
7730;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Maaspoort;20;20;;;;;;;
7731;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Empel;70;50;;;;;;;
7732;Totaal mannen en vrouwen;15 tot 75 jaar;West;17780;12560;71.0;86.0;54.0;32.0;14.0;12.0;2.0
7733;Totaal mannen en vrouwen;15 tot 75 jaar;Boschveld;2650;1900;72.0;86.0;52.0;34.0;14.0;12.0;2.0
7734;Totaal mannen en vrouwen;15 tot 75 jaar;Paleiskwartier;2990;2410;81.0;87.0;59.0;28.0;13.0;11.0;2.0
7735;Totaal mannen en vrouwen;15 tot 75 jaar;Willemspoort;440;350;79.0;88.0;64.0;24.0;12.0;10.0;2.0
7736;Totaal mannen en vrouwen;15 tot 75 jaar;Deuteren;1230;810;66.0;86.0;59.0;27.0;14.0;11.0;3.0
7737;Totaal mannen en vrouwen;15 tot 75 jaar;De Moerputten;220;130;58.0;;;;;;
7738;Totaal mannen en vrouwen;15 tot 75 jaar;De Schutskamp;3580;2430;68.0;87.0;50.0;38.0;13.0;10.0;3.0
7739;Totaal mannen en vrouwen;15 tot 75 jaar;De Kruiskamp;6300;4270;68.0;87.0;54.0;33.0;13.0;11.0;2.0
7740;Totaal mannen en vrouwen;15 tot 75 jaar;De Rietvelden-Oost;110;80;;;;;;;
7741;Totaal mannen en vrouwen;15 tot 75 jaar;De Rietvelden-West;20;20;;;;;;;
7742;Totaal mannen en vrouwen;15 tot 75 jaar;Veemarktkwartier;10;10;;;;;;;
7743;Totaal mannen en vrouwen;15 tot 75 jaar;Ertveld;220;160;73.0;75.0;48.0;26.0;25.0;22.0;3.0
7744;Totaal mannen en vrouwen;15 tot 75 jaar;Engelen;4430;3390;77.0;78.0;56.0;23.0;22.0;17.0;5.0
7745;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Engelen;2190;1720;78.0;79.0;57.0;23.0;21.0;16.0;5.0
7746;Totaal mannen en vrouwen;15 tot 75 jaar;De Vutter;80;60;;;;;;;
7747;Totaal mannen en vrouwen;15 tot 75 jaar;Henriëttewaard;70;60;;;;;;;
7748;Totaal mannen en vrouwen;15 tot 75 jaar;De Haverleij;1840;1380;75.0;81.0;58.0;23.0;19.0;16.0;3.0
7749;Totaal mannen en vrouwen;15 tot 75 jaar;Bokhoven;230;170;73.0;64.0;45.0;18.0;36.0;29.0;7.0
7750;Totaal mannen en vrouwen;15 tot 75 jaar;Engelermeer;10;10;;;;;;;
7751;Totaal mannen en vrouwen;15 tot 75 jaar;Nuland;3390;2650;78.0;80.0;56.0;23.0;20.0;16.0;4.0
7752;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Nuland;2660;2030;76.0;83.0;59.0;24.0;17.0;14.0;3.0
7753;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Nuland;90;70;;;;;;;
7754;Totaal mannen en vrouwen;15 tot 75 jaar;De Lage Kant;210;180;86.0;71.0;51.0;20.0;29.0;23.0;6.0
7755;Totaal mannen en vrouwen;15 tot 75 jaar;Heeseind;340;290;86.0;73.0;51.0;22.0;27.0;21.0;6.0
7756;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Nuland;100;90;;;;;;;
7757;Totaal mannen en vrouwen;15 tot 75 jaar;Vinkel;2160;1670;77.0;76.0;53.0;23.0;24.0;18.0;6.0
7758;Totaal mannen en vrouwen;15 tot 75 jaar;Kom Vinkel;1010;800;79.0;80.0;56.0;24.0;20.0;15.0;5.0
7759;Totaal mannen en vrouwen;15 tot 75 jaar;Vinkeloord;460;320;69.0;76.0;51.0;25.0;24.0;22.0;2.0
