ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitInVervuilingseenheden_2;CapaciteitInInwonerequivalenten_3;CapaciteitInInwonerequivalentenEU_4
2628;Mechanische installaties;Slibontwatering met vacuümfilters;1981;0.0;;0.0;0.0
2629;Mechanische installaties;Slibontwatering met vacuümfilters;1985;0.0;;0.0;0.0
2630;Mechanische installaties;Slibontwatering met vacuümfilters;1990;0.0;;0.0;0.0
2631;Mechanische installaties;Slibontwatering met vacuümfilters;1991;0.0;;0.0;0.0
2632;Mechanische installaties;Slibontwatering met vacuümfilters;1992;0.0;;0.0;0.0
2633;Mechanische installaties;Slibontwatering met vacuümfilters;1993;0.0;;0.0;0.0
2634;Mechanische installaties;Slibontwatering met vacuümfilters;1994;0.0;;0.0;0.0
2635;Mechanische installaties;Slibontwatering met vacuümfilters;1995;0.0;;0.0;0.0
2636;Mechanische installaties;Slibontwatering met vacuümfilters;1996;0.0;;0.0;0.0
2637;Mechanische installaties;Slibontwatering met vacuümfilters;1997;0.0;;0.0;0.0
2638;Mechanische installaties;Slibontwatering met vacuümfilters;1998;0.0;;0.0;0.0
2639;Mechanische installaties;Slibontwatering met vacuümfilters;1999;0.0;;0.0;0.0
2640;Mechanische installaties;Slibontwatering met vacuümfilters;2000;0.0;;0.0;0.0
2641;Mechanische installaties;Slibontwatering met vacuümfilters;2001;0.0;;0.0;0.0
2642;Mechanische installaties;Slibontwatering met vacuümfilters;2002;0.0;;0.0;0.0
2643;Mechanische installaties;Slibontwatering met vacuümfilters;2003;0.0;;0.0;0.0
2644;Mechanische installaties;Slibontwatering met vacuümfilters;2004;0.0;;0.0;0.0
2645;Mechanische installaties;Slibontwatering met vacuümfilters;2005;0.0;;0.0;0.0
2646;Mechanische installaties;Slibontwatering met vacuümfilters;2006;0.0;;0.0;0.0
2647;Mechanische installaties;Slibontwatering met vacuümfilters;2007;0.0;;0.0;0.0
2648;Mechanische installaties;Slibontwatering met vacuümfilters;2008;0.0;;0.0;0.0
2649;Mechanische installaties;Slibontwatering met vacuümfilters;2009;0.0;;0.0;0.0
2650;Mechanische installaties;Slibontwatering met vacuümfilters;2010;0.0;0.0;0.0;0.0
2651;Mechanische installaties;Slibontwatering met vacuümfilters;2011;0.0;0.0;0.0;0.0
2652;Mechanische installaties;Slibontwatering met vacuümfilters;2012;0.0;0.0;0.0;0.0
2653;Mechanische installaties;Slibontwatering met vacuümfilters;2013;0.0;0.0;0.0;0.0
2654;Mechanische installaties;Slibontwatering met vacuümfilters;2014;0.0;0.0;0.0;0.0
2655;Mechanische installaties;Slibontwatering met vacuümfilters;2015;0.0;0.0;0.0;0.0
2656;Mechanische installaties;Slibontwatering met vacuümfilters;2016;0.0;0.0;0.0;0.0
2657;Mechanische installaties;Slibontwatering met vacuümfilters;2017;0.0;0.0;0.0;0.0
2658;Mechanische installaties;Slibontwatering met vacuümfilters;2018;0.0;0.0;0.0;0.0
2659;Mechanische installaties;Slibontwatering met vacuümfilters;2019;0.0;0.0;0.0;0.0
2660;Mechanische installaties;Slibontwatering met vacuümfilters;2020;0.0;0.0;0.0;0.0
2661;Mechanische installaties;Slibontwatering met vacuümfilters;2021;0.0;0.0;0.0;0.0
2662;Mechanische installaties;Slibontwatering met vacuümfilters;2022;0.0;0.0;0.0;0.0
2663;Mechanische installaties;Slibontwatering met vacuümfilters;2023;0.0;0.0;0.0;0.0
2664;Mechanische installaties;Slibontwatering met zeefbandpersen;1981;0.0;;0.0;0.0
2665;Mechanische installaties;Slibontwatering met zeefbandpersen;1985;0.0;;0.0;0.0
2666;Mechanische installaties;Slibontwatering met zeefbandpersen;1990;0.0;;0.0;0.0
2667;Mechanische installaties;Slibontwatering met zeefbandpersen;1991;0.0;;0.0;0.0
2668;Mechanische installaties;Slibontwatering met zeefbandpersen;1992;0.0;;0.0;0.0
2669;Mechanische installaties;Slibontwatering met zeefbandpersen;1993;0.0;;0.0;0.0
2670;Mechanische installaties;Slibontwatering met zeefbandpersen;1994;0.0;;0.0;0.0
2671;Mechanische installaties;Slibontwatering met zeefbandpersen;1995;0.0;;0.0;0.0
2672;Mechanische installaties;Slibontwatering met zeefbandpersen;1996;0.0;;0.0;0.0
2673;Mechanische installaties;Slibontwatering met zeefbandpersen;1997;0.0;;0.0;0.0
2674;Mechanische installaties;Slibontwatering met zeefbandpersen;1998;0.0;;0.0;0.0
2675;Mechanische installaties;Slibontwatering met zeefbandpersen;1999;0.0;;0.0;0.0
2676;Mechanische installaties;Slibontwatering met zeefbandpersen;2000;0.0;;0.0;0.0
2677;Mechanische installaties;Slibontwatering met zeefbandpersen;2001;0.0;;0.0;0.0
2678;Mechanische installaties;Slibontwatering met zeefbandpersen;2002;0.0;;0.0;0.0
2679;Mechanische installaties;Slibontwatering met zeefbandpersen;2003;0.0;;0.0;0.0
2680;Mechanische installaties;Slibontwatering met zeefbandpersen;2004;0.0;;0.0;0.0
2681;Mechanische installaties;Slibontwatering met zeefbandpersen;2005;0.0;;0.0;0.0
2682;Mechanische installaties;Slibontwatering met zeefbandpersen;2006;0.0;;0.0;0.0
2683;Mechanische installaties;Slibontwatering met zeefbandpersen;2007;0.0;;0.0;0.0
2684;Mechanische installaties;Slibontwatering met zeefbandpersen;2008;0.0;;0.0;0.0
2685;Mechanische installaties;Slibontwatering met zeefbandpersen;2009;0.0;;0.0;0.0
2686;Mechanische installaties;Slibontwatering met zeefbandpersen;2010;0.0;0.0;0.0;0.0
2687;Mechanische installaties;Slibontwatering met zeefbandpersen;2011;0.0;0.0;0.0;0.0
2688;Mechanische installaties;Slibontwatering met zeefbandpersen;2012;0.0;0.0;0.0;0.0
2689;Mechanische installaties;Slibontwatering met zeefbandpersen;2013;0.0;0.0;0.0;0.0
2690;Mechanische installaties;Slibontwatering met zeefbandpersen;2014;0.0;0.0;0.0;0.0
2691;Mechanische installaties;Slibontwatering met zeefbandpersen;2015;0.0;0.0;0.0;0.0
2692;Mechanische installaties;Slibontwatering met zeefbandpersen;2016;0.0;0.0;0.0;0.0
2693;Mechanische installaties;Slibontwatering met zeefbandpersen;2017;0.0;0.0;0.0;0.0
2694;Mechanische installaties;Slibontwatering met zeefbandpersen;2018;0.0;0.0;0.0;0.0
2695;Mechanische installaties;Slibontwatering met zeefbandpersen;2019;0.0;0.0;0.0;0.0
2696;Mechanische installaties;Slibontwatering met zeefbandpersen;2020;0.0;0.0;0.0;0.0
2697;Mechanische installaties;Slibontwatering met zeefbandpersen;2021;0.0;0.0;0.0;0.0
2698;Mechanische installaties;Slibontwatering met zeefbandpersen;2022;0.0;0.0;0.0;0.0
2699;Mechanische installaties;Slibontwatering met zeefbandpersen;2023;0.0;0.0;0.0;0.0
2700;Mechanische installaties;Slibontwatering met filterpersen;1981;0.0;;0.0;0.0
2701;Mechanische installaties;Slibontwatering met filterpersen;1985;0.0;;0.0;0.0
2702;Mechanische installaties;Slibontwatering met filterpersen;1990;0.0;;0.0;0.0
2703;Mechanische installaties;Slibontwatering met filterpersen;1991;0.0;;0.0;0.0
2704;Mechanische installaties;Slibontwatering met filterpersen;1992;0.0;;0.0;0.0
2705;Mechanische installaties;Slibontwatering met filterpersen;1993;0.0;;0.0;0.0
2706;Mechanische installaties;Slibontwatering met filterpersen;1994;0.0;;0.0;0.0
2707;Mechanische installaties;Slibontwatering met filterpersen;1995;0.0;;0.0;0.0
2708;Mechanische installaties;Slibontwatering met filterpersen;1996;0.0;;0.0;0.0
2709;Mechanische installaties;Slibontwatering met filterpersen;1997;0.0;;0.0;0.0
2710;Mechanische installaties;Slibontwatering met filterpersen;1998;0.0;;0.0;0.0
2711;Mechanische installaties;Slibontwatering met filterpersen;1999;0.0;;0.0;0.0
2712;Mechanische installaties;Slibontwatering met filterpersen;2000;0.0;;0.0;0.0
2713;Mechanische installaties;Slibontwatering met filterpersen;2001;0.0;;0.0;0.0
2714;Mechanische installaties;Slibontwatering met filterpersen;2002;0.0;;0.0;0.0
2715;Mechanische installaties;Slibontwatering met filterpersen;2003;0.0;;0.0;0.0
2716;Mechanische installaties;Slibontwatering met filterpersen;2004;0.0;;0.0;0.0
2717;Mechanische installaties;Slibontwatering met filterpersen;2005;0.0;;0.0;0.0
2718;Mechanische installaties;Slibontwatering met filterpersen;2006;0.0;;0.0;0.0
2719;Mechanische installaties;Slibontwatering met filterpersen;2007;0.0;;0.0;0.0
2720;Mechanische installaties;Slibontwatering met filterpersen;2008;0.0;;0.0;0.0
2721;Mechanische installaties;Slibontwatering met filterpersen;2009;0.0;;0.0;0.0
2722;Mechanische installaties;Slibontwatering met filterpersen;2010;0.0;0.0;0.0;0.0
2723;Mechanische installaties;Slibontwatering met filterpersen;2011;0.0;0.0;0.0;0.0
2724;Mechanische installaties;Slibontwatering met filterpersen;2012;0.0;0.0;0.0;0.0
2725;Mechanische installaties;Slibontwatering met filterpersen;2013;0.0;0.0;0.0;0.0
2726;Mechanische installaties;Slibontwatering met filterpersen;2014;0.0;0.0;0.0;0.0
2727;Mechanische installaties;Slibontwatering met filterpersen;2015;0.0;0.0;0.0;0.0
2728;Mechanische installaties;Slibontwatering met filterpersen;2016;0.0;0.0;0.0;0.0
2729;Mechanische installaties;Slibontwatering met filterpersen;2017;0.0;0.0;0.0;0.0
2730;Mechanische installaties;Slibontwatering met filterpersen;2018;0.0;0.0;0.0;0.0
2731;Mechanische installaties;Slibontwatering met filterpersen;2019;0.0;0.0;0.0;0.0
2732;Mechanische installaties;Slibontwatering met filterpersen;2020;0.0;0.0;0.0;0.0
2733;Mechanische installaties;Slibontwatering met filterpersen;2021;0.0;0.0;0.0;0.0
2734;Mechanische installaties;Slibontwatering met filterpersen;2022;0.0;0.0;0.0;0.0
2735;Mechanische installaties;Slibontwatering met filterpersen;2023;0.0;0.0;0.0;0.0
2736;Mechanische installaties;Slibontwatering met centrifuges;1981;0.0;;0.0;0.0
2737;Mechanische installaties;Slibontwatering met centrifuges;1985;0.0;;0.0;0.0
2738;Mechanische installaties;Slibontwatering met centrifuges;1990;0.0;;0.0;0.0
2739;Mechanische installaties;Slibontwatering met centrifuges;1991;0.0;;0.0;0.0
2740;Mechanische installaties;Slibontwatering met centrifuges;1992;0.0;;0.0;0.0
2741;Mechanische installaties;Slibontwatering met centrifuges;1993;0.0;;0.0;0.0
2742;Mechanische installaties;Slibontwatering met centrifuges;1994;0.0;;0.0;0.0
2743;Mechanische installaties;Slibontwatering met centrifuges;1995;0.0;;0.0;0.0
2744;Mechanische installaties;Slibontwatering met centrifuges;1996;0.0;;0.0;0.0
2745;Mechanische installaties;Slibontwatering met centrifuges;1997;0.0;;0.0;0.0
2746;Mechanische installaties;Slibontwatering met centrifuges;1998;0.0;;0.0;0.0
2747;Mechanische installaties;Slibontwatering met centrifuges;1999;0.0;;0.0;0.0
2748;Mechanische installaties;Slibontwatering met centrifuges;2000;0.0;;0.0;0.0
2749;Mechanische installaties;Slibontwatering met centrifuges;2001;0.0;;0.0;0.0
2750;Mechanische installaties;Slibontwatering met centrifuges;2002;0.0;;0.0;0.0
2751;Mechanische installaties;Slibontwatering met centrifuges;2003;0.0;;0.0;0.0
2752;Mechanische installaties;Slibontwatering met centrifuges;2004;0.0;;0.0;0.0
2753;Mechanische installaties;Slibontwatering met centrifuges;2005;0.0;;0.0;0.0
2754;Mechanische installaties;Slibontwatering met centrifuges;2006;0.0;;0.0;0.0
2755;Mechanische installaties;Slibontwatering met centrifuges;2007;0.0;;0.0;0.0
2756;Mechanische installaties;Slibontwatering met centrifuges;2008;0.0;;0.0;0.0
2757;Mechanische installaties;Slibontwatering met centrifuges;2009;0.0;;0.0;0.0
2758;Mechanische installaties;Slibontwatering met centrifuges;2010;0.0;0.0;0.0;0.0
2759;Mechanische installaties;Slibontwatering met centrifuges;2011;0.0;0.0;0.0;0.0
2760;Mechanische installaties;Slibontwatering met centrifuges;2012;0.0;0.0;0.0;0.0
2761;Mechanische installaties;Slibontwatering met centrifuges;2013;0.0;0.0;0.0;0.0
2762;Mechanische installaties;Slibontwatering met centrifuges;2014;0.0;0.0;0.0;0.0
2763;Mechanische installaties;Slibontwatering met centrifuges;2015;0.0;0.0;0.0;0.0
2764;Mechanische installaties;Slibontwatering met centrifuges;2016;0.0;0.0;0.0;0.0
2765;Mechanische installaties;Slibontwatering met centrifuges;2017;0.0;0.0;0.0;0.0
2766;Mechanische installaties;Slibontwatering met centrifuges;2018;0.0;0.0;0.0;0.0
2767;Mechanische installaties;Slibontwatering met centrifuges;2019;0.0;0.0;0.0;0.0
2768;Mechanische installaties;Slibontwatering met centrifuges;2020;0.0;0.0;0.0;0.0
2769;Mechanische installaties;Slibontwatering met centrifuges;2021;0.0;0.0;0.0;0.0
2770;Mechanische installaties;Slibontwatering met centrifuges;2022;0.0;0.0;0.0;0.0
2771;Mechanische installaties;Slibontwatering met centrifuges;2023;0.0;0.0;0.0;0.0
2772;Mechanische installaties;Slibontwatering met schroefpers;1981;;;;
2773;Mechanische installaties;Slibontwatering met schroefpers;1985;;;;
2774;Mechanische installaties;Slibontwatering met schroefpers;1990;;;;
2775;Mechanische installaties;Slibontwatering met schroefpers;1991;;;;
2776;Mechanische installaties;Slibontwatering met schroefpers;1992;;;;
2777;Mechanische installaties;Slibontwatering met schroefpers;1993;;;;
2778;Mechanische installaties;Slibontwatering met schroefpers;1994;;;;
2779;Mechanische installaties;Slibontwatering met schroefpers;1995;;;;
2780;Mechanische installaties;Slibontwatering met schroefpers;1996;;;;
2781;Mechanische installaties;Slibontwatering met schroefpers;1997;;;;
2782;Mechanische installaties;Slibontwatering met schroefpers;1998;;;;
2783;Mechanische installaties;Slibontwatering met schroefpers;1999;;;;
2784;Mechanische installaties;Slibontwatering met schroefpers;2000;;;;
2785;Mechanische installaties;Slibontwatering met schroefpers;2001;;;;
2786;Mechanische installaties;Slibontwatering met schroefpers;2002;;;;
2787;Mechanische installaties;Slibontwatering met schroefpers;2003;;;;
2788;Mechanische installaties;Slibontwatering met schroefpers;2004;;;;
2789;Mechanische installaties;Slibontwatering met schroefpers;2005;;;;
2790;Mechanische installaties;Slibontwatering met schroefpers;2006;;;;
2791;Mechanische installaties;Slibontwatering met schroefpers;2007;;;;
2792;Mechanische installaties;Slibontwatering met schroefpers;2008;;;;
2793;Mechanische installaties;Slibontwatering met schroefpers;2009;;;;
2794;Mechanische installaties;Slibontwatering met schroefpers;2010;;;;
2795;Mechanische installaties;Slibontwatering met schroefpers;2011;;;;
2796;Mechanische installaties;Slibontwatering met schroefpers;2012;;;;
2797;Mechanische installaties;Slibontwatering met schroefpers;2013;;;;
2798;Mechanische installaties;Slibontwatering met schroefpers;2014;;;;
2799;Mechanische installaties;Slibontwatering met schroefpers;2015;;;;
2800;Mechanische installaties;Slibontwatering met schroefpers;2016;;;;
2801;Mechanische installaties;Slibontwatering met schroefpers;2017;;;;
2802;Mechanische installaties;Slibontwatering met schroefpers;2018;0.0;0.0;0.0;0.0
2803;Mechanische installaties;Slibontwatering met schroefpers;2019;0.0;0.0;0.0;0.0
2804;Mechanische installaties;Slibontwatering met schroefpers;2020;0.0;0.0;0.0;0.0
2805;Mechanische installaties;Slibontwatering met schroefpers;2021;0.0;0.0;0.0;0.0
2806;Mechanische installaties;Slibontwatering met schroefpers;2022;0.0;0.0;0.0;0.0
2807;Mechanische installaties;Slibontwatering met schroefpers;2023;0.0;0.0;0.0;0.0
2808;Mechanische installaties;Slibontwatering door thermisch drogen;1981;0.0;;0.0;0.0
2809;Mechanische installaties;Slibontwatering door thermisch drogen;1985;0.0;;0.0;0.0
2810;Mechanische installaties;Slibontwatering door thermisch drogen;1990;0.0;;0.0;0.0
2811;Mechanische installaties;Slibontwatering door thermisch drogen;1991;0.0;;0.0;0.0
2812;Mechanische installaties;Slibontwatering door thermisch drogen;1992;0.0;;0.0;0.0
2813;Mechanische installaties;Slibontwatering door thermisch drogen;1993;0.0;;0.0;0.0
2814;Mechanische installaties;Slibontwatering door thermisch drogen;1994;0.0;;0.0;0.0
2815;Mechanische installaties;Slibontwatering door thermisch drogen;1995;0.0;;0.0;0.0
2816;Mechanische installaties;Slibontwatering door thermisch drogen;1996;0.0;;0.0;0.0
2817;Mechanische installaties;Slibontwatering door thermisch drogen;1997;0.0;;0.0;0.0
2818;Mechanische installaties;Slibontwatering door thermisch drogen;1998;0.0;;0.0;0.0
2819;Mechanische installaties;Slibontwatering door thermisch drogen;1999;0.0;;0.0;0.0
2820;Mechanische installaties;Slibontwatering door thermisch drogen;2000;0.0;;0.0;0.0
2821;Mechanische installaties;Slibontwatering door thermisch drogen;2001;0.0;;0.0;0.0
2822;Mechanische installaties;Slibontwatering door thermisch drogen;2002;0.0;;0.0;0.0
2823;Mechanische installaties;Slibontwatering door thermisch drogen;2003;0.0;;0.0;0.0
2824;Mechanische installaties;Slibontwatering door thermisch drogen;2004;0.0;;0.0;0.0
2825;Mechanische installaties;Slibontwatering door thermisch drogen;2005;0.0;;0.0;0.0
2826;Mechanische installaties;Slibontwatering door thermisch drogen;2006;0.0;;0.0;0.0
2827;Mechanische installaties;Slibontwatering door thermisch drogen;2007;0.0;;0.0;0.0
2828;Mechanische installaties;Slibontwatering door thermisch drogen;2008;0.0;;0.0;0.0
2829;Mechanische installaties;Slibontwatering door thermisch drogen;2009;0.0;;0.0;0.0
2830;Mechanische installaties;Slibontwatering door thermisch drogen;2010;0.0;0.0;0.0;0.0
2831;Mechanische installaties;Slibontwatering door thermisch drogen;2011;0.0;0.0;0.0;0.0
2832;Mechanische installaties;Slibontwatering door thermisch drogen;2012;0.0;0.0;0.0;0.0
2833;Mechanische installaties;Slibontwatering door thermisch drogen;2013;0.0;0.0;0.0;0.0
2834;Mechanische installaties;Slibontwatering door thermisch drogen;2014;0.0;0.0;0.0;0.0
2835;Mechanische installaties;Slibontwatering door thermisch drogen;2015;0.0;0.0;0.0;0.0
2836;Mechanische installaties;Slibontwatering door thermisch drogen;2016;0.0;0.0;0.0;0.0
2837;Mechanische installaties;Slibontwatering door thermisch drogen;2017;0.0;0.0;0.0;0.0
2838;Mechanische installaties;Slibontwatering door thermisch drogen;2018;0.0;0.0;0.0;0.0
2839;Mechanische installaties;Slibontwatering door thermisch drogen;2019;0.0;0.0;0.0;0.0
2840;Mechanische installaties;Slibontwatering door thermisch drogen;2020;0.0;0.0;0.0;0.0
2841;Mechanische installaties;Slibontwatering door thermisch drogen;2021;0.0;0.0;0.0;0.0
2842;Mechanische installaties;Slibontwatering door thermisch drogen;2022;0.0;0.0;0.0;0.0
2843;Mechanische installaties;Slibontwatering door thermisch drogen;2023;0.0;0.0;0.0;0.0
2844;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1981;3.0;;1412.0;1271.0
2845;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1985;1.0;;1400.0;1260.0
2846;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1990;0.0;;0.0;0.0
2847;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1991;1.0;;10.0;9.0
2848;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1992;3.0;;25.0;23.0
2849;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1993;2.0;;12.0;11.0
2850;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1994;2.0;;12.0;11.0
2851;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1995;2.0;;12.0;11.0
2852;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1996;2.0;;12.0;11.0
2853;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1997;1.0;;10.0;9.0
2854;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1998;0.0;;0.0;0.0
2855;Mechanische installaties;Slibontwatering: geen voorz./onbekend;1999;0.0;;0.0;0.0
2856;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2000;0.0;;0.0;0.0
2857;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2001;0.0;;0.0;0.0
2858;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2002;0.0;;0.0;0.0
2859;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2003;0.0;;0.0;0.0
2860;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2004;0.0;;0.0;0.0
2861;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2005;0.0;;0.0;0.0
2862;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2006;0.0;;0.0;0.0
2863;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2007;0.0;;0.0;0.0
2864;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2008;0.0;;0.0;0.0
2865;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2009;0.0;;0.0;0.0
2866;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2010;0.0;0.0;0.0;0.0
2867;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2011;0.0;0.0;0.0;0.0
2868;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2012;0.0;0.0;0.0;0.0
2869;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2013;0.0;0.0;0.0;0.0
2870;Mechanische installaties;Slibontwatering: geen voorz./onbekend;2014;0.0;0.0;0.0;0.0
