ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Totaal_1;OpgerichteWerkgevers_2;OpgehevenWerkgevers_3;Uit1JaarEerder_4;Uit2JaarEerder_5;Uit3JaarEerder_6;Uit4JaarEerder_7;Uit5JaarEerder_8;WerkzamePersonen_9;Werknemers_10;WerkzamePersonen_11;Werknemers_12;WerkzamePersonen_13;Werknemers_14;Uit1JaarEerder_15;Uit2JaarEerder_16;Uit3JaarEerder_17;Uit4JaarEerder_18;Uit5JaarEerder_19;Uit1JaarEerder_20;Uit2JaarEerder_21;Uit3JaarEerder_22;Uit4JaarEerder_23;Uit5JaarEerder_24
179;305800;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
180;305800;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
181;305800;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
182;305800;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
183;305800;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
184;305800;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
185;305800;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
186;305800;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
187;305800;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
188;305800;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
189;305800;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
190;305800;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
191;305800;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
192;305800;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
193;305800;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
194;305800;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
195;305800;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
196;305800;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
197;305800;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
198;305800;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
199;305800;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
200;305800;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
201;305800;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
202;305800;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
203;305800;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
204;305800;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
205;305800;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
206;305800;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
207;305800;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
208;305900;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
209;305900;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
210;305900;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
211;305900;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
212;305900;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
213;305900;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
214;305900;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
215;305900;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
216;305900;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
217;305900;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
218;305900;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
219;305900;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
220;305900;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
221;305900;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
222;305900;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
223;305900;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
224;305900;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
225;305900;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
226;305900;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
227;305900;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
228;305900;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
229;305900;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
230;305900;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
231;305900;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
232;305900;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
233;305900;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
234;305900;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
235;305900;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
236;305900;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
237;305900;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
238;305900;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
239;305900;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
240;305900;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
241;305900;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
242;305900;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
243;305900;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
244;305900;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
245;305900;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
246;305900;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
247;305900;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
248;305900;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
249;305900;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
250;305900;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
251;305900;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
252;305900;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
253;305900;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
254;305900;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
255;305900;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
256;305900;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
257;305900;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
258;305900;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
259;305900;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
260;306100;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
261;306100;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
262;306100;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
263;306100;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
264;306100;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
265;306100;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
266;306100;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
267;306100;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
268;306100;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
269;306100;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
270;306100;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
271;306100;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
272;306100;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
273;306100;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
274;306100;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
275;306100;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
276;306100;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
277;306100;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
278;306100;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
279;306100;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
280;306100;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
281;306100;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
282;306100;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
283;306100;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
284;306100;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
285;306100;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
286;306100;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
287;306100;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
288;306100;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
289;306100;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
290;306100;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
291;306100;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
292;306100;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
293;306100;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
294;306100;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
295;306100;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
296;306100;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
297;306100;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
298;306100;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
299;306100;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
300;306100;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
301;306100;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
302;306100;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
303;306100;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
304;306100;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
305;306100;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
306;306100;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
307;306100;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
308;306100;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
309;306100;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
310;306100;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
311;306100;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
312;306300;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
313;306300;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
314;306300;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
315;306300;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
316;306300;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
317;306300;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
318;306300;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
319;306300;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
320;306300;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
321;306300;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
322;306300;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
323;306300;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
324;306300;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
325;306300;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
326;306300;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
327;306300;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
328;306300;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
329;306300;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
330;306300;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
331;306300;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
332;306300;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
333;306300;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
334;306300;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
335;306300;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
336;306300;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
337;306300;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
338;306300;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
339;306300;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
340;306300;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
341;306300;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
342;306300;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
343;306300;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
344;306300;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
345;306300;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
346;306300;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
347;306300;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
348;306300;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
349;306300;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
350;306300;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
351;306300;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
352;306300;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
353;306300;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
354;306300;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
355;306300;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
356;306300;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
357;306300;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
358;306300;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
359;306300;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
360;306300;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
361;306300;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
362;306300;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
363;306300;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
364;306400;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
365;306400;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
366;306400;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
367;306400;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
368;306400;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
369;306400;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
370;306400;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
371;306400;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
372;306400;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
373;306400;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
374;306400;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
375;306400;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
376;306400;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
377;306400;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
378;306400;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
379;306400;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
380;306400;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
381;306400;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
382;306400;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
383;306400;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
384;306400;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
385;306400;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
386;306400;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
387;306400;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
388;306400;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
389;306400;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
390;306400;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
391;306400;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
392;306400;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
393;306400;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
394;306400;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
395;306400;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
396;306400;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
397;306400;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
398;306400;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
399;306400;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
400;306400;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
401;306400;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
402;306400;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
403;306400;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
404;306400;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
405;306400;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
406;306400;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
407;306400;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
408;306400;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
409;306400;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
410;306400;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
411;306400;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
412;306400;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
413;306400;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
414;306400;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
415;306400;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
416;306600;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
417;306600;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
418;306600;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
419;306600;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
420;306600;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
421;306600;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
422;306600;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
423;306600;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
424;306600;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
425;306600;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
426;306600;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
427;306600;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
428;306600;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
429;306600;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
430;306600;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
431;306600;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
432;306600;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
433;306600;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
434;306600;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
435;306600;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
436;306600;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
437;306600;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
438;306600;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
439;306600;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
440;306600;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
441;306600;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
442;306600;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
443;306600;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
444;306600;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
445;306600;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
446;306600;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
447;306600;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
448;306600;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
449;306600;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
450;306600;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
451;306600;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
452;306600;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
453;306600;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
454;306600;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
455;306600;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
456;306600;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
457;306600;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
458;306600;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
459;306600;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
460;306600;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
461;306600;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
462;306600;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
463;306600;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
464;306600;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
465;306600;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
466;306600;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
467;306600;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
468;307000;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
469;307000;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
470;307000;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
471;307000;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
472;307000;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
473;307000;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
474;307000;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
475;307000;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
476;307000;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
477;307000;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
478;307000;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
479;307000;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
480;307000;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
481;307000;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
482;307000;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
483;307000;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
484;307000;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
485;307000;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
486;307000;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
487;307000;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
488;307000;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
489;307000;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
490;307000;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
491;307000;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
492;307000;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
493;307000;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
494;307000;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
495;307000;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
496;307000;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
497;307000;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
498;307000;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
499;307000;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
500;307000;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
501;307000;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
502;307000;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
503;307000;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
504;307000;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
