ID;NederlandseZeehavens;Vervoerstromen;SoortLading;Perioden;OvergeslagenBrutogewicht_1
353;Totaal;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 4e kwartaal;11326.0
354;Totaal;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021;43466.0
355;Totaal;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 1e kwartaal;10060.0
356;Totaal;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 2e kwartaal;11017.0
357;Totaal;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 3e kwartaal;11266.0
358;Totaal;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 4e kwartaal;11591.0
359;Totaal;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022;43935.0
360;Totaal;Aanvoer naar Nederland;Totaal;2011 1e kwartaal;93799.0
361;Totaal;Aanvoer naar Nederland;Totaal;2011 2e kwartaal;98422.0
362;Totaal;Aanvoer naar Nederland;Totaal;2011 3e kwartaal;100359.0
363;Totaal;Aanvoer naar Nederland;Totaal;2011 4e kwartaal;94501.0
364;Totaal;Aanvoer naar Nederland;Totaal;2011;387081.0
365;Totaal;Aanvoer naar Nederland;Totaal;2012 1e kwartaal;98505.0
366;Totaal;Aanvoer naar Nederland;Totaal;2012 2e kwartaal;95952.0
367;Totaal;Aanvoer naar Nederland;Totaal;2012 3e kwartaal;95133.0
368;Totaal;Aanvoer naar Nederland;Totaal;2012 4e kwartaal;96344.0
369;Totaal;Aanvoer naar Nederland;Totaal;2012;385935.0
370;Totaal;Aanvoer naar Nederland;Totaal;2013 1e kwartaal;94710.0
371;Totaal;Aanvoer naar Nederland;Totaal;2013 2e kwartaal;98247.0
372;Totaal;Aanvoer naar Nederland;Totaal;2013 3e kwartaal;97467.0
373;Totaal;Aanvoer naar Nederland;Totaal;2013 4e kwartaal;96672.0
374;Totaal;Aanvoer naar Nederland;Totaal;2013;387095.0
375;Totaal;Aanvoer naar Nederland;Totaal;2014 1e kwartaal;99162.0
376;Totaal;Aanvoer naar Nederland;Totaal;2014 2e kwartaal;101003.0
377;Totaal;Aanvoer naar Nederland;Totaal;2014 3e kwartaal;97676.0
378;Totaal;Aanvoer naar Nederland;Totaal;2014 4e kwartaal;98971.0
379;Totaal;Aanvoer naar Nederland;Totaal;2014;396812.0
380;Totaal;Aanvoer naar Nederland;Totaal;2015 1e kwartaal;101045.0
381;Totaal;Aanvoer naar Nederland;Totaal;2015 2e kwartaal;104553.0
382;Totaal;Aanvoer naar Nederland;Totaal;2015 3e kwartaal;99883.0
383;Totaal;Aanvoer naar Nederland;Totaal;2015 4e kwartaal;101187.0
384;Totaal;Aanvoer naar Nederland;Totaal;2015;406668.0
385;Totaal;Aanvoer naar Nederland;Totaal;2016 1e kwartaal;101257.0
386;Totaal;Aanvoer naar Nederland;Totaal;2016 2e kwartaal;95645.0
387;Totaal;Aanvoer naar Nederland;Totaal;2016 3e kwartaal;98683.0
388;Totaal;Aanvoer naar Nederland;Totaal;2016 4e kwartaal;102699.0
389;Totaal;Aanvoer naar Nederland;Totaal;2016;398284.0
390;Totaal;Aanvoer naar Nederland;Totaal;2017 1e kwartaal;104001.0
391;Totaal;Aanvoer naar Nederland;Totaal;2017 2e kwartaal;101782.0
392;Totaal;Aanvoer naar Nederland;Totaal;2017 3e kwartaal;96733.0
393;Totaal;Aanvoer naar Nederland;Totaal;2017 4e kwartaal;98811.0
394;Totaal;Aanvoer naar Nederland;Totaal;2017;401327.0
395;Totaal;Aanvoer naar Nederland;Totaal;2018 1e kwartaal;104007.0
396;Totaal;Aanvoer naar Nederland;Totaal;2018 2e kwartaal;98198.0
397;Totaal;Aanvoer naar Nederland;Totaal;2018 3e kwartaal;100182.0
398;Totaal;Aanvoer naar Nederland;Totaal;2018 4e kwartaal;105121.0
399;Totaal;Aanvoer naar Nederland;Totaal;2018;407508.0
400;Totaal;Aanvoer naar Nederland;Totaal;2019 1e kwartaal;108591.0
401;Totaal;Aanvoer naar Nederland;Totaal;2019 2e kwartaal;103996.0
402;Totaal;Aanvoer naar Nederland;Totaal;2019 3e kwartaal;100235.0
403;Totaal;Aanvoer naar Nederland;Totaal;2019 4e kwartaal;98788.0
404;Totaal;Aanvoer naar Nederland;Totaal;2019;411610.0
405;Totaal;Aanvoer naar Nederland;Totaal;2020 1e kwartaal;96215.0
406;Totaal;Aanvoer naar Nederland;Totaal;2020 2e kwartaal;92087.0
407;Totaal;Aanvoer naar Nederland;Totaal;2020 3e kwartaal;85464.0
408;Totaal;Aanvoer naar Nederland;Totaal;2020 4e kwartaal;91556.0
409;Totaal;Aanvoer naar Nederland;Totaal;2020;365322.0
410;Totaal;Aanvoer naar Nederland;Totaal;2021 1e kwartaal;95319.0
411;Totaal;Aanvoer naar Nederland;Totaal;2021 2e kwartaal;98710.0
412;Totaal;Aanvoer naar Nederland;Totaal;2021 3e kwartaal;98437.0
413;Totaal;Aanvoer naar Nederland;Totaal;2021 4e kwartaal;100414.0
414;Totaal;Aanvoer naar Nederland;Totaal;2021;392879.0
415;Totaal;Aanvoer naar Nederland;Totaal;2022 1e kwartaal;99392.0
416;Totaal;Aanvoer naar Nederland;Totaal;2022 2e kwartaal;106481.0
417;Totaal;Aanvoer naar Nederland;Totaal;2022 3e kwartaal;104933.0
418;Totaal;Aanvoer naar Nederland;Totaal;2022 4e kwartaal;102783.0
419;Totaal;Aanvoer naar Nederland;Totaal;2022;413589.0
420;Totaal;Aanvoer naar Nederland;Droge bulk;2011 1e kwartaal;29131.0
421;Totaal;Aanvoer naar Nederland;Droge bulk;2011 2e kwartaal;33600.0
422;Totaal;Aanvoer naar Nederland;Droge bulk;2011 3e kwartaal;33549.0
423;Totaal;Aanvoer naar Nederland;Droge bulk;2011 4e kwartaal;31678.0
424;Totaal;Aanvoer naar Nederland;Droge bulk;2011;127959.0
425;Totaal;Aanvoer naar Nederland;Droge bulk;2012 1e kwartaal;28063.0
426;Totaal;Aanvoer naar Nederland;Droge bulk;2012 2e kwartaal;28144.0
427;Totaal;Aanvoer naar Nederland;Droge bulk;2012 3e kwartaal;28023.0
428;Totaal;Aanvoer naar Nederland;Droge bulk;2012 4e kwartaal;28780.0
429;Totaal;Aanvoer naar Nederland;Droge bulk;2012;113010.0
430;Totaal;Aanvoer naar Nederland;Droge bulk;2013 1e kwartaal;29777.0
431;Totaal;Aanvoer naar Nederland;Droge bulk;2013 2e kwartaal;33692.0
432;Totaal;Aanvoer naar Nederland;Droge bulk;2013 3e kwartaal;31965.0
433;Totaal;Aanvoer naar Nederland;Droge bulk;2013 4e kwartaal;33999.0
434;Totaal;Aanvoer naar Nederland;Droge bulk;2013;129432.0
435;Totaal;Aanvoer naar Nederland;Droge bulk;2014 1e kwartaal;33359.0
436;Totaal;Aanvoer naar Nederland;Droge bulk;2014 2e kwartaal;33538.0
437;Totaal;Aanvoer naar Nederland;Droge bulk;2014 3e kwartaal;31331.0
438;Totaal;Aanvoer naar Nederland;Droge bulk;2014 4e kwartaal;33289.0
439;Totaal;Aanvoer naar Nederland;Droge bulk;2014;131517.0
440;Totaal;Aanvoer naar Nederland;Droge bulk;2015 1e kwartaal;31102.0
441;Totaal;Aanvoer naar Nederland;Droge bulk;2015 2e kwartaal;32248.0
442;Totaal;Aanvoer naar Nederland;Droge bulk;2015 3e kwartaal;29535.0
443;Totaal;Aanvoer naar Nederland;Droge bulk;2015 4e kwartaal;32521.0
444;Totaal;Aanvoer naar Nederland;Droge bulk;2015;125406.0
445;Totaal;Aanvoer naar Nederland;Droge bulk;2016 1e kwartaal;30498.0
446;Totaal;Aanvoer naar Nederland;Droge bulk;2016 2e kwartaal;28257.0
447;Totaal;Aanvoer naar Nederland;Droge bulk;2016 3e kwartaal;30845.0
448;Totaal;Aanvoer naar Nederland;Droge bulk;2016 4e kwartaal;32867.0
449;Totaal;Aanvoer naar Nederland;Droge bulk;2016;122467.0
450;Totaal;Aanvoer naar Nederland;Droge bulk;2017 1e kwartaal;32778.0
451;Totaal;Aanvoer naar Nederland;Droge bulk;2017 2e kwartaal;30502.0
452;Totaal;Aanvoer naar Nederland;Droge bulk;2017 3e kwartaal;29589.0
453;Totaal;Aanvoer naar Nederland;Droge bulk;2017 4e kwartaal;28524.0
454;Totaal;Aanvoer naar Nederland;Droge bulk;2017;121393.0
455;Totaal;Aanvoer naar Nederland;Droge bulk;2018 1e kwartaal;30839.0
456;Totaal;Aanvoer naar Nederland;Droge bulk;2018 2e kwartaal;28933.0
457;Totaal;Aanvoer naar Nederland;Droge bulk;2018 3e kwartaal;29711.0
458;Totaal;Aanvoer naar Nederland;Droge bulk;2018 4e kwartaal;32216.0
459;Totaal;Aanvoer naar Nederland;Droge bulk;2018;121699.0
460;Totaal;Aanvoer naar Nederland;Droge bulk;2019 1e kwartaal;30413.0
461;Totaal;Aanvoer naar Nederland;Droge bulk;2019 2e kwartaal;28813.0
462;Totaal;Aanvoer naar Nederland;Droge bulk;2019 3e kwartaal;28494.0
463;Totaal;Aanvoer naar Nederland;Droge bulk;2019 4e kwartaal;28931.0
464;Totaal;Aanvoer naar Nederland;Droge bulk;2019;116652.0
465;Totaal;Aanvoer naar Nederland;Droge bulk;2020 1e kwartaal;24540.0
466;Totaal;Aanvoer naar Nederland;Droge bulk;2020 2e kwartaal;21747.0
467;Totaal;Aanvoer naar Nederland;Droge bulk;2020 3e kwartaal;22194.0
468;Totaal;Aanvoer naar Nederland;Droge bulk;2020 4e kwartaal;25003.0
469;Totaal;Aanvoer naar Nederland;Droge bulk;2020;93483.0
470;Totaal;Aanvoer naar Nederland;Droge bulk;2021 1e kwartaal;26659.0
471;Totaal;Aanvoer naar Nederland;Droge bulk;2021 2e kwartaal;27483.0
472;Totaal;Aanvoer naar Nederland;Droge bulk;2021 3e kwartaal;28286.0
473;Totaal;Aanvoer naar Nederland;Droge bulk;2021 4e kwartaal;29895.0
474;Totaal;Aanvoer naar Nederland;Droge bulk;2021;112323.0
475;Totaal;Aanvoer naar Nederland;Droge bulk;2022 1e kwartaal;29248.0
476;Totaal;Aanvoer naar Nederland;Droge bulk;2022 2e kwartaal;31979.0
477;Totaal;Aanvoer naar Nederland;Droge bulk;2022 3e kwartaal;29314.0
478;Totaal;Aanvoer naar Nederland;Droge bulk;2022 4e kwartaal;29442.0
479;Totaal;Aanvoer naar Nederland;Droge bulk;2022;119983.0
480;Totaal;Aanvoer naar Nederland;Natte bulk;2011 1e kwartaal;46034.0
481;Totaal;Aanvoer naar Nederland;Natte bulk;2011 2e kwartaal;44327.0
482;Totaal;Aanvoer naar Nederland;Natte bulk;2011 3e kwartaal;46909.0
483;Totaal;Aanvoer naar Nederland;Natte bulk;2011 4e kwartaal;44623.0
484;Totaal;Aanvoer naar Nederland;Natte bulk;2011;181893.0
485;Totaal;Aanvoer naar Nederland;Natte bulk;2012 1e kwartaal;50825.0
486;Totaal;Aanvoer naar Nederland;Natte bulk;2012 2e kwartaal;47420.0
487;Totaal;Aanvoer naar Nederland;Natte bulk;2012 3e kwartaal;47531.0
488;Totaal;Aanvoer naar Nederland;Natte bulk;2012 4e kwartaal;48754.0
489;Totaal;Aanvoer naar Nederland;Natte bulk;2012;194531.0
490;Totaal;Aanvoer naar Nederland;Natte bulk;2013 1e kwartaal;46713.0
491;Totaal;Aanvoer naar Nederland;Natte bulk;2013 2e kwartaal;45262.0
492;Totaal;Aanvoer naar Nederland;Natte bulk;2013 3e kwartaal;46696.0
493;Totaal;Aanvoer naar Nederland;Natte bulk;2013 4e kwartaal;44772.0
494;Totaal;Aanvoer naar Nederland;Natte bulk;2013;183443.0
495;Totaal;Aanvoer naar Nederland;Natte bulk;2014 1e kwartaal;46263.0
496;Totaal;Aanvoer naar Nederland;Natte bulk;2014 2e kwartaal;47090.0
497;Totaal;Aanvoer naar Nederland;Natte bulk;2014 3e kwartaal;46761.0
498;Totaal;Aanvoer naar Nederland;Natte bulk;2014 4e kwartaal;46894.0
499;Totaal;Aanvoer naar Nederland;Natte bulk;2014;187008.0
500;Totaal;Aanvoer naar Nederland;Natte bulk;2015 1e kwartaal;48975.0
501;Totaal;Aanvoer naar Nederland;Natte bulk;2015 2e kwartaal;51450.0
502;Totaal;Aanvoer naar Nederland;Natte bulk;2015 3e kwartaal;50008.0
503;Totaal;Aanvoer naar Nederland;Natte bulk;2015 4e kwartaal;48237.0
504;Totaal;Aanvoer naar Nederland;Natte bulk;2015;198671.0
505;Totaal;Aanvoer naar Nederland;Natte bulk;2016 1e kwartaal;50686.0
506;Totaal;Aanvoer naar Nederland;Natte bulk;2016 2e kwartaal;47207.0
507;Totaal;Aanvoer naar Nederland;Natte bulk;2016 3e kwartaal;48062.0
508;Totaal;Aanvoer naar Nederland;Natte bulk;2016 4e kwartaal;48752.0
509;Totaal;Aanvoer naar Nederland;Natte bulk;2016;194707.0
510;Totaal;Aanvoer naar Nederland;Natte bulk;2017 1e kwartaal;50139.0
511;Totaal;Aanvoer naar Nederland;Natte bulk;2017 2e kwartaal;48684.0
512;Totaal;Aanvoer naar Nederland;Natte bulk;2017 3e kwartaal;45023.0
513;Totaal;Aanvoer naar Nederland;Natte bulk;2017 4e kwartaal;46939.0
514;Totaal;Aanvoer naar Nederland;Natte bulk;2017;190785.0
515;Totaal;Aanvoer naar Nederland;Natte bulk;2018 1e kwartaal;50340.0
516;Totaal;Aanvoer naar Nederland;Natte bulk;2018 2e kwartaal;45616.0
517;Totaal;Aanvoer naar Nederland;Natte bulk;2018 3e kwartaal;47321.0
518;Totaal;Aanvoer naar Nederland;Natte bulk;2018 4e kwartaal;48213.0
519;Totaal;Aanvoer naar Nederland;Natte bulk;2018;191489.0
520;Totaal;Aanvoer naar Nederland;Natte bulk;2019 1e kwartaal;53107.0
521;Totaal;Aanvoer naar Nederland;Natte bulk;2019 2e kwartaal;50286.0
522;Totaal;Aanvoer naar Nederland;Natte bulk;2019 3e kwartaal;47752.0
523;Totaal;Aanvoer naar Nederland;Natte bulk;2019 4e kwartaal;46296.0
524;Totaal;Aanvoer naar Nederland;Natte bulk;2019;197440.0
525;Totaal;Aanvoer naar Nederland;Natte bulk;2020 1e kwartaal;47485.0
526;Totaal;Aanvoer naar Nederland;Natte bulk;2020 2e kwartaal;46024.0
527;Totaal;Aanvoer naar Nederland;Natte bulk;2020 3e kwartaal;39543.0
528;Totaal;Aanvoer naar Nederland;Natte bulk;2020 4e kwartaal;42448.0
529;Totaal;Aanvoer naar Nederland;Natte bulk;2020;175500.0
530;Totaal;Aanvoer naar Nederland;Natte bulk;2021 1e kwartaal;44963.0
531;Totaal;Aanvoer naar Nederland;Natte bulk;2021 2e kwartaal;45165.0
532;Totaal;Aanvoer naar Nederland;Natte bulk;2021 3e kwartaal;45203.0
533;Totaal;Aanvoer naar Nederland;Natte bulk;2021 4e kwartaal;45962.0
534;Totaal;Aanvoer naar Nederland;Natte bulk;2021;181293.0
535;Totaal;Aanvoer naar Nederland;Natte bulk;2022 1e kwartaal;46286.0
536;Totaal;Aanvoer naar Nederland;Natte bulk;2022 2e kwartaal;49678.0
537;Totaal;Aanvoer naar Nederland;Natte bulk;2022 3e kwartaal;50794.0
538;Totaal;Aanvoer naar Nederland;Natte bulk;2022 4e kwartaal;49953.0
539;Totaal;Aanvoer naar Nederland;Natte bulk;2022;196711.0
540;Totaal;Aanvoer naar Nederland;Container;2011 1e kwartaal;12210.0
541;Totaal;Aanvoer naar Nederland;Container;2011 2e kwartaal;13355.0
542;Totaal;Aanvoer naar Nederland;Container;2011 3e kwartaal;13029.0
543;Totaal;Aanvoer naar Nederland;Container;2011 4e kwartaal;11891.0
544;Totaal;Aanvoer naar Nederland;Container;2011;50485.0
545;Totaal;Aanvoer naar Nederland;Container;2012 1e kwartaal;12220.0
546;Totaal;Aanvoer naar Nederland;Container;2012 2e kwartaal;13276.0
547;Totaal;Aanvoer naar Nederland;Container;2012 3e kwartaal;12454.0
548;Totaal;Aanvoer naar Nederland;Container;2012 4e kwartaal;11795.0
549;Totaal;Aanvoer naar Nederland;Container;2012;49745.0
550;Totaal;Aanvoer naar Nederland;Container;2013 1e kwartaal;12217.0
551;Totaal;Aanvoer naar Nederland;Container;2013 2e kwartaal;12880.0
552;Totaal;Aanvoer naar Nederland;Container;2013 3e kwartaal;12724.0
553;Totaal;Aanvoer naar Nederland;Container;2013 4e kwartaal;11750.0
554;Totaal;Aanvoer naar Nederland;Container;2013;49571.0
555;Totaal;Aanvoer naar Nederland;Container;2014 1e kwartaal;12531.0
556;Totaal;Aanvoer naar Nederland;Container;2014 2e kwartaal;13861.0
557;Totaal;Aanvoer naar Nederland;Container;2014 3e kwartaal;13435.0
558;Totaal;Aanvoer naar Nederland;Container;2014 4e kwartaal;12804.0
559;Totaal;Aanvoer naar Nederland;Container;2014;52631.0
560;Totaal;Aanvoer naar Nederland;Container;2015 1e kwartaal;13658.0
561;Totaal;Aanvoer naar Nederland;Container;2015 2e kwartaal;13366.0
562;Totaal;Aanvoer naar Nederland;Container;2015 3e kwartaal;12986.0
563;Totaal;Aanvoer naar Nederland;Container;2015 4e kwartaal;12448.0
564;Totaal;Aanvoer naar Nederland;Container;2015;52457.0
565;Totaal;Aanvoer naar Nederland;Container;2016 1e kwartaal;13671.0
566;Totaal;Aanvoer naar Nederland;Container;2016 2e kwartaal;13828.0
567;Totaal;Aanvoer naar Nederland;Container;2016 3e kwartaal;13217.0
568;Totaal;Aanvoer naar Nederland;Container;2016 4e kwartaal;13746.0
569;Totaal;Aanvoer naar Nederland;Container;2016;54461.0
570;Totaal;Aanvoer naar Nederland;Container;2017 1e kwartaal;14823.0
571;Totaal;Aanvoer naar Nederland;Container;2017 2e kwartaal;15737.0
572;Totaal;Aanvoer naar Nederland;Container;2017 3e kwartaal;15595.0
573;Totaal;Aanvoer naar Nederland;Container;2017 4e kwartaal;15668.0
574;Totaal;Aanvoer naar Nederland;Container;2017;61823.0
575;Totaal;Aanvoer naar Nederland;Container;2018 1e kwartaal;15859.0
576;Totaal;Aanvoer naar Nederland;Container;2018 2e kwartaal;16710.0
577;Totaal;Aanvoer naar Nederland;Container;2018 3e kwartaal;16320.0
578;Totaal;Aanvoer naar Nederland;Container;2018 4e kwartaal;16626.0
579;Totaal;Aanvoer naar Nederland;Container;2018;65514.0
580;Totaal;Aanvoer naar Nederland;Container;2019 1e kwartaal;16817.0
581;Totaal;Aanvoer naar Nederland;Container;2019 2e kwartaal;17268.0
582;Totaal;Aanvoer naar Nederland;Container;2019 3e kwartaal;16569.0
583;Totaal;Aanvoer naar Nederland;Container;2019 4e kwartaal;16405.0
584;Totaal;Aanvoer naar Nederland;Container;2019;67059.0
585;Totaal;Aanvoer naar Nederland;Container;2020 1e kwartaal;16911.0
586;Totaal;Aanvoer naar Nederland;Container;2020 2e kwartaal;16653.0
587;Totaal;Aanvoer naar Nederland;Container;2020 3e kwartaal;16505.0
588;Totaal;Aanvoer naar Nederland;Container;2020 4e kwartaal;16499.0
589;Totaal;Aanvoer naar Nederland;Container;2020;66568.0
590;Totaal;Aanvoer naar Nederland;Container;2021 1e kwartaal;16975.0
591;Totaal;Aanvoer naar Nederland;Container;2021 2e kwartaal;17812.0
592;Totaal;Aanvoer naar Nederland;Container;2021 3e kwartaal;17255.0
593;Totaal;Aanvoer naar Nederland;Container;2021 4e kwartaal;16634.0
594;Totaal;Aanvoer naar Nederland;Container;2021;68676.0
595;Totaal;Aanvoer naar Nederland;Container;2022 1e kwartaal;16492.0
596;Totaal;Aanvoer naar Nederland;Container;2022 2e kwartaal;16601.0
597;Totaal;Aanvoer naar Nederland;Container;2022 3e kwartaal;16511.0
598;Totaal;Aanvoer naar Nederland;Container;2022 4e kwartaal;14577.0
599;Totaal;Aanvoer naar Nederland;Container;2022;64182.0
600;Totaal;Aanvoer naar Nederland;Roro-eenheid;2011 1e kwartaal;935.0
601;Totaal;Aanvoer naar Nederland;Roro-eenheid;2011 2e kwartaal;907.0
602;Totaal;Aanvoer naar Nederland;Roro-eenheid;2011 3e kwartaal;796.0
603;Totaal;Aanvoer naar Nederland;Roro-eenheid;2011 4e kwartaal;871.0
604;Totaal;Aanvoer naar Nederland;Roro-eenheid;2011;3509.0
605;Totaal;Aanvoer naar Nederland;Roro-eenheid;2012 1e kwartaal;1401.0
606;Totaal;Aanvoer naar Nederland;Roro-eenheid;2012 2e kwartaal;1327.0
607;Totaal;Aanvoer naar Nederland;Roro-eenheid;2012 3e kwartaal;1377.0
608;Totaal;Aanvoer naar Nederland;Roro-eenheid;2012 4e kwartaal;1386.0
609;Totaal;Aanvoer naar Nederland;Roro-eenheid;2012;5491.0
610;Totaal;Aanvoer naar Nederland;Roro-eenheid;2013 1e kwartaal;838.0
611;Totaal;Aanvoer naar Nederland;Roro-eenheid;2013 2e kwartaal;875.0
612;Totaal;Aanvoer naar Nederland;Roro-eenheid;2013 3e kwartaal;765.0
613;Totaal;Aanvoer naar Nederland;Roro-eenheid;2013 4e kwartaal;841.0
614;Totaal;Aanvoer naar Nederland;Roro-eenheid;2013;3318.0
615;Totaal;Aanvoer naar Nederland;Roro-eenheid;2014 1e kwartaal;906.0
616;Totaal;Aanvoer naar Nederland;Roro-eenheid;2014 2e kwartaal;859.0
617;Totaal;Aanvoer naar Nederland;Roro-eenheid;2014 3e kwartaal;827.0
618;Totaal;Aanvoer naar Nederland;Roro-eenheid;2014 4e kwartaal;836.0
619;Totaal;Aanvoer naar Nederland;Roro-eenheid;2014;3427.0
620;Totaal;Aanvoer naar Nederland;Roro-eenheid;2015 1e kwartaal;877.0
621;Totaal;Aanvoer naar Nederland;Roro-eenheid;2015 2e kwartaal;918.0
622;Totaal;Aanvoer naar Nederland;Roro-eenheid;2015 3e kwartaal;893.0
623;Totaal;Aanvoer naar Nederland;Roro-eenheid;2015 4e kwartaal;879.0
624;Totaal;Aanvoer naar Nederland;Roro-eenheid;2015;3567.0
625;Totaal;Aanvoer naar Nederland;Roro-eenheid;2016 1e kwartaal;930.0
626;Totaal;Aanvoer naar Nederland;Roro-eenheid;2016 2e kwartaal;939.0
627;Totaal;Aanvoer naar Nederland;Roro-eenheid;2016 3e kwartaal;784.0
628;Totaal;Aanvoer naar Nederland;Roro-eenheid;2016 4e kwartaal;820.0
629;Totaal;Aanvoer naar Nederland;Roro-eenheid;2016;3473.0
630;Totaal;Aanvoer naar Nederland;Roro-eenheid;2017 1e kwartaal;885.0
631;Totaal;Aanvoer naar Nederland;Roro-eenheid;2017 2e kwartaal;886.0
632;Totaal;Aanvoer naar Nederland;Roro-eenheid;2017 3e kwartaal;859.0
633;Totaal;Aanvoer naar Nederland;Roro-eenheid;2017 4e kwartaal;873.0
634;Totaal;Aanvoer naar Nederland;Roro-eenheid;2017;3503.0
635;Totaal;Aanvoer naar Nederland;Roro-eenheid;2018 1e kwartaal;875.0
636;Totaal;Aanvoer naar Nederland;Roro-eenheid;2018 2e kwartaal;938.0
637;Totaal;Aanvoer naar Nederland;Roro-eenheid;2018 3e kwartaal;839.0
638;Totaal;Aanvoer naar Nederland;Roro-eenheid;2018 4e kwartaal;811.0
639;Totaal;Aanvoer naar Nederland;Roro-eenheid;2018;3463.0
640;Totaal;Aanvoer naar Nederland;Roro-eenheid;2019 1e kwartaal;849.0
641;Totaal;Aanvoer naar Nederland;Roro-eenheid;2019 2e kwartaal;838.0
642;Totaal;Aanvoer naar Nederland;Roro-eenheid;2019 3e kwartaal;815.0
643;Totaal;Aanvoer naar Nederland;Roro-eenheid;2019 4e kwartaal;763.0
644;Totaal;Aanvoer naar Nederland;Roro-eenheid;2019;3265.0
645;Totaal;Aanvoer naar Nederland;Roro-eenheid;2020 1e kwartaal;755.0
646;Totaal;Aanvoer naar Nederland;Roro-eenheid;2020 2e kwartaal;652.0
647;Totaal;Aanvoer naar Nederland;Roro-eenheid;2020 3e kwartaal;659.0
648;Totaal;Aanvoer naar Nederland;Roro-eenheid;2020 4e kwartaal;700.0
649;Totaal;Aanvoer naar Nederland;Roro-eenheid;2020;2766.0
650;Totaal;Aanvoer naar Nederland;Roro-eenheid;2021 1e kwartaal;817.0
651;Totaal;Aanvoer naar Nederland;Roro-eenheid;2021 2e kwartaal;898.0
652;Totaal;Aanvoer naar Nederland;Roro-eenheid;2021 3e kwartaal;908.0
653;Totaal;Aanvoer naar Nederland;Roro-eenheid;2021 4e kwartaal;831.0
654;Totaal;Aanvoer naar Nederland;Roro-eenheid;2021;3454.0
655;Totaal;Aanvoer naar Nederland;Roro-eenheid;2022 1e kwartaal;860.0
656;Totaal;Aanvoer naar Nederland;Roro-eenheid;2022 2e kwartaal;862.0
657;Totaal;Aanvoer naar Nederland;Roro-eenheid;2022 3e kwartaal;842.0
658;Totaal;Aanvoer naar Nederland;Roro-eenheid;2022 4e kwartaal;890.0
659;Totaal;Aanvoer naar Nederland;Roro-eenheid;2022;3455.0
660;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 1e kwartaal;5488.0
661;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 2e kwartaal;6232.0
662;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 3e kwartaal;6075.0
663;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 4e kwartaal;5438.0
664;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011;23233.0
665;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 1e kwartaal;5996.0
666;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 2e kwartaal;5784.0
667;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 3e kwartaal;5749.0
668;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 4e kwartaal;5629.0
669;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012;23158.0
670;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 1e kwartaal;5166.0
671;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 2e kwartaal;5538.0
672;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 3e kwartaal;5317.0
673;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 4e kwartaal;5310.0
674;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013;21331.0
675;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 1e kwartaal;6102.0
676;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 2e kwartaal;5656.0
677;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 3e kwartaal;5322.0
678;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 4e kwartaal;5149.0
679;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014;22229.0
680;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 1e kwartaal;6434.0
681;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 2e kwartaal;6570.0
682;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 3e kwartaal;6460.0
683;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 4e kwartaal;7102.0
684;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015;26566.0
685;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 1e kwartaal;5471.0
686;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 2e kwartaal;5415.0
687;Totaal;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 3e kwartaal;5775.0
