ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
6243;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2020;;;
6244;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2020;;;
6245;Totaal exclusief verblijf en opvang;Bunschoten;2020;;;
6246;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2021;;;
6247;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2021;;;
6248;Totaal exclusief verblijf en opvang;Bunschoten;2021;;;
6249;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2022;;;
6250;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2022;;;
6251;Totaal exclusief verblijf en opvang;Bunschoten;2022;;;
6252;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2023;;;
6253;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2023;;;
6254;Totaal exclusief verblijf en opvang;Bunschoten;2023;;;
6255;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2019;;;
6256;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2019;;;
6257;Totaal exclusief verblijf en opvang;Buren;2019;;;
6258;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2020;;;
6259;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2020;;;
6260;Totaal exclusief verblijf en opvang;Buren;2020;;;
6261;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2021;;;
6262;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2021;;;
6263;Totaal exclusief verblijf en opvang;Buren;2021;;;
6264;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2022;;;
6265;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2022;;;
6266;Totaal exclusief verblijf en opvang;Buren;2022;;;
6267;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2023;;;
6268;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2023;;;
6269;Totaal exclusief verblijf en opvang;Buren;2023;;;
6270;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2019;;;
6271;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2019;;;
6272;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2019;;;
6273;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2020;;;
6274;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2020;;;
6275;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2020;;;
6276;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2021;;;
6277;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2021;;;
6278;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2021;;;
6279;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2022;;;
6280;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2022;;;
6281;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2022;;;
6282;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2023;;;
6283;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2023;;;
6284;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2023;;;
6285;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2019;;;
6286;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2019;;;
6287;Totaal exclusief verblijf en opvang;Castricum;2019;;;
6288;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2020;;;
6289;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2020;;;
6290;Totaal exclusief verblijf en opvang;Castricum;2020;;;
6291;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2021;;;
6292;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2021;;;
6293;Totaal exclusief verblijf en opvang;Castricum;2021;;;
6294;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2022;;;
6295;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2022;;;
6296;Totaal exclusief verblijf en opvang;Castricum;2022;;;
6297;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2023;;;
6298;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2023;;;
6299;Totaal exclusief verblijf en opvang;Castricum;2023;;;
6300;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2019;;;
6301;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2019;;;
6302;Totaal exclusief verblijf en opvang;Coevorden;2019;;;
6303;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2020;;;
6304;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2020;;;
6305;Totaal exclusief verblijf en opvang;Coevorden;2020;;;
6306;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2021;;;
6307;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2021;;;
6308;Totaal exclusief verblijf en opvang;Coevorden;2021;;;
6309;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2022;;;
6310;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2022;;;
6311;Totaal exclusief verblijf en opvang;Coevorden;2022;;;
6312;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2023;;;
6313;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2023;;;
6314;Totaal exclusief verblijf en opvang;Coevorden;2023;;;
6315;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2019;;;
6316;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2019;;;
6317;Totaal exclusief verblijf en opvang;Cranendonck;2019;;;
6318;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2020;;;
6319;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2020;;;
6320;Totaal exclusief verblijf en opvang;Cranendonck;2020;;;
6321;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2021;;;
6322;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2021;;;
6323;Totaal exclusief verblijf en opvang;Cranendonck;2021;;;
6324;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2022;;;
6325;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2022;;;
6326;Totaal exclusief verblijf en opvang;Cranendonck;2022;;;
6327;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2023;;;
6328;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2023;;;
6329;Totaal exclusief verblijf en opvang;Cranendonck;2023;;;
6330;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2019;;;
6331;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2019;;;
6332;Totaal exclusief verblijf en opvang;Cuijk;2019;;;
6333;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2020;;;
6334;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2020;;;
6335;Totaal exclusief verblijf en opvang;Cuijk;2020;;;
6336;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2021;;;
6337;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2021;;;
6338;Totaal exclusief verblijf en opvang;Cuijk;2021;;;
6339;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2022;;;
6340;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2022;;;
6341;Totaal exclusief verblijf en opvang;Cuijk;2022;;;
6342;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2023;;;
6343;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2023;;;
6344;Totaal exclusief verblijf en opvang;Cuijk;2023;;;
6345;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2019;;;
6346;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2019;;;
6347;Totaal exclusief verblijf en opvang;Culemborg;2019;;;
6348;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2020;;;
6349;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2020;;;
6350;Totaal exclusief verblijf en opvang;Culemborg;2020;;;
6351;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2021;;;
6352;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2021;;;
6353;Totaal exclusief verblijf en opvang;Culemborg;2021;;;
6354;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2022;;;
6355;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2022;;;
6356;Totaal exclusief verblijf en opvang;Culemborg;2022;;;
6357;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2023;;;
6358;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2023;;;
6359;Totaal exclusief verblijf en opvang;Culemborg;2023;;;
6360;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2019;;;
6361;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2019;;;
6362;Totaal exclusief verblijf en opvang;Dalfsen;2019;;;
6363;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2020;;;
6364;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2020;;;
6365;Totaal exclusief verblijf en opvang;Dalfsen;2020;;;
6366;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2021;;;
6367;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2021;;;
6368;Totaal exclusief verblijf en opvang;Dalfsen;2021;;;
6369;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2022;;;
6370;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2022;;;
6371;Totaal exclusief verblijf en opvang;Dalfsen;2022;;;
6372;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2023;;;
6373;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2023;;;
6374;Totaal exclusief verblijf en opvang;Dalfsen;2023;;;
6375;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2019;;;
6376;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2019;;;
6377;Totaal exclusief verblijf en opvang;Dantumadiel;2019;;;
6378;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2020;;;
6379;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2020;;;
6380;Totaal exclusief verblijf en opvang;Dantumadiel;2020;;;
6381;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2021;;;
6382;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2021;;;
6383;Totaal exclusief verblijf en opvang;Dantumadiel;2021;;;
6384;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2022;;;
6385;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2022;;;
6386;Totaal exclusief verblijf en opvang;Dantumadiel;2022;;;
6387;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2023;;;
6388;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2023;;;
6389;Totaal exclusief verblijf en opvang;Dantumadiel;2023;;;
6390;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2019;;;
6391;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2019;;;
6392;Totaal exclusief verblijf en opvang;Delft;2019;;;
6393;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2020;;;
6394;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2020;;;
6395;Totaal exclusief verblijf en opvang;Delft;2020;;;
6396;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2021;;;
6397;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2021;;;
6398;Totaal exclusief verblijf en opvang;Delft;2021;;;
6399;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2022;;;
6400;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2022;;;
6401;Totaal exclusief verblijf en opvang;Delft;2022;;;
6402;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2023;;;
6403;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2023;;;
6404;Totaal exclusief verblijf en opvang;Delft;2023;;;
6405;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2019;;;
6406;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2019;;;
6407;Totaal exclusief verblijf en opvang;Delfzijl;2019;;;
6408;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2020;;;
6409;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2020;;;
6410;Totaal exclusief verblijf en opvang;Delfzijl;2020;;;
6411;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2021;;;
6412;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2021;;;
6413;Totaal exclusief verblijf en opvang;Delfzijl;2021;;;
6414;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2022;;;
6415;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2022;;;
6416;Totaal exclusief verblijf en opvang;Delfzijl;2022;;;
6417;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2023;;;
6418;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2023;;;
6419;Totaal exclusief verblijf en opvang;Delfzijl;2023;;;
6420;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2019;;;
6421;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2019;;;
6422;Totaal exclusief verblijf en opvang;Deurne;2019;;;
6423;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2020;;;
6424;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2020;;;
6425;Totaal exclusief verblijf en opvang;Deurne;2020;;;
6426;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2021;;;
6427;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2021;;;
6428;Totaal exclusief verblijf en opvang;Deurne;2021;;;
6429;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2022;;;
6430;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2022;;;
6431;Totaal exclusief verblijf en opvang;Deurne;2022;;;
6432;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2023;;;
6433;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2023;;;
6434;Totaal exclusief verblijf en opvang;Deurne;2023;;;
6435;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2019;;;
6436;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2019;;;
6437;Totaal exclusief verblijf en opvang;Deventer;2019;;;
6438;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2020;;;
6439;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2020;;;
6440;Totaal exclusief verblijf en opvang;Deventer;2020;;;
6441;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2021;;;
6442;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2021;;;
6443;Totaal exclusief verblijf en opvang;Deventer;2021;;;
6444;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2022;;;
6445;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2022;;;
6446;Totaal exclusief verblijf en opvang;Deventer;2022;;;
6447;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2023;;;
6448;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2023;;;
6449;Totaal exclusief verblijf en opvang;Deventer;2023;;;
6450;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2019;;;
6451;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2019;;;
6452;Totaal exclusief verblijf en opvang;Diemen;2019;;;
6453;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2020;;;
6454;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2020;;;
6455;Totaal exclusief verblijf en opvang;Diemen;2020;;;
6456;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2021;;;
6457;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2021;;;
6458;Totaal exclusief verblijf en opvang;Diemen;2021;;;
6459;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2022;;;
6460;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2022;;;
6461;Totaal exclusief verblijf en opvang;Diemen;2022;;;
6462;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2023;;;
6463;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2023;;;
6464;Totaal exclusief verblijf en opvang;Diemen;2023;;;
6465;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2019;;;
6466;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2019;;;
6467;Totaal exclusief verblijf en opvang;Dijk en Waard;2019;;;
6468;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2020;;;
6469;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2020;;;
6470;Totaal exclusief verblijf en opvang;Dijk en Waard;2020;;;
6471;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2021;;;
6472;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2021;;;
6473;Totaal exclusief verblijf en opvang;Dijk en Waard;2021;;;
6474;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2022;;;
6475;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2022;;;
6476;Totaal exclusief verblijf en opvang;Dijk en Waard;2022;;;
6477;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2023;;;
6478;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2023;;;
6479;Totaal exclusief verblijf en opvang;Dijk en Waard;2023;;;
6480;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2019;;;
6481;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2019;;;
6482;Totaal exclusief verblijf en opvang;Dinkelland;2019;;;
6483;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2020;;;
6484;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2020;;;
6485;Totaal exclusief verblijf en opvang;Dinkelland;2020;;;
6486;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2021;;;
6487;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2021;;;
6488;Totaal exclusief verblijf en opvang;Dinkelland;2021;;;
6489;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2022;;;
6490;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2022;;;
6491;Totaal exclusief verblijf en opvang;Dinkelland;2022;;;
6492;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2023;;;
6493;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2023;;;
6494;Totaal exclusief verblijf en opvang;Dinkelland;2023;;;
6495;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2019;;;
6496;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2019;;;
6497;Totaal exclusief verblijf en opvang;Doesburg;2019;;;
6498;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2020;;;
6499;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2020;;;
6500;Totaal exclusief verblijf en opvang;Doesburg;2020;;;
6501;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2021;;;
6502;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2021;;;
6503;Totaal exclusief verblijf en opvang;Doesburg;2021;;;
6504;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2022;;;
6505;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2022;;;
6506;Totaal exclusief verblijf en opvang;Doesburg;2022;;;
6507;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2023;;;
6508;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2023;;;
6509;Totaal exclusief verblijf en opvang;Doesburg;2023;;;
6510;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2019;;;
6511;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2019;;;
6512;Totaal exclusief verblijf en opvang;Doetinchem;2019;;;
6513;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2020;;;
6514;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2020;;;
6515;Totaal exclusief verblijf en opvang;Doetinchem;2020;;;
6516;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2021;;;
6517;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2021;;;
6518;Totaal exclusief verblijf en opvang;Doetinchem;2021;;;
6519;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2022;;;
6520;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2022;;;
6521;Totaal exclusief verblijf en opvang;Doetinchem;2022;;;
6522;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2023;;;
6523;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2023;;;
6524;Totaal exclusief verblijf en opvang;Doetinchem;2023;;;
6525;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2019;;;
6526;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2019;;;
6527;Totaal exclusief verblijf en opvang;Dongen;2019;;;
6528;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2020;;;
6529;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2020;;;
6530;Totaal exclusief verblijf en opvang;Dongen;2020;;;
6531;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2021;;;
6532;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2021;;;
6533;Totaal exclusief verblijf en opvang;Dongen;2021;;;
6534;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2022;;;
6535;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2022;;;
6536;Totaal exclusief verblijf en opvang;Dongen;2022;;;
6537;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2023;;;
6538;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2023;;;
6539;Totaal exclusief verblijf en opvang;Dongen;2023;;;
6540;Totaal exclusief verblijf en opvang;Dordrecht;1e halfjaar 2019;;;
6541;Totaal exclusief verblijf en opvang;Dordrecht;2e halfjaar 2019;;;
6542;Totaal exclusief verblijf en opvang;Dordrecht;2019;;;
6543;Totaal exclusief verblijf en opvang;Dordrecht;1e halfjaar 2020;;;
6544;Totaal exclusief verblijf en opvang;Dordrecht;2e halfjaar 2020;;;
6545;Totaal exclusief verblijf en opvang;Dordrecht;2020;;;
6546;Totaal exclusief verblijf en opvang;Dordrecht;1e halfjaar 2021;;;
6547;Totaal exclusief verblijf en opvang;Dordrecht;2e halfjaar 2021;;;
6548;Totaal exclusief verblijf en opvang;Dordrecht;2021;;;
6549;Totaal exclusief verblijf en opvang;Dordrecht;1e halfjaar 2022;;;
6550;Totaal exclusief verblijf en opvang;Dordrecht;2e halfjaar 2022;;;
