ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;RegioS;Perioden;BevolkingOp1Januari_1
2398;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2016;29647.0
2399;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2017;30024.0
2400;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2018;30340.0
2401;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2019;30447.0
2402;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2020;30723.0
2403;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2021;30760.0
2404;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gemert-Bakel;2022;31040.0
2405;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2010;17153.0
2406;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2011;17383.0
2407;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2012;17367.0
2408;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2013;17319.0
2409;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2014;17286.0
2410;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2015;17280.0
2411;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2016;17085.0
2412;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2017;17129.0
2413;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2018;17052.0
2414;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2019;17071.0
2415;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2020;16921.0
2416;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2021;17035.0
2417;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gennep;2022;17237.0
2418;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2010;14451.0
2419;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2011;14427.0
2420;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2012;14508.0
2421;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2013;14466.0
2422;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2014;14442.0
2423;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2015;14464.0
2424;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2016;14544.0
2425;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2017;14596.0
2426;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2018;14551.0
2427;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2019;
2428;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2020;
2429;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2021;
2430;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Giessenlanden;2022;
2431;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2010;25975.0
2432;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2011;25764.0
2433;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2012;25589.0
2434;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2013;25858.0
2435;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2014;26069.0
2436;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2015;26065.0
2437;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2016;26152.0
2438;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2017;26220.0
2439;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2018;26313.0
2440;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2019;26431.0
2441;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2020;26431.0
2442;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2021;26723.0
2443;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gilze en Rijen;2022;26557.0
2444;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2010;11420.0
2445;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2011;11409.0
2446;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2012;11380.0
2447;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2013;
2448;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2014;
2449;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2015;
2450;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2016;
2451;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2017;
2452;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2018;
2453;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2019;
2454;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2020;
2455;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2021;
2456;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goedereede;2022;
2457;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2010;
2458;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2011;
2459;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2012;
2460;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2013;48259.0
2461;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2014;48245.0
2462;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2015;48206.0
2463;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2016;48321.0
2464;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2017;48653.0
2465;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2018;49129.0
2466;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2019;49611.0
2467;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2020;50049.0
2468;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2021;50589.0
2469;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goeree-Overflakkee;2022;51051.0
2470;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2010;36605.0
2471;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2011;36665.0
2472;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2012;36921.0
2473;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2013;36971.0
2474;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2014;36954.0
2475;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2015;37153.0
2476;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2016;37207.0
2477;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2017;37274.0
2478;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2018;37636.0
2479;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2019;37653.0
2480;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2020;38082.0
2481;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2021;38594.0
2482;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goes;2022;38950.0
2483;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2010;22761.0
2484;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2011;22807.0
2485;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2012;22805.0
2486;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2013;22933.0
2487;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2014;23098.0
2488;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2015;23014.0
2489;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2016;23111.0
2490;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2017;23317.0
2491;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2018;23621.0
2492;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2019;23793.0
2493;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2020;23904.0
2494;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2021;23952.0
2495;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Goirle;2022;23979.0
2496;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2010;
2497;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2011;
2498;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2012;
2499;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2013;
2500;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2014;
2501;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2015;
2502;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2016;56696.0
2503;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2017;56935.0
2504;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2018;57337.0
2505;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2019;57715.0
2506;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2020;58055.0
2507;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2021;58524.0
2508;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gooise Meren;2022;58846.0
2509;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2010;34663.0
2510;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2011;34895.0
2511;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2012;35083.0
2512;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2013;35128.0
2513;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2014;35242.0
2514;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2015;35338.0
2515;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2016;35260.0
2516;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2017;35755.0
2517;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2018;36284.0
2518;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2019;36682.0
2519;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2020;37022.0
2520;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2021;37410.0
2521;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gorinchem;2022;37632.0
2522;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2010;71122.0
2523;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2011;71047.0
2524;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2012;71235.0
2525;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2013;70904.0
2526;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2014;70941.0
2527;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2015;71105.0
2528;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2016;71189.0
2529;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2017;71752.0
2530;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2018;72700.0
2531;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2019;73181.0
2532;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2020;73427.0
2533;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2021;73681.0
2534;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gouda;2022;74095.0
2535;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2010;9804.0
2536;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2011;9807.0
2537;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2012;9795.0
2538;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2013;
2539;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2014;
2540;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2015;
2541;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2016;
2542;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2017;
2543;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2018;
2544;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2019;
2545;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2020;
2546;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2021;
2547;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graafstroom;2022;
2548;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2010;6489.0
2549;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2011;6483.0
2550;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2012;6436.0
2551;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2013;6429.0
2552;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2014;6452.0
2553;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2015;
2554;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2016;
2555;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2017;
2556;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2018;
2557;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2019;
2558;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2020;
2559;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2021;
2560;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Graft-De Rijp;2022;
2561;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2010;12917.0
2562;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2011;13031.0
2563;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2012;12799.0
2564;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2013;12731.0
2565;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2014;12695.0
2566;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2015;12840.0
2567;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2016;12643.0
2568;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2017;12370.0
2569;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2018;12419.0
2570;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2019;12483.0
2571;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2020;12436.0
2572;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2021;12486.0
2573;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grave;2022;
2574;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2010;488553.0
2575;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2011;495083.0
2576;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2012;502055.0
2577;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2013;505856.0
2578;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2014;508940.0
2579;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2015;514861.0
2580;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2016;519988.0
2581;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2017;524882.0
2582;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2018;532561.0
2583;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2019;537833.0
2584;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2020;545838.0
2585;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2021;548320.0
2586;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;'s-Gravenhage (gemeente);2022;553417.0
2587;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2010;18923.0
2588;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2011;18870.0
2589;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2012;18884.0
2590;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2013;19009.0
2591;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2014;18977.0
2592;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2015;34258.0
2593;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2016;
2594;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2017;
2595;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2018;
2596;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2019;
2597;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2020;
2598;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2021;
2599;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groesbeek;2022;
2600;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2010;187298.0
2601;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2011;189991.0
2602;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2012;193127.0
2603;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2013;195418.0
2604;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2014;198317.0
2605;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2015;200336.0
2606;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2016;200952.0
2607;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2017;202636.0
2608;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2018;202810.0
2609;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2019;231299.0
2610;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2020;232874.0
2611;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2021;233273.0
2612;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Groningen (gemeente);2022;234950.0
2613;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2010;12141.0
2614;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2011;12209.0
2615;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2012;12275.0
2616;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2013;12222.0
2617;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2014;12165.0
2618;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2015;12123.0
2619;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2016;12155.0
2620;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2017;12166.0
2621;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2018;12143.0
2622;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2019;
2623;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2020;
2624;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2021;
2625;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Grootegast;2022;
2626;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2010;14594.0
2627;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2011;14496.0
2628;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2012;14479.0
2629;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2013;14444.0
2630;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2014;14484.0
2631;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2015;14497.0
2632;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2016;14508.0
2633;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2017;14337.0
2634;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2018;14196.0
2635;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2019;14246.0
2636;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2020;14171.0
2637;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2021;14206.0
2638;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Gulpen-Wittem;2022;14178.0
2639;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2010;24486.0
2640;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2011;24448.0
2641;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2012;24419.0
2642;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2013;24322.0
2643;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2014;24344.0
2644;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2015;24307.0
2645;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2016;24332.0
2646;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2017;24272.0
2647;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2018;24291.0
2648;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2019;24277.0
2649;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2020;24311.0
2650;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2021;24229.0
2651;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaksbergen;2022;24268.0
2652;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2010;13625.0
2653;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2011;13630.0
2654;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2012;13621.0
2655;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2013;13572.0
2656;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2014;13587.0
2657;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2015;13523.0
2658;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2016;13570.0
2659;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2017;13912.0
2660;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2018;14103.0
2661;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2019;14195.0
2662;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2020;14370.0
2663;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2021;
2664;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haaren;2022;
2665;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2010;149579.0
2666;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2011;150670.0
2667;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2012;151818.0
2668;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2013;153093.0
2669;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2014;155147.0
2670;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2015;156645.0
2671;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2016;158140.0
2672;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2017;159229.0
2673;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2018;159709.0
2674;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2019;161265.0
2675;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2020;162902.0
2676;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2021;162543.0
2677;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlem;2022;162898.0
2678;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2010;5398.0
2679;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2011;5432.0
2680;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2012;5474.0
2681;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2013;5526.0
2682;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2014;5535.0
2683;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2015;5574.0
2684;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2016;5578.0
2685;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2017;5665.0
2686;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2018;5867.0
2687;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2019;
2688;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2020;
2689;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2021;
2690;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmerliede en Spaarnwoude;2022;
2691;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Haarlemmermeer;2010;142788.0
