ID;PersoonskenmerkenRegioEnBedrijfsind;Perioden;Totaal_1;k_1eJaar_2;k_2eJaar_3;Totaal_4;k_17Dagen_5;k_842Dagen_6;k_4391Dagen_7;k_92182Dagen_8;k_183365Dagen_9;k_366730Dagen_10;Ziekmeldingsfrequentie_11;Totaal_12;Beeindigd1eJaarNaZiekmelding_13;Beeindigd1JrEn2JrNaZiekmelding_14
638;Herkomstgroepering:niet-west.allochtonen;2005 4e kwartaal*;4.4;4.3;0.1;4.4;0.7;1.4;0.9;0.6;0.4;0.4;1.12;24.3;22.4;1.9
639;Herkomstgroepering:niet-west.allochtonen;2005 jaarcijfer*;4.6;4.5;0.1;4.6;0.8;1.3;0.7;0.7;0.6;0.5;1.16;17.5;16.8;0.6
640;Niet-westerse allochtonen 1e generatie;2002 1e kwartaal*;8.7;8.7;;8.7;1.4;2.8;1.8;1.6;1.2;;1.92;19.8;19.8;
641;Niet-westerse allochtonen 1e generatie;2002 2e kwartaal*;7.8;7.8;;7.8;1.2;2.5;1.5;1.5;1.2;;1.7;19.2;19.2;
642;Niet-westerse allochtonen 1e generatie;2002 3e kwartaal*;6.8;6.8;;6.8;1.0;2.1;1.3;1.2;1.2;;1.45;20.4;20.4;
643;Niet-westerse allochtonen 1e generatie;2002 4e kwartaal*;7.4;7.4;;7.4;1.2;2.5;1.6;1.2;1.0;;1.74;17.4;17.4;
644;Niet-westerse allochtonen 1e generatie;2002 jaarcijfer*;7.7;7.7;;7.7;1.1;2.1;1.1;1.2;2.1;;1.7;19.1;19.1;
645;Niet-westerse allochtonen 1e generatie;2003 1e kwartaal*;7.0;7.0;;7.0;1.4;2.4;1.3;1.1;0.8;;1.92;16.8;16.8;
646;Niet-westerse allochtonen 1e generatie;2003 2e kwartaal*;6.5;6.5;;6.5;1.1;2.2;1.3;1.2;0.7;;1.6;17.1;17.1;
647;Niet-westerse allochtonen 1e generatie;2003 3e kwartaal*;5.7;5.7;;5.7;1.0;1.8;1.0;1.1;0.8;;1.4;16.8;16.8;
648;Niet-westerse allochtonen 1e generatie;2003 4e kwartaal*;6.8;6.8;;6.8;1.2;2.2;1.3;1.2;0.9;;1.73;14.9;14.9;
649;Niet-westerse allochtonen 1e generatie;2003 jaarcijfer*;6.5;6.5;;6.5;1.1;1.8;0.9;0.8;1.9;;1.66;16.4;16.4;
650;Niet-westerse allochtonen 1e generatie;2004 1e kwartaal*;6.0;6.0;;6.0;1.0;1.8;1.0;0.9;1.3;;1.48;17.8;17.8;
651;Niet-westerse allochtonen 1e generatie;2004 2e kwartaal*;5.3;5.3;;5.3;0.8;1.6;0.9;0.8;1.1;;1.27;16.7;16.7;
652;Niet-westerse allochtonen 1e generatie;2004 3e kwartaal*;4.5;4.5;;4.5;0.7;1.4;0.8;0.8;0.8;;1.08;18.0;18.0;
653;Niet-westerse allochtonen 1e generatie;2004 4e kwartaal*;5.0;5.0;;5.0;1.0;1.8;1.1;0.6;0.4;;1.38;18.2;18.2;
654;Niet-westerse allochtonen 1e generatie;2004 jaarcijfer*;5.2;5.2;;5.2;0.9;1.6;1.0;0.8;0.9;;1.3;17.7;17.7;
655;Niet-westerse allochtonen 1e generatie;2005 1e kwartaal*;5.9;5.8;0.1;5.9;1.1;2.0;1.1;0.9;0.7;0.2;1.5;13.7;13.7;0.0
656;Niet-westerse allochtonen 1e generatie;2005 2e kwartaal*;5.0;5.0;0.1;5.0;0.8;1.5;1.0;0.8;0.7;0.3;1.13;16.4;16.1;0.2
657;Niet-westerse allochtonen 1e generatie;2005 3e kwartaal*;4.4;4.4;0.1;4.4;0.6;1.3;0.8;0.7;0.6;0.4;0.98;19.0;18.5;0.5
658;Niet-westerse allochtonen 1e generatie;2005 4e kwartaal*;4.9;4.8;0.1;4.9;0.7;1.5;1.0;0.7;0.5;0.4;1.13;26.8;24.6;2.2
659;Niet-westerse allochtonen 1e generatie;2005 jaarcijfer*;5.0;5.0;0.1;5.0;0.8;1.5;0.8;0.7;0.7;0.6;1.19;19.0;18.2;0.7
660;Niet-westerse allochtonen 2e generatie;2002 1e kwartaal*;5.3;5.3;;5.3;1.3;1.6;1.0;0.9;0.6;;1.68;13.3;13.3;
661;Niet-westerse allochtonen 2e generatie;2002 2e kwartaal*;4.8;4.8;;4.8;1.0;1.5;0.9;0.9;0.6;;1.48;12.9;12.9;
662;Niet-westerse allochtonen 2e generatie;2002 3e kwartaal*;4.3;4.3;;4.3;0.9;1.3;0.7;0.8;0.6;;1.3;13.8;13.8;
663;Niet-westerse allochtonen 2e generatie;2002 4e kwartaal*;4.6;4.6;;4.6;1.1;1.4;0.8;0.7;0.5;;1.57;11.8;11.8;
664;Niet-westerse allochtonen 2e generatie;2002 jaarcijfer*;4.7;4.7;;4.7;1.0;1.3;0.6;0.7;1.1;;1.51;12.9;12.9;
665;Niet-westerse allochtonen 2e generatie;2003 1e kwartaal*;4.5;4.5;;4.5;1.3;1.4;0.7;0.6;0.4;;1.76;11.4;11.4;
666;Niet-westerse allochtonen 2e generatie;2003 2e kwartaal*;4.1;4.1;;4.1;1.0;1.2;0.8;0.6;0.4;;1.48;11.3;11.3;
667;Niet-westerse allochtonen 2e generatie;2003 3e kwartaal*;3.8;3.8;;3.8;0.9;1.1;0.7;0.7;0.4;;1.33;11.4;11.4;
668;Niet-westerse allochtonen 2e generatie;2003 4e kwartaal*;4.6;4.6;;4.6;1.2;1.3;0.8;0.8;0.5;;1.63;10.3;10.3;
669;Niet-westerse allochtonen 2e generatie;2003 jaarcijfer*;4.2;4.2;;4.2;1.1;1.1;0.5;0.5;1.1;;1.55;11.1;11.1;
670;Niet-westerse allochtonen 2e generatie;2004 1e kwartaal*;3.7;3.7;;3.7;0.9;1.0;0.6;0.6;0.6;;1.26;12.0;12.0;
671;Niet-westerse allochtonen 2e generatie;2004 2e kwartaal*;3.2;3.2;;3.2;0.7;0.9;0.5;0.5;0.5;;1.08;11.8;11.8;
672;Niet-westerse allochtonen 2e generatie;2004 3e kwartaal*;2.7;2.7;;2.7;0.6;0.8;0.5;0.5;0.4;;0.92;11.7;11.7;
673;Niet-westerse allochtonen 2e generatie;2004 4e kwartaal*;3.1;3.1;;3.1;0.9;1.0;0.6;0.3;0.2;;1.2;12.2;12.2;
674;Niet-westerse allochtonen 2e generatie;2004 jaarcijfer*;3.1;3.1;;3.1;0.8;0.9;0.6;0.5;0.4;;1.11;12.0;12.0;
675;Niet-westerse allochtonen 2e generatie;2005 1e kwartaal*;3.8;3.7;0.0;3.8;1.1;1.2;0.6;0.5;0.4;0.1;1.36;9.8;9.8;0.0
676;Niet-westerse allochtonen 2e generatie;2005 2e kwartaal*;3.1;3.1;0.0;3.1;0.7;0.9;0.6;0.4;0.4;0.1;1.02;11.2;11.1;0.1
677;Niet-westerse allochtonen 2e generatie;2005 3e kwartaal*;2.7;2.7;0.0;2.7;0.6;0.8;0.5;0.4;0.3;0.1;0.91;13.4;13.1;0.3
678;Niet-westerse allochtonen 2e generatie;2005 4e kwartaal*;3.0;3.0;0.0;3.0;0.7;0.9;0.6;0.4;0.2;0.2;1.08;15.9;15.2;0.7
679;Niet-westerse allochtonen 2e generatie;2005 jaarcijfer*;3.2;3.1;0.0;3.2;0.8;0.9;0.5;0.4;0.4;0.2;1.09;12.6;12.3;0.3
680;Niet-west. allochtonen Marokkanen;2002 1e kwartaal*;9.0;9.0;;9.0;1.3;2.7;1.9;1.8;1.3;;1.83;21.2;21.2;
681;Niet-west. allochtonen Marokkanen;2002 2e kwartaal*;7.9;7.9;;7.9;1.2;2.5;1.6;1.5;1.3;;1.67;19.6;19.6;
682;Niet-west. allochtonen Marokkanen;2002 3e kwartaal*;6.7;6.7;;6.7;0.9;2.0;1.3;1.3;1.2;;1.3;22.5;22.5;
683;Niet-west. allochtonen Marokkanen;2002 4e kwartaal*;7.8;7.8;;7.8;1.2;2.5;1.7;1.4;0.9;;1.71;18.2;18.2;
684;Niet-west. allochtonen Marokkanen;2002 jaarcijfer*;7.8;7.8;;7.8;1.1;2.1;1.2;1.3;2.2;;1.63;20.2;20.2;
685;Niet-west. allochtonen Marokkanen;2003 1e kwartaal*;7.4;7.4;;7.4;1.3;2.4;1.5;1.3;0.9;;1.85;17.4;17.4;
686;Niet-west. allochtonen Marokkanen;2003 2e kwartaal*;6.9;6.9;;6.9;1.1;2.2;1.4;1.4;0.9;;1.59;18.1;18.1;
687;Niet-west. allochtonen Marokkanen;2003 3e kwartaal*;5.8;5.8;;5.8;0.9;1.8;1.0;1.1;1.0;;1.27;18.7;18.7;
688;Niet-west. allochtonen Marokkanen;2003 4e kwartaal*;7.2;7.2;;7.2;1.2;2.3;1.5;1.3;1.0;;1.72;16.1;16.1;
689;Niet-west. allochtonen Marokkanen;2003 jaarcijfer*;6.8;6.8;;6.8;1.1;1.8;0.9;0.9;2.1;;1.6;17.5;17.5;
690;Niet-west. allochtonen Marokkanen;2004 1e kwartaal*;6.1;6.1;;6.1;1.0;1.7;0.9;1.0;1.4;;1.42;18.2;18.2;
691;Niet-west. allochtonen Marokkanen;2004 2e kwartaal*;5.3;5.3;;5.3;0.8;1.5;0.9;0.8;1.2;;1.24;16.9;16.9;
692;Niet-west. allochtonen Marokkanen;2004 3e kwartaal*;4.3;4.3;;4.3;0.6;1.2;0.8;0.8;0.9;;0.95;20.3;20.3;
693;Niet-west. allochtonen Marokkanen;2004 4e kwartaal*;5.0;5.0;;5.0;1.0;1.8;1.2;0.6;0.4;;1.36;18.1;18.1;
694;Niet-west. allochtonen Marokkanen;2004 jaarcijfer*;5.2;5.2;;5.2;0.8;1.6;1.0;0.8;1.0;;1.24;18.2;18.2;
695;Niet-west. allochtonen Marokkanen;2005 1e kwartaal*;5.7;5.6;0.1;5.7;1.1;1.8;1.1;0.9;0.7;0.2;1.42;13.6;13.6;0.0
696;Niet-west. allochtonen Marokkanen;2005 2e kwartaal*;5.0;4.9;0.1;5.0;0.8;1.4;1.0;0.8;0.7;0.3;1.1;16.4;16.2;0.2
697;Niet-west. allochtonen Marokkanen;2005 3e kwartaal*;4.3;4.2;0.1;4.3;0.6;1.2;0.8;0.7;0.6;0.4;0.89;20.0;19.5;0.5
698;Niet-west. allochtonen Marokkanen;2005 4e kwartaal*;4.9;4.8;0.1;4.9;0.7;1.5;1.0;0.7;0.5;0.4;1.11;27.0;24.6;2.4
699;Niet-west. allochtonen Marokkanen;2005 jaarcijfer*;5.0;4.9;0.1;5.0;0.8;1.4;0.8;0.7;0.7;0.6;1.13;19.3;18.5;0.8
700;Niet-west. allochtonen Turken;2002 1e kwartaal*;9.4;9.4;;9.4;1.1;2.8;2.0;2.0;1.5;;1.61;24.3;24.3;
701;Niet-west. allochtonen Turken;2002 2e kwartaal*;8.3;8.3;;8.3;0.9;2.5;1.6;1.7;1.5;;1.4;24.0;24.0;
702;Niet-west. allochtonen Turken;2002 3e kwartaal*;6.8;6.8;;6.8;0.7;2.0;1.2;1.4;1.5;;1.12;27.0;27.0;
703;Niet-west. allochtonen Turken;2002 4e kwartaal*;7.9;7.9;;7.9;1.0;2.6;1.8;1.4;1.2;;1.51;21.4;21.4;
704;Niet-west. allochtonen Turken;2002 jaarcijfer*;8.1;8.1;;8.1;0.9;2.1;1.2;1.3;2.6;;1.41;24.0;24.0;
705;Niet-west. allochtonen Turken;2003 1e kwartaal*;7.2;7.2;;7.2;1.1;2.5;1.4;1.3;0.9;;1.6;20.4;20.4;
706;Niet-west. allochtonen Turken;2003 2e kwartaal*;6.8;6.8;;6.8;0.9;2.1;1.5;1.3;0.9;;1.36;20.6;20.6;
707;Niet-west. allochtonen Turken;2003 3e kwartaal*;5.9;5.9;;5.9;0.7;1.8;1.1;1.3;1.0;;1.13;21.2;21.2;
708;Niet-west. allochtonen Turken;2003 4e kwartaal*;7.4;7.4;;7.4;1.1;2.3;1.5;1.5;1.0;;1.54;17.5;17.5;
709;Niet-west. allochtonen Turken;2003 jaarcijfer*;6.8;6.8;;6.8;0.9;1.8;0.9;0.9;2.2;;1.41;19.8;19.8;
710;Niet-west. allochtonen Turken;2004 1e kwartaal*;6.4;6.4;;6.4;0.8;1.8;1.1;1.1;1.7;;1.31;21.7;21.7;
711;Niet-west. allochtonen Turken;2004 2e kwartaal*;5.4;5.4;;5.4;0.7;1.6;1.0;0.9;1.3;;1.1;20.2;20.2;
712;Niet-west. allochtonen Turken;2004 3e kwartaal*;4.4;4.4;;4.4;0.5;1.3;0.8;0.9;1.0;;0.88;22.2;22.2;
713;Niet-west. allochtonen Turken;2004 4e kwartaal*;5.3;5.3;;5.3;0.8;1.9;1.3;0.7;0.5;;1.24;21.4;21.4;
714;Niet-west. allochtonen Turken;2004 jaarcijfer*;5.4;5.4;;5.4;0.7;1.6;1.1;0.9;1.1;;1.13;21.3;21.3;
715;Niet-west. allochtonen Turken;2005 1e kwartaal*;6.1;6.0;0.1;6.1;1.0;1.9;1.2;1.1;0.8;0.2;1.34;15.4;15.4;0.0
716;Niet-west. allochtonen Turken;2005 2e kwartaal*;5.3;5.2;0.1;5.3;0.7;1.5;1.1;0.9;0.8;0.3;1.01;18.9;18.7;0.2
717;Niet-west. allochtonen Turken;2005 3e kwartaal*;4.4;4.3;0.1;4.4;0.5;1.2;0.8;0.8;0.7;0.4;0.82;24.3;23.5;0.8
718;Niet-west. allochtonen Turken;2005 4e kwartaal*;5.1;4.9;0.1;5.1;0.6;1.6;1.1;0.7;0.6;0.5;1.04;30.4;27.9;2.5
719;Niet-west. allochtonen Turken;2005 jaarcijfer*;5.2;5.1;0.1;5.2;0.7;1.4;0.9;0.8;0.8;0.6;1.05;22.3;21.4;0.9
720;Niet-west. allochtonen Surinamers;2002 1e kwartaal*;8.7;8.7;;8.7;1.7;2.9;1.7;1.4;1.0;;2.3;17.0;17.0;
721;Niet-west. allochtonen Surinamers;2002 2e kwartaal*;7.7;7.7;;7.7;1.4;2.6;1.4;1.3;0.9;;2.04;16.4;16.4;
722;Niet-west. allochtonen Surinamers;2002 3e kwartaal*;7.1;7.1;;7.1;1.3;2.3;1.3;1.2;1.0;;1.83;16.4;16.4;
723;Niet-west. allochtonen Surinamers;2002 4e kwartaal*;7.3;7.3;;7.3;1.5;2.5;1.4;1.0;0.9;;2.09;14.6;14.6;
724;Niet-west. allochtonen Surinamers;2002 jaarcijfer*;7.7;7.7;;7.7;1.4;2.3;1.1;1.1;1.8;;2.06;16.1;16.1;
725;Niet-west. allochtonen Surinamers;2003 1e kwartaal*;7.1;7.1;;7.1;1.7;2.6;1.2;0.9;0.7;;2.35;14.4;14.4;
726;Niet-west. allochtonen Surinamers;2003 2e kwartaal*;6.5;6.5;;6.5;1.4;2.3;1.2;1.0;0.6;;1.94;13.9;13.9;
727;Niet-west. allochtonen Surinamers;2003 3e kwartaal*;6.0;6.0;;6.0;1.3;2.0;1.1;1.0;0.6;;1.8;13.6;13.6;
728;Niet-west. allochtonen Surinamers;2003 4e kwartaal*;6.8;6.8;;6.8;1.5;2.3;1.2;1.1;0.7;;2.11;12.3;12.3;
729;Niet-west. allochtonen Surinamers;2003 jaarcijfer*;6.6;6.6;;6.6;1.4;2.0;0.8;0.8;1.6;;2.05;13.6;13.6;
730;Niet-west. allochtonen Surinamers;2004 1e kwartaal*;6.1;6.1;;6.1;1.3;2.0;1.0;0.8;1.0;;1.86;14.3;14.3;
731;Niet-west. allochtonen Surinamers;2004 2e kwartaal*;5.3;5.3;;5.3;1.0;1.7;0.9;0.8;0.9;;1.58;13.7;13.7;
732;Niet-west. allochtonen Surinamers;2004 3e kwartaal*;4.8;4.8;;4.8;0.9;1.6;0.8;0.8;0.7;;1.42;13.9;13.9;
733;Niet-west. allochtonen Surinamers;2004 4e kwartaal*;5.1;5.1;;5.1;1.2;1.9;1.0;0.6;0.4;;1.72;15.1;15.1;
734;Niet-west. allochtonen Surinamers;2004 jaarcijfer*;5.3;5.3;;5.3;1.1;1.8;0.9;0.7;0.8;;1.64;14.3;14.3;
735;Niet-west. allochtonen Surinamers;2005 1e kwartaal*;6.3;6.2;0.1;6.3;1.4;2.2;1.0;0.8;0.7;0.2;1.92;12.0;12.0;0.0
736;Niet-west. allochtonen Surinamers;2005 2e kwartaal*;5.2;5.1;0.1;5.2;1.0;1.7;1.0;0.7;0.6;0.3;1.45;13.6;13.5;0.1
737;Niet-west. allochtonen Surinamers;2005 3e kwartaal*;4.8;4.8;0.1;4.8;0.9;1.5;0.9;0.7;0.5;0.3;1.33;15.3;15.0;0.3
738;Niet-west. allochtonen Surinamers;2005 4e kwartaal*;5.1;5.0;0.1;5.1;1.0;1.7;0.9;0.7;0.4;0.4;1.46;21.3;19.7;1.6
739;Niet-west. allochtonen Surinamers;2005 jaarcijfer*;5.3;5.3;0.1;5.3;1.0;1.7;0.8;0.7;0.6;0.5;1.54;15.6;15.1;0.5
740;Niet-west. allocht. Antillianen/Arubanen;2002 1e kwartaal*;7.4;7.4;;7.4;1.6;2.4;1.4;1.2;0.7;;2.17;14.2;14.2;
741;Niet-west. allocht. Antillianen/Arubanen;2002 2e kwartaal*;6.9;6.9;;6.9;1.4;2.3;1.3;1.1;0.8;;2.0;14.0;14.0;
742;Niet-west. allocht. Antillianen/Arubanen;2002 3e kwartaal*;6.2;6.2;;6.2;1.2;2.0;1.1;1.0;0.9;;1.76;15.1;15.1;
743;Niet-west. allocht. Antillianen/Arubanen;2002 4e kwartaal*;6.6;6.6;;6.6;1.4;2.2;1.3;1.0;0.8;;2.01;13.1;13.1;
744;Niet-west. allocht. Antillianen/Arubanen;2002 jaarcijfer*;6.8;6.8;;6.8;1.4;1.9;1.0;1.0;1.5;;1.98;14.1;14.1;
745;Niet-west. allocht. Antillianen/Arubanen;2003 1e kwartaal*;6.2;6.2;;6.2;1.7;2.2;1.1;0.8;0.5;;2.27;12.8;12.8;
746;Niet-west. allocht. Antillianen/Arubanen;2003 2e kwartaal*;5.7;5.7;;5.7;1.3;2.0;1.1;0.8;0.5;;1.92;12.6;12.6;
747;Niet-west. allocht. Antillianen/Arubanen;2003 3e kwartaal*;5.1;5.1;;5.1;1.2;1.7;0.9;0.8;0.5;;1.75;12.3;12.3;
748;Niet-west. allocht. Antillianen/Arubanen;2003 4e kwartaal*;5.8;5.8;;5.8;1.4;1.9;1.0;0.9;0.5;;2.0;11.4;11.4;
749;Niet-west. allocht. Antillianen/Arubanen;2003 jaarcijfer*;5.7;5.7;;5.7;1.3;1.7;0.7;0.7;1.3;;1.98;12.3;12.3;
750;Niet-west. allocht. Antillianen/Arubanen;2004 1e kwartaal*;4.9;4.9;;4.9;1.1;1.5;0.7;0.7;0.9;;1.6;13.1;13.1;
751;Niet-west. allocht. Antillianen/Arubanen;2004 2e kwartaal*;4.5;4.5;;4.5;1.0;1.4;0.7;0.6;0.8;;1.44;12.8;12.8;
752;Niet-west. allocht. Antillianen/Arubanen;2004 3e kwartaal*;4.0;4.0;;4.0;0.8;1.3;0.7;0.7;0.5;;1.28;12.3;12.3;
753;Niet-west. allocht. Antillianen/Arubanen;2004 4e kwartaal*;4.3;4.3;;4.3;1.1;1.6;0.8;0.5;0.3;;1.54;14.0;14.0;
754;Niet-west. allocht. Antillianen/Arubanen;2004 jaarcijfer*;4.4;4.4;;4.4;1.0;1.5;0.7;0.6;0.6;;1.46;13.1;13.1;
755;Niet-west. allocht. Antillianen/Arubanen;2005 1e kwartaal*;5.0;5.0;0.0;5.0;1.3;1.7;0.8;0.6;0.5;0.1;1.68;10.9;10.9;0.0
756;Niet-west. allocht. Antillianen/Arubanen;2005 2e kwartaal*;4.4;4.3;0.0;4.4;0.9;1.3;0.9;0.6;0.4;0.2;1.3;12.0;11.9;0.1
757;Niet-west. allocht. Antillianen/Arubanen;2005 3e kwartaal*;3.8;3.8;0.1;3.8;0.7;1.2;0.7;0.6;0.4;0.3;1.14;13.9;13.6;0.3
758;Niet-west. allocht. Antillianen/Arubanen;2005 4e kwartaal*;4.1;4.1;0.0;4.1;0.8;1.3;0.8;0.5;0.4;0.3;1.28;19.4;18.4;1.0
759;Niet-west. allocht. Antillianen/Arubanen;2005 jaarcijfer*;4.3;4.3;0.1;4.3;0.9;1.3;0.7;0.6;0.5;0.4;1.35;14.1;13.7;0.4
760;Niet-westerse allochtonen, overig;2002 1e kwartaal*;6.0;6.0;;6.0;1.1;1.9;1.1;1.0;0.8;;1.54;16.8;16.8;
761;Niet-westerse allochtonen, overig;2002 2e kwartaal*;5.4;5.4;;5.4;0.9;1.7;1.0;1.0;0.7;;1.34;16.4;16.4;
762;Niet-westerse allochtonen, overig;2002 3e kwartaal*;4.8;4.8;;4.8;0.8;1.5;0.9;0.9;0.8;;1.2;17.4;17.4;
763;Niet-westerse allochtonen, overig;2002 4e kwartaal*;5.1;5.1;;5.1;1.0;1.6;1.0;0.8;0.6;;1.37;15.0;15.0;
764;Niet-westerse allochtonen, overig;2002 jaarcijfer*;5.3;5.3;;5.3;0.9;1.4;0.7;0.8;1.4;;1.36;16.3;16.3;
765;Niet-westerse allochtonen, overig;2003 1e kwartaal*;4.9;4.9;;4.9;1.1;1.6;0.9;0.7;0.6;;1.55;14.6;14.6;
766;Niet-westerse allochtonen, overig;2003 2e kwartaal*;4.5;4.5;;4.5;0.9;1.4;0.9;0.8;0.5;;1.25;15.3;15.3;
767;Niet-westerse allochtonen, overig;2003 3e kwartaal*;4.0;4.0;;4.0;0.7;1.2;0.7;0.8;0.6;;1.11;14.7;14.7;
768;Niet-westerse allochtonen, overig;2003 4e kwartaal*;4.6;4.6;;4.6;1.0;1.4;0.8;0.8;0.6;;1.35;12.9;12.9;
769;Niet-westerse allochtonen, overig;2003 jaarcijfer*;4.5;4.5;;4.5;0.9;1.2;0.6;0.6;1.3;;1.31;14.3;14.3;
770;Niet-westerse allochtonen, overig;2004 1e kwartaal*;4.0;4.0;;4.0;0.8;1.1;0.6;0.6;0.8;;1.12;15.4;15.4;
771;Niet-westerse allochtonen, overig;2004 2e kwartaal*;3.6;3.6;;3.6;0.6;1.0;0.6;0.6;0.7;;0.94;14.9;14.9;
772;Niet-westerse allochtonen, overig;2004 3e kwartaal*;3.0;3.0;;3.0;0.5;0.9;0.6;0.6;0.5;;0.81;15.7;15.7;
773;Niet-westerse allochtonen, overig;2004 4e kwartaal*;3.2;3.2;;3.2;0.7;1.1;0.7;0.4;0.3;;1.03;15.7;15.7;
774;Niet-westerse allochtonen, overig;2004 jaarcijfer*;3.5;3.5;;3.5;0.7;1.0;0.6;0.5;0.6;;0.97;15.4;15.4;
775;Niet-westerse allochtonen, overig;2005 1e kwartaal*;4.0;3.9;0.0;4.0;0.9;1.3;0.7;0.6;0.5;0.1;1.15;11.9;11.9;0.0
776;Niet-westerse allochtonen, overig;2005 2e kwartaal*;3.3;3.3;0.1;3.3;0.6;0.9;0.7;0.5;0.5;0.2;0.84;14.5;14.3;0.2
777;Niet-westerse allochtonen, overig;2005 3e kwartaal*;3.0;2.9;0.1;3.0;0.5;0.8;0.6;0.5;0.4;0.2;0.76;15.9;15.6;0.3
778;Niet-westerse allochtonen, overig;2005 4e kwartaal*;3.2;3.1;0.1;3.2;0.6;1.0;0.6;0.5;0.3;0.3;0.85;22.8;21.2;1.6
779;Niet-westerse allochtonen, overig;2005 jaarcijfer*;3.4;3.3;0.0;3.4;0.6;0.9;0.5;0.5;0.5;0.3;0.9;16.3;15.7;0.5
780;Loonklasse: totaal;2002 1e kwartaal*;6.1;6.1;;6.1;1.1;1.8;1.2;1.1;0.8;;1.52;17.8;17.8;
781;Loonklasse: totaal;2002 2e kwartaal*;5.3;5.3;;5.3;0.8;1.5;1.1;1.1;0.8;;1.16;18.9;18.9;
782;Loonklasse: totaal;2002 3e kwartaal*;4.6;4.6;;4.6;0.6;1.3;0.9;0.9;0.9;;0.98;20.8;20.8;
783;Loonklasse: totaal;2002 4e kwartaal*;5.2;5.2;;5.2;1.0;1.6;1.1;0.9;0.7;;1.4;15.5;15.5;
784;Loonklasse: totaal;2002 jaarcijfer*;5.3;5.3;;5.3;0.8;1.3;0.8;0.9;1.5;;1.26;18.0;18.0;
785;Loonklasse: totaal;2003 1e kwartaal*;5.0;5.0;;5.0;1.2;1.6;1.0;0.7;0.5;;1.6;14.3;14.3;
786;Loonklasse: totaal;2003 2e kwartaal*;4.5;4.5;;4.5;0.8;1.4;1.0;0.9;0.5;;1.16;15.8;15.8;
787;Loonklasse: totaal;2003 3e kwartaal*;4.2;4.2;;4.2;0.7;1.2;0.8;0.9;0.6;;1.04;16.3;16.3;
788;Loonklasse: totaal;2003 4e kwartaal*;5.2;5.2;;5.2;1.1;1.5;1.0;0.9;0.7;;1.49;13.0;13.0;
789;Loonklasse: totaal;2003 jaarcijfer*;4.7;4.7;;4.7;0.9;1.2;0.6;0.6;1.4;;1.32;14.7;14.7;
790;Loonklasse: totaal;2004 1e kwartaal*;4.7;4.7;;4.7;0.9;1.4;1.0;0.8;0.6;;1.27;16.2;16.2;
791;Loonklasse: totaal;2004 2e kwartaal*;4.0;4.0;;4.0;0.6;1.2;0.9;0.8;0.5;;0.95;16.8;16.8;
792;Loonklasse: totaal;2004 3e kwartaal*;3.5;3.5;;3.5;0.5;1.0;0.7;0.7;0.5;;0.8;18.7;18.7;
793;Loonklasse: totaal;2004 4e kwartaal*;4.0;4.0;;4.0;0.9;1.3;0.9;0.6;0.4;;1.19;17.7;17.7;
794;Loonklasse: totaal;2004 jaarcijfer*;4.0;4.0;;4.0;0.7;1.1;0.7;0.7;0.8;;1.05;17.3;17.3;
795;Loonklasse: totaal;2005 1e kwartaal*;4.9;4.8;0.1;4.9;1.0;1.5;0.9;0.8;0.6;0.2;1.38;12.6;12.6;0.0
796;Loonklasse: totaal;2005 2e kwartaal*;3.9;3.9;0.1;3.9;0.6;1.1;0.8;0.7;0.6;0.3;0.87;16.5;16.3;0.2
797;Loonklasse: totaal;2005 3e kwartaal*;3.4;3.4;0.1;3.4;0.5;0.9;0.6;0.6;0.5;0.3;0.73;19.2;18.7;0.6
798;Loonklasse: totaal;2005 4e kwartaal*;3.9;3.8;0.1;3.9;0.7;1.1;0.8;0.6;0.4;0.4;0.98;25.3;23.2;2.1
799;Loonklasse: totaal;2005 jaarcijfer*;4.0;4.0;0.1;4.0;0.7;1.0;0.6;0.6;0.6;0.5;0.99;18.4;17.7;0.7
800;Loonklasse minder dan 30 000 euro;2002 1e kwartaal*;6.5;6.5;;6.5;1.1;1.9;1.3;1.2;0.9;;1.56;18.7;18.7;
801;Loonklasse minder dan 30 000 euro;2002 2e kwartaal*;5.7;5.7;;5.7;0.8;1.7;1.2;1.2;0.9;;1.23;19.7;19.7;
802;Loonklasse minder dan 30 000 euro;2002 3e kwartaal*;5.0;5.0;;5.0;0.7;1.4;1.0;1.0;0.9;;1.05;21.4;21.4;
803;Loonklasse minder dan 30 000 euro;2002 4e kwartaal*;5.5;5.5;;5.5;1.0;1.7;1.1;0.9;0.7;;1.43;16.3;16.3;
804;Loonklasse minder dan 30 000 euro;2002 jaarcijfer*;5.6;5.6;;5.6;0.9;1.4;0.8;0.9;1.6;;1.32;18.8;18.8;
805;Loonklasse minder dan 30 000 euro;2003 1e kwartaal*;5.3;5.3;;5.3;1.2;1.7;1.0;0.8;0.6;;1.65;15.1;15.1;
806;Loonklasse minder dan 30 000 euro;2003 2e kwartaal*;4.8;4.8;;4.8;0.8;1.5;1.0;0.9;0.5;;1.22;16.5;16.5;
807;Loonklasse minder dan 30 000 euro;2003 3e kwartaal*;4.4;4.4;;4.4;0.7;1.3;0.9;0.9;0.6;;1.1;16.8;16.8;
808;Loonklasse minder dan 30 000 euro;2003 4e kwartaal*;5.4;5.4;;5.4;1.1;1.6;1.1;0.9;0.7;;1.52;13.7;13.7;
