ID;Onderwijsvolgend;Arbeidskenmerken;Uitkering;GeregistreerdWerkzoekendeBijUWV;RegioS;Perioden;Jongeren15Tot27Jaar_1
2350;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2019;2400.0
2351;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enkhuizen;2020;2400.0
2352;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2005;28300.0
2353;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2006;28500.0
2354;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2007;28300.0
2355;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2008;28500.0
2356;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2009;28800.0
2357;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2010;29300.0
2358;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2011;29600.0
2359;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2012;29700.0
2360;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2013;29600.0
2361;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2014;29400.0
2362;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2015;29500.0
2363;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2016;29500.0
2364;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2017;29700.0
2365;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2018;29900.0
2366;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2019;30700.0
2367;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Enschede;2020;30800.0
2368;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2005;4000.0
2369;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2006;4000.0
2370;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2007;4000.0
2371;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2008;4100.0
2372;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2009;4100.0
2373;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2010;4100.0
2374;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2011;4200.0
2375;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2012;4100.0
2376;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2013;4100.0
2377;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2014;4100.0
2378;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2015;4100.0
2379;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2016;4200.0
2380;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2017;4200.0
2381;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2018;4400.0
2382;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2019;4300.0
2383;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Epe;2020;4200.0
2384;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2005;3900.0
2385;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2006;4000.0
2386;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2007;4000.0
2387;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2008;4000.0
2388;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2009;4000.0
2389;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2010;4000.0
2390;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2011;3900.0
2391;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2012;3900.0
2392;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2013;3900.0
2393;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2014;3900.0
2394;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2015;3900.0
2395;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2016;3900.0
2396;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2017;3900.0
2397;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2018;3800.0
2398;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2019;3900.0
2399;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ermelo;2020;3800.0
2400;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2005;5500.0
2401;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2006;5600.0
2402;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2007;5500.0
2403;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2008;5400.0
2404;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2009;5500.0
2405;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2010;5600.0
2406;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2011;5500.0
2407;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2012;5500.0
2408;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2013;5500.0
2409;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2014;5400.0
2410;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2015;5300.0
2411;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2016;5400.0
2412;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2017;5500.0
2413;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2018;5600.0
2414;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2019;5600.0
2415;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Etten-Leur;2020;5600.0
2416;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2005;6600.0
2417;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2006;6600.0
2418;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2007;6700.0
2419;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2008;6600.0
2420;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2009;6600.0
2421;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2010;6600.0
2422;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2011;6600.0
2423;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2012;6600.0
2424;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2013;6500.0
2425;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2014;6400.0
2426;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2015;6500.0
2427;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2016;6700.0
2428;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2017;6800.0
2429;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2018;6800.0
2430;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2019;6900.0
2431;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;De Fryske Marren;2020;6800.0
2432;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2005;2700.0
2433;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2006;2700.0
2434;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2007;2700.0
2435;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2008;2600.0
2436;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2009;2700.0
2437;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2010;2700.0
2438;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2011;2800.0
2439;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2012;2700.0
2440;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2013;2700.0
2441;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2014;2600.0
2442;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2015;2700.0
2443;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2016;2700.0
2444;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2017;2700.0
2445;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2018;2700.0
2446;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2019;2700.0
2447;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geertruidenberg;2020;2800.0
2448;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2005;4700.0
2449;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2006;4700.0
2450;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2007;4800.0
2451;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2008;4900.0
2452;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2009;4800.0
2453;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2010;4900.0
2454;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2011;4900.0
2455;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2012;4900.0
2456;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2013;4900.0
2457;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2014;4900.0
2458;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2015;5100.0
2459;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2016;5100.0
2460;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2017;5100.0
2461;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2018;5200.0
2462;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2019;5200.0
2463;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Geldrop-Mierlo;2020;5300.0
2464;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2005;3900.0
2465;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2006;4000.0
2466;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2007;4000.0
2467;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2008;4100.0
2468;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2009;4200.0
2469;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2010;4200.0
2470;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2011;4200.0
2471;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2012;4200.0
2472;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2013;4200.0
2473;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2014;4100.0
2474;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2015;4100.0
2475;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2016;4100.0
2476;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2017;4200.0
2477;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2018;4200.0
2478;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2019;4200.0
2479;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gemert-Bakel;2020;4100.0
2480;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2005;2100.0
2481;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2006;2100.0
2482;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2007;2100.0
2483;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2008;2100.0
2484;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2009;2000.0
2485;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2010;2100.0
2486;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2011;2200.0
2487;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2012;2100.0
2488;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2013;2100.0
2489;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2014;2100.0
2490;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2015;2100.0
2491;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2016;2100.0
2492;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2017;2100.0
2493;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2018;2100.0
2494;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2019;2100.0
2495;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gennep;2020;2100.0
2496;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2005;3200.0
2497;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2006;3300.0
2498;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2007;3400.0
2499;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2008;3500.0
2500;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2009;3500.0
2501;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2010;3500.0
2502;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2011;3400.0
2503;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2012;3400.0
2504;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2013;3500.0
2505;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2014;3500.0
2506;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2015;3500.0
2507;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2016;3600.0
2508;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2017;3600.0
2509;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2018;3600.0
2510;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2019;3500.0
2511;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gilze en Rijen;2020;3600.0
2512;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2005;6500.0
2513;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2006;6500.0
2514;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2007;6500.0
2515;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2008;6400.0
2516;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2009;6400.0
2517;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2010;6300.0
2518;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2011;6300.0
2519;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2012;6300.0
2520;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2013;6300.0
2521;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2014;6300.0
2522;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2015;6300.0
2523;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2016;6400.0
2524;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2017;6500.0
2525;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2018;6600.0
2526;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2019;6700.0
2527;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goeree-Overflakkee;2020;6800.0
2528;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2005;4800.0
2529;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2006;4700.0
2530;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2007;4800.0
2531;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2008;4700.0
2532;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2009;4700.0
2533;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2010;4700.0
2534;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2011;4800.0
2535;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2012;4800.0
2536;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2013;4800.0
2537;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2014;4800.0
2538;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2015;4800.0
2539;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2016;4800.0
2540;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2017;4900.0
2541;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2018;5000.0
2542;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2019;5000.0
2543;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goes;2020;5100.0
2544;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2005;3100.0
2545;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2006;3100.0
2546;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2007;3000.0
2547;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2008;3000.0
2548;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2009;3000.0
2549;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2010;2900.0
2550;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2011;2900.0
2551;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2012;2900.0
2552;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2013;2800.0
2553;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2014;2700.0
2554;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2015;2700.0
2555;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2016;2800.0
2556;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2017;2800.0
2557;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2018;2800.0
2558;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2019;2700.0
2559;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Goirle;2020;2700.0
2560;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2005;5700.0
2561;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2006;5600.0
2562;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2007;5600.0
2563;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2008;5700.0
2564;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2009;5900.0
2565;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2010;6100.0
2566;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2011;6400.0
2567;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2012;6400.0
2568;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2013;6300.0
2569;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2014;6400.0
2570;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2015;6500.0
2571;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2016;6600.0
2572;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2017;6900.0
2573;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2018;6900.0
2574;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2019;7100.0
2575;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gooise Meren;2020;7100.0
2576;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2005;4800.0
2577;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2006;4700.0
2578;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2007;4700.0
2579;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2008;4800.0
2580;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2009;4800.0
2581;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2010;4800.0
2582;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2011;4900.0
2583;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2012;4900.0
2584;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2013;4900.0
2585;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2014;4900.0
2586;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2015;5000.0
2587;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2016;5200.0
2588;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2017;5300.0
2589;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2018;5300.0
2590;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2019;5400.0
2591;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gorinchem;2020;5400.0
2592;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2005;10100.0
2593;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2006;10200.0
2594;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2007;10200.0
2595;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2008;10200.0
2596;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2009;10400.0
2597;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2010;10300.0
2598;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2011;10300.0
2599;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2012;10300.0
2600;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2013;10200.0
2601;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2014;10100.0
2602;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2015;10200.0
2603;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2016;10500.0
2604;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2017;10700.0
2605;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2018;10700.0
2606;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2019;10700.0
2607;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Gouda;2020;10600.0
2608;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2005;1600.0
2609;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2006;1600.0
2610;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2007;1600.0
2611;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2008;1600.0
2612;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2009;1800.0
2613;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2010;1800.0
2614;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2011;1800.0
2615;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2012;1700.0
2616;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2013;1700.0
2617;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Grave;2014;1700.0
