ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
2893;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018 1e kwartaal;1612.0
2894;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018 2e kwartaal;1623.0
2895;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018 3e kwartaal;1656.0
2896;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018 4e kwartaal;1658.0
2897;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018;1561.0
2898;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019 1e kwartaal;1650.0
2899;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019 2e kwartaal;1660.0
2900;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019 3e kwartaal;1633.0
2901;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019 4e kwartaal;1653.0
2902;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019;1556.0
2903;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020 1e kwartaal;1631.0
2904;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020 2e kwartaal;1595.0
2905;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020 3e kwartaal;1556.0
2906;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020 4e kwartaal;1582.0
2907;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020;1519.0
2908;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2021 1e kwartaal;
2909;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2021 2e kwartaal;1552.0
2910;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2021 3e kwartaal;1550.0
2911;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2021 4e kwartaal;1594.0
2912;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2022 1e kwartaal;1590.0
2913;Totaal;Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2022 2e kwartaal;1609.0
2914;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2003 2e kwartaal;2912.0
2915;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2003 3e kwartaal;2937.0
2916;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2003 4e kwartaal;2901.0
2917;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2004 1e kwartaal;2901.0
2918;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2004 2e kwartaal;2914.0
2919;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2004 3e kwartaal;2963.0
2920;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2004 4e kwartaal;3013.0
2921;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2004;2788.0
2922;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2005 1e kwartaal;3031.0
2923;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2005 2e kwartaal;3038.0
2924;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2005 3e kwartaal;3035.0
2925;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2005 4e kwartaal;3028.0
2926;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2005;2943.0
2927;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2006 1e kwartaal;2992.0
2928;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2006 2e kwartaal;3011.0
2929;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2006 3e kwartaal;3013.0
2930;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2006 4e kwartaal;3038.0
2931;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2006;2930.0
2932;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2007 1e kwartaal;3026.0
2933;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2007 2e kwartaal;3017.0
2934;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2007 3e kwartaal;3027.0
2935;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2007 4e kwartaal;3027.0
2936;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2007;2946.0
2937;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2008 1e kwartaal;3032.0
2938;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2008 2e kwartaal;3044.0
2939;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2008 3e kwartaal;3056.0
2940;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2008 4e kwartaal;3048.0
2941;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2008;2938.0
2942;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2009 1e kwartaal;3041.0
2943;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2009 2e kwartaal;3014.0
2944;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2009 3e kwartaal;3008.0
2945;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2009 4e kwartaal;2970.0
2946;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2009;2929.0
2947;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2010 1e kwartaal;2943.0
2948;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2010 2e kwartaal;2921.0
2949;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2010 3e kwartaal;2884.0
2950;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2010 4e kwartaal;2880.0
2951;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2010;2882.0
2952;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2011 1e kwartaal;2857.0
2953;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2011 2e kwartaal;2860.0
2954;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2011 3e kwartaal;2871.0
2955;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2011 4e kwartaal;2883.0
2956;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2011;2755.0
2957;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2012 1e kwartaal;2863.0
2958;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2012 2e kwartaal;2843.0
2959;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2012 3e kwartaal;2851.0
2960;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2012 4e kwartaal;2897.0
2961;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2012;2742.0
2962;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2013 1e kwartaal;2734.0
2963;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2013 2e kwartaal;2708.0
2964;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2013 3e kwartaal;2756.0
2965;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2013 4e kwartaal;2759.0
2966;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2013;2631.0
2967;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2014 1e kwartaal;2725.0
2968;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2014 2e kwartaal;2725.0
2969;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2014 3e kwartaal;2731.0
2970;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2014 4e kwartaal;2751.0
2971;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2014;2609.0
2972;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2015 1e kwartaal;2768.0
2973;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2015 2e kwartaal;2752.0
2974;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2015 3e kwartaal;2797.0
2975;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2015 4e kwartaal;2800.0
2976;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2015;2631.0
2977;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2016 1e kwartaal;2748.0
2978;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2016 2e kwartaal;2753.0
2979;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2016 3e kwartaal;2747.0
2980;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2016 4e kwartaal;2778.0
2981;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2016;2644.0
2982;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2017 1e kwartaal;2766.0
2983;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2017 2e kwartaal;2812.0
2984;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2017 3e kwartaal;2833.0
2985;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2017 4e kwartaal;2805.0
2986;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2017;2655.0
2987;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2018 1e kwartaal;2779.0
2988;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2018 2e kwartaal;2770.0
2989;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2018 3e kwartaal;2823.0
2990;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2018 4e kwartaal;2816.0
2991;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2018;2684.0
2992;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2019 1e kwartaal;2788.0
2993;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2019 2e kwartaal;2804.0
2994;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2019 3e kwartaal;2786.0
2995;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2019 4e kwartaal;2819.0
2996;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2019;2650.0
2997;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2020 1e kwartaal;2756.0
2998;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2020 2e kwartaal;2683.0
2999;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2020 3e kwartaal;2619.0
3000;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2020 4e kwartaal;2613.0
3001;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2020;2587.0
3002;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2021 1e kwartaal;
3003;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2021 2e kwartaal;2559.0
3004;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2021 3e kwartaal;2587.0
3005;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2021 4e kwartaal;2600.0
3006;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2022 1e kwartaal;2596.0
3007;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: Nederland;2022 2e kwartaal;2605.0
3008;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2003 2e kwartaal;280.0
3009;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2003 3e kwartaal;283.0
3010;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2003 4e kwartaal;275.0
3011;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2004 1e kwartaal;275.0
3012;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2004 2e kwartaal;288.0
3013;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2004 3e kwartaal;287.0
3014;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2004 4e kwartaal;294.0
3015;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2004;275.0
3016;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2005 1e kwartaal;299.0
3017;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2005 2e kwartaal;293.0
3018;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2005 3e kwartaal;292.0
3019;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2005 4e kwartaal;295.0
3020;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2005;280.0
3021;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2006 1e kwartaal;289.0
3022;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2006 2e kwartaal;292.0
3023;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2006 3e kwartaal;291.0
3024;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2006 4e kwartaal;295.0
3025;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2006;275.0
3026;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2007 1e kwartaal;292.0
3027;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2007 2e kwartaal;289.0
3028;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2007 3e kwartaal;291.0
3029;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2007 4e kwartaal;289.0
3030;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2007;278.0
3031;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2008 1e kwartaal;290.0
3032;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2008 2e kwartaal;299.0
3033;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2008 3e kwartaal;304.0
3034;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2008 4e kwartaal;313.0
3035;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2008;284.0
3036;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2009 1e kwartaal;309.0
3037;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2009 2e kwartaal;307.0
3038;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2009 3e kwartaal;305.0
3039;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2009 4e kwartaal;300.0
3040;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2009;295.0
3041;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2010 1e kwartaal;304.0
3042;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2010 2e kwartaal;292.0
3043;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2010 3e kwartaal;299.0
3044;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2010 4e kwartaal;303.0
3045;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2010;285.0
3046;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2011 1e kwartaal;297.0
3047;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2011 2e kwartaal;301.0
3048;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2011 3e kwartaal;285.0
3049;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2011 4e kwartaal;288.0
3050;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2011;280.0
3051;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2012 1e kwartaal;294.0
3052;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2012 2e kwartaal;287.0
3053;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2012 3e kwartaal;296.0
3054;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2012 4e kwartaal;307.0
3055;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2012;268.0
3056;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2013 1e kwartaal;290.0
3057;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2013 2e kwartaal;307.0
3058;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2013 3e kwartaal;303.0
3059;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2013 4e kwartaal;294.0
3060;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2013;279.0
3061;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2014 1e kwartaal;286.0
3062;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2014 2e kwartaal;268.0
3063;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2014 3e kwartaal;301.0
3064;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2014 4e kwartaal;309.0
3065;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2014;284.0
3066;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2015 1e kwartaal;321.0
3067;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2015 2e kwartaal;318.0
3068;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2015 3e kwartaal;308.0
3069;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2015 4e kwartaal;312.0
3070;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2015;305.0
3071;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2016 1e kwartaal;297.0
3072;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2016 2e kwartaal;309.0
3073;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2016 3e kwartaal;322.0
3074;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2016 4e kwartaal;317.0
3075;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2016;292.0
3076;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2017 1e kwartaal;325.0
3077;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2017 2e kwartaal;319.0
3078;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2017 3e kwartaal;315.0
3079;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2017 4e kwartaal;320.0
3080;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2017;325.0
3081;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2018 1e kwartaal;322.0
3082;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2018 2e kwartaal;322.0
3083;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2018 3e kwartaal;315.0
3084;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2018 4e kwartaal;320.0
3085;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2018;314.0
3086;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2019 1e kwartaal;333.0
3087;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2019 2e kwartaal;322.0
3088;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2019 3e kwartaal;329.0
3089;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2019 4e kwartaal;323.0
3090;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2019;309.0
3091;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2020 1e kwartaal;335.0
3092;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2020 2e kwartaal;345.0
3093;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2020 3e kwartaal;337.0
3094;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2020 4e kwartaal;338.0
3095;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2020;308.0
3096;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2021 1e kwartaal;
3097;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2021 2e kwartaal;333.0
3098;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2021 3e kwartaal;301.0
3099;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2021 4e kwartaal;297.0
3100;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2022 1e kwartaal;305.0
3101;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: westers;2022 2e kwartaal;336.0
3102;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2003 2e kwartaal;278.0
3103;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2003 3e kwartaal;291.0
3104;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2003 4e kwartaal;278.0
3105;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2004 1e kwartaal;286.0
3106;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2004 2e kwartaal;299.0
3107;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2004 3e kwartaal;300.0
3108;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2004 4e kwartaal;299.0
3109;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2004;271.0
3110;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2005 1e kwartaal;316.0
3111;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2005 2e kwartaal;302.0
3112;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2005 3e kwartaal;304.0
3113;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2005 4e kwartaal;306.0
3114;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2005;300.0
3115;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2006 1e kwartaal;317.0
3116;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2006 2e kwartaal;310.0
3117;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2006 3e kwartaal;316.0
3118;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2006 4e kwartaal;311.0
3119;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2006;294.0
3120;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2007 1e kwartaal;336.0
3121;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2007 2e kwartaal;335.0
3122;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2007 3e kwartaal;331.0
3123;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2007 4e kwartaal;357.0
3124;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2007;316.0
3125;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2008 1e kwartaal;349.0
3126;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2008 2e kwartaal;353.0
3127;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2008 3e kwartaal;355.0
3128;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2008 4e kwartaal;358.0
3129;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2008;345.0
3130;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2009 1e kwartaal;370.0
3131;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2009 2e kwartaal;386.0
3132;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2009 3e kwartaal;385.0
3133;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2009 4e kwartaal;383.0
3134;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2009;355.0
3135;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2010 1e kwartaal;362.0
3136;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2010 2e kwartaal;339.0
3137;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2010 3e kwartaal;353.0
3138;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2010 4e kwartaal;333.0
3139;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2010;350.0
3140;Totaal;Beroepsniveau 2 (ISCO 2008);Migratieachtergrond: niet-westers;2011 1e kwartaal;358.0
