ID;RegioS;TypeVerwarmingsinstallatie;Perioden;Woningen_1
2260;Amsterdam;Elektrisch verwarmd met laag gasverbruik;2021;0.0
2261;Amsterdam;Elektrisch verwarmd met laag gasverbruik;2022;0.0
2262;Amsterdam;Elektrisch verwarmd zonder gasverbruik;2017;0.2
2263;Amsterdam;Elektrisch verwarmd zonder gasverbruik;2018;0.3
2264;Amsterdam;Elektrisch verwarmd zonder gasverbruik;2019;0.7
2265;Amsterdam;Elektrisch verwarmd zonder gasverbruik;2020;0.9
2266;Amsterdam;Elektrisch verwarmd zonder gasverbruik;2021;0.9
2267;Amsterdam;Elektrisch verwarmd zonder gasverbruik;2022;1.3
2268;Amsterdam;Totaal zonder gasverbruik (ex. onbekend);2017;9.9
2269;Amsterdam;Totaal zonder gasverbruik (ex. onbekend);2018;10.4
2270;Amsterdam;Totaal zonder gasverbruik (ex. onbekend);2019;11.8
2271;Amsterdam;Totaal zonder gasverbruik (ex. onbekend);2020;12.9
2272;Amsterdam;Totaal zonder gasverbruik (ex. onbekend);2021;13.4
2273;Amsterdam;Totaal zonder gasverbruik (ex. onbekend);2022;14.6
2274;Amsterdam;Type installaties onbekend;2017;3.2
2275;Amsterdam;Type installaties onbekend;2018;2.7
2276;Amsterdam;Type installaties onbekend;2019;2.6
2277;Amsterdam;Type installaties onbekend;2020;2.5
2278;Amsterdam;Type installaties onbekend;2021;2.7
2279;Amsterdam;Type installaties onbekend;2022;3.9
2280;Apeldoorn;Individuele cv;2017;86.9
2281;Apeldoorn;Individuele cv;2018;86.9
2282;Apeldoorn;Individuele cv;2019;86.5
2283;Apeldoorn;Individuele cv;2020;86.3
2284;Apeldoorn;Individuele cv;2021;86.7
2285;Apeldoorn;Individuele cv;2022;86.6
2286;Apeldoorn;Blokverwarming;2017;7.0
2287;Apeldoorn;Blokverwarming;2018;6.9
2288;Apeldoorn;Blokverwarming;2019;6.8
2289;Apeldoorn;Blokverwarming;2020;6.8
2290;Apeldoorn;Blokverwarming;2021;5.5
2291;Apeldoorn;Blokverwarming;2022;4.8
2292;Apeldoorn;Stadsverwarming met hoog gasverbruik;2017;0.0
2293;Apeldoorn;Stadsverwarming met hoog gasverbruik;2018;0.2
2294;Apeldoorn;Stadsverwarming met hoog gasverbruik;2019;0.2
2295;Apeldoorn;Stadsverwarming met hoog gasverbruik;2020;0.2
2296;Apeldoorn;Stadsverwarming met hoog gasverbruik;2021;0.2
2297;Apeldoorn;Stadsverwarming met hoog gasverbruik;2022;0.2
2298;Apeldoorn;Stadsverwarming met laag gasverbruik;2017;0.2
2299;Apeldoorn;Stadsverwarming met laag gasverbruik;2018;0.0
2300;Apeldoorn;Stadsverwarming met laag gasverbruik;2019;0.0
2301;Apeldoorn;Stadsverwarming met laag gasverbruik;2020;0.0
2302;Apeldoorn;Stadsverwarming met laag gasverbruik;2021;0.0
2303;Apeldoorn;Stadsverwarming met laag gasverbruik;2022;0.0
2304;Apeldoorn;Stadsverwarming zonder gasverbruik;2017;2.6
2305;Apeldoorn;Stadsverwarming zonder gasverbruik;2018;2.8
2306;Apeldoorn;Stadsverwarming zonder gasverbruik;2019;3.1
2307;Apeldoorn;Stadsverwarming zonder gasverbruik;2020;3.3
2308;Apeldoorn;Stadsverwarming zonder gasverbruik;2021;3.5
2309;Apeldoorn;Stadsverwarming zonder gasverbruik;2022;3.5
2310;Apeldoorn;Elektrisch verwarmd met hoog gasverbruik;2017;0.7
2311;Apeldoorn;Elektrisch verwarmd met hoog gasverbruik;2018;0.7
2312;Apeldoorn;Elektrisch verwarmd met hoog gasverbruik;2019;0.7
2313;Apeldoorn;Elektrisch verwarmd met hoog gasverbruik;2020;1.0
2314;Apeldoorn;Elektrisch verwarmd met hoog gasverbruik;2021;1.2
2315;Apeldoorn;Elektrisch verwarmd met hoog gasverbruik;2022;1.4
2316;Apeldoorn;Elektrisch verwarmd met laag gasverbruik;2017;0.0
2317;Apeldoorn;Elektrisch verwarmd met laag gasverbruik;2018;0.1
2318;Apeldoorn;Elektrisch verwarmd met laag gasverbruik;2019;0.1
2319;Apeldoorn;Elektrisch verwarmd met laag gasverbruik;2020;0.1
2320;Apeldoorn;Elektrisch verwarmd met laag gasverbruik;2021;0.1
2321;Apeldoorn;Elektrisch verwarmd met laag gasverbruik;2022;0.1
2322;Apeldoorn;Elektrisch verwarmd zonder gasverbruik;2017;0.1
2323;Apeldoorn;Elektrisch verwarmd zonder gasverbruik;2018;0.4
2324;Apeldoorn;Elektrisch verwarmd zonder gasverbruik;2019;0.6
2325;Apeldoorn;Elektrisch verwarmd zonder gasverbruik;2020;0.9
2326;Apeldoorn;Elektrisch verwarmd zonder gasverbruik;2021;1.3
2327;Apeldoorn;Elektrisch verwarmd zonder gasverbruik;2022;1.7
2328;Apeldoorn;Totaal zonder gasverbruik (ex. onbekend);2017;2.7
2329;Apeldoorn;Totaal zonder gasverbruik (ex. onbekend);2018;3.2
2330;Apeldoorn;Totaal zonder gasverbruik (ex. onbekend);2019;3.7
2331;Apeldoorn;Totaal zonder gasverbruik (ex. onbekend);2020;4.1
2332;Apeldoorn;Totaal zonder gasverbruik (ex. onbekend);2021;4.8
2333;Apeldoorn;Totaal zonder gasverbruik (ex. onbekend);2022;5.2
2334;Apeldoorn;Type installaties onbekend;2017;2.4
2335;Apeldoorn;Type installaties onbekend;2018;2.1
2336;Apeldoorn;Type installaties onbekend;2019;2.0
2337;Apeldoorn;Type installaties onbekend;2020;1.5
2338;Apeldoorn;Type installaties onbekend;2021;1.5
2339;Apeldoorn;Type installaties onbekend;2022;1.7
2340;Appingedam;Individuele cv;2017;91.7
2341;Appingedam;Individuele cv;2018;89.8
2342;Appingedam;Individuele cv;2019;88.4
2343;Appingedam;Individuele cv;2020;86.8
2344;Appingedam;Individuele cv;2021;
2345;Appingedam;Individuele cv;2022;
2346;Appingedam;Blokverwarming;2017;5.7
2347;Appingedam;Blokverwarming;2018;5.6
2348;Appingedam;Blokverwarming;2019;5.3
2349;Appingedam;Blokverwarming;2020;5.9
2350;Appingedam;Blokverwarming;2021;
2351;Appingedam;Blokverwarming;2022;
2352;Appingedam;Stadsverwarming met hoog gasverbruik;2017;0.0
2353;Appingedam;Stadsverwarming met hoog gasverbruik;2018;0.0
2354;Appingedam;Stadsverwarming met hoog gasverbruik;2019;0.0
2355;Appingedam;Stadsverwarming met hoog gasverbruik;2020;0.0
2356;Appingedam;Stadsverwarming met hoog gasverbruik;2021;
2357;Appingedam;Stadsverwarming met hoog gasverbruik;2022;
2358;Appingedam;Stadsverwarming met laag gasverbruik;2017;0.0
2359;Appingedam;Stadsverwarming met laag gasverbruik;2018;0.0
2360;Appingedam;Stadsverwarming met laag gasverbruik;2019;0.0
2361;Appingedam;Stadsverwarming met laag gasverbruik;2020;0.0
2362;Appingedam;Stadsverwarming met laag gasverbruik;2021;
2363;Appingedam;Stadsverwarming met laag gasverbruik;2022;
2364;Appingedam;Stadsverwarming zonder gasverbruik;2017;0.0
2365;Appingedam;Stadsverwarming zonder gasverbruik;2018;0.0
2366;Appingedam;Stadsverwarming zonder gasverbruik;2019;0.0
2367;Appingedam;Stadsverwarming zonder gasverbruik;2020;0.0
2368;Appingedam;Stadsverwarming zonder gasverbruik;2021;
2369;Appingedam;Stadsverwarming zonder gasverbruik;2022;
2370;Appingedam;Elektrisch verwarmd met hoog gasverbruik;2017;0.2
2371;Appingedam;Elektrisch verwarmd met hoog gasverbruik;2018;0.2
2372;Appingedam;Elektrisch verwarmd met hoog gasverbruik;2019;0.2
2373;Appingedam;Elektrisch verwarmd met hoog gasverbruik;2020;0.6
2374;Appingedam;Elektrisch verwarmd met hoog gasverbruik;2021;
2375;Appingedam;Elektrisch verwarmd met hoog gasverbruik;2022;
2376;Appingedam;Elektrisch verwarmd met laag gasverbruik;2017;0.0
2377;Appingedam;Elektrisch verwarmd met laag gasverbruik;2018;0.0
2378;Appingedam;Elektrisch verwarmd met laag gasverbruik;2019;0.0
2379;Appingedam;Elektrisch verwarmd met laag gasverbruik;2020;0.0
2380;Appingedam;Elektrisch verwarmd met laag gasverbruik;2021;
2381;Appingedam;Elektrisch verwarmd met laag gasverbruik;2022;
2382;Appingedam;Elektrisch verwarmd zonder gasverbruik;2017;0.8
2383;Appingedam;Elektrisch verwarmd zonder gasverbruik;2018;1.8
2384;Appingedam;Elektrisch verwarmd zonder gasverbruik;2019;3.9
2385;Appingedam;Elektrisch verwarmd zonder gasverbruik;2020;4.8
2386;Appingedam;Elektrisch verwarmd zonder gasverbruik;2021;
2387;Appingedam;Elektrisch verwarmd zonder gasverbruik;2022;
2388;Appingedam;Totaal zonder gasverbruik (ex. onbekend);2017;0.8
2389;Appingedam;Totaal zonder gasverbruik (ex. onbekend);2018;1.8
2390;Appingedam;Totaal zonder gasverbruik (ex. onbekend);2019;3.9
2391;Appingedam;Totaal zonder gasverbruik (ex. onbekend);2020;4.8
2392;Appingedam;Totaal zonder gasverbruik (ex. onbekend);2021;
2393;Appingedam;Totaal zonder gasverbruik (ex. onbekend);2022;
2394;Appingedam;Type installaties onbekend;2017;1.6
2395;Appingedam;Type installaties onbekend;2018;2.5
2396;Appingedam;Type installaties onbekend;2019;2.2
2397;Appingedam;Type installaties onbekend;2020;2.0
2398;Appingedam;Type installaties onbekend;2021;
2399;Appingedam;Type installaties onbekend;2022;
2400;Arnhem;Individuele cv;2017;79.8
2401;Arnhem;Individuele cv;2018;79.3
2402;Arnhem;Individuele cv;2019;78.1
2403;Arnhem;Individuele cv;2020;77.7
2404;Arnhem;Individuele cv;2021;77.7
2405;Arnhem;Individuele cv;2022;76.4
2406;Arnhem;Blokverwarming;2017;8.4
2407;Arnhem;Blokverwarming;2018;8.2
2408;Arnhem;Blokverwarming;2019;8.2
2409;Arnhem;Blokverwarming;2020;8.3
2410;Arnhem;Blokverwarming;2021;7.4
2411;Arnhem;Blokverwarming;2022;6.9
2412;Arnhem;Stadsverwarming met hoog gasverbruik;2017;0.6
2413;Arnhem;Stadsverwarming met hoog gasverbruik;2018;1.1
2414;Arnhem;Stadsverwarming met hoog gasverbruik;2019;1.1
2415;Arnhem;Stadsverwarming met hoog gasverbruik;2020;1.0
2416;Arnhem;Stadsverwarming met hoog gasverbruik;2021;1.0
2417;Arnhem;Stadsverwarming met hoog gasverbruik;2022;0.6
2418;Arnhem;Stadsverwarming met laag gasverbruik;2017;0.4
2419;Arnhem;Stadsverwarming met laag gasverbruik;2018;0.4
2420;Arnhem;Stadsverwarming met laag gasverbruik;2019;0.7
2421;Arnhem;Stadsverwarming met laag gasverbruik;2020;0.9
2422;Arnhem;Stadsverwarming met laag gasverbruik;2021;0.9
2423;Arnhem;Stadsverwarming met laag gasverbruik;2022;0.9
2424;Arnhem;Stadsverwarming zonder gasverbruik;2017;6.9
2425;Arnhem;Stadsverwarming zonder gasverbruik;2018;7.3
2426;Arnhem;Stadsverwarming zonder gasverbruik;2019;7.9
2427;Arnhem;Stadsverwarming zonder gasverbruik;2020;8.4
2428;Arnhem;Stadsverwarming zonder gasverbruik;2021;9.0
2429;Arnhem;Stadsverwarming zonder gasverbruik;2022;9.6
2430;Arnhem;Elektrisch verwarmd met hoog gasverbruik;2017;0.1
2431;Arnhem;Elektrisch verwarmd met hoog gasverbruik;2018;0.2
2432;Arnhem;Elektrisch verwarmd met hoog gasverbruik;2019;0.5
2433;Arnhem;Elektrisch verwarmd met hoog gasverbruik;2020;0.6
2434;Arnhem;Elektrisch verwarmd met hoog gasverbruik;2021;0.5
2435;Arnhem;Elektrisch verwarmd met hoog gasverbruik;2022;0.7
2436;Arnhem;Elektrisch verwarmd met laag gasverbruik;2017;0.0
2437;Arnhem;Elektrisch verwarmd met laag gasverbruik;2018;0.0
2438;Arnhem;Elektrisch verwarmd met laag gasverbruik;2019;0.0
2439;Arnhem;Elektrisch verwarmd met laag gasverbruik;2020;0.0
2440;Arnhem;Elektrisch verwarmd met laag gasverbruik;2021;0.0
2441;Arnhem;Elektrisch verwarmd met laag gasverbruik;2022;0.1
2442;Arnhem;Elektrisch verwarmd zonder gasverbruik;2017;0.3
2443;Arnhem;Elektrisch verwarmd zonder gasverbruik;2018;0.4
2444;Arnhem;Elektrisch verwarmd zonder gasverbruik;2019;0.7
2445;Arnhem;Elektrisch verwarmd zonder gasverbruik;2020;1.1
2446;Arnhem;Elektrisch verwarmd zonder gasverbruik;2021;1.3
2447;Arnhem;Elektrisch verwarmd zonder gasverbruik;2022;2.3
2448;Arnhem;Totaal zonder gasverbruik (ex. onbekend);2017;7.2
2449;Arnhem;Totaal zonder gasverbruik (ex. onbekend);2018;7.7
2450;Arnhem;Totaal zonder gasverbruik (ex. onbekend);2019;8.6
2451;Arnhem;Totaal zonder gasverbruik (ex. onbekend);2020;9.4
2452;Arnhem;Totaal zonder gasverbruik (ex. onbekend);2021;10.3
2453;Arnhem;Totaal zonder gasverbruik (ex. onbekend);2022;12.0
2454;Arnhem;Type installaties onbekend;2017;3.4
2455;Arnhem;Type installaties onbekend;2018;3.0
2456;Arnhem;Type installaties onbekend;2019;2.8
2457;Arnhem;Type installaties onbekend;2020;2.2
2458;Arnhem;Type installaties onbekend;2021;2.1
2459;Arnhem;Type installaties onbekend;2022;2.4
2460;Assen;Individuele cv;2017;93.8
2461;Assen;Individuele cv;2018;93.4
2462;Assen;Individuele cv;2019;93.0
2463;Assen;Individuele cv;2020;92.4
2464;Assen;Individuele cv;2021;91.7
2465;Assen;Individuele cv;2022;90.7
2466;Assen;Blokverwarming;2017;4.0
2467;Assen;Blokverwarming;2018;4.0
2468;Assen;Blokverwarming;2019;4.0
2469;Assen;Blokverwarming;2020;4.4
2470;Assen;Blokverwarming;2021;4.4
2471;Assen;Blokverwarming;2022;4.3
2472;Assen;Stadsverwarming met hoog gasverbruik;2017;0.0
2473;Assen;Stadsverwarming met hoog gasverbruik;2018;0.0
2474;Assen;Stadsverwarming met hoog gasverbruik;2019;0.0
2475;Assen;Stadsverwarming met hoog gasverbruik;2020;0.0
2476;Assen;Stadsverwarming met hoog gasverbruik;2021;0.0
2477;Assen;Stadsverwarming met hoog gasverbruik;2022;0.0
2478;Assen;Stadsverwarming met laag gasverbruik;2017;0.0
2479;Assen;Stadsverwarming met laag gasverbruik;2018;0.0
2480;Assen;Stadsverwarming met laag gasverbruik;2019;0.0
2481;Assen;Stadsverwarming met laag gasverbruik;2020;0.0
2482;Assen;Stadsverwarming met laag gasverbruik;2021;0.0
2483;Assen;Stadsverwarming met laag gasverbruik;2022;0.0
2484;Assen;Stadsverwarming zonder gasverbruik;2017;0.0
2485;Assen;Stadsverwarming zonder gasverbruik;2018;0.1
2486;Assen;Stadsverwarming zonder gasverbruik;2019;0.1
2487;Assen;Stadsverwarming zonder gasverbruik;2020;0.0
2488;Assen;Stadsverwarming zonder gasverbruik;2021;0.0
2489;Assen;Stadsverwarming zonder gasverbruik;2022;0.0
2490;Assen;Elektrisch verwarmd met hoog gasverbruik;2017;0.3
2491;Assen;Elektrisch verwarmd met hoog gasverbruik;2018;0.3
2492;Assen;Elektrisch verwarmd met hoog gasverbruik;2019;0.4
2493;Assen;Elektrisch verwarmd met hoog gasverbruik;2020;0.6
2494;Assen;Elektrisch verwarmd met hoog gasverbruik;2021;0.6
2495;Assen;Elektrisch verwarmd met hoog gasverbruik;2022;0.7
2496;Assen;Elektrisch verwarmd met laag gasverbruik;2017;0.0
2497;Assen;Elektrisch verwarmd met laag gasverbruik;2018;0.0
2498;Assen;Elektrisch verwarmd met laag gasverbruik;2019;0.0
2499;Assen;Elektrisch verwarmd met laag gasverbruik;2020;0.0
2500;Assen;Elektrisch verwarmd met laag gasverbruik;2021;0.0
2501;Assen;Elektrisch verwarmd met laag gasverbruik;2022;0.1
2502;Assen;Elektrisch verwarmd zonder gasverbruik;2017;0.0
2503;Assen;Elektrisch verwarmd zonder gasverbruik;2018;0.1
2504;Assen;Elektrisch verwarmd zonder gasverbruik;2019;0.7
2505;Assen;Elektrisch verwarmd zonder gasverbruik;2020;1.3
2506;Assen;Elektrisch verwarmd zonder gasverbruik;2021;1.9
2507;Assen;Elektrisch verwarmd zonder gasverbruik;2022;2.6
2508;Assen;Totaal zonder gasverbruik (ex. onbekend);2017;0.0
2509;Assen;Totaal zonder gasverbruik (ex. onbekend);2018;0.2
2510;Assen;Totaal zonder gasverbruik (ex. onbekend);2019;0.8
2511;Assen;Totaal zonder gasverbruik (ex. onbekend);2020;1.3
2512;Assen;Totaal zonder gasverbruik (ex. onbekend);2021;2.0
2513;Assen;Totaal zonder gasverbruik (ex. onbekend);2022;2.7
2514;Assen;Type installaties onbekend;2017;1.8
2515;Assen;Type installaties onbekend;2018;2.0
2516;Assen;Type installaties onbekend;2019;1.8
2517;Assen;Type installaties onbekend;2020;1.3
2518;Assen;Type installaties onbekend;2021;1.3
2519;Assen;Type installaties onbekend;2022;1.4
2520;Asten;Individuele cv;2017;94.9
2521;Asten;Individuele cv;2018;94.9
2522;Asten;Individuele cv;2019;94.5
2523;Asten;Individuele cv;2020;94.1
2524;Asten;Individuele cv;2021;92.4
2525;Asten;Individuele cv;2022;91.0
2526;Asten;Blokverwarming;2017;1.8
2527;Asten;Blokverwarming;2018;1.8
2528;Asten;Blokverwarming;2019;1.8
2529;Asten;Blokverwarming;2020;1.8
2530;Asten;Blokverwarming;2021;1.8
2531;Asten;Blokverwarming;2022;1.7
2532;Asten;Stadsverwarming met hoog gasverbruik;2017;0.0
2533;Asten;Stadsverwarming met hoog gasverbruik;2018;0.0
2534;Asten;Stadsverwarming met hoog gasverbruik;2019;0.0
2535;Asten;Stadsverwarming met hoog gasverbruik;2020;0.0
2536;Asten;Stadsverwarming met hoog gasverbruik;2021;0.0
2537;Asten;Stadsverwarming met hoog gasverbruik;2022;0.0
2538;Asten;Stadsverwarming met laag gasverbruik;2017;0.0
2539;Asten;Stadsverwarming met laag gasverbruik;2018;0.0
2540;Asten;Stadsverwarming met laag gasverbruik;2019;0.0
2541;Asten;Stadsverwarming met laag gasverbruik;2020;0.0
2542;Asten;Stadsverwarming met laag gasverbruik;2021;0.0
2543;Asten;Stadsverwarming met laag gasverbruik;2022;0.0
2544;Asten;Stadsverwarming zonder gasverbruik;2017;0.0
2545;Asten;Stadsverwarming zonder gasverbruik;2018;0.0
2546;Asten;Stadsverwarming zonder gasverbruik;2019;0.0
2547;Asten;Stadsverwarming zonder gasverbruik;2020;0.0
2548;Asten;Stadsverwarming zonder gasverbruik;2021;0.0
2549;Asten;Stadsverwarming zonder gasverbruik;2022;0.0
2550;Asten;Elektrisch verwarmd met hoog gasverbruik;2017;0.9
2551;Asten;Elektrisch verwarmd met hoog gasverbruik;2018;0.4
2552;Asten;Elektrisch verwarmd met hoog gasverbruik;2019;0.5
2553;Asten;Elektrisch verwarmd met hoog gasverbruik;2020;0.8
2554;Asten;Elektrisch verwarmd met hoog gasverbruik;2021;0.8
2555;Asten;Elektrisch verwarmd met hoog gasverbruik;2022;1.1
2556;Asten;Elektrisch verwarmd met laag gasverbruik;2017;0.2
2557;Asten;Elektrisch verwarmd met laag gasverbruik;2018;0.0
2558;Asten;Elektrisch verwarmd met laag gasverbruik;2019;0.0
2559;Asten;Elektrisch verwarmd met laag gasverbruik;2020;0.0
2560;Asten;Elektrisch verwarmd met laag gasverbruik;2021;0.1
2561;Asten;Elektrisch verwarmd met laag gasverbruik;2022;0.1
2562;Asten;Elektrisch verwarmd zonder gasverbruik;2017;0.4
2563;Asten;Elektrisch verwarmd zonder gasverbruik;2018;1.2
2564;Asten;Elektrisch verwarmd zonder gasverbruik;2019;1.4
2565;Asten;Elektrisch verwarmd zonder gasverbruik;2020;1.8
2566;Asten;Elektrisch verwarmd zonder gasverbruik;2021;3.4
2567;Asten;Elektrisch verwarmd zonder gasverbruik;2022;4.4
2568;Asten;Totaal zonder gasverbruik (ex. onbekend);2017;0.4
2569;Asten;Totaal zonder gasverbruik (ex. onbekend);2018;1.2
2570;Asten;Totaal zonder gasverbruik (ex. onbekend);2019;1.4
2571;Asten;Totaal zonder gasverbruik (ex. onbekend);2020;1.8
2572;Asten;Totaal zonder gasverbruik (ex. onbekend);2021;3.4
2573;Asten;Totaal zonder gasverbruik (ex. onbekend);2022;4.4
2574;Asten;Type installaties onbekend;2017;1.9
2575;Asten;Type installaties onbekend;2018;1.7
2576;Asten;Type installaties onbekend;2019;1.7
2577;Asten;Type installaties onbekend;2020;1.5
2578;Asten;Type installaties onbekend;2021;1.5
2579;Asten;Type installaties onbekend;2022;1.7
2580;Baarle-Nassau;Individuele cv;2017;94.2
2581;Baarle-Nassau;Individuele cv;2018;94.1
2582;Baarle-Nassau;Individuele cv;2019;93.9
2583;Baarle-Nassau;Individuele cv;2020;93.9
2584;Baarle-Nassau;Individuele cv;2021;92.8
2585;Baarle-Nassau;Individuele cv;2022;90.4
2586;Baarle-Nassau;Blokverwarming;2017;0.0
2587;Baarle-Nassau;Blokverwarming;2018;0.1
2588;Baarle-Nassau;Blokverwarming;2019;0.1
2589;Baarle-Nassau;Blokverwarming;2020;0.1
2590;Baarle-Nassau;Blokverwarming;2021;0.2
2591;Baarle-Nassau;Blokverwarming;2022;0.1
2592;Baarle-Nassau;Stadsverwarming met hoog gasverbruik;2017;0.0
2593;Baarle-Nassau;Stadsverwarming met hoog gasverbruik;2018;0.0
2594;Baarle-Nassau;Stadsverwarming met hoog gasverbruik;2019;0.0
2595;Baarle-Nassau;Stadsverwarming met hoog gasverbruik;2020;0.0
2596;Baarle-Nassau;Stadsverwarming met hoog gasverbruik;2021;0.0
2597;Baarle-Nassau;Stadsverwarming met hoog gasverbruik;2022;0.0
2598;Baarle-Nassau;Stadsverwarming met laag gasverbruik;2017;0.0
2599;Baarle-Nassau;Stadsverwarming met laag gasverbruik;2018;0.0
2600;Baarle-Nassau;Stadsverwarming met laag gasverbruik;2019;0.0
2601;Baarle-Nassau;Stadsverwarming met laag gasverbruik;2020;0.0
2602;Baarle-Nassau;Stadsverwarming met laag gasverbruik;2021;0.0
2603;Baarle-Nassau;Stadsverwarming met laag gasverbruik;2022;0.0
2604;Baarle-Nassau;Stadsverwarming zonder gasverbruik;2017;0.0
2605;Baarle-Nassau;Stadsverwarming zonder gasverbruik;2018;0.0
2606;Baarle-Nassau;Stadsverwarming zonder gasverbruik;2019;0.0
2607;Baarle-Nassau;Stadsverwarming zonder gasverbruik;2020;0.0
2608;Baarle-Nassau;Stadsverwarming zonder gasverbruik;2021;0.0
2609;Baarle-Nassau;Stadsverwarming zonder gasverbruik;2022;0.0
2610;Baarle-Nassau;Elektrisch verwarmd met hoog gasverbruik;2017;0.6
2611;Baarle-Nassau;Elektrisch verwarmd met hoog gasverbruik;2018;0.8
2612;Baarle-Nassau;Elektrisch verwarmd met hoog gasverbruik;2019;1.2
2613;Baarle-Nassau;Elektrisch verwarmd met hoog gasverbruik;2020;1.2
2614;Baarle-Nassau;Elektrisch verwarmd met hoog gasverbruik;2021;1.2
2615;Baarle-Nassau;Elektrisch verwarmd met hoog gasverbruik;2022;1.6
2616;Baarle-Nassau;Elektrisch verwarmd met laag gasverbruik;2017;0.0
2617;Baarle-Nassau;Elektrisch verwarmd met laag gasverbruik;2018;0.0
2618;Baarle-Nassau;Elektrisch verwarmd met laag gasverbruik;2019;0.0
2619;Baarle-Nassau;Elektrisch verwarmd met laag gasverbruik;2020;0.0
2620;Baarle-Nassau;Elektrisch verwarmd met laag gasverbruik;2021;0.1
2621;Baarle-Nassau;Elektrisch verwarmd met laag gasverbruik;2022;0.2
2622;Baarle-Nassau;Elektrisch verwarmd zonder gasverbruik;2017;0.0
2623;Baarle-Nassau;Elektrisch verwarmd zonder gasverbruik;2018;0.4
2624;Baarle-Nassau;Elektrisch verwarmd zonder gasverbruik;2019;0.6
2625;Baarle-Nassau;Elektrisch verwarmd zonder gasverbruik;2020;0.9
2626;Baarle-Nassau;Elektrisch verwarmd zonder gasverbruik;2021;2.0
2627;Baarle-Nassau;Elektrisch verwarmd zonder gasverbruik;2022;3.3
2628;Baarle-Nassau;Totaal zonder gasverbruik (ex. onbekend);2017;0.0
2629;Baarle-Nassau;Totaal zonder gasverbruik (ex. onbekend);2018;0.4
2630;Baarle-Nassau;Totaal zonder gasverbruik (ex. onbekend);2019;0.6
2631;Baarle-Nassau;Totaal zonder gasverbruik (ex. onbekend);2020;0.9
2632;Baarle-Nassau;Totaal zonder gasverbruik (ex. onbekend);2021;2.0
2633;Baarle-Nassau;Totaal zonder gasverbruik (ex. onbekend);2022;3.3
2634;Baarle-Nassau;Type installaties onbekend;2017;5.2
