ID;SBI2008PartBedrijvenOverheid;Perioden;VacaturesSeizoengecorrigeerd_1
1832;O Openbaar bestuur en overheidsdiensten;2007 1e kwartaal;10.2
1833;O Openbaar bestuur en overheidsdiensten;2007 2e kwartaal;9.6
1834;O Openbaar bestuur en overheidsdiensten;2007 3e kwartaal;9.9
1835;O Openbaar bestuur en overheidsdiensten;2007 4e kwartaal;9.9
1836;O Openbaar bestuur en overheidsdiensten;2008 1e kwartaal;10.8
1837;O Openbaar bestuur en overheidsdiensten;2008 2e kwartaal;11.7
1838;O Openbaar bestuur en overheidsdiensten;2008 3e kwartaal;20.4
1839;O Openbaar bestuur en overheidsdiensten;2008 4e kwartaal;18.8
1840;O Openbaar bestuur en overheidsdiensten;2009 1e kwartaal;18.0
1841;O Openbaar bestuur en overheidsdiensten;2009 2e kwartaal;16.6
1842;O Openbaar bestuur en overheidsdiensten;2009 3e kwartaal;14.7
1843;O Openbaar bestuur en overheidsdiensten;2009 4e kwartaal;14.2
1844;O Openbaar bestuur en overheidsdiensten;2010 1e kwartaal;6.7
1845;O Openbaar bestuur en overheidsdiensten;2010 2e kwartaal;5.7
1846;O Openbaar bestuur en overheidsdiensten;2010 3e kwartaal;5.1
1847;O Openbaar bestuur en overheidsdiensten;2010 4e kwartaal;4.7
1848;O Openbaar bestuur en overheidsdiensten;2011 1e kwartaal;4.8
1849;O Openbaar bestuur en overheidsdiensten;2011 2e kwartaal;4.7
1850;O Openbaar bestuur en overheidsdiensten;2011 3e kwartaal;4.7
1851;O Openbaar bestuur en overheidsdiensten;2011 4e kwartaal;4.7
1852;O Openbaar bestuur en overheidsdiensten;2012 1e kwartaal;4.8
1853;O Openbaar bestuur en overheidsdiensten;2012 2e kwartaal;4.2
1854;O Openbaar bestuur en overheidsdiensten;2012 3e kwartaal;4.3
1855;O Openbaar bestuur en overheidsdiensten;2012 4e kwartaal;4.2
1856;O Openbaar bestuur en overheidsdiensten;2013 1e kwartaal;4.6
1857;O Openbaar bestuur en overheidsdiensten;2013 2e kwartaal;4.9
1858;O Openbaar bestuur en overheidsdiensten;2013 3e kwartaal;5.6
1859;O Openbaar bestuur en overheidsdiensten;2013 4e kwartaal;5.5
1860;O Openbaar bestuur en overheidsdiensten;2014 1e kwartaal;5.4
1861;O Openbaar bestuur en overheidsdiensten;2014 2e kwartaal;5.1
1862;O Openbaar bestuur en overheidsdiensten;2014 3e kwartaal;5.8
1863;O Openbaar bestuur en overheidsdiensten;2014 4e kwartaal;5.8
1864;O Openbaar bestuur en overheidsdiensten;2015 1e kwartaal;5.6
1865;O Openbaar bestuur en overheidsdiensten;2015 2e kwartaal;5.6
1866;O Openbaar bestuur en overheidsdiensten;2015 3e kwartaal;5.6
1867;O Openbaar bestuur en overheidsdiensten;2015 4e kwartaal;6.3
1868;O Openbaar bestuur en overheidsdiensten;2016 1e kwartaal;7.3
1869;O Openbaar bestuur en overheidsdiensten;2016 2e kwartaal;7.7
1870;O Openbaar bestuur en overheidsdiensten;2016 3e kwartaal;7.8
1871;O Openbaar bestuur en overheidsdiensten;2016 4e kwartaal;8.5
1872;O Openbaar bestuur en overheidsdiensten;2017 1e kwartaal;9.4
1873;O Openbaar bestuur en overheidsdiensten;2017 2e kwartaal;11.1
1874;O Openbaar bestuur en overheidsdiensten;2017 3e kwartaal;11.9
1875;O Openbaar bestuur en overheidsdiensten;2017 4e kwartaal;11.7
1876;O Openbaar bestuur en overheidsdiensten;2018 1e kwartaal;11.9
1877;O Openbaar bestuur en overheidsdiensten;2018 2e kwartaal;11.9
1878;O Openbaar bestuur en overheidsdiensten;2018 3e kwartaal;12.5
1879;O Openbaar bestuur en overheidsdiensten;2018 4e kwartaal;13.1
1880;O Openbaar bestuur en overheidsdiensten;2019 1e kwartaal;13.3
1881;O Openbaar bestuur en overheidsdiensten;2019 2e kwartaal;14.3
1882;O Openbaar bestuur en overheidsdiensten;2019 3e kwartaal;13.8
1883;O Openbaar bestuur en overheidsdiensten;2019 4e kwartaal;15.5
1884;O Openbaar bestuur en overheidsdiensten;2020 1e kwartaal;14.6
1885;O Openbaar bestuur en overheidsdiensten;2020 2e kwartaal;14.0
1886;O Openbaar bestuur en overheidsdiensten;2020 3e kwartaal;14.0
1887;O Openbaar bestuur en overheidsdiensten;2020 4e kwartaal;14.7
1888;O Openbaar bestuur en overheidsdiensten;2021 1e kwartaal;15.4
1889;O Openbaar bestuur en overheidsdiensten;2021 2e kwartaal;16.1
1890;O Openbaar bestuur en overheidsdiensten;2021 3e kwartaal;17.3
1891;O Openbaar bestuur en overheidsdiensten;2021 4e kwartaal;18.2
1892;O Openbaar bestuur en overheidsdiensten;2022 1e kwartaal;20.4
1893;O Openbaar bestuur en overheidsdiensten;2022 2e kwartaal;22.1
1894;O Openbaar bestuur en overheidsdiensten;2022 3e kwartaal;23.1
1895;O Openbaar bestuur en overheidsdiensten;2022 4e kwartaal;24.6
1896;O Openbaar bestuur en overheidsdiensten;2023 1e kwartaal;24.8
1897;O Openbaar bestuur en overheidsdiensten;2023 2e kwartaal;25.3
1898;O Openbaar bestuur en overheidsdiensten;2023 3e kwartaal;25.6
1899;O Openbaar bestuur en overheidsdiensten;2023 4e kwartaal;26.0
1900;O Openbaar bestuur en overheidsdiensten;2024 1e kwartaal;28.5
1901;O Openbaar bestuur en overheidsdiensten;2024 2e kwartaal;29.0
1902;O Openbaar bestuur en overheidsdiensten;2024 3e kwartaal;28.0
1903;O Openbaar bestuur en overheidsdiensten;2024 4e kwartaal;26.9
1904;P Onderwijs;1997 1e kwartaal;3.3
1905;P Onderwijs;1997 2e kwartaal;2.3
1906;P Onderwijs;1997 3e kwartaal;2.8
1907;P Onderwijs;1997 4e kwartaal;3.1
1908;P Onderwijs;1998 1e kwartaal;3.9
1909;P Onderwijs;1998 2e kwartaal;4.2
1910;P Onderwijs;1998 3e kwartaal;5.2
1911;P Onderwijs;1998 4e kwartaal;5.4
1912;P Onderwijs;1999 1e kwartaal;4.9
1913;P Onderwijs;1999 2e kwartaal;5.0
1914;P Onderwijs;1999 3e kwartaal;5.3
1915;P Onderwijs;1999 4e kwartaal;4.9
1916;P Onderwijs;2000 1e kwartaal;6.4
1917;P Onderwijs;2000 2e kwartaal;6.8
1918;P Onderwijs;2000 3e kwartaal;6.3
1919;P Onderwijs;2000 4e kwartaal;6.8
1920;P Onderwijs;2001 1e kwartaal;6.8
1921;P Onderwijs;2001 2e kwartaal;6.6
1922;P Onderwijs;2001 3e kwartaal;7.1
1923;P Onderwijs;2001 4e kwartaal;6.8
1924;P Onderwijs;2002 1e kwartaal;5.4
1925;P Onderwijs;2002 2e kwartaal;5.3
1926;P Onderwijs;2002 3e kwartaal;4.5
1927;P Onderwijs;2002 4e kwartaal;4.2
1928;P Onderwijs;2003 1e kwartaal;3.9
1929;P Onderwijs;2003 2e kwartaal;3.3
1930;P Onderwijs;2003 3e kwartaal;2.9
1931;P Onderwijs;2003 4e kwartaal;2.9
1932;P Onderwijs;2004 1e kwartaal;3.9
1933;P Onderwijs;2004 2e kwartaal;3.4
1934;P Onderwijs;2004 3e kwartaal;4.3
1935;P Onderwijs;2004 4e kwartaal;3.8
1936;P Onderwijs;2005 1e kwartaal;4.4
1937;P Onderwijs;2005 2e kwartaal;5.5
1938;P Onderwijs;2005 3e kwartaal;6.5
1939;P Onderwijs;2005 4e kwartaal;5.9
1940;P Onderwijs;2006 1e kwartaal;6.0
1941;P Onderwijs;2006 2e kwartaal;6.1
1942;P Onderwijs;2006 3e kwartaal;6.3
1943;P Onderwijs;2006 4e kwartaal;7.3
1944;P Onderwijs;2007 1e kwartaal;7.3
1945;P Onderwijs;2007 2e kwartaal;7.8
1946;P Onderwijs;2007 3e kwartaal;7.8
1947;P Onderwijs;2007 4e kwartaal;7.2
1948;P Onderwijs;2008 1e kwartaal;8.0
1949;P Onderwijs;2008 2e kwartaal;7.5
1950;P Onderwijs;2008 3e kwartaal;7.0
1951;P Onderwijs;2008 4e kwartaal;6.3
1952;P Onderwijs;2009 1e kwartaal;5.0
1953;P Onderwijs;2009 2e kwartaal;4.9
1954;P Onderwijs;2009 3e kwartaal;4.3
1955;P Onderwijs;2009 4e kwartaal;4.0
1956;P Onderwijs;2010 1e kwartaal;3.9
1957;P Onderwijs;2010 2e kwartaal;3.5
1958;P Onderwijs;2010 3e kwartaal;4.0
1959;P Onderwijs;2010 4e kwartaal;3.8
1960;P Onderwijs;2011 1e kwartaal;3.6
1961;P Onderwijs;2011 2e kwartaal;2.9
1962;P Onderwijs;2011 3e kwartaal;3.6
1963;P Onderwijs;2011 4e kwartaal;3.2
1964;P Onderwijs;2012 1e kwartaal;3.3
1965;P Onderwijs;2012 2e kwartaal;2.9
1966;P Onderwijs;2012 3e kwartaal;3.2
1967;P Onderwijs;2012 4e kwartaal;3.0
1968;P Onderwijs;2013 1e kwartaal;2.7
1969;P Onderwijs;2013 2e kwartaal;2.5
1970;P Onderwijs;2013 3e kwartaal;2.5
1971;P Onderwijs;2013 4e kwartaal;2.8
1972;P Onderwijs;2014 1e kwartaal;3.2
1973;P Onderwijs;2014 2e kwartaal;3.3
1974;P Onderwijs;2014 3e kwartaal;3.2
1975;P Onderwijs;2014 4e kwartaal;3.2
1976;P Onderwijs;2015 1e kwartaal;3.7
1977;P Onderwijs;2015 2e kwartaal;4.0
1978;P Onderwijs;2015 3e kwartaal;3.8
1979;P Onderwijs;2015 4e kwartaal;4.1
1980;P Onderwijs;2016 1e kwartaal;4.6
1981;P Onderwijs;2016 2e kwartaal;4.8
1982;P Onderwijs;2016 3e kwartaal;4.9
1983;P Onderwijs;2016 4e kwartaal;5.1
1984;P Onderwijs;2017 1e kwartaal;5.3
1985;P Onderwijs;2017 2e kwartaal;5.9
1986;P Onderwijs;2017 3e kwartaal;5.3
1987;P Onderwijs;2017 4e kwartaal;5.7
1988;P Onderwijs;2018 1e kwartaal;5.7
1989;P Onderwijs;2018 2e kwartaal;7.3
1990;P Onderwijs;2018 3e kwartaal;6.8
1991;P Onderwijs;2018 4e kwartaal;7.1
1992;P Onderwijs;2019 1e kwartaal;7.9
1993;P Onderwijs;2019 2e kwartaal;7.6
1994;P Onderwijs;2019 3e kwartaal;7.8
1995;P Onderwijs;2019 4e kwartaal;8.1
1996;P Onderwijs;2020 1e kwartaal;6.3
1997;P Onderwijs;2020 2e kwartaal;5.6
1998;P Onderwijs;2020 3e kwartaal;6.3
1999;P Onderwijs;2020 4e kwartaal;6.7
2000;P Onderwijs;2021 1e kwartaal;7.7
2001;P Onderwijs;2021 2e kwartaal;9.3
2002;P Onderwijs;2021 3e kwartaal;10.0
2003;P Onderwijs;2021 4e kwartaal;11.6
2004;P Onderwijs;2022 1e kwartaal;11.9
2005;P Onderwijs;2022 2e kwartaal;12.0
2006;P Onderwijs;2022 3e kwartaal;13.1
2007;P Onderwijs;2022 4e kwartaal;13.4
2008;P Onderwijs;2023 1e kwartaal;13.5
2009;P Onderwijs;2023 2e kwartaal;12.0
2010;P Onderwijs;2023 3e kwartaal;14.1
2011;P Onderwijs;2023 4e kwartaal;12.8
2012;P Onderwijs;2024 1e kwartaal;13.3
2013;P Onderwijs;2024 2e kwartaal;12.0
2014;P Onderwijs;2024 3e kwartaal;11.7
2015;P Onderwijs;2024 4e kwartaal;11.4
2016;Q Gezondheids- en welzijnszorg;1997 1e kwartaal;8.5
2017;Q Gezondheids- en welzijnszorg;1997 2e kwartaal;8.5
2018;Q Gezondheids- en welzijnszorg;1997 3e kwartaal;10.0
2019;Q Gezondheids- en welzijnszorg;1997 4e kwartaal;11.2
2020;Q Gezondheids- en welzijnszorg;1998 1e kwartaal;12.5
2021;Q Gezondheids- en welzijnszorg;1998 2e kwartaal;12.7
2022;Q Gezondheids- en welzijnszorg;1998 3e kwartaal;13.4
2023;Q Gezondheids- en welzijnszorg;1998 4e kwartaal;13.2
2024;Q Gezondheids- en welzijnszorg;1999 1e kwartaal;13.9
2025;Q Gezondheids- en welzijnszorg;1999 2e kwartaal;15.4
2026;Q Gezondheids- en welzijnszorg;1999 3e kwartaal;16.8
2027;Q Gezondheids- en welzijnszorg;1999 4e kwartaal;19.1
2028;Q Gezondheids- en welzijnszorg;2000 1e kwartaal;18.6
2029;Q Gezondheids- en welzijnszorg;2000 2e kwartaal;17.5
2030;Q Gezondheids- en welzijnszorg;2000 3e kwartaal;19.2
2031;Q Gezondheids- en welzijnszorg;2000 4e kwartaal;20.9
2032;Q Gezondheids- en welzijnszorg;2001 1e kwartaal;21.5
2033;Q Gezondheids- en welzijnszorg;2001 2e kwartaal;22.7
2034;Q Gezondheids- en welzijnszorg;2001 3e kwartaal;22.8
2035;Q Gezondheids- en welzijnszorg;2001 4e kwartaal;21.7
2036;Q Gezondheids- en welzijnszorg;2002 1e kwartaal;22.7
2037;Q Gezondheids- en welzijnszorg;2002 2e kwartaal;20.0
2038;Q Gezondheids- en welzijnszorg;2002 3e kwartaal;20.1
2039;Q Gezondheids- en welzijnszorg;2002 4e kwartaal;19.7
2040;Q Gezondheids- en welzijnszorg;2003 1e kwartaal;16.7
2041;Q Gezondheids- en welzijnszorg;2003 2e kwartaal;16.4
2042;Q Gezondheids- en welzijnszorg;2003 3e kwartaal;14.9
2043;Q Gezondheids- en welzijnszorg;2003 4e kwartaal;12.7
2044;Q Gezondheids- en welzijnszorg;2004 1e kwartaal;13.3
2045;Q Gezondheids- en welzijnszorg;2004 2e kwartaal;15.5
2046;Q Gezondheids- en welzijnszorg;2004 3e kwartaal;14.9
2047;Q Gezondheids- en welzijnszorg;2004 4e kwartaal;14.0
2048;Q Gezondheids- en welzijnszorg;2005 1e kwartaal;15.0
2049;Q Gezondheids- en welzijnszorg;2005 2e kwartaal;15.4
2050;Q Gezondheids- en welzijnszorg;2005 3e kwartaal;16.0
2051;Q Gezondheids- en welzijnszorg;2005 4e kwartaal;17.8
2052;Q Gezondheids- en welzijnszorg;2006 1e kwartaal;18.6
2053;Q Gezondheids- en welzijnszorg;2006 2e kwartaal;22.1
2054;Q Gezondheids- en welzijnszorg;2006 3e kwartaal;20.1
2055;Q Gezondheids- en welzijnszorg;2006 4e kwartaal;21.6
2056;Q Gezondheids- en welzijnszorg;2007 1e kwartaal;23.5
2057;Q Gezondheids- en welzijnszorg;2007 2e kwartaal;25.7
2058;Q Gezondheids- en welzijnszorg;2007 3e kwartaal;27.5
2059;Q Gezondheids- en welzijnszorg;2007 4e kwartaal;26.9
2060;Q Gezondheids- en welzijnszorg;2008 1e kwartaal;27.7
2061;Q Gezondheids- en welzijnszorg;2008 2e kwartaal;28.1
2062;Q Gezondheids- en welzijnszorg;2008 3e kwartaal;29.6
2063;Q Gezondheids- en welzijnszorg;2008 4e kwartaal;26.7
2064;Q Gezondheids- en welzijnszorg;2009 1e kwartaal;22.6
2065;Q Gezondheids- en welzijnszorg;2009 2e kwartaal;21.2
2066;Q Gezondheids- en welzijnszorg;2009 3e kwartaal;21.5
2067;Q Gezondheids- en welzijnszorg;2009 4e kwartaal;20.3
2068;Q Gezondheids- en welzijnszorg;2010 1e kwartaal;19.6
2069;Q Gezondheids- en welzijnszorg;2010 2e kwartaal;18.8
2070;Q Gezondheids- en welzijnszorg;2010 3e kwartaal;18.2
2071;Q Gezondheids- en welzijnszorg;2010 4e kwartaal;18.0
2072;Q Gezondheids- en welzijnszorg;2011 1e kwartaal;19.2
2073;Q Gezondheids- en welzijnszorg;2011 2e kwartaal;19.2
2074;Q Gezondheids- en welzijnszorg;2011 3e kwartaal;18.5
2075;Q Gezondheids- en welzijnszorg;2011 4e kwartaal;17.8
2076;Q Gezondheids- en welzijnszorg;2012 1e kwartaal;16.6
2077;Q Gezondheids- en welzijnszorg;2012 2e kwartaal;16.4
2078;Q Gezondheids- en welzijnszorg;2012 3e kwartaal;15.3
2079;Q Gezondheids- en welzijnszorg;2012 4e kwartaal;14.9
2080;Q Gezondheids- en welzijnszorg;2013 1e kwartaal;13.3
2081;Q Gezondheids- en welzijnszorg;2013 2e kwartaal;11.8
2082;Q Gezondheids- en welzijnszorg;2013 3e kwartaal;10.7
2083;Q Gezondheids- en welzijnszorg;2013 4e kwartaal;10.8
2084;Q Gezondheids- en welzijnszorg;2014 1e kwartaal;11.5
2085;Q Gezondheids- en welzijnszorg;2014 2e kwartaal;12.4
2086;Q Gezondheids- en welzijnszorg;2014 3e kwartaal;13.0
2087;Q Gezondheids- en welzijnszorg;2014 4e kwartaal;13.5
2088;Q Gezondheids- en welzijnszorg;2015 1e kwartaal;14.5
2089;Q Gezondheids- en welzijnszorg;2015 2e kwartaal;15.5
2090;Q Gezondheids- en welzijnszorg;2015 3e kwartaal;16.5
2091;Q Gezondheids- en welzijnszorg;2015 4e kwartaal;17.1
2092;Q Gezondheids- en welzijnszorg;2016 1e kwartaal;19.7
2093;Q Gezondheids- en welzijnszorg;2016 2e kwartaal;20.8
2094;Q Gezondheids- en welzijnszorg;2016 3e kwartaal;23.2
2095;Q Gezondheids- en welzijnszorg;2016 4e kwartaal;24.8
2096;Q Gezondheids- en welzijnszorg;2017 1e kwartaal;25.8
2097;Q Gezondheids- en welzijnszorg;2017 2e kwartaal;26.8
2098;Q Gezondheids- en welzijnszorg;2017 3e kwartaal;27.9
2099;Q Gezondheids- en welzijnszorg;2017 4e kwartaal;29.3
2100;Q Gezondheids- en welzijnszorg;2018 1e kwartaal;29.8
2101;Q Gezondheids- en welzijnszorg;2018 2e kwartaal;30.8
2102;Q Gezondheids- en welzijnszorg;2018 3e kwartaal;33.2
2103;Q Gezondheids- en welzijnszorg;2018 4e kwartaal;34.7
2104;Q Gezondheids- en welzijnszorg;2019 1e kwartaal;35.5
2105;Q Gezondheids- en welzijnszorg;2019 2e kwartaal;37.6
2106;Q Gezondheids- en welzijnszorg;2019 3e kwartaal;39.3
2107;Q Gezondheids- en welzijnszorg;2019 4e kwartaal;40.1
2108;Q Gezondheids- en welzijnszorg;2020 1e kwartaal;36.5
2109;Q Gezondheids- en welzijnszorg;2020 2e kwartaal;34.1
2110;Q Gezondheids- en welzijnszorg;2020 3e kwartaal;37.7
2111;Q Gezondheids- en welzijnszorg;2020 4e kwartaal;36.7
2112;Q Gezondheids- en welzijnszorg;2021 1e kwartaal;38.2
2113;Q Gezondheids- en welzijnszorg;2021 2e kwartaal;44.9
2114;Q Gezondheids- en welzijnszorg;2021 3e kwartaal;51.4
2115;Q Gezondheids- en welzijnszorg;2021 4e kwartaal;55.4
2116;Q Gezondheids- en welzijnszorg;2022 1e kwartaal;61.3
2117;Q Gezondheids- en welzijnszorg;2022 2e kwartaal;64.9
2118;Q Gezondheids- en welzijnszorg;2022 3e kwartaal;66.9
2119;Q Gezondheids- en welzijnszorg;2022 4e kwartaal;64.3
2120;Q Gezondheids- en welzijnszorg;2023 1e kwartaal;65.8
2121;Q Gezondheids- en welzijnszorg;2023 2e kwartaal;65.0
2122;Q Gezondheids- en welzijnszorg;2023 3e kwartaal;64.1
2123;Q Gezondheids- en welzijnszorg;2023 4e kwartaal;64.6
2124;Q Gezondheids- en welzijnszorg;2024 1e kwartaal;66.9
2125;Q Gezondheids- en welzijnszorg;2024 2e kwartaal;66.4
2126;Q Gezondheids- en welzijnszorg;2024 3e kwartaal;66.0
2127;Q Gezondheids- en welzijnszorg;2024 4e kwartaal;67.4
2128;R Cultuur, sport en recreatie;1997 1e kwartaal;1.0
2129;R Cultuur, sport en recreatie;1997 2e kwartaal;0.9
2130;R Cultuur, sport en recreatie;1997 3e kwartaal;1.6
2131;R Cultuur, sport en recreatie;1997 4e kwartaal;1.3
2132;R Cultuur, sport en recreatie;1998 1e kwartaal;1.8
2133;R Cultuur, sport en recreatie;1998 2e kwartaal;2.1
2134;R Cultuur, sport en recreatie;1998 3e kwartaal;2.3
2135;R Cultuur, sport en recreatie;1998 4e kwartaal;2.3
2136;R Cultuur, sport en recreatie;1999 1e kwartaal;2.6
2137;R Cultuur, sport en recreatie;1999 2e kwartaal;2.5
2138;R Cultuur, sport en recreatie;1999 3e kwartaal;2.5
2139;R Cultuur, sport en recreatie;1999 4e kwartaal;2.5
2140;R Cultuur, sport en recreatie;2000 1e kwartaal;2.6
2141;R Cultuur, sport en recreatie;2000 2e kwartaal;2.2
2142;R Cultuur, sport en recreatie;2000 3e kwartaal;2.6
2143;R Cultuur, sport en recreatie;2000 4e kwartaal;2.8
2144;R Cultuur, sport en recreatie;2001 1e kwartaal;2.8
2145;R Cultuur, sport en recreatie;2001 2e kwartaal;2.9
2146;R Cultuur, sport en recreatie;2001 3e kwartaal;2.8
2147;R Cultuur, sport en recreatie;2001 4e kwartaal;2.6
2148;R Cultuur, sport en recreatie;2002 1e kwartaal;3.5
2149;R Cultuur, sport en recreatie;2002 2e kwartaal;2.4
2150;R Cultuur, sport en recreatie;2002 3e kwartaal;2.4
2151;R Cultuur, sport en recreatie;2002 4e kwartaal;2.4
2152;R Cultuur, sport en recreatie;2003 1e kwartaal;1.9
2153;R Cultuur, sport en recreatie;2003 2e kwartaal;1.9
2154;R Cultuur, sport en recreatie;2003 3e kwartaal;1.7
2155;R Cultuur, sport en recreatie;2003 4e kwartaal;1.9
2156;R Cultuur, sport en recreatie;2004 1e kwartaal;3.0
2157;R Cultuur, sport en recreatie;2004 2e kwartaal;2.7
2158;R Cultuur, sport en recreatie;2004 3e kwartaal;2.7
2159;R Cultuur, sport en recreatie;2004 4e kwartaal;2.4
2160;R Cultuur, sport en recreatie;2005 1e kwartaal;3.1
2161;R Cultuur, sport en recreatie;2005 2e kwartaal;2.2
2162;R Cultuur, sport en recreatie;2005 3e kwartaal;2.9
2163;R Cultuur, sport en recreatie;2005 4e kwartaal;2.8
2164;R Cultuur, sport en recreatie;2006 1e kwartaal;3.1
2165;R Cultuur, sport en recreatie;2006 2e kwartaal;3.2
2166;R Cultuur, sport en recreatie;2006 3e kwartaal;3.7
2167;R Cultuur, sport en recreatie;2006 4e kwartaal;4.2
2168;R Cultuur, sport en recreatie;2007 1e kwartaal;3.6
2169;R Cultuur, sport en recreatie;2007 2e kwartaal;4.1
2170;R Cultuur, sport en recreatie;2007 3e kwartaal;3.8
2171;R Cultuur, sport en recreatie;2007 4e kwartaal;3.6
2172;R Cultuur, sport en recreatie;2008 1e kwartaal;3.8
2173;R Cultuur, sport en recreatie;2008 2e kwartaal;3.8
2174;R Cultuur, sport en recreatie;2008 3e kwartaal;3.5
2175;R Cultuur, sport en recreatie;2008 4e kwartaal;3.1
2176;R Cultuur, sport en recreatie;2009 1e kwartaal;2.5
2177;R Cultuur, sport en recreatie;2009 2e kwartaal;2.3
2178;R Cultuur, sport en recreatie;2009 3e kwartaal;2.2
2179;R Cultuur, sport en recreatie;2009 4e kwartaal;2.6
2180;R Cultuur, sport en recreatie;2010 1e kwartaal;2.4
2181;R Cultuur, sport en recreatie;2010 2e kwartaal;2.0
2182;R Cultuur, sport en recreatie;2010 3e kwartaal;2.2
2183;R Cultuur, sport en recreatie;2010 4e kwartaal;1.9
2184;R Cultuur, sport en recreatie;2011 1e kwartaal;2.2
2185;R Cultuur, sport en recreatie;2011 2e kwartaal;2.1
2186;R Cultuur, sport en recreatie;2011 3e kwartaal;2.1
2187;R Cultuur, sport en recreatie;2011 4e kwartaal;2.0
2188;R Cultuur, sport en recreatie;2012 1e kwartaal;1.9
2189;R Cultuur, sport en recreatie;2012 2e kwartaal;1.6
2190;R Cultuur, sport en recreatie;2012 3e kwartaal;1.9
2191;R Cultuur, sport en recreatie;2012 4e kwartaal;1.4
2192;R Cultuur, sport en recreatie;2013 1e kwartaal;1.1
2193;R Cultuur, sport en recreatie;2013 2e kwartaal;0.9
2194;R Cultuur, sport en recreatie;2013 3e kwartaal;1.8
2195;R Cultuur, sport en recreatie;2013 4e kwartaal;1.3
2196;R Cultuur, sport en recreatie;2014 1e kwartaal;1.4
2197;R Cultuur, sport en recreatie;2014 2e kwartaal;1.4
2198;R Cultuur, sport en recreatie;2014 3e kwartaal;1.5
2199;R Cultuur, sport en recreatie;2014 4e kwartaal;1.9
2200;R Cultuur, sport en recreatie;2015 1e kwartaal;1.7
2201;R Cultuur, sport en recreatie;2015 2e kwartaal;1.9
2202;R Cultuur, sport en recreatie;2015 3e kwartaal;1.9
2203;R Cultuur, sport en recreatie;2015 4e kwartaal;1.9
2204;R Cultuur, sport en recreatie;2016 1e kwartaal;1.8
2205;R Cultuur, sport en recreatie;2016 2e kwartaal;1.9
2206;R Cultuur, sport en recreatie;2016 3e kwartaal;2.0
2207;R Cultuur, sport en recreatie;2016 4e kwartaal;2.3
2208;R Cultuur, sport en recreatie;2017 1e kwartaal;2.7
2209;R Cultuur, sport en recreatie;2017 2e kwartaal;2.8
2210;R Cultuur, sport en recreatie;2017 3e kwartaal;2.7
2211;R Cultuur, sport en recreatie;2017 4e kwartaal;2.8
2212;R Cultuur, sport en recreatie;2018 1e kwartaal;2.6
2213;R Cultuur, sport en recreatie;2018 2e kwartaal;3.3
2214;R Cultuur, sport en recreatie;2018 3e kwartaal;3.6
2215;R Cultuur, sport en recreatie;2018 4e kwartaal;3.2
2216;R Cultuur, sport en recreatie;2019 1e kwartaal;4.2
2217;R Cultuur, sport en recreatie;2019 2e kwartaal;3.9
2218;R Cultuur, sport en recreatie;2019 3e kwartaal;4.4
2219;R Cultuur, sport en recreatie;2019 4e kwartaal;4.3
2220;R Cultuur, sport en recreatie;2020 1e kwartaal;3.0
2221;R Cultuur, sport en recreatie;2020 2e kwartaal;2.2
2222;R Cultuur, sport en recreatie;2020 3e kwartaal;2.5
2223;R Cultuur, sport en recreatie;2020 4e kwartaal;1.8
2224;R Cultuur, sport en recreatie;2021 1e kwartaal;3.0
2225;R Cultuur, sport en recreatie;2021 2e kwartaal;4.9
2226;R Cultuur, sport en recreatie;2021 3e kwartaal;5.5
2227;R Cultuur, sport en recreatie;2021 4e kwartaal;5.1
2228;R Cultuur, sport en recreatie;2022 1e kwartaal;6.2
2229;R Cultuur, sport en recreatie;2022 2e kwartaal;6.2
2230;R Cultuur, sport en recreatie;2022 3e kwartaal;6.3
2231;R Cultuur, sport en recreatie;2022 4e kwartaal;6.7
2232;R Cultuur, sport en recreatie;2023 1e kwartaal;6.6
2233;R Cultuur, sport en recreatie;2023 2e kwartaal;6.3
2234;R Cultuur, sport en recreatie;2023 3e kwartaal;5.9
2235;R Cultuur, sport en recreatie;2023 4e kwartaal;5.7
2236;R Cultuur, sport en recreatie;2024 1e kwartaal;5.5
2237;R Cultuur, sport en recreatie;2024 2e kwartaal;5.8
2238;R Cultuur, sport en recreatie;2024 3e kwartaal;5.8
2239;R Cultuur, sport en recreatie;2024 4e kwartaal;6.4
2240;S Overige dienstverlening;1997 1e kwartaal;1.1
2241;S Overige dienstverlening;1997 2e kwartaal;1.6
2242;S Overige dienstverlening;1997 3e kwartaal;2.4
2243;S Overige dienstverlening;1997 4e kwartaal;2.6
2244;S Overige dienstverlening;1998 1e kwartaal;2.6
2245;S Overige dienstverlening;1998 2e kwartaal;4.0
2246;S Overige dienstverlening;1998 3e kwartaal;3.1
2247;S Overige dienstverlening;1998 4e kwartaal;3.4
2248;S Overige dienstverlening;1999 1e kwartaal;3.6
2249;S Overige dienstverlening;1999 2e kwartaal;3.7
2250;S Overige dienstverlening;1999 3e kwartaal;3.9
2251;S Overige dienstverlening;1999 4e kwartaal;4.0
2252;S Overige dienstverlening;2000 1e kwartaal;4.2
2253;S Overige dienstverlening;2000 2e kwartaal;4.0
2254;S Overige dienstverlening;2000 3e kwartaal;4.1
2255;S Overige dienstverlening;2000 4e kwartaal;4.4
2256;S Overige dienstverlening;2001 1e kwartaal;4.3
2257;S Overige dienstverlening;2001 2e kwartaal;4.7
2258;S Overige dienstverlening;2001 3e kwartaal;4.5
