ID;Bouwjaarklasse;Woningkenmerken;Energielabelklasse;GebruiksOppervlakteklasse;Percentielen;Perioden;AardgasleveringenOpenbareNet_1
6151;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;Gemiddelde;2019;19.4
6152;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;5e percentiel;2012;13.1
6153;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;5e percentiel;2013;13.5
6154;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;5e percentiel;2014;11.9
6155;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;5e percentiel;2015;11.4
6156;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;5e percentiel;2016;11.4
6157;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;5e percentiel;2017;11.5
6158;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;5e percentiel;2018;11.6
6159;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;5e percentiel;2019;10.3
6160;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;25e percentiel;2012;18.3
6161;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;25e percentiel;2013;18.5
6162;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;25e percentiel;2014;16.7
6163;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;25e percentiel;2015;16.0
6164;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;25e percentiel;2016;16.1
6165;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;25e percentiel;2017;16.0
6166;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;25e percentiel;2018;16.1
6167;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;25e percentiel;2019;14.6
6168;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;50e percentiel;2012;23.1
6169;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;50e percentiel;2013;23.2
6170;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;50e percentiel;2014;21.0
6171;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;50e percentiel;2015;20.2
6172;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;50e percentiel;2016;20.4
6173;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;50e percentiel;2017;20.3
6174;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;50e percentiel;2018;20.4
6175;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;50e percentiel;2019;18.7
6176;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;75e percentiel;2012;28.7
6177;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;75e percentiel;2013;28.7
6178;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;75e percentiel;2014;26.0
6179;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;75e percentiel;2015;25.0
6180;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;75e percentiel;2016;25.4
6181;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;75e percentiel;2017;25.1
6182;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;75e percentiel;2018;25.4
6183;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;75e percentiel;2019;23.5
6184;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;95e percentiel;2012;37.8
6185;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;95e percentiel;2013;37.3
6186;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;95e percentiel;2014;34.3
6187;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;95e percentiel;2015;32.5
6188;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;95e percentiel;2016;33.5
6189;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;95e percentiel;2017;32.9
6190;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;95e percentiel;2018;33.6
6191;Totaal;2-onder-1-kapwoning;Totaal;50 tot 75 m²;95e percentiel;2019;31.1
6192;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;Gemiddelde;2012;19.1
6193;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;Gemiddelde;2013;19.2
6194;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;Gemiddelde;2014;17.3
6195;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;Gemiddelde;2015;16.8
6196;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;Gemiddelde;2016;17.0
6197;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;Gemiddelde;2017;16.8
6198;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;Gemiddelde;2018;16.9
6199;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;Gemiddelde;2019;15.5
6200;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;5e percentiel;2012;11.3
6201;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;5e percentiel;2013;11.4
6202;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;5e percentiel;2014;10.1
6203;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;5e percentiel;2015;9.8
6204;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;5e percentiel;2016;9.8
6205;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;5e percentiel;2017;9.9
6206;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;5e percentiel;2018;9.8
6207;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;5e percentiel;2019;8.8
6208;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;25e percentiel;2012;15.2
6209;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;25e percentiel;2013;15.2
6210;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;25e percentiel;2014;13.6
6211;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;25e percentiel;2015;13.2
6212;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;25e percentiel;2016;13.3
6213;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;25e percentiel;2017;13.3
6214;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;25e percentiel;2018;13.3
6215;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;25e percentiel;2019;12.1
6216;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;50e percentiel;2012;18.7
6217;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;50e percentiel;2013;18.8
6218;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;50e percentiel;2014;16.9
6219;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;50e percentiel;2015;16.4
6220;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;50e percentiel;2016;16.6
6221;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;50e percentiel;2017;16.4
6222;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;50e percentiel;2018;16.5
6223;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;50e percentiel;2019;15.1
6224;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;75e percentiel;2012;22.7
6225;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;75e percentiel;2013;22.7
6226;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;75e percentiel;2014;20.6
6227;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;75e percentiel;2015;20.0
6228;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;75e percentiel;2016;20.3
6229;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;75e percentiel;2017;20.0
6230;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;75e percentiel;2018;20.1
6231;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;75e percentiel;2019;18.5
6232;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;95e percentiel;2012;28.7
6233;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;95e percentiel;2013;28.6
6234;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;95e percentiel;2014;26.1
6235;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;95e percentiel;2015;25.3
6236;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;95e percentiel;2016;25.8
6237;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;95e percentiel;2017;25.4
6238;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;95e percentiel;2018;25.7
6239;Totaal;2-onder-1-kapwoning;Totaal;75 tot 100 m²;95e percentiel;2019;23.6
6240;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;Gemiddelde;2012;15.3
6241;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;Gemiddelde;2013;15.3
6242;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;Gemiddelde;2014;13.7
6243;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;Gemiddelde;2015;13.4
6244;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;Gemiddelde;2016;13.5
6245;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;Gemiddelde;2017;13.5
6246;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;Gemiddelde;2018;13.5
6247;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;Gemiddelde;2019;12.4
6248;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;5e percentiel;2012;9.1
6249;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;5e percentiel;2013;9.1
6250;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;5e percentiel;2014;8.0
6251;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;5e percentiel;2015;7.8
6252;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;5e percentiel;2016;7.9
6253;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;5e percentiel;2017;7.9
6254;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;5e percentiel;2018;7.9
6255;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;5e percentiel;2019;7.1
6256;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;25e percentiel;2012;12.0
6257;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;25e percentiel;2013;12.1
6258;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;25e percentiel;2014;10.7
6259;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;25e percentiel;2015;10.5
6260;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;25e percentiel;2016;10.6
6261;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;25e percentiel;2017;10.6
6262;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;25e percentiel;2018;10.6
6263;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;25e percentiel;2019;9.7
6264;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;50e percentiel;2012;14.8
6265;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;50e percentiel;2013;14.8
6266;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;50e percentiel;2014;13.3
6267;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;50e percentiel;2015;13.0
6268;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;50e percentiel;2016;13.1
6269;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;50e percentiel;2017;13.1
6270;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;50e percentiel;2018;13.1
6271;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;50e percentiel;2019;12.0
6272;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;75e percentiel;2012;18.1
6273;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;75e percentiel;2013;18.1
6274;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;75e percentiel;2014;16.3
6275;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;75e percentiel;2015;15.9
6276;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;75e percentiel;2016;16.1
6277;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;75e percentiel;2017;16.0
6278;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;75e percentiel;2018;16.0
6279;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;75e percentiel;2019;14.7
6280;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;95e percentiel;2012;23.2
6281;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;95e percentiel;2013;23.2
6282;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;95e percentiel;2014;21.0
6283;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;95e percentiel;2015;20.5
6284;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;95e percentiel;2016;20.8
6285;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;95e percentiel;2017;20.5
6286;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;95e percentiel;2018;20.7
6287;Totaal;2-onder-1-kapwoning;Totaal;100 tot 150 m²;95e percentiel;2019;19.1
6288;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;Gemiddelde;2012;12.4
6289;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;Gemiddelde;2013;12.4
6290;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;Gemiddelde;2014;11.2
6291;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;Gemiddelde;2015;10.9
6292;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;Gemiddelde;2016;11.0
6293;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;Gemiddelde;2017;11.0
6294;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;Gemiddelde;2018;11.0
6295;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;Gemiddelde;2019;10.1
6296;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;5e percentiel;2012;7.0
6297;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;5e percentiel;2013;7.1
6298;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;5e percentiel;2014;6.3
6299;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;5e percentiel;2015;6.2
6300;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;5e percentiel;2016;6.2
6301;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;5e percentiel;2017;6.3
6302;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;5e percentiel;2018;6.3
6303;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;5e percentiel;2019;5.7
6304;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;25e percentiel;2012;9.4
6305;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;25e percentiel;2013;9.4
6306;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;25e percentiel;2014;8.5
6307;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;25e percentiel;2015;8.3
6308;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;25e percentiel;2016;8.4
6309;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;25e percentiel;2017;8.4
6310;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;25e percentiel;2018;8.4
6311;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;25e percentiel;2019;7.7
6312;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;50e percentiel;2012;11.8
6313;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;50e percentiel;2013;11.9
6314;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;50e percentiel;2014;10.7
6315;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;50e percentiel;2015;10.4
6316;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;50e percentiel;2016;10.5
6317;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;50e percentiel;2017;10.5
6318;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;50e percentiel;2018;10.5
6319;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;50e percentiel;2019;9.7
6320;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;75e percentiel;2012;14.8
6321;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;75e percentiel;2013;14.9
6322;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;75e percentiel;2014;13.4
6323;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;75e percentiel;2015;13.0
6324;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;75e percentiel;2016;13.1
6325;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;75e percentiel;2017;13.1
6326;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;75e percentiel;2018;13.1
6327;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;75e percentiel;2019;12.1
6328;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;95e percentiel;2012;19.7
6329;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;95e percentiel;2013;19.8
6330;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;95e percentiel;2014;17.9
6331;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;95e percentiel;2015;17.4
6332;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;95e percentiel;2016;17.6
6333;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;95e percentiel;2017;17.4
6334;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;95e percentiel;2018;17.6
6335;Totaal;2-onder-1-kapwoning;Totaal;150 tot 250 m²;95e percentiel;2019;16.2
6336;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;Gemiddelde;2012;9.6
6337;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;Gemiddelde;2013;9.7
6338;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;Gemiddelde;2014;8.8
6339;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;Gemiddelde;2015;8.7
6340;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;Gemiddelde;2016;8.8
6341;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;Gemiddelde;2017;8.8
6342;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;Gemiddelde;2018;9.0
6343;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;Gemiddelde;2019;8.3
6344;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;5e percentiel;2012;4.6
6345;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;5e percentiel;2013;4.6
6346;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;5e percentiel;2014;4.1
6347;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;5e percentiel;2015;4.0
6348;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;5e percentiel;2016;4.0
6349;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;5e percentiel;2017;4.1
6350;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;5e percentiel;2018;4.1
6351;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;5e percentiel;2019;3.7
6352;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;25e percentiel;2012;6.8
6353;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;25e percentiel;2013;6.9
6354;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;25e percentiel;2014;6.2
6355;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;25e percentiel;2015;6.1
6356;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;25e percentiel;2016;6.2
6357;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;25e percentiel;2017;6.2
6358;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;25e percentiel;2018;6.3
6359;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;25e percentiel;2019;5.8
6360;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;50e percentiel;2012;9.3
6361;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;50e percentiel;2013;9.3
6362;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;50e percentiel;2014;8.4
6363;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;50e percentiel;2015;8.3
6364;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;50e percentiel;2016;8.4
6365;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;50e percentiel;2017;8.5
6366;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;50e percentiel;2018;8.6
6367;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;50e percentiel;2019;8.0
6368;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;75e percentiel;2012;12.1
6369;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;75e percentiel;2013;12.3
6370;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;75e percentiel;2014;11.2
6371;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;75e percentiel;2015;11.0
6372;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;75e percentiel;2016;11.0
6373;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;75e percentiel;2017;11.0
6374;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;75e percentiel;2018;11.3
6375;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;75e percentiel;2019;10.5
6376;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;95e percentiel;2012;15.9
6377;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;95e percentiel;2013;16.2
6378;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;95e percentiel;2014;14.8
6379;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;95e percentiel;2015;14.8
6380;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;95e percentiel;2016;14.9
6381;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;95e percentiel;2017;14.8
6382;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;95e percentiel;2018;14.9
6383;Totaal;2-onder-1-kapwoning;Totaal;250 tot 500 m²;95e percentiel;2019;13.9
6384;Totaal;2-onder-1-kapwoning;A-label;Totaal;Gemiddelde;2012;10.4
6385;Totaal;2-onder-1-kapwoning;A-label;Totaal;Gemiddelde;2013;10.3
6386;Totaal;2-onder-1-kapwoning;A-label;Totaal;Gemiddelde;2014;9.4
6387;Totaal;2-onder-1-kapwoning;A-label;Totaal;Gemiddelde;2015;9.3
6388;Totaal;2-onder-1-kapwoning;A-label;Totaal;Gemiddelde;2016;9.3
6389;Totaal;2-onder-1-kapwoning;A-label;Totaal;Gemiddelde;2017;9.1
6390;Totaal;2-onder-1-kapwoning;A-label;Totaal;Gemiddelde;2018;9.1
6391;Totaal;2-onder-1-kapwoning;A-label;Totaal;Gemiddelde;2019;8.5
6392;Totaal;2-onder-1-kapwoning;A-label;Totaal;5e percentiel;2012;6.2
6393;Totaal;2-onder-1-kapwoning;A-label;Totaal;5e percentiel;2013;6.2
6394;Totaal;2-onder-1-kapwoning;A-label;Totaal;5e percentiel;2014;5.6
6395;Totaal;2-onder-1-kapwoning;A-label;Totaal;5e percentiel;2015;5.5
6396;Totaal;2-onder-1-kapwoning;A-label;Totaal;5e percentiel;2016;5.5
6397;Totaal;2-onder-1-kapwoning;A-label;Totaal;5e percentiel;2017;5.5
6398;Totaal;2-onder-1-kapwoning;A-label;Totaal;5e percentiel;2018;5.5
6399;Totaal;2-onder-1-kapwoning;A-label;Totaal;5e percentiel;2019;4.9
6400;Totaal;2-onder-1-kapwoning;A-label;Totaal;25e percentiel;2012;7.7
6401;Totaal;2-onder-1-kapwoning;A-label;Totaal;25e percentiel;2013;7.8
6402;Totaal;2-onder-1-kapwoning;A-label;Totaal;25e percentiel;2014;7.1
6403;Totaal;2-onder-1-kapwoning;A-label;Totaal;25e percentiel;2015;7.0
6404;Totaal;2-onder-1-kapwoning;A-label;Totaal;25e percentiel;2016;7.1
6405;Totaal;2-onder-1-kapwoning;A-label;Totaal;25e percentiel;2017;7.1
6406;Totaal;2-onder-1-kapwoning;A-label;Totaal;25e percentiel;2018;7.1
6407;Totaal;2-onder-1-kapwoning;A-label;Totaal;25e percentiel;2019;6.5
6408;Totaal;2-onder-1-kapwoning;A-label;Totaal;50e percentiel;2012;9.6
6409;Totaal;2-onder-1-kapwoning;A-label;Totaal;50e percentiel;2013;9.5
6410;Totaal;2-onder-1-kapwoning;A-label;Totaal;50e percentiel;2014;8.6
6411;Totaal;2-onder-1-kapwoning;A-label;Totaal;50e percentiel;2015;8.5
6412;Totaal;2-onder-1-kapwoning;A-label;Totaal;50e percentiel;2016;8.7
6413;Totaal;2-onder-1-kapwoning;A-label;Totaal;50e percentiel;2017;8.6
6414;Totaal;2-onder-1-kapwoning;A-label;Totaal;50e percentiel;2018;8.6
6415;Totaal;2-onder-1-kapwoning;A-label;Totaal;50e percentiel;2019;8.0
6416;Totaal;2-onder-1-kapwoning;A-label;Totaal;75e percentiel;2012;11.8
6417;Totaal;2-onder-1-kapwoning;A-label;Totaal;75e percentiel;2013;11.8
6418;Totaal;2-onder-1-kapwoning;A-label;Totaal;75e percentiel;2014;10.7
6419;Totaal;2-onder-1-kapwoning;A-label;Totaal;75e percentiel;2015;10.8
6420;Totaal;2-onder-1-kapwoning;A-label;Totaal;75e percentiel;2016;10.7
6421;Totaal;2-onder-1-kapwoning;A-label;Totaal;75e percentiel;2017;10.5
6422;Totaal;2-onder-1-kapwoning;A-label;Totaal;75e percentiel;2018;10.4
6423;Totaal;2-onder-1-kapwoning;A-label;Totaal;75e percentiel;2019;9.8
6424;Totaal;2-onder-1-kapwoning;A-label;Totaal;95e percentiel;2012;17.1
6425;Totaal;2-onder-1-kapwoning;A-label;Totaal;95e percentiel;2013;16.9
6426;Totaal;2-onder-1-kapwoning;A-label;Totaal;95e percentiel;2014;15.4
6427;Totaal;2-onder-1-kapwoning;A-label;Totaal;95e percentiel;2015;15.3
6428;Totaal;2-onder-1-kapwoning;A-label;Totaal;95e percentiel;2016;15.0
6429;Totaal;2-onder-1-kapwoning;A-label;Totaal;95e percentiel;2017;14.4
6430;Totaal;2-onder-1-kapwoning;A-label;Totaal;95e percentiel;2018;14.2
6431;Totaal;2-onder-1-kapwoning;A-label;Totaal;95e percentiel;2019;13.5
6432;Totaal;2-onder-1-kapwoning;A-label;15 tot 50 m²;Gemiddelde;2012;
6433;Totaal;2-onder-1-kapwoning;A-label;15 tot 50 m²;Gemiddelde;2013;
