ID;Gender;Origin;TransferredTo;Periods;PupilsAndStudents_1
9054;Males and females;30;10;2005/'06;
9055;Males and females;30;10;2006/'07;
9056;Males and females;30;10;2007/'08;
9057;Males and females;30;10;2008/'09;
9058;Males and females;30;11;1995/'96;
9059;Males and females;30;11;1996/'97;
9060;Males and females;30;11;1997/'98;
9061;Males and females;30;11;1998/'99;
9062;Males and females;30;11;1999/'00;
9063;Males and females;30;11;2000/'01;
9064;Males and females;30;11;2001/'02;
9065;Males and females;30;11;2002/'03;
9066;Males and females;30;11;2003/'04;
9067;Males and females;30;11;2004/'05;
9068;Males and females;30;11;2005/'06;
9069;Males and females;30;11;2006/'07;
9070;Males and females;30;11;2007/'08;
9071;Males and females;30;11;2008/'09;
9072;Males and females;30;12;1995/'96;
9073;Males and females;30;12;1996/'97;
9074;Males and females;30;12;1997/'98;
9075;Males and females;30;12;1998/'99;
9076;Males and females;30;12;1999/'00;
9077;Males and females;30;12;2000/'01;
9078;Males and females;30;12;2001/'02;
9079;Males and females;30;12;2002/'03;
9080;Males and females;30;12;2003/'04;
9081;Males and females;30;12;2004/'05;
9082;Males and females;30;12;2005/'06;
9083;Males and females;30;12;2006/'07;
9084;Males and females;30;12;2007/'08;
9085;Males and females;30;12;2008/'09;
9086;Males and females;30;13;1995/'96;
9087;Males and females;30;13;1996/'97;
9088;Males and females;30;13;1997/'98;
9089;Males and females;30;13;1998/'99;
9090;Males and females;30;13;1999/'00;
9091;Males and females;30;13;2000/'01;
9092;Males and females;30;13;2001/'02;
9093;Males and females;30;13;2002/'03;
9094;Males and females;30;13;2003/'04;
9095;Males and females;30;13;2004/'05;
9096;Males and females;30;13;2005/'06;
9097;Males and females;30;13;2006/'07;
9098;Males and females;30;13;2007/'08;
9099;Males and females;30;13;2008/'09;
9100;Males and females;30;14;1995/'96;
9101;Males and females;30;14;1996/'97;
9102;Males and females;30;14;1997/'98;
9103;Males and females;30;14;1998/'99;
9104;Males and females;30;14;1999/'00;
9105;Males and females;30;14;2000/'01;
9106;Males and females;30;14;2001/'02;
9107;Males and females;30;14;2002/'03;
9108;Males and females;30;14;2003/'04;
9109;Males and females;30;14;2004/'05;
9110;Males and females;30;14;2005/'06;
9111;Males and females;30;14;2006/'07;
9112;Males and females;30;14;2007/'08;
9113;Males and females;30;14;2008/'09;
9114;Males and females;30;15;1995/'96;
9115;Males and females;30;15;1996/'97;
9116;Males and females;30;15;1997/'98;
9117;Males and females;30;15;1998/'99;
9118;Males and females;30;15;1999/'00;
9119;Males and females;30;15;2000/'01;
9120;Males and females;30;15;2001/'02;
9121;Males and females;30;15;2002/'03;
9122;Males and females;30;15;2003/'04;
9123;Males and females;30;15;2004/'05;
9124;Males and females;30;15;2005/'06;
9125;Males and females;30;15;2006/'07;
9126;Males and females;30;15;2007/'08;
9127;Males and females;30;15;2008/'09;
9128;Males and females;30;16;1995/'96;
9129;Males and females;30;16;1996/'97;
9130;Males and females;30;16;1997/'98;
9131;Males and females;30;16;1998/'99;
9132;Males and females;30;16;1999/'00;
9133;Males and females;30;16;2000/'01;
9134;Males and females;30;16;2001/'02;
9135;Males and females;30;16;2002/'03;
9136;Males and females;30;16;2003/'04;
9137;Males and females;30;16;2004/'05;
9138;Males and females;30;16;2005/'06;
9139;Males and females;30;16;2006/'07;
9140;Males and females;30;16;2007/'08;
9141;Males and females;30;16;2008/'09;
9142;Males and females;30;17;1995/'96;
9143;Males and females;30;17;1996/'97;
9144;Males and females;30;17;1997/'98;
9145;Males and females;30;17;1998/'99;
9146;Males and females;30;17;1999/'00;
9147;Males and females;30;17;2000/'01;
9148;Males and females;30;17;2001/'02;
9149;Males and females;30;17;2002/'03;
9150;Males and females;30;17;2003/'04;
9151;Males and females;30;17;2004/'05;
9152;Males and females;30;17;2005/'06;
9153;Males and females;30;17;2006/'07;
9154;Males and females;30;17;2007/'08;
9155;Males and females;30;17;2008/'09;
9156;Males and females;30;18;1995/'96;
9157;Males and females;30;18;1996/'97;
9158;Males and females;30;18;1997/'98;
9159;Males and females;30;18;1998/'99;
9160;Males and females;30;18;1999/'00;
9161;Males and females;30;18;2000/'01;
9162;Males and females;30;18;2001/'02;
9163;Males and females;30;18;2002/'03;
9164;Males and females;30;18;2003/'04;
9165;Males and females;30;18;2004/'05;
9166;Males and females;30;18;2005/'06;
9167;Males and females;30;18;2006/'07;
9168;Males and females;30;18;2007/'08;
9169;Males and females;30;18;2008/'09;
9170;Males and females;30;19;1995/'96;7.0
9171;Males and females;30;19;1996/'97;26.0
9172;Males and females;30;19;1997/'98;27.0
9173;Males and females;30;19;1998/'99;34.0
9174;Males and females;30;19;1999/'00;14.0
9175;Males and females;30;19;2000/'01;20.0
9176;Males and females;30;19;2001/'02;20.0
9177;Males and females;30;19;2002/'03;15.0
9178;Males and females;30;19;2003/'04;25.0
9179;Males and females;30;19;2004/'05;21.0
9180;Males and females;30;19;2005/'06;15.0
9181;Males and females;30;19;2006/'07;19.0
9182;Males and females;30;19;2007/'08;24.0
9183;Males and females;30;19;2008/'09;19.0
9184;Males and females;30;20;1995/'96;607.0
9185;Males and females;30;20;1996/'97;574.0
9186;Males and females;30;20;1997/'98;523.0
9187;Males and females;30;20;1998/'99;532.0
9188;Males and females;30;20;1999/'00;613.0
9189;Males and females;30;20;2000/'01;689.0
9190;Males and females;30;20;2001/'02;660.0
9191;Males and females;30;20;2002/'03;644.0
9192;Males and females;30;20;2003/'04;770.0
9193;Males and females;30;20;2004/'05;727.0
9194;Males and females;30;20;2005/'06;786.0
9195;Males and females;30;20;2006/'07;706.0
9196;Males and females;30;20;2007/'08;469.0
9197;Males and females;30;20;2008/'09;412.0
9198;Males and females;30;21;1995/'96;72.0
9199;Males and females;30;21;1996/'97;90.0
9200;Males and females;30;21;1997/'98;54.0
9201;Males and females;30;21;1998/'99;53.0
9202;Males and females;30;21;1999/'00;63.0
9203;Males and females;30;21;2000/'01;66.0
9204;Males and females;30;21;2001/'02;58.0
9205;Males and females;30;21;2002/'03;61.0
9206;Males and females;30;21;2003/'04;60.0
9207;Males and females;30;21;2004/'05;61.0
9208;Males and females;30;21;2005/'06;67.0
9209;Males and females;30;21;2006/'07;55.0
9210;Males and females;30;21;2007/'08;49.0
9211;Males and females;30;21;2008/'09;58.0
9212;Males and females;30;22;1995/'96;128.0
9213;Males and females;30;22;1996/'97;133.0
9214;Males and females;30;22;1997/'98;140.0
9215;Males and females;30;22;1998/'99;135.0
9216;Males and females;30;22;1999/'00;133.0
9217;Males and females;30;22;2000/'01;137.0
9218;Males and females;30;22;2001/'02;113.0
9219;Males and females;30;22;2002/'03;130.0
9220;Males and females;30;22;2003/'04;92.0
9221;Males and females;30;22;2004/'05;101.0
9222;Males and females;30;22;2005/'06;74.0
9223;Males and females;30;22;2006/'07;70.0
9224;Males and females;30;22;2007/'08;58.0
9225;Males and females;30;22;2008/'09;65.0
9226;Males and females;30;2;1995/'96;9087.0
9227;Males and females;30;2;1996/'97;9056.0
9228;Males and females;30;2;1997/'98;8767.0
9229;Males and females;30;2;1998/'99;8847.0
9230;Males and females;30;2;1999/'00;9130.0
9231;Males and females;30;2;2000/'01;10444.0
9232;Males and females;30;2;2001/'02;11960.0
9233;Males and females;30;2;2002/'03;12672.0
9234;Males and females;30;2;2003/'04;13290.0
9235;Males and females;30;2;2004/'05;13855.0
9236;Males and females;30;2;2005/'06;13736.0
9237;Males and females;30;2;2006/'07;12635.0
9238;Males and females;30;2;2007/'08;12877.0
9239;Males and females;30;2;2008/'09;11895.0
9240;Males and females;31;1;1995/'96;137662.0
9241;Males and females;31;1;1996/'97;128435.0
9242;Males and females;31;1;1997/'98;125227.0
9243;Males and females;31;1;1998/'99;126667.0
9244;Males and females;31;1;1999/'00;129160.0
9245;Males and females;31;1;2000/'01;131866.0
9246;Males and females;31;1;2001/'02;137102.0
9247;Males and females;31;1;2002/'03;143241.0
9248;Males and females;31;1;2003/'04;150760.0
9249;Males and females;31;1;2004/'05;158540.0
9250;Males and females;31;1;2005/'06;163073.0
9251;Males and females;31;1;2006/'07;165345.0
9252;Males and females;31;1;2007/'08;172240.0
9253;Males and females;31;1;2008/'09;179758.0
9254;Males and females;31;3;1995/'96;125526.0
9255;Males and females;31;3;1996/'97;117730.0
9256;Males and females;31;3;1997/'98;115360.0
9257;Males and females;31;3;1998/'99;116725.0
9258;Males and females;31;3;1999/'00;119200.0
9259;Males and females;31;3;2000/'01;122594.0
9260;Males and females;31;3;2001/'02;128130.0
9261;Males and females;31;3;2002/'03;134748.0
9262;Males and females;31;3;2003/'04;141819.0
9263;Males and females;31;3;2004/'05;147874.0
9264;Males and females;31;3;2005/'06;150124.0
9265;Males and females;31;3;2006/'07;151829.0
9266;Males and females;31;3;2007/'08;158241.0
9267;Males and females;31;3;2008/'09;164918.0
9268;Males and females;31;4;1995/'96;
9269;Males and females;31;4;1996/'97;
9270;Males and females;31;4;1997/'98;
9271;Males and females;31;4;1998/'99;
9272;Males and females;31;4;1999/'00;
9273;Males and females;31;4;2000/'01;
9274;Males and females;31;4;2001/'02;
9275;Males and females;31;4;2002/'03;
9276;Males and females;31;4;2003/'04;
9277;Males and females;31;4;2004/'05;
9278;Males and females;31;4;2005/'06;
9279;Males and females;31;4;2006/'07;
9280;Males and females;31;4;2007/'08;
9281;Males and females;31;4;2008/'09;
9282;Males and females;31;5;1995/'96;
9283;Males and females;31;5;1996/'97;
9284;Males and females;31;5;1997/'98;
9285;Males and females;31;5;1998/'99;
9286;Males and females;31;5;1999/'00;
9287;Males and females;31;5;2000/'01;
9288;Males and females;31;5;2001/'02;
9289;Males and females;31;5;2002/'03;
9290;Males and females;31;5;2003/'04;
9291;Males and females;31;5;2004/'05;
9292;Males and females;31;5;2005/'06;
9293;Males and females;31;5;2006/'07;
9294;Males and females;31;5;2007/'08;
9295;Males and females;31;5;2008/'09;
9296;Males and females;31;6;1995/'96;
9297;Males and females;31;6;1996/'97;
9298;Males and females;31;6;1997/'98;
9299;Males and females;31;6;1998/'99;
9300;Males and females;31;6;1999/'00;
9301;Males and females;31;6;2000/'01;
9302;Males and females;31;6;2001/'02;
9303;Males and females;31;6;2002/'03;
9304;Males and females;31;6;2003/'04;
9305;Males and females;31;6;2004/'05;
9306;Males and females;31;6;2005/'06;
9307;Males and females;31;6;2006/'07;
9308;Males and females;31;6;2007/'08;
9309;Males and females;31;6;2008/'09;
9310;Males and females;31;7;1995/'96;
9311;Males and females;31;7;1996/'97;
9312;Males and females;31;7;1997/'98;
9313;Males and females;31;7;1998/'99;
9314;Males and females;31;7;1999/'00;
9315;Males and females;31;7;2000/'01;
9316;Males and females;31;7;2001/'02;
9317;Males and females;31;7;2002/'03;
9318;Males and females;31;7;2003/'04;
9319;Males and females;31;7;2004/'05;
9320;Males and females;31;7;2005/'06;
9321;Males and females;31;7;2006/'07;
9322;Males and females;31;7;2007/'08;
9323;Males and females;31;7;2008/'09;
9324;Males and females;31;8;1995/'96;
9325;Males and females;31;8;1996/'97;
9326;Males and females;31;8;1997/'98;
9327;Males and females;31;8;1998/'99;
9328;Males and females;31;8;1999/'00;
9329;Males and females;31;8;2000/'01;
9330;Males and females;31;8;2001/'02;
9331;Males and females;31;8;2002/'03;
9332;Males and females;31;8;2003/'04;
9333;Males and females;31;8;2004/'05;
9334;Males and females;31;8;2005/'06;
9335;Males and females;31;8;2006/'07;
9336;Males and females;31;8;2007/'08;
9337;Males and females;31;8;2008/'09;
9338;Males and females;31;9;1995/'96;
9339;Males and females;31;9;1996/'97;
9340;Males and females;31;9;1997/'98;
9341;Males and females;31;9;1998/'99;
9342;Males and females;31;9;1999/'00;
9343;Males and females;31;9;2000/'01;
9344;Males and females;31;9;2001/'02;
9345;Males and females;31;9;2002/'03;
9346;Males and females;31;9;2003/'04;
9347;Males and females;31;9;2004/'05;
9348;Males and females;31;9;2005/'06;
9349;Males and females;31;9;2006/'07;
9350;Males and females;31;9;2007/'08;
9351;Males and females;31;9;2008/'09;
9352;Males and females;31;10;1995/'96;
9353;Males and females;31;10;1996/'97;
9354;Males and females;31;10;1997/'98;
9355;Males and females;31;10;1998/'99;
9356;Males and females;31;10;1999/'00;
9357;Males and females;31;10;2000/'01;
9358;Males and females;31;10;2001/'02;
9359;Males and females;31;10;2002/'03;
9360;Males and females;31;10;2003/'04;
9361;Males and females;31;10;2004/'05;
9362;Males and females;31;10;2005/'06;
9363;Males and females;31;10;2006/'07;
9364;Males and females;31;10;2007/'08;
9365;Males and females;31;10;2008/'09;
9366;Males and females;31;11;1995/'96;
9367;Males and females;31;11;1996/'97;
9368;Males and females;31;11;1997/'98;
9369;Males and females;31;11;1998/'99;
9370;Males and females;31;11;1999/'00;
9371;Males and females;31;11;2000/'01;
9372;Males and females;31;11;2001/'02;
9373;Males and females;31;11;2002/'03;
9374;Males and females;31;11;2003/'04;
9375;Males and females;31;11;2004/'05;
9376;Males and females;31;11;2005/'06;
9377;Males and females;31;11;2006/'07;
9378;Males and females;31;11;2007/'08;
9379;Males and females;31;11;2008/'09;
9380;Males and females;31;12;1995/'96;
9381;Males and females;31;12;1996/'97;
9382;Males and females;31;12;1997/'98;
9383;Males and females;31;12;1998/'99;
9384;Males and females;31;12;1999/'00;
9385;Males and females;31;12;2000/'01;
9386;Males and females;31;12;2001/'02;
9387;Males and females;31;12;2002/'03;
9388;Males and females;31;12;2003/'04;
9389;Males and females;31;12;2004/'05;
9390;Males and females;31;12;2005/'06;
9391;Males and females;31;12;2006/'07;
9392;Males and females;31;12;2007/'08;
9393;Males and females;31;12;2008/'09;
9394;Males and females;31;13;1995/'96;
9395;Males and females;31;13;1996/'97;
9396;Males and females;31;13;1997/'98;
9397;Males and females;31;13;1998/'99;
9398;Males and females;31;13;1999/'00;
9399;Males and females;31;13;2000/'01;
9400;Males and females;31;13;2001/'02;
9401;Males and females;31;13;2002/'03;
9402;Males and females;31;13;2003/'04;
9403;Males and females;31;13;2004/'05;
9404;Males and females;31;13;2005/'06;
9405;Males and females;31;13;2006/'07;
9406;Males and females;31;13;2007/'08;
9407;Males and females;31;13;2008/'09;
9408;Males and females;31;14;1995/'96;
9409;Males and females;31;14;1996/'97;
9410;Males and females;31;14;1997/'98;
9411;Males and females;31;14;1998/'99;
9412;Males and females;31;14;1999/'00;
9413;Males and females;31;14;2000/'01;
9414;Males and females;31;14;2001/'02;
9415;Males and females;31;14;2002/'03;
9416;Males and females;31;14;2003/'04;
9417;Males and females;31;14;2004/'05;
9418;Males and females;31;14;2005/'06;
9419;Males and females;31;14;2006/'07;
9420;Males and females;31;14;2007/'08;
9421;Males and females;31;14;2008/'09;
9422;Males and females;31;15;1995/'96;
9423;Males and females;31;15;1996/'97;
9424;Males and females;31;15;1997/'98;
9425;Males and females;31;15;1998/'99;
9426;Males and females;31;15;1999/'00;
9427;Males and females;31;15;2000/'01;
9428;Males and females;31;15;2001/'02;
9429;Males and females;31;15;2002/'03;
9430;Males and females;31;15;2003/'04;
9431;Males and females;31;15;2004/'05;
9432;Males and females;31;15;2005/'06;
9433;Males and females;31;15;2006/'07;
9434;Males and females;31;15;2007/'08;
9435;Males and females;31;15;2008/'09;
9436;Males and females;31;16;1995/'96;
9437;Males and females;31;16;1996/'97;
9438;Males and females;31;16;1997/'98;
9439;Males and females;31;16;1998/'99;
9440;Males and females;31;16;1999/'00;
9441;Males and females;31;16;2000/'01;
9442;Males and females;31;16;2001/'02;
9443;Males and females;31;16;2002/'03;
9444;Males and females;31;16;2003/'04;
9445;Males and females;31;16;2004/'05;
9446;Males and females;31;16;2005/'06;
9447;Males and females;31;16;2006/'07;
9448;Males and females;31;16;2007/'08;
9449;Males and females;31;16;2008/'09;
9450;Males and females;31;17;1995/'96;
9451;Males and females;31;17;1996/'97;
9452;Males and females;31;17;1997/'98;
9453;Males and females;31;17;1998/'99;
9454;Males and females;31;17;1999/'00;
9455;Males and females;31;17;2000/'01;
9456;Males and females;31;17;2001/'02;
9457;Males and females;31;17;2002/'03;
9458;Males and females;31;17;2003/'04;
9459;Males and females;31;17;2004/'05;
9460;Males and females;31;17;2005/'06;
9461;Males and females;31;17;2006/'07;
9462;Males and females;31;17;2007/'08;
9463;Males and females;31;17;2008/'09;
9464;Males and females;31;18;1995/'96;
9465;Males and females;31;18;1996/'97;
9466;Males and females;31;18;1997/'98;
9467;Males and females;31;18;1998/'99;
9468;Males and females;31;18;1999/'00;
9469;Males and females;31;18;2000/'01;
9470;Males and females;31;18;2001/'02;
9471;Males and females;31;18;2002/'03;
9472;Males and females;31;18;2003/'04;
9473;Males and females;31;18;2004/'05;
9474;Males and females;31;18;2005/'06;
9475;Males and females;31;18;2006/'07;
9476;Males and females;31;18;2007/'08;
9477;Males and females;31;18;2008/'09;
