ID;RegioS;WijzeBeeindiging;Perioden;PersonenMetBeeindigdeSchuldsanering_1
439;Oost-Nederland (LD);Beëindigingen door faillissement;2013;170.0
440;Oost-Nederland (LD);Beëindigingen door faillissement;2014;110.0
441;Oost-Nederland (LD);Beëindigingen door faillissement;2015;55.0
442;Oost-Nederland (LD);Beëindigingen door faillissement;2016;45.0
443;Oost-Nederland (LD);Beëindigingen door faillissement;2017;45.0
444;Oost-Nederland (LD);Beëindigingen door faillissement;2018;40.0
445;Oost-Nederland (LD);Beëindigingen door faillissement;2019;40.0
446;Oost-Nederland (LD);Beëindigingen door faillissement;2020;25.0
447;Oost-Nederland (LD);Beëindigingen door faillissement;2021;
448;Oost-Nederland (LD);Beëindigingen door faillissement;2022;10.0
449;Oost-Nederland (LD);Beëindigingen door faillissement;2023;
450;Oost-Nederland (LD);Beëindigingen door betalingen hervat;1999;
451;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2000;
452;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2001;
453;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2002;
454;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2003;
455;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2004;
456;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2005;15.0
457;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2006;30.0
458;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2007;55.0
459;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2008;50.0
460;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2009;35.0
461;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2010;25.0
462;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2011;25.0
463;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2012;35.0
464;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2013;50.0
465;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2014;50.0
466;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2015;20.0
467;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2016;30.0
468;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2017;35.0
469;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2018;25.0
470;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2019;45.0
471;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2020;15.0
472;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2021;
473;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2022;
474;Oost-Nederland (LD);Beëindigingen door betalingen hervat;2023;
475;Oost-Nederland (LD);Beëindigingen zonder schone lei;1999;
476;Oost-Nederland (LD);Beëindigingen zonder schone lei;2000;
477;Oost-Nederland (LD);Beëindigingen zonder schone lei;2001;
478;Oost-Nederland (LD);Beëindigingen zonder schone lei;2002;
479;Oost-Nederland (LD);Beëindigingen zonder schone lei;2003;
480;Oost-Nederland (LD);Beëindigingen zonder schone lei;2004;100.0
481;Oost-Nederland (LD);Beëindigingen zonder schone lei;2005;170.0
482;Oost-Nederland (LD);Beëindigingen zonder schone lei;2006;155.0
483;Oost-Nederland (LD);Beëindigingen zonder schone lei;2007;110.0
484;Oost-Nederland (LD);Beëindigingen zonder schone lei;2008;305.0
485;Oost-Nederland (LD);Beëindigingen zonder schone lei;2009;230.0
486;Oost-Nederland (LD);Beëindigingen zonder schone lei;2010;240.0
487;Oost-Nederland (LD);Beëindigingen zonder schone lei;2011;235.0
488;Oost-Nederland (LD);Beëindigingen zonder schone lei;2012;270.0
489;Oost-Nederland (LD);Beëindigingen zonder schone lei;2013;355.0
490;Oost-Nederland (LD);Beëindigingen zonder schone lei;2014;280.0
491;Oost-Nederland (LD);Beëindigingen zonder schone lei;2015;210.0
492;Oost-Nederland (LD);Beëindigingen zonder schone lei;2016;170.0
493;Oost-Nederland (LD);Beëindigingen zonder schone lei;2017;130.0
494;Oost-Nederland (LD);Beëindigingen zonder schone lei;2018;120.0
495;Oost-Nederland (LD);Beëindigingen zonder schone lei;2019;90.0
496;Oost-Nederland (LD);Beëindigingen zonder schone lei;2020;50.0
497;Oost-Nederland (LD);Beëindigingen zonder schone lei;2021;10.0
498;Oost-Nederland (LD);Beëindigingen zonder schone lei;2022;
499;Oost-Nederland (LD);Beëindigingen zonder schone lei;2023;
500;Oost-Nederland (LD);Beëindigingen onbekend;1999;
501;Oost-Nederland (LD);Beëindigingen onbekend;2000;15.0
502;Oost-Nederland (LD);Beëindigingen onbekend;2001;45.0
503;Oost-Nederland (LD);Beëindigingen onbekend;2002;80.0
504;Oost-Nederland (LD);Beëindigingen onbekend;2003;105.0
505;Oost-Nederland (LD);Beëindigingen onbekend;2004;105.0
506;Oost-Nederland (LD);Beëindigingen onbekend;2005;30.0
507;Oost-Nederland (LD);Beëindigingen onbekend;2006;20.0
508;Oost-Nederland (LD);Beëindigingen onbekend;2007;15.0
509;Oost-Nederland (LD);Beëindigingen onbekend;2008;35.0
510;Oost-Nederland (LD);Beëindigingen onbekend;2009;70.0
511;Oost-Nederland (LD);Beëindigingen onbekend;2010;40.0
512;Oost-Nederland (LD);Beëindigingen onbekend;2011;35.0
513;Oost-Nederland (LD);Beëindigingen onbekend;2012;50.0
514;Oost-Nederland (LD);Beëindigingen onbekend;2013;35.0
515;Oost-Nederland (LD);Beëindigingen onbekend;2014;20.0
516;Oost-Nederland (LD);Beëindigingen onbekend;2015;25.0
517;Oost-Nederland (LD);Beëindigingen onbekend;2016;15.0
518;Oost-Nederland (LD);Beëindigingen onbekend;2017;20.0
519;Oost-Nederland (LD);Beëindigingen onbekend;2018;65.0
520;Oost-Nederland (LD);Beëindigingen onbekend;2019;20.0
521;Oost-Nederland (LD);Beëindigingen onbekend;2020;90.0
522;Oost-Nederland (LD);Beëindigingen onbekend;2021;845.0
523;Oost-Nederland (LD);Beëindigingen onbekend;2022;1005.0
524;Oost-Nederland (LD);Beëindigingen onbekend;2023;680.0
525;West-Nederland (LD);Totaal alle beëindigingen;1999;50.0
526;West-Nederland (LD);Totaal alle beëindigingen;2000;280.0
527;West-Nederland (LD);Totaal alle beëindigingen;2001;585.0
528;West-Nederland (LD);Totaal alle beëindigingen;2002;1375.0
529;West-Nederland (LD);Totaal alle beëindigingen;2003;2795.0
530;West-Nederland (LD);Totaal alle beëindigingen;2004;3065.0
531;West-Nederland (LD);Totaal alle beëindigingen;2005;4020.0
532;West-Nederland (LD);Totaal alle beëindigingen;2006;4365.0
533;West-Nederland (LD);Totaal alle beëindigingen;2007;5100.0
534;West-Nederland (LD);Totaal alle beëindigingen;2008;5585.0
535;West-Nederland (LD);Totaal alle beëindigingen;2009;5730.0
536;West-Nederland (LD);Totaal alle beëindigingen;2010;5725.0
537;West-Nederland (LD);Totaal alle beëindigingen;2011;4350.0
538;West-Nederland (LD);Totaal alle beëindigingen;2012;4030.0
539;West-Nederland (LD);Totaal alle beëindigingen;2013;4405.0
540;West-Nederland (LD);Totaal alle beëindigingen;2014;5285.0
541;West-Nederland (LD);Totaal alle beëindigingen;2015;5850.0
542;West-Nederland (LD);Totaal alle beëindigingen;2016;5200.0
543;West-Nederland (LD);Totaal alle beëindigingen;2017;4780.0
544;West-Nederland (LD);Totaal alle beëindigingen;2018;4480.0
545;West-Nederland (LD);Totaal alle beëindigingen;2019;4065.0
546;West-Nederland (LD);Totaal alle beëindigingen;2020;3255.0
547;West-Nederland (LD);Totaal alle beëindigingen;2021;2390.0
548;West-Nederland (LD);Totaal alle beëindigingen;2022;2100.0
549;West-Nederland (LD);Totaal alle beëindigingen;2023;1300.0
550;West-Nederland (LD);Beëindigingen door schone lei;1999;
551;West-Nederland (LD);Beëindigingen door schone lei;2000;35.0
552;West-Nederland (LD);Beëindigingen door schone lei;2001;125.0
553;West-Nederland (LD);Beëindigingen door schone lei;2002;805.0
554;West-Nederland (LD);Beëindigingen door schone lei;2003;2000.0
555;West-Nederland (LD);Beëindigingen door schone lei;2004;2105.0
556;West-Nederland (LD);Beëindigingen door schone lei;2005;2565.0
557;West-Nederland (LD);Beëindigingen door schone lei;2006;2645.0
558;West-Nederland (LD);Beëindigingen door schone lei;2007;3545.0
559;West-Nederland (LD);Beëindigingen door schone lei;2008;3995.0
560;West-Nederland (LD);Beëindigingen door schone lei;2009;4310.0
561;West-Nederland (LD);Beëindigingen door schone lei;2010;4580.0
562;West-Nederland (LD);Beëindigingen door schone lei;2011;3365.0
563;West-Nederland (LD);Beëindigingen door schone lei;2012;2805.0
564;West-Nederland (LD);Beëindigingen door schone lei;2013;3205.0
565;West-Nederland (LD);Beëindigingen door schone lei;2014;4255.0
566;West-Nederland (LD);Beëindigingen door schone lei;2015;4995.0
567;West-Nederland (LD);Beëindigingen door schone lei;2016;4495.0
568;West-Nederland (LD);Beëindigingen door schone lei;2017;4175.0
569;West-Nederland (LD);Beëindigingen door schone lei;2018;3925.0
570;West-Nederland (LD);Beëindigingen door schone lei;2019;3615.0
571;West-Nederland (LD);Beëindigingen door schone lei;2020;2800.0
572;West-Nederland (LD);Beëindigingen door schone lei;2021;1295.0
573;West-Nederland (LD);Beëindigingen door schone lei;2022;430.0
574;West-Nederland (LD);Beëindigingen door schone lei;2023;215.0
575;West-Nederland (LD);Beëindigingen door akkoord;1999;20.0
576;West-Nederland (LD);Beëindigingen door akkoord;2000;70.0
577;West-Nederland (LD);Beëindigingen door akkoord;2001;145.0
578;West-Nederland (LD);Beëindigingen door akkoord;2002;120.0
579;West-Nederland (LD);Beëindigingen door akkoord;2003;65.0
580;West-Nederland (LD);Beëindigingen door akkoord;2004;65.0
581;West-Nederland (LD);Beëindigingen door akkoord;2005;85.0
582;West-Nederland (LD);Beëindigingen door akkoord;2006;110.0
583;West-Nederland (LD);Beëindigingen door akkoord;2007;105.0
584;West-Nederland (LD);Beëindigingen door akkoord;2008;125.0
585;West-Nederland (LD);Beëindigingen door akkoord;2009;80.0
586;West-Nederland (LD);Beëindigingen door akkoord;2010;45.0
587;West-Nederland (LD);Beëindigingen door akkoord;2011;60.0
588;West-Nederland (LD);Beëindigingen door akkoord;2012;55.0
589;West-Nederland (LD);Beëindigingen door akkoord;2013;65.0
590;West-Nederland (LD);Beëindigingen door akkoord;2014;40.0
591;West-Nederland (LD);Beëindigingen door akkoord;2015;40.0
592;West-Nederland (LD);Beëindigingen door akkoord;2016;45.0
593;West-Nederland (LD);Beëindigingen door akkoord;2017;35.0
594;West-Nederland (LD);Beëindigingen door akkoord;2018;30.0
595;West-Nederland (LD);Beëindigingen door akkoord;2019;25.0
596;West-Nederland (LD);Beëindigingen door akkoord;2020;30.0
597;West-Nederland (LD);Beëindigingen door akkoord;2021;15.0
598;West-Nederland (LD);Beëindigingen door akkoord;2022;15.0
599;West-Nederland (LD);Beëindigingen door akkoord;2023;
600;West-Nederland (LD);Beëindigingen door faillissement;1999;25.0
601;West-Nederland (LD);Beëindigingen door faillissement;2000;145.0
602;West-Nederland (LD);Beëindigingen door faillissement;2001;260.0
603;West-Nederland (LD);Beëindigingen door faillissement;2002;345.0
604;West-Nederland (LD);Beëindigingen door faillissement;2003;565.0
605;West-Nederland (LD);Beëindigingen door faillissement;2004;620.0
606;West-Nederland (LD);Beëindigingen door faillissement;2005;915.0
607;West-Nederland (LD);Beëindigingen door faillissement;2006;1100.0
608;West-Nederland (LD);Beëindigingen door faillissement;2007;910.0
609;West-Nederland (LD);Beëindigingen door faillissement;2008;370.0
610;West-Nederland (LD);Beëindigingen door faillissement;2009;330.0
611;West-Nederland (LD);Beëindigingen door faillissement;2010;250.0
612;West-Nederland (LD);Beëindigingen door faillissement;2011;195.0
613;West-Nederland (LD);Beëindigingen door faillissement;2012;280.0
614;West-Nederland (LD);Beëindigingen door faillissement;2013;250.0
615;West-Nederland (LD);Beëindigingen door faillissement;2014;200.0
616;West-Nederland (LD);Beëindigingen door faillissement;2015;120.0
617;West-Nederland (LD);Beëindigingen door faillissement;2016;105.0
618;West-Nederland (LD);Beëindigingen door faillissement;2017;80.0
619;West-Nederland (LD);Beëindigingen door faillissement;2018;65.0
620;West-Nederland (LD);Beëindigingen door faillissement;2019;45.0
621;West-Nederland (LD);Beëindigingen door faillissement;2020;30.0
622;West-Nederland (LD);Beëindigingen door faillissement;2021;20.0
623;West-Nederland (LD);Beëindigingen door faillissement;2022;15.0
624;West-Nederland (LD);Beëindigingen door faillissement;2023;15.0
625;West-Nederland (LD);Beëindigingen door betalingen hervat;1999;
626;West-Nederland (LD);Beëindigingen door betalingen hervat;2000;
627;West-Nederland (LD);Beëindigingen door betalingen hervat;2001;
628;West-Nederland (LD);Beëindigingen door betalingen hervat;2002;
629;West-Nederland (LD);Beëindigingen door betalingen hervat;2003;
630;West-Nederland (LD);Beëindigingen door betalingen hervat;2004;50.0
631;West-Nederland (LD);Beëindigingen door betalingen hervat;2005;100.0
632;West-Nederland (LD);Beëindigingen door betalingen hervat;2006;100.0
633;West-Nederland (LD);Beëindigingen door betalingen hervat;2007;145.0
634;West-Nederland (LD);Beëindigingen door betalingen hervat;2008;215.0
635;West-Nederland (LD);Beëindigingen door betalingen hervat;2009;240.0
636;West-Nederland (LD);Beëindigingen door betalingen hervat;2010;145.0
637;West-Nederland (LD);Beëindigingen door betalingen hervat;2011;95.0
638;West-Nederland (LD);Beëindigingen door betalingen hervat;2012;110.0
639;West-Nederland (LD);Beëindigingen door betalingen hervat;2013;100.0
640;West-Nederland (LD);Beëindigingen door betalingen hervat;2014;95.0
641;West-Nederland (LD);Beëindigingen door betalingen hervat;2015;80.0
642;West-Nederland (LD);Beëindigingen door betalingen hervat;2016;75.0
643;West-Nederland (LD);Beëindigingen door betalingen hervat;2017;70.0
644;West-Nederland (LD);Beëindigingen door betalingen hervat;2018;90.0
645;West-Nederland (LD);Beëindigingen door betalingen hervat;2019;115.0
646;West-Nederland (LD);Beëindigingen door betalingen hervat;2020;55.0
647;West-Nederland (LD);Beëindigingen door betalingen hervat;2021;65.0
648;West-Nederland (LD);Beëindigingen door betalingen hervat;2022;40.0
649;West-Nederland (LD);Beëindigingen door betalingen hervat;2023;10.0
650;West-Nederland (LD);Beëindigingen zonder schone lei;1999;
651;West-Nederland (LD);Beëindigingen zonder schone lei;2000;
652;West-Nederland (LD);Beëindigingen zonder schone lei;2001;
653;West-Nederland (LD);Beëindigingen zonder schone lei;2002;
654;West-Nederland (LD);Beëindigingen zonder schone lei;2003;
655;West-Nederland (LD);Beëindigingen zonder schone lei;2004;110.0
656;West-Nederland (LD);Beëindigingen zonder schone lei;2005;325.0
657;West-Nederland (LD);Beëindigingen zonder schone lei;2006;380.0
658;West-Nederland (LD);Beëindigingen zonder schone lei;2007;365.0
659;West-Nederland (LD);Beëindigingen zonder schone lei;2008;835.0
660;West-Nederland (LD);Beëindigingen zonder schone lei;2009;655.0
661;West-Nederland (LD);Beëindigingen zonder schone lei;2010;615.0
662;West-Nederland (LD);Beëindigingen zonder schone lei;2011;535.0
663;West-Nederland (LD);Beëindigingen zonder schone lei;2012;650.0
664;West-Nederland (LD);Beëindigingen zonder schone lei;2013;700.0
665;West-Nederland (LD);Beëindigingen zonder schone lei;2014;625.0
666;West-Nederland (LD);Beëindigingen zonder schone lei;2015;555.0
667;West-Nederland (LD);Beëindigingen zonder schone lei;2016;425.0
668;West-Nederland (LD);Beëindigingen zonder schone lei;2017;390.0
669;West-Nederland (LD);Beëindigingen zonder schone lei;2018;295.0
670;West-Nederland (LD);Beëindigingen zonder schone lei;2019;220.0
671;West-Nederland (LD);Beëindigingen zonder schone lei;2020;140.0
672;West-Nederland (LD);Beëindigingen zonder schone lei;2021;55.0
673;West-Nederland (LD);Beëindigingen zonder schone lei;2022;30.0
674;West-Nederland (LD);Beëindigingen zonder schone lei;2023;
675;West-Nederland (LD);Beëindigingen onbekend;1999;
676;West-Nederland (LD);Beëindigingen onbekend;2000;25.0
677;West-Nederland (LD);Beëindigingen onbekend;2001;60.0
678;West-Nederland (LD);Beëindigingen onbekend;2002;100.0
679;West-Nederland (LD);Beëindigingen onbekend;2003;160.0
680;West-Nederland (LD);Beëindigingen onbekend;2004;115.0
681;West-Nederland (LD);Beëindigingen onbekend;2005;30.0
682;West-Nederland (LD);Beëindigingen onbekend;2006;25.0
683;West-Nederland (LD);Beëindigingen onbekend;2007;25.0
684;West-Nederland (LD);Beëindigingen onbekend;2008;50.0
685;West-Nederland (LD);Beëindigingen onbekend;2009;120.0
686;West-Nederland (LD);Beëindigingen onbekend;2010;85.0
687;West-Nederland (LD);Beëindigingen onbekend;2011;95.0
688;West-Nederland (LD);Beëindigingen onbekend;2012;130.0
689;West-Nederland (LD);Beëindigingen onbekend;2013;85.0
690;West-Nederland (LD);Beëindigingen onbekend;2014;70.0
691;West-Nederland (LD);Beëindigingen onbekend;2015;60.0
692;West-Nederland (LD);Beëindigingen onbekend;2016;55.0
693;West-Nederland (LD);Beëindigingen onbekend;2017;35.0
694;West-Nederland (LD);Beëindigingen onbekend;2018;80.0
695;West-Nederland (LD);Beëindigingen onbekend;2019;55.0
696;West-Nederland (LD);Beëindigingen onbekend;2020;200.0
697;West-Nederland (LD);Beëindigingen onbekend;2021;940.0
698;West-Nederland (LD);Beëindigingen onbekend;2022;1570.0
699;West-Nederland (LD);Beëindigingen onbekend;2023;1045.0
700;Zuid-Nederland (LD);Totaal alle beëindigingen;1999;45.0
701;Zuid-Nederland (LD);Totaal alle beëindigingen;2000;180.0
702;Zuid-Nederland (LD);Totaal alle beëindigingen;2001;395.0
703;Zuid-Nederland (LD);Totaal alle beëindigingen;2002;705.0
704;Zuid-Nederland (LD);Totaal alle beëindigingen;2003;1385.0
705;Zuid-Nederland (LD);Totaal alle beëindigingen;2004;1780.0
706;Zuid-Nederland (LD);Totaal alle beëindigingen;2005;1960.0
707;Zuid-Nederland (LD);Totaal alle beëindigingen;2006;2140.0
708;Zuid-Nederland (LD);Totaal alle beëindigingen;2007;2345.0
709;Zuid-Nederland (LD);Totaal alle beëindigingen;2008;2555.0
710;Zuid-Nederland (LD);Totaal alle beëindigingen;2009;2810.0
711;Zuid-Nederland (LD);Totaal alle beëindigingen;2010;2660.0
712;Zuid-Nederland (LD);Totaal alle beëindigingen;2011;2505.0
713;Zuid-Nederland (LD);Totaal alle beëindigingen;2012;2085.0
714;Zuid-Nederland (LD);Totaal alle beëindigingen;2013;2280.0
715;Zuid-Nederland (LD);Totaal alle beëindigingen;2014;2660.0
716;Zuid-Nederland (LD);Totaal alle beëindigingen;2015;2500.0
