ID;TypeLozing;IndustrieVolgensSBI93;Perioden;FosforverbindingenAlsP_1;StikstofverbindingenAlsN_2;AntimoonverbindingenAlsSb_3;ArseenverbindingenAlsAs_4;CadmiumverbindingenAlsCd_5;ChroomverbindingenAlsCr_6;KobaltverbindingenAlsCo_7;KoperverbindingenAlsCu_8;KwikverbindingenAlsHg_9;LoodverbindingenAlsPb_10;NikkelverbindingenAlsNi_11;ZinkverbindingenAlsZn_12;Benzeen_13;Ethylbenzeen_14;Isopropylbenzeen_15;SomPAK6VanBorneff_16;Tolueen_17;XyleenTotaal_18;Dichloorethaan12_19;Hexachloorbutadieen_20;TetrachlooretheenPer_21;TetrachloormethaanTetra_22;DrinsAldrinDieldrinEnz_23;Hexachloorbenzenen_24;Pentachloorfenol_25;ChloorverbAnorgChloridenAlsCl_26;Fluoriden_27;CyanidenAnorganischAlsCN_28;CZV_29
313;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;2007;91;292;0.0;22.9;0.0;16.4;0.0;45;0.0;0;162;307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24356;0;0;1639
314;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;2008*;98;276;0.0;5.7;0.3;10.4;0.0;54;0.05;14;169;284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26650;0;0;1825
315;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;1990;429;3744;0.0;30.0;2.927;163.0;;1014;6.7;273;921;1926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21679;0;0;9957
316;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;1995;258;482;0.0;95.2;4.92;89.8;;126;3.88;94;515;1091;0.0;0.0;0.0;0.0;0.3;0.2;0.1;0.0;0.0;0.0;0.004;0.004;0.022;9768;0;0;2872
317;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;2000;439;880;0.0;34.5;9.58;30.3;;396;0.36;67;245;1347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30149;0;0;3569
318;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;2003;148;478;0.0;17.7;0.288;38.7;0.0;78;0.13;12;171;729;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26197;0;0;3216
319;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;2004;107;610;0.0;21.8;1.018;24.3;0.0;64;0.022;8;102;1555;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20326;0;0;9273
320;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;2005;106;438;0.0;22.0;0.878;31.1;0.0;70;0.07;11;236;1001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20447;0;0;4187
321;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;2006;111;433;0.0;27.6;0.992;43.2;0.0;48;0.01;20;117;842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18924;0;0;4240
322;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;2007;91;292;0.0;22.9;0.0;16.4;0.0;45;0.0;0;162;307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24356;0;0;1639
323;Lozing op oppervlaktewater;15 Voedingsmiddelen- en drankenind.;2008*;98;276;0.0;5.7;0.3;10.4;0.0;54;0.05;14;169;284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26650;0;0;1825
324;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;1990;1;7;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133;0;0;12
325;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;1995;5;21;0.0;0.0;0.0;0.0;;21;0.0;0;0;131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;531;0;0;117
326;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;2000;9;27;0.0;0.4;0.0;6.8;;14;0.0;0;8;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1005;0;0;137
327;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;2003;7;30;0.0;0.0;0.0;6.2;0.0;21;0.0;2;6;103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1259;0;0;249
328;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;2004;8;23;0.0;0.3;0.04;4.3;0.0;18;0.0;1;3;162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1082;0;0;444
329;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;2005;4;30;0.0;0.0;0.05;4.6;0.0;25;0.0;2;2;133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953;0;0;118
330;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;2006;4;14;0.0;0.0;0.0;1.1;0.0;13;0.01;2;2;97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;383;0;0;100
331;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;2007;1;8;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
332;Lozing op oppervlaktewater;151 Slachterijen en vleesverwerk. ind.;2008*;1;7;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
333;Lozing op oppervlaktewater;152 Visverwerkende industrie;1990;1;4;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
334;Lozing op oppervlaktewater;152 Visverwerkende industrie;1995;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
335;Lozing op oppervlaktewater;152 Visverwerkende industrie;2000;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
336;Lozing op oppervlaktewater;152 Visverwerkende industrie;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
337;Lozing op oppervlaktewater;152 Visverwerkende industrie;2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
338;Lozing op oppervlaktewater;152 Visverwerkende industrie;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
339;Lozing op oppervlaktewater;152 Visverwerkende industrie;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
340;Lozing op oppervlaktewater;152 Visverwerkende industrie;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
341;Lozing op oppervlaktewater;152 Visverwerkende industrie;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
342;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;1990;0;83;0.0;0.0;0.0;0.0;;0;0.0;0;0;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;6
343;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;1995;33;13;0.0;0.0;0.31;1.9;;3;0.0;7;13;234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;291;0;0;171
344;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;2000;60;45;0.0;0.5;0.3;2.7;;214;0.0;11;45;426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;186;0;0;143
345;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;2003;20;59;0.0;1.0;0.0;5.0;0.0;4;0.0;1;8;43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;302;0;0;256
346;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;2004;32;71;0.0;1.0;0.3;10.6;0.0;4;0.0;1;12;191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;473;0;0;755
347;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;2005;30;89;0.0;2.0;0.616;26.4;0.0;12;0.0;2;17;328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;301;0;0;1224
348;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;2006;39;83;0.0;0.1;0.6;15.2;0.0;6;0.0;2;14;315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;364;0;0;1262
349;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;2007;26;37;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7641;0;0;29
350;Lozing op oppervlaktewater;153 Groente- en fruitverwerkende ind.;2008*;38;64;0.0;4.5;0.3;6.0;0.0;23;0.0;14;14;97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9308;0;0;106
351;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;1990;121;99;0.0;30.0;0.0;161.5;;825;1.0;255;901;275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;495;0;0;2778
352;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;1995;46;61;0.0;40.4;0.0;10.0;;0;1.024;0;456;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;751;0;0;499
353;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;2000;191;446;0.0;24.4;0.0;12.3;;25;0.0;7;178;195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4734;0;0;806
354;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;2003;23;44;0.0;9.5;0.0;21.0;0.0;6;0.0;4;129;107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;194;0;0;556
355;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;2004;3;29;0.0;4.0;0.4;6.7;0.0;0;0.0;1;69;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;203
356;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;2005;3;37;0.0;17.0;0.0;0.0;0.0;0;0.04;2;183;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0;0;552
357;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;2006;4;27;0.0;20.0;0.0;0.0;0.0;0;0.0;3;75;22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0;0;601
358;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;2007;9;13;0.0;21.4;0.0;6.3;0.0;11;0.0;0;145;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;168
359;Lozing op oppervlaktewater;154 Margarine- ea oliën- en vettenind.;2008*;12;14;0.0;1.2;0.0;4.4;0.0;2;0.0;0;136;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;421
360;Lozing op oppervlaktewater;155 Zuivelindustrie;1990;33;165;0.0;0.0;0.0;0.0;;21;4.7;0;0;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12878;0;0;668
361;Lozing op oppervlaktewater;155 Zuivelindustrie;1995;76;50;0.0;0.0;0.0;0.0;;31;0.3;45;0;125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;350;0;0;330
362;Lozing op oppervlaktewater;155 Zuivelindustrie;2000;37;63;0.0;0.0;0.0;0.0;;1;0.0;0;0;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7147;0;0;250
363;Lozing op oppervlaktewater;155 Zuivelindustrie;2003;41;67;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14635;0;0;379
364;Lozing op oppervlaktewater;155 Zuivelindustrie;2004;22;93;0.0;0.0;0.0;0.0;0.0;2;0.0;0;0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7612;0;0;667
365;Lozing op oppervlaktewater;155 Zuivelindustrie;2005;32;74;0.0;0.0;0.2;0.0;0.0;5;0.0;3;10;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8787;0;0;281
366;Lozing op oppervlaktewater;155 Zuivelindustrie;2006;35;112;0.0;0.0;0.0;1.2;0.0;3;0.0;0;1;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6428;0;0;446
367;Lozing op oppervlaktewater;155 Zuivelindustrie;2007;28;61;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5854;0;0;191
368;Lozing op oppervlaktewater;155 Zuivelindustrie;2008*;21;27;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7092;0;0;184
369;Lozing op oppervlaktewater;156 Meelindustrie;1990;258;3198;0.0;0.0;2.927;0.0;;0;1.0;0;0;1038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5275;0;0;5103
370;Lozing op oppervlaktewater;156 Meelindustrie;1995;42;85;0.0;1.8;1.6;73.0;;14;0.6;6;29;191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5403;0;0;843
371;Lozing op oppervlaktewater;156 Meelindustrie;2000;44;81;0.0;0.0;0.0;5.9;;0;0.3;21;4;106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8810;0;0;752
372;Lozing op oppervlaktewater;156 Meelindustrie;2003;6;59;0.0;0.0;0.0;0.0;0.0;0;0.02;0;7;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7587;0;0;588
373;Lozing op oppervlaktewater;156 Meelindustrie;2004;12;74;0.0;0.4;0.2;2.6;0.0;18;0.02;4;9;752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9669;0;0;692
374;Lozing op oppervlaktewater;156 Meelindustrie;2005;9;69;0.0;0.0;0.0;0.0;0.0;0;0.03;0;14;21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9152;0;0;712
375;Lozing op oppervlaktewater;156 Meelindustrie;2006;9;68;0.0;4.5;0.0;20.8;0.0;0;0.0;0;16;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10519;0;0;550
376;Lozing op oppervlaktewater;156 Meelindustrie;2007;8;71;0.0;1.5;0.0;10.1;0.0;0;0.0;0;12;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10025;0;0;697
377;Lozing op oppervlaktewater;156 Meelindustrie;2008*;8;65;0.0;0.0;0.0;0.0;0.0;0;0.05;0;17;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9374;0;0;684
378;Lozing op oppervlaktewater;157 Diervoederindustrie;1990;0;33;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;213;0;0;97
379;Lozing op oppervlaktewater;157 Diervoederindustrie;1995;1;28;0.0;24.1;0.0;0.0;;0;0.0;0;0;33;0.0;0.0;0.0;0.0;0.3;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;92;0;0;74
380;Lozing op oppervlaktewater;157 Diervoederindustrie;2000;27;49;0.0;0.0;0.0;0.1;;1;0.0;21;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;437;0;0;115
381;Lozing op oppervlaktewater;157 Diervoederindustrie;2003;12;16;0.0;0.1;0.0;0.1;0.0;3;0.0;1;0;22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;282;0;0;62
382;Lozing op oppervlaktewater;157 Diervoederindustrie;2004;3;11;0.0;0.0;0.01;0.1;0.0;2;0.002;1;0;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;129;0;0;71
383;Lozing op oppervlaktewater;157 Diervoederindustrie;2005;2;19;0.0;0.0;0.012;0.1;0.0;3;0.0;1;0;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138;0;0;110
384;Lozing op oppervlaktewater;157 Diervoederindustrie;2006;6;25;0.0;0.0;0.392;4.9;0.0;2;0.0;13;1;80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;121;0;0;119
385;Lozing op oppervlaktewater;157 Diervoederindustrie;2007;7;36;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;161;0;0;90
386;Lozing op oppervlaktewater;157 Diervoederindustrie;2008*;6;46;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;271;0;0;120
387;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;1990;3;139;0.0;0.0;0.0;1.5;;10;0.0;18;20;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2073;0;0;1018
388;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;1995;6;163;0.0;28.8;3.01;1.2;;54;1.9;35;16;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.004;0.022;990;0;0;436
389;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;2000;22;128;0.0;9.3;4.28;2.5;;65;0.06;8;10;105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7355;0;0;1046
390;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;2003;7;95;0.0;7.1;0.288;6.5;0.0;12;0.11;6;21;196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;910;0;0;416
391;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;2004;5;80;0.0;16.1;0.068;0.0;0.0;4;0.0;0;9;83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;856;0;0;426
392;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;2005;5;51;0.0;3.0;0.0;0.0;0.0;0;0.0;0;9;89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;550;0;0;325
393;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;2006;5;49;0.0;3.0;0.0;0.0;0.0;0;0.0;0;9;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;541;0;0;462
394;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;2007;3;37;0.0;0.0;0.0;0.0;0.0;0;0.0;0;5;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201;0;0;281
395;Lozing op oppervlaktewater;158 Overige voedingsmiddelenind.;2008*;2;21;0.0;0.0;0.0;0.0;0.0;0;0.0;0;2;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86;0;0;115
396;Lozing op oppervlaktewater;159 Drankenindustrie;1990;11;15;0.0;0.0;0.0;0.0;;158;0.0;0;0;525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;611;0;0;275
397;Lozing op oppervlaktewater;159 Drankenindustrie;1995;49;61;0.0;0.2;0.0;3.7;;3;0.056;2;1;365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1360;0;0;401
398;Lozing op oppervlaktewater;159 Drankenindustrie;2000;49;44;0.0;0.0;5.0;0.0;;77;0.0;0;0;415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;475;0;0;320
399;Lozing op oppervlaktewater;159 Drankenindustrie;2003;31;110;0.0;0.0;0.0;0.0;0.0;32;0.0;0;0;222;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1029;0;0;710
400;Lozing op oppervlaktewater;159 Drankenindustrie;2004;24;229;0.0;0.0;0.0;0.0;0.0;17;0.0;0;0;289;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;503;0;0;6016
401;Lozing op oppervlaktewater;159 Drankenindustrie;2005;20;71;0.0;0.0;0.0;0.0;0.0;25;0.0;0;1;360;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;558;0;0;865
402;Lozing op oppervlaktewater;159 Drankenindustrie;2006;8;55;0.0;0.0;0.0;0.0;0.0;25;0.0;0;0;190;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;559;0;0;701
403;Lozing op oppervlaktewater;159 Drankenindustrie;2007;9;29;0.0;0.0;0.0;0.0;0.0;34;0.0;0;0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;474;0;0;183
404;Lozing op oppervlaktewater;159 Drankenindustrie;2008*;10;33;0.0;0.0;0.0;0.0;0.0;30;0.0;0;0;103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;518;0;0;194
405;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;1990;0;156;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74;0;0;423
406;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;1995;0;22;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49;0;0;501
407;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;2000;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
408;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
409;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
410;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
411;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
412;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
413;Lozing op oppervlaktewater;16 Tabakverwerkende industrie;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
414;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;1990;0;9;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128;0;0;201
415;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;1995;2;5;0.0;0.0;0.0;12.3;;53;0.0;0;4;25;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27;0;0;52
416;Lozing op oppervlaktewater;DB Textiel- en textielproductenind.;2000;1;10;0.0;0.0;0.0;4.0;;88;0.0;3;10;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;69
