ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOpDeEersteVanDeMaand_1
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren in NL;2024 augustus;12800209.0
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren in NL;2024 september;12778603.0
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren in NL;2024 oktober;12758662.0
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren in NL;2024 november;12737717.0
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren in NL;2024 december;12718153.0
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren in NL;2025 januari;12695434.0
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren in NL;2025 februari;12671041.0
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren in NL;2025 maart;12647952.0
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 januari;1116716.0
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 februari;1117647.0
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 maart;1118444.0
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 april;1119257.0
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 mei;1120060.0
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 juni;1120916.0
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 juli;1121920.0
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 augustus;1122812.0
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 september;1123842.0
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 oktober;1124813.0
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 november;1125561.0
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 december;1126297.0
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 januari;1127785.0
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 februari;1128389.0
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 maart;1129073.0
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 april;1129858.0
250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 mei;1130595.0
251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 juni;1131648.0
252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 juli;1132577.0
253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 augustus;1133629.0
254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 september;1134697.0
255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 oktober;1135442.0
256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 november;1136209.0
257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 december;1136969.0
258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 januari;1138301.0
259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 februari;1140355.0
260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 maart;1142269.0
261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 april;1144395.0
262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 mei;1146362.0
263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 juni;1148385.0
264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 juli;1150419.0
265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 augustus;1152793.0
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 september;1155115.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 oktober;1157341.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 november;1159565.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 december;1161586.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 januari;1163587.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 februari;1165746.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 maart;1168582.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 januari;909840.0
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 februari;911466.0
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 maart;912910.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 april;914404.0
277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 mei;915796.0
278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 juni;917521.0
279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 juli;919188.0
280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 augustus;920776.0
281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 september;922448.0
282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 oktober;924115.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 november;925754.0
284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2022 december;927194.0
285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 januari;928402.0
286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 februari;929909.0
287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 maart;931551.0
288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 april;933204.0
289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 mei;934876.0
290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 juni;936659.0
291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 juli;938401.0
292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 augustus;940100.0
293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 september;941671.0
294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 oktober;943292.0
295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 november;945011.0
296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2023 december;946661.0
297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 januari;947954.0
298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 februari;950694.0
299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 maart;953265.0
300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 april;955878.0
301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 mei;958497.0
302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 juni;961200.0
303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 juli;963889.0
304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 augustus;966891.0
305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 september;969769.0
306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 oktober;972626.0
307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 november;975333.0
308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2024 december;977995.0
309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2025 januari;980611.0
310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2025 februari;983443.0
311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren in Nederland;Twee ouders geboren buiten NL;2025 maart;985806.0
312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 januari;2550837.0
313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 februari;2557682.0
314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 maart;2569438.0
315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 april;2603840.0
316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 mei;2639288.0
317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 juni;2659762.0
318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 juli;2672646.0
319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 augustus;2681746.0
320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 september;2710158.0
321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 oktober;2740464.0
322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 november;2756094.0
323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2022 december;2770757.0
324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 januari;2776950.0
325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 februari;2786467.0
326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 maart;2800316.0
327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 april;2811197.0
328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 mei;2818805.0
329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 juni;2828071.0
330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 juli;2834941.0
331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 augustus;2838190.0
332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 september;2861448.0
333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 oktober;2886764.0
334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 november;2901549.0
335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2023 december;2912050.0
336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 januari;2914939.0
337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 februari;2937547.0
338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 maart;2963081.0
339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 april;2984524.0
340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 mei;3004867.0
341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 juni;3024014.0
342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 juli;3042686.0
343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 augustus;3065475.0
344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 september;3101655.0
345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 oktober;3139582.0
346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 november;3166111.0
347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2024 december;3187949.0
348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2025 januari;3205900.0
349;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2025 februari;3231626.0
350;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Totaal;2025 maart;3258105.0
351;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 januari;138493.0
352;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 februari;138438.0
353;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 maart;138392.0
354;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 april;138321.0
355;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 mei;138239.0
356;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 juni;138210.0
357;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 juli;138221.0
358;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 augustus;138280.0
359;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 september;138391.0
360;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 oktober;138398.0
361;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 november;138352.0
362;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2022 december;138313.0
363;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 januari;138284.0
364;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 februari;138219.0
365;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 maart;138152.0
366;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 april;138094.0
367;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 mei;138066.0
368;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 juni;138044.0
369;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 juli;138031.0
370;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 augustus;138112.0
371;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 september;138193.0
372;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 oktober;138149.0
373;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 november;138097.0
374;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2023 december;138046.0
375;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 januari;138098.0
376;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 februari;138243.0
377;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 maart;138325.0
378;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 april;138415.0
379;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 mei;138527.0
380;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 juni;138613.0
381;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 juli;139003.0
382;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 augustus;139131.0
383;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 september;139963.0
384;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 oktober;140556.0
385;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 november;139891.0
386;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2024 december;140184.0
387;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2025 januari;139775.0
388;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2025 februari;141031.0
389;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Twee ouders geboren in NL;2025 maart;140760.0
390;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 januari;111388.0
391;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 februari;111422.0
392;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 maart;111394.0
