ID;Marges;RegioS;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
1159;Waarde;IJsselland (BT);2016;42.5;40.4;71.4;29.2;1.8;70.7;12.9;74.9;14.9;1.7
1160;Waarde;IJsselland (BT);2017;40.1;36.8;68.9;32.2;1.8;67.6;11.8;75.7;13.6;1.7
1161;Waarde;IJsselland (BT);2019;44.2;36.3;67.1;29.7;1.8;68.0;14.3;70.5;11.8;1.6
1162;Waarde;Charlois (BT);2012;30.1;39.8;59.1;41.6;1.7;72.0;10.1;62.4;9.5;1.5
1163;Waarde;Charlois (BT);2013;26.1;29.0;49.0;31.9;1.4;59.0;10.2;50.6;12.8;1.3
1164;Waarde;Charlois (BT);2014;32.0;37.9;57.1;33.2;1.6;62.6;8.3;56.0;12.2;1.4
1165;Waarde;Charlois (BT);2015;25.6;35.2;50.5;29.1;1.4;59.9;11.0;55.7;7.7;1.3
1166;Waarde;Charlois (BT);2016;28.9;32.7;51.5;27.7;1.4;57.1;8.7;44.6;12.8;1.2
1167;Waarde;Charlois (BT);2017;27.4;33.2;54.8;30.0;1.5;54.7;10.1;52.8;9.0;1.3
1168;Waarde;Charlois (BT);2019;27.5;34.3;54.0;26.5;1.4;50.6;12.7;45.8;10.8;1.2
1169;Waarde;Feijenoord (BT);2012;34.3;25.8;72.4;38.3;1.7;55.5;10.7;57.6;7.8;1.3
1170;Waarde;Feijenoord (BT);2013;32.9;30.2;59.5;30.9;1.5;57.3;9.2;56.4;8.6;1.3
1171;Waarde;Feijenoord (BT);2014;39.6;33.2;60.9;37.7;1.7;58.4;11.6;46.4;15.2;1.3
1172;Waarde;Feijenoord (BT);2015;29.9;30.8;53.8;26.6;1.4;61.3;9.5;55.2;10.1;1.4
1173;Waarde;Feijenoord (BT);2016;32.5;38.5;50.5;31.7;1.5;52.9;13.6;49.3;11.9;1.3
1174;Waarde;Feijenoord (BT);2017;31.9;35.7;60.3;31.9;1.6;56.3;10.0;50.6;7.4;1.2
1175;Waarde;Feijenoord (BT);2019;28.1;36.5;59.3;29.1;1.5;49.9;12.0;41.5;9.9;1.1
1176;Waarde;IJsselmonde (BT);2012;28.5;28.2;70.5;32.3;1.6;63.1;13.5;59.0;8.7;1.4
1177;Waarde;IJsselmonde (BT);2013;35.7;35.6;61.9;32.2;1.7;67.9;12.6;66.0;12.4;1.6
1178;Waarde;IJsselmonde (BT);2014;44.4;37.5;68.0;38.1;1.9;72.7;13.6;64.0;15.7;1.7
1179;Waarde;IJsselmonde (BT);2015;42.2;38.1;63.2;39.8;1.8;62.4;13.0;65.7;13.5;1.5
1180;Waarde;IJsselmonde (BT);2016;37.3;38.4;61.8;35.0;1.7;66.8;13.5;65.6;14.8;1.6
1181;Waarde;IJsselmonde (BT);2017;42.7;42.4;67.2;39.1;1.9;69.9;10.6;64.1;15.8;1.6
1182;Waarde;IJsselmonde (BT);2019;39.4;37.6;62.8;33.7;1.7;63.5;10.6;61.1;17.0;1.5
1183;Waarde;Haringvliet (BT);2012;44.9;24.3;68.4;28.0;1.7;73.6;17.8;82.9;15.7;1.9
1184;Waarde;Haringvliet (BT);2013;46.7;25.4;70.2;31.5;1.7;72.4;20.4;82.1;14.5;1.9
1185;Waarde;Haringvliet (BT);2014;49.9;28.7;73.4;34.7;1.9;73.3;21.9;84.0;13.8;1.9
1186;Waarde;Haringvliet (BT);2015;48.5;26.4;69.0;32.0;1.8;71.2;22.7;81.2;13.8;1.9
1187;Waarde;Haringvliet (BT);2016;49.3;30.0;68.2;31.4;1.8;69.6;22.5;79.0;14.4;1.9
1188;Waarde;Haringvliet (BT);2017;45.3;25.7;68.8;31.3;1.7;71.3;18.9;80.2;14.1;1.8
1189;Waarde;Haringvliet (BT);2019;49.7;25.3;72.6;27.7;1.8;68.0;23.6;79.1;14.4;1.9
1190;Waarde;Oude Maas (BT);2012;41.0;36.1;72.6;38.8;1.9;69.7;13.5;79.1;20.3;1.8
1191;Waarde;Oude Maas (BT);2013;44.5;39.3;73.5;33.7;1.9;73.6;15.4;81.3;17.9;1.9
1192;Waarde;Oude Maas (BT);2014;48.4;36.7;76.4;37.8;2.0;75.3;17.2;78.0;19.6;1.9
1193;Waarde;Oude Maas (BT);2015;47.6;37.9;72.0;35.3;1.9;73.2;16.1;82.9;18.7;1.9
1194;Waarde;Oude Maas (BT);2016;45.5;37.2;73.0;33.5;1.9;71.0;18.4;79.3;16.8;1.9
1195;Waarde;Oude Maas (BT);2017;48.6;38.2;75.1;33.1;1.9;71.3;19.1;82.5;18.6;1.9
1196;Waarde;Oude Maas (BT);2019;48.9;37.5;75.8;32.5;1.9;71.6;18.4;77.8;16.1;1.8
1197;Waarde;Hoeksche Waard (BT);2012;52.8;29.7;77.1;34.9;1.9;74.1;27.1;84.2;14.3;2.0
1198;Waarde;Hoeksche Waard (BT);2013;52.4;29.5;76.2;35.4;1.9;75.4;27.6;82.9;14.6;2.0
1199;Waarde;Hoeksche Waard (BT);2014;49.4;23.8;71.2;32.1;1.8;70.0;28.0;83.7;15.5;2.0
1200;Waarde;Hoeksche Waard (BT);2015;55.6;29.4;71.7;33.9;1.9;71.0;26.2;83.4;13.8;1.9
1201;Waarde;Hoeksche Waard (BT);2016;50.1;28.0;79.4;29.0;1.9;72.8;34.5;85.5;15.9;2.1
1202;Waarde;Hoeksche Waard (BT);2017;54.9;28.6;73.0;29.8;1.9;70.6;28.5;84.5;15.0;2.0
1203;Waarde;Hoeksche Waard (BT);2019;56.1;27.7;69.5;26.2;1.8;68.7;32.0;83.9;12.6;2.0
1204;Waarde;Drechtsteden-Buiten (BT);2012;45.0;37.3;73.7;33.2;1.9;74.4;19.8;80.9;14.5;1.9
1205;Waarde;Drechtsteden-Buiten (BT);2013;43.7;38.1;74.5;34.7;1.9;72.2;19.8;77.8;12.8;1.8
1206;Waarde;Drechtsteden-Buiten (BT);2014;44.9;39.1;74.0;40.3;2.0;75.8;23.3;78.3;13.3;1.9
1207;Waarde;Drechtsteden-Buiten (BT);2015;48.7;40.5;73.2;34.1;2.0;70.4;20.8;80.3;13.8;1.9
1208;Waarde;Drechtsteden-Buiten (BT);2016;49.7;42.2;74.6;35.9;2.0;74.0;21.8;81.8;14.3;1.9
1209;Waarde;Drechtsteden-Buiten (BT);2017;50.6;40.9;72.3;32.9;2.0;71.9;23.3;81.9;14.5;1.9
1210;Waarde;Drechtsteden-Buiten (BT);2019;52.9;41.3;74.6;30.3;2.0;68.2;24.2;77.0;12.2;1.8
1211;Waarde;Drechtsteden-Binnen (BT);2012;37.0;43.1;70.4;33.2;1.8;64.6;13.7;70.2;13.1;1.6
1212;Waarde;Drechtsteden-Binnen (BT);2013;36.0;40.1;65.6;38.0;1.8;66.6;13.2;64.9;14.1;1.6
1213;Waarde;Drechtsteden-Binnen (BT);2014;37.3;43.9;66.3;34.7;1.8;64.4;11.1;68.4;14.1;1.6
1214;Waarde;Drechtsteden-Binnen (BT);2015;38.4;44.4;71.7;34.8;1.9;67.1;13.0;69.9;14.3;1.6
1215;Waarde;Drechtsteden-Binnen (BT);2016;36.0;42.2;69.9;34.5;1.8;62.9;13.0;66.4;11.0;1.5
1216;Waarde;Drechtsteden-Binnen (BT);2017;36.0;40.7;68.0;30.1;1.7;65.3;13.7;69.1;13.9;1.6
1217;Waarde;Drechtsteden-Binnen (BT);2019;41.2;41.8;70.3;29.0;1.8;61.6;15.4;66.4;10.9;1.5
1218;Waarde;Walcheren (BT);2012;35.0;25.6;68.0;31.0;1.6;67.9;23.5;76.3;7.5;1.8
1219;Waarde;Walcheren (BT);2013;35.5;24.2;67.6;32.0;1.6;65.2;23.0;74.2;8.1;1.7
1220;Waarde;Walcheren (BT);2014;36.7;25.6;66.5;33.5;1.6;63.3;21.7;72.3;7.7;1.6
1221;Waarde;Walcheren (BT);2015;41.9;23.6;64.4;32.6;1.6;63.8;29.1;76.4;11.8;1.8
1222;Waarde;Walcheren (BT);2016;41.4;28.3;64.8;27.7;1.6;64.1;23.7;74.5;8.1;1.7
1223;Waarde;Walcheren (BT);2017;42.2;26.7;61.6;29.2;1.6;61.8;23.5;72.3;9.2;1.7
1224;Waarde;Walcheren (BT);2019;38.3;27.4;67.3;26.2;1.6;60.9;26.3;67.9;9.6;1.6
1225;Waarde;Zeeuws-Vlaanderen (BT);2012;35.8;29.2;65.0;32.4;1.6;57.7;47.1;80.3;9.2;1.9
1226;Waarde;Zeeuws-Vlaanderen (BT);2013;38.4;31.9;65.4;37.5;1.7;58.9;47.4;79.2;11.2;2.0
1227;Waarde;Zeeuws-Vlaanderen (BT);2014;37.5;32.7;64.7;36.9;1.7;58.5;39.6;80.7;13.2;1.9
1228;Waarde;Zeeuws-Vlaanderen (BT);2015;34.9;27.9;65.8;34.0;1.6;58.9;46.7;81.5;11.1;2.0
1229;Waarde;Zeeuws-Vlaanderen (BT);2016;43.7;30.0;66.2;30.3;1.7;60.3;49.0;83.7;9.9;2.0
1230;Waarde;Zeeuws-Vlaanderen (BT);2017;36.3;27.2;59.5;31.1;1.5;57.2;47.7;77.4;12.0;1.9
1231;Waarde;Zeeuws-Vlaanderen (BT);2019;42.2;29.6;62.1;30.9;1.6;55.6;47.7;78.7;9.5;1.9
1232;Waarde;Oosterscheldebekken (BT);2012;37.4;20.1;63.8;27.3;1.5;65.1;32.5;82.0;12.5;1.9
1233;Waarde;Oosterscheldebekken (BT);2013;36.9;22.7;69.2;31.5;1.6;67.1;34.2;79.9;11.5;1.9
1234;Waarde;Oosterscheldebekken (BT);2014;41.0;21.2;62.6;30.1;1.5;67.3;36.0;81.6;12.6;2.0
1235;Waarde;Oosterscheldebekken (BT);2015;43.0;24.2;61.4;26.9;1.6;62.8;36.8;81.7;10.5;1.9
1236;Waarde;Oosterscheldebekken (BT);2016;46.2;23.5;66.0;29.5;1.7;63.2;32.3;81.9;10.5;1.9
1237;Waarde;Oosterscheldebekken (BT);2017;42.4;27.2;63.9;26.8;1.6;62.7;31.9;81.0;11.7;1.9
1238;Waarde;Oosterscheldebekken (BT);2019;49.0;26.4;66.9;27.4;1.7;62.2;36.9;82.2;11.8;1.9
1239;Waarde;Bergen op Zoom (BT);2012;40.5;31.8;72.1;30.8;1.8;70.3;35.9;81.3;13.4;2.0
1240;Waarde;Bergen op Zoom (BT);2013;46.3;32.0;72.2;33.6;1.8;72.0;41.3;82.5;17.5;2.1
1241;Waarde;Bergen op Zoom (BT);2014;46.2;33.3;71.1;35.4;1.9;67.0;38.2;80.4;15.3;2.0
1242;Waarde;Bergen op Zoom (BT);2015;43.9;31.6;68.9;35.0;1.8;69.3;44.2;81.0;15.5;2.1
1243;Waarde;Bergen op Zoom (BT);2016;47.1;32.7;72.1;34.1;1.9;68.1;45.1;79.6;13.3;2.1
1244;Waarde;Bergen op Zoom (BT);2017;42.3;32.7;69.5;32.1;1.8;65.0;38.3;75.2;13.3;1.9
1245;Waarde;Bergen op Zoom (BT);2019;47.3;30.4;70.7;30.0;1.8;66.6;40.3;80.2;12.8;2.0
1246;Waarde;Roosendaal (BT);2012;51.2;46.2;75.3;39.3;2.1;71.1;42.1;87.6;12.4;2.1
1247;Waarde;Roosendaal (BT);2013;47.9;43.0;75.8;39.4;2.1;70.1;39.1;83.4;14.7;2.1
1248;Waarde;Roosendaal (BT);2014;51.2;41.4;73.3;38.7;2.0;68.3;39.2;82.7;15.8;2.1
1249;Waarde;Roosendaal (BT);2015;45.8;40.8;73.8;35.9;2.0;68.2;42.3;81.6;17.2;2.1
1250;Waarde;Roosendaal (BT);2016;45.0;42.2;69.5;38.2;1.9;72.9;43.8;86.8;15.1;2.2
1251;Waarde;Roosendaal (BT);2017;49.0;42.6;71.7;35.8;2.0;70.4;40.2;83.9;16.8;2.1
1252;Waarde;Roosendaal (BT);2019;51.8;43.9;76.5;35.8;2.1;70.4;43.5;82.9;15.7;2.1
1253;Waarde;Weerijs (BT);2012;47.3;45.2;75.0;34.9;2.0;72.9;23.4;85.0;19.5;2.0
1254;Waarde;Weerijs (BT);2013;50.5;47.6;79.7;39.9;2.2;72.6;29.3;85.9;17.9;2.1
1255;Waarde;Weerijs (BT);2014;49.0;46.1;73.7;33.8;2.0;70.1;27.9;80.1;17.1;2.0
1256;Waarde;Weerijs (BT);2015;50.1;50.7;78.9;40.0;2.2;71.5;24.3;83.3;19.0;2.0
1257;Waarde;Weerijs (BT);2016;53.3;47.6;72.5;35.9;2.1;69.6;20.7;84.8;17.9;1.9
1258;Waarde;Weerijs (BT);2017;47.6;45.9;75.4;35.0;2.0;67.7;29.6;84.1;18.1;2.0
1259;Waarde;Weerijs (BT);2019;53.1;52.4;77.6;32.9;2.2;67.0;29.1;81.1;14.3;1.9
1260;Waarde;Markdal (BT);2012;41.1;50.1;76.0;38.3;2.1;66.9;19.4;72.7;15.2;1.7
1261;Waarde;Markdal (BT);2013;41.2;47.8;70.9;39.0;2.0;69.0;20.2;75.6;17.4;1.8
1262;Waarde;Markdal (BT);2014;43.8;45.2;69.3;32.6;1.9;63.1;16.8;73.0;14.1;1.7
1263;Waarde;Markdal (BT);2015;40.4;44.4;74.0;30.2;1.9;65.7;16.8;70.5;18.5;1.7
1264;Waarde;Markdal (BT);2016;40.9;54.6;71.5;33.1;2.0;66.8;15.9;79.1;17.4;1.8
1265;Waarde;Markdal (BT);2017;40.2;50.9;72.4;36.4;2.0;63.2;18.1;74.8;16.2;1.7
1266;Waarde;Markdal (BT);2019;43.1;53.3;73.7;32.1;2.0;59.3;18.0;74.1;16.1;1.7
1267;Waarde;Dongemond (BT);2012;47.5;43.1;75.3;37.2;2.0;73.1;33.0;86.1;16.2;2.1
1268;Waarde;Dongemond (BT);2013;44.9;33.7;70.2;34.7;1.8;68.0;26.5;81.1;16.5;1.9
1269;Waarde;Dongemond (BT);2014;49.6;36.1;71.1;35.8;1.9;68.6;30.0;84.3;15.6;2.0
1270;Waarde;Dongemond (BT);2015;51.4;36.7;73.6;32.8;1.9;73.0;29.8;84.8;16.6;2.0
1271;Waarde;Dongemond (BT);2016;55.5;37.2;74.0;33.3;2.0;67.3;31.0;82.3;14.7;2.0
1272;Waarde;Dongemond (BT);2017;50.8;42.9;73.9;33.0;2.0;71.8;31.4;83.1;17.3;2.0
1273;Waarde;Dongemond (BT);2019;55.4;37.5;72.7;32.8;2.0;69.0;33.6;84.6;14.1;2.0
1274;Waarde;Tilburg-Centrum (BT);2012;24.2;53.7;70.2;31.2;1.8;58.0;27.9;56.4;5.1;1.5
1275;Waarde;Tilburg-Centrum (BT);2013;35.1;56.0;65.5;43.1;2.0;58.1;27.4;66.2;8.9;1.6
1276;Waarde;Tilburg-Centrum (BT);2014;32.0;56.4;69.4;33.6;1.9;64.6;25.1;64.8;8.5;1.6
1277;Waarde;Tilburg-Centrum (BT);2015;33.1;56.0;73.9;33.0;2.0;61.9;26.6;65.9;11.1;1.7
1278;Waarde;Tilburg-Centrum (BT);2016;28.2;55.1;69.3;32.3;1.8;55.8;23.9;65.9;6.9;1.5
1279;Waarde;Tilburg-Centrum (BT);2017;30.0;54.5;72.1;32.5;1.9;51.3;22.2;67.0;5.7;1.5
1280;Waarde;Tilburg-Centrum (BT);2019;33.6;54.7;66.2;27.0;1.8;55.6;26.8;64.3;6.9;1.5
1281;Waarde;Leijdal (BT);2012;50.9;60.7;75.3;41.9;2.3;73.4;22.7;79.8;8.2;1.8
1282;Waarde;Leijdal (BT);2013;42.6;62.1;73.1;41.3;2.2;70.5;30.0;81.5;14.8;2.0
1283;Waarde;Leijdal (BT);2014;44.5;65.7;77.9;42.7;2.3;69.8;22.3;80.0;13.5;1.9
1284;Waarde;Leijdal (BT);2015;48.1;57.5;75.3;41.8;2.2;68.4;29.9;81.1;16.3;2.0
1285;Waarde;Leijdal (BT);2016;46.0;56.9;79.9;38.1;2.2;68.1;27.1;78.9;13.2;1.9
1286;Waarde;Leijdal (BT);2017;45.5;60.1;74.4;35.2;2.2;69.0;27.1;78.8;15.1;1.9
1287;Waarde;Leijdal (BT);2019;48.8;57.8;80.5;39.4;2.3;67.5;27.3;80.2;12.9;1.9
1288;Waarde;Groene Beemden (BT);2012;55.1;53.4;70.0;39.5;2.2;78.2;19.8;84.8;14.4;2.0
1289;Waarde;Groene Beemden (BT);2013;52.3;58.4;74.3;44.0;2.3;70.2;25.7;87.3;19.2;2.0
1290;Waarde;Groene Beemden (BT);2014;52.3;51.5;68.9;39.2;2.1;66.8;26.2;88.1;16.8;2.0
1291;Waarde;Groene Beemden (BT);2015;51.2;56.4;76.5;40.3;2.2;71.3;31.9;83.7;16.8;2.0
1292;Waarde;Groene Beemden (BT);2016;47.0;49.7;71.5;35.4;2.0;65.5;25.6;83.0;13.4;1.9
1293;Waarde;Groene Beemden (BT);2017;45.0;54.8;71.3;33.5;2.0;69.8;28.7;89.6;19.4;2.1
1294;Waarde;Groene Beemden (BT);2019;49.0;52.8;75.5;36.9;2.1;60.7;21.8;80.2;15.1;1.8
1295;Waarde;Langstraat (BT);2012;46.0;45.9;72.7;36.3;2.0;71.8;30.6;84.8;17.7;2.0
1296;Waarde;Langstraat (BT);2013;46.3;39.3;77.3;38.8;2.0;71.2;30.7;82.2;14.3;2.0
1297;Waarde;Langstraat (BT);2014;47.5;43.4;75.0;40.6;2.1;72.5;29.4;83.1;13.4;2.0
1298;Waarde;Langstraat (BT);2015;50.4;46.8;77.0;37.9;2.1;69.8;33.7;83.5;14.8;2.0
1299;Waarde;Langstraat (BT);2016;50.1;49.0;74.9;36.8;2.1;70.0;31.5;83.4;14.9;2.0
1300;Waarde;Langstraat (BT);2017;51.2;43.9;72.7;32.6;2.0;65.1;31.2;83.2;15.9;2.0
1301;Waarde;Langstraat (BT);2019;51.3;45.4;74.5;38.5;2.1;65.5;34.3;84.6;14.3;2.0
1302;Waarde;'s-Hertogenbosch (BT);2012;47.1;53.1;78.8;35.9;2.1;69.2;17.8;76.4;13.1;1.8
1303;Waarde;'s-Hertogenbosch (BT);2013;42.3;52.4;80.6;39.0;2.1;64.7;21.0;74.9;13.3;1.7
1304;Waarde;'s-Hertogenbosch (BT);2014;41.2;52.0;75.0;32.5;2.0;61.9;20.8;76.4;16.5;1.8
1305;Waarde;'s-Hertogenbosch (BT);2015;40.0;53.6;76.7;36.0;2.1;62.8;20.5;72.6;11.7;1.7
1306;Waarde;'s-Hertogenbosch (BT);2016;41.6;55.7;75.0;34.7;2.1;61.2;19.4;75.5;12.6;1.7
1307;Waarde;'s-Hertogenbosch (BT);2017;43.3;53.1;75.0;35.7;2.1;63.0;22.2;74.0;13.7;1.7
1308;Waarde;'s-Hertogenbosch (BT);2019;42.3;51.4;76.2;32.7;2.0;60.5;22.3;74.7;10.0;1.7
1309;Waarde;Meierij (BT);2012;52.3;44.9;77.6;38.3;2.1;72.8;29.3;89.2;16.6;2.1
1310;Waarde;Meierij (BT);2013;46.8;41.6;76.0;37.4;2.0;68.8;28.0;84.3;15.6;2.0
1311;Waarde;Meierij (BT);2014;48.3;44.3;75.2;38.5;2.1;67.7;27.8;85.5;12.7;1.9
1312;Waarde;Meierij (BT);2015;49.7;43.8;75.0;37.8;2.1;70.5;25.9;85.5;15.1;2.0
1313;Waarde;Meierij (BT);2016;46.7;44.3;73.5;35.4;2.0;67.5;24.2;85.4;17.3;1.9
1314;Waarde;Meierij (BT);2017;47.4;43.3;74.9;34.4;2.0;69.2;27.6;85.2;15.3;2.0
1315;Waarde;Meierij (BT);2019;50.8;39.3;72.8;32.8;2.0;62.8;28.5;82.2;15.8;1.9
1316;Waarde;Maasland (BT);2012;50.9;44.3;72.8;37.1;2.1;71.1;31.4;86.6;14.1;2.0
1317;Waarde;Maasland (BT);2013;50.3;46.8;75.8;39.0;2.1;72.1;35.2;84.6;16.9;2.1
1318;Waarde;Maasland (BT);2014;54.8;46.2;71.9;37.3;2.1;65.7;30.8;86.0;15.3;2.0
1319;Waarde;Maasland (BT);2015;50.8;49.2;72.8;38.3;2.1;72.6;33.2;86.7;13.6;2.1
1320;Waarde;Maasland (BT);2016;48.8;44.4;70.0;35.6;2.0;71.3;33.5;82.1;14.8;2.0
1321;Waarde;Maasland (BT);2017;51.4;47.4;73.3;36.8;2.1;72.7;33.4;84.9;16.7;2.1
1322;Waarde;Maasland (BT);2019;51.5;48.1;72.3;33.5;2.1;67.4;33.2;86.6;17.0;2.0
1323;Waarde;Maas en Leijgraaf (BT);2012;48.7;29.4;71.1;36.5;1.9;67.1;29.1;87.2;12.7;2.0
1324;Waarde;Maas en Leijgraaf (BT);2013;47.0;34.8;70.0;36.2;1.9;68.0;29.5;87.3;14.8;2.0
1325;Waarde;Maas en Leijgraaf (BT);2014;50.1;30.9;71.0;37.2;1.9;65.5;34.4;88.4;15.3;2.0
1326;Waarde;Maas en Leijgraaf (BT);2015;53.3;34.3;70.2;38.7;2.0;71.8;33.0;84.8;14.8;2.0
1327;Waarde;Maas en Leijgraaf (BT);2016;47.3;32.7;71.6;32.7;1.8;62.4;28.2;87.1;14.7;1.9
1328;Waarde;Maas en Leijgraaf (BT);2017;50.7;32.6;73.0;31.2;1.9;68.3;27.6;85.6;16.1;2.0
1329;Waarde;Maas en Leijgraaf (BT);2019;52.3;30.2;72.2;31.7;1.9;66.2;31.0;87.8;13.9;2.0
1330;Waarde;Eindhoven-Zuid (BT);2012;32.6;41.8;68.1;29.4;1.7;59.4;16.4;67.3;11.7;1.5
1331;Waarde;Eindhoven-Zuid (BT);2013;39.7;51.0;66.1;34.7;1.9;58.8;14.0;71.0;10.9;1.5
1332;Waarde;Eindhoven-Zuid (BT);2014;38.5;50.0;71.0;33.6;1.9;60.3;22.6;69.6;6.6;1.6
1333;Waarde;Eindhoven-Zuid (BT);2015;36.4;51.6;70.2;33.6;1.9;59.1;19.9;66.2;11.9;1.6
1334;Waarde;Eindhoven-Zuid (BT);2016;39.8;53.6;69.1;30.3;1.9;58.8;20.6;68.8;12.0;1.6
1335;Waarde;Eindhoven-Zuid (BT);2017;40.2;53.3;74.5;27.3;2.0;57.6;19.3;68.7;11.1;1.6
1336;Waarde;Eindhoven-Zuid (BT);2019;36.8;52.6;70.2;28.9;1.9;59.3;19.1;68.5;8.8;1.6
1337;Waarde;Eindhoven-Noord (BT);2012;51.5;56.4;74.9;43.1;2.3;69.3;22.6;73.4;10.7;1.8
1338;Waarde;Eindhoven-Noord (BT);2013;45.6;56.8;76.7;42.1;2.2;66.4;19.6;74.4;10.2;1.7
1339;Waarde;Eindhoven-Noord (BT);2014;48.4;55.6;75.4;37.4;2.2;68.6;25.7;77.3;11.0;1.8
1340;Waarde;Eindhoven-Noord (BT);2015;50.0;53.8;70.3;39.7;2.1;66.0;21.1;72.8;10.1;1.7
1341;Waarde;Eindhoven-Noord (BT);2016;46.5;58.3;73.3;37.3;2.2;68.9;25.3;76.8;12.6;1.8
1342;Waarde;Eindhoven-Noord (BT);2017;45.6;51.8;72.5;31.5;2.0;62.5;21.2;72.2;10.6;1.7
1343;Waarde;Eindhoven-Noord (BT);2019;51.2;57.8;74.5;38.9;2.2;67.4;24.5;74.2;10.0;1.8
1344;Waarde;De Kempen (BT);2012;52.9;36.9;73.6;37.5;2.0;68.4;25.6;85.1;13.3;1.9
1345;Waarde;De Kempen (BT);2013;47.6;40.0;76.2;36.6;2.0;71.9;28.3;90.3;14.4;2.0
1346;Waarde;De Kempen (BT);2014;49.6;38.1;73.8;36.2;2.0;69.7;27.0;88.5;17.6;2.0
1347;Waarde;De Kempen (BT);2015;52.8;40.2;74.4;44.0;2.1;68.5;23.6;93.3;14.5;2.0
1348;Waarde;De Kempen (BT);2016;51.5;39.6;72.7;32.4;2.0;68.6;27.3;89.1;14.8;2.0
1349;Waarde;De Kempen (BT);2017;48.2;42.6;73.3;35.3;2.0;67.8;26.1;87.5;16.8;2.0
1350;Waarde;De Kempen (BT);2019;48.1;39.7;72.5;32.5;1.9;66.3;28.6;86.4;15.8;2.0
1351;Waarde;Dommelstroom (BT);2012;52.6;42.7;76.2;37.4;2.1;71.3;26.5;88.7;13.4;2.0
1352;Waarde;Dommelstroom (BT);2013;53.0;43.3;74.8;43.0;2.1;71.3;28.3;86.8;15.1;2.0
1353;Waarde;Dommelstroom (BT);2014;51.8;44.5;72.0;36.7;2.0;71.6;30.4;84.6;16.2;2.0
1354;Waarde;Dommelstroom (BT);2015;53.3;42.2;74.8;38.9;2.1;72.7;27.5;86.1;16.3;2.0
1355;Waarde;Dommelstroom (BT);2016;51.8;42.4;73.9;37.3;2.1;67.5;30.7;83.9;16.2;2.0
1356;Waarde;Dommelstroom (BT);2017;51.0;41.1;71.7;34.5;2.0;70.1;27.8;85.2;14.5;2.0
1357;Waarde;Dommelstroom (BT);2019;55.9;38.8;74.7;31.4;2.0;69.0;30.4;85.1;16.6;2.0
1358;Waarde;Peelland (BT);2012;48.9;44.8;70.9;39.3;2.0;72.6;31.0;88.1;15.9;2.1
1359;Waarde;Peelland (BT);2013;51.2;46.6;72.1;41.5;2.1;69.6;28.5;86.9;13.3;2.0
1360;Waarde;Peelland (BT);2014;52.1;49.9;73.8;40.6;2.2;69.0;32.9;88.6;13.5;2.0
1361;Waarde;Peelland (BT);2015;54.1;50.2;72.8;40.4;2.2;69.4;34.7;87.2;15.2;2.1
1362;Waarde;Peelland (BT);2016;50.8;49.2;70.3;37.9;2.1;68.4;36.8;87.6;14.6;2.1
1363;Waarde;Peelland (BT);2017;51.5;48.4;71.9;36.5;2.1;65.6;32.0;84.4;15.2;2.0
1364;Waarde;Peelland (BT);2019;55.6;48.6;70.7;35.9;2.1;68.5;33.6;84.3;16.1;2.0
1365;Waarde;Venray / Gennep (BT);2012;46.5;34.5;72.1;39.8;1.9;70.9;42.1;89.9;16.7;2.2
1366;Waarde;Venray / Gennep (BT);2013;52.2;35.4;72.3;43.8;2.0;67.7;42.2;86.2;19.1;2.2
1367;Waarde;Venray / Gennep (BT);2014;45.2;38.0;75.6;40.9;2.0;68.0;44.4;87.7;15.6;2.2
1368;Waarde;Venray / Gennep (BT);2015;48.9;33.8;74.8;37.9;2.0;69.4;38.6;88.4;15.1;2.1
1369;Waarde;Venray / Gennep (BT);2016;45.4;34.3;62.7;32.3;1.7;68.7;43.1;88.2;13.2;2.1
1370;Waarde;Venray / Gennep (BT);2017;49.7;38.5;73.4;41.7;2.0;68.3;34.7;88.2;14.6;2.1
1371;Waarde;Venray / Gennep (BT);2019;49.6;30.3;70.0;31.1;1.8;69.9;44.3;89.6;16.6;2.2
1372;Waarde;Horst / Peel en Maas (BT);2012;52.3;35.3;70.5;38.5;2.0;68.6;47.9;89.1;20.8;2.3
1373;Waarde;Horst / Peel en Maas (BT);2013;53.6;34.2;70.9;38.8;2.0;66.8;49.9;90.7;17.9;2.3
1374;Waarde;Horst / Peel en Maas (BT);2014;50.1;32.5;74.5;33.3;1.9;68.3;53.5;89.6;16.7;2.3
1375;Waarde;Horst / Peel en Maas (BT);2015;51.4;32.1;71.0;36.3;1.9;66.0;55.4;91.0;15.0;2.3
1376;Waarde;Horst / Peel en Maas (BT);2016;51.1;34.1;70.3;32.0;1.9;68.7;56.8;88.4;16.1;2.3
1377;Waarde;Horst / Peel en Maas (BT);2017;46.8;31.6;65.5;31.5;1.8;64.0;49.8;86.1;19.1;2.2
1378;Waarde;Horst / Peel en Maas (BT);2019;55.3;30.2;72.0;31.1;1.9;66.7;53.4;88.7;16.3;2.2
