ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalNietWesters_4;Afrika_5;Azie_6;LatijnsAmerika_7;Marokko_8;NederlandseAntillenEnAruba_9;Suriname_10;Turkije_11;TotaalWesters_12;k_26EULanden_13;OverigEuropa_14;Indonesie_15;OverigBuitenEuropa_16
4691;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2052;21557;;21557;13291;1589;2545;1103;2983;1131;1922;2019;8266;5756;1126;646;738
4692;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2053;21514;;21514;13255;1593;2575;1103;2980;1131;1905;1968;8259;5752;1130;641;736
4693;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2054;21436;;21436;13186;1591;2598;1104;2967;1132;1890;1906;8250;5745;1134;636;735
4694;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2055;21352;;21352;13108;1590;2621;1105;2938;1133;1872;1849;8244;5742;1137;633;733
4695;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2056;21259;;21259;13019;1589;2640;1106;2901;1135;1854;1794;8239;5742;1137;628;732
4696;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2057;21157;;21157;12918;1585;2658;1107;2860;1135;1835;1739;8239;5746;1138;623;731
4697;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2058;21061;;21061;12815;1583;2675;1108;2808;1137;1819;1684;8246;5752;1141;622;732
4698;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2059;20962;;20962;12705;1580;2688;1112;2752;1138;1802;1633;8257;5764;1144;618;732
4699;Mannen en Vrouwen;17 jaar;2e Gen.: 1 ouder in buitenland geboren;2060;20872;;20872;12591;1572;2709;1115;2687;1140;1781;1587;8281;5785;1147;616;733
4700;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2011;19406;;19406;17962;1001;1630;267;5207;751;3265;5841;1444;701;354;309;81
4701;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2012;20193;;20193;18458;1249;1905;247;5227;768;3132;5930;1735;723;672;258;83
4702;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2013;19846;;19846;18003;1307;2100;248;5145;727;2994;5484;1842;713;819;243;67
4703;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2014;20208;;20208;18287;1365;2164;255;5272;693;2875;5663;1920;788;819;234;79
4704;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2015;20830;;20830;19022;1515;2443;282;5478;678;2866;5759;1808;767;755;222;65
4705;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2016;21545;;21545;19645;1669;2746;259;5716;825;2766;5663;1900;760;865;209;66
4706;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2017;22055;;22055;19940;1826;2907;320;5816;876;2935;5260;2115;812;1034;195;75
4707;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2018;23148;;23148;20821;2081;3176;368;6269;942;2789;5196;2327;917;1124;202;83
4708;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2019;22781;;22781;20407;2240;3161;358;6112;1027;2726;4783;2374;922;1181;183;87
4709;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2020;22393;;22393;20082;2356;3097;357;6198;1061;2561;4453;2311;923;1137;173;78
4710;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2021;22033;;22033;19660;2316;3105;348;6334;985;2382;4191;2373;988;1113;190;81
4711;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2022;21644;;21644;19223;2325;3223;347;6179;966;2231;3952;2421;1067;1070;186;99
4712;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2023;21061;;21061;18673;2235;3099;367;6172;929;2058;3814;2388;1121;1020;173;74
4713;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2024;20585;;20585;18026;2201;3166;356;5908;935;1958;3502;2558;1322;1009;151;77
4714;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2025;19898;;19898;17223;2197;3123;378;5456;1002;1799;3269;2675;1438;946;174;116
4715;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2026;20150;;20150;16991;2299;3114;406;5324;1045;1737;3065;3159;1825;1018;168;148
4716;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2027;19882;;19882;16181;2353;3167;411;4898;996;1639;2718;3701;2296;1063;171;171
4717;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2028;19727;;19727;15445;2362;3331;486;4538;1048;1454;2226;4283;2857;1086;166;173
4718;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2029;19612;;19612;15013;2353;3342;522;4316;1052;1304;2123;4600;3161;1111;146;181
4719;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2030;19332;;19332;14439;2310;3349;552;4050;1050;1152;1976;4894;3445;1135;128;186
4720;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2031;19124;;19124;13955;2249;3354;576;3819;1055;1030;1874;5169;3704;1162;114;189
4721;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2032;18933;;18933;13523;2197;3359;596;3592;1062;928;1789;5410;3927;1186;107;190
4722;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2033;18701;;18701;13083;2145;3356;611;3366;1072;832;1702;5618;4118;1207;101;191
4723;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2034;18446;;18446;12655;2093;3353;619;3139;1078;743;1629;5791;4279;1225;96;191
4724;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2035;18204;;18204;12266;2045;3356;624;2922;1085;666;1568;5937;4416;1238;92;192
4725;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2036;17958;;17958;11899;1996;3360;625;2716;1095;596;1511;6059;4532;1247;88;193
4726;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2037;17708;;17708;11543;1947;3368;625;2515;1104;531;1452;6164;4632;1253;84;195
4727;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2038;17419;;17419;11173;1900;3371;622;2313;1113;469;1385;6246;4713;1253;81;199
4728;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2039;17170;;17170;10845;1863;3390;618;2122;1121;417;1314;6325;4791;1250;80;205
4729;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2040;16931;;16931;10545;1828;3412;616;1944;1130;368;1248;6386;4853;1243;79;211
4730;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2041;16729;;16729;10295;1798;3436;613;1787;1141;325;1195;6435;4906;1235;77;217
4731;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2042;16559;;16559;10091;1775;3461;611;1649;1152;289;1153;6468;4949;1224;71;224
4732;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2043;16408;;16408;9913;1754;3488;611;1525;1163;256;1115;6496;4982;1213;69;232
4733;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2044;16280;;16280;9768;1734;3521;613;1410;1172;230;1088;6511;5008;1199;66;239
4734;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2045;16177;;16177;9658;1719;3559;616;1308;1182;205;1069;6519;5026;1185;61;247
4735;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2046;16102;;16102;9579;1708;3598;619;1218;1188;187;1060;6523;5040;1170;58;255
4736;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2047;16054;;16054;9527;1698;3641;623;1140;1196;174;1054;6527;5054;1158;52;263
4737;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2048;16039;;16039;9507;1693;3688;629;1074;1204;165;1054;6532;5066;1147;49;271
4738;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2049;16024;;16024;9486;1691;3721;637;1014;1207;158;1058;6538;5072;1137;49;279
4739;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2050;16039;;16039;9487;1691;3755;646;958;1212;154;1071;6553;5085;1131;48;288
4740;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2051;16077;;16077;9504;1694;3793;657;910;1215;154;1082;6573;5100;1127;48;298
4741;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2052;16149;;16149;9544;1697;3838;669;869;1220;156;1095;6605;5122;1128;48;307
4742;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2053;16234;;16234;9589;1700;3881;681;830;1225;161;1111;6645;5150;1130;49;317
4743;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2054;16351;;16351;9660;1705;3930;693;800;1231;166;1134;6691;5182;1133;50;327
4744;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2055;16477;;16477;9736;1710;3979;706;775;1237;172;1157;6741;5218;1138;50;336
4745;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2056;16611;;16611;9816;1715;4027;718;752;1244;179;1181;6795;5255;1144;51;345
4746;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2057;16758;;16758;9907;1723;4076;730;734;1251;187;1205;6850;5295;1151;51;353
4747;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2058;16900;;16900;9998;1730;4123;741;723;1259;195;1228;6902;5332;1157;51;362
4748;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2059;17043;;17043;10098;1736;4170;752;718;1267;204;1252;6945;5362;1164;51;369
4749;Mannen en Vrouwen;17 jaar;2e Gen.: 2 ouders in buitenland geboren;2060;17181;;17181;10197;1741;4212;762;717;1275;213;1276;6984;5389;1169;51;375
4750;Mannen en Vrouwen;18 jaar;Totaal bevolking;2011;203566;156728.0;46838;32932;3710;5833;1429;6459;2740;5473;7288;13906;7874;2043;2379;1610
4751;Mannen en Vrouwen;18 jaar;Totaal bevolking;2012;201795;155802.0;45993;32200;3733;5598;1416;6258;2647;5364;7185;13793;8085;1928;2159;1622
4752;Mannen en Vrouwen;18 jaar;Totaal bevolking;2013;202545;155830.0;46715;32824;3979;5770;1432;6314;2816;5158;7355;13892;8214;2171;1921;1586
4753;Mannen en Vrouwen;18 jaar;Totaal bevolking;2014;197314;151269.0;46045;32211;3992;5760;1445;6184;2772;5112;6946;13834;8356;2266;1711;1500
4754;Mannen en Vrouwen;18 jaar;Totaal bevolking;2015;197070;150350.0;46719;32718;4034;5864;1545;6370;2700;5040;7164;14001;8724;2234;1578;1464
4755;Mannen en Vrouwen;18 jaar;Totaal bevolking;2016;198623;150985.0;47638;33809;4337;6012;1577;6550;2679;5214;7441;13829;8824;2166;1401;1438
4756;Mannen en Vrouwen;18 jaar;Totaal bevolking;2017;204631;156180.0;48451;34397;4483;6051;1623;6887;2797;5094;7461;14055;8993;2280;1360;1422
4757;Mannen en Vrouwen;18 jaar;Totaal bevolking;2018;206109;156937.0;49171;34840;4680;6212;1661;7023;2810;5292;7161;14332;9315;2338;1231;1447
4758;Mannen en Vrouwen;18 jaar;Totaal bevolking;2019;210942;159996.0;50946;36237;4968;6545;1804;7618;2798;5272;7232;14708;9695;2396;1264;1353
4759;Mannen en Vrouwen;18 jaar;Totaal bevolking;2020;207505;156796.0;50709;36032;5021;6602;1800;7576;2855;5229;6949;14677;9619;2563;1107;1387
4760;Mannen en Vrouwen;18 jaar;Totaal bevolking;2021;205727;154893.0;50833;36052;5142;6695;1855;7738;2905;4962;6756;14781;9885;2485;1111;1300
4761;Mannen en Vrouwen;18 jaar;Totaal bevolking;2022;204724;153794.0;50930;35983;5112;6806;1873;7997;2828;4774;6594;14947;10055;2541;1105;1245
4762;Mannen en Vrouwen;18 jaar;Totaal bevolking;2023;198147;147150.0;50996;35855;5094;7063;1919;7988;2779;4552;6458;15142;10201;2534;1104;1304
4763;Mannen en Vrouwen;18 jaar;Totaal bevolking;2024;192284;141704.0;50580;35644;4961;7091;2010;8082;2792;4282;6425;14937;10284;2490;1049;1113
4764;Mannen en Vrouwen;18 jaar;Totaal bevolking;2025;190104;139805.0;50299;35256;4901;7255;2029;7855;2832;4203;6181;15043;10383;2541;983;1136
4765;Mannen en Vrouwen;18 jaar;Totaal bevolking;2026;186776;136653.0;50123;34850;4871;7324;2054;7622;2950;4038;5993;15273;10626;2430;1023;1194
4766;Mannen en Vrouwen;18 jaar;Totaal bevolking;2027;189898;139151.0;50747;34921;4977;7387;2111;7640;3028;4023;5756;15826;11053;2573;986;1214
4767;Mannen en Vrouwen;18 jaar;Totaal bevolking;2028;190271;139707.0;50563;34192;4967;7498;2126;7323;2965;3897;5416;16372;11589;2579;991;1213
4768;Mannen en Vrouwen;18 jaar;Totaal bevolking;2029;187958;137240.0;50718;33938;4937;7623;2140;7186;2953;3744;5354;16780;12001;2568;985;1226
4769;Mannen en Vrouwen;18 jaar;Totaal bevolking;2030;186524;136133.0;50391;33391;4920;7671;2157;6938;2962;3604;5141;17000;12204;2590;961;1246
4770;Mannen en Vrouwen;18 jaar;Totaal bevolking;2031;185825;135615.0;50209;32978;4882;7706;2175;6763;2970;3480;5002;17231;12420;2614;935;1262
4771;Mannen en Vrouwen;18 jaar;Totaal bevolking;2032;185922;135875.0;50047;32572;4835;7752;2195;6566;2985;3377;4863;17474;12638;2642;915;1280
4772;Mannen en Vrouwen;18 jaar;Totaal bevolking;2033;186292;136419.0;49873;32175;4795;7795;2213;6353;3003;3283;4733;17698;12832;2670;901;1295
4773;Mannen en Vrouwen;18 jaar;Totaal bevolking;2034;186949;137207.0;49742;31823;4767;7844;2230;6137;3033;3203;4609;17919;13019;2696;893;1311
4774;Mannen en Vrouwen;18 jaar;Totaal bevolking;2035;187781;138201.0;49580;31463;4737;7897;2243;5914;3054;3129;4489;18117;13187;2718;884;1328
4775;Mannen en Vrouwen;18 jaar;Totaal bevolking;2036;188937;139467.0;49470;31161;4716;7959;2253;5697;3085;3068;4383;18310;13346;2739;881;1343
4776;Mannen en Vrouwen;18 jaar;Totaal bevolking;2037;190252;140884.0;49368;30870;4685;8024;2264;5486;3113;3017;4281;18498;13499;2761;877;1360
4777;Mannen en Vrouwen;18 jaar;Totaal bevolking;2038;191483;142212.0;49271;30611;4664;8092;2272;5286;3144;2965;4188;18660;13634;2777;872;1376
4778;Mannen en Vrouwen;18 jaar;Totaal bevolking;2039;192713;143541.0;49173;30373;4647;8156;2279;5101;3167;2920;4102;18800;13752;2791;869;1389
4779;Mannen en Vrouwen;18 jaar;Totaal bevolking;2040;193653;144550.0;49103;30173;4631;8240;2286;4927;3193;2873;4023;18930;13862;2801;866;1401
4780;Mannen en Vrouwen;18 jaar;Totaal bevolking;2041;194651;145578.0;49073;30024;4624;8320;2293;4781;3216;2833;3957;19049;13961;2809;864;1415
4781;Mannen en Vrouwen;18 jaar;Totaal bevolking;2042;195456;146387.0;49069;29917;4612;8407;2303;4662;3240;2795;3898;19152;14045;2818;861;1427
4782;Mannen en Vrouwen;18 jaar;Totaal bevolking;2043;196060;146955.0;49105;29867;4613;8498;2312;4566;3263;2761;3854;19238;14117;2823;857;1440
4783;Mannen en Vrouwen;18 jaar;Totaal bevolking;2044;196564;147379.0;49185;29861;4613;8588;2323;4499;3280;2732;3826;19324;14186;2829;854;1455
4784;Mannen en Vrouwen;18 jaar;Totaal bevolking;2045;196866;147595.0;49271;29886;4616;8683;2332;4451;3296;2704;3804;19385;14236;2833;849;1466
4785;Mannen en Vrouwen;18 jaar;Totaal bevolking;2046;197157;147784.0;49372;29925;4611;8784;2345;4413;3315;2679;3778;19447;14287;2837;844;1480
4786;Mannen en Vrouwen;18 jaar;Totaal bevolking;2047;197308;147831.0;49477;29985;4621;8886;2356;4380;3332;2658;3752;19492;14323;2841;836;1492
4787;Mannen en Vrouwen;18 jaar;Totaal bevolking;2048;197357;147772.0;49585;30043;4628;8995;2367;4350;3346;2636;3721;19543;14362;2845;830;1505
4788;Mannen en Vrouwen;18 jaar;Totaal bevolking;2049;197260;147562.0;49698;30108;4635;9106;2381;4326;3355;2618;3687;19590;14398;2850;826;1517
4789;Mannen en Vrouwen;18 jaar;Totaal bevolking;2050;197001;147215.0;49787;30159;4646;9196;2396;4299;3365;2604;3654;19627;14421;2853;824;1530
4790;Mannen en Vrouwen;18 jaar;Totaal bevolking;2051;196523;146653.0;49870;30203;4654;9288;2410;4266;3374;2588;3623;19668;14447;2858;821;1542
4791;Mannen en Vrouwen;18 jaar;Totaal bevolking;2052;195856;145919.0;49937;30232;4662;9379;2422;4228;3382;2572;3586;19705;14469;2863;819;1554
4792;Mannen en Vrouwen;18 jaar;Totaal bevolking;2053;195042;145030.0;50012;30268;4669;9468;2435;4191;3392;2560;3553;19744;14495;2870;815;1565
4793;Mannen en Vrouwen;18 jaar;Totaal bevolking;2054;194133;144053.0;50079;30291;4677;9554;2449;4148;3398;2547;3518;19788;14526;2876;811;1576
4794;Mannen en Vrouwen;18 jaar;Totaal bevolking;2055;193186;143042.0;50145;30310;4682;9639;2464;4105;3405;2536;3478;19835;14557;2883;808;1587
4795;Mannen en Vrouwen;18 jaar;Totaal bevolking;2056;192279;142071.0;50208;30319;4686;9721;2479;4051;3414;2524;3444;19888;14595;2891;805;1598
4796;Mannen en Vrouwen;18 jaar;Totaal bevolking;2057;191410;141142.0;50268;30323;4692;9799;2492;3991;3424;2512;3413;19946;14637;2898;801;1609
4797;Mannen en Vrouwen;18 jaar;Totaal bevolking;2058;190659;140325.0;50334;30323;4696;9874;2507;3933;3432;2500;3382;20011;14688;2907;796;1621
4798;Mannen en Vrouwen;18 jaar;Totaal bevolking;2059;190043;139644.0;50399;30322;4702;9947;2521;3870;3442;2492;3349;20077;14736;2915;795;1632
4799;Mannen en Vrouwen;18 jaar;Totaal bevolking;2060;189565;139105.0;50460;30321;4706;10015;2536;3808;3452;2483;3321;20140;14782;2925;791;1642
4800;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2011;13057;;13057;8696;1555;3431;564;598;1099;759;690;4360;2524;1401;102;334
4801;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2012;12280;;12280;7991;1477;3094;507;554;1111;631;617;4290;2665;1162;120;343
4802;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2013;12088;;12088;7836;1456;3032;528;498;1183;517;622;4252;2779;1033;111;329
4803;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2014;11789;;11789;7529;1407;2712;566;496;1196;565;586;4260;2875;933;122;330
4804;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2015;12096;;12096;7600;1425;2765;540;517;1201;569;583;4495;3122;904;122;347
4805;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2016;11891;;11891;7442;1507;2535;573;465;1162;601;599;4449;3136;845;129;339
4806;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2017;11218;;11218;6779;1447;2157;550;434;1136;510;544;4439;3202;778;120;338
4807;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2018;10932;;10932;6569;1424;2126;552;406;1065;486;510;4363;3263;626;122;352
4808;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2019;10799;;10799;6403;1404;2086;587;386;995;460;485;4397;3334;581;130;352
4809;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2020;10543;;10543;6157;1339;2061;537;379;928;455;458;4386;3362;553;122;348
4810;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2021;10649;;10649;6173;1358;2168;544;352;897;414;441;4476;3447;553;125;351
4811;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2022;10905;;10905;6285;1384;2230;549;366;915;419;423;4620;3581;568;113;357
4812;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2023;11086;;11086;6331;1382;2273;577;320;928;432;419;4755;3675;589;126;364
4813;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2024;11353;;11353;6473;1388;2374;588;314;953;436;420;4880;3803;588;121;369
4814;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2025;11578;;11578;6601;1418;2419;581;323;980;463;417;4977;3861;616;119;380
4815;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2026;11792;;11792;6696;1388;2500;588;330;990;461;439;5096;3956;622;130;387
4816;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2027;11822;;11822;6734;1379;2524;587;334;998;473;440;5088;3957;616;120;395
4817;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2028;11691;;11691;6675;1335;2530;587;325;993;472;434;5016;3891;608;123;394
4818;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2029;11573;;11573;6674;1321;2546;583;326;999;473;426;4900;3778;601;120;400
4819;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2030;11622;;11622;6725;1321;2579;586;330;1005;477;426;4897;3765;604;122;406
4820;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2031;11662;;11662;6770;1325;2606;589;334;1011;479;426;4891;3751;605;123;412
4821;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2032;11701;;11701;6817;1330;2637;593;334;1015;481;427;4884;3736;607;123;418
4822;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2033;11733;;11733;6858;1335;2664;598;334;1018;482;427;4875;3720;608;123;424
4823;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2034;11765;;11765;6900;1339;2693;603;335;1020;482;428;4865;3703;609;123;429
4824;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2035;11798;;11798;6938;1344;2719;606;335;1022;483;429;4860;3690;609;123;438
4825;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2036;11832;;11832;6980;1349;2749;611;335;1024;483;430;4852;3675;610;123;444
4826;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2037;11865;;11865;7018;1353;2773;618;335;1026;483;430;4847;3664;611;123;449
4827;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2038;11898;;11898;7055;1357;2800;620;336;1028;483;431;4844;3654;611;123;456
4828;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2039;11929;;11929;7091;1361;2827;624;336;1029;483;431;4837;3642;612;123;460
4829;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2040;11961;;11961;7127;1364;2852;629;336;1031;483;432;4834;3634;612;123;465
4830;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2041;11990;;11990;7160;1368;2875;633;336;1032;483;432;4830;3625;613;123;469
4831;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2042;12024;;12024;7195;1371;2901;637;336;1034;483;433;4829;3618;613;123;474
4832;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2043;12057;;12057;7227;1373;2925;641;336;1035;483;433;4830;3613;614;123;479
4833;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2044;12092;;12092;7257;1376;2946;645;336;1036;483;434;4835;3612;615;123;486
4834;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2045;12119;;12119;7284;1378;2966;649;336;1038;483;434;4835;3608;615;123;489
4835;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2046;12151;;12151;7310;1380;2985;652;336;1039;483;435;4841;3609;616;123;494
4836;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2047;12178;;12178;7333;1382;3003;654;337;1040;483;435;4845;3607;616;123;499
4837;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2048;12213;;12213;7360;1384;3024;657;337;1041;483;435;4853;3610;617;122;504
4838;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2049;12243;;12243;7383;1386;3040;660;337;1042;482;436;4860;3613;617;122;507
4839;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2050;12275;;12275;7406;1387;3059;662;337;1043;482;436;4869;3618;617;122;512
4840;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2051;12305;;12305;7427;1389;3076;664;337;1044;482;436;4878;3623;618;122;516
4841;Mannen en Vrouwen;18 jaar;Eerstegeneratieallochtoon;2052;12334;;12334;7447;1390;3091;667;337;1045;481;436;4887;3628;618;122;519
