ID;GoodsAndServices;Periods;VolumeChanges_1;VolumeChangesShoppingdayAdjusted_2;Indices2000100_3;ValueChanges_4;ValueIndices_5;ShareInDomesticConsOfHouseholds_6;AbsoluteValueInEuroS_7
2676;1200;2005 September;2.4;;;4.1;;;
2677;1200;2005 3rd quarter;0.0;;;1.4;;;
2678;1200;2005 October;-2.6;;;-0.6;;;
2679;1200;2005 November;0.9;;;1.9;;;
2680;1200;2005 December;-1.8;;;0.0;;;
2681;1200;2005 4th quarter;-1.3;;;0.3;;;
2682;1200;2005;-0.4;;;0.7;;2.1;5231.0
2683;1200;2006 January;1.4;;;2.8;;;
2684;1200;2006 February;1.0;;;2.1;;;
2685;1200;2006 March;0.2;;;1.3;;;
2686;1200;2006 1st quarter;0.8;;;2.0;;;
2687;1200;2006 April;0.5;;;4.1;;;
2688;1200;2006 May;5.0;;;6.3;;;
2689;1200;2006 June;5.3;;;7.3;;;
2690;1200;2006 2nd quarter;3.6;;;5.9;;;
2691;1200;2006 July;-2.2;;;-1.2;;;
2692;1200;2006 August;4.5;;;5.4;;;
2693;1200;2006 September;2.1;;;4.2;;;
2694;1200;2006 3rd quarter;1.4;;;2.8;;;
2695;1200;2006 October;-0.2;;;0.9;;;
2696;1200;2006 November;3.9;;;5.7;;;
2697;1200;2006 December;0.0;;;1.6;;;
2698;1200;2006 4th quarter;1.1;;;2.6;;;
2699;1200;2006;1.7;;;3.3;;2.1;5423.0
2700;1200;2007 January;2.4;;;2.9;;;
2701;1200;2007 February;1.7;;;2.3;;;
2702;1200;2007 March;2.6;;;2.9;;;
2703;1200;2007 1st quarter;2.3;;;2.7;;;
2704;1200;2007 April;-0.5;;;-1.4;;;
2705;1200;2007 May;2.6;;;2.4;;;
2706;1200;2007 June;0.6;;;0.0;;;
2707;1200;2007 2nd quarter;0.9;;;0.3;;;
2708;1200;2007 July;-1.2;;;-0.7;;;
2709;1200;2007 August;5.1;;;5.6;;;
2710;1200;2007 September;-4.9;;;-4.4;;;
2711;1200;2007 3rd quarter;-0.4;;;0.1;;;
2712;1200;2007 October;1.1;;;0.6;;;
2713;1200;2007 November;3.9;;;3.7;;;
2714;1200;2007 December;1.3;;;1.3;;;
2715;1200;2007 4th quarter;2.0;;;1.8;;;
2716;1200;2007;1.3;;;1.3;;2.0;5491.0
2717;1200;2008 January;-2.4;;;-0.7;;;
2718;1200;2008 February;4.4;;;6.7;;;
2719;1200;2008 March;-4.5;;;-2.0;;;
2720;1200;2008 1st quarter;-1.2;;;1.0;;;
2721;1200;2008 April;-3.1;;;-1.4;;;
2722;1200;2008 May;2.3;;;4.8;;;
2723;1200;2008 June;-10.2;;;-7.4;;;
2724;1200;2008 2nd quarter;-3.8;;;-1.5;;;
2725;1200;2008 July;1.5;;;4.9;;;
2726;1200;2008 August;-2.2;;;1.8;;;
2727;1200;2008 September;-1.2;;;2.8;;;
2728;1200;2008 3rd quarter;-0.7;;;3.1;;;
2729;1200;2008 October;5.4;;;11.3;;;
2730;1200;2008 November;-5.5;;;0.8;;;
2731;1200;2008 December;1.1;;;7.6;;;
2732;1200;2008 4th quarter;0.3;;;6.6;;;
2733;1200;2008;-1.3;;;2.4;;2.0;5625.0
2734;1200;2009 January;3.6;;;8.6;;;
2735;1200;2009 February;-6.7;;;-2.5;;;
2736;1200;2009 March;-8.5;;;-4.5;;;
2737;1200;2009 1st quarter;-3.9;;;0.4;;;
2738;1200;2009 April;3.3;;;8.7;;;
2739;1200;2009 May;-1.9;;;2.0;;;
2740;1200;2009 June;1.1;;;5.3;;;
2741;1200;2009 2nd quarter;0.8;;;5.2;;;
2742;1200;2009 July;-0.2;;;3.5;;;
2743;1200;2009 August;-5.9;;;-3.7;;;
2744;1200;2009 September;-0.7;;;0.7;;;
2745;1200;2009 3rd quarter;-2.4;;;0.1;;;
2746;1200;2009 October;1.0;;;1.0;;;
2747;1200;2009 November;-2.6;;;-3.7;;;
2748;1200;2009 December;1.5;;;1.0;;;
2749;1200;2009 4th quarter;0.1;;;-0.4;;;
2750;1200;2009;-1.3;;;1.2;;2.1;5693.0
2751;1200;2010 January;-0.8;;;-0.8;;;
2752;1200;2010 February;0.0;;;0.0;;;
2753;1200;2010 March;5.7;;;4.9;;;
2754;1200;2010 1st quarter;1.6;;;1.4;;;
2755;1200;2010 April;3.1;;;1.1;;;
2756;1200;2010 May;-2.6;;;-3.4;;;
2757;1200;2010 June;1.1;;;0.4;;;
2758;1200;2010 2nd quarter;0.5;;;-0.7;;;
2759;1200;2010 July;3.6;;;2.0;;;
2760;1200;2010 August;-0.7;;;-2.5;;;
2761;1200;2010 September;2.0;;;0.4;;;
2762;1200;2010 3rd quarter;1.7;;;0.0;;;
2763;1200;2010 October;-5.5;;;-6.5;;;
2764;1200;2010 November;3.4;;;2.8;;;
2765;1200;2010 December;0.3;;;-1.0;;;
2766;1200;2010 4th quarter;-0.7;;;-1.7;;;
2767;1200;2010;0.7;;;-0.3;;2.1;5676.0
2768;1200;2011 January;-3.3;;;-4.7;;;
2769;1200;2011 February;-1.0;;;-2.4;;;
2770;1200;2011 March;0.4;;;0.6;;;
2771;1200;2011 1st quarter;-1.3;;;-2.1;;;
2772;1200;2011 April;2.8;;;4.2;;;
2773;1200;2011 May;-4.2;;;-3.3;;;
2774;1200;2011 June;2.6;;;3.9;;;
2775;1200;2011 2nd quarter;0.4;;;1.6;;;
2776;1200;2011 July;-3.8;;;-1.6;;;
2777;1200;2011 August;3.7;;;6.0;;;
2778;1200;2011 September;2.7;;;5.6;;;
2779;1200;2011 3rd quarter;0.8;;;3.3;;;
2780;1200;2011 October;-0.6;;;2.4;;;
2781;1200;2011 November;3.5;;;7.5;;;
2782;1200;2011 December;0.2;;;5.4;;;
2783;1200;2011 4th quarter;1.0;;;5.1;;;
2784;1200;2011;0.2;;;2.1;;2.1;5793.0
2785;1200;2012 January;-0.4;;;3.9;;;
2786;1200;2012 February;1.9;;;6.3;;;
2787;1200;2012 March;-0.8;;;2.6;;;
2788;1200;2012 1st quarter;0.1;;;4.2;;;
2789;1200;2012 April;-10.9;;;-8.0;;;
2790;1200;2012 May;1.4;;;4.6;;;
2791;1200;2012 June;-1.9;;;1.0;;;
2792;1200;2012 2nd quarter;-3.9;;;-0.9;;;
2793;1200;2012 July;-5.2;;;-2.5;;;
2794;1200;2012 August;-1.3;;;1.3;;;
2795;1200;2012 September;-6.8;;;-4.7;;;
2796;1200;2012 3rd quarter;-4.5;;;-2.0;;;
2797;1200;2012 October;-0.6;;;2.2;;;
2798;1200;2012 November;-2.4;;;0.8;;;
2799;1200;2012 December;-6.4;;;-3.9;;;
2800;1200;2012 4th quarter;-3.3;;;-0.6;;;
2801;1200;2012;-2.9;;;0.1;;2.1;5800.0
2802;1200;2013 January;;;;;;;
2803;1200;2013 February;;;;;;;
2804;1200;2013 March;;;;;;;
2805;1200;2013 1st quarter;;;;;;;
2806;1200;2013 April;;;;;;;
2807;1200;2013 May;;;;;;;
2808;1200;2013 June;;;;;;;
2809;1200;2013 2nd quarter;;;;;;;
2810;1200;2013 July;;;;;;;
2811;1200;2013 August;;;;;;;
2812;1200;2013 September;;;;;;;
2813;1200;2013 3rd quarter;;;;;;;
2814;1200;2013 October;;;;;;;
2815;1200;2013 November;;;;;;;
2816;1200;2013 December;;;;;;;
2817;1200;2013 4th quarter;;;;;;;
2818;1200;2013;;;;;;;
2819;1200;2014 January;;;;;;;
2820;1200;2014 February;;;;;;;
2821;1200;2014 March;;;;;;;
2822;1200;2014 1st quarter;-6.1;;;-4.9;;;
2823;1200;2014 April;;;;;;;
2824;1200;2014 May;;;;;;;
2825;1200;2014 June;;;;;;;
2826;1200;2014 2nd quarter;-0.7;;;0.0;;;
2827;1200;2014 July;;;;;;;
2828;1200;2014 August;;;;;;;
2829;1200;2014 September;;;;;;;
2830;1200;2014 3rd quarter;;;;;;;
2831;1200;2014 October;;;;;;;
2832;1200;2014 November;;;;;;;
2833;1200;2014 December;;;;;;;
2834;1200;2014 4th quarter;;;;;;;
2835;1200;2014;;;;;;;
2836;1200;2015 January;;;;;;;
2837;1200;2015 February;;;;;;;
2838;1200;2015 March;;;;;;;
2839;1200;2015 1st quarter;;;;;;;
2840;1200;2015 April;;;;;;;
2841;1200;2015 May;;;;;;;
2842;1200;2015 June;;;;;;;
2843;1200;2015 2nd quarter;;;;;;;
2844;1200;2015 July;;;;;;;
2845;1200;2015 August;;;;;;;
2846;1200;2015 September;;;;;;;
2847;1200;2015 3rd quarter;;;;;;;
2848;1200;2015 October;;;;;;;
2849;1200;2015 November;;;;;;;
2850;1200;2015 December;;;;;;;
2851;1200;2015 4th quarter;;;;;;;
2852;1200;2015;;;;;;;
2853;1200;2016 January;;;;;;;
2854;1200;2016 February;;;;;;;
2855;1200;2016 March;;;;;;;
2856;1200;2016 1st quarter;;;;;;;
2857;1200;2016 April;;;;;;;
2858;1200;2016 May;;;;;;;
2859;1200;2016 June;;;;;;;
2860;1200;2016 2nd quarter;;;;;;;
2861;1200;2016 July;;;;;;;
2862;1200;2016 August;;;;;;;
2863;1200;2016 September;;;;;;;
2864;1200;2016 3rd quarter;;;;;;;
2865;1200;2016 October;;;;;;;
2866;1200;2016 November;;;;;;;
2867;1200;2016 December;;;;;;;
2868;1200;2016 4th quarter;;;;;;;
2869;1200;2016;;;;;;;
2870;1200;2017 January;;;;;;;
2871;1200;2017 February;;;;;;;
2872;1200;2017 March;;;;;;;
2873;1200;2017 1st quarter;;;;;;;
2874;1200;2017 April;;;;;;;
2875;1200;2017 May;;;;;;;
2876;1200;2017 June;;;;;;;
2877;1200;2017 2nd quarter;;;;;;;
2878;1200;2017 July;;;;;;;
2879;1200;2017 August;;;;;;;
2880;1200;2017 September;;;;;;;
2881;1200;2017 3rd quarter;;;;;;;
2882;1200;2017 October;;;;;;;
2883;1200;2017 November;;;;;;;
2884;1200;2017 December;;;;;;;
2885;1200;2017 4th quarter;;;;;;;
2886;1200;2017;;;;;;;
2887;1200;2018 January;;;;;;;
2888;1200;2018 February;;;;;;;
2889;1200;2018 March;;;;;;;
2890;1200;2018 1st quarter;;;;;;;
2891;1200;2018 April;;;;;;;
2892;1200;2018 May;;;;;;;
2893;1200;2018 June;;;;;;;
2894;1200;2018 2nd quarter;;;;;;;
2895;1200;2018 July;;;;;;;
2896;1200;2018 August;;;;;;;
2897;1200;2018 September;;;;;;;
2898;1200;2018 3rd quarter;;;;;;;
2899;1200;2018 October;;;;;;;
2900;1200;2018 November;;;;;;;
2901;1200;2018 December;;;;;;;
2902;1200;2018 4th quarter;;;;;;;
2903;1200;2018;;;;;;;
2904;1200;2019 January;;;;;;;
2905;1200;2019 February;;;;;;;
2906;1200;2019 March;;;;;;;
2907;1200;2019 1st quarter;;;;;;;
2908;1200;2019 April;;;;;;;
2909;1200;2019 May;;;;;;;
2910;1200;2019 June;;;;;;;
2911;1200;2019 2nd quarter;;;;;;;
2912;1300;1995 January;;;;;;;
2913;1300;1995 February;;;;;;;
2914;1300;1995 March;;;;;;;
2915;1300;1995 1st quarter;;;;;;;
2916;1300;1995 April;;;;;;;
2917;1300;1995 May;;;;;;;
2918;1300;1995 June;;;;;;;
2919;1300;1995 2nd quarter;;;;;;;
2920;1300;1995 July;;;;;;;
2921;1300;1995 August;;;;;;;
2922;1300;1995 September;;;;;;;
2923;1300;1995 3rd quarter;;;;;;;
2924;1300;1995 October;;;;;;;
2925;1300;1995 November;;;;;;;
2926;1300;1995 December;;;;;;;
2927;1300;1995 4th quarter;;;;;;;
2928;1300;1995;;;;;;0.3;509.0
2929;1300;1996 January;6.1;;;3.1;;;
2930;1300;1996 February;0.0;;;0.0;;;
2931;1300;1996 March;2.6;;;0.0;;;
2932;1300;1996 1st quarter;2.9;;;1.0;;;
2933;1300;1996 April;0.0;;;-2.5;;;
2934;1300;1996 May;2.5;;;7.5;;;
2935;1300;1996 June;-11.6;;;-4.5;;;
2936;1300;1996 2nd quarter;-3.3;;;0.0;;;
2937;1300;1996 July;-2.3;;;0.0;;;
2938;1300;1996 August;9.5;;;11.6;;;
2939;1300;1996 September;-6.7;;;-6.5;;;
2940;1300;1996 3rd quarter;0.0;;;1.5;;;
2941;1300;1996 October;2.1;;;4.3;;;
2942;1300;1996 November;9.5;;;9.1;;;
2943;1300;1996 December;-1.6;;;3.4;;;
2944;1300;1996 4th quarter;2.6;;;5.4;;;
2945;1300;1996;0.6;;;2.2;;0.3;520.0
2946;1300;1997 January;14.3;;;12.1;;;
2947;1300;1997 February;8.6;;;8.8;;;
2948;1300;1997 March;7.5;;;10.8;;;
2949;1300;1997 1st quarter;10.0;;;10.6;;;
2950;1300;1997 April;10.0;;;7.7;;;
2951;1300;1997 May;9.5;;;9.3;;;
2952;1300;1997 June;12.8;;;7.1;;;
2953;1300;1997 2nd quarter;10.7;;;8.1;;;
2954;1300;1997 July;9.5;;;6.8;;;
2955;1300;1997 August;6.4;;;4.2;;;
2956;1300;1997 September;7.0;;;11.6;;;
2957;1300;1997 3rd quarter;7.6;;;7.4;;;
2958;1300;1997 October;8.2;;;12.5;;;
2959;1300;1997 November;-2.1;;;2.1;;;
2960;1300;1997 December;3.3;;;9.8;;;
2961;1300;1997 4th quarter;3.2;;;8.3;;;
2962;1300;1997;7.5;;;8.5;;0.3;564.0
2963;1300;1998 January;20.0;;;24.3;;;
2964;1300;1998 February;13.2;;;18.9;;;
2965;1300;1998 March;2.3;;;7.3;;;
2966;1300;1998 1st quarter;11.5;;;16.5;;;
2967;1300;1998 April;9.1;;;19.0;;;
2968;1300;1998 May;10.6;;;19.1;;;
2969;1300;1998 June;9.1;;;15.6;;;
2970;1300;1998 2nd quarter;9.6;;;17.9;;;
2971;1300;1998 July;15.2;;;21.3;;;
2972;1300;1998 August;2.0;;;10.0;;;
2973;1300;1998 September;10.6;;;25.0;;;
2974;1300;1998 3rd quarter;9.1;;;18.6;;;
2975;1300;1998 October;9.4;;;18.5;;;
2976;1300;1998 November;6.4;;;12.2;;;
2977;1300;1998 December;10.9;;;20.9;;;
2978;1300;1998 4th quarter;9.1;;;17.6;;;
2979;1300;1998;9.8;;;17.7;;0.4;664.0
2980;1300;1999 January;-3.8;;;4.3;;;
2981;1300;1999 February;2.2;;;9.1;;;
2982;1300;1999 March;6.3;;;15.9;;;
2983;1300;1999 1st quarter;1.4;;;9.7;;;
2984;1300;1999 April;2.0;;;8.0;;;
2985;1300;1999 May;-1.8;;;5.4;;;
2986;1300;1999 June;9.6;;;19.2;;;
2987;1300;1999 2nd quarter;3.1;;;10.8;;;
2988;1300;1999 July;7.0;;;17.5;;;
2989;1300;1999 August;-5.5;;;3.6;;;
2990;1300;1999 September;5.4;;;13.3;;;
2991;1300;1999 3rd quarter;2.4;;;11.6;;;
2992;1300;1999 October;-1.6;;;4.7;;;
2993;1300;1999 November;5.6;;;12.7;;;
2994;1300;1999 December;6.6;;;13.6;;;
2995;1300;1999 4th quarter;3.7;;;10.5;;;
2996;1300;1999;2.7;;;10.7;;0.4;735.0
2997;1300;2000 January;-7.4;;;2.1;;;
2998;1300;2000 February;5.9;;;12.5;;;
2999;1300;2000 March;9.1;;;17.6;;;
3000;1300;2000 1st quarter;2.5;;;10.9;;;
3001;1300;2000 April;12.5;;;14.8;;;
3002;1300;2000 May;5.1;;;6.8;;;
3003;1300;2000 June;3.3;;;9.7;;;
3004;1300;2000 2nd quarter;6.8;;;10.3;;;
3005;1300;2000 July;-4.5;;;-1.5;;;
3006;1300;2000 August;8.9;;;14.0;;;
3007;1300;2000 September;4.7;;;8.8;;;
3008;1300;2000 3rd quarter;2.7;;;6.8;;;
3009;1300;2000 October;-3.1;;;4.5;;;
3010;1300;2000 November;3.3;;;9.7;;;
3011;1300;2000 December;5.7;;;14.1;;;
3012;1300;2000 4th quarter;2.3;;;10.0;;;
3013;1300;2000;3.5;;;9.4;;0.4;804.0
3014;1300;2001 January;5.7;;;10.2;;;
3015;1300;2001 February;8.8;;;14.8;;;
3016;1300;2001 March;11.1;;;18.3;;;
3017;1300;2001 1st quarter;8.7;;;14.7;;;
3018;1300;2001 April;-4.5;;;4.8;;;
3019;1300;2001 May;6.2;;;9.5;;;
3020;1300;2001 June;1.5;;;8.8;;;
3021;1300;2001 2nd quarter;1.0;;;7.8;;;
3022;1300;2001 July;-1.5;;;3.0;;;
3023;1300;2001 August;9.4;;;16.9;;;
3024;1300;2001 September;4.2;;;8.1;;;
3025;1300;2001 3rd quarter;4.0;;;9.3;;;
3026;1300;2001 October;4.5;;;10.0;;;
3027;1300;2001 November;1.5;;;7.4;;;
3028;1300;2001 December;-1.0;;;1.0;;;
3029;1300;2001 4th quarter;1.3;;;5.3;;;
3030;1300;2001;3.5;;;8.8;;0.4;875.0
3031;1300;2002 January;-8.5;;;1.9;;;
3032;1300;2002 February;-10.8;;;-3.2;;;
3033;1300;2002 March;-6.8;;;1.4;;;
3034;1300;2002 1st quarter;-8.6;;;0.0;;;
3035;1300;2002 April;-7.6;;;-3.1;;;
3036;1300;2002 May;-2.8;;;7.2;;;
3037;1300;2002 June;-9.7;;;-6.8;;;
3038;1300;2002 2nd quarter;-6.7;;;-1.0;;;
3039;1300;2002 July;-5.8;;;2.9;;;
3040;1300;2002 August;-8.1;;;1.3;;;
3041;1300;2002 September;-12.8;;;-5.0;;;
3042;1300;2002 3rd quarter;-9.0;;;-0.4;;;
3043;1300;2002 October;-4.1;;;3.9;;;
3044;1300;2002 November;-5.6;;;1.4;;;
3045;1300;2002 December;-7.9;;;-1.9;;;
3046;1300;2002 4th quarter;-6.1;;;0.8;;;
3047;1300;2002;-7.5;;;-0.1;;0.4;874.0
3048;1300;2003 January;-1.7;;;3.6;;;
3049;1300;2003 February;0.0;;;5.0;;;
3050;1300;2003 March;-5.3;;;-1.4;;;
3051;1300;2003 1st quarter;-2.6;;;2.1;;;
3052;1300;2003 April;6.1;;;9.5;;;
3053;1300;2003 May;8.0;;;6.8;;;
3054;1300;2003 June;4.3;;;8.7;;;
3055;1300;2003 2nd quarter;6.2;;;8.3;;;
3056;1300;2003 July;4.3;;;7.1;;;
3057;1300;2003 August;5.5;;;1.3;;;
3058;1300;2003 September;1.4;;;-2.6;;;
3059;1300;2003 3rd quarter;3.7;;;1.8;;;
3060;1300;2003 October;1.3;;;-3.8;;;
3061;1300;2003 November;-8.2;;;-8.1;;;
3062;1300;2003 December;1.0;;;-1.9;;;
3063;1300;2003 4th quarter;-1.6;;;-4.3;;;
3064;1300;2003;1.4;;;1.6;;0.4;888.0
3065;1300;2004 January;1.8;;;-1.8;;;
3066;1300;2004 February;3.2;;;-3.2;;;
3067;1300;2004 March;-5.6;;;-7.0;;;
3068;1300;2004 1st quarter;-0.5;;;-4.2;;;
3069;1300;2004 April;2.8;;;-1.4;;;
3070;1300;2004 May;-7.4;;;-10.1;;;
3071;1300;2004 June;8.2;;;5.3;;;
3072;1300;2004 2nd quarter;0.9;;;-2.2;;;
3073;1300;2004 July;4.1;;;1.3;;;
3074;1300;2004 August;-3.9;;;-6.4;;;
3075;1300;2004 September;9.3;;;8.1;;;
3076;1300;2004 3rd quarter;3.1;;;0.9;;;
3077;1300;2004 October;7.7;;;5.2;;;
3078;1300;2004 November;-1.5;;;-5.9;;;
3079;1300;2004 December;1.0;;;-2.0;;;
3080;1300;2004 4th quarter;2.4;;;-0.8;;;
3081;1300;2004;1.6;;;-1.5;;0.4;875.0
3082;1300;2005 January;-3.6;;;-5.4;;;
3083;1300;2005 February;-4.8;;;-1.6;;;
3084;1300;2005 March;6.1;;;3.0;;;
3085;1300;2005 1st quarter;-0.5;;;-1.1;;;
3086;1300;2005 April;-1.4;;;0.0;;;
3087;1300;2005 May;2.7;;;5.6;;;
3088;1300;2005 June;2.6;;;2.5;;;
3089;1300;2005 2nd quarter;1.4;;;2.8;;;
3090;1300;2005 July;-1.4;;;-1.3;;;
3091;1300;2005 August;4.2;;;2.7;;;
3092;1300;2005 September;1.3;;;2.5;;;
3093;1300;2005 3rd quarter;1.3;;;1.3;;;
3094;1300;2005 October;2.5;;;1.2;;;
3095;1300;2005 November;1.6;;;6.3;;;
3096;1300;2005 December;4.0;;;5.0;;;
3097;1300;2005 4th quarter;2.9;;;4.1;;;
3098;1300;2005;1.4;;;1.9;;0.4;894.0
3099;1300;2006 January;5.6;;;7.5;;;
3100;1300;2006 February;5.1;;;6.7;;;
3101;1300;2006 March;-1.4;;;2.9;;;
3102;1300;2006 1st quarter;2.7;;;5.5;;;
3103;1300;2006 April;12.7;;;13.2;;;
3104;1300;2006 May;7.9;;;10.7;;;
3105;1300;2006 June;11.4;;;11.1;;;
3106;1300;2006 2nd quarter;10.6;;;11.6;;;
3107;1300;2006 July;9.5;;;10.7;;;
3108;1300;2006 August;12.0;;;17.3;;;
3109;1300;2006 September;8.5;;;14.6;;;
3110;1300;2006 3rd quarter;10.0;;;14.2;;;
3111;1300;2006 October;4.9;;;11.0;;;
3112;1300;2006 November;4.5;;;8.8;;;
3113;1300;2006 December;0.0;;;3.8;;;
3114;1300;2006 4th quarter;2.8;;;7.5;;;
3115;1300;2006;6.6;;;9.9;;0.4;980.0
3116;1300;2007 January;1.7;;;5.3;;;
3117;1300;2007 February;-1.6;;;3.1;;;
3118;1300;2007 March;2.8;;;7.1;;;
3119;1300;2007 1st quarter;1.0;;;5.2;;;
3120;1300;2007 April;-3.7;;;2.6;;;
3121;1300;2007 May;2.4;;;6.0;;;
3122;1300;2007 June;-1.1;;;1.1;;;
3123;1300;2007 2nd quarter;-0.8;;;3.2;;;
3124;1300;2007 July;0.0;;;-1.2;;;
3125;1300;2007 August;-2.3;;;-2.3;;;
3126;1300;2007 September;-3.3;;;-5.3;;;
3127;1300;2007 3rd quarter;-1.9;;;-3.0;;;
3128;1300;2007 October;0.0;;;3.3;;;
3129;1300;2007 November;2.8;;;2.7;;;
3130;1300;2007 December;15.0;;;15.6;;;
3131;1300;2007 4th quarter;6.7;;;8.0;;;
3132;1300;2007;1.3;;;3.3;;0.4;1012.0
3133;1300;2008 January;3.3;;;3.3;;;
3134;1300;2008 February;11.1;;;12.1;;;
3135;1300;2008 March;-4.1;;;-1.3;;;
3136;1300;2008 1st quarter;3.0;;;4.5;;;
3137;1300;2008 April;-7.5;;;-5.1;;;
3138;1300;2008 May;-1.1;;;3.4;;;
3139;1300;2008 June;-14.1;;;-9.9;;;
3140;1300;2008 2nd quarter;-7.7;;;-3.9;;;
3141;1300;2008 July;-1.2;;;8.5;;;
3142;1300;2008 August;-1.1;;;5.8;;;
3143;1300;2008 September;-4.4;;;3.4;;;
3144;1300;2008 3rd quarter;-2.3;;;5.8;;;
3145;1300;2008 October;2.1;;;7.4;;;
3146;1300;2008 November;-8.1;;;-2.6;;;
3147;1300;2008 December;-3.2;;;1.6;;;
3148;1300;2008 4th quarter;-2.7;;;2.4;;;
3149;1300;2008;-2.8;;;2.1;;0.4;1033.0
3150;1300;2009 January;1.5;;;9.7;;;
3151;1300;2009 February;-8.2;;;-5.4;;;
3152;1300;2009 March;-4.1;;;-1.4;;;
3153;1300;2009 1st quarter;-3.7;;;0.5;;;
3154;1300;2009 April;17.3;;;16.0;;;
3155;1300;2009 May;3.3;;;4.4;;;
3156;1300;2009 June;13.4;;;14.6;;;
3157;1300;2009 2nd quarter;10.9;;;11.3;;;
3158;1300;2009 July;10.2;;;9.0;;;
3159;1300;2009 August;5.4;;;6.6;;;
3160;1300;2009 September;5.5;;;4.3;;;
3161;1300;2009 3rd quarter;7.0;;;6.6;;;
3162;1300;2009 October;5.9;;;5.9;;;
3163;1300;2009 November;4.1;;;5.4;;;
3164;1300;2009 December;4.7;;;5.5;;;
3165;1300;2009 4th quarter;5.0;;;5.6;;;
3166;1300;2009;5.1;;;6.2;;0.4;1097.0
3167;1300;2010 January;-2.9;;;-1.5;;;
3168;1300;2010 February;-4.4;;;-1.4;;;
3169;1300;2010 March;2.8;;;6.8;;;
3170;1300;2010 1st quarter;-1.4;;;1.4;;;
3171;1300;2010 April;5.6;;;6.9;;;
3172;1300;2010 May;4.3;;;3.2;;;
3173;1300;2010 June;-5.3;;;-4.3;;;
3174;1300;2010 2nd quarter;1.4;;;1.8;;;
3175;1300;2010 July;7.3;;;6.2;;;
3176;1300;2010 August;0.0;;;1.0;;;
3177;1300;2010 September;5.2;;;7.3;;;
3178;1300;2010 3rd quarter;4.1;;;4.8;;;
3179;1300;2010 October;-0.9;;;1.9;;;
3180;1300;2010 November;2.6;;;5.1;;;
3181;1300;2010 December;5.2;;;6.7;;;
3182;1300;2010 4th quarter;2.5;;;4.7;;;
3183;1300;2010;1.9;;;3.4;;0.4;1134.0
3184;1300;2011 January;0.0;;;2.9;;;
3185;1300;2011 February;1.5;;;7.2;;;
3186;1300;2011 March;5.3;;;9.1;;;
3187;1300;2011 1st quarter;2.4;;;6.5;;;
3188;1300;2011 April;4.2;;;6.5;;;
3189;1300;2011 May;-3.0;;;1.0;;;
3190;1300;2011 June;7.7;;;13.2;;;
3191;1300;2011 2nd quarter;2.8;;;6.8;;;
3192;1300;2011 July;-3.9;;;2.0;;;
3193;1300;2011 August;-3.0;;;3.1;;;
3194;1300;2011 September;-1.9;;;1.9;;;
3195;1300;2011 3rd quarter;-2.9;;;2.3;;;
3196;1300;2011 October;-6.4;;;-1.8;;;
3197;1300;2011 November;-2.5;;;1.2;;;
3198;1300;2011 December;10.5;;;13.2;;;
3199;1300;2011 4th quarter;1.8;;;5.4;;;
3200;1300;2011;0.9;;;5.1;;0.4;1192.0
3201;1300;2012 January;-2.8;;;1.4;;;
3202;1300;2012 February;4.3;;;6.8;;;
3203;1300;2012 March;2.4;;;7.1;;;
3204;1300;2012 1st quarter;1.3;;;5.3;;;
3205;1300;2012 April;-12.5;;;-6.1;;;
3206;1300;2012 May;3.0;;;7.1;;;
3207;1300;2012 June;2.9;;;5.8;;;
3208;1300;2012 2nd quarter;-2.3;;;2.3;;;
3209;1300;2012 July;1.0;;;2.9;;;
3210;1300;2012 August;5.9;;;6.9;;;
3211;1300;2012 September;0.9;;;0.9;;;
3212;1300;2012 3rd quarter;2.6;;;3.5;;;
3213;1300;2012 October;-5.6;;;-3.7;;;
3214;1300;2012 November;-5.0;;;-1.2;;;
3215;1300;2012 December;6.1;;;9.8;;;
3216;1300;2012 4th quarter;0.0;;;3.1;;;
3217;1300;2012;0.3;;;3.4;;0.4;1233.0
3218;1300;2013 January;;;;;;;
3219;1300;2013 February;;;;;;;
3220;1300;2013 March;;;;;;;
3221;1300;2013 1st quarter;;;;;;;
3222;1300;2013 April;;;;;;;
3223;1300;2013 May;;;;;;;
3224;1300;2013 June;;;;;;;
3225;1300;2013 2nd quarter;;;;;;;
3226;1300;2013 July;;;;;;;
3227;1300;2013 August;;;;;;;
3228;1300;2013 September;;;;;;;
3229;1300;2013 3rd quarter;;;;;;;
3230;1300;2013 October;;;;;;;
3231;1300;2013 November;;;;;;;
3232;1300;2013 December;;;;;;;
3233;1300;2013 4th quarter;;;;;;;
3234;1300;2013;;;;;;;
3235;1300;2014 January;;;;;;;
3236;1300;2014 February;;;;;;;
3237;1300;2014 March;;;;;;;
3238;1300;2014 1st quarter;10.2;;;9.2;;;
3239;1300;2014 April;;;;;;;
3240;1300;2014 May;;;;;;;
3241;1300;2014 June;;;;;;;
3242;1300;2014 2nd quarter;9.7;;;10.5;;;
3243;1300;2014 July;;;;;;;
3244;1300;2014 August;;;;;;;
3245;1300;2014 September;;;;;;;
3246;1300;2014 3rd quarter;;;;;;;
3247;1300;2014 October;;;;;;;
3248;1300;2014 November;;;;;;;
3249;1300;2014 December;;;;;;;
3250;1300;2014 4th quarter;;;;;;;
3251;1300;2014;;;;;;;
3252;1300;2015 January;;;;;;;
3253;1300;2015 February;;;;;;;
3254;1300;2015 March;;;;;;;
