ID;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;TotaalOverigeToevoegingen_3;LateResponsNieuwbouw_4;TotaalInBestaandePanden_5;Transformatie_6;LateResponsTransformatie_7;Woningsplitsing_8;Woningsamenvoeging_9;OverigDoorVerbouw_10;TotaalAdministratief_11;CorrectieZorgvastgoed_12;CorrectieWooneenheden_13;VanLogiesfunctieNaarWoonfunctie_14;VanOverigeFunctieNaarWoonfunctie_15;OverigAdministratief_16;Sloop_17;TotaalOverigeOnttrekkingen_18;LateResponsSloop_19;TotaalInBestaandePanden_20;Woningsplitsing_21;Woningsamenvoeging_22;OverigDoorVerbouw_23;TotaalAdministratief_24;CorrectieZorgvastgoed_25;CorrectieWooneenheden_26;VanWoonNaarLogiesfunctie_27;VanWoonfunctieNaarOverigeFunctie_28;OverigAdministratief_29;SaldoVoorraad_30;EindstandVoorraad_31;SaldoWoningsplitsing_32;SaldoWoningsamenvoeging_33
4081;Rucphen;2012;9195.0;15.0;85.0;;20.0;15.0;;0.0;0.0;;70.0;50.0;0.0;0.0;0.0;20.0;15.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;75.0;9270.0;0.0;0.0
4082;Rucphen;2013;9270.0;70.0;185.0;0.0;15.0;15.0;5.0;0.0;0.0;;165.0;55.0;0.0;0.0;105.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;0.0;240.0;9515.0;0.0;0.0
4083;Rucphen;2014;9515.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;10.0;40.0;35.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;-10.0;9505.0;0.0;0.0
4084;Rucphen;2015;9505.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;9535.0;0.0;0.0
4085;Rucphen;2016;9535.0;50.0;25.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;15.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;9605.0;0.0;0.0
4086;Rucphen;2017;9605.0;35.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;30.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9605.0;0.0;0.0
4087;Rucphen;2018;9605.0;85.0;15.0;0.0;15.0;5.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;9690.0;0.0;0.0
4088;Rucphen;2019;9690.0;130.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;9820.0;0.0;0.0
4089;Rucphen;2020;9820.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;9915.0;0.0;0.0
4090;Rucphen;2021;9915.0;35.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;9950.0;5.0;0.0
4091;Rucphen;2022;9950.0;265.0;20.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;10.0;5.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270.0;10220.0;0.0;0.0
4092;Schagen;2012;8300.0;45.0;0.0;;-5.0;0.0;;0.0;0.0;;20.0;0.0;10.0;0.0;0.0;10.0;5.0;30.0;20.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;5.0;5.0;30.0;8335.0;0.0;0.0
4093;Schagen;2013;19440.0;70.0;160.0;0.0;100.0;100.0;0.0;0.0;0.0;;60.0;45.0;0.0;0.0;0.0;10.0;10.0;95.0;10.0;0.0;0.0;0.0;;85.0;0.0;0.0;80.0;0.0;5.0;125.0;19565.0;0.0;0.0
4094;Schagen;2014;19565.0;220.0;30.0;0.0;5.0;5.0;0.0;0.0;0.0;;25.0;5.0;0.0;0.0;0.0;20.0;25.0;25.0;15.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;5.0;10.0;205.0;19770.0;0.0;0.0
4095;Schagen;2015;19770.0;125.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;50.0;40.0;5.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;5.0;25.0;45.0;19815.0;0.0;0.0
4096;Schagen;2016;19815.0;95.0;140.0;0.0;35.0;25.0;0.0;5.0;0.0;0.0;105.0;5.0;0.0;45.0;40.0;15.0;10.0;45.0;5.0;10.0;0.0;5.0;0.0;30.0;0.0;0.0;0.0;15.0;15.0;180.0;19995.0;5.0;-5.0
4097;Schagen;2017;19995.0;120.0;40.0;0.0;25.0;15.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;20.0;30.0;0.0;5.0;0.0;0.0;5.0;25.0;0.0;0.0;0.0;20.0;5.0;110.0;20105.0;0.0;0.0
4098;Schagen;2018;20105.0;220.0;30.0;0.0;15.0;10.0;0.0;5.0;0.0;0.0;15.0;0.0;0.0;0.0;5.0;10.0;5.0;60.0;5.0;5.0;5.0;0.0;0.0;50.0;0.0;0.0;40.0;0.0;10.0;185.0;20285.0;0.0;0.0
4099;Schagen;2019;20285.0;40.0;35.0;0.0;20.0;10.0;0.0;5.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;10.0;5.0;20.0;5.0;5.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;45.0;20335.0;0.0;0.0
4100;Schagen;2020;20335.0;185.0;80.0;0.0;40.0;30.0;0.0;0.0;0.0;5.0;40.0;30.0;0.0;0.0;5.0;5.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;5.0;245.0;20580.0;0.0;0.0
4101;Schagen;2021;20580.0;210.0;75.0;0.0;50.0;25.0;10.0;5.0;0.0;10.0;25.0;0.0;0.0;0.0;5.0;20.0;10.0;25.0;0.0;5.0;0.0;5.0;0.0;20.0;0.0;0.0;0.0;5.0;10.0;255.0;20835.0;5.0;-5.0
4102;Schagen;2022;20835.0;265.0;95.0;0.0;75.0;50.0;0.0;5.0;0.0;15.0;20.0;0.0;10.0;0.0;5.0;5.0;10.0;15.0;0.0;5.0;5.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;330.0;21170.0;0.0;0.0
4103;Schermer;2012;2170.0;0.0;30.0;;5.0;0.0;;0.0;0.0;;25.0;0.0;0.0;0.0;0.0;25.0;15.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;10.0;2180.0;0.0;0.0
4104;Schermer;2013;2180.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2180.0;0.0;0.0
4105;Schermer;2014;2180.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;15.0;2195.0;0.0;0.0
4106;Schermer;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4107;Schermer;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4108;Schermer;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4109;Schermer;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4110;Schermer;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4111;Schermer;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4112;Schermer;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4113;Schermer;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4114;Scherpenzeel;2012;3630.0;35.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;0.0;30.0;3665.0;0.0;0.0
4115;Scherpenzeel;2013;3665.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;0.0;45.0;3710.0;0.0;0.0
4116;Scherpenzeel;2014;3710.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;20.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3710.0;0.0;0.0
4117;Scherpenzeel;2015;3710.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;3725.0;0.0;0.0
4118;Scherpenzeel;2016;3725.0;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;3820.0;0.0;0.0
4119;Scherpenzeel;2017;3820.0;100.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;3920.0;0.0;0.0
4120;Scherpenzeel;2018;3920.0;55.0;40.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;40.0;35.0;0.0;0.0;0.0;0.0;15.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;3965.0;0.0;0.0
4121;Scherpenzeel;2019;3965.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;55.0;0.0;55.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;55.0;35.0;4000.0;0.0;0.0
4122;Scherpenzeel;2020;4000.0;60.0;60.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;55.0;0.0;0.0;0.0;0.0;55.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;4115.0;0.0;0.0
4123;Scherpenzeel;2021;4115.0;120.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;4235.0;0.0;0.0
4124;Scherpenzeel;2022;4235.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;10.0;4250.0;0.0;0.0
4125;Schiedam;2012;35835.0;130.0;185.0;;60.0;40.0;;10.0;5.0;;125.0;25.0;0.0;0.0;45.0;55.0;90.0;45.0;0.0;15.0;5.0;10.0;;30.0;0.0;0.0;5.0;5.0;20.0;175.0;36010.0;5.0;-5.0
4126;Schiedam;2013;36010.0;55.0;30.0;0.0;20.0;10.0;0.0;10.0;0.0;;15.0;0.0;0.0;0.0;0.0;15.0;30.0;25.0;0.0;10.0;5.0;5.0;;15.0;0.0;0.0;5.0;0.0;5.0;35.0;36045.0;5.0;-5.0
4127;Schiedam;2014;36045.0;90.0;530.0;0.0;55.0;35.0;0.0;15.0;5.0;;480.0;430.0;5.0;0.0;5.0;35.0;60.0;25.0;0.0;15.0;5.0;5.0;;10.0;0.0;0.0;0.0;5.0;5.0;535.0;36580.0;10.0;0.0
4128;Schiedam;2015;36580.0;110.0;95.0;0.0;30.0;20.0;0.0;10.0;5.0;0.0;65.0;55.0;0.0;0.0;5.0;5.0;25.0;15.0;0.0;10.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;170.0;36750.0;5.0;0.0
4129;Schiedam;2016;36750.0;60.0;35.0;0.0;30.0;20.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;75.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;10.0;36765.0;0.0;0.0
4130;Schiedam;2017;36765.0;90.0;100.0;0.0;80.0;35.0;0.0;30.0;5.0;10.0;20.0;0.0;0.0;0.0;5.0;15.0;5.0;35.0;0.0;25.0;15.0;5.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;150.0;36915.0;15.0;0.0
4131;Schiedam;2018;36915.0;175.0;70.0;0.0;55.0;45.0;0.0;5.0;0.0;5.0;20.0;10.0;0.0;0.0;5.0;5.0;230.0;15.0;0.0;5.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0;36915.0;5.0;0.0
4132;Schiedam;2019;36915.0;335.0;115.0;0.0;90.0;40.0;15.0;20.0;0.0;15.0;25.0;0.0;0.0;0.0;5.0;20.0;50.0;25.0;0.0;10.0;10.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;10.0;380.0;37290.0;10.0;0.0
4133;Schiedam;2020;37290.0;285.0;45.0;0.0;35.0;15.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;120.0;25.0;0.0;10.0;5.0;10.0;0.0;15.0;0.0;15.0;0.0;0.0;0.0;180.0;37470.0;0.0;-5.0
4134;Schiedam;2021;37470.0;160.0;335.0;0.0;325.0;290.0;0.0;15.0;5.0;20.0;10.0;0.0;0.0;0.0;5.0;5.0;155.0;65.0;0.0;15.0;5.0;5.0;0.0;50.0;0.0;35.0;0.0;0.0;10.0;275.0;37750.0;10.0;0.0
4135;Schiedam;2022;37750.0;250.0;200.0;0.0;145.0;105.0;0.0;20.0;0.0;20.0;55.0;0.0;0.0;0.0;10.0;45.0;50.0;65.0;0.0;10.0;5.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;55.0;340.0;38090.0;15.0;0.0
4136;Schiermonnikoog;2012;590.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;0.0;590.0;0.0;0.0
4137;Schiermonnikoog;2013;590.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;;35.0;0.0;0.0;0.0;0.0;35.0;0.0;50.0;0.0;0.0;0.0;0.0;;50.0;0.0;0.0;5.0;0.0;45.0;-10.0;580.0;5.0;0.0
4138;Schiermonnikoog;2014;580.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;5.0;-5.0;580.0;0.0;0.0
4139;Schiermonnikoog;2015;580.0;0.0;10.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;585.0;0.0;0.0
4140;Schiermonnikoog;2016;585.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;585.0;0.0;0.0
4141;Schiermonnikoog;2017;585.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;15.0;10.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;580.0;0.0;-5.0
4142;Schiermonnikoog;2018;580.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;585.0;0.0;0.0
4143;Schiermonnikoog;2019;585.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;585.0;0.0;0.0
4144;Schiermonnikoog;2020;585.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;590.0;0.0;0.0
4145;Schiermonnikoog;2021;590.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;600.0;0.0;0.0
4146;Schiermonnikoog;2022;600.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0;610.0;0.0;0.0
4147;Schijndel;2012;9225.0;345.0;25.0;;5.0;0.0;;0.0;0.0;;25.0;0.0;0.0;0.0;0.0;20.0;10.0;10.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;5.0;5.0;355.0;9575.0;0.0;0.0
4148;Schijndel;2013;9575.0;40.0;105.0;0.0;0.0;0.0;0.0;0.0;0.0;;105.0;90.0;0.0;0.0;0.0;15.0;5.0;10.0;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;10.0;130.0;9705.0;0.0;0.0
4149;Schijndel;2014;9705.0;55.0;10.0;0.0;10.0;5.0;0.0;5.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;50.0;9755.0;5.0;0.0
4150;Schijndel;2015;9755.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;105.0;9860.0;0.0;0.0
4151;Schijndel;2016;9860.0;45.0;75.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;70.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;75.0;40.0;9900.0;0.0;0.0
4152;Schijndel;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4153;Schijndel;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Schijndel;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4155;Schijndel;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4156;Schijndel;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4157;Schijndel;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4158;Schinnen;2012;5915.0;0.0;0.0;;-5.0;0.0;;0.0;0.0;;15.0;0.0;0.0;0.0;0.0;15.0;15.0;30.0;0.0;0.0;0.0;0.0;;30.0;0.0;0.0;0.0;20.0;10.0;-30.0;5885.0;0.0;0.0
4159;Schinnen;2013;5885.0;10.0;0.0;0.0;-5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;10.0;5895.0;0.0;0.0
4160;Schinnen;2014;5895.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5900.0;0.0;0.0
4161;Schinnen;2015;5900.0;20.0;25.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;20.0;0.0;0.0;0.0;10.0;10.0;0.0;15.0;5.0;5.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;30.0;5930.0;5.0;0.0
4162;Schinnen;2016;5930.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;5945.0;0.0;0.0
4163;Schinnen;2017;5945.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5950.0;0.0;0.0
4164;Schinnen;2018;5950.0;25.0;35.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;30.0;50.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5955.0;0.0;0.0
4165;Schinnen;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4166;Schinnen;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4167;Schinnen;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4168;Schinnen;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4169;Schoonhoven;2012;5040.0;5.0;25.0;;15.0;15.0;;0.0;0.0;;10.0;0.0;0.0;0.0;5.0;10.0;5.0;15.0;0.0;0.0;0.0;0.0;;15.0;0.0;10.0;0.0;0.0;0.0;10.0;5050.0;0.0;0.0
4170;Schoonhoven;2013;5050.0;155.0;20.0;0.0;10.0;5.0;0.0;5.0;0.0;;10.0;0.0;0.0;0.0;5.0;5.0;35.0;5.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;0.0;130.0;5180.0;5.0;0.0
4171;Schoonhoven;2014;5180.0;125.0;20.0;0.0;5.0;5.0;0.0;0.0;0.0;;15.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0;0.0;0.0;0.0;0.0;;20.0;0.0;0.0;0.0;0.0;15.0;125.0;5300.0;0.0;0.0
4172;Schoonhoven;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4173;Schoonhoven;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4174;Schoonhoven;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4175;Schoonhoven;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4176;Schoonhoven;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4177;Schoonhoven;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4178;Schoonhoven;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4179;Schoonhoven;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4180;Schouwen-Duiveland;2012;16455.0;130.0;205.0;;10.0;10.0;;0.0;0.0;;195.0;0.0;5.0;0.0;5.0;180.0;25.0;30.0;10.0;0.0;0.0;0.0;;25.0;0.0;0.0;0.0;5.0;20.0;275.0;16730.0;0.0;0.0
4181;Schouwen-Duiveland;2013;16730.0;25.0;95.0;0.0;10.0;10.0;0.0;0.0;0.0;;85.0;0.0;35.0;0.0;5.0;45.0;55.0;25.0;10.0;0.0;0.0;0.0;;15.0;0.0;0.0;0.0;5.0;10.0;35.0;16765.0;0.0;0.0
4182;Schouwen-Duiveland;2014;16765.0;175.0;65.0;0.0;15.0;10.0;5.0;0.0;0.0;;50.0;0.0;0.0;15.0;10.0;25.0;30.0;305.0;10.0;0.0;0.0;0.0;;295.0;0.0;0.0;280.0;5.0;10.0;-95.0;16670.0;0.0;0.0
4183;Schouwen-Duiveland;2015;16670.0;140.0;60.0;0.0;25.0;15.0;0.0;5.0;0.0;0.0;35.0;0.0;0.0;20.0;10.0;10.0;110.0;45.0;25.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;15.0;50.0;16715.0;5.0;0.0
4184;Schouwen-Duiveland;2016;16715.0;125.0;40.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;5.0;5.0;15.0;20.0;110.0;90.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;5.0;15.0;35.0;16755.0;0.0;0.0
4185;Schouwen-Duiveland;2017;16755.0;115.0;35.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;25.0;5.0;0.0;0.0;10.0;10.0;0.0;240.0;80.0;0.0;0.0;0.0;0.0;155.0;0.0;0.0;145.0;5.0;10.0;-90.0;16660.0;0.0;0.0
4186;Schouwen-Duiveland;2018;16660.0;70.0;50.0;0.0;25.0;10.0;0.0;0.0;0.0;15.0;25.0;0.0;0.0;5.0;10.0;10.0;0.0;35.0;15.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;15.0;85.0;16745.0;0.0;0.0
4187;Schouwen-Duiveland;2019;16745.0;115.0;50.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;15.0;20.0;15.0;115.0;15.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;95.0;0.0;5.0;35.0;16785.0;0.0;0.0
4188;Schouwen-Duiveland;2020;16785.0;190.0;40.0;0.0;25.0;20.0;0.0;0.0;0.0;5.0;20.0;0.0;0.0;5.0;5.0;5.0;15.0;20.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;5.0;200.0;16985.0;0.0;0.0
4189;Schouwen-Duiveland;2021;16985.0;85.0;25.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;5.0;10.0;5.0;35.0;205.0;0.0;0.0;0.0;0.0;0.0;205.0;0.0;0.0;195.0;5.0;5.0;-130.0;16855.0;0.0;0.0
4190;Schouwen-Duiveland;2022;16855.0;90.0;45.0;0.0;20.0;15.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;15.0;5.0;20.0;80.0;5.0;0.0;0.0;0.0;0.0;80.0;5.0;0.0;65.0;0.0;10.0;35.0;16890.0;0.0;0.0
4191;Simpelveld;2012;5100.0;30.0;5.0;;5.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;5.0;;5.0;0.0;0.0;5.0;0.0;0.0;20.0;5125.0;0.0;-5.0
