ID;Klimaatsectoren;EmissiesNaarLucht;Perioden;EmissieBroeikasgassen_1
6862;Luchtvaart;Kooldioxide (CO2);1992;0.1
6863;Luchtvaart;Kooldioxide (CO2);1993 ;0.1
6864;Luchtvaart;Kooldioxide (CO2);1994 ;0.1
6865;Luchtvaart;Kooldioxide (CO2);1995;0.1
6866;Luchtvaart;Kooldioxide (CO2);1996 ;0.1
6867;Luchtvaart;Kooldioxide (CO2);1997 ;0.1
6868;Luchtvaart;Kooldioxide (CO2);1998 ;0.1
6869;Luchtvaart;Kooldioxide (CO2);1999 ;0.1
6870;Luchtvaart;Kooldioxide (CO2);2000;0.1
6871;Luchtvaart;Kooldioxide (CO2);2001;0.1
6872;Luchtvaart;Kooldioxide (CO2);2002;0.0
6873;Luchtvaart;Kooldioxide (CO2);2003;0.1
6874;Luchtvaart;Kooldioxide (CO2);2004;0.0
6875;Luchtvaart;Kooldioxide (CO2);2005;0.0
6876;Luchtvaart;Kooldioxide (CO2);2006;0.0
6877;Luchtvaart;Kooldioxide (CO2);2007;0.0
6878;Luchtvaart;Kooldioxide (CO2);2008;0.0
6879;Luchtvaart;Kooldioxide (CO2);2009;0.0
6880;Luchtvaart;Kooldioxide (CO2);2010;0.0
6881;Luchtvaart;Kooldioxide (CO2);2011;0.0
6882;Luchtvaart;Kooldioxide (CO2);2012;0.0
6883;Luchtvaart;Kooldioxide (CO2);2013;0.0
6884;Luchtvaart;Kooldioxide (CO2);2014;0.0
6885;Luchtvaart;Kooldioxide (CO2);2015;0.0
6886;Luchtvaart;Kooldioxide (CO2);2016;0.0
6887;Luchtvaart;Kooldioxide (CO2);2017;0.0
6888;Luchtvaart;Kooldioxide (CO2);2018;0.0
6889;Luchtvaart;Kooldioxide (CO2);2019;0.0
6890;Luchtvaart;Kooldioxide (CO2);2020;0.0
6891;Luchtvaart;Kooldioxide (CO2);2021;0.0
6892;Luchtvaart;Kooldioxide (CO2);2022;0.0
6893;Luchtvaart;Kooldioxide (CO2);2023;0.0
6894;Luchtvaart;Kooldioxide (CO2);2024;
6895;Luchtvaart;Distikstofoxide (N20);1990;0.0
6896;Luchtvaart;Distikstofoxide (N20);1991 ;0.0
6897;Luchtvaart;Distikstofoxide (N20);1992;0.0
6898;Luchtvaart;Distikstofoxide (N20);1993 ;0.0
6899;Luchtvaart;Distikstofoxide (N20);1994 ;0.0
6900;Luchtvaart;Distikstofoxide (N20);1995;0.0
6901;Luchtvaart;Distikstofoxide (N20);1996 ;0.0
6902;Luchtvaart;Distikstofoxide (N20);1997 ;0.0
6903;Luchtvaart;Distikstofoxide (N20);1998 ;0.0
6904;Luchtvaart;Distikstofoxide (N20);1999 ;0.0
6905;Luchtvaart;Distikstofoxide (N20);2000;0.0
6906;Luchtvaart;Distikstofoxide (N20);2001;0.0
6907;Luchtvaart;Distikstofoxide (N20);2002;0.0
6908;Luchtvaart;Distikstofoxide (N20);2003;0.0
6909;Luchtvaart;Distikstofoxide (N20);2004;0.0
6910;Luchtvaart;Distikstofoxide (N20);2005;0.0
6911;Luchtvaart;Distikstofoxide (N20);2006;0.0
6912;Luchtvaart;Distikstofoxide (N20);2007;0.0
6913;Luchtvaart;Distikstofoxide (N20);2008;0.0
6914;Luchtvaart;Distikstofoxide (N20);2009;0.0
6915;Luchtvaart;Distikstofoxide (N20);2010;0.0
6916;Luchtvaart;Distikstofoxide (N20);2011;0.0
6917;Luchtvaart;Distikstofoxide (N20);2012;0.0
6918;Luchtvaart;Distikstofoxide (N20);2013;0.0
6919;Luchtvaart;Distikstofoxide (N20);2014;0.0
6920;Luchtvaart;Distikstofoxide (N20);2015;0.0
6921;Luchtvaart;Distikstofoxide (N20);2016;0.0
6922;Luchtvaart;Distikstofoxide (N20);2017;0.0
6923;Luchtvaart;Distikstofoxide (N20);2018;0.0
6924;Luchtvaart;Distikstofoxide (N20);2019;0.0
6925;Luchtvaart;Distikstofoxide (N20);2020;0.0
6926;Luchtvaart;Distikstofoxide (N20);2021;0.0
6927;Luchtvaart;Distikstofoxide (N20);2022;0.0
6928;Luchtvaart;Distikstofoxide (N20);2023;0.0
6929;Luchtvaart;Distikstofoxide (N20);2024;
6930;Luchtvaart;Methaan (CH4);1990;0.0
6931;Luchtvaart;Methaan (CH4);1991 ;0.0
6932;Luchtvaart;Methaan (CH4);1992;0.0
6933;Luchtvaart;Methaan (CH4);1993 ;0.0
6934;Luchtvaart;Methaan (CH4);1994 ;0.0
6935;Luchtvaart;Methaan (CH4);1995;0.0
6936;Luchtvaart;Methaan (CH4);1996 ;0.0
6937;Luchtvaart;Methaan (CH4);1997 ;0.0
6938;Luchtvaart;Methaan (CH4);1998 ;0.0
6939;Luchtvaart;Methaan (CH4);1999 ;0.0
6940;Luchtvaart;Methaan (CH4);2000;0.0
6941;Luchtvaart;Methaan (CH4);2001;0.0
6942;Luchtvaart;Methaan (CH4);2002;0.0
6943;Luchtvaart;Methaan (CH4);2003;0.0
6944;Luchtvaart;Methaan (CH4);2004;0.0
6945;Luchtvaart;Methaan (CH4);2005;0.0
6946;Luchtvaart;Methaan (CH4);2006;0.0
6947;Luchtvaart;Methaan (CH4);2007;0.0
6948;Luchtvaart;Methaan (CH4);2008;0.0
6949;Luchtvaart;Methaan (CH4);2009;0.0
6950;Luchtvaart;Methaan (CH4);2010;0.0
6951;Luchtvaart;Methaan (CH4);2011;0.0
6952;Luchtvaart;Methaan (CH4);2012;0.0
6953;Luchtvaart;Methaan (CH4);2013;0.0
6954;Luchtvaart;Methaan (CH4);2014;0.0
6955;Luchtvaart;Methaan (CH4);2015;0.0
6956;Luchtvaart;Methaan (CH4);2016;0.0
6957;Luchtvaart;Methaan (CH4);2017;0.0
6958;Luchtvaart;Methaan (CH4);2018;0.0
6959;Luchtvaart;Methaan (CH4);2019;0.0
6960;Luchtvaart;Methaan (CH4);2020;0.0
6961;Luchtvaart;Methaan (CH4);2021;0.0
6962;Luchtvaart;Methaan (CH4);2022;0.0
6963;Luchtvaart;Methaan (CH4);2023;0.0
6964;Luchtvaart;Methaan (CH4);2024;
6965;Luchtvaart;F-gassen;1990;0.0
6966;Luchtvaart;F-gassen;1991 ;0.0
6967;Luchtvaart;F-gassen;1992;0.0
6968;Luchtvaart;F-gassen;1993 ;0.0
6969;Luchtvaart;F-gassen;1994 ;0.0
6970;Luchtvaart;F-gassen;1995;0.0
6971;Luchtvaart;F-gassen;1996 ;0.0
6972;Luchtvaart;F-gassen;1997 ;0.0
6973;Luchtvaart;F-gassen;1998 ;0.0
6974;Luchtvaart;F-gassen;1999 ;0.0
6975;Luchtvaart;F-gassen;2000;0.0
6976;Luchtvaart;F-gassen;2001;0.0
6977;Luchtvaart;F-gassen;2002;0.0
6978;Luchtvaart;F-gassen;2003;0.0
6979;Luchtvaart;F-gassen;2004;0.0
6980;Luchtvaart;F-gassen;2005;0.0
6981;Luchtvaart;F-gassen;2006;0.0
6982;Luchtvaart;F-gassen;2007;0.0
6983;Luchtvaart;F-gassen;2008;0.0
6984;Luchtvaart;F-gassen;2009;0.0
6985;Luchtvaart;F-gassen;2010;0.0
6986;Luchtvaart;F-gassen;2011;0.0
6987;Luchtvaart;F-gassen;2012;0.0
6988;Luchtvaart;F-gassen;2013;0.0
6989;Luchtvaart;F-gassen;2014;0.0
6990;Luchtvaart;F-gassen;2015;0.0
6991;Luchtvaart;F-gassen;2016;0.0
6992;Luchtvaart;F-gassen;2017;0.0
6993;Luchtvaart;F-gassen;2018;0.0
6994;Luchtvaart;F-gassen;2019;0.0
6995;Luchtvaart;F-gassen;2020;0.0
6996;Luchtvaart;F-gassen;2021;0.0
6997;Luchtvaart;F-gassen;2022;0.0
6998;Luchtvaart;F-gassen;2023;0.0
6999;Luchtvaart;F-gassen;2024;
7000;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1990;5.8
7001;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1991 ;5.8
7002;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1992;5.7
7003;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1993 ;5.7
7004;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1994 ;5.8
7005;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1995;6.0
7006;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1996 ;6.0
7007;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1997 ;5.8
7008;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1998 ;5.8
7009;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;1999 ;6.2
7010;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2000;6.0
7011;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2001;5.8
7012;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2002;5.4
7013;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2003;5.2
7014;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2004;5.2
7015;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2005;5.2
7016;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2006;5.1
7017;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2007;4.9
7018;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2008;4.8
7019;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2009;4.7
7020;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2010;4.7
7021;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2011;4.7
7022;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2012;4.3
7023;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2013;4.4
7024;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2014;4.5
7025;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2015;4.4
7026;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2016;4.4
7027;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2017;4.1
7028;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2018;4.2
7029;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2019;4.0
7030;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2020;4.2
7031;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2021;4.0
7032;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2022;4.0
7033;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2023;4.0
7034;"Overige mobiele bronnen; totaal";Totaal broeikasgassen;2024;
7035;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1990;5.8
7036;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1991 ;5.8
7037;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1992;5.7
7038;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1993 ;5.6
7039;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1994 ;5.7
7040;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1995;5.9
7041;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1996 ;5.9
7042;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1997 ;5.8
7043;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1998 ;5.8
7044;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);1999 ;6.1
7045;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2000;5.9
7046;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2001;5.8
7047;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2002;5.4
7048;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2003;5.2
7049;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2004;5.1
7050;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2005;5.2
7051;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2006;5.1
7052;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2007;4.9
7053;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2008;4.8
7054;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2009;4.6
7055;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2010;4.6
7056;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2011;4.6
7057;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2012;4.3
7058;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2013;4.4
7059;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2014;4.5
7060;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2015;4.3
7061;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2016;4.4
7062;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2017;4.1
7063;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2018;4.2
7064;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2019;4.0
7065;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2020;4.2
7066;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2021;3.9
7067;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2022;3.9
7068;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2023;3.9
7069;"Overige mobiele bronnen; totaal";Kooldioxide (CO2);2024;
7070;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1990;0.0
7071;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1991 ;0.0
7072;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1992;0.0
7073;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1993 ;0.0
7074;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1994 ;0.0
7075;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1995;0.0
7076;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1996 ;0.0
7077;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1997 ;0.0
7078;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1998 ;0.0
7079;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);1999 ;0.0
7080;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2000;0.0
7081;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2001;0.0
7082;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2002;0.0
7083;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2003;0.0
7084;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2004;0.0
7085;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2005;0.0
7086;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2006;0.0
7087;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2007;0.0
7088;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2008;0.0
7089;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2009;0.0
7090;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2010;0.0
7091;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2011;0.0
7092;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2012;0.0
7093;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2013;0.0
7094;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2014;0.0
7095;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2015;0.0
7096;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2016;0.0
7097;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2017;0.0
7098;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2018;0.0
7099;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2019;0.0
7100;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2020;0.0
7101;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2021;0.0
7102;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2022;0.0
7103;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2023;0.0
7104;"Overige mobiele bronnen; totaal";Distikstofoxide (N20);2024;
7105;"Overige mobiele bronnen; totaal";Methaan (CH4);1990;0.0
7106;"Overige mobiele bronnen; totaal";Methaan (CH4);1991 ;0.0
7107;"Overige mobiele bronnen; totaal";Methaan (CH4);1992;0.0
7108;"Overige mobiele bronnen; totaal";Methaan (CH4);1993 ;0.0
7109;"Overige mobiele bronnen; totaal";Methaan (CH4);1994 ;0.0
7110;"Overige mobiele bronnen; totaal";Methaan (CH4);1995;0.0
7111;"Overige mobiele bronnen; totaal";Methaan (CH4);1996 ;0.0
7112;"Overige mobiele bronnen; totaal";Methaan (CH4);1997 ;0.0
7113;"Overige mobiele bronnen; totaal";Methaan (CH4);1998 ;0.0
7114;"Overige mobiele bronnen; totaal";Methaan (CH4);1999 ;0.0
7115;"Overige mobiele bronnen; totaal";Methaan (CH4);2000;0.0
7116;"Overige mobiele bronnen; totaal";Methaan (CH4);2001;0.0
7117;"Overige mobiele bronnen; totaal";Methaan (CH4);2002;0.0
7118;"Overige mobiele bronnen; totaal";Methaan (CH4);2003;0.0
7119;"Overige mobiele bronnen; totaal";Methaan (CH4);2004;0.0
7120;"Overige mobiele bronnen; totaal";Methaan (CH4);2005;0.0
7121;"Overige mobiele bronnen; totaal";Methaan (CH4);2006;0.0
7122;"Overige mobiele bronnen; totaal";Methaan (CH4);2007;0.0
7123;"Overige mobiele bronnen; totaal";Methaan (CH4);2008;0.0
7124;"Overige mobiele bronnen; totaal";Methaan (CH4);2009;0.0
7125;"Overige mobiele bronnen; totaal";Methaan (CH4);2010;0.0
7126;"Overige mobiele bronnen; totaal";Methaan (CH4);2011;0.0
7127;"Overige mobiele bronnen; totaal";Methaan (CH4);2012;0.0
7128;"Overige mobiele bronnen; totaal";Methaan (CH4);2013;0.0
7129;"Overige mobiele bronnen; totaal";Methaan (CH4);2014;0.0
7130;"Overige mobiele bronnen; totaal";Methaan (CH4);2015;0.0
7131;"Overige mobiele bronnen; totaal";Methaan (CH4);2016;0.0
7132;"Overige mobiele bronnen; totaal";Methaan (CH4);2017;0.0
7133;"Overige mobiele bronnen; totaal";Methaan (CH4);2018;0.0
7134;"Overige mobiele bronnen; totaal";Methaan (CH4);2019;0.0
7135;"Overige mobiele bronnen; totaal";Methaan (CH4);2020;0.0
7136;"Overige mobiele bronnen; totaal";Methaan (CH4);2021;0.0
7137;"Overige mobiele bronnen; totaal";Methaan (CH4);2022;0.0
7138;"Overige mobiele bronnen; totaal";Methaan (CH4);2023;0.0
7139;"Overige mobiele bronnen; totaal";Methaan (CH4);2024;
7140;"Overige mobiele bronnen; totaal";F-gassen;1990;0.0
7141;"Overige mobiele bronnen; totaal";F-gassen;1991 ;0.0
7142;"Overige mobiele bronnen; totaal";F-gassen;1992;0.0
7143;"Overige mobiele bronnen; totaal";F-gassen;1993 ;0.0
7144;"Overige mobiele bronnen; totaal";F-gassen;1994 ;0.0
7145;"Overige mobiele bronnen; totaal";F-gassen;1995;0.0
7146;"Overige mobiele bronnen; totaal";F-gassen;1996 ;0.0
7147;"Overige mobiele bronnen; totaal";F-gassen;1997 ;0.0
7148;"Overige mobiele bronnen; totaal";F-gassen;1998 ;0.0
7149;"Overige mobiele bronnen; totaal";F-gassen;1999 ;0.0
7150;"Overige mobiele bronnen; totaal";F-gassen;2000;0.0
7151;"Overige mobiele bronnen; totaal";F-gassen;2001;0.0
7152;"Overige mobiele bronnen; totaal";F-gassen;2002;0.0
7153;"Overige mobiele bronnen; totaal";F-gassen;2003;0.0
7154;"Overige mobiele bronnen; totaal";F-gassen;2004;0.0
7155;"Overige mobiele bronnen; totaal";F-gassen;2005;0.0
7156;"Overige mobiele bronnen; totaal";F-gassen;2006;0.0
7157;"Overige mobiele bronnen; totaal";F-gassen;2007;0.0
7158;"Overige mobiele bronnen; totaal";F-gassen;2008;0.0
7159;"Overige mobiele bronnen; totaal";F-gassen;2009;0.0
7160;"Overige mobiele bronnen; totaal";F-gassen;2010;0.0
7161;"Overige mobiele bronnen; totaal";F-gassen;2011;0.0
7162;"Overige mobiele bronnen; totaal";F-gassen;2012;0.0
7163;"Overige mobiele bronnen; totaal";F-gassen;2013;0.0
7164;"Overige mobiele bronnen; totaal";F-gassen;2014;0.0
7165;"Overige mobiele bronnen; totaal";F-gassen;2015;0.0
7166;"Overige mobiele bronnen; totaal";F-gassen;2016;0.0
7167;"Overige mobiele bronnen; totaal";F-gassen;2017;0.0
7168;"Overige mobiele bronnen; totaal";F-gassen;2018;0.0
7169;"Overige mobiele bronnen; totaal";F-gassen;2019;0.0
7170;"Overige mobiele bronnen; totaal";F-gassen;2020;0.0
7171;"Overige mobiele bronnen; totaal";F-gassen;2021;0.0
7172;"Overige mobiele bronnen; totaal";F-gassen;2022;0.0
7173;"Overige mobiele bronnen; totaal";F-gassen;2023;0.0
7174;"Overige mobiele bronnen; totaal";F-gassen;2024;
7175;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1990;4.3
7176;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1991 ;4.3
7177;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1992;4.3
7178;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1993 ;4.2
7179;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1994 ;4.3
7180;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1995;4.4
7181;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1996 ;4.4
7182;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1997 ;4.3
7183;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1998 ;4.2
7184;"Mobiele werktuigen; totaal";Totaal broeikasgassen;1999 ;4.5
7185;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2000;4.4
7186;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2001;4.3
7187;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2002;4.1
7188;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2003;4.0
7189;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2004;4.0
7190;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2005;4.1
7191;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2006;4.1
7192;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2007;4.0
7193;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2008;3.9
7194;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2009;3.8
7195;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2010;3.7
7196;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2011;3.8
7197;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2012;3.6
7198;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2013;3.6
7199;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2014;3.7
7200;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2015;3.6
7201;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2016;3.7
7202;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2017;3.5
7203;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2018;3.6
7204;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2019;3.4
7205;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2020;3.6
7206;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2021;3.4
7207;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2022;3.4
7208;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2023;3.4
7209;"Mobiele werktuigen; totaal";Totaal broeikasgassen;2024;
7210;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1990;4.3
7211;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1991 ;4.3
7212;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1992;4.3
7213;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1993 ;4.2
7214;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1994 ;4.3
7215;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1995;4.3
7216;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1996 ;4.3
7217;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1997 ;4.2
7218;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1998 ;4.2
7219;"Mobiele werktuigen; totaal";Kooldioxide (CO2);1999 ;4.5
7220;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2000;4.4
7221;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2001;4.3
7222;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2002;4.1
7223;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2003;4.0
7224;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2004;4.0
7225;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2005;4.1
7226;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2006;4.0
7227;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2007;4.0
7228;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2008;3.9
7229;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2009;3.8
7230;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2010;3.7
7231;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2011;3.8
7232;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2012;3.6
7233;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2013;3.6
7234;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2014;3.7
7235;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2015;3.6
7236;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2016;3.7
7237;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2017;3.5
7238;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2018;3.6
7239;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2019;3.4
7240;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2020;3.5
7241;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2021;3.3
7242;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2022;3.4
7243;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2023;3.4
7244;"Mobiele werktuigen; totaal";Kooldioxide (CO2);2024;
7245;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1990;0.0
7246;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1991 ;0.0
7247;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1992;0.0
7248;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1993 ;0.0
7249;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1994 ;0.0
7250;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1995;0.0
7251;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1996 ;0.0
7252;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1997 ;0.0
7253;"Mobiele werktuigen; totaal";Distikstofoxide (N20);1998 ;0.0
