ID;Afvalsoort;RegioS;Perioden;HuishoudelijkRestafvalKgPerInwoner_1;HuishoudelijkRestafvalTonnages_2
489;Grof huishoudelijk restafval;Katwijk;2023;;
490;Grof huishoudelijk restafval;Kerkrade;2023;;
491;Grof huishoudelijk restafval;Koggenland;2023;28.0;658.0
492;Grof huishoudelijk restafval;Krimpen aan den IJssel;2023;;
493;Grof huishoudelijk restafval;Krimpenerwaard;2023;;
494;Grof huishoudelijk restafval;Laarbeek;2023;;
495;Grof huishoudelijk restafval;Land van Cuijk;2023;;
496;Grof huishoudelijk restafval;Landgraaf;2023;;
497;Grof huishoudelijk restafval;Landsmeer;2023;0.0;0.0
498;Grof huishoudelijk restafval;Lansingerland;2023;;
499;Grof huishoudelijk restafval;Laren (NH.);2023;;
500;Grof huishoudelijk restafval;Leeuwarden;2023;21.8;2768.0
501;Grof huishoudelijk restafval;Leiden;2023;0.0;0.0
502;Grof huishoudelijk restafval;Leiderdorp;2023;0.0;0.0
503;Grof huishoudelijk restafval;Leidschendam-Voorburg;2023;0.0;0.0
504;Grof huishoudelijk restafval;Lelystad;2023;;
505;Grof huishoudelijk restafval;Leudal;2023;;
506;Grof huishoudelijk restafval;Leusden;2023;;
507;Grof huishoudelijk restafval;Lingewaard;2023;;
508;Grof huishoudelijk restafval;Lisse;2023;;
509;Grof huishoudelijk restafval;Lochem;2023;;
510;Grof huishoudelijk restafval;Loon op Zand;2023;;
511;Grof huishoudelijk restafval;Lopik;2023;;
512;Grof huishoudelijk restafval;Losser;2023;;
513;Grof huishoudelijk restafval;Maasdriel;2023;;
514;Grof huishoudelijk restafval;Maasgouw;2023;;
515;Grof huishoudelijk restafval;Maashorst;2023;;
516;Grof huishoudelijk restafval;Maassluis;2023;;
517;Grof huishoudelijk restafval;Maastricht;2023;;
518;Grof huishoudelijk restafval;Medemblik;2023;9.0;414.0
519;Grof huishoudelijk restafval;Meerssen;2023;;
520;Grof huishoudelijk restafval;Meierijstad;2023;;
521;Grof huishoudelijk restafval;Meppel;2023;;
522;Grof huishoudelijk restafval;Middelburg (Z.);2023;;
523;Grof huishoudelijk restafval;Midden-Delfland;2023;;
524;Grof huishoudelijk restafval;Midden-Drenthe;2023;;
525;Grof huishoudelijk restafval;Midden-Groningen;2023;;
526;Grof huishoudelijk restafval;Moerdijk;2023;;
527;Grof huishoudelijk restafval;Molenlanden;2023;29.3;1323.4
528;Grof huishoudelijk restafval;Montferland;2023;;
529;Grof huishoudelijk restafval;Montfoort;2023;;
530;Grof huishoudelijk restafval;Mook en Middelaar;2023;;
531;Grof huishoudelijk restafval;Neder-Betuwe;2023;;
532;Grof huishoudelijk restafval;Nederweert;2023;;
533;Grof huishoudelijk restafval;Nieuwegein;2023;19.8;1293.0
534;Grof huishoudelijk restafval;Nieuwkoop;2023;;
535;Grof huishoudelijk restafval;Nijkerk;2023;;
536;Grof huishoudelijk restafval;Nijmegen;2023;2.4;442.1
537;Grof huishoudelijk restafval;Nissewaard;2023;;
538;Grof huishoudelijk restafval;Noardeast-Fryslân;2023;0.0;0.0
539;Grof huishoudelijk restafval;Noord-Beveland;2023;0.0;0.0
540;Grof huishoudelijk restafval;Noordenveld;2023;;
541;Grof huishoudelijk restafval;Noordoostpolder;2023;;
542;Grof huishoudelijk restafval;Noordwijk;2023;;
543;Grof huishoudelijk restafval;Nuenen, Gerwen en Nederwetten;2023;;
544;Grof huishoudelijk restafval;Nunspeet;2023;0.0;0.0
545;Grof huishoudelijk restafval;Oegstgeest;2023;0.0;0.0
546;Grof huishoudelijk restafval;Oirschot;2023;;
547;Grof huishoudelijk restafval;Oisterwijk;2023;;
548;Grof huishoudelijk restafval;Oldambt;2023;;
549;Grof huishoudelijk restafval;Oldebroek;2023;0.0;0.0
550;Grof huishoudelijk restafval;Oldenzaal;2023;;
551;Grof huishoudelijk restafval;Olst-Wijhe;2023;;
552;Grof huishoudelijk restafval;Ommen;2023;;
553;Grof huishoudelijk restafval;Oost Gelre;2023;;
554;Grof huishoudelijk restafval;Oosterhout;2023;;
555;Grof huishoudelijk restafval;Ooststellingwerf;2023;0.0;0.0
556;Grof huishoudelijk restafval;Oostzaan;2023;;
557;Grof huishoudelijk restafval;Opmeer;2023;;
558;Grof huishoudelijk restafval;Opsterland;2023;0.0;0.0
559;Grof huishoudelijk restafval;Oss;2023;;
560;Grof huishoudelijk restafval;Oude IJsselstreek;2023;;
561;Grof huishoudelijk restafval;Ouder-Amstel;2023;0.0;0.0
562;Grof huishoudelijk restafval;Oudewater;2023;;
563;Grof huishoudelijk restafval;Overbetuwe;2023;;
564;Grof huishoudelijk restafval;Papendrecht;2023;0.0;0.0
565;Grof huishoudelijk restafval;Peel en Maas;2023;;
566;Grof huishoudelijk restafval;Pekela;2023;;
567;Grof huishoudelijk restafval;Pijnacker-Nootdorp;2023;;
568;Grof huishoudelijk restafval;Purmerend;2023;24.9;2339.2
569;Grof huishoudelijk restafval;Putten;2023;0.0;0.0
570;Grof huishoudelijk restafval;Raalte;2023;;
571;Grof huishoudelijk restafval;Reimerswaal;2023;;
572;Grof huishoudelijk restafval;Renkum;2023;26.1;822.0
573;Grof huishoudelijk restafval;Renswoude;2023;1.6;9.0
574;Grof huishoudelijk restafval;Reusel-De Mierden;2023;;
575;Grof huishoudelijk restafval;Rheden;2023;;
576;Grof huishoudelijk restafval;Rhenen;2023;;
577;Grof huishoudelijk restafval;Ridderkerk;2023;0.0;0.0
578;Grof huishoudelijk restafval;Rijssen-Holten;2023;;
579;Grof huishoudelijk restafval;Rijswijk (ZH.);2023;0.0;0.0
580;Grof huishoudelijk restafval;Roerdalen;2023;;
581;Grof huishoudelijk restafval;Roermond;2023;;
582;Grof huishoudelijk restafval;De Ronde Venen;2023;;
583;Grof huishoudelijk restafval;Roosendaal;2023;;
584;Grof huishoudelijk restafval;Rotterdam;2023;0.0;0.0
585;Grof huishoudelijk restafval;Rozendaal;2023;;
586;Grof huishoudelijk restafval;Rucphen;2023;;
587;Grof huishoudelijk restafval;Schagen;2023;0.0;0.0
588;Grof huishoudelijk restafval;Scherpenzeel;2023;;
589;Grof huishoudelijk restafval;Schiedam;2023;0.0;0.0
590;Grof huishoudelijk restafval;Schiermonnikoog;2023;0.0;0.0
591;Grof huishoudelijk restafval;Schouwen-Duiveland;2023;;
592;Grof huishoudelijk restafval;Simpelveld;2023;;
593;Grof huishoudelijk restafval;Sint-Michielsgestel;2023;;
594;Grof huishoudelijk restafval;Sittard-Geleen;2023;29.3;2699.6
595;Grof huishoudelijk restafval;Sliedrecht;2023;;
596;Grof huishoudelijk restafval;Sluis;2023;;
597;Grof huishoudelijk restafval;Smallingerland;2023;7.7;432.0
598;Grof huishoudelijk restafval;Soest;2023;0.0;0.0
599;Grof huishoudelijk restafval;Someren;2023;;
600;Grof huishoudelijk restafval;Son en Breugel;2023;;
601;Grof huishoudelijk restafval;Stadskanaal;2023;;
602;Grof huishoudelijk restafval;Staphorst;2023;;
603;Grof huishoudelijk restafval;Stede Broec;2023;28.0;619.0
604;Grof huishoudelijk restafval;Steenbergen;2023;;
605;Grof huishoudelijk restafval;Steenwijkerland;2023;;
606;Grof huishoudelijk restafval;Stein (L.);2023;27.5;680.0
607;Grof huishoudelijk restafval;Stichtse Vecht;2023;;
608;Grof huishoudelijk restafval;Súdwest-Fryslân;2023;0.0;0.0
609;Grof huishoudelijk restafval;Terneuzen;2023;0.0;0.0
610;Grof huishoudelijk restafval;Terschelling;2023;0.0;0.0
611;Grof huishoudelijk restafval;Texel;2023;;
612;Grof huishoudelijk restafval;Teylingen;2023;;
613;Grof huishoudelijk restafval;Tholen;2023;;
614;Grof huishoudelijk restafval;Tiel;2023;;
615;Grof huishoudelijk restafval;Tilburg;2023;;
616;Grof huishoudelijk restafval;Tubbergen;2023;;
617;Grof huishoudelijk restafval;Twenterand;2023;;
618;Grof huishoudelijk restafval;Tynaarlo;2023;;
619;Grof huishoudelijk restafval;Tytsjerksteradiel;2023;14.1;457.4
620;Grof huishoudelijk restafval;Uitgeest;2023;;
621;Grof huishoudelijk restafval;Uithoorn;2023;;
622;Grof huishoudelijk restafval;Urk;2023;;
623;Grof huishoudelijk restafval;Utrecht (gemeente);2023;27.4;10074.1
624;Grof huishoudelijk restafval;Utrechtse Heuvelrug;2023;;
625;Grof huishoudelijk restafval;Vaals;2023;;
626;Grof huishoudelijk restafval;Valkenburg aan de Geul;2023;;
627;Grof huishoudelijk restafval;Valkenswaard;2023;;
628;Grof huishoudelijk restafval;Veendam;2023;;
629;Grof huishoudelijk restafval;Veenendaal;2023;;
630;Grof huishoudelijk restafval;Veere;2023;;
631;Grof huishoudelijk restafval;Veldhoven;2023;;
632;Grof huishoudelijk restafval;Velsen;2023;44.7;3077.0
633;Grof huishoudelijk restafval;Venlo;2023;;
634;Grof huishoudelijk restafval;Venray;2023;;
635;Grof huishoudelijk restafval;Vijfheerenlanden;2023;30.4;1827.5
636;Grof huishoudelijk restafval;Vlaardingen;2023;0.0;0.0
637;Grof huishoudelijk restafval;Vlieland;2023;0.0;0.0
638;Grof huishoudelijk restafval;Vlissingen;2023;;
639;Grof huishoudelijk restafval;Voerendaal;2023;;
640;Grof huishoudelijk restafval;Voorne aan Zee;2023;;
641;Grof huishoudelijk restafval;Voorschoten;2023;;
642;Grof huishoudelijk restafval;Voorst;2023;;
643;Grof huishoudelijk restafval;Vught;2023;;
644;Grof huishoudelijk restafval;Waadhoeke;2023;0.0;0.0
645;Grof huishoudelijk restafval;Waalre;2023;;
646;Grof huishoudelijk restafval;Waalwijk;2023;;
647;Grof huishoudelijk restafval;Waddinxveen;2023;;
648;Grof huishoudelijk restafval;Wageningen;2023;4.4;181.4
649;Grof huishoudelijk restafval;Wassenaar;2023;0.0;0.0
650;Grof huishoudelijk restafval;Waterland;2023;;
651;Grof huishoudelijk restafval;Weert;2023;0.0;0.0
652;Grof huishoudelijk restafval;West Betuwe;2023;;
653;Grof huishoudelijk restafval;West Maas en Waal;2023;;
654;Grof huishoudelijk restafval;Westerkwartier;2023;;
655;Grof huishoudelijk restafval;Westerveld;2023;;
656;Grof huishoudelijk restafval;Westervoort;2023;;
657;Grof huishoudelijk restafval;Westerwolde;2023;0.0;0.0
658;Grof huishoudelijk restafval;Westland;2023;23.4;2689.0
659;Grof huishoudelijk restafval;Weststellingwerf;2023;0.0;0.0
660;Grof huishoudelijk restafval;Wierden;2023;;
661;Grof huishoudelijk restafval;Wijchen;2023;;
662;Grof huishoudelijk restafval;Wijdemeren;2023;;
663;Grof huishoudelijk restafval;Wijk bij Duurstede;2023;;
664;Grof huishoudelijk restafval;Winterswijk;2023;;
665;Grof huishoudelijk restafval;Woensdrecht;2023;;
666;Grof huishoudelijk restafval;Woerden;2023;;
667;Grof huishoudelijk restafval;De Wolden;2023;;
668;Grof huishoudelijk restafval;Wormerland;2023;;
669;Grof huishoudelijk restafval;Woudenberg;2023;;
670;Grof huishoudelijk restafval;Zaanstad;2023;13.0;2075.0
671;Grof huishoudelijk restafval;Zaltbommel;2023;;
672;Grof huishoudelijk restafval;Zandvoort;2023;56.9;998.6
673;Grof huishoudelijk restafval;Zeewolde;2023;;
674;Grof huishoudelijk restafval;Zeist;2023;0.0;0.0
675;Grof huishoudelijk restafval;Zevenaar;2023;;
676;Grof huishoudelijk restafval;Zoetermeer;2023;;
677;Grof huishoudelijk restafval;Zoeterwoude;2023;;
678;Grof huishoudelijk restafval;Zuidplas;2023;;
679;Grof huishoudelijk restafval;Zundert;2023;;
680;Grof huishoudelijk restafval;Zutphen;2023;;
681;Grof huishoudelijk restafval;Zwartewaterland;2023;;
682;Grof huishoudelijk restafval;Zwijndrecht;2023;;
683;Grof huishoudelijk restafval;Zwolle;2023;;
684;Verbouwingsrestafval;Aa en Hunze;2023;;
685;Verbouwingsrestafval;Aalsmeer;2023;0.0;0.0
686;Verbouwingsrestafval;Aalten;2023;;
687;Verbouwingsrestafval;Achtkarspelen;2023;8.4;235.6
688;Verbouwingsrestafval;Alblasserdam;2023;;
689;Verbouwingsrestafval;Albrandswaard;2023;0.0;0.0
690;Verbouwingsrestafval;Alkmaar;2023;0.0;0.0
691;Verbouwingsrestafval;Almelo;2023;;
692;Verbouwingsrestafval;Almere;2023;0.0;0.0
693;Verbouwingsrestafval;Alphen aan den Rijn;2023;;
694;Verbouwingsrestafval;Alphen-Chaam;2023;;
695;Verbouwingsrestafval;Altena;2023;;
696;Verbouwingsrestafval;Ameland;2023;46.7;179.2
697;Verbouwingsrestafval;Amersfoort;2023;;
698;Verbouwingsrestafval;Amstelveen;2023;;
699;Verbouwingsrestafval;Amsterdam;2023;0.0;0.0
700;Verbouwingsrestafval;Apeldoorn;2023;;
701;Verbouwingsrestafval;Arnhem;2023;;
702;Verbouwingsrestafval;Assen;2023;;
703;Verbouwingsrestafval;Asten;2023;;
704;Verbouwingsrestafval;Baarle-Nassau;2023;;
705;Verbouwingsrestafval;Baarn;2023;0.0;0.0
706;Verbouwingsrestafval;Barendrecht;2023;0.0;0.0
707;Verbouwingsrestafval;Barneveld;2023;;
708;Verbouwingsrestafval;Beek (L.);2023;0.0;0.0
709;Verbouwingsrestafval;Beekdaelen;2023;;
710;Verbouwingsrestafval;Beesel;2023;;
711;Verbouwingsrestafval;Berg en Dal;2023;;
712;Verbouwingsrestafval;Bergeijk;2023;;
713;Verbouwingsrestafval;Bergen (L.);2023;;
714;Verbouwingsrestafval;Bergen (NH.);2023;;
715;Verbouwingsrestafval;Bergen op Zoom;2023;;
716;Verbouwingsrestafval;Berkelland;2023;;
717;Verbouwingsrestafval;Bernheze;2023;;
718;Verbouwingsrestafval;Best;2023;;
719;Verbouwingsrestafval;Beuningen;2023;;
720;Verbouwingsrestafval;Beverwijk;2023;0.0;0.0
721;Verbouwingsrestafval;De Bilt;2023;;
722;Verbouwingsrestafval;Bladel;2023;;
723;Verbouwingsrestafval;Blaricum;2023;;
724;Verbouwingsrestafval;Bloemendaal;2023;;
725;Verbouwingsrestafval;Bodegraven-Reeuwijk;2023;;
726;Verbouwingsrestafval;Boekel;2023;;
727;Verbouwingsrestafval;Borger-Odoorn;2023;;
728;Verbouwingsrestafval;Borne;2023;;
729;Verbouwingsrestafval;Borsele;2023;;
730;Verbouwingsrestafval;Boxtel;2023;;
731;Verbouwingsrestafval;Breda;2023;;
732;Verbouwingsrestafval;Bronckhorst;2023;;
733;Verbouwingsrestafval;Brummen;2023;;
734;Verbouwingsrestafval;Brunssum;2023;;
735;Verbouwingsrestafval;Bunnik;2023;;
736;Verbouwingsrestafval;Bunschoten;2023;0.0;0.0
737;Verbouwingsrestafval;Buren;2023;;
738;Verbouwingsrestafval;Capelle aan den IJssel;2023;0.0;0.0
739;Verbouwingsrestafval;Castricum;2023;;
740;Verbouwingsrestafval;Coevorden;2023;;
741;Verbouwingsrestafval;Cranendonck;2023;;
742;Verbouwingsrestafval;Culemborg;2023;;
743;Verbouwingsrestafval;Dalfsen;2023;;
744;Verbouwingsrestafval;Dantumadiel;2023;11.1;213.9
745;Verbouwingsrestafval;Delft;2023;0.0;0.0
746;Verbouwingsrestafval;Deurne;2023;;
747;Verbouwingsrestafval;Deventer;2023;;
748;Verbouwingsrestafval;Diemen;2023;;
749;Verbouwingsrestafval;Dijk en Waard;2023;0.0;0.0
750;Verbouwingsrestafval;Dinkelland;2023;;
751;Verbouwingsrestafval;Doesburg;2023;;
752;Verbouwingsrestafval;Doetinchem;2023;;
753;Verbouwingsrestafval;Dongen;2023;;
754;Verbouwingsrestafval;Dordrecht;2023;;
755;Verbouwingsrestafval;Drechterland;2023;;
756;Verbouwingsrestafval;Drimmelen;2023;;
757;Verbouwingsrestafval;Dronten;2023;;
758;Verbouwingsrestafval;Druten;2023;;
759;Verbouwingsrestafval;Duiven;2023;;
760;Verbouwingsrestafval;Echt-Susteren;2023;;
761;Verbouwingsrestafval;Edam-Volendam;2023;;
762;Verbouwingsrestafval;Ede;2023;;
763;Verbouwingsrestafval;Eemnes;2023;;
764;Verbouwingsrestafval;Eemsdelta;2023;0.0;0.0
765;Verbouwingsrestafval;Eersel;2023;;
766;Verbouwingsrestafval;Eijsden-Margraten;2023;;
767;Verbouwingsrestafval;Eindhoven;2023;;
768;Verbouwingsrestafval;Elburg;2023;0.0;0.0
769;Verbouwingsrestafval;Emmen;2023;;
770;Verbouwingsrestafval;Enkhuizen;2023;;
771;Verbouwingsrestafval;Enschede;2023;;
772;Verbouwingsrestafval;Epe;2023;;
773;Verbouwingsrestafval;Ermelo;2023;0.0;0.0
774;Verbouwingsrestafval;Etten-Leur;2023;;
775;Verbouwingsrestafval;De Fryske Marren;2023;0.0;0.0
776;Verbouwingsrestafval;Geertruidenberg;2023;;
777;Verbouwingsrestafval;Geldrop-Mierlo;2023;;
778;Verbouwingsrestafval;Gemert-Bakel;2023;;
779;Verbouwingsrestafval;Gennep;2023;;
780;Verbouwingsrestafval;Gilze en Rijen;2023;;
781;Verbouwingsrestafval;Goeree-Overflakkee;2023;;
782;Verbouwingsrestafval;Goes;2023;;
783;Verbouwingsrestafval;Goirle;2023;;
784;Verbouwingsrestafval;Gooise Meren;2023;;
785;Verbouwingsrestafval;Gorinchem;2023;0.0;0.0
786;Verbouwingsrestafval;Gouda;2023;;
787;Verbouwingsrestafval;'s-Gravenhage (gemeente);2023;0.0;0.0
788;Verbouwingsrestafval;Groningen (gemeente);2023;0.0;0.0
789;Verbouwingsrestafval;Gulpen-Wittem;2023;;
790;Verbouwingsrestafval;Haaksbergen;2023;;
791;Verbouwingsrestafval;Haarlem;2023;6.6;1097.0
792;Verbouwingsrestafval;Haarlemmermeer;2023;;
793;Verbouwingsrestafval;Halderberge;2023;;
794;Verbouwingsrestafval;Hardenberg;2023;;
795;Verbouwingsrestafval;Harderwijk;2023;0.0;0.0
796;Verbouwingsrestafval;Hardinxveld-Giessendam;2023;0.0;0.0
797;Verbouwingsrestafval;Harlingen;2023;14.9;241.2
798;Verbouwingsrestafval;Hattem;2023;;
799;Verbouwingsrestafval;Heemskerk;2023;0.0;0.0
800;Verbouwingsrestafval;Heemstede;2023;;
801;Verbouwingsrestafval;Heerde;2023;;
802;Verbouwingsrestafval;Heerenveen;2023;13.1;676.3
803;Verbouwingsrestafval;Heerlen;2023;;
804;Verbouwingsrestafval;Heeze-Leende;2023;;
805;Verbouwingsrestafval;Heiloo;2023;;
806;Verbouwingsrestafval;Den Helder;2023;;
807;Verbouwingsrestafval;Hellendoorn;2023;;
808;Verbouwingsrestafval;Helmond;2023;;
809;Verbouwingsrestafval;Hendrik-Ido-Ambacht;2023;;
810;Verbouwingsrestafval;Hengelo (O.);2023;;
811;Verbouwingsrestafval;'s-Hertogenbosch;2023;;
812;Verbouwingsrestafval;Heumen;2023;;
813;Verbouwingsrestafval;Heusden;2023;;
814;Verbouwingsrestafval;Hillegom;2023;;
815;Verbouwingsrestafval;Hilvarenbeek;2023;;
816;Verbouwingsrestafval;Hilversum;2023;;
817;Verbouwingsrestafval;Hoeksche Waard;2023;;
818;Verbouwingsrestafval;Hof van Twente;2023;;
819;Verbouwingsrestafval;Het Hogeland;2023;0.0;0.0
820;Verbouwingsrestafval;Hollands Kroon;2023;;
821;Verbouwingsrestafval;Hoogeveen;2023;;
822;Verbouwingsrestafval;Hoorn;2023;;
823;Verbouwingsrestafval;Horst aan de Maas;2023;;
824;Verbouwingsrestafval;Houten;2023;0.0;0.0
825;Verbouwingsrestafval;Huizen;2023;;
826;Verbouwingsrestafval;Hulst;2023;;
827;Verbouwingsrestafval;IJsselstein;2023;;
828;Verbouwingsrestafval;Kaag en Braassem;2023;;
829;Verbouwingsrestafval;Kampen;2023;;
830;Verbouwingsrestafval;Kapelle;2023;;
831;Verbouwingsrestafval;Katwijk;2023;;
832;Verbouwingsrestafval;Kerkrade;2023;;
833;Verbouwingsrestafval;Koggenland;2023;0.0;0.0
834;Verbouwingsrestafval;Krimpen aan den IJssel;2023;;
835;Verbouwingsrestafval;Krimpenerwaard;2023;;
836;Verbouwingsrestafval;Laarbeek;2023;;
837;Verbouwingsrestafval;Land van Cuijk;2023;;
838;Verbouwingsrestafval;Landgraaf;2023;;
839;Verbouwingsrestafval;Landsmeer;2023;0.0;0.0
840;Verbouwingsrestafval;Lansingerland;2023;;
841;Verbouwingsrestafval;Laren (NH.);2023;;
842;Verbouwingsrestafval;Leeuwarden;2023;8.7;1102.4
843;Verbouwingsrestafval;Leiden;2023;0.0;0.0
844;Verbouwingsrestafval;Leiderdorp;2023;0.0;0.0
845;Verbouwingsrestafval;Leidschendam-Voorburg;2023;0.0;0.0
846;Verbouwingsrestafval;Lelystad;2023;;
847;Verbouwingsrestafval;Leudal;2023;;
848;Verbouwingsrestafval;Leusden;2023;;
849;Verbouwingsrestafval;Lingewaard;2023;;
850;Verbouwingsrestafval;Lisse;2023;;
851;Verbouwingsrestafval;Lochem;2023;;
852;Verbouwingsrestafval;Loon op Zand;2023;;
853;Verbouwingsrestafval;Lopik;2023;;
854;Verbouwingsrestafval;Losser;2023;;
855;Verbouwingsrestafval;Maasdriel;2023;;
856;Verbouwingsrestafval;Maasgouw;2023;;
857;Verbouwingsrestafval;Maashorst;2023;;
858;Verbouwingsrestafval;Maassluis;2023;;
859;Verbouwingsrestafval;Maastricht;2023;;
860;Verbouwingsrestafval;Medemblik;2023;0.0;0.0
861;Verbouwingsrestafval;Meerssen;2023;;
862;Verbouwingsrestafval;Meierijstad;2023;;
863;Verbouwingsrestafval;Meppel;2023;;
864;Verbouwingsrestafval;Middelburg (Z.);2023;;
865;Verbouwingsrestafval;Midden-Delfland;2023;;
866;Verbouwingsrestafval;Midden-Drenthe;2023;;
867;Verbouwingsrestafval;Midden-Groningen;2023;;
868;Verbouwingsrestafval;Moerdijk;2023;;
869;Verbouwingsrestafval;Molenlanden;2023;0.0;0.0
870;Verbouwingsrestafval;Montferland;2023;;
871;Verbouwingsrestafval;Montfoort;2023;;
872;Verbouwingsrestafval;Mook en Middelaar;2023;;
873;Verbouwingsrestafval;Neder-Betuwe;2023;;
874;Verbouwingsrestafval;Nederweert;2023;;
875;Verbouwingsrestafval;Nieuwegein;2023;11.2;736.0
876;Verbouwingsrestafval;Nieuwkoop;2023;;
877;Verbouwingsrestafval;Nijkerk;2023;;
878;Verbouwingsrestafval;Nijmegen;2023;6.4;1174.7
879;Verbouwingsrestafval;Nissewaard;2023;;
880;Verbouwingsrestafval;Noardeast-Fryslân;2023;7.9;361.4
881;Verbouwingsrestafval;Noord-Beveland;2023;0.0;0.0
882;Verbouwingsrestafval;Noordenveld;2023;;
883;Verbouwingsrestafval;Noordoostpolder;2023;;
884;Verbouwingsrestafval;Noordwijk;2023;;
885;Verbouwingsrestafval;Nuenen, Gerwen en Nederwetten;2023;;
886;Verbouwingsrestafval;Nunspeet;2023;0.0;0.0
887;Verbouwingsrestafval;Oegstgeest;2023;0.0;0.0
888;Verbouwingsrestafval;Oirschot;2023;;
889;Verbouwingsrestafval;Oisterwijk;2023;;
890;Verbouwingsrestafval;Oldambt;2023;;
891;Verbouwingsrestafval;Oldebroek;2023;0.0;0.0
892;Verbouwingsrestafval;Oldenzaal;2023;;
893;Verbouwingsrestafval;Olst-Wijhe;2023;;
894;Verbouwingsrestafval;Ommen;2023;;
895;Verbouwingsrestafval;Oost Gelre;2023;;
896;Verbouwingsrestafval;Oosterhout;2023;;
897;Verbouwingsrestafval;Ooststellingwerf;2023;23.3;602.1
898;Verbouwingsrestafval;Oostzaan;2023;;
899;Verbouwingsrestafval;Opmeer;2023;;
900;Verbouwingsrestafval;Opsterland;2023;21.9;657.8
901;Verbouwingsrestafval;Oss;2023;;
902;Verbouwingsrestafval;Oude IJsselstreek;2023;;
903;Verbouwingsrestafval;Ouder-Amstel;2023;0.0;0.0
904;Verbouwingsrestafval;Oudewater;2023;;
905;Verbouwingsrestafval;Overbetuwe;2023;;
906;Verbouwingsrestafval;Papendrecht;2023;0.0;0.0
907;Verbouwingsrestafval;Peel en Maas;2023;;
908;Verbouwingsrestafval;Pekela;2023;;
909;Verbouwingsrestafval;Pijnacker-Nootdorp;2023;;
910;Verbouwingsrestafval;Purmerend;2023;7.1;671.2
911;Verbouwingsrestafval;Putten;2023;0.0;0.0
912;Verbouwingsrestafval;Raalte;2023;;
913;Verbouwingsrestafval;Reimerswaal;2023;;
914;Verbouwingsrestafval;Renkum;2023;0.0;0.0
915;Verbouwingsrestafval;Renswoude;2023;0.0;0.0
916;Verbouwingsrestafval;Reusel-De Mierden;2023;;
917;Verbouwingsrestafval;Rheden;2023;;
918;Verbouwingsrestafval;Rhenen;2023;;
