ID;Sex;Age;MaritalStatus;CountryOfBirth;Periods;Immigration_1;EmigrationInclAdmCorrections_2;NetMigrationInclAdmCorrections_3;AdministrativeEntries_4;AdministrativeRemoval_5;NetAdministrativeCorrections_6
1061;Total male and female;Total;Never married;America;2021;20533.0;8250.0;12283.0;1581.0;2163.0;-582.0
1062;Total male and female;Total;Never married;America;2022;23223.0;9552.0;13671.0;1219.0;2102.0;-883.0
1063;Total male and female;Total;Never married;America;2023;23728.0;11270.0;12458.0;1143.0;2538.0;-1395.0
1064;Total male and female;Total;Never married;Asia;2020;28378.0;18881.0;9497.0;1120.0;4433.0;-3313.0
1065;Total male and female;Total;Never married;Asia;2021;43239.0;14637.0;28602.0;1042.0;3806.0;-2764.0
1066;Total male and female;Total;Never married;Asia;2022;58674.0;14584.0;44090.0;888.0;2761.0;-1873.0
1067;Total male and female;Total;Never married;Asia;2023;59047.0;18454.0;40593.0;846.0;3640.0;-2794.0
1068;Total male and female;Total;Never married;Europe (excluding the Netherlands);2020;96700.0;65483.0;31217.0;2083.0;13902.0;-11819.0
1069;Total male and female;Total;Never married;Europe (excluding the Netherlands);2021;108863.0;59575.0;49288.0;1996.0;13173.0;-11177.0
1070;Total male and female;Total;Never married;Europe (excluding the Netherlands);2022;203719.0;81167.0;122552.0;1682.0;16771.0;-15089.0
1071;Total male and female;Total;Never married;Europe (excluding the Netherlands);2023;147292.0;92541.0;54751.0;1936.0;22642.0;-20706.0
1072;Total male and female;Total;Never married;Outside Europe;2020;57556.0;34765.0;22791.0;4455.0;10029.0;-5574.0
1073;Total male and female;Total;Never married;Outside Europe;2021;76723.0;27962.0;48761.0;3724.0;8260.0;-4536.0
1074;Total male and female;Total;Never married;Outside Europe;2022;100345.0;29251.0;71094.0;3076.0;6947.0;-3871.0
1075;Total male and female;Total;Never married;Outside Europe;2023;100889.0;36288.0;64601.0;2918.0;8878.0;-5960.0
1076;Total male and female;Total;Never married;Oceania;2020;1179.0;1437.0;-258.0;15.0;227.0;-212.0
1077;Total male and female;Total;Never married;Oceania;2021;839.0;854.0;-15.0;19.0;121.0;-102.0
1078;Total male and female;Total;Never married;Oceania;2022;1371.0;781.0;590.0;19.0;67.0;-48.0
1079;Total male and female;Total;Never married;Oceania;2023;1914.0;1059.0;855.0;13.0;116.0;-103.0
1080;Total male and female;Total;Never married;European Union (excluding Netherlands);2020;84755.0;58017.0;26738.0;1824.0;12622.0;-10798.0
1081;Total male and female;Total;Never married;European Union (excluding Netherlands);2021;97135.0;52828.0;44307.0;1737.0;11913.0;-10176.0
1082;Total male and female;Total;Never married;European Union (excluding Netherlands);2022;106252.0;59901.0;46351.0;1384.0;12545.0;-11161.0
1083;Total male and female;Total;Never married;European Union (excluding Netherlands);2023;104019.0;68645.0;35374.0;1448.0;15830.0;-14382.0
1084;Total male and female;Total;Never married;GIPS countries (European Union);2020;15417.0;11938.0;3479.0;329.0;1856.0;-1527.0
1085;Total male and female;Total;Never married;GIPS countries (European Union);2021;21610.0;10253.0;11357.0;349.0;1614.0;-1265.0
1086;Total male and female;Total;Never married;GIPS countries (European Union);2022;25890.0;13065.0;12825.0;220.0;1929.0;-1709.0
1087;Total male and female;Total;Never married;GIPS countries (European Union);2023;25859.0;15338.0;10521.0;241.0;2547.0;-2306.0
1088;Total male and female;Total;Never married;Middle and Eastern European EU countries;2020;47330.0;29018.0;18312.0;1184.0;8803.0;-7619.0
1089;Total male and female;Total;Never married;Middle and Eastern European EU countries;2021;52028.0;27811.0;24217.0;1078.0;8786.0;-7708.0
1090;Total male and female;Total;Never married;Middle and Eastern European EU countries;2022;56615.0;30494.0;26121.0;931.0;9293.0;-8362.0
1091;Total male and female;Total;Never married;Middle and Eastern European EU countries;2023;54790.0;35795.0;18995.0;1011.0;11536.0;-10525.0
1092;Total male and female;Total;Never married;Africa (excluding Morocco);2020;8873.0;3718.0;5155.0;917.0;1777.0;-860.0
1093;Total male and female;Total;Never married;Africa (excluding Morocco);2021;10644.0;3906.0;6738.0;794.0;1877.0;-1083.0
1094;Total male and female;Total;Never married;Africa (excluding Morocco);2022;14631.0;3850.0;10781.0;737.0;1655.0;-918.0
1095;Total male and female;Total;Never married;Africa (excluding Morocco);2023;14570.0;4789.0;9781.0;732.0;2125.0;-1393.0
1096;Total male and female;Total;Never married;America and Oceania (excluding Suri...;2020;13579.0;10472.0;3107.0;425.0;1893.0;-1468.0
1097;Total male and female;Total;Never married;America and Oceania (excluding Suri...;2021;15080.0;7498.0;7582.0;434.0;1226.0;-792.0
1098;Total male and female;Total;Never married;America and Oceania (excluding Suri...;2022;18057.0;8400.0;9657.0;329.0;1078.0;-749.0
1099;Total male and female;Total;Never married;America and Oceania (excluding Suri...;2023;18971.0;10182.0;8789.0;247.0;1439.0;-1192.0
1100;Total male and female;Total;Never married;Asia (excluding Indonesia and Turkey);2020;23441.0;16330.0;7111.0;890.0;3715.0;-2825.0
1101;Total male and female;Total;Never married;Asia (excluding Indonesia and Turkey);2021;35699.0;12744.0;22955.0;845.0;3289.0;-2444.0
1102;Total male and female;Total;Never married;Asia (excluding Indonesia and Turkey);2022;47331.0;12393.0;34938.0;740.0;2313.0;-1573.0
1103;Total male and female;Total;Never married;Asia (excluding Indonesia and Turkey);2023;47717.0;15569.0;32148.0;718.0;3048.0;-2330.0
1104;Total male and female;Total;Never married;Antarctica;2020;0.0;0.0;0.0;0.0;0.0;0.0
1105;Total male and female;Total;Never married;Antarctica;2021;0.0;0.0;0.0;0.0;0.0;0.0
1106;Total male and female;Total;Never married;Antarctica;2022;0.0;0.0;0.0;0.0;0.0;0.0
1107;Total male and female;Total;Never married;Antarctica;2023;0.0;0.0;0.0;0.0;0.0;0.0
1108;Total male and female;Total;Never married;Afghanistan;2020;575.0;223.0;352.0;126.0;157.0;-31.0
1109;Total male and female;Total;Never married;Afghanistan;2021;1685.0;296.0;1389.0;105.0;206.0;-101.0
1110;Total male and female;Total;Never married;Afghanistan;2022;2384.0;232.0;2152.0;128.0;151.0;-23.0
1111;Total male and female;Total;Never married;Afghanistan;2023;1085.0;252.0;833.0;92.0;133.0;-41.0
1112;Total male and female;Total;Never married;Albania;2020;318.0;168.0;150.0;2.0;41.0;-39.0
1113;Total male and female;Total;Never married;Albania;2021;362.0;152.0;210.0;10.0;46.0;-36.0
1114;Total male and female;Total;Never married;Albania;2022;468.0;162.0;306.0;7.0;36.0;-29.0
1115;Total male and female;Total;Never married;Albania;2023;450.0;172.0;278.0;6.0;36.0;-30.0
1116;Total male and female;Total;Never married;Algeria;2020;94.0;42.0;52.0;10.0;16.0;-6.0
1117;Total male and female;Total;Never married;Algeria;2021;119.0;38.0;81.0;6.0;13.0;-7.0
1118;Total male and female;Total;Never married;Algeria;2022;508.0;62.0;446.0;6.0;28.0;-22.0
1119;Total male and female;Total;Never married;Algeria;2023;200.0;135.0;65.0;12.0;99.0;-87.0
1120;Total male and female;Total;Never married;American Samoa;2020;0.0;0.0;0.0;0.0;0.0;0.0
1121;Total male and female;Total;Never married;American Samoa;2021;0.0;0.0;0.0;0.0;0.0;0.0
1122;Total male and female;Total;Never married;American Samoa;2022;0.0;0.0;0.0;0.0;0.0;0.0
1123;Total male and female;Total;Never married;American Samoa;2023;0.0;0.0;0.0;0.0;0.0;0.0
1124;Total male and female;Total;Never married;American Virgin Islands;2020;0.0;1.0;-1.0;0.0;0.0;0.0
1125;Total male and female;Total;Never married;American Virgin Islands;2021;2.0;0.0;2.0;0.0;0.0;0.0
1126;Total male and female;Total;Never married;American Virgin Islands;2022;0.0;3.0;-3.0;0.0;1.0;-1.0
1127;Total male and female;Total;Never married;American Virgin Islands;2023;4.0;0.0;4.0;0.0;0.0;0.0
1128;Total male and female;Total;Never married;Andorra;2020;6.0;2.0;4.0;0.0;0.0;0.0
1129;Total male and female;Total;Never married;Andorra;2021;11.0;6.0;5.0;0.0;0.0;0.0
1130;Total male and female;Total;Never married;Andorra;2022;9.0;9.0;0.0;0.0;0.0;0.0
1131;Total male and female;Total;Never married;Andorra;2023;9.0;11.0;-2.0;0.0;1.0;-1.0
1132;Total male and female;Total;Never married;Angola;2020;141.0;85.0;56.0;68.0;89.0;-21.0
1133;Total male and female;Total;Never married;Angola;2021;150.0;70.0;80.0;47.0;53.0;-6.0
1134;Total male and female;Total;Never married;Angola;2022;177.0;90.0;87.0;37.0;57.0;-20.0
1135;Total male and female;Total;Never married;Angola;2023;213.0;84.0;129.0;46.0;62.0;-16.0
1136;Total male and female;Total;Never married;Anguilla;2020;1.0;1.0;0.0;0.0;1.0;-1.0
1137;Total male and female;Total;Never married;Anguilla;2021;2.0;1.0;1.0;0.0;0.0;0.0
1138;Total male and female;Total;Never married;Anguilla;2022;1.0;0.0;1.0;0.0;0.0;0.0
1139;Total male and female;Total;Never married;Anguilla;2023;0.0;0.0;0.0;0.0;0.0;0.0
1140;Total male and female;Total;Never married;Antigua and Barbuda;2020;1.0;1.0;0.0;1.0;2.0;-1.0
1141;Total male and female;Total;Never married;Antigua and Barbuda;2021;0.0;0.0;0.0;1.0;0.0;1.0
1142;Total male and female;Total;Never married;Antigua and Barbuda;2022;3.0;1.0;2.0;1.0;1.0;0.0
1143;Total male and female;Total;Never married;Antigua and Barbuda;2023;0.0;1.0;-1.0;1.0;1.0;0.0
1144;Total male and female;Total;Never married;Argentina;2020;719.0;428.0;291.0;5.0;49.0;-44.0
1145;Total male and female;Total;Never married;Argentina;2021;976.0;308.0;668.0;14.0;38.0;-24.0
1146;Total male and female;Total;Never married;Argentina;2022;1119.0;467.0;652.0;6.0;38.0;-32.0
1147;Total male and female;Total;Never married;Argentina;2023;1071.0;589.0;482.0;9.0;87.0;-78.0
1148;Total male and female;Total;Never married;Armenia;2020;169.0;78.0;91.0;15.0;26.0;-11.0
1149;Total male and female;Total;Never married;Armenia;2021;195.0;117.0;78.0;14.0;54.0;-40.0
1150;Total male and female;Total;Never married;Armenia;2022;447.0;118.0;329.0;12.0;36.0;-24.0
1151;Total male and female;Total;Never married;Armenia;2023;252.0;132.0;120.0;12.0;57.0;-45.0
1152;Total male and female;Total;Never married;Aruba;2020;966.0;278.0;688.0;114.0;118.0;-4.0
1153;Total male and female;Total;Never married;Aruba;2021;1270.0;371.0;899.0;91.0;97.0;-6.0
1154;Total male and female;Total;Never married;Aruba;2022;1104.0;406.0;698.0;60.0;90.0;-30.0
1155;Total male and female;Total;Never married;Aruba;2023;999.0;442.0;557.0;71.0;115.0;-44.0
1156;Total male and female;Total;Never married;Australia;2020;879.0;1129.0;-250.0;14.0;183.0;-169.0
1157;Total male and female;Total;Never married;Australia;2021;608.0;612.0;-4.0;15.0;88.0;-73.0
1158;Total male and female;Total;Never married;Australia;2022;1039.0;583.0;456.0;12.0;54.0;-42.0
1159;Total male and female;Total;Never married;Australia;2023;1389.0;813.0;576.0;7.0;92.0;-85.0
1160;Total male and female;Total;Never married;Azerbaijan;2020;211.0;117.0;94.0;21.0;54.0;-33.0
1161;Total male and female;Total;Never married;Azerbaijan;2021;295.0;126.0;169.0;19.0;52.0;-33.0
1162;Total male and female;Total;Never married;Azerbaijan;2022;582.0;126.0;456.0;16.0;39.0;-23.0
1163;Total male and female;Total;Never married;Azerbaijan;2023;426.0;208.0;218.0;12.0;79.0;-67.0
1164;Total male and female;Total;Never married;Bahamas;2020;11.0;3.0;8.0;0.0;1.0;-1.0
1165;Total male and female;Total;Never married;Bahamas;2021;3.0;0.0;3.0;1.0;1.0;0.0
1166;Total male and female;Total;Never married;Bahamas;2022;5.0;4.0;1.0;0.0;1.0;-1.0
1167;Total male and female;Total;Never married;Bahamas;2023;8.0;4.0;4.0;1.0;1.0;0.0
1168;Total male and female;Total;Never married;Bahrain;2020;26.0;11.0;15.0;1.0;2.0;-1.0
1169;Total male and female;Total;Never married;Bahrain;2021;35.0;15.0;20.0;1.0;2.0;-1.0
1170;Total male and female;Total;Never married;Bahrain;2022;31.0;15.0;16.0;0.0;1.0;-1.0
1171;Total male and female;Total;Never married;Bahrain;2023;48.0;8.0;40.0;2.0;2.0;0.0
1172;Total male and female;Total;Never married;Bangladesh;2020;318.0;135.0;183.0;7.0;47.0;-40.0
1173;Total male and female;Total;Never married;Bangladesh;2021;600.0;145.0;455.0;10.0;53.0;-43.0
1174;Total male and female;Total;Never married;Bangladesh;2022;816.0;196.0;620.0;15.0;90.0;-75.0
1175;Total male and female;Total;Never married;Bangladesh;2023;622.0;476.0;146.0;16.0;142.0;-126.0
1176;Total male and female;Total;Never married;Barbados;2020;1.0;7.0;-6.0;0.0;2.0;-2.0
1177;Total male and female;Total;Never married;Barbados;2021;15.0;8.0;7.0;0.0;1.0;-1.0
1178;Total male and female;Total;Never married;Barbados;2022;13.0;1.0;12.0;1.0;0.0;1.0
1179;Total male and female;Total;Never married;Barbados;2023;5.0;7.0;-2.0;0.0;0.0;0.0
1180;Total male and female;Total;Never married;Belgium;2020;3556.0;1854.0;1702.0;73.0;217.0;-144.0
1181;Total male and female;Total;Never married;Belgium;2021;3509.0;1931.0;1578.0;45.0;194.0;-149.0
1182;Total male and female;Total;Never married;Belgium;2022;3389.0;2084.0;1305.0;47.0;167.0;-120.0
1183;Total male and female;Total;Never married;Belgium;2023;3437.0;2071.0;1366.0;41.0;189.0;-148.0
1184;Total male and female;Total;Never married;Belize;2020;4.0;3.0;1.0;0.0;0.0;0.0
1185;Total male and female;Total;Never married;Belize;2021;3.0;4.0;-1.0;0.0;1.0;-1.0
1186;Total male and female;Total;Never married;Belize;2022;6.0;2.0;4.0;0.0;0.0;0.0
1187;Total male and female;Total;Never married;Belize;2023;8.0;0.0;8.0;0.0;0.0;0.0
1188;Total male and female;Total;Never married;Benin;2020;14.0;11.0;3.0;0.0;2.0;-2.0
1189;Total male and female;Total;Never married;Benin;2021;15.0;8.0;7.0;4.0;4.0;0.0
1190;Total male and female;Total;Never married;Benin;2022;17.0;7.0;10.0;2.0;2.0;0.0
1191;Total male and female;Total;Never married;Benin;2023;24.0;14.0;10.0;0.0;4.0;-4.0
1192;Total male and female;Total;Never married;Bermuda;2020;7.0;6.0;1.0;0.0;0.0;0.0
1193;Total male and female;Total;Never married;Bermuda;2021;9.0;6.0;3.0;0.0;2.0;-2.0
1194;Total male and female;Total;Never married;Bermuda;2022;4.0;9.0;-5.0;0.0;1.0;-1.0
1195;Total male and female;Total;Never married;Bermuda;2023;7.0;4.0;3.0;0.0;1.0;-1.0
1196;Total male and female;Total;Never married;Bhutan;2020;3.0;17.0;-14.0;0.0;1.0;-1.0
1197;Total male and female;Total;Never married;Bhutan;2021;11.0;9.0;2.0;0.0;1.0;-1.0
1198;Total male and female;Total;Never married;Bhutan;2022;10.0;11.0;-1.0;0.0;3.0;-3.0
1199;Total male and female;Total;Never married;Bhutan;2023;4.0;5.0;-1.0;0.0;0.0;0.0
1200;Total male and female;Total;Never married;Bolivia;2020;65.0;53.0;12.0;2.0;12.0;-10.0
1201;Total male and female;Total;Never married;Bolivia;2021;83.0;30.0;53.0;2.0;6.0;-4.0
1202;Total male and female;Total;Never married;Bolivia;2022;114.0;45.0;69.0;2.0;13.0;-11.0
1203;Total male and female;Total;Never married;Bolivia;2023;116.0;57.0;59.0;0.0;7.0;-7.0
1204;Total male and female;Total;Never married;Bosnia and Herzegovina;2020;225.0;146.0;79.0;28.0;54.0;-26.0
1205;Total male and female;Total;Never married;Bosnia and Herzegovina;2021;226.0;104.0;122.0;39.0;47.0;-8.0
1206;Total male and female;Total;Never married;Bosnia and Herzegovina;2022;246.0;123.0;123.0;22.0;39.0;-17.0
1207;Total male and female;Total;Never married;Bosnia and Herzegovina;2023;211.0;151.0;60.0;24.0;41.0;-17.0
1208;Total male and female;Total;Never married;Botswana;2020;15.0;9.0;6.0;0.0;5.0;-5.0
1209;Total male and female;Total;Never married;Botswana;2021;26.0;8.0;18.0;1.0;0.0;1.0
1210;Total male and female;Total;Never married;Botswana;2022;17.0;12.0;5.0;0.0;2.0;-2.0
1211;Total male and female;Total;Never married;Botswana;2023;16.0;9.0;7.0;0.0;0.0;0.0
1212;Total male and female;Total;Never married;Brazil;2020;2133.0;1267.0;866.0;58.0;204.0;-146.0
1213;Total male and female;Total;Never married;Brazil;2021;2708.0;1052.0;1656.0;33.0;147.0;-114.0
1214;Total male and female;Total;Never married;Brazil;2022;3090.0;1091.0;1999.0;58.0;140.0;-82.0
1215;Total male and female;Total;Never married;Brazil;2023;2978.0;1384.0;1594.0;31.0;166.0;-135.0
1216;Total male and female;Total;Never married;British Indian Ocean Territory;2020;0.0;1.0;-1.0;0.0;1.0;-1.0
1217;Total male and female;Total;Never married;British Indian Ocean Territory;2021;0.0;0.0;0.0;0.0;0.0;0.0
1218;Total male and female;Total;Never married;British Indian Ocean Territory;2022;0.0;0.0;0.0;0.0;0.0;0.0
1219;Total male and female;Total;Never married;British Indian Ocean Territory;2023;0.0;0.0;0.0;0.0;0.0;0.0
1220;Total male and female;Total;Never married;British Virgin Islands;2020;3.0;3.0;0.0;0.0;2.0;-2.0
1221;Total male and female;Total;Never married;British Virgin Islands;2021;3.0;3.0;0.0;0.0;0.0;0.0
1222;Total male and female;Total;Never married;British Virgin Islands;2022;1.0;1.0;0.0;0.0;0.0;0.0
1223;Total male and female;Total;Never married;British Virgin Islands;2023;1.0;0.0;1.0;0.0;0.0;0.0
1224;Total male and female;Total;Never married;Brunei;2020;27.0;12.0;15.0;1.0;1.0;0.0
1225;Total male and female;Total;Never married;Brunei;2021;19.0;19.0;0.0;0.0;2.0;-2.0
1226;Total male and female;Total;Never married;Brunei;2022;11.0;11.0;0.0;0.0;0.0;0.0
1227;Total male and female;Total;Never married;Brunei;2023;20.0;14.0;6.0;1.0;2.0;-1.0
1228;Total male and female;Total;Never married;Bulgaria;2020;7840.0;3992.0;3848.0;270.0;1346.0;-1076.0
1229;Total male and female;Total;Never married;Bulgaria;2021;8888.0;4223.0;4665.0;195.0;1485.0;-1290.0
1230;Total male and female;Total;Never married;Bulgaria;2022;10102.0;4900.0;5202.0;177.0;1700.0;-1523.0
1231;Total male and female;Total;Never married;Bulgaria;2023;9643.0;6116.0;3527.0;202.0;2218.0;-2016.0
1232;Total male and female;Total;Never married;Burkina Faso;2020;16.0;2.0;14.0;1.0;1.0;0.0
1233;Total male and female;Total;Never married;Burkina Faso;2021;16.0;11.0;5.0;1.0;5.0;-4.0
1234;Total male and female;Total;Never married;Burkina Faso;2022;23.0;6.0;17.0;6.0;3.0;3.0
1235;Total male and female;Total;Never married;Burkina Faso;2023;26.0;7.0;19.0;0.0;3.0;-3.0
1236;Total male and female;Total;Never married;Burundi;2020;22.0;24.0;-2.0;25.0;28.0;-3.0
1237;Total male and female;Total;Never married;Burundi;2021;33.0;37.0;-4.0;16.0;27.0;-11.0
1238;Total male and female;Total;Never married;Burundi;2022;34.0;20.0;14.0;14.0;14.0;0.0
1239;Total male and female;Total;Never married;Burundi;2023;37.0;21.0;16.0;16.0;17.0;-1.0
1240;Total male and female;Total;Never married;Cambodia;2020;19.0;7.0;12.0;0.0;1.0;-1.0
