ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1
425;A-U Alle economische activiteiten;Noord-Brabant (PV);2014;
426;A-U Alle economische activiteiten;Noord-Brabant (PV);2015;244820.0
427;A-U Alle economische activiteiten;Noord-Brabant (PV);2016;253520.0
428;A-U Alle economische activiteiten;Noord-Brabant (PV);2017;260615.0
429;A-U Alle economische activiteiten;Noord-Brabant (PV);2018;271375.0
430;A-U Alle economische activiteiten;Noord-Brabant (PV);2019;282580.0
431;A-U Alle economische activiteiten;Noord-Brabant (PV);2020;295750.0
432;A-U Alle economische activiteiten;Noord-Brabant (PV);2021;305735.0
433;A-U Alle economische activiteiten;Noord-Brabant (PV);2022;330565.0
434;A-U Alle economische activiteiten;Noord-Brabant (PV);2023;340445.0
435;A-U Alle economische activiteiten;Noord-Brabant (PV);2024;359785.0
436;A-U Alle economische activiteiten;Noord-Brabant (PV);2025;366420.0
437;A-U Alle economische activiteiten;Limburg (PV);2007;
438;A-U Alle economische activiteiten;Limburg (PV);2008;
439;A-U Alle economische activiteiten;Limburg (PV);2009;
440;A-U Alle economische activiteiten;Limburg (PV);2010;
441;A-U Alle economische activiteiten;Limburg (PV);2011;
442;A-U Alle economische activiteiten;Limburg (PV);2012;
443;A-U Alle economische activiteiten;Limburg (PV);2013;
444;A-U Alle economische activiteiten;Limburg (PV);2014;
445;A-U Alle economische activiteiten;Limburg (PV);2015;91130.0
446;A-U Alle economische activiteiten;Limburg (PV);2016;94275.0
447;A-U Alle economische activiteiten;Limburg (PV);2017;96850.0
448;A-U Alle economische activiteiten;Limburg (PV);2018;100385.0
449;A-U Alle economische activiteiten;Limburg (PV);2019;103865.0
450;A-U Alle economische activiteiten;Limburg (PV);2020;107285.0
451;A-U Alle economische activiteiten;Limburg (PV);2021;110335.0
452;A-U Alle economische activiteiten;Limburg (PV);2022;118280.0
453;A-U Alle economische activiteiten;Limburg (PV);2023;121250.0
454;A-U Alle economische activiteiten;Limburg (PV);2024;127705.0
455;A-U Alle economische activiteiten;Limburg (PV);2025;129835.0
456;A-U Alle economische activiteiten;Extra-Regio (PV);2007;
457;A-U Alle economische activiteiten;Extra-Regio (PV);2008;
458;A-U Alle economische activiteiten;Extra-Regio (PV);2009;
459;A-U Alle economische activiteiten;Extra-Regio (PV);2010;
460;A-U Alle economische activiteiten;Extra-Regio (PV);2011;
461;A-U Alle economische activiteiten;Extra-Regio (PV);2012;
462;A-U Alle economische activiteiten;Extra-Regio (PV);2013;
463;A-U Alle economische activiteiten;Extra-Regio (PV);2014;
464;A-U Alle economische activiteiten;Extra-Regio (PV);2015;
465;A-U Alle economische activiteiten;Extra-Regio (PV);2016;
466;A-U Alle economische activiteiten;Extra-Regio (PV);2017;
467;A-U Alle economische activiteiten;Extra-Regio (PV);2018;
468;A-U Alle economische activiteiten;Extra-Regio (PV);2019;
469;A-U Alle economische activiteiten;Extra-Regio (PV);2020;
470;A-U Alle economische activiteiten;Extra-Regio (PV);2021;
471;A-U Alle economische activiteiten;Extra-Regio (PV);2022;
472;A-U Alle economische activiteiten;Extra-Regio (PV);2023;
473;A-U Alle economische activiteiten;Extra-Regio (PV);2024;
474;A-U Alle economische activiteiten;Extra-Regio (PV);2025;
475;A-U Alle economische activiteiten;Buitenland (PV);2007;
476;A-U Alle economische activiteiten;Buitenland (PV);2008;
477;A-U Alle economische activiteiten;Buitenland (PV);2009;
478;A-U Alle economische activiteiten;Buitenland (PV);2010;
479;A-U Alle economische activiteiten;Buitenland (PV);2011;
480;A-U Alle economische activiteiten;Buitenland (PV);2012;
481;A-U Alle economische activiteiten;Buitenland (PV);2013;
482;A-U Alle economische activiteiten;Buitenland (PV);2014;
483;A-U Alle economische activiteiten;Buitenland (PV);2015;0.0
484;A-U Alle economische activiteiten;Buitenland (PV);2016;0.0
485;A-U Alle economische activiteiten;Buitenland (PV);2017;0.0
486;A-U Alle economische activiteiten;Buitenland (PV);2018;0.0
487;A-U Alle economische activiteiten;Buitenland (PV);2019;0.0
488;A-U Alle economische activiteiten;Buitenland (PV);2020;0.0
489;A-U Alle economische activiteiten;Buitenland (PV);2021;0.0
490;A-U Alle economische activiteiten;Buitenland (PV);2022;0.0
491;A-U Alle economische activiteiten;Buitenland (PV);2023;0.0
492;A-U Alle economische activiteiten;Buitenland (PV);2024;0.0
493;A-U Alle economische activiteiten;Buitenland (PV);2025;0.0
494;A-U Alle economische activiteiten;Niet in te delen (PV);2007;
495;A-U Alle economische activiteiten;Niet in te delen (PV);2008;
496;A-U Alle economische activiteiten;Niet in te delen (PV);2009;
497;A-U Alle economische activiteiten;Niet in te delen (PV);2010;
498;A-U Alle economische activiteiten;Niet in te delen (PV);2011;
499;A-U Alle economische activiteiten;Niet in te delen (PV);2012;
500;A-U Alle economische activiteiten;Niet in te delen (PV);2013;
501;A-U Alle economische activiteiten;Niet in te delen (PV);2014;
502;A-U Alle economische activiteiten;Niet in te delen (PV);2015;15.0
503;A-U Alle economische activiteiten;Niet in te delen (PV);2016;10.0
504;A-U Alle economische activiteiten;Niet in te delen (PV);2017;5.0
505;A-U Alle economische activiteiten;Niet in te delen (PV);2018;5.0
506;A-U Alle economische activiteiten;Niet in te delen (PV);2019;4025.0
507;A-U Alle economische activiteiten;Niet in te delen (PV);2020;4255.0
508;A-U Alle economische activiteiten;Niet in te delen (PV);2021;4270.0
509;A-U Alle economische activiteiten;Niet in te delen (PV);2022;4740.0
510;A-U Alle economische activiteiten;Niet in te delen (PV);2023;4695.0
511;A-U Alle economische activiteiten;Niet in te delen (PV);2024;4785.0
512;A-U Alle economische activiteiten;Niet in te delen (PV);2025;4460.0
513;A-U Alle economische activiteiten;Oost-Groningen (CR);2007;
514;A-U Alle economische activiteiten;Oost-Groningen (CR);2008;
515;A-U Alle economische activiteiten;Oost-Groningen (CR);2009;
516;A-U Alle economische activiteiten;Oost-Groningen (CR);2010;
517;A-U Alle economische activiteiten;Oost-Groningen (CR);2011;
518;A-U Alle economische activiteiten;Oost-Groningen (CR);2012;
519;A-U Alle economische activiteiten;Oost-Groningen (CR);2013;
520;A-U Alle economische activiteiten;Oost-Groningen (CR);2014;
521;A-U Alle economische activiteiten;Oost-Groningen (CR);2015;11030.0
522;A-U Alle economische activiteiten;Oost-Groningen (CR);2016;11325.0
523;A-U Alle economische activiteiten;Oost-Groningen (CR);2017;11605.0
524;A-U Alle economische activiteiten;Oost-Groningen (CR);2018;10975.0
525;A-U Alle economische activiteiten;Oost-Groningen (CR);2019;11385.0
526;A-U Alle economische activiteiten;Oost-Groningen (CR);2020;11730.0
527;A-U Alle economische activiteiten;Oost-Groningen (CR);2021;12090.0
528;A-U Alle economische activiteiten;Oost-Groningen (CR);2022;12805.0
529;A-U Alle economische activiteiten;Oost-Groningen (CR);2023;13140.0
530;A-U Alle economische activiteiten;Oost-Groningen (CR);2024;13800.0
531;A-U Alle economische activiteiten;Oost-Groningen (CR);2025;13965.0
532;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2007;
533;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2008;
534;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2009;
535;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2010;
536;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2011;
537;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2012;
538;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2013;
539;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2014;
540;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;3390.0
541;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2016;3510.0
542;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2017;3545.0
543;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2018;3550.0
544;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2019;3625.0
545;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2020;3695.0
546;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2021;3775.0
547;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2022;4020.0
548;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2023;4110.0
549;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2024;4375.0
550;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2025;4405.0
551;A-U Alle economische activiteiten;Overig Groningen (CR);2007;
552;A-U Alle economische activiteiten;Overig Groningen (CR);2008;
553;A-U Alle economische activiteiten;Overig Groningen (CR);2009;
554;A-U Alle economische activiteiten;Overig Groningen (CR);2010;
555;A-U Alle economische activiteiten;Overig Groningen (CR);2011;
556;A-U Alle economische activiteiten;Overig Groningen (CR);2012;
557;A-U Alle economische activiteiten;Overig Groningen (CR);2013;
558;A-U Alle economische activiteiten;Overig Groningen (CR);2014;
559;A-U Alle economische activiteiten;Overig Groningen (CR);2015;33995.0
560;A-U Alle economische activiteiten;Overig Groningen (CR);2016;35535.0
561;A-U Alle economische activiteiten;Overig Groningen (CR);2017;36525.0
562;A-U Alle economische activiteiten;Overig Groningen (CR);2018;38950.0
563;A-U Alle economische activiteiten;Overig Groningen (CR);2019;40350.0
564;A-U Alle economische activiteiten;Overig Groningen (CR);2020;42065.0
565;A-U Alle economische activiteiten;Overig Groningen (CR);2021;43550.0
566;A-U Alle economische activiteiten;Overig Groningen (CR);2022;46785.0
567;A-U Alle economische activiteiten;Overig Groningen (CR);2023;48220.0
568;A-U Alle economische activiteiten;Overig Groningen (CR);2024;51260.0
569;A-U Alle economische activiteiten;Overig Groningen (CR);2025;52090.0
570;A-U Alle economische activiteiten;Noord-Friesland (CR);2007;
571;A-U Alle economische activiteiten;Noord-Friesland (CR);2008;
572;A-U Alle economische activiteiten;Noord-Friesland (CR);2009;
573;A-U Alle economische activiteiten;Noord-Friesland (CR);2010;
574;A-U Alle economische activiteiten;Noord-Friesland (CR);2011;
575;A-U Alle economische activiteiten;Noord-Friesland (CR);2012;
576;A-U Alle economische activiteiten;Noord-Friesland (CR);2013;
577;A-U Alle economische activiteiten;Noord-Friesland (CR);2014;
578;A-U Alle economische activiteiten;Noord-Friesland (CR);2015;28565.0
579;A-U Alle economische activiteiten;Noord-Friesland (CR);2016;29720.0
580;A-U Alle economische activiteiten;Noord-Friesland (CR);2017;30415.0
581;A-U Alle economische activiteiten;Noord-Friesland (CR);2018;30845.0
582;A-U Alle economische activiteiten;Noord-Friesland (CR);2019;32040.0
583;A-U Alle economische activiteiten;Noord-Friesland (CR);2020;33270.0
584;A-U Alle economische activiteiten;Noord-Friesland (CR);2021;34405.0
585;A-U Alle economische activiteiten;Noord-Friesland (CR);2022;37010.0
586;A-U Alle economische activiteiten;Noord-Friesland (CR);2023;38415.0
587;A-U Alle economische activiteiten;Noord-Friesland (CR);2024;40715.0
588;A-U Alle economische activiteiten;Noord-Friesland (CR);2025;41340.0
589;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2007;
590;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2008;
591;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2009;
592;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2010;
593;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2011;
594;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2012;
595;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2013;
596;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2014;
597;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2015;14625.0
598;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2016;15055.0
599;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2017;15370.0
600;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2018;16555.0
601;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2019;17130.0
602;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2020;17615.0
603;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2021;18025.0
604;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2022;19245.0
605;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2023;19670.0
606;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2024;20435.0
607;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2025;20695.0
608;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2007;
609;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2008;
610;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2009;
611;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2010;
612;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2011;
613;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2012;
614;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2013;
615;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2014;
616;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2015;17270.0
617;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2016;17960.0
618;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2017;18360.0
619;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2018;18960.0
620;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2019;19485.0
621;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2020;20185.0
622;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2021;20640.0
623;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2022;22140.0
624;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2023;22820.0
625;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2024;23880.0
626;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2025;24250.0
627;A-U Alle economische activiteiten;Noord-Drenthe (CR);2007;
628;A-U Alle economische activiteiten;Noord-Drenthe (CR);2008;
629;A-U Alle economische activiteiten;Noord-Drenthe (CR);2009;
630;A-U Alle economische activiteiten;Noord-Drenthe (CR);2010;
631;A-U Alle economische activiteiten;Noord-Drenthe (CR);2011;
632;A-U Alle economische activiteiten;Noord-Drenthe (CR);2012;
633;A-U Alle economische activiteiten;Noord-Drenthe (CR);2013;
634;A-U Alle economische activiteiten;Noord-Drenthe (CR);2014;
635;A-U Alle economische activiteiten;Noord-Drenthe (CR);2015;16395.0
636;A-U Alle economische activiteiten;Noord-Drenthe (CR);2016;17130.0
637;A-U Alle economische activiteiten;Noord-Drenthe (CR);2017;17550.0
638;A-U Alle economische activiteiten;Noord-Drenthe (CR);2018;18225.0
639;A-U Alle economische activiteiten;Noord-Drenthe (CR);2019;18915.0
640;A-U Alle economische activiteiten;Noord-Drenthe (CR);2020;19615.0
641;A-U Alle economische activiteiten;Noord-Drenthe (CR);2021;19995.0
642;A-U Alle economische activiteiten;Noord-Drenthe (CR);2022;21380.0
643;A-U Alle economische activiteiten;Noord-Drenthe (CR);2023;21945.0
644;A-U Alle economische activiteiten;Noord-Drenthe (CR);2024;22980.0
645;A-U Alle economische activiteiten;Noord-Drenthe (CR);2025;23410.0
646;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2007;
647;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2008;
648;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2009;
649;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2010;
650;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2011;
651;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2012;
652;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2013;
653;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2014;
654;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2015;13950.0
655;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2016;14425.0
656;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2017;14695.0
657;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2018;15120.0
658;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2019;15535.0
659;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2020;16050.0
660;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2021;16440.0
661;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2022;17585.0
662;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2023;17900.0
663;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2024;18830.0
664;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2025;19050.0
665;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2007;
666;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2008;
667;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2009;
668;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2010;
669;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2011;
670;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2012;
671;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2013;
672;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2014;
