ID;Geslacht;Leeftijd;Nationaliteit;Perioden;AlleenstaandeMinderjarigeVreemdelingen_1
3381;Vrouwen;jonger dan 14 jaar;Albanees ;2013;0
3382;Vrouwen;jonger dan 14 jaar;Albanees ;2014;0
3383;Vrouwen;jonger dan 14 jaar;Albanees ;2015;0
3384;Vrouwen;jonger dan 14 jaar;Albanees ;2016;0
3385;Vrouwen;jonger dan 14 jaar;Albanees ;2017;0
3386;Vrouwen;jonger dan 14 jaar;Albanees ;2018;0
3387;Vrouwen;jonger dan 14 jaar;Albanees ;2019;0
3388;Vrouwen;jonger dan 14 jaar;Albanees ;2020;0
3389;Vrouwen;jonger dan 14 jaar;Albanees ;2021;0
3390;Vrouwen;jonger dan 14 jaar;Albanees ;2022;0
3391;Vrouwen;jonger dan 14 jaar;Albanees ;2023;0
3392;Vrouwen;jonger dan 14 jaar;Algerijns ;2008;0
3393;Vrouwen;jonger dan 14 jaar;Algerijns ;2009;0
3394;Vrouwen;jonger dan 14 jaar;Algerijns ;2010;0
3395;Vrouwen;jonger dan 14 jaar;Algerijns ;2011;0
3396;Vrouwen;jonger dan 14 jaar;Algerijns ;2012;0
3397;Vrouwen;jonger dan 14 jaar;Algerijns ;2013;0
3398;Vrouwen;jonger dan 14 jaar;Algerijns ;2014;0
3399;Vrouwen;jonger dan 14 jaar;Algerijns ;2015;0
3400;Vrouwen;jonger dan 14 jaar;Algerijns ;2016;0
3401;Vrouwen;jonger dan 14 jaar;Algerijns ;2017;0
3402;Vrouwen;jonger dan 14 jaar;Algerijns ;2018;0
3403;Vrouwen;jonger dan 14 jaar;Algerijns ;2019;0
3404;Vrouwen;jonger dan 14 jaar;Algerijns ;2020;0
3405;Vrouwen;jonger dan 14 jaar;Algerijns ;2021;0
3406;Vrouwen;jonger dan 14 jaar;Algerijns ;2022;0
3407;Vrouwen;jonger dan 14 jaar;Algerijns ;2023;0
3408;Vrouwen;jonger dan 14 jaar;Chinees ;2008;0
3409;Vrouwen;jonger dan 14 jaar;Chinees ;2009;0
3410;Vrouwen;jonger dan 14 jaar;Chinees ;2010;0
3411;Vrouwen;jonger dan 14 jaar;Chinees ;2011;0
3412;Vrouwen;jonger dan 14 jaar;Chinees ;2012;0
3413;Vrouwen;jonger dan 14 jaar;Chinees ;2013;0
3414;Vrouwen;jonger dan 14 jaar;Chinees ;2014;0
3415;Vrouwen;jonger dan 14 jaar;Chinees ;2015;0
3416;Vrouwen;jonger dan 14 jaar;Chinees ;2016;0
3417;Vrouwen;jonger dan 14 jaar;Chinees ;2017;0
3418;Vrouwen;jonger dan 14 jaar;Chinees ;2018;0
3419;Vrouwen;jonger dan 14 jaar;Chinees ;2019;0
3420;Vrouwen;jonger dan 14 jaar;Chinees ;2020;0
3421;Vrouwen;jonger dan 14 jaar;Chinees ;2021;0
3422;Vrouwen;jonger dan 14 jaar;Chinees ;2022;0
3423;Vrouwen;jonger dan 14 jaar;Chinees ;2023;0
3424;Vrouwen;jonger dan 14 jaar;Eritrees ;2008;0
3425;Vrouwen;jonger dan 14 jaar;Eritrees ;2009;0
3426;Vrouwen;jonger dan 14 jaar;Eritrees ;2010;0
3427;Vrouwen;jonger dan 14 jaar;Eritrees ;2011;0
3428;Vrouwen;jonger dan 14 jaar;Eritrees ;2012;0
3429;Vrouwen;jonger dan 14 jaar;Eritrees ;2013;0
3430;Vrouwen;jonger dan 14 jaar;Eritrees ;2014;5
3431;Vrouwen;jonger dan 14 jaar;Eritrees ;2015;10
3432;Vrouwen;jonger dan 14 jaar;Eritrees ;2016;0
3433;Vrouwen;jonger dan 14 jaar;Eritrees ;2017;5
3434;Vrouwen;jonger dan 14 jaar;Eritrees ;2018;5
3435;Vrouwen;jonger dan 14 jaar;Eritrees ;2019;0
3436;Vrouwen;jonger dan 14 jaar;Eritrees ;2020;0
3437;Vrouwen;jonger dan 14 jaar;Eritrees ;2021;5
3438;Vrouwen;jonger dan 14 jaar;Eritrees ;2022;0
3439;Vrouwen;jonger dan 14 jaar;Eritrees ;2023;0
3440;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2008;0
3441;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2009;0
3442;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2010;0
3443;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2011;0
3444;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2012;0
3445;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2013;0
3446;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2014;0
3447;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2015;0
3448;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2016;0
3449;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2017;0
3450;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2018;0
3451;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2019;0
3452;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2020;0
3453;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2021;0
3454;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2022;0
3455;Vrouwen;jonger dan 14 jaar;Ethiopisch ;2023;0
3456;Vrouwen;jonger dan 14 jaar;Gambiaans ;2008;0
3457;Vrouwen;jonger dan 14 jaar;Gambiaans ;2009;0
3458;Vrouwen;jonger dan 14 jaar;Gambiaans ;2010;0
3459;Vrouwen;jonger dan 14 jaar;Gambiaans ;2011;0
3460;Vrouwen;jonger dan 14 jaar;Gambiaans ;2012;0
3461;Vrouwen;jonger dan 14 jaar;Gambiaans ;2013;0
3462;Vrouwen;jonger dan 14 jaar;Gambiaans ;2014;0
3463;Vrouwen;jonger dan 14 jaar;Gambiaans ;2015;0
3464;Vrouwen;jonger dan 14 jaar;Gambiaans ;2016;0
3465;Vrouwen;jonger dan 14 jaar;Gambiaans ;2017;0
3466;Vrouwen;jonger dan 14 jaar;Gambiaans ;2018;0
3467;Vrouwen;jonger dan 14 jaar;Gambiaans ;2019;0
3468;Vrouwen;jonger dan 14 jaar;Gambiaans ;2020;0
3469;Vrouwen;jonger dan 14 jaar;Gambiaans ;2021;0
3470;Vrouwen;jonger dan 14 jaar;Gambiaans ;2022;0
3471;Vrouwen;jonger dan 14 jaar;Gambiaans ;2023;0
3472;Vrouwen;jonger dan 14 jaar;Guinees ;2008;0
3473;Vrouwen;jonger dan 14 jaar;Guinees ;2009;0
3474;Vrouwen;jonger dan 14 jaar;Guinees ;2010;0
3475;Vrouwen;jonger dan 14 jaar;Guinees ;2011;0
3476;Vrouwen;jonger dan 14 jaar;Guinees ;2012;0
3477;Vrouwen;jonger dan 14 jaar;Guinees ;2013;0
3478;Vrouwen;jonger dan 14 jaar;Guinees ;2014;0
3479;Vrouwen;jonger dan 14 jaar;Guinees ;2015;5
3480;Vrouwen;jonger dan 14 jaar;Guinees ;2016;0
3481;Vrouwen;jonger dan 14 jaar;Guinees ;2017;0
3482;Vrouwen;jonger dan 14 jaar;Guinees ;2018;0
3483;Vrouwen;jonger dan 14 jaar;Guinees ;2019;0
3484;Vrouwen;jonger dan 14 jaar;Guinees ;2020;0
3485;Vrouwen;jonger dan 14 jaar;Guinees ;2021;0
3486;Vrouwen;jonger dan 14 jaar;Guinees ;2022;0
3487;Vrouwen;jonger dan 14 jaar;Guinees ;2023;0
3488;Vrouwen;jonger dan 14 jaar;Iraaks ;2008;0
3489;Vrouwen;jonger dan 14 jaar;Iraaks ;2009;0
3490;Vrouwen;jonger dan 14 jaar;Iraaks ;2010;0
3491;Vrouwen;jonger dan 14 jaar;Iraaks ;2011;0
3492;Vrouwen;jonger dan 14 jaar;Iraaks ;2012;0
3493;Vrouwen;jonger dan 14 jaar;Iraaks ;2013;0
3494;Vrouwen;jonger dan 14 jaar;Iraaks ;2014;0
3495;Vrouwen;jonger dan 14 jaar;Iraaks ;2015;5
3496;Vrouwen;jonger dan 14 jaar;Iraaks ;2016;5
3497;Vrouwen;jonger dan 14 jaar;Iraaks ;2017;0
3498;Vrouwen;jonger dan 14 jaar;Iraaks ;2018;5
3499;Vrouwen;jonger dan 14 jaar;Iraaks ;2019;5
3500;Vrouwen;jonger dan 14 jaar;Iraaks ;2020;5
3501;Vrouwen;jonger dan 14 jaar;Iraaks ;2021;25
3502;Vrouwen;jonger dan 14 jaar;Iraaks ;2022;10
3503;Vrouwen;jonger dan 14 jaar;Iraaks ;2023;65
3504;Vrouwen;jonger dan 14 jaar;Iraans ;2008;0
3505;Vrouwen;jonger dan 14 jaar;Iraans ;2009;0
3506;Vrouwen;jonger dan 14 jaar;Iraans ;2010;0
3507;Vrouwen;jonger dan 14 jaar;Iraans ;2011;0
3508;Vrouwen;jonger dan 14 jaar;Iraans ;2012;0
3509;Vrouwen;jonger dan 14 jaar;Iraans ;2013;0
3510;Vrouwen;jonger dan 14 jaar;Iraans ;2014;0
3511;Vrouwen;jonger dan 14 jaar;Iraans ;2015;0
3512;Vrouwen;jonger dan 14 jaar;Iraans ;2016;0
3513;Vrouwen;jonger dan 14 jaar;Iraans ;2017;0
3514;Vrouwen;jonger dan 14 jaar;Iraans ;2018;0
3515;Vrouwen;jonger dan 14 jaar;Iraans ;2019;0
3516;Vrouwen;jonger dan 14 jaar;Iraans ;2020;0
3517;Vrouwen;jonger dan 14 jaar;Iraans ;2021;0
3518;Vrouwen;jonger dan 14 jaar;Iraans ;2022;0
3519;Vrouwen;jonger dan 14 jaar;Iraans ;2023;0
3520;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2008;0
3521;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2009;0
3522;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2010;0
3523;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2011;0
3524;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2012;0
3525;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2013;0
3526;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2014;0
3527;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2015;0
3528;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2016;0
3529;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2017;0
3530;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2018;0
3531;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2019;0
3532;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2020;0
3533;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2021;0
3534;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2022;0
3535;Vrouwen;jonger dan 14 jaar;Jemenitisch ;2023;0
3536;Vrouwen;jonger dan 14 jaar;Marokkaans ;2008;0
3537;Vrouwen;jonger dan 14 jaar;Marokkaans ;2009;0
3538;Vrouwen;jonger dan 14 jaar;Marokkaans ;2010;0
3539;Vrouwen;jonger dan 14 jaar;Marokkaans ;2011;0
3540;Vrouwen;jonger dan 14 jaar;Marokkaans ;2012;0
3541;Vrouwen;jonger dan 14 jaar;Marokkaans ;2013;0
3542;Vrouwen;jonger dan 14 jaar;Marokkaans ;2014;0
3543;Vrouwen;jonger dan 14 jaar;Marokkaans ;2015;0
3544;Vrouwen;jonger dan 14 jaar;Marokkaans ;2016;0
3545;Vrouwen;jonger dan 14 jaar;Marokkaans ;2017;0
3546;Vrouwen;jonger dan 14 jaar;Marokkaans ;2018;0
3547;Vrouwen;jonger dan 14 jaar;Marokkaans ;2019;0
3548;Vrouwen;jonger dan 14 jaar;Marokkaans ;2020;0
3549;Vrouwen;jonger dan 14 jaar;Marokkaans ;2021;0
3550;Vrouwen;jonger dan 14 jaar;Marokkaans ;2022;0
3551;Vrouwen;jonger dan 14 jaar;Marokkaans ;2023;0
3552;Vrouwen;jonger dan 14 jaar;Soedanees ;2008;0
3553;Vrouwen;jonger dan 14 jaar;Soedanees ;2009;0
3554;Vrouwen;jonger dan 14 jaar;Soedanees ;2010;0
3555;Vrouwen;jonger dan 14 jaar;Soedanees ;2011;0
3556;Vrouwen;jonger dan 14 jaar;Soedanees ;2012;0
3557;Vrouwen;jonger dan 14 jaar;Soedanees ;2013;0
3558;Vrouwen;jonger dan 14 jaar;Soedanees ;2014;0
3559;Vrouwen;jonger dan 14 jaar;Soedanees ;2015;0
3560;Vrouwen;jonger dan 14 jaar;Soedanees ;2016;0
3561;Vrouwen;jonger dan 14 jaar;Soedanees ;2017;0
3562;Vrouwen;jonger dan 14 jaar;Soedanees ;2018;0
3563;Vrouwen;jonger dan 14 jaar;Soedanees ;2019;0
3564;Vrouwen;jonger dan 14 jaar;Soedanees ;2020;0
3565;Vrouwen;jonger dan 14 jaar;Soedanees ;2021;0
3566;Vrouwen;jonger dan 14 jaar;Soedanees ;2022;0
3567;Vrouwen;jonger dan 14 jaar;Soedanees ;2023;0
3568;Vrouwen;jonger dan 14 jaar;Somalisch ;2008;5
3569;Vrouwen;jonger dan 14 jaar;Somalisch ;2009;10
3570;Vrouwen;jonger dan 14 jaar;Somalisch ;2010;5
3571;Vrouwen;jonger dan 14 jaar;Somalisch ;2011;5
3572;Vrouwen;jonger dan 14 jaar;Somalisch ;2012;0
3573;Vrouwen;jonger dan 14 jaar;Somalisch ;2013;0
3574;Vrouwen;jonger dan 14 jaar;Somalisch ;2014;5
3575;Vrouwen;jonger dan 14 jaar;Somalisch ;2015;5
3576;Vrouwen;jonger dan 14 jaar;Somalisch ;2016;5
3577;Vrouwen;jonger dan 14 jaar;Somalisch ;2017;0
3578;Vrouwen;jonger dan 14 jaar;Somalisch ;2018;0
3579;Vrouwen;jonger dan 14 jaar;Somalisch ;2019;0
3580;Vrouwen;jonger dan 14 jaar;Somalisch ;2020;5
3581;Vrouwen;jonger dan 14 jaar;Somalisch ;2021;15
3582;Vrouwen;jonger dan 14 jaar;Somalisch ;2022;10
3583;Vrouwen;jonger dan 14 jaar;Somalisch ;2023;15
3584;Vrouwen;jonger dan 14 jaar;Syrisch ;2008;0
3585;Vrouwen;jonger dan 14 jaar;Syrisch ;2009;0
3586;Vrouwen;jonger dan 14 jaar;Syrisch ;2010;0
3587;Vrouwen;jonger dan 14 jaar;Syrisch ;2011;0
3588;Vrouwen;jonger dan 14 jaar;Syrisch ;2012;0
3589;Vrouwen;jonger dan 14 jaar;Syrisch ;2013;0
3590;Vrouwen;jonger dan 14 jaar;Syrisch ;2014;5
3591;Vrouwen;jonger dan 14 jaar;Syrisch ;2015;45
3592;Vrouwen;jonger dan 14 jaar;Syrisch ;2016;15
3593;Vrouwen;jonger dan 14 jaar;Syrisch ;2017;10
3594;Vrouwen;jonger dan 14 jaar;Syrisch ;2018;15
3595;Vrouwen;jonger dan 14 jaar;Syrisch ;2019;25
3596;Vrouwen;jonger dan 14 jaar;Syrisch ;2020;30
3597;Vrouwen;jonger dan 14 jaar;Syrisch ;2021;35
3598;Vrouwen;jonger dan 14 jaar;Syrisch ;2022;55
3599;Vrouwen;jonger dan 14 jaar;Syrisch ;2023;55
3600;Vrouwen;jonger dan 14 jaar;Turks ;2008;0
3601;Vrouwen;jonger dan 14 jaar;Turks ;2009;0
3602;Vrouwen;jonger dan 14 jaar;Turks ;2010;0
3603;Vrouwen;jonger dan 14 jaar;Turks ;2011;0
3604;Vrouwen;jonger dan 14 jaar;Turks ;2012;0
3605;Vrouwen;jonger dan 14 jaar;Turks ;2013;0
3606;Vrouwen;jonger dan 14 jaar;Turks ;2014;0
3607;Vrouwen;jonger dan 14 jaar;Turks ;2015;0
3608;Vrouwen;jonger dan 14 jaar;Turks ;2016;0
3609;Vrouwen;jonger dan 14 jaar;Turks ;2017;0
3610;Vrouwen;jonger dan 14 jaar;Turks ;2018;0
3611;Vrouwen;jonger dan 14 jaar;Turks ;2019;0
3612;Vrouwen;jonger dan 14 jaar;Turks ;2020;0
3613;Vrouwen;jonger dan 14 jaar;Turks ;2021;0
3614;Vrouwen;jonger dan 14 jaar;Turks ;2022;0
3615;Vrouwen;jonger dan 14 jaar;Turks ;2023;0
3616;Vrouwen;jonger dan 14 jaar;Onbekend;2008;0
3617;Vrouwen;jonger dan 14 jaar;Onbekend;2009;0
3618;Vrouwen;jonger dan 14 jaar;Onbekend;2010;0
3619;Vrouwen;jonger dan 14 jaar;Onbekend;2011;0
3620;Vrouwen;jonger dan 14 jaar;Onbekend;2012;0
3621;Vrouwen;jonger dan 14 jaar;Onbekend;2013;0
3622;Vrouwen;jonger dan 14 jaar;Onbekend;2014;0
3623;Vrouwen;jonger dan 14 jaar;Onbekend;2015;5
3624;Vrouwen;jonger dan 14 jaar;Onbekend;2016;5
3625;Vrouwen;jonger dan 14 jaar;Onbekend;2017;0
3626;Vrouwen;jonger dan 14 jaar;Onbekend;2018;5
3627;Vrouwen;jonger dan 14 jaar;Onbekend;2019;5
3628;Vrouwen;jonger dan 14 jaar;Onbekend;2020;0
3629;Vrouwen;jonger dan 14 jaar;Onbekend;2021;5
3630;Vrouwen;jonger dan 14 jaar;Onbekend;2022;0
3631;Vrouwen;jonger dan 14 jaar;Onbekend;2023;0
3632;Vrouwen;jonger dan 14 jaar;Staatloos;2008;0
3633;Vrouwen;jonger dan 14 jaar;Staatloos;2009;0
3634;Vrouwen;jonger dan 14 jaar;Staatloos;2010;0
3635;Vrouwen;jonger dan 14 jaar;Staatloos;2011;0
3636;Vrouwen;jonger dan 14 jaar;Staatloos;2012;0
3637;Vrouwen;jonger dan 14 jaar;Staatloos;2013;0
3638;Vrouwen;jonger dan 14 jaar;Staatloos;2014;5
3639;Vrouwen;jonger dan 14 jaar;Staatloos;2015;15
3640;Vrouwen;jonger dan 14 jaar;Staatloos;2016;0
3641;Vrouwen;jonger dan 14 jaar;Staatloos;2017;0
3642;Vrouwen;jonger dan 14 jaar;Staatloos;2018;0
3643;Vrouwen;jonger dan 14 jaar;Staatloos;2019;0
3644;Vrouwen;jonger dan 14 jaar;Staatloos;2020;0
3645;Vrouwen;jonger dan 14 jaar;Staatloos;2021;0
3646;Vrouwen;jonger dan 14 jaar;Staatloos;2022;0
3647;Vrouwen;jonger dan 14 jaar;Staatloos;2023;0
3648;Vrouwen;80017;Totaal;2008;30
3649;Vrouwen;80017;Totaal;2009;45
3650;Vrouwen;80017;Totaal;2010;35
3651;Vrouwen;80017;Totaal;2011;15
3652;Vrouwen;80017;Totaal;2012;15
3653;Vrouwen;80017;Totaal;2013;15
3654;Vrouwen;80017;Totaal;2014;40
3655;Vrouwen;80017;Totaal;2015;190
3656;Vrouwen;80017;Totaal;2016;90
3657;Vrouwen;80017;Totaal;2017;55
3658;Vrouwen;80017;Totaal;2018;60
3659;Vrouwen;80017;Totaal;2019;40
3660;Vrouwen;80017;Totaal;2020;35
3661;Vrouwen;80017;Totaal;2021;65
3662;Vrouwen;80017;Totaal;2022;145
3663;Vrouwen;80017;Totaal;2023;215
3664;Vrouwen;80017;Afghaans ;2008;0
3665;Vrouwen;80017;Afghaans ;2009;0
3666;Vrouwen;80017;Afghaans ;2010;0
3667;Vrouwen;80017;Afghaans ;2011;10
3668;Vrouwen;80017;Afghaans ;2012;0
3669;Vrouwen;80017;Afghaans ;2013;0
3670;Vrouwen;80017;Afghaans ;2014;0
3671;Vrouwen;80017;Afghaans ;2015;5
3672;Vrouwen;80017;Afghaans ;2016;5
3673;Vrouwen;80017;Afghaans ;2017;5
3674;Vrouwen;80017;Afghaans ;2018;5
3675;Vrouwen;80017;Afghaans ;2019;0
3676;Vrouwen;80017;Afghaans ;2020;0
3677;Vrouwen;80017;Afghaans ;2021;0
3678;Vrouwen;80017;Afghaans ;2022;5
3679;Vrouwen;80017;Afghaans ;2023;0
3680;Vrouwen;80017;Albanees ;2008;0
3681;Vrouwen;80017;Albanees ;2009;0
3682;Vrouwen;80017;Albanees ;2010;0
3683;Vrouwen;80017;Albanees ;2011;0
3684;Vrouwen;80017;Albanees ;2012;0
3685;Vrouwen;80017;Albanees ;2013;0
3686;Vrouwen;80017;Albanees ;2014;0
3687;Vrouwen;80017;Albanees ;2015;5
3688;Vrouwen;80017;Albanees ;2016;0
3689;Vrouwen;80017;Albanees ;2017;0
3690;Vrouwen;80017;Albanees ;2018;0
3691;Vrouwen;80017;Albanees ;2019;0
3692;Vrouwen;80017;Albanees ;2020;0
3693;Vrouwen;80017;Albanees ;2021;0
3694;Vrouwen;80017;Albanees ;2022;0
3695;Vrouwen;80017;Albanees ;2023;0
3696;Vrouwen;80017;Algerijns ;2008;0
3697;Vrouwen;80017;Algerijns ;2009;0
3698;Vrouwen;80017;Algerijns ;2010;0
3699;Vrouwen;80017;Algerijns ;2011;0
3700;Vrouwen;80017;Algerijns ;2012;0
3701;Vrouwen;80017;Algerijns ;2013;0
3702;Vrouwen;80017;Algerijns ;2014;0
3703;Vrouwen;80017;Algerijns ;2015;0
3704;Vrouwen;80017;Algerijns ;2016;0
3705;Vrouwen;80017;Algerijns ;2017;0
3706;Vrouwen;80017;Algerijns ;2018;0
3707;Vrouwen;80017;Algerijns ;2019;0
3708;Vrouwen;80017;Algerijns ;2020;0
3709;Vrouwen;80017;Algerijns ;2021;0
3710;Vrouwen;80017;Algerijns ;2022;0
3711;Vrouwen;80017;Algerijns ;2023;0
3712;Vrouwen;80017;Chinees ;2008;5
3713;Vrouwen;80017;Chinees ;2009;0
3714;Vrouwen;80017;Chinees ;2010;0
3715;Vrouwen;80017;Chinees ;2011;0
3716;Vrouwen;80017;Chinees ;2012;0
3717;Vrouwen;80017;Chinees ;2013;0
3718;Vrouwen;80017;Chinees ;2014;0
3719;Vrouwen;80017;Chinees ;2015;0
3720;Vrouwen;80017;Chinees ;2016;0
3721;Vrouwen;80017;Chinees ;2017;0
3722;Vrouwen;80017;Chinees ;2018;0
3723;Vrouwen;80017;Chinees ;2019;0
3724;Vrouwen;80017;Chinees ;2020;0
3725;Vrouwen;80017;Chinees ;2021;0
3726;Vrouwen;80017;Chinees ;2022;0
3727;Vrouwen;80017;Chinees ;2023;0
3728;Vrouwen;80017;Eritrees ;2008;0
3729;Vrouwen;80017;Eritrees ;2009;5
3730;Vrouwen;80017;Eritrees ;2010;0
3731;Vrouwen;80017;Eritrees ;2011;0
3732;Vrouwen;80017;Eritrees ;2012;0
3733;Vrouwen;80017;Eritrees ;2013;0
3734;Vrouwen;80017;Eritrees ;2014;20
3735;Vrouwen;80017;Eritrees ;2015;100
3736;Vrouwen;80017;Eritrees ;2016;60
3737;Vrouwen;80017;Eritrees ;2017;30
3738;Vrouwen;80017;Eritrees ;2018;40
3739;Vrouwen;80017;Eritrees ;2019;10
3740;Vrouwen;80017;Eritrees ;2020;10
3741;Vrouwen;80017;Eritrees ;2021;15
3742;Vrouwen;80017;Eritrees ;2022;50
3743;Vrouwen;80017;Eritrees ;2023;80
3744;Vrouwen;80017;Ethiopisch ;2008;0
3745;Vrouwen;80017;Ethiopisch ;2009;0
3746;Vrouwen;80017;Ethiopisch ;2010;0
3747;Vrouwen;80017;Ethiopisch ;2011;0
3748;Vrouwen;80017;Ethiopisch ;2012;0
3749;Vrouwen;80017;Ethiopisch ;2013;0
3750;Vrouwen;80017;Ethiopisch ;2014;0
3751;Vrouwen;80017;Ethiopisch ;2015;0
3752;Vrouwen;80017;Ethiopisch ;2016;0
3753;Vrouwen;80017;Ethiopisch ;2017;0
3754;Vrouwen;80017;Ethiopisch ;2018;0
3755;Vrouwen;80017;Ethiopisch ;2019;0
3756;Vrouwen;80017;Ethiopisch ;2020;0
3757;Vrouwen;80017;Ethiopisch ;2021;0
3758;Vrouwen;80017;Ethiopisch ;2022;0
3759;Vrouwen;80017;Ethiopisch ;2023;5
3760;Vrouwen;80017;Gambiaans ;2008;0
3761;Vrouwen;80017;Gambiaans ;2009;0
3762;Vrouwen;80017;Gambiaans ;2010;0
3763;Vrouwen;80017;Gambiaans ;2011;0
3764;Vrouwen;80017;Gambiaans ;2012;0
3765;Vrouwen;80017;Gambiaans ;2013;0
3766;Vrouwen;80017;Gambiaans ;2014;0
3767;Vrouwen;80017;Gambiaans ;2015;0
3768;Vrouwen;80017;Gambiaans ;2016;0
3769;Vrouwen;80017;Gambiaans ;2017;0
3770;Vrouwen;80017;Gambiaans ;2018;0
3771;Vrouwen;80017;Gambiaans ;2019;0
3772;Vrouwen;80017;Gambiaans ;2020;0
3773;Vrouwen;80017;Gambiaans ;2021;0
3774;Vrouwen;80017;Gambiaans ;2022;0
3775;Vrouwen;80017;Gambiaans ;2023;0
3776;Vrouwen;80017;Guinees ;2008;5
3777;Vrouwen;80017;Guinees ;2009;5
3778;Vrouwen;80017;Guinees ;2010;5
3779;Vrouwen;80017;Guinees ;2011;0
3780;Vrouwen;80017;Guinees ;2012;0
3781;Vrouwen;80017;Guinees ;2013;0
3782;Vrouwen;80017;Guinees ;2014;0
3783;Vrouwen;80017;Guinees ;2015;0
3784;Vrouwen;80017;Guinees ;2016;0
3785;Vrouwen;80017;Guinees ;2017;0
3786;Vrouwen;80017;Guinees ;2018;0
3787;Vrouwen;80017;Guinees ;2019;0
3788;Vrouwen;80017;Guinees ;2020;0
3789;Vrouwen;80017;Guinees ;2021;0
3790;Vrouwen;80017;Guinees ;2022;0
3791;Vrouwen;80017;Guinees ;2023;0
3792;Vrouwen;80017;Iraaks ;2008;0
3793;Vrouwen;80017;Iraaks ;2009;0
3794;Vrouwen;80017;Iraaks ;2010;5
3795;Vrouwen;80017;Iraaks ;2011;0
3796;Vrouwen;80017;Iraaks ;2012;0
3797;Vrouwen;80017;Iraaks ;2013;0
3798;Vrouwen;80017;Iraaks ;2014;0
3799;Vrouwen;80017;Iraaks ;2015;5
3800;Vrouwen;80017;Iraaks ;2016;5
3801;Vrouwen;80017;Iraaks ;2017;0
3802;Vrouwen;80017;Iraaks ;2018;0
3803;Vrouwen;80017;Iraaks ;2019;5
3804;Vrouwen;80017;Iraaks ;2020;0
3805;Vrouwen;80017;Iraaks ;2021;5
3806;Vrouwen;80017;Iraaks ;2022;5
3807;Vrouwen;80017;Iraaks ;2023;15
3808;Vrouwen;80017;Iraans ;2008;0
3809;Vrouwen;80017;Iraans ;2009;0
3810;Vrouwen;80017;Iraans ;2010;0
3811;Vrouwen;80017;Iraans ;2011;0
3812;Vrouwen;80017;Iraans ;2012;0
3813;Vrouwen;80017;Iraans ;2013;0
3814;Vrouwen;80017;Iraans ;2014;0
3815;Vrouwen;80017;Iraans ;2015;0
3816;Vrouwen;80017;Iraans ;2016;0
3817;Vrouwen;80017;Iraans ;2017;0
3818;Vrouwen;80017;Iraans ;2018;0
3819;Vrouwen;80017;Iraans ;2019;0
3820;Vrouwen;80017;Iraans ;2020;0
3821;Vrouwen;80017;Iraans ;2021;0
3822;Vrouwen;80017;Iraans ;2022;0
3823;Vrouwen;80017;Iraans ;2023;0
3824;Vrouwen;80017;Jemenitisch ;2008;0
3825;Vrouwen;80017;Jemenitisch ;2009;0
3826;Vrouwen;80017;Jemenitisch ;2010;0
3827;Vrouwen;80017;Jemenitisch ;2011;0
3828;Vrouwen;80017;Jemenitisch ;2012;0
3829;Vrouwen;80017;Jemenitisch ;2013;0
3830;Vrouwen;80017;Jemenitisch ;2014;0
3831;Vrouwen;80017;Jemenitisch ;2015;0
3832;Vrouwen;80017;Jemenitisch ;2016;0
3833;Vrouwen;80017;Jemenitisch ;2017;0
3834;Vrouwen;80017;Jemenitisch ;2018;0
3835;Vrouwen;80017;Jemenitisch ;2019;0
3836;Vrouwen;80017;Jemenitisch ;2020;0
3837;Vrouwen;80017;Jemenitisch ;2021;0
3838;Vrouwen;80017;Jemenitisch ;2022;5
3839;Vrouwen;80017;Jemenitisch ;2023;5
3840;Vrouwen;80017;Marokkaans ;2008;0
3841;Vrouwen;80017;Marokkaans ;2009;0
3842;Vrouwen;80017;Marokkaans ;2010;0
3843;Vrouwen;80017;Marokkaans ;2011;0
