ID;Sectors;CombinedHeatAndPowerCHP;InstallationTypes;Periods;TotalInput_1;NaturalGasInput_2;FuelOilInput_3;HardCoalInput_4;OtherFuelInput_5;TotalInput_6;NaturalGasInput_7;FuelOilInput_8;HardCoalInput_9;OtherFuelInput_10;TotalOutput_11;ElectricityOutput_12;HeatOutput_13;TotalOutput_14;ElectricityOutput_15;HeatOutput_16;ElectricalPower_17;ThermalPower_18;Installations_19
1836;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2014;360848.0;7496697.0;2858.0;;123463.0;360848.0;237270.0;115.0;;123463.0;261258.0;27983930.0;160516.0;261258.0;100742.0;160516.0;7576.0;52824723.0;4342.0
1837;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2015;348670.0;7535527.0;1722.0;;110096.0;348670.0;238499.0;74.0;;110096.0;252448.0;27460390.0;153591.0;252448.0;98857.0;153591.0;6838.0;49440731.0;3011.0
1838;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2016;339729.0;7110846.0;2885.0;;114547.0;339729.0;225058.0;124.0;;114547.0;244815.0;27318262.0;146470.0;244815.0;98346.0;146470.0;6913.0;49560516.0;2863.0
1839;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2017;332688.0;6930397.0;2103.0;;113250.0;332688.0;219347.0;90.0;;113250.0;244547.0;26302253.0;149859.0;244547.0;94688.0;149859.0;6786.0;47885528.0;2756.0
1840;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2018;341430.0;7060689.0;4441.0;;117768.0;341430.0;223471.0;191.0;;117768.0;245600.0;28173265.0;144176.0;245600.0;101424.0;144176.0;6880.0;47963450.0;2758.0
1841;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2019;349733.0;7238975.0;5512.0;;120383.0;349733.0;229114.0;236.0;;120383.0;257164.0;28805371.0;153465.0;257164.0;103699.0;153465.0;6834.0;48163871.0;2695.0
1842;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2020;351244.0;7273737.0;4960.0;;120818.0;351244.0;230214.0;212.0;;120818.0;256204.0;28847628.0;152352.0;256204.0;103851.0;152352.0;6914.0;53026655.0;2791.0
1843;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2021;356439.0;7248134.0;5134.0;;126815.0;356439.0;229403.0;220.0;;126815.0;259663.0;28974127.0;155356.0;259663.0;104307.0;155356.0;6966.0;52786906.0;2836.0
1844;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2022;318813.0;5930863.0;4335.0;;130916.0;318813.0;187712.0;186.0;;130916.0;228744.0;25192742.0;138050.0;228744.0;90694.0;138050.0;7016.0;52701632.0;2914.0
1845;Decentral electricity production;Combined Heat and Power (CHP);Total of installations;2023;304909.0;5879984.0;3964.0;;118638.0;304909.0;186101.0;170.0;;118638.0;218686.0;24567346.0;130243.0;218686.0;88442.0;130243.0;6957.0;53676695.0;2903.0
1846;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;1998;55970.0;1707097.0;814.0;;1906.0;55970.0;54030.0;35.0;;1906.0;46030.0;5169094.0;27421.0;46030.0;18609.0;27421.0;1474.0;7996282.0;3671.0
1847;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;1999;58669.0;1791277.0;951.0;;1935.0;58669.0;56694.0;41.0;;1935.0;47849.0;5388510.0;28450.0;47849.0;19399.0;28450.0;1537.0;8319116.0;3751.0
1848;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2000;58930.0;1804034.0;674.0;;1804.0;58930.0;57098.0;29.0;;1804.0;47933.0;5465792.0;28257.0;47933.0;19677.0;28257.0;1570.0;8474726.0;3761.0
1849;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2001;56153.0;1714591.0;111.0;;1882.0;56153.0;54267.0;5.0;;1882.0;45336.0;5172851.0;26714.0;45336.0;18622.0;26714.0;1543.0;8300666.0;3657.0
1850;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2002;55318.0;1684753.0;;;1995.0;55318.0;53322.0;;;1995.0;44726.0;5094213.0;26387.0;44726.0;18339.0;26387.0;1526.0;8172984.0;3560.0
1851;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2003;54832.0;1667426.0;;;2058.0;54832.0;52774.0;;;2058.0;44768.0;5120467.0;26334.0;44768.0;18434.0;26334.0;1494.0;7949475.0;3354.0
1852;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2004;52860.0;1601064.0;;;2187.0;52860.0;50674.0;;;2187.0;43628.0;4936164.0;25858.0;43628.0;17770.0;25858.0;1582.0;8416781.0;3428.0
1853;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2005;56447.0;1720593.0;;;1990.0;56447.0;54457.0;;;1990.0;47246.0;5287047.0;28213.0;47246.0;19033.0;28213.0;1785.0;9462411.0;3537.0
1854;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2006;65578.0;2004053.0;;;2150.0;65578.0;63428.0;;;2150.0;55945.0;6247126.0;33455.0;55945.0;22490.0;33455.0;2386.0;12524602.0;3884.0
1855;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2007;100220.0;3037383.0;;;4087.0;100220.0;96133.0;;;4087.0;81295.0;9471170.0;47199.0;81295.0;34096.0;47199.0;3028.0;15236370.0;4238.0
1856;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2008;131693.0;3981324.0;;;5685.0;131693.0;126009.0;;;5685.0;107983.0;12979105.0;61258.0;107983.0;46725.0;61258.0;3483.0;17248378.0;4481.0
1857;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2009;135222.0;4041109.0;;;7321.0;135222.0;127901.0;;;7321.0;110239.0;13718315.0;60854.0;110239.0;49386.0;60854.0;3609.0;17603457.0;4381.0
1858;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2010;138951.0;4100648.0;;;9165.0;138951.0;129786.0;;;9165.0;112601.0;14065967.0;61964.0;112601.0;50637.0;61964.0;3596.0;17528149.0;4251.0
1859;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2011;131639.0;3873245.0;;;9051.0;131639.0;122588.0;;;9051.0;106561.0;13575405.0;57690.0;106561.0;48871.0;57690.0;3599.0;17516598.0;4253.0
1860;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2012;123689.0;3534608.0;;;11819.0;123689.0;111870.0;;;11819.0;103213.0;12655842.0;57652.0;103213.0;45561.0;57652.0;3602.0;17541391.0;4250.0
1861;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2013;120833.0;3450407.0;;;11628.0;120833.0;109205.0;;;11628.0;99635.0;12293834.0;55377.0;99635.0;44258.0;55377.0;3527.0;17140786.0;4217.0
1862;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2014;105433.0;2985736.0;13.0;;10934.0;105433.0;94499.0;1.0;;10934.0;90188.0;11333922.0;49386.0;90188.0;40802.0;49386.0;3517.0;17080560.0;4199.0
1863;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2015;104289.0;2945737.0;2.0;;11056.0;104289.0;93233.0;0.0;;11056.0;89045.0;11252639.0;48535.0;89045.0;40510.0;48535.0;3108.0;14549139.0;2875.0
1864;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2016;95308.0;2675951.0;3.0;;10614.0;95308.0;84694.0;0.0;;10614.0;81762.0;10361843.0;44459.0;81762.0;37303.0;44459.0;3242.0;14642415.0;2723.0
1865;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2017;101148.0;2888700.0;8.0;;9721.0;101148.0;91427.0;0.0;;9721.0;87588.0;11005480.0;47969.0;87588.0;39620.0;47969.0;3186.0;14380803.0;2609.0
1866;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2018;103670.0;2970880.0;8.0;;9641.0;103670.0;94028.0;0.0;;9641.0;90062.0;11290219.0;49418.0;90062.0;40645.0;49418.0;3179.0;14377059.0;2612.0
1867;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2019;110066.0;3176402.0;8.0;;9532.0;110066.0;100533.0;0.0;;9532.0;96240.0;12105908.0;52659.0;96240.0;43581.0;52659.0;3116.0;14158080.0;2539.0
1868;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2020;107128.0;3085832.0;;;9461.0;107128.0;97667.0;;;9461.0;94249.0;11778695.0;51845.0;94249.0;42403.0;51845.0;3139.0;14440038.0;2634.0
1869;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2021;114994.0;3308944.0;13.0;;10265.0;114994.0;104728.0;1.0;;10265.0;101303.0;12575195.0;56032.0;101303.0;45271.0;56032.0;3201.0;14794374.0;2679.0
1870;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2022;85371.0;2387530.0;;;9805.0;85371.0;75565.0;;;9805.0;74632.0;9280670.0;41222.0;74632.0;33410.0;41222.0;3273.0;15118888.0;2760.0
1871;Decentral electricity production;Combined Heat and Power (CHP);Internal combustion engines;2023;92988.0;2683095.0;;;8068.0;92988.0;84920.0;;;8068.0;80742.0;10152450.0;44193.0;80742.0;36549.0;44193.0;3315.0;15608920.0;2755.0
1872;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;1998;47753.0;488005.0;356634.0;;17685.0;47753.0;15445.0;14622.0;;17685.0;38855.0;1512564.0;33410.0;38855.0;5445.0;33410.0;363.0;9732269.0;41.0
1873;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;1999;51227.0;460250.0;344487.0;;22537.0;51227.0;14567.0;14124.0;;22537.0;42455.0;1635029.0;36569.0;42455.0;5886.0;36569.0;384.0;11003588.0;41.0
1874;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2000;50742.0;433474.0;337851.0;;23170.0;50742.0;13719.0;13852.0;;23170.0;41916.0;1635873.0;36026.0;41916.0;5889.0;36026.0;375.0;10780588.0;39.0
1875;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2001;49004.0;401628.0;323663.0;;23022.0;49004.0;12712.0;13270.0;;23022.0;39776.0;1577370.0;34097.0;39776.0;5679.0;34097.0;368.0;10544269.0;38.0
1876;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2002;49903.0;399879.0;338472.0;;23370.0;49903.0;12656.0;13877.0;;23370.0;40784.0;1568841.0;35137.0;40784.0;5648.0;35137.0;368.0;10544269.0;38.0
1877;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2003;48906.0;394158.0;336470.0;;22636.0;48906.0;12475.0;13795.0;;22636.0;40219.0;1547340.0;34648.0;40219.0;5570.0;34648.0;368.0;10544269.0;38.0
1878;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2004;46611.0;376135.0;347647.0;;20453.0;46611.0;11905.0;14254.0;;20453.0;38512.0;1484391.0;33168.0;38512.0;5344.0;33168.0;368.0;10520588.0;37.0
1879;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2005;53418.0;428903.0;256763.0;;29316.0;53418.0;13575.0;10527.0;;29316.0;38238.0;1832645.0;31641.0;38238.0;6598.0;31641.0;465.0;10576588.0;39.0
1880;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2006;70908.0;386780.0;246767.0;;48549.0;70908.0;12242.0;10117.0;;48549.0;42576.0;2814738.0;32443.0;42576.0;10133.0;32443.0;601.0;10593771.0;41.0
1881;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2007;74964.0;331315.0;264875.0;;53618.0;74964.0;10486.0;10860.0;;53618.0;43464.0;3232552.0;31827.0;43464.0;11637.0;31827.0;714.0;10849271.0;44.0
1882;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2008;80252.0;334292.0;269601.0;;58618.0;80252.0;10580.0;11054.0;;58618.0;43618.0;3014370.0;32766.0;43618.0;10852.0;32766.0;669.0;10067271.0;37.0
1883;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2009;66619.0;344291.0;;;55722.0;66619.0;10897.0;;;55722.0;32689.0;3864534.0;18777.0;32689.0;13912.0;18777.0;669.0;10559572.0;37.0
1884;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2010;69769.0;327933.0;;;59390.0;69769.0;10379.0;;;59390.0;34978.0;3536565.0;22247.0;34978.0;12732.0;22247.0;621.0;7906572.0;33.0
1885;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2011;78119.0;306969.0;2138.0;;68312.0;78119.0;9716.0;91.0;;68312.0;35931.0;3995763.0;21546.0;35931.0;14385.0;21546.0;750.0;9186572.0;34.0
1886;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2012;81303.0;286141.0;4465.0;;72056.0;81303.0;9056.0;191.0;;72056.0;38824.0;4234044.0;23582.0;38824.0;15243.0;23582.0;748.0;9016572.0;33.0
1887;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2013;92002.0;219021.0;3213.0;;84932.0;92002.0;6932.0;137.0;;84932.0;41035.0;4527564.0;24735.0;41035.0;16299.0;24735.0;849.0;7859113.0;40.0
1888;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2014;90386.0;227779.0;2630.0;;83065.0;90386.0;7209.0;112.0;;83065.0;42397.0;4424201.0;26469.0;42397.0;15927.0;26469.0;890.0;7851805.0;41.0
1889;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2015;89788.0;234577.0;1516.0;;82298.0;89788.0;7424.0;65.0;;82298.0;44714.0;4433920.0;28752.0;44714.0;15962.0;28752.0;890.0;7804029.0;40.0
1890;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2016;95409.0;219906.0;2753.0;;88331.0;95409.0;6960.0;118.0;;88331.0;44401.0;4932495.0;26644.0;44401.0;17757.0;26644.0;941.0;8286309.0;43.0
1891;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2017;95871.0;198799.0;1850.0;;89500.0;95871.0;6292.0;80.0;;89500.0;47761.0;4670750.0;30946.0;47761.0;16815.0;30946.0;950.0;8503749.0;51.0
1892;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2018;99973.0;221310.0;4294.0;;92784.0;99973.0;7004.0;185.0;;92784.0;45591.0;5318998.0;26442.0;45591.0;19148.0;26442.0;1135.0;9443367.0;59.0
1893;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2019;99496.0;180124.0;5340.0;;93567.0;99496.0;5701.0;229.0;;93567.0;46383.0;5046240.0;28217.0;46383.0;18166.0;28217.0;1143.0;9722367.0;68.0
1894;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2020;102271.0;214050.0;4719.0;;95295.0;102271.0;6775.0;202.0;;95295.0;47656.0;5241654.0;28786.0;47656.0;18870.0;28786.0;1197.0;11120976.0;71.0
1895;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2021;107037.0;184269.0;5085.0;;100987.0;107037.0;5832.0;218.0;;100987.0;50078.0;5205457.0;31339.0;50078.0;18740.0;31339.0;1190.0;10556258.0;72.0
1896;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2022;107310.0;163691.0;4322.0;;101943.0;107310.0;5181.0;185.0;;101943.0;49227.0;5312372.0;30102.0;49227.0;19125.0;30102.0;1216.0;10650357.0;70.0
1897;Decentral electricity production;Combined Heat and Power (CHP);Steam turbines;2023;97550.0;154777.0;3954.0;;92481.0;97550.0;4899.0;170.0;;92481.0;45561.0;4875263.0;28010.0;45561.0;17551.0;28010.0;1219.0;10607877.0;70.0
1898;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;1998;139156.0;4004730.0;34737.0;;10982.0;139156.0;126750.0;1424.0;;10982.0;107551.0;12284930.0;63325.0;107551.0;44226.0;63325.0;1960.0;17491584.0;38.0
1899;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;1999;140001.0;4208593.0;;;6799.0;140001.0;133202.0;;;6799.0;105270.0;12658337.0;59700.0;105270.0;45570.0;59700.0;1860.0;15091858.0;36.0
1900;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2000;136150.0;4097397.0;;;6468.0;136150.0;129683.0;;;6468.0;106023.0;12552010.0;60836.0;106023.0;45187.0;60836.0;1873.0;15245518.0;38.0
1901;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2001;149139.0;4475157.0;12.0;;7500.0;149139.0;141639.0;0.0;;7500.0;110169.0;14275678.0;58776.0;110169.0;51392.0;58776.0;2242.0;16201945.0;39.0
1902;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2002;147152.0;4443505.0;52.0;;6513.0;147152.0;140637.0;2.0;;6513.0;111395.0;13950665.0;61172.0;111395.0;50222.0;61172.0;2236.0;16107945.0;38.0
1903;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2003;146102.0;4313357.0;48.0;;9582.0;146102.0;136518.0;2.0;;9582.0;110660.0;14054390.0;60064.0;110660.0;50596.0;60064.0;2269.0;16415445.0;39.0
1904;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2004;148324.0;4376527.0;48.0;;9805.0;148324.0;138517.0;2.0;;9805.0;110276.0;14204916.0;59138.0;110276.0;51138.0;59138.0;2269.0;16415445.0;39.0
1905;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2005;143061.0;4165131.0;;;11235.0;143061.0;131826.0;;;11235.0;107754.0;13534180.0;59031.0;107754.0;48723.0;59031.0;2201.0;16008655.0;38.0
1906;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2006;133902.0;3892554.0;;;10703.0;133902.0;123199.0;;;10703.0;101061.0;12415218.0;56366.0;101061.0;44695.0;56366.0;2206.0;16205004.0;38.0
1907;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2007;128796.0;3719897.0;;;11061.0;128796.0;117735.0;;;11061.0;99201.0;12216819.0;55221.0;99201.0;43981.0;55221.0;2191.0;15854820.0;37.0
1908;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2008;139663.0;4087675.0;;;10288.0;139663.0;129375.0;;;10288.0;106351.0;13066540.0;59312.0;106351.0;47040.0;59312.0;2413.0;18264128.0;37.0
1909;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2009;129421.0;3788359.0;;;9519.0;129421.0;119902.0;;;9519.0;97345.0;12375514.0;52794.0;97345.0;44552.0;52794.0;2413.0;18291151.0;37.0
1910;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2010;138899.0;4122864.0;;;8410.0;138899.0;130489.0;;;8410.0;103449.0;13756621.0;53925.0;103449.0;49524.0;53925.0;2413.0;18291151.0;37.0
1911;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2011;136367.0;3959050.0;;;11063.0;136367.0;125304.0;;;11063.0;108095.0;13338446.0;60077.0;108095.0;48018.0;60077.0;2401.0;18128151.0;36.0
1912;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2012;118759.0;3414206.0;;;10699.0;118759.0;108060.0;;;10699.0;94226.0;10117971.0;57801.0;94226.0;36425.0;57801.0;2401.0;18128151.0;36.0
1913;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2013;107045.0;3082162.0;;;9495.0;107045.0;97550.0;;;9495.0;89019.0;9147796.0;56087.0;89019.0;32932.0;56087.0;2302.0;17463687.0;32.0
1914;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2014;100679.0;2747659.0;;;13716.0;100679.0;86963.0;;;13716.0;79476.0;8359504.0;49382.0;79476.0;30094.0;49382.0;2286.0;17488887.0;32.0
1915;Decentral electricity production;Combined Heat and Power (CHP);Combined cycle units;2015;99256.0;2802612.0;;;10553.0;99256.0;88703.0;;;10553.0;78728.0;8318940.0;48779.0;78728.0;29948.0;48779.0;1844.0;16132010.0;28.0
