ID;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;TotaalOverigeToevoegingen_3;TotaalFysiekeToevoeging_4;LateResponsNieuwbouw_5;Transformatie_6;LateResponsTransformatie_7;Woningsplitsing_8;Woningsamenvoeging_9;OverigDoorVerbouw_10;TotaalToevoegingDoorFunctiewijziging_11;VanLogiesfunctieNaarWoonfunctie_12;VanOverigeFunctieNaarWoonfunctie_13;TotaalAdministratieveToevoeging_14;Sloop_15;TotaalOverigeOnttrekkingen_16;TotaalFysiekeOnttrekking_17;LateResponsSloop_18;Woningsplitsing_19;Woningsamenvoeging_20;OverigDoorVerbouw_21;TotaalOnttrekkingDoorFunctiewijziging_22;VanWoonNaarLogiesfunctie_23;VanWoonfunctieNaarOverigeFunctie_24;TotaalAdministratieveOnttrekking_25;SaldoVoorraad_26;EindstandVoorraad_27;SaldoWoningsplitsing_28;SaldoWoningsamenvoeging_29;SaldoOverigDoorVerbouw_30
932;Leusden;2020;13045.0;145.0;45.0;45.0;0.0;15.0;5.0;5.0;0.0;25.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;185.0;13230.0;5.0;0.0;25.0
933;Leusden;2021;13230.0;65.0;60.0;60.0;0.0;20.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;13345.0;0.0;0.0;40.0
934;Leusden;2022;13345.0;285.0;10.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;290.0;13635.0;0.0;0.0;0.0
935;Leusden;2023;13635.0;55.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;13695.0;0.0;0.0;5.0
936;Lingewaard;2020;19870.0;210.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;25.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;185.0;20055.0;0.0;0.0;5.0
937;Lingewaard;2021;20055.0;150.0;15.0;10.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;25.0;15.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;125.0;20185.0;5.0;-5.0;5.0
938;Lingewaard;2022;20185.0;130.0;35.0;25.0;0.0;10.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;15.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;135.0;20320.0;5.0;0.0;5.0
939;Lingewaard;2023;20320.0;125.0;35.0;30.0;0.0;5.0;0.0;5.0;0.0;15.0;0.0;0.0;0.0;5.0;100.0;15.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;45.0;20365.0;5.0;-5.0;15.0
940;Lisse;2020;10330.0;50.0;35.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;0.0;30.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;10410.0;0.0;0.0;0.0
941;Lisse;2021;10410.0;65.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10430.0;0.0;0.0;5.0
942;Lisse;2022;10430.0;45.0;20.0;20.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;10490.0;0.0;0.0;0.0
943;Lisse;2023;10490.0;55.0;20.0;15.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;65.0;10555.0;5.0;0.0;5.0
944;Lochem;2020;15095.0;75.0;55.0;50.0;0.0;15.0;10.0;5.0;0.0;15.0;0.0;0.0;0.0;5.0;30.0;35.0;25.0;5.0;0.0;0.0;20.0;5.0;0.0;5.0;5.0;70.0;15165.0;5.0;0.0;-5.0
945;Lochem;2021;15165.0;130.0;40.0;35.0;0.0;25.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;5.0;20.0;15.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;140.0;15305.0;0.0;-5.0;10.0
946;Lochem;2022;15305.0;70.0;100.0;40.0;0.0;30.0;0.0;5.0;0.0;5.0;55.0;0.0;55.0;5.0;20.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;15445.0;0.0;0.0;5.0
947;Lochem;2023;15445.0;120.0;15.0;15.0;0.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;15565.0;0.0;0.0;5.0
948;Loon op Zand;2020;10410.0;170.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;10480.0;0.0;0.0;0.0
949;Loon op Zand;2021;10480.0;90.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;85.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;10490.0;0.0;0.0;0.0
950;Loon op Zand;2022;10490.0;55.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;10515.0;0.0;0.0;5.0
951;Loon op Zand;2023;10515.0;80.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;10605.0;0.0;0.0;0.0
952;Lopik;2020;5740.0;80.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;5840.0;0.0;0.0;25.0
953;Lopik;2021;5840.0;10.0;20.0;15.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;5850.0;0.0;0.0;10.0
954;Lopik;2022;5850.0;20.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0;15.0;5.0;0.0;5.0;0.0;0.0;10.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;30.0;5880.0;0.0;-5.0;10.0
955;Lopik;2023;5880.0;25.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;10.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;25.0;5905.0;0.0;0.0;5.0
956;Loppersum;2020;4685.0;140.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;45.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;95.0;4780.0;5.0;0.0;0.0
957;Loppersum;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;Loppersum;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
959;Loppersum;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;Losser;2020;9790.0;70.0;30.0;25.0;0.0;5.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;15.0;15.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;75.0;9865.0;5.0;-5.0;10.0
961;Losser;2021;9865.0;115.0;25.0;20.0;0.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;20.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;105.0;9970.0;0.0;0.0;5.0
962;Losser;2022;9970.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;100.0;10065.0;0.0;0.0;0.0
963;Losser;2023;10065.0;75.0;20.0;20.0;0.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;80.0;10145.0;0.0;0.0;10.0
964;Maasdriel;2020;10115.0;95.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;90.0;10205.0;0.0;0.0;5.0
965;Maasdriel;2021;10205.0;40.0;20.0;15.0;0.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;0.0;15.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;35.0;10240.0;0.0;0.0;5.0
966;Maasdriel;2022;10240.0;125.0;20.0;15.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;10375.0;0.0;0.0;5.0
967;Maasdriel;2023;10375.0;130.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;15.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;120.0;10500.0;0.0;0.0;10.0
968;Maasgouw;2020;10855.0;105.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;110.0;10965.0;0.0;0.0;0.0
969;Maasgouw;2021;10965.0;85.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;95.0;11060.0;0.0;0.0;5.0
970;Maasgouw;2022;11060.0;170.0;35.0;30.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;11260.0;0.0;0.0;20.0
971;Maasgouw;2023;11260.0;55.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;11300.0;0.0;0.0;0.0
972;Maashorst;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973;Maashorst;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;Maashorst;2022;25800.0;170.0;70.0;65.0;0.0;30.0;0.0;5.0;0.0;25.0;0.0;0.0;0.0;0.0;15.0;15.0;10.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;210.0;26010.0;5.0;-5.0;20.0
975;Maashorst;2023;26010.0;300.0;45.0;40.0;0.0;20.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;5.0;20.0;20.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;10.0;310.0;26320.0;5.0;0.0;10.0
976;Maassluis;2020;15185.0;230.0;20.0;15.0;0.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;40.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;205.0;15390.0;0.0;0.0;0.0
977;Maassluis;2021;15390.0;545.0;60.0;50.0;0.0;35.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;585.0;15975.0;0.0;0.0;15.0
978;Maassluis;2022;15975.0;200.0;15.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;125.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;80.0;16055.0;0.0;0.0;5.0
979;Maassluis;2023;16055.0;380.0;35.0;25.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;80.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;325.0;16380.0;0.0;0.0;0.0
980;Maastricht;2020;61835.0;445.0;990.0;935.0;0.0;685.0;5.0;70.0;5.0;170.0;5.0;0.0;5.0;45.0;240.0;185.0;125.0;5.0;20.0;10.0;90.0;30.0;5.0;25.0;30.0;1005.0;62840.0;50.0;-5.0;80.0
981;Maastricht;2021;62840.0;505.0;430.0;385.0;0.0;260.0;15.0;45.0;20.0;45.0;10.0;0.0;10.0;35.0;265.0;230.0;140.0;5.0;10.0;70.0;55.0;30.0;0.0;30.0;65.0;440.0;63275.0;35.0;-50.0;-10.0
982;Maastricht;2022;63275.0;970.0;330.0;250.0;0.0;75.0;5.0;80.0;0.0;85.0;15.0;0.0;15.0;65.0;40.0;150.0;65.0;0.0;25.0;5.0;35.0;25.0;0.0;25.0;65.0;1105.0;64380.0;55.0;-5.0;50.0
983;Maastricht;2023;64380.0;1150.0;660.0;560.0;0.0;200.0;0.0;60.0;0.0;295.0;35.0;0.0;35.0;65.0;80.0;165.0;65.0;10.0;15.0;5.0;40.0;30.0;0.0;25.0;75.0;1560.0;65940.0;45.0;-5.0;255.0
984;Medemblik;2020;19100.0;100.0;50.0;40.0;0.0;20.0;0.0;5.0;0.0;15.0;5.0;0.0;5.0;5.0;25.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;110.0;19210.0;5.0;0.0;15.0
985;Medemblik;2021;19210.0;115.0;80.0;20.0;0.0;5.0;0.0;10.0;0.0;5.0;60.0;55.0;5.0;0.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;175.0;19385.0;5.0;0.0;5.0
986;Medemblik;2022;19385.0;70.0;30.0;15.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;5.0;5.0;5.0;5.0;25.0;10.0;0.0;0.0;5.0;0.0;10.0;0.0;10.0;5.0;65.0;19455.0;0.0;-5.0;5.0
987;Medemblik;2023;19455.0;40.0;20.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;15.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;40.0;19490.0;0.0;0.0;0.0
988;Meerssen;2020;8630.0;5.0;25.0;20.0;0.0;5.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;5.0;0.0;15.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;10.0;8640.0;5.0;0.0;5.0
989;Meerssen;2021;8640.0;25.0;25.0;20.0;0.0;5.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;35.0;8675.0;0.0;0.0;5.0
990;Meerssen;2022;8675.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;15.0;5.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;5.0;8685.0;0.0;-5.0;0.0
991;Meerssen;2023;8685.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;10.0;8695.0;0.0;0.0;0.0
992;Meierijstad;2020;34545.0;400.0;95.0;45.0;0.0;30.0;0.0;0.0;0.0;15.0;10.0;0.0;10.0;35.0;30.0;115.0;50.0;5.0;0.0;5.0;40.0;0.0;0.0;0.0;60.0;350.0;34895.0;0.0;-5.0;-25.0
993;Meierijstad;2021;34895.0;455.0;150.0;115.0;0.0;50.0;40.0;10.0;0.0;10.0;5.0;0.0;5.0;30.0;50.0;40.0;15.0;5.0;5.0;0.0;10.0;5.0;0.0;5.0;15.0;510.0;35405.0;5.0;0.0;0.0
994;Meierijstad;2022;35405.0;340.0;120.0;110.0;0.0;35.0;0.0;10.0;0.0;60.0;0.0;0.0;0.0;15.0;40.0;75.0;65.0;5.0;5.0;55.0;0.0;5.0;0.0;0.0;5.0;350.0;35760.0;5.0;-55.0;60.0
995;Meierijstad;2023;35760.0;460.0;250.0;150.0;0.0;115.0;0.0;15.0;0.0;20.0;5.0;0.0;5.0;95.0;70.0;35.0;20.0;10.0;0.0;5.0;5.0;0.0;0.0;0.0;10.0;605.0;36360.0;15.0;-5.0;15.0
996;Meppel;2020;15850.0;240.0;15.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;16105.0;0.0;0.0;0.0
997;Meppel;2021;16105.0;165.0;30.0;20.0;0.0;15.0;0.0;0.0;0.0;5.0;10.0;0.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;16295.0;0.0;0.0;5.0
998;Meppel;2022;16295.0;80.0;15.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;16390.0;0.0;0.0;0.0
999;Meppel;2023;16390.0;210.0;20.0;20.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;220.0;16610.0;0.0;0.0;10.0
1000;Middelburg (Z.);2020;23685.0;125.0;150.0;130.0;0.0;95.0;0.0;10.0;5.0;15.0;0.0;0.0;0.0;20.0;0.0;50.0;25.0;5.0;5.0;10.0;10.0;10.0;0.0;10.0;15.0;225.0;23905.0;5.0;-5.0;5.0
1001;Middelburg (Z.);2021;23905.0;85.0;105.0;85.0;0.0;30.0;0.0;5.0;0.0;45.0;0.0;0.0;0.0;20.0;5.0;35.0;10.0;0.0;5.0;0.0;5.0;5.0;0.0;5.0;20.0;155.0;24060.0;0.0;0.0;40.0
1002;Middelburg (Z.);2022;24060.0;255.0;195.0;175.0;0.0;20.0;0.0;10.0;0.0;145.0;5.0;0.0;5.0;15.0;0.0;50.0;35.0;5.0;0.0;10.0;20.0;10.0;5.0;5.0;10.0;400.0;24460.0;10.0;-10.0;125.0
1003;Middelburg (Z.);2023;24460.0;255.0;60.0;50.0;0.0;35.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;10.0;55.0;15.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;10.0;245.0;24705.0;10.0;0.0;5.0
1004;Midden-Delfland;2020;7905.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;20.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;90.0;7995.0;0.0;-20.0;5.0
1005;Midden-Delfland;2021;7995.0;60.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;8050.0;0.0;0.0;5.0
1006;Midden-Delfland;2022;8050.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;8060.0;5.0;0.0;0.0
1007;Midden-Delfland;2023;8060.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;45.0;8105.0;0.0;0.0;5.0
1008;Midden-Drenthe;2020;14380.0;50.0;25.0;15.0;0.0;10.0;0.0;0.0;0.0;5.0;10.0;0.0;10.0;0.0;35.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;35.0;14415.0;0.0;0.0;5.0
1009;Midden-Drenthe;2021;14415.0;255.0;30.0;20.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;15.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;260.0;14675.0;0.0;0.0;5.0
1010;Midden-Drenthe;2022;14675.0;60.0;25.0;15.0;0.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;5.0;50.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;30.0;14705.0;0.0;0.0;10.0
1011;Midden-Drenthe;2023;14705.0;145.0;15.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;45.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;95.0;14800.0;5.0;0.0;0.0
1012;Midden-Groningen;2020;28165.0;280.0;30.0;20.0;0.0;10.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;5.0;110.0;215.0;10.0;5.0;0.0;5.0;0.0;195.0;185.0;15.0;10.0;-15.0;28155.0;0.0;-5.0;10.0
1013;Midden-Groningen;2021;28155.0;155.0;55.0;20.0;0.0;5.0;5.0;0.0;0.0;10.0;10.0;0.0;10.0;25.0;40.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;160.0;28315.0;0.0;0.0;10.0
1014;Midden-Groningen;2022;28315.0;375.0;45.0;20.0;0.0;15.0;0.0;5.0;0.0;5.0;10.0;0.0;10.0;15.0;105.0;45.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;275.0;28585.0;5.0;0.0;5.0
1015;Midden-Groningen;2023;28585.0;100.0;220.0;155.0;0.0;20.0;5.0;5.0;0.0;125.0;0.0;0.0;0.0;60.0;75.0;95.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;150.0;28735.0;5.0;0.0;125.0
1016;Mill en Sint Hubert;2020;4625.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;30.0;4660.0;0.0;0.0;0.0
1017;Mill en Sint Hubert;2021;4660.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;4685.0;0.0;0.0;0.0
1018;Mill en Sint Hubert;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1019;Mill en Sint Hubert;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1020;Moerdijk;2020;16500.0;120.0;25.0;15.0;0.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;5.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;130.0;16630.0;0.0;0.0;10.0
1021;Moerdijk;2021;16630.0;35.0;20.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;45.0;16670.0;0.0;0.0;5.0
1022;Moerdijk;2022;16670.0;100.0;35.0;20.0;0.0;5.0;0.0;0.0;0.0;15.0;5.0;0.0;5.0;10.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;110.0;16785.0;0.0;0.0;15.0
1023;Moerdijk;2023;16785.0;240.0;25.0;20.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;35.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;215.0;16995.0;0.0;0.0;5.0
1024;Molenlanden;2020;17205.0;150.0;40.0;20.0;0.0;10.0;0.0;5.0;0.0;5.0;10.0;0.0;10.0;5.0;30.0;25.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;10.0;135.0;17340.0;5.0;0.0;5.0
1025;Molenlanden;2021;17340.0;255.0;75.0;50.0;0.0;5.0;0.0;20.0;0.0;20.0;5.0;0.0;5.0;20.0;15.0;30.0;20.0;5.0;10.0;0.0;5.0;0.0;0.0;0.0;10.0;285.0;17625.0;10.0;0.0;15.0
1026;Molenlanden;2022;17625.0;185.0;85.0;70.0;0.0;35.0;0.0;15.0;0.0;25.0;5.0;0.0;5.0;10.0;15.0;30.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;15.0;225.0;17850.0;10.0;0.0;25.0
1027;Molenlanden;2023;17850.0;115.0;115.0;70.0;0.0;10.0;0.0;25.0;0.0;35.0;5.0;5.0;0.0;40.0;30.0;30.0;15.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;15.0;175.0;18025.0;15.0;0.0;35.0
1028;Montferland;2020;15915.0;105.0;40.0;30.0;0.0;5.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;10.0;25.0;15.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;100.0;16015.0;0.0;0.0;15.0
1029;Montferland;2021;16015.0;105.0;35.0;30.0;0.0;25.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;55.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;70.0;16085.0;0.0;0.0;5.0
1030;Montferland;2022;16085.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;15.0;15.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;140.0;16225.0;0.0;-10.0;0.0
1031;Montferland;2023;16225.0;135.0;25.0;20.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;25.0;5.0;0.0;0.0;5.0;0.0;20.0;10.0;10.0;5.0;125.0;16355.0;5.0;-5.0;5.0
1032;Montfoort;2020;5740.0;10.0;15.0;15.0;0.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;15.0;5755.0;5.0;0.0;5.0
1033;Montfoort;2021;5755.0;10.0;15.0;10.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;5775.0;5.0;0.0;5.0
1034;Montfoort;2022;5775.0;25.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;5800.0;0.0;0.0;0.0
1035;Montfoort;2023;5800.0;10.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;5815.0;0.0;0.0;5.0
1036;Mook en Middelaar;2020;3590.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;40.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;3665.0;0.0;0.0;5.0
