ID;RegioS;SBI1993;Perioden;Volumemutatie_1;Deflator_2
5477;Haarlemmermeer e.o.;C     Delfstoffenwinning;2001;28.8;-4.4
5478;Haarlemmermeer e.o.;D+E  Industrie, openbare nutsbedrijven;1996;-10.2;0.9
5479;Haarlemmermeer e.o.;D+E  Industrie, openbare nutsbedrijven;1997;28.0;0.4
5480;Haarlemmermeer e.o.;D+E  Industrie, openbare nutsbedrijven;1998;-1.1;0.8
5481;Haarlemmermeer e.o.;D+E  Industrie, openbare nutsbedrijven;1999;11.7;2.0
5482;Haarlemmermeer e.o.;D+E  Industrie, openbare nutsbedrijven;2000;3.9;-1.6
5483;Haarlemmermeer e.o.;D+E  Industrie, openbare nutsbedrijven;2001;-11.6;-1.4
5484;Haarlemmermeer e.o.;F      Bouwnijverheid;1996;0.2;4.1
5485;Haarlemmermeer e.o.;F      Bouwnijverheid;1997;6.8;2.4
5486;Haarlemmermeer e.o.;F      Bouwnijverheid;1998;7.6;3.2
5487;Haarlemmermeer e.o.;F      Bouwnijverheid;1999;5.2;4.6
5488;Haarlemmermeer e.o.;F      Bouwnijverheid;2000;9.0;6.0
5489;Haarlemmermeer e.o.;F      Bouwnijverheid;2001;5.3;6.0
5490;Haarlemmermeer e.o.;G     Handel, reparatie consumentenart.;1996;7.9;-3.1
5491;Haarlemmermeer e.o.;G     Handel, reparatie consumentenart.;1997;9.9;-2.8
5492;Haarlemmermeer e.o.;G     Handel, reparatie consumentenart.;1998;5.7;1.3
5493;Haarlemmermeer e.o.;G     Handel, reparatie consumentenart.;1999;9.7;0.8
5494;Haarlemmermeer e.o.;G     Handel, reparatie consumentenart.;2000;10.6;1.3
5495;Haarlemmermeer e.o.;G     Handel, reparatie consumentenart.;2001;6.9;2.8
5496;Haarlemmermeer e.o.;H     Horeca;1996;-8.9;2.8
5497;Haarlemmermeer e.o.;H     Horeca;1997;-20.7;1.6
5498;Haarlemmermeer e.o.;H     Horeca;1998;6.9;1.0
5499;Haarlemmermeer e.o.;H     Horeca;1999;6.8;5.9
5500;Haarlemmermeer e.o.;H     Horeca;2000;-1.8;3.8
5501;Haarlemmermeer e.o.;H     Horeca;2001;-4.6;6.7
5502;Haarlemmermeer e.o.;I       Vervoer, opslag en communicatie;1996;8.2;-7.2
5503;Haarlemmermeer e.o.;I       Vervoer, opslag en communicatie;1997;9.6;13.0
5504;Haarlemmermeer e.o.;I       Vervoer, opslag en communicatie;1998;6.1;0.2
5505;Haarlemmermeer e.o.;I       Vervoer, opslag en communicatie;1999;6.6;-7.0
5506;Haarlemmermeer e.o.;I       Vervoer, opslag en communicatie;2000;7.9;1.2
5507;Haarlemmermeer e.o.;I       Vervoer, opslag en communicatie;2001;0.4;1.5
5508;Haarlemmermeer e.o.;J      Financiële instellingen;1996;11.0;-4.0
5509;Haarlemmermeer e.o.;J      Financiële instellingen;1997;9.9;1.2
5510;Haarlemmermeer e.o.;J      Financiële instellingen;1998;7.5;5.1
5511;Haarlemmermeer e.o.;J      Financiële instellingen;1999;11.9;4.8
5512;Haarlemmermeer e.o.;J      Financiële instellingen;2000;-0.6;10.9
5513;Haarlemmermeer e.o.;J      Financiële instellingen;2001;0.9;6.7
5514;Haarlemmermeer e.o.;K     Verhuur, zakelijke dienstverlening;1996;6.0;3.3
5515;Haarlemmermeer e.o.;K     Verhuur, zakelijke dienstverlening;1997;19.3;2.7
5516;Haarlemmermeer e.o.;K     Verhuur, zakelijke dienstverlening;1998;11.4;3.1
5517;Haarlemmermeer e.o.;K     Verhuur, zakelijke dienstverlening;1999;7.4;3.0
5518;Haarlemmermeer e.o.;K     Verhuur, zakelijke dienstverlening;2000;7.4;3.2
5519;Haarlemmermeer e.o.;K     Verhuur, zakelijke dienstverlening;2001;6.3;4.0
5520;Haarlemmermeer e.o.;L      Overheid, defensie, sociale verz.;1996;0.7;0.0
5521;Haarlemmermeer e.o.;L      Overheid, defensie, sociale verz.;1997;-1.0;1.6
5522;Haarlemmermeer e.o.;L      Overheid, defensie, sociale verz.;1998;5.3;0.9
5523;Haarlemmermeer e.o.;L      Overheid, defensie, sociale verz.;1999;-0.1;3.5
5524;Haarlemmermeer e.o.;L      Overheid, defensie, sociale verz.;2000;2.3;4.1
5525;Haarlemmermeer e.o.;L      Overheid, defensie, sociale verz.;2001;6.7;5.1
5526;Haarlemmermeer e.o.;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
5527;Haarlemmermeer e.o.;M     Gesubsidieerd Onderwijs;1997;-5.4;-1.8
5528;Haarlemmermeer e.o.;M     Gesubsidieerd Onderwijs;1998;3.9;2.3
5529;Haarlemmermeer e.o.;M     Gesubsidieerd Onderwijs;1999;-1.2;6.0
5530;Haarlemmermeer e.o.;M     Gesubsidieerd Onderwijs;2000;-2.0;5.4
5531;Haarlemmermeer e.o.;M     Gesubsidieerd Onderwijs;2001;-6.7;8.4
5532;Haarlemmermeer e.o.;N     Gezondheids- en welzijnszorg;1996;10.8;0.9
5533;Haarlemmermeer e.o.;N     Gezondheids- en welzijnszorg;1997;-5.7;4.2
5534;Haarlemmermeer e.o.;N     Gezondheids- en welzijnszorg;1998;-3.2;3.2
5535;Haarlemmermeer e.o.;N     Gezondheids- en welzijnszorg;1999;6.7;4.6
5536;Haarlemmermeer e.o.;N     Gezondheids- en welzijnszorg;2000;8.5;5.9
5537;Haarlemmermeer e.o.;N     Gezondheids- en welzijnszorg;2001;21.0;5.4
5538;Haarlemmermeer e.o.;O+P  Milieu, cultuur en ov. diensten;1996;9.5;3.0
5539;Haarlemmermeer e.o.;O+P  Milieu, cultuur en ov. diensten;1997;3.6;4.2
5540;Haarlemmermeer e.o.;O+P  Milieu, cultuur en ov. diensten;1998;0.3;5.5
5541;Haarlemmermeer e.o.;O+P  Milieu, cultuur en ov. diensten;1999;2.1;3.4
5542;Haarlemmermeer e.o.;O+P  Milieu, cultuur en ov. diensten;2000;12.5;3.7
5543;Haarlemmermeer e.o.;O+P  Milieu, cultuur en ov. diensten;2001;-2.9;4.3
5544;Agglomeratie 's-Gravenhage ex. Zoeterm.;Totaal bedrijfsactiviteiten;1996;1.7;1.2
5545;Agglomeratie 's-Gravenhage ex. Zoeterm.;Totaal bedrijfsactiviteiten;1997;4.9;1.2
5546;Agglomeratie 's-Gravenhage ex. Zoeterm.;Totaal bedrijfsactiviteiten;1998;5.1;0.8
5547;Agglomeratie 's-Gravenhage ex. Zoeterm.;Totaal bedrijfsactiviteiten;1999;3.2;1.3
5548;Agglomeratie 's-Gravenhage ex. Zoeterm.;Totaal bedrijfsactiviteiten;2000;4.4;3.9
5549;Agglomeratie 's-Gravenhage ex. Zoeterm.;Totaal bedrijfsactiviteiten;2001;1.9;4.1
5550;Agglomeratie 's-Gravenhage ex. Zoeterm.;A+B  Landbouw, bosbouw en visserij;1996;-4.9;3.2
5551;Agglomeratie 's-Gravenhage ex. Zoeterm.;A+B  Landbouw, bosbouw en visserij;1997;1.6;3.8
5552;Agglomeratie 's-Gravenhage ex. Zoeterm.;A+B  Landbouw, bosbouw en visserij;1998;8.5;2.2
5553;Agglomeratie 's-Gravenhage ex. Zoeterm.;A+B  Landbouw, bosbouw en visserij;1999;-3.6;-3.9
5554;Agglomeratie 's-Gravenhage ex. Zoeterm.;A+B  Landbouw, bosbouw en visserij;2000;-6.1;4.0
5555;Agglomeratie 's-Gravenhage ex. Zoeterm.;A+B  Landbouw, bosbouw en visserij;2001;6.2;2.9
5556;Agglomeratie 's-Gravenhage ex. Zoeterm.;C     Delfstoffenwinning;1996;31.9;4.6
5557;Agglomeratie 's-Gravenhage ex. Zoeterm.;C     Delfstoffenwinning;1997;9.7;10.3
5558;Agglomeratie 's-Gravenhage ex. Zoeterm.;C     Delfstoffenwinning;1998;17.0;-11.0
5559;Agglomeratie 's-Gravenhage ex. Zoeterm.;C     Delfstoffenwinning;1999;3.2;-12.0
5560;Agglomeratie 's-Gravenhage ex. Zoeterm.;C     Delfstoffenwinning;2000;19.9;54.3
5561;Agglomeratie 's-Gravenhage ex. Zoeterm.;C     Delfstoffenwinning;2001;-16.1;5.7
5562;Agglomeratie 's-Gravenhage ex. Zoeterm.;D+E  Industrie, openbare nutsbedrijven;1996;3.4;1.7
5563;Agglomeratie 's-Gravenhage ex. Zoeterm.;D+E  Industrie, openbare nutsbedrijven;1997;2.4;0.9
5564;Agglomeratie 's-Gravenhage ex. Zoeterm.;D+E  Industrie, openbare nutsbedrijven;1998;0.9;1.2
5565;Agglomeratie 's-Gravenhage ex. Zoeterm.;D+E  Industrie, openbare nutsbedrijven;1999;3.8;3.0
5566;Agglomeratie 's-Gravenhage ex. Zoeterm.;D+E  Industrie, openbare nutsbedrijven;2000;2.6;0.3
5567;Agglomeratie 's-Gravenhage ex. Zoeterm.;D+E  Industrie, openbare nutsbedrijven;2001;-4.8;3.3
5568;Agglomeratie 's-Gravenhage ex. Zoeterm.;F      Bouwnijverheid;1996;-10.6;5.2
5569;Agglomeratie 's-Gravenhage ex. Zoeterm.;F      Bouwnijverheid;1997;1.4;2.6
5570;Agglomeratie 's-Gravenhage ex. Zoeterm.;F      Bouwnijverheid;1998;7.1;3.4
5571;Agglomeratie 's-Gravenhage ex. Zoeterm.;F      Bouwnijverheid;1999;10.7;5.3
5572;Agglomeratie 's-Gravenhage ex. Zoeterm.;F      Bouwnijverheid;2000;0.8;6.1
5573;Agglomeratie 's-Gravenhage ex. Zoeterm.;F      Bouwnijverheid;2001;1.9;6.8
5574;Agglomeratie 's-Gravenhage ex. Zoeterm.;G     Handel, reparatie consumentenart.;1996;4.7;-2.1
5575;Agglomeratie 's-Gravenhage ex. Zoeterm.;G     Handel, reparatie consumentenart.;1997;3.8;-1.9
5576;Agglomeratie 's-Gravenhage ex. Zoeterm.;G     Handel, reparatie consumentenart.;1998;9.4;2.1
5577;Agglomeratie 's-Gravenhage ex. Zoeterm.;G     Handel, reparatie consumentenart.;1999;5.0;0.8
5578;Agglomeratie 's-Gravenhage ex. Zoeterm.;G     Handel, reparatie consumentenart.;2000;3.4;1.5
5579;Agglomeratie 's-Gravenhage ex. Zoeterm.;G     Handel, reparatie consumentenart.;2001;-2.3;3.0
5580;Agglomeratie 's-Gravenhage ex. Zoeterm.;H     Horeca;1996;2.0;2.9
5581;Agglomeratie 's-Gravenhage ex. Zoeterm.;H     Horeca;1997;-18.0;1.6
5582;Agglomeratie 's-Gravenhage ex. Zoeterm.;H     Horeca;1998;7.4;1.0
5583;Agglomeratie 's-Gravenhage ex. Zoeterm.;H     Horeca;1999;6.6;6.2
5584;Agglomeratie 's-Gravenhage ex. Zoeterm.;H     Horeca;2000;5.5;3.8
5585;Agglomeratie 's-Gravenhage ex. Zoeterm.;H     Horeca;2001;-4.8;6.9
5586;Agglomeratie 's-Gravenhage ex. Zoeterm.;I       Vervoer, opslag en communicatie;1996;3.6;0.3
5587;Agglomeratie 's-Gravenhage ex. Zoeterm.;I       Vervoer, opslag en communicatie;1997;12.2;-4.8
5588;Agglomeratie 's-Gravenhage ex. Zoeterm.;I       Vervoer, opslag en communicatie;1998;19.3;-8.5
5589;Agglomeratie 's-Gravenhage ex. Zoeterm.;I       Vervoer, opslag en communicatie;1999;8.0;-10.3
5590;Agglomeratie 's-Gravenhage ex. Zoeterm.;I       Vervoer, opslag en communicatie;2000;25.4;-5.9
5591;Agglomeratie 's-Gravenhage ex. Zoeterm.;I       Vervoer, opslag en communicatie;2001;11.4;-3.0
5592;Agglomeratie 's-Gravenhage ex. Zoeterm.;J      Financiële instellingen;1996;-0.1;-0.2
5593;Agglomeratie 's-Gravenhage ex. Zoeterm.;J      Financiële instellingen;1997;-3.0;1.0
5594;Agglomeratie 's-Gravenhage ex. Zoeterm.;J      Financiële instellingen;1998;-0.4;3.4
5595;Agglomeratie 's-Gravenhage ex. Zoeterm.;J      Financiële instellingen;1999;3.0;1.9
5596;Agglomeratie 's-Gravenhage ex. Zoeterm.;J      Financiële instellingen;2000;-7.7;11.1
5597;Agglomeratie 's-Gravenhage ex. Zoeterm.;J      Financiële instellingen;2001;1.9;9.3
5598;Agglomeratie 's-Gravenhage ex. Zoeterm.;K     Verhuur, zakelijke dienstverlening;1996;1.5;3.3
5599;Agglomeratie 's-Gravenhage ex. Zoeterm.;K     Verhuur, zakelijke dienstverlening;1997;7.2;2.9
5600;Agglomeratie 's-Gravenhage ex. Zoeterm.;K     Verhuur, zakelijke dienstverlening;1998;-0.1;3.7
5601;Agglomeratie 's-Gravenhage ex. Zoeterm.;K     Verhuur, zakelijke dienstverlening;1999;4.6;3.4
5602;Agglomeratie 's-Gravenhage ex. Zoeterm.;K     Verhuur, zakelijke dienstverlening;2000;3.5;3.5
5603;Agglomeratie 's-Gravenhage ex. Zoeterm.;K     Verhuur, zakelijke dienstverlening;2001;1.9;4.0
5604;Agglomeratie 's-Gravenhage ex. Zoeterm.;L      Overheid, defensie, sociale verz.;1996;0.5;0.0
5605;Agglomeratie 's-Gravenhage ex. Zoeterm.;L      Overheid, defensie, sociale verz.;1997;6.9;1.6
5606;Agglomeratie 's-Gravenhage ex. Zoeterm.;L      Overheid, defensie, sociale verz.;1998;5.5;0.9
5607;Agglomeratie 's-Gravenhage ex. Zoeterm.;L      Overheid, defensie, sociale verz.;1999;1.1;3.5
5608;Agglomeratie 's-Gravenhage ex. Zoeterm.;L      Overheid, defensie, sociale verz.;2000;3.5;4.1
5609;Agglomeratie 's-Gravenhage ex. Zoeterm.;L      Overheid, defensie, sociale verz.;2001;3.0;5.1
5610;Agglomeratie 's-Gravenhage ex. Zoeterm.;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
5611;Agglomeratie 's-Gravenhage ex. Zoeterm.;M     Gesubsidieerd Onderwijs;1997;1.6;-1.8
5612;Agglomeratie 's-Gravenhage ex. Zoeterm.;M     Gesubsidieerd Onderwijs;1998;3.1;2.3
5613;Agglomeratie 's-Gravenhage ex. Zoeterm.;M     Gesubsidieerd Onderwijs;1999;-0.4;6.0
5614;Agglomeratie 's-Gravenhage ex. Zoeterm.;M     Gesubsidieerd Onderwijs;2000;-2.2;5.3
5615;Agglomeratie 's-Gravenhage ex. Zoeterm.;M     Gesubsidieerd Onderwijs;2001;0.1;8.3
5616;Agglomeratie 's-Gravenhage ex. Zoeterm.;N     Gezondheids- en welzijnszorg;1996;-1.3;0.7
5617;Agglomeratie 's-Gravenhage ex. Zoeterm.;N     Gezondheids- en welzijnszorg;1997;0.4;3.8
5618;Agglomeratie 's-Gravenhage ex. Zoeterm.;N     Gezondheids- en welzijnszorg;1998;0.6;2.9
5619;Agglomeratie 's-Gravenhage ex. Zoeterm.;N     Gezondheids- en welzijnszorg;1999;-1.1;5.6
5620;Agglomeratie 's-Gravenhage ex. Zoeterm.;N     Gezondheids- en welzijnszorg;2000;0.4;6.0
5621;Agglomeratie 's-Gravenhage ex. Zoeterm.;N     Gezondheids- en welzijnszorg;2001;3.0;6.8
5622;Agglomeratie 's-Gravenhage ex. Zoeterm.;O+P  Milieu, cultuur en ov. diensten;1996;7.6;2.6
5623;Agglomeratie 's-Gravenhage ex. Zoeterm.;O+P  Milieu, cultuur en ov. diensten;1997;9.0;3.9
5624;Agglomeratie 's-Gravenhage ex. Zoeterm.;O+P  Milieu, cultuur en ov. diensten;1998;2.9;4.1
5625;Agglomeratie 's-Gravenhage ex. Zoeterm.;O+P  Milieu, cultuur en ov. diensten;1999;-2.1;3.0
5626;Agglomeratie 's-Gravenhage ex. Zoeterm.;O+P  Milieu, cultuur en ov. diensten;2000;1.5;3.6
5627;Agglomeratie 's-Gravenhage ex. Zoeterm.;O+P  Milieu, cultuur en ov. diensten;2001;1.5;4.3
5628;Zoetermeer;Totaal bedrijfsactiviteiten;1996;4.3;1.3
5629;Zoetermeer;Totaal bedrijfsactiviteiten;1997;4.7;1.0
5630;Zoetermeer;Totaal bedrijfsactiviteiten;1998;4.9;2.3
5631;Zoetermeer;Totaal bedrijfsactiviteiten;1999;6.9;2.7
5632;Zoetermeer;Totaal bedrijfsactiviteiten;2000;4.4;3.2
5633;Zoetermeer;Totaal bedrijfsactiviteiten;2001;2.1;4.9
5634;Zoetermeer;A+B  Landbouw, bosbouw en visserij;1996;2.6;2.0
5635;Zoetermeer;A+B  Landbouw, bosbouw en visserij;1997;29.4;1.2
5636;Zoetermeer;A+B  Landbouw, bosbouw en visserij;1998;-6.6;-1.1
5637;Zoetermeer;A+B  Landbouw, bosbouw en visserij;1999;-1.3;-2.2
5638;Zoetermeer;A+B  Landbouw, bosbouw en visserij;2000;21.3;3.9
5639;Zoetermeer;A+B  Landbouw, bosbouw en visserij;2001;29.8;4.5
5640;Zoetermeer;C     Delfstoffenwinning;1996;20.2;4.4
5641;Zoetermeer;C     Delfstoffenwinning;1997;-11.0;10.9
5642;Zoetermeer;C     Delfstoffenwinning;1998;-48.3;-9.2
5643;Zoetermeer;C     Delfstoffenwinning;1999;-51.9;-10.2
5644;Zoetermeer;C     Delfstoffenwinning;2000;-37.7;45.0
5645;Zoetermeer;C     Delfstoffenwinning;2001;17.7;-4.4
5646;Zoetermeer;D+E  Industrie, openbare nutsbedrijven;1996;-4.5;1.4
5647;Zoetermeer;D+E  Industrie, openbare nutsbedrijven;1997;-0.2;0.7
5648;Zoetermeer;D+E  Industrie, openbare nutsbedrijven;1998;-3.3;1.4
5649;Zoetermeer;D+E  Industrie, openbare nutsbedrijven;1999;3.7;2.6
5650;Zoetermeer;D+E  Industrie, openbare nutsbedrijven;2000;6.0;-0.7
5651;Zoetermeer;D+E  Industrie, openbare nutsbedrijven;2001;-7.8;4.8
5652;Zoetermeer;F      Bouwnijverheid;1996;-1.8;6.5
5653;Zoetermeer;F      Bouwnijverheid;1997;2.8;2.9
5654;Zoetermeer;F      Bouwnijverheid;1998;23.6;3.9
5655;Zoetermeer;F      Bouwnijverheid;1999;26.4;5.5
5656;Zoetermeer;F      Bouwnijverheid;2000;2.7;5.6
5657;Zoetermeer;F      Bouwnijverheid;2001;14.0;7.7
5658;Zoetermeer;G     Handel, reparatie consumentenart.;1996;2.6;-2.5
5659;Zoetermeer;G     Handel, reparatie consumentenart.;1997;5.3;-2.4
5660;Zoetermeer;G     Handel, reparatie consumentenart.;1998;2.8;1.5
5661;Zoetermeer;G     Handel, reparatie consumentenart.;1999;8.1;0.7
5662;Zoetermeer;G     Handel, reparatie consumentenart.;2000;7.1;1.2
5663;Zoetermeer;G     Handel, reparatie consumentenart.;2001;0.5;2.7
5664;Zoetermeer;H     Horeca;1996;22.4;3.0
5665;Zoetermeer;H     Horeca;1997;-0.3;1.6
5666;Zoetermeer;H     Horeca;1998;8.0;0.9
5667;Zoetermeer;H     Horeca;1999;23.1;6.2
5668;Zoetermeer;H     Horeca;2000;-5.1;3.8
5669;Zoetermeer;H     Horeca;2001;10.9;6.9
5670;Zoetermeer;I       Vervoer, opslag en communicatie;1996;1.6;-0.1
5671;Zoetermeer;I       Vervoer, opslag en communicatie;1997;50.6;-2.3
5672;Zoetermeer;I       Vervoer, opslag en communicatie;1998;19.3;-5.3
5673;Zoetermeer;I       Vervoer, opslag en communicatie;1999;32.7;-6.1
5674;Zoetermeer;I       Vervoer, opslag en communicatie;2000;20.6;-3.3
5675;Zoetermeer;I       Vervoer, opslag en communicatie;2001;-20.1;1.8
5676;Zoetermeer;J      Financiële instellingen;1996;5.7;1.3
5677;Zoetermeer;J      Financiële instellingen;1997;-0.6;1.0
5678;Zoetermeer;J      Financiële instellingen;1998;6.9;2.9
5679;Zoetermeer;J      Financiële instellingen;1999;3.9;1.1
5680;Zoetermeer;J      Financiële instellingen;2000;-7.8;10.9
5681;Zoetermeer;J      Financiële instellingen;2001;17.0;10.0
5682;Zoetermeer;K     Verhuur, zakelijke dienstverlening;1996;12.5;3.4
5683;Zoetermeer;K     Verhuur, zakelijke dienstverlening;1997;4.1;2.5
5684;Zoetermeer;K     Verhuur, zakelijke dienstverlening;1998;5.6;3.8
5685;Zoetermeer;K     Verhuur, zakelijke dienstverlening;1999;3.5;3.4
5686;Zoetermeer;K     Verhuur, zakelijke dienstverlening;2000;5.1;3.1
5687;Zoetermeer;K     Verhuur, zakelijke dienstverlening;2001;3.8;3.9
5688;Zoetermeer;L      Overheid, defensie, sociale verz.;1996;1.9;-0.1
5689;Zoetermeer;L      Overheid, defensie, sociale verz.;1997;8.4;1.5
5690;Zoetermeer;L      Overheid, defensie, sociale verz.;1998;-1.6;0.9
5691;Zoetermeer;L      Overheid, defensie, sociale verz.;1999;0.9;3.4
5692;Zoetermeer;L      Overheid, defensie, sociale verz.;2000;2.6;4.2
5693;Zoetermeer;L      Overheid, defensie, sociale verz.;2001;-0.1;5.0
5694;Zoetermeer;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
5695;Zoetermeer;M     Gesubsidieerd Onderwijs;1997;-0.2;-1.8
5696;Zoetermeer;M     Gesubsidieerd Onderwijs;1998;5.8;2.3
5697;Zoetermeer;M     Gesubsidieerd Onderwijs;1999;8.0;6.0
5698;Zoetermeer;M     Gesubsidieerd Onderwijs;2000;1.8;5.4
5699;Zoetermeer;M     Gesubsidieerd Onderwijs;2001;0.6;8.4
5700;Zoetermeer;N     Gezondheids- en welzijnszorg;1996;10.6;0.8
5701;Zoetermeer;N     Gezondheids- en welzijnszorg;1997;-9.7;3.9
5702;Zoetermeer;N     Gezondheids- en welzijnszorg;1998;7.4;3.0
5703;Zoetermeer;N     Gezondheids- en welzijnszorg;1999;3.8;5.4
5704;Zoetermeer;N     Gezondheids- en welzijnszorg;2000;3.9;6.0
5705;Zoetermeer;N     Gezondheids- en welzijnszorg;2001;3.5;6.4
5706;Zoetermeer;O+P  Milieu, cultuur en ov. diensten;1996;-9.7;2.5
5707;Zoetermeer;O+P  Milieu, cultuur en ov. diensten;1997;15.1;4.1
5708;Zoetermeer;O+P  Milieu, cultuur en ov. diensten;1998;13.3;4.5
5709;Zoetermeer;O+P  Milieu, cultuur en ov. diensten;1999;4.6;3.5
5710;Zoetermeer;O+P  Milieu, cultuur en ov. diensten;2000;1.2;4.1
5711;Zoetermeer;O+P  Milieu, cultuur en ov. diensten;2001;-5.7;5.0
5712;Rijnmond;Totaal bedrijfsactiviteiten;1996;1.4;-0.1
5713;Rijnmond;Totaal bedrijfsactiviteiten;1997;2.5;2.5
5714;Rijnmond;Totaal bedrijfsactiviteiten;1998;2.0;3.9
5715;Rijnmond;Totaal bedrijfsactiviteiten;1999;3.3;-0.1
5716;Rijnmond;Totaal bedrijfsactiviteiten;2000;2.8;4.7
5717;Rijnmond;Totaal bedrijfsactiviteiten;2001;1.2;5.4
5718;Rijnmond;A+B  Landbouw, bosbouw en visserij;1996;-3.9;4.9
5719;Rijnmond;A+B  Landbouw, bosbouw en visserij;1997;14.8;0.7
5720;Rijnmond;A+B  Landbouw, bosbouw en visserij;1998;4.6;2.4
5721;Rijnmond;A+B  Landbouw, bosbouw en visserij;1999;7.2;-10.1
5722;Rijnmond;A+B  Landbouw, bosbouw en visserij;2000;0.0;6.4
5723;Rijnmond;A+B  Landbouw, bosbouw en visserij;2001;-0.8;-1.2
5724;Rijnmond;C     Delfstoffenwinning;1996;-15.9;4.3
5725;Rijnmond;C     Delfstoffenwinning;1997;-8.8;8.1
5726;Rijnmond;C     Delfstoffenwinning;1998;9.4;-8.1
5727;Rijnmond;C     Delfstoffenwinning;1999;6.9;-11.2
5728;Rijnmond;C     Delfstoffenwinning;2000;-1.3;31.5
5729;Rijnmond;C     Delfstoffenwinning;2001;2.6;30.8
5730;Rijnmond;D+E  Industrie, openbare nutsbedrijven;1996;-2.5;-2.4
5731;Rijnmond;D+E  Industrie, openbare nutsbedrijven;1997;-7.2;7.2
5732;Rijnmond;D+E  Industrie, openbare nutsbedrijven;1998;-2.2;9.4
5733;Rijnmond;D+E  Industrie, openbare nutsbedrijven;1999;3.2;-9.4
5734;Rijnmond;D+E  Industrie, openbare nutsbedrijven;2000;1.2;8.9
5735;Rijnmond;D+E  Industrie, openbare nutsbedrijven;2001;-0.5;9.9
5736;Rijnmond;F      Bouwnijverheid;1996;-4.9;4.4
5737;Rijnmond;F      Bouwnijverheid;1997;1.4;2.4
5738;Rijnmond;F      Bouwnijverheid;1998;1.7;3.2
5739;Rijnmond;F      Bouwnijverheid;1999;3.7;4.9
5740;Rijnmond;F      Bouwnijverheid;2000;-0.9;5.9
5741;Rijnmond;F      Bouwnijverheid;2001;2.7;6.5
5742;Rijnmond;G     Handel, reparatie consumentenart.;1996;3.8;-2.5
5743;Rijnmond;G     Handel, reparatie consumentenart.;1997;4.0;-2.4
5744;Rijnmond;G     Handel, reparatie consumentenart.;1998;3.5;1.7
5745;Rijnmond;G     Handel, reparatie consumentenart.;1999;2.4;0.7
5746;Rijnmond;G     Handel, reparatie consumentenart.;2000;3.5;1.3
5747;Rijnmond;G     Handel, reparatie consumentenart.;2001;-0.8;2.9
5748;Rijnmond;H     Horeca;1996;-0.2;2.8
5749;Rijnmond;H     Horeca;1997;-6.5;1.6
5750;Rijnmond;H     Horeca;1998;6.4;1.0
5751;Rijnmond;H     Horeca;1999;2.0;6.0
5752;Rijnmond;H     Horeca;2000;7.6;3.8
5753;Rijnmond;H     Horeca;2001;0.0;6.8
5754;Rijnmond;I       Vervoer, opslag en communicatie;1996;2.5;-1.1
5755;Rijnmond;I       Vervoer, opslag en communicatie;1997;4.9;2.1
5756;Rijnmond;I       Vervoer, opslag en communicatie;1998;5.4;1.8
5757;Rijnmond;I       Vervoer, opslag en communicatie;1999;2.4;-3.6
5758;Rijnmond;I       Vervoer, opslag en communicatie;2000;6.0;-0.8
5759;Rijnmond;I       Vervoer, opslag en communicatie;2001;4.4;0.9
5760;Rijnmond;J      Financiële instellingen;1996;4.4;-2.6
5761;Rijnmond;J      Financiële instellingen;1997;1.6;1.0
5762;Rijnmond;J      Financiële instellingen;1998;-5.1;4.7
5763;Rijnmond;J      Financiële instellingen;1999;3.6;4.4
5764;Rijnmond;J      Financiële instellingen;2000;1.4;11.0
5765;Rijnmond;J      Financiële instellingen;2001;1.8;6.7
5766;Rijnmond;K     Verhuur, zakelijke dienstverlening;1996;4.8;3.5
5767;Rijnmond;K     Verhuur, zakelijke dienstverlening;1997;10.5;3.0
5768;Rijnmond;K     Verhuur, zakelijke dienstverlening;1998;4.9;3.6
5769;Rijnmond;K     Verhuur, zakelijke dienstverlening;1999;4.5;3.3
5770;Rijnmond;K     Verhuur, zakelijke dienstverlening;2000;3.2;3.5
5771;Rijnmond;K     Verhuur, zakelijke dienstverlening;2001;0.8;4.1
5772;Rijnmond;L      Overheid, defensie, sociale verz.;1996;1.7;0.0
5773;Rijnmond;L      Overheid, defensie, sociale verz.;1997;3.3;1.5
5774;Rijnmond;L      Overheid, defensie, sociale verz.;1998;1.4;0.9
5775;Rijnmond;L      Overheid, defensie, sociale verz.;1999;0.9;3.4
5776;Rijnmond;L      Overheid, defensie, sociale verz.;2000;2.5;4.2
5777;Rijnmond;L      Overheid, defensie, sociale verz.;2001;1.2;5.0
5778;Rijnmond;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
5779;Rijnmond;M     Gesubsidieerd Onderwijs;1997;2.7;-1.8
5780;Rijnmond;M     Gesubsidieerd Onderwijs;1998;3.7;2.1
5781;Rijnmond;M     Gesubsidieerd Onderwijs;1999;1.2;6.1
5782;Rijnmond;M     Gesubsidieerd Onderwijs;2000;3.5;5.2
5783;Rijnmond;M     Gesubsidieerd Onderwijs;2001;0.2;7.9
5784;Rijnmond;N     Gezondheids- en welzijnszorg;1996;2.9;0.6
5785;Rijnmond;N     Gezondheids- en welzijnszorg;1997;2.2;3.7
5786;Rijnmond;N     Gezondheids- en welzijnszorg;1998;2.4;2.8
5787;Rijnmond;N     Gezondheids- en welzijnszorg;1999;2.3;6.2
