ID;Bouwjaren;Eigendom;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
1874;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2009;67029.0;40279.0;24931.0;1628.0;191.0
1875;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2010;73171.0;43542.0;27689.0;1752.0;188.0
1876;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2011;80697.0;48029.0;30605.0;1846.0;217.0
1877;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2012;82493.0;48701.0;31712.0;1862.0;218.0
1878;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2013;84386.0;49440.0;32872.0;1839.0;235.0
1879;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2014;85736.0;50390.0;33203.0;1899.0;244.0
1880;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2015;88263.0;52114.0;33904.0;1981.0;264.0
1881;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2016;89876.0;53362.0;34249.0;1960.0;305.0
1882;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2017;91936.0;55133.0;34474.0;1981.0;348.0
1883;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2018;95506.0;57402.0;35752.0;1974.0;378.0
1884;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2019;97673.0;59115.0;36233.0;1920.0;405.0
1885;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2020;100076.0;60354.0;37478.0;1832.0;412.0
1886;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2021;102312.0;61813.0;38333.0;1786.0;380.0
1887;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Nederland;2022;106201.0;63828.0;40121.0;1807.0;445.0
1888;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2007;1484.0;912.0;510.0;57.0;5.0
1889;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2008;1751.0;1038.0;621.0;81.0;11.0
1890;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2009;1994.0;1185.0;719.0;80.0;10.0
1891;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2010;2094.0;1223.0;777.0;84.0;10.0
1892;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2011;2332.0;1335.0;904.0;82.0;11.0
1893;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2012;2334.0;1327.0;912.0;83.0;12.0
1894;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2013;2436.0;1315.0;1020.0;87.0;14.0
1895;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2014;2521.0;1336.0;1075.0;95.0;15.0
1896;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2015;2648.0;1413.0;1130.0;92.0;13.0
1897;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2016;2649.0;1443.0;1099.0;92.0;15.0
1898;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2017;2769.0;1485.0;1161.0;105.0;18.0
1899;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2018;2757.0;1532.0;1100.0;106.0;19.0
1900;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2019;2734.0;1498.0;1118.0;98.0;20.0
1901;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2020;2721.0;1496.0;1109.0;98.0;18.0
1902;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2021;2879.0;1575.0;1178.0;107.0;19.0
1903;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Groningen (PV);2022;3137.0;1714.0;1296.0;96.0;31.0
1904;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2007;1974.0;1097.0;803.0;67.0;7.0
1905;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2008;2205.0;1222.0;892.0;80.0;11.0
1906;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2009;2322.0;1314.0;907.0;95.0;6.0
1907;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2010;2516.0;1352.0;1063.0;95.0;6.0
1908;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2011;2678.0;1402.0;1174.0;98.0;4.0
1909;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2012;2720.0;1330.0;1278.0;104.0;8.0
1910;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2013;2746.0;1307.0;1321.0;109.0;9.0
1911;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2014;2864.0;1286.0;1453.0;114.0;11.0
1912;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2015;3076.0;1403.0;1533.0;128.0;12.0
1913;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2016;3252.0;1499.0;1610.0;125.0;18.0
1914;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2017;3428.0;1576.0;1709.0;126.0;17.0
1915;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2018;3681.0;1657.0;1870.0;135.0;19.0
1916;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2019;3767.0;1682.0;1923.0;131.0;31.0
1917;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2020;3804.0;1631.0;2022.0;123.0;28.0
1918;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2021;3837.0;1665.0;2032.0;114.0;26.0
1919;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Fryslân (PV);2022;3976.0;1720.0;2117.0;113.0;26.0
1920;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2007;1123.0;598.0;480.0;38.0;7.0
1921;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2008;1306.0;681.0;572.0;40.0;13.0
1922;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2009;1502.0;781.0;671.0;47.0;3.0
1923;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2010;1674.0;842.0;776.0;52.0;4.0
1924;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2011;1910.0;982.0;867.0;55.0;6.0
1925;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2012;2019.0;1054.0;892.0;60.0;13.0
1926;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2013;2117.0;1096.0;952.0;58.0;11.0
1927;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2014;2176.0;1137.0;968.0;59.0;12.0
1928;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2015;2323.0;1298.0;952.0;66.0;7.0
1929;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2016;2380.0;1344.0;960.0;68.0;8.0
1930;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2017;2542.0;1418.0;1042.0;75.0;7.0
1931;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2018;2693.0;1513.0;1099.0;74.0;7.0
1932;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2019;2748.0;1524.0;1142.0;72.0;10.0
1933;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2020;2687.0;1507.0;1103.0;64.0;13.0
1934;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2021;2808.0;1594.0;1147.0;56.0;11.0
1935;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Drenthe (PV);2022;2970.0;1728.0;1177.0;51.0;14.0
1936;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2007;3705.0;2350.0;1257.0;78.0;20.0
1937;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2008;4228.0;2652.0;1432.0;90.0;54.0
1938;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2009;4473.0;2824.0;1529.0;88.0;32.0
1939;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2010;4859.0;2978.0;1741.0;113.0;27.0
1940;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2011;5378.0;3252.0;1989.0;107.0;30.0
1941;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2012;5352.0;3211.0;2006.0;108.0;27.0
1942;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2013;5497.0;3237.0;2140.0;105.0;15.0
1943;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2014;5535.0;3270.0;2149.0;103.0;13.0
1944;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2015;5551.0;3396.0;2034.0;105.0;16.0
1945;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2016;5544.0;3380.0;2039.0;105.0;20.0
1946;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2017;5636.0;3416.0;2094.0;106.0;20.0
1947;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2018;5984.0;3659.0;2196.0;108.0;21.0
1948;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2019;6071.0;3658.0;2276.0;120.0;17.0
1949;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2020;6619.0;4076.0;2416.0;108.0;19.0
1950;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2021;6709.0;4106.0;2480.0;101.0;22.0
1951;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Overijssel (PV);2022;6964.0;4205.0;2648.0;96.0;15.0
1952;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2007;672.0;411.0;233.0;22.0;6.0
1953;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2008;851.0;508.0;308.0;26.0;9.0
1954;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2009;983.0;617.0;335.0;26.0;5.0
1955;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2010;1091.0;686.0;378.0;24.0;3.0
1956;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2011;1295.0;834.0;429.0;30.0;2.0
1957;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2012;1374.0;862.0;487.0;23.0;2.0
1958;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2013;1380.0;870.0;479.0;30.0;1.0
1959;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2014;1471.0;939.0;503.0;25.0;4.0
1960;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2015;1583.0;992.0;550.0;34.0;7.0
1961;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2016;1706.0;1103.0;560.0;37.0;6.0
1962;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2017;1735.0;1147.0;538.0;42.0;8.0
1963;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2018;1825.0;1208.0;568.0;39.0;10.0
1964;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2019;1903.0;1278.0;580.0;37.0;8.0
1965;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2020;1937.0;1329.0;569.0;33.0;6.0
1966;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2021;2009.0;1371.0;596.0;35.0;7.0
1967;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Flevoland (PV);2022;2148.0;1489.0;618.0;37.0;4.0
1968;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2007;7176.0;4669.0;2309.0;160.0;38.0
1969;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2008;7987.0;5118.0;2629.0;192.0;48.0
1970;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2009;8870.0;5620.0;3028.0;206.0;16.0
1971;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2010;9511.0;6002.0;3269.0;223.0;17.0
1972;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2011;10356.0;6505.0;3608.0;218.0;25.0
1973;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2012;10456.0;6465.0;3743.0;226.0;22.0
1974;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2013;10732.0;6683.0;3803.0;221.0;25.0
1975;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2014;10780.0;6755.0;3754.0;244.0;27.0
1976;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2015;11117.0;6964.0;3870.0;254.0;29.0
1977;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2016;11143.0;6964.0;3894.0;260.0;25.0
1978;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2017;11304.0;7079.0;3924.0;268.0;33.0
1979;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2018;11667.0;7307.0;4054.0;265.0;41.0
1980;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2019;12002.0;7582.0;4140.0;236.0;44.0
1981;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2020;12137.0;7538.0;4320.0;231.0;48.0
1982;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2021;12351.0;7686.0;4418.0;202.0;45.0
1983;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Gelderland (PV);2022;12826.0;7911.0;4652.0;208.0;55.0
1984;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2007;3309.0;2163.0;1057.0;73.0;16.0
1985;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2008;3820.0;2488.0;1240.0;70.0;22.0
1986;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2009;4187.0;2710.0;1387.0;78.0;12.0
1987;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2010;4498.0;2859.0;1533.0;93.0;13.0
1988;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2011;4941.0;3098.0;1735.0;96.0;12.0
1989;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2012;4930.0;3049.0;1775.0;98.0;8.0
1990;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2013;5127.0;3091.0;1931.0;95.0;10.0
1991;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2014;5222.0;3127.0;1975.0;107.0;13.0
1992;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2015;5347.0;3147.0;2077.0;112.0;11.0
1993;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2016;5379.0;3173.0;2083.0;109.0;14.0
1994;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2017;5480.0;3309.0;2037.0;113.0;21.0
1995;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2018;5604.0;3368.0;2106.0;106.0;24.0
1996;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2019;5899.0;3498.0;2279.0;98.0;24.0
1997;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2020;5950.0;3593.0;2244.0;89.0;24.0
1998;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2021;6187.0;3722.0;2363.0;83.0;19.0
1999;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Utrecht (PV);2022;6316.0;3724.0;2481.0;82.0;29.0
2000;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2007;7742.0;4343.0;3171.0;178.0;50.0
2001;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2008;9064.0;5105.0;3688.0;217.0;54.0
2002;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2009;10650.0;5898.0;4490.0;227.0;35.0
2003;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2010;11657.0;6400.0;4986.0;234.0;37.0
2004;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2011;12903.0;7216.0;5385.0;254.0;48.0
2005;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2012;13123.0;7363.0;5456.0;257.0;47.0
2006;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2013;13423.0;7302.0;5800.0;273.0;48.0
2007;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2014;13514.0;7438.0;5733.0;288.0;55.0
2008;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2015;13905.0;7624.0;5954.0;278.0;49.0
2009;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2016;14108.0;7727.0;6061.0;258.0;62.0
2010;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2017;14412.0;7920.0;6186.0;240.0;66.0
2011;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2018;14592.0;8166.0;6127.0;231.0;68.0
2012;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2019;14536.0;8166.0;6084.0;221.0;65.0
2013;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2020;14553.0;8064.0;6197.0;232.0;60.0
2014;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2021;15138.0;8303.0;6520.0;248.0;67.0
2015;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Holland (PV);2022;15604.0;8518.0;6742.0;260.0;84.0
2016;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2007;10598.0;6436.0;3801.0;241.0;120.0
2017;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2008;12440.0;7534.0;4471.0;287.0;148.0
2018;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2009;13887.0;8436.0;5113.0;310.0;28.0
2019;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2010;15443.0;9308.0;5772.0;334.0;29.0
2020;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2011;17239.0;10443.0;6410.0;354.0;32.0
2021;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2012;17714.0;10574.0;6768.0;337.0;35.0
2022;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2013;17965.0;10807.0;6822.0;290.0;46.0
2023;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2014;18427.0;11232.0;6874.0;281.0;40.0
2024;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2015;18896.0;11608.0;6945.0;291.0;52.0
2025;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2016;19311.0;11994.0;6966.0;287.0;64.0
2026;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2017;19807.0;12561.0;6878.0;301.0;67.0
2027;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2018;20993.0;13123.0;7476.0;315.0;79.0
2028;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2019;21309.0;13599.0;7314.0;303.0;93.0
2029;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2020;21975.0;14009.0;7584.0;290.0;92.0
2030;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2021;22365.0;14336.0;7662.0;287.0;80.0
2031;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zuid-Holland (PV);2022;23365.0;14917.0;8063.0;300.0;85.0
2032;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2007;1388.0;898.0;455.0;29.0;6.0
2033;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2008;1621.0;980.0;599.0;32.0;10.0
2034;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2009;1770.0;1056.0;669.0;40.0;5.0
2035;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2010;1853.0;1082.0;722.0;42.0;7.0
2036;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2011;2001.0;1161.0;785.0;47.0;8.0
2037;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2012;1984.0;1141.0;774.0;58.0;11.0
2038;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2013;1907.0;1105.0;734.0;56.0;12.0
2039;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2014;1901.0;1077.0;753.0;63.0;8.0
2040;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2015;2026.0;1130.0;818.0;66.0;12.0
2041;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2016;2011.0;1142.0;799.0;61.0;9.0
2042;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2017;2093.0;1210.0;814.0;55.0;14.0
2043;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2018;2197.0;1251.0;874.0;56.0;16.0
2044;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2019;2167.0;1250.0;845.0;59.0;13.0
2045;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2020;2342.0;1321.0;952.0;54.0;15.0
2046;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2021;2419.0;1351.0;1004.0;57.0;7.0
2047;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Zeeland (PV);2022;2570.0;1443.0;1067.0;49.0;11.0
2048;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2007;8639.0;5424.0;2965.0;206.0;44.0
2049;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2008;9727.0;6031.0;3391.0;245.0;60.0
2050;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2009;11105.0;6659.0;4152.0;269.0;25.0
2051;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2010;12227.0;7390.0;4546.0;268.0;23.0
2052;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2011;13306.0;8126.0;4866.0;287.0;27.0
2053;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2012;13830.0;8477.0;5039.0;292.0;22.0
2054;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2013;14106.0;8645.0;5137.0;296.0;28.0
2055;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2014;14004.0;8631.0;5035.0;312.0;26.0
2056;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2015;14177.0;8803.0;5008.0;334.0;32.0
2057;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2016;14565.0;9090.0;5101.0;333.0;41.0
2058;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2017;14715.0;9306.0;5031.0;327.0;51.0
2059;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2018;15160.0;9683.0;5105.0;321.0;51.0
2060;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2019;15953.0;10231.0;5344.0;324.0;54.0
2061;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2020;16434.0;10444.0;5629.0;299.0;62.0
2062;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2021;16566.0;10624.0;5578.0;310.0;54.0
2063;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Noord-Brabant (PV);2022;16928.0;10786.0;5774.0;307.0;61.0
2064;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2007;4439.0;2712.0;1582.0;130.0;15.0
2065;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2008;4863.0;2931.0;1763.0;147.0;22.0
2066;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2009;5286.0;3179.0;1931.0;162.0;14.0
2067;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2010;5748.0;3420.0;2126.0;190.0;12.0
2068;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2011;6358.0;3675.0;2453.0;218.0;12.0
2069;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2012;6657.0;3848.0;2582.0;216.0;11.0
2070;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2013;6950.0;3982.0;2733.0;219.0;16.0
2071;Totaal alle bouwjaren;Leeftijd: 60 tot 65 jaar;Limburg (PV);2014;7321.0;4162.0;2931.0;208.0;20.0
