ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Nationaliteit;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;EmigratieExclusiefAdministratieveC_3;MigratiesaldoInclusiefAdministratie_4;MigratiesaldoExclusiefAdministratie_5;AdministratieveOpnemingen_6;AdministratieveAfvoeringen_7;SaldoAdministratieveCorrecties_8
152;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1983;37468.0;34266.0;32284.0;3202.0;5184.0;1870.0;3852.0;-1982.0
153;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1984;37502.0;33371.0;31880.0;4131.0;5622.0;1955.0;3446.0;-1491.0
154;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1985;46077.0;31965.0;29723.0;14112.0;16354.0;2311.0;4553.0;-2242.0
155;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1986;51280.0;32761.0;29405.0;18519.0;21875.0;3134.0;6490.0;-3356.0
156;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1987;58576.0;33037.0;27899.0;25539.0;30677.0;3233.0;8371.0;-5138.0
157;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1988;54687.0;34974.0;29889.0;19713.0;24798.0;3501.0;8586.0;-5085.0
158;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1989;59902.0;40525.0;32921.0;19377.0;26981.0;4006.0;11610.0;-7604.0
159;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1990;71773.0;38890.0;31873.0;32883.0;39900.0;4960.0;11977.0;-7017.0
160;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1991;73567.0;40289.0;32164.0;33278.0;41403.0;5339.0;13464.0;-8125.0
161;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1992;71186.0;41608.0;32669.0;29578.0;38517.0;6507.0;15446.0;-8939.0
162;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1993;73143.0;41917.0;32851.0;31226.0;40292.0;7219.0;16285.0;-9066.0
163;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1994;64101.0;45945.0;35351.0;18156.0;28750.0;8188.0;18782.0;-10594.0
164;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1995;70467.0;47894.0;36601.0;22573.0;33866.0;8130.0;19423.0;-11293.0
165;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1996;81332.0;54405.0;37270.0;26927.0;44062.0;9112.0;26247.0;-17135.0
166;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1997;82518.0;50678.0;37188.0;31840.0;45330.0;9715.0;23205.0;-13490.0
167;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1998;93608.0;50068.0;36557.0;43540.0;57051.0;11076.0;24587.0;-13511.0
168;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;1999;90637.0;50255.0;35628.0;40382.0;55009.0;11614.0;26241.0;-14627.0
169;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2000;102436.0;50423.0;36990.0;52013.0;65446.0;12787.0;26220.0;-13433.0
170;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2001;102654.0;52555.0;38330.0;50099.0;64324.0;13434.0;27659.0;-14225.0
171;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2002;92681.0;63401.0;40719.0;29280.0;51962.0;15492.0;38174.0;-22682.0
172;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2003;77858.0;69582.0;42415.0;8276.0;35443.0;17649.0;44816.0;-27167.0
173;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2004;71166.0;73898.0;46746.0;-2732.0;24420.0;19961.0;47113.0;-27152.0
174;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2005;70948.0;78822.0;51387.0;-7874.0;19561.0;21936.0;49371.0;-27435.0
175;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2006;78133.0;88968.0;56936.0;-10835.0;21197.0;24630.0;56662.0;-32032.0
176;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2007;94126.0;81626.0;57515.0;12500.0;36611.0;28280.0;52391.0;-24111.0
177;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2008;118227.0;79541.0;57805.0;38686.0;60422.0;31660.0;53396.0;-21736.0
178;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2009;119061.0;78691.0;56900.0;40370.0;62161.0;31180.0;52971.0;-21791.0
179;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2010;118980.0;86439.0;61929.0;32541.0;57051.0;29553.0;54063.0;-24510.0
180;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2011;125399.0;97203.0;74430.0;28196.0;50969.0;28463.0;51236.0;-22773.0
181;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2012;123349.0;107083.0;78411.0;16266.0;44938.0;28887.0;57559.0;-28672.0
182;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2013;127669.0;108671.0;84345.0;18998.0;43324.0;28610.0;52936.0;-24326.0
183;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2014;143028.0;108954.0;87567.0;34074.0;55461.0;26340.0;47727.0;-21387.0
184;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2015;158604.0;111619.0;92556.0;46985.0;66048.0;24560.0;43623.0;-19063.0
185;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2016;176471.0;114975.0;94112.0;61496.0;82359.0;21813.0;42676.0;-20863.0
186;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2017;183009.0;118789.0;95608.0;64220.0;87401.0;22550.0;45731.0;-23181.0
187;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal Nederlands en niet-Nederlands;2018;191203.0;122314.0;102580.0;68889.0;88623.0;20630.0;40364.0;-19734.0
188;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1972;23439.0;;19351.0;;4088.0;;;
189;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1973;23870.0;;19726.0;;4144.0;;;
190;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1974;29034.0;;19019.0;;10015.0;;;
191;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1975;43509.0;;16879.0;;26630.0;;;
192;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1976;19169.0;;18296.0;;873.0;;;
193;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1977;18233.0;18729.0;18313.0;-496.0;-80.0;714.0;1130.0;-416.0
194;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1978;17885.0;18720.0;18411.0;-835.0;-526.0;906.0;1215.0;-309.0
195;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1979;17203.0;17902.0;17753.0;-699.0;-550.0;828.0;977.0;-149.0
196;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1980;17511.0;18414.0;18212.0;-903.0;-701.0;917.0;1119.0;-202.0
197;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1981;15713.0;19670.0;19511.0;-3957.0;-3798.0;983.0;1142.0;-159.0
198;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1982;15577.0;20745.0;20180.0;-5168.0;-4603.0;1189.0;1754.0;-565.0
199;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1983;15623.0;16861.0;16578.0;-1238.0;-955.0;1367.0;1650.0;-283.0
200;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1984;15205.0;16655.0;16389.0;-1450.0;-1184.0;1449.0;1715.0;-266.0
201;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1985;18413.0;16742.0;16250.0;1671.0;2163.0;1787.0;2279.0;-492.0
202;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1986;19878.0;17657.0;16904.0;2221.0;2974.0;2417.0;3170.0;-753.0
203;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1987;20991.0;17799.0;16962.0;3192.0;4029.0;2369.0;3206.0;-837.0
204;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1988;19974.0;19527.0;18919.0;447.0;1055.0;2554.0;3162.0;-608.0
205;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1989;20192.0;23115.0;21868.0;-2923.0;-1676.0;2939.0;4186.0;-1247.0
206;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1990;21670.0;22265.0;21191.0;-595.0;479.0;3568.0;4642.0;-1074.0
207;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1991;21775.0;22231.0;20852.0;-456.0;923.0;3631.0;5010.0;-1379.0
208;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1992;20247.0;21943.0;20664.0;-1696.0;-417.0;4304.0;5583.0;-1279.0
209;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1993;18932.0;23077.0;21147.0;-4145.0;-2215.0;4670.0;6600.0;-1930.0
210;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1994;18366.0;25289.0;23138.0;-6923.0;-4772.0;5531.0;7682.0;-2151.0
211;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1995;18237.0;28788.0;24564.0;-10551.0;-6327.0;4817.0;9041.0;-4224.0
212;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1996;20316.0;28803.0;24737.0;-8487.0;-4421.0;6325.0;10391.0;-4066.0
213;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1997;21473.0;28677.0;23876.0;-7204.0;-2403.0;6741.0;11542.0;-4801.0
214;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1998;27532.0;27077.0;23177.0;455.0;4355.0;8320.0;12220.0;-3900.0
215;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;1999;27637.0;28533.0;22747.0;-896.0;4890.0;9189.0;14975.0;-5786.0
216;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2000;28680.0;29459.0;24107.0;-779.0;4573.0;10031.0;15383.0;-5352.0
217;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2001;27007.0;30835.0;25499.0;-3828.0;1508.0;10814.0;16150.0;-5336.0
218;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2002;23549.0;35325.0;27234.0;-11776.0;-3685.0;12353.0;20444.0;-8091.0
219;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2003;21107.0;38064.0;28482.0;-16957.0;-7375.0;14186.0;23768.0;-9582.0
220;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2004;19459.0;40384.0;31794.0;-20925.0;-12335.0;16306.0;24896.0;-8590.0
221;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2005;19237.0;44755.0;36148.0;-25518.0;-16911.0;18253.0;26860.0;-8607.0
222;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2006;22554.0;50397.0;39791.0;-27843.0;-17237.0;19996.0;30602.0;-10606.0
223;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2007;24910.0;46530.0;37926.0;-21620.0;-13016.0;22345.0;30949.0;-8604.0
224;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2008;28022.0;42321.0;36376.0;-14299.0;-8354.0;24442.0;30387.0;-5945.0
225;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2009;29015.0;33968.0;31268.0;-4953.0;-2253.0;25131.0;27831.0;-2700.0
226;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2010;29579.0;36456.0;32292.0;-6877.0;-2713.0;24197.0;28361.0;-4164.0
227;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2011;29746.0;40884.0;38118.0;-11138.0;-8372.0;22996.0;25762.0;-2766.0
228;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2012;28731.0;41932.0;36430.0;-13201.0;-7699.0;23478.0;28980.0;-5502.0
229;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2013;28391.0;40653.0;38230.0;-12262.0;-9839.0;23183.0;25606.0;-2423.0
230;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2014;29414.0;41553.0;38281.0;-12139.0;-8867.0;21251.0;24523.0;-3272.0
231;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2015;30223.0;41665.0;39522.0;-11442.0;-9299.0;19827.0;21970.0;-2143.0
232;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2016;32553.0;40250.0;37188.0;-7697.0;-4635.0;17589.0;20651.0;-3062.0
233;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2017;34625.0;37908.0;35255.0;-3283.0;-630.0;18034.0;20687.0;-2653.0
234;Totaal mannen en vrouwen;Totaal;Ongehuwd;Nederlands;2018;36076.0;35386.0;33615.0;690.0;2461.0;16010.0;17781.0;-1771.0
235;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1972;23000.0;;12471.0;;10529.0;;;
236;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1973;24422.0;;13116.0;;11306.0;;;
237;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1974;25883.0;;12316.0;;13567.0;;;
238;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1975;30716.0;;11755.0;;18961.0;;;
239;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1976;28632.0;;13438.0;;15194.0;;;
240;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1977;30259.0;13845.0;13018.0;16414.0;17241.0;213.0;1040.0;-827.0
241;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1978;34617.0;13167.0;12777.0;21450.0;21840.0;501.0;891.0;-390.0
242;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1979;46076.0;13628.0;12929.0;32448.0;33147.0;460.0;1159.0;-699.0
243;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1980;52050.0;13750.0;12712.0;38300.0;39338.0;359.0;1397.0;-1038.0
244;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1981;31738.0;14861.0;13602.0;16877.0;18136.0;367.0;1626.0;-1259.0
245;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1982;25124.0;17531.0;15681.0;7593.0;9443.0;416.0;2266.0;-1850.0
246;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1983;21845.0;17405.0;15706.0;4440.0;6139.0;503.0;2202.0;-1699.0
247;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1984;22297.0;16716.0;15491.0;5581.0;6806.0;506.0;1731.0;-1225.0
248;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1985;27664.0;15223.0;13473.0;12441.0;14191.0;524.0;2274.0;-1750.0
249;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1986;31402.0;15104.0;12501.0;16298.0;18901.0;717.0;3320.0;-2603.0
250;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1987;37585.0;15238.0;10937.0;22347.0;26648.0;864.0;5165.0;-4301.0
251;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1988;34713.0;15447.0;10970.0;19266.0;23743.0;947.0;5424.0;-4477.0
252;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1989;39710.0;17410.0;11053.0;22300.0;28657.0;1067.0;7424.0;-6357.0
253;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1990;50103.0;16625.0;10682.0;33478.0;39421.0;1392.0;7335.0;-5943.0
254;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1991;51792.0;18058.0;11312.0;33734.0;40480.0;1708.0;8454.0;-6746.0
255;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1992;50939.0;19665.0;12005.0;31274.0;38934.0;2203.0;9863.0;-7660.0
256;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1993;54211.0;18840.0;11704.0;35371.0;42507.0;2549.0;9685.0;-7136.0
257;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1994;45735.0;20656.0;12213.0;25079.0;33522.0;2657.0;11100.0;-8443.0
258;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1995;52230.0;19106.0;12037.0;33124.0;40193.0;3313.0;10382.0;-7069.0
259;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1996;61016.0;25602.0;12533.0;35414.0;48483.0;2787.0;15856.0;-13069.0
260;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1997;61045.0;22001.0;13312.0;39044.0;47733.0;2974.0;11663.0;-8689.0
261;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1998;66076.0;22991.0;13380.0;43085.0;52696.0;2756.0;12367.0;-9611.0
262;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;1999;63000.0;21722.0;12881.0;41278.0;50119.0;2425.0;11266.0;-8841.0
263;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2000;73756.0;20964.0;12883.0;52792.0;60873.0;2756.0;10837.0;-8081.0
264;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2001;75647.0;21720.0;12831.0;53927.0;62816.0;2620.0;11509.0;-8889.0
265;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2002;69132.0;28076.0;13485.0;41056.0;55647.0;3139.0;17730.0;-14591.0
266;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2003;56751.0;31518.0;13933.0;25233.0;42818.0;3463.0;21048.0;-17585.0
267;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2004;51707.0;33514.0;14952.0;18193.0;36755.0;3655.0;22217.0;-18562.0
268;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2005;51711.0;34067.0;15239.0;17644.0;36472.0;3683.0;22511.0;-18828.0
269;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2006;55579.0;38571.0;17145.0;17008.0;38434.0;4634.0;26060.0;-21426.0
270;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2007;69216.0;35096.0;19589.0;34120.0;49627.0;5935.0;21442.0;-15507.0
271;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2008;90205.0;37220.0;21429.0;52985.0;68776.0;7218.0;23009.0;-15791.0
272;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2009;90046.0;44723.0;25632.0;45323.0;64414.0;6049.0;25140.0;-19091.0
273;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2010;89401.0;49983.0;29637.0;39418.0;59764.0;5356.0;25702.0;-20346.0
274;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2011;95653.0;56319.0;36312.0;39334.0;59341.0;5467.0;25474.0;-20007.0
275;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2012;94618.0;65151.0;41981.0;29467.0;52637.0;5409.0;28579.0;-23170.0
276;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2013;99278.0;68018.0;46115.0;31260.0;53163.0;5427.0;27330.0;-21903.0
277;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2014;113614.0;67401.0;49286.0;46213.0;64328.0;5089.0;23204.0;-18115.0
278;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2015;128381.0;69954.0;53034.0;58427.0;75347.0;4733.0;21653.0;-16920.0
279;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2016;143918.0;74725.0;56924.0;69193.0;86994.0;4224.0;22025.0;-17801.0
280;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2017;148384.0;80881.0;60353.0;67503.0;88031.0;4516.0;25044.0;-20528.0
281;Totaal mannen en vrouwen;Totaal;Ongehuwd;Niet-Nederlands;2018;155127.0;86928.0;68965.0;68199.0;86162.0;4620.0;22583.0;-17963.0
282;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1972;32575.0;;28712.0;;3863.0;;;
283;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1973;33762.0;;28972.0;;4790.0;;;
284;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1974;35826.0;;27359.0;;8467.0;;;
285;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1975;48682.0;;24604.0;;24078.0;;;
286;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1976;32378.0;;27516.0;;4862.0;;;
287;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1977;32388.0;28297.0;27332.0;4091.0;5056.0;388.0;1353.0;-965.0
288;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1978;33421.0;27828.0;27279.0;5593.0;6142.0;731.0;1280.0;-549.0
289;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1979;37510.0;27003.0;26362.0;10507.0;11148.0;621.0;1262.0;-641.0
290;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1980;38827.0;26611.0;25734.0;12216.0;13093.0;522.0;1399.0;-877.0
291;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1981;29399.0;27960.0;27030.0;1439.0;2369.0;558.0;1488.0;-930.0
292;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1982;26754.0;29860.0;28270.0;-3106.0;-1516.0;577.0;2167.0;-1590.0
293;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1983;25878.0;26421.0;25129.0;-543.0;749.0;682.0;1974.0;-1292.0
294;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1984;25987.0;24571.0;23629.0;1416.0;2358.0;687.0;1629.0;-942.0
295;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1985;29294.0;23466.0;22133.0;5828.0;7161.0;772.0;2105.0;-1333.0
296;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1986;31779.0;23507.0;21889.0;8272.0;9890.0;924.0;2542.0;-1618.0
297;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1987;32831.0;23584.0;20851.0;9247.0;11980.0;1020.0;3753.0;-2733.0
298;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1988;32016.0;24637.0;22352.0;7379.0;9664.0;1009.0;3294.0;-2285.0
299;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1989;33925.0;26445.0;23115.0;7480.0;10810.0;1220.0;4550.0;-3330.0
300;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1990;39057.0;25122.0;21815.0;13935.0;17242.0;1560.0;4867.0;-3307.0
301;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1991;39582.0;25211.0;21480.0;14371.0;18102.0;1793.0;5524.0;-3731.0
302;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1992;38881.0;26806.0;22335.0;12075.0;16546.0;2093.0;6564.0;-4471.0
303;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1993;38966.0;27051.0;22243.0;11915.0;16723.0;2153.0;6961.0;-4808.0
304;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1994;30451.0;27182.0;22558.0;3269.0;7893.0;2660.0;7284.0;-4624.0
305;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1995;22186.0;27291.0;22245.0;-5105.0;-59.0;1719.0;6765.0;-5046.0
306;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1996;23487.0;29957.0;23363.0;-6470.0;124.0;2027.0;8621.0;-6594.0
307;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1997;23275.0;24675.0;20648.0;-1400.0;2627.0;2032.0;6059.0;-4027.0
308;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1998;24167.0;23172.0;19624.0;995.0;4543.0;1932.0;5480.0;-3548.0
309;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;1999;24307.0;22348.0;19201.0;1959.0;5106.0;2040.0;5187.0;-3147.0
310;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;2000;26105.0;22790.0;20105.0;3315.0;6000.0;2299.0;4984.0;-2685.0
311;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;2001;26350.0;23868.0;20585.0;2482.0;5765.0;2165.0;5448.0;-3283.0
312;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;2002;24414.0;26005.0;21340.0;-1591.0;3074.0;2436.0;7101.0;-4665.0
313;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;2003;22962.0;26840.0;21505.0;-3878.0;1457.0;2871.0;8206.0;-5335.0
314;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;2004;19327.0;28062.0;22932.0;-8735.0;-3605.0;3190.0;8320.0;-5130.0
315;Totaal mannen en vrouwen;Totaal;Gehuwd;Totaal Nederlands en niet-Nederlands;2005;17807.0;31511.0;25945.0;-13704.0;-8138.0;3297.0;8863.0;-5566.0
