ID;Opdrachtgever;Bouwfasen;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;ALandbouwBosbouwEnVisserij_5;BFNijverheidEnEnergie_6;GIHandelEnHoreca_7;HJVervoerInformatieEnCommunicatie_8;KNFinancieleEnZakelijkeDiensten_9;OOpenbaarBestuurEnOverheidsdiensten_10;POnderwijs_11;QGezondheidsEnWelzijnszorg_12;RUCultuurRecreatieOverigeDiensten_13
945;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 mei;13189;2398;10791;7220.0;84.0;754.0;653.0;746.0;424.0;27.0;286.0;403.0;193.0
946;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 juni;13336;2499;10837;7142.0;84.0;741.0;713.0;810.0;443.0;25.0;302.0;378.0;198.0
947;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 2e kwartaal;13336;2499;10837;7142.0;84.0;741.0;713.0;810.0;443.0;25.0;302.0;378.0;198.0
948;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 juli;13484;2523;10961;7249.0;82.0;732.0;698.0;862.0;423.0;24.0;311.0;391.0;191.0
949;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 augustus;14391;2682;11709;7756.0;105.0;822.0;745.0;913.0;418.0;26.0;343.0;389.0;192.0
950;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 september;14151;2591;11560;7582.0;113.0;797.0;693.0;1073.0;413.0;26.0;321.0;360.0;182.0
951;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 3e kwartaal;14151;2591;11560;7582.0;113.0;797.0;693.0;1073.0;413.0;26.0;321.0;360.0;182.0
952;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 oktober;14009;2489;11520;7497.0;105.0;743.0;707.0;1100.0;418.0;25.0;330.0;396.0;200.0
953;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 november;14160;2428;11732;7762.0;100.0;699.0;665.0;1100.0;462.0;32.0;330.0;388.0;195.0
954;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 december;14617;2472;12144;8097.0;102.0;726.0;655.0;1135.0;467.0;48.0;321.0;401.0;195.0
955;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020 4e kwartaal;14617;2472;12144;8097.0;102.0;726.0;655.0;1135.0;467.0;48.0;321.0;401.0;195.0
956;Totaal opdrachtgevers;Nog te produceren bouwwerken;2020;14617;2472;12144;8097.0;102.0;726.0;655.0;1135.0;467.0;48.0;321.0;401.0;195.0
957;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 januari;14973;2490;12483;8381.0;178.0;745.0;634.0;1164.0;451.0;44.0;317.0;390.0;179.0
958;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 februari;15298;2620;12678;8563.0;174.0;742.0;630.0;1124.0;487.0;58.0;333.0;388.0;177.0
959;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 maart;14910;2552;12357;8281.0;163.0;726.0;637.0;1145.0;459.0;59.0;330.0;390.0;168.0
960;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 1e kwartaal;14910;2552;12357;8281.0;163.0;726.0;637.0;1145.0;459.0;59.0;330.0;390.0;168.0
961;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 april;15279;2504;12776;8701.0;173.0;704.0;666.0;1142.0;444.0;56.0;332.0;392.0;164.0
962;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 mei;15946;2503;13443;9236.0;175.0;754.0;711.0;1164.0;453.0;55.0;344.0;378.0;173.0
963;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 juni;16079;2554;13525;9316.0;167.0;769.0;664.0;1132.0;432.0;56.0;357.0;440.0;193.0
964;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 2e kwartaal;16079;2554;13525;9316.0;167.0;769.0;664.0;1132.0;432.0;56.0;357.0;440.0;193.0
965;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 juli;16065;2469;13597;9439.0;163.0;770.0;633.0;1112.0;405.0;69.0;371.0;423.0;211.0
966;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 augustus;17221;2636;14585;10205.0;174.0;830.0;653.0;1135.0;402.0;84.0;409.0;455.0;237.0
967;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 september;16757;2608;14149;9812.0;173.0;801.0;698.0;1158.0;383.0;82.0;397.0;424.0;222.0
968;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 3e kwartaal;16757;2608;14149;9812.0;173.0;801.0;698.0;1158.0;383.0;82.0;397.0;424.0;222.0
969;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 oktober;16678;2782;13895;9498.0;170.0;825.0;680.0;1125.0;359.0;165.0;385.0;453.0;236.0
970;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 november;16491;2749;13742;9440.0;164.0;787.0;719.0;1074.0;371.0;154.0;378.0;432.0;223.0
971;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 december;16818;2735;14083;9730.0;171.0;817.0;712.0;1066.0;365.0;151.0;363.0;462.0;245.0
972;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021 4e kwartaal;16818;2735;14083;9730.0;171.0;817.0;712.0;1066.0;365.0;151.0;363.0;462.0;245.0
973;Totaal opdrachtgevers;Nog te produceren bouwwerken;2021;16818;2735;14083;9730.0;171.0;817.0;712.0;1066.0;365.0;151.0;363.0;462.0;245.0
974;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 januari;17018;2724;14294;9959.0;169.0;864.0;696.0;1061.0;347.0;144.0;354.0;460.0;238.0
975;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 februari;17026;2676;14350;9968.0;169.0;883.0;741.0;1020.0;333.0;142.0;368.0;486.0;239.0
976;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 maart;16434;2661;13773;9522.0;164.0;955.0;682.0;978.0;299.0;137.0;350.0;460.0;227.0
977;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 1e kwartaal;16434;2661;13773;9522.0;164.0;955.0;682.0;978.0;299.0;137.0;350.0;460.0;227.0
978;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 april;16631;2745;13886;9755.0;162.0;917.0;652.0;956.0;322.0;128.0;332.0;446.0;215.0
979;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 mei;16509;2687;13823;9722.0;151.0;926.0;625.0;940.0;343.0;132.0;338.0;444.0;202.0
980;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 juni;16183;2634;13549;9563.0;138.0;880.0;591.0;903.0;319.0;129.0;341.0;455.0;229.0
981;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 2e kwartaal;16183;2634;13549;9563.0;138.0;880.0;591.0;903.0;319.0;129.0;341.0;455.0;229.0
982;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 juli;16287;2684;13603;9601.0;143.0;930.0;573.0;927.0;322.0;122.0;324.0;447.0;215.0
983;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 augustus;17532;2901;14631;10325.0;145.0;1107.0;588.0;930.0;331.0;126.0;386.0;456.0;236.0
984;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 september;17148;2979;14169;9901.0;146.0;1033.0;602.0;972.0;347.0;119.0;372.0;455.0;221.0
985;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 3e kwartaal;17148;2979;14169;9901.0;146.0;1033.0;602.0;972.0;347.0;119.0;372.0;455.0;221.0
986;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 oktober;17115;3119;13996;9754.0;130.0;934.0;559.0;1101.0;367.0;111.0;371.0;444.0;225.0
987;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 november;16925;2968;13957;9934.0;125.0;859.0;529.0;1065.0;364.0;101.0;347.0;414.0;219.0
988;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 december;17449;2971;14478;10178.0;128.0;882.0;631.0;1174.0;407.0;97.0;344.0;413.0;224.0
989;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022 4e kwartaal;17449;2971;14478;10178.0;128.0;882.0;631.0;1174.0;407.0;97.0;344.0;413.0;224.0
990;Totaal opdrachtgevers;Nog te produceren bouwwerken;2022;17449;2971;14478;10178.0;128.0;882.0;631.0;1174.0;407.0;97.0;344.0;413.0;224.0
991;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 januari;17456;2942;14513;10180.0;123.0;848.0;612.0;1235.0;443.0;91.0;335.0;430.0;216.0
992;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 februari;17329;2847;14482;9980.0;122.0;826.0;609.0;1337.0;421.0;167.0;325.0;462.0;231.0
993;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 maart;17061;2815;14247;9652.0;107.0;1022.0;577.0;1300.0;417.0;156.0;325.0;471.0;220.0
994;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 1e kwartaal;17061;2815;14247;9652.0;107.0;1022.0;577.0;1300.0;417.0;156.0;325.0;471.0;220.0
995;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 april;17037;2769;14268;9684.0;104.0;1006.0;587.0;1245.0;443.0;216.0;326.0;451.0;206.0
996;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 mei;17225;2773;14452;9872.0;98.0;976.0;595.0;1240.0;460.0;206.0;374.0;436.0;195.0
997;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 juni;16760;2728;14033;9520.0;89.0;932.0;561.0;1255.0;477.0;191.0;410.0;410.0;188.0
998;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 2e kwartaal;16760;2728;14033;9520.0;89.0;932.0;561.0;1255.0;477.0;191.0;410.0;410.0;188.0
999;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 juli;16995;2776;14219;9659.0;89.0;906.0;580.0;1277.0;502.0;186.0;418.0;396.0;206.0
1000;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 augustus;17574;2936;14639;9972.0;97.0;958.0;625.0;1271.0;520.0;179.0;433.0;377.0;206.0
1001;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 september;16946;2876;14070;9618.0;95.0;871.0;591.0;1241.0;483.0;167.0;416.0;388.0;200.0
1002;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 3e kwartaal;16946;2876;14070;9618.0;95.0;871.0;591.0;1241.0;483.0;167.0;416.0;388.0;200.0
1003;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 oktober;16530;2821;13709;9412.0;89.0;815.0;579.0;1190.0;470.0;160.0;427.0;380.0;186.0
1004;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 november;16296;2783;13513;9416.0;86.0;734.0;553.0;1153.0;441.0;154.0;434.0;359.0;184.0
1005;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 december;16681;2832;13849;9635.0;88.0;706.0;582.0;1150.0;596.0;145.0;437.0;332.0;177.0
1006;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023 4e kwartaal;16681;2832;13849;9635.0;88.0;706.0;582.0;1150.0;596.0;145.0;437.0;332.0;177.0
1007;Totaal opdrachtgevers;Nog te produceren bouwwerken;2023;16681;2832;13849;9635.0;88.0;706.0;582.0;1150.0;596.0;145.0;437.0;332.0;177.0
1008;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 januari;16790;2932;13858;9670.0;105.0;692.0;578.0;1122.0;597.0;135.0;445.0;327.0;188.0
1009;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 februari;16479;2856;13623;9347.0;103.0;797.0;591.0;1142.0;597.0;127.0;429.0;329.0;160.0
1010;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 maart;16594;2922;13672;9453.0;101.0;779.0;586.0;1064.0;600.0;115.0;491.0;326.0;158.0
1011;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 1e kwartaal;16594;2922;13672;9453.0;101.0;779.0;586.0;1064.0;600.0;115.0;491.0;326.0;158.0
1012;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 april;16696;2942;13754;9703.0;109.0;774.0;556.0;1001.0;572.0;107.0;469.0;322.0;142.0
1013;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 mei;16805;2876;13929;9820.0;146.0;764.0;532.0;1011.0;582.0;94.0;474.0;374.0;133.0
1014;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 juni;17687;2869;14818;10338.0;152.0;849.0;555.0;1251.0;605.0;98.0;477.0;360.0;134.0
1015;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 2e kwartaal;17687;2869;14818;10338.0;152.0;849.0;555.0;1251.0;605.0;98.0;477.0;360.0;134.0
1016;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 juli;18000;2879;15121;10445.0;159.0;841.0;588.0;1373.0;608.0;85.0;483.0;400.0;138.0
1017;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 augustus;19075;3044;16032;11066.0;202.0;940.0;602.0;1373.0;606.0;107.0;473.0;428.0;235.0
1018;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 september;18658;2977;15681;10699.0;194.0;955.0;600.0;1371.0;591.0;143.0;448.0;415.0;266.0
1019;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 3e kwartaal;18658;2977;15681;10699.0;194.0;955.0;600.0;1371.0;591.0;143.0;448.0;415.0;266.0
1020;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 oktober;17881;2889;14993;10182.0;173.0;952.0;642.0;1234.0;544.0;165.0;447.0;404.0;251.0
1021;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 november;17870;2979;14890;10204.0;178.0;936.0;646.0;1152.0;559.0;149.0;425.0;397.0;246.0
1022;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 december;18330;2932;15399;10658.0;172.0;1000.0;686.0;1139.0;535.0;137.0;422.0;404.0;246.0
1023;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024 4e kwartaal;18330;2932;15399;10658.0;172.0;1000.0;686.0;1139.0;535.0;137.0;422.0;404.0;246.0
1024;Totaal opdrachtgevers;Nog te produceren bouwwerken;2024;18330;2932;15399;10658.0;172.0;1000.0;686.0;1139.0;535.0;137.0;422.0;404.0;246.0
1025;Totaal opdrachtgevers;Nog te produceren bouwwerken;2025 januari;18218;2837;15381;10879.0;165.0;946.0;634.0;1043.0;521.0;138.0;397.0;423.0;233.0
1026;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 januari;673;210;464;258.0;37.0;26.0;24.0;8.0;19.0;1.0;55.0;23.0;14.0
1027;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 februari;908;248;660;440.0;56.0;29.0;43.0;6.0;11.0;0.0;33.0;24.0;20.0
1028;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 maart;1086;277;809;499.0;76.0;29.0;58.0;27.0;27.0;0.0;32.0;31.0;30.0
1029;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 1e kwartaal;2667;734;1933;1197.0;169.0;83.0;124.0;41.0;57.0;2.0;119.0;77.0;63.0
1030;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 april;937;200;737;477.0;51.0;16.0;42.0;52.0;13.0;3.0;31.0;38.0;13.0
1031;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 mei;810;213;597;359.0;31.0;19.0;57.0;40.0;38.0;0.0;14.0;17.0;22.0
1032;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 juni;1039;232;806;413.0;40.0;94.0;20.0;28.0;24.0;38.0;82.0;54.0;13.0
1033;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 2e kwartaal;2786;646;2141;1249.0;122.0;129.0;120.0;120.0;75.0;42.0;127.0;109.0;48.0
1034;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 juli;919;220;699;358.0;27.0;13.0;35.0;22.0;136.0;0.0;10.0;70.0;28.0
1035;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 augustus;399;116;283;173.0;23.0;6.0;11.0;1.0;5.0;0.0;32.0;24.0;8.0
1036;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 september;1009;197;812;451.0;32.0;38.0;108.0;32.0;12.0;6.0;11.0;24.0;97.0
1037;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 3e kwartaal;2326;533;1793;982.0;82.0;58.0;154.0;54.0;153.0;6.0;53.0;118.0;134.0
1038;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 oktober;922;242;680;415.0;36.0;42.0;56.0;12.0;35.0;14.0;25.0;19.0;26.0
1039;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 november;1118;289;829;584.0;34.0;35.0;22.0;2.0;11.0;0.0;104.0;20.0;17.0
1040;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 december;816;187;629;395.0;29.0;32.0;70.0;10.0;6.0;0.0;43.0;33.0;12.0
1041;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015 4e kwartaal;2856;718;2138;1394.0;99.0;109.0;148.0;24.0;53.0;14.0;172.0;72.0;54.0
1042;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2015;10637;2632;8005;4822.0;471.0;380.0;546.0;239.0;338.0;63.0;471.0;376.0;299.0
1043;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 januari;1103;258;845;545.0;37.0;44.0;23.0;48.0;74.0;0.0;25.0;38.0;11.0
1044;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 februari;917;241;676;458.0;36.0;23.0;35.0;24.0;11.0;6.0;21.0;23.0;38.0
1045;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 maart;1029;205;824;475.0;33.0;34.0;26.0;8.0;25.0;0.0;32.0;75.0;116.0
1046;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 1e kwartaal;3049;704;2345;1477.0;105.0;101.0;84.0;81.0;110.0;6.0;78.0;136.0;165.0
1047;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 april;1091;282;809;572.0;38.0;16.0;36.0;19.0;41.0;7.0;26.0;35.0;21.0
1048;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 mei;945;237;708;483.0;33.0;18.0;38.0;3.0;34.0;3.0;33.0;20.0;42.0
1049;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 juni;1181;259;922;611.0;42.0;28.0;34.0;48.0;69.0;16.0;37.0;9.0;29.0
1050;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 2e kwartaal;3217;778;2439;1665.0;113.0;62.0;107.0;70.0;144.0;26.0;95.0;65.0;92.0
1051;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 juli;1247;284;964;595.0;28.0;33.0;12.0;77.0;60.0;49.0;50.0;27.0;32.0
1052;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 augustus;429;101;328;220.0;14.0;5.0;12.0;11.0;4.0;0.0;26.0;20.0;14.0
1053;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 september;1200;340;860;592.0;33.0;20.0;47.0;37.0;15.0;26.0;26.0;29.0;35.0
1054;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 3e kwartaal;2876;725;2151;1407.0;75.0;58.0;70.0;126.0;78.0;75.0;102.0;76.0;82.0
1055;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 oktober;1069;351;718;445.0;30.0;24.0;72.0;34.0;9.0;25.0;15.0;36.0;27.0
1056;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 november;1199;221;978;677.0;30.0;26.0;74.0;21.0;74.0;0.0;29.0;29.0;18.0
1057;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 december;939;209;730;479.0;18.0;62.0;74.0;7.0;12.0;0.0;34.0;27.0;17.0
1058;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016 4e kwartaal;3206;781;2426;1601.0;78.0;112.0;219.0;62.0;96.0;25.0;78.0;92.0;62.0
1059;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2016;12349;2988;9361;6151.0;371.0;333.0;481.0;339.0;428.0;132.0;354.0;370.0;402.0
1060;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 januari;652;186;467;315.0;12.0;15.0;43.0;2.0;22.0;0.0;28.0;21.0;9.0
1061;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 februari;933;215;718;483.0;30.0;27.0;35.0;50.0;23.0;1.0;21.0;30.0;17.0
1062;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 maart;1225;310;914;564.0;40.0;26.0;44.0;36.0;23.0;59.0;39.0;42.0;42.0
1063;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 1e kwartaal;2810;711;2099;1362.0;82.0;68.0;122.0;88.0;68.0;60.0;88.0;92.0;68.0
1064;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 april;1095;279;816;472.0;42.0;36.0;94.0;10.0;23.0;0.0;11.0;88.0;41.0
1065;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 mei;1175;331;844;595.0;29.0;34.0;52.0;15.0;40.0;0.0;28.0;36.0;15.0
1066;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 juni;1010;236;774;537.0;47.0;60.0;30.0;20.0;23.0;0.0;17.0;22.0;18.0
1067;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 2e kwartaal;3280;846;2434;1604.0;118.0;130.0;176.0;44.0;85.0;0.0;56.0;147.0;74.0
1068;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 juli;994;298;696;434.0;40.0;29.0;32.0;21.0;69.0;0.0;24.0;20.0;26.0
1069;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 augustus;559;149;409;326.0;18.0;29.0;9.0;3.0;3.0;2.0;10.0;2.0;8.0
1070;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 september;1335;342;993;673.0;32.0;44.0;59.0;72.0;24.0;2.0;18.0;41.0;29.0
1071;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 3e kwartaal;2888;790;2098;1432.0;89.0;102.0;100.0;96.0;96.0;4.0;52.0;64.0;63.0
1072;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 oktober;1324;279;1045;757.0;45.0;21.0;39.0;28.0;59.0;7.0;37.0;30.0;23.0
1073;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 november;1264;319;944;646.0;23.0;45.0;68.0;8.0;10.0;0.0;25.0;104.0;16.0
1074;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 december;885;189;696;461.0;27.0;46.0;31.0;25.0;17.0;57.0;5.0;17.0;11.0
1075;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017 4e kwartaal;3472;787;2685;1864.0;94.0;112.0;138.0;61.0;86.0;63.0;66.0;150.0;51.0
1076;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2017;12451;3134;9316;6262.0;384.0;412.0;536.0;289.0;336.0;127.0;262.0;453.0;256.0
1077;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 januari;1533;335;1198;783.0;;;;;;;;;
1078;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 februari;1003;210;793;616.0;;;;;;;;;
1079;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 maart;1253;362;891;573.0;;;;;;;;;
1080;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 1e kwartaal;3789;907;2882;1972.0;;;;;;;;;
1081;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 april;1277;254;1023;739.0;;;;;;;;;
1082;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 mei;1429;343;1085;766.0;;;;;;;;;
1083;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 juni;1585;337;1248;887.0;;;;;;;;;
1084;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 2e kwartaal;4291;934;3357;2393.0;;;;;;;;;
1085;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 juli;1435;401;1034;674.0;;;;;;;;;
1086;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 augustus;793;178;615;322.0;;;;;;;;;
1087;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 september;1274;341;933;686.0;;;;;;;;;
1088;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 3e kwartaal;3502;919;2583;1682.0;;;;;;;;;
1089;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 oktober;1444;332;1112;817.0;;;;;;;;;
1090;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 november;1690;327;1363;887.0;;;;;;;;;
1091;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 december;945;249;696;500.0;;;;;;;;;
1092;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018 4e kwartaal;4079;909;3171;2204.0;;;;;;;;;
1093;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2018;15661;3669;11992;8252.0;357.0;701.0;588.0;490.0;603.0;13.0;296.0;394.0;298.0
1094;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 januari;1301;279;1022;689.0;;;;;;;;;
1095;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 februari;1236;306;930;609.0;;;;;;;;;
1096;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 maart;1482;339;1143;795.0;;;;;;;;;
1097;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 1e kwartaal;4019;924;3095;2093.0;;;;;;;;;
1098;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 april;1450;320;1130;825.0;;;;;;;;;
1099;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 mei;1276;277;1000;693.0;;;;;;;;;
1100;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 juni;1318;286;1032;743.0;;;;;;;;;
1101;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 2e kwartaal;4044;882;3161;2261.0;;;;;;;;;
1102;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 juli;1576;347;1229;815.0;;;;;;;;;
1103;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 augustus;637;133;504;377.0;;;;;;;;;
1104;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 september;1731;408;1323;907.0;;;;;;;;;
1105;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 3e kwartaal;3945;888;3056;2099.0;;;;;;;;;
1106;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 oktober;1622;398;1224;851.0;;;;;;;;;
1107;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 november;1557;317;1240;771.0;;;;;;;;;
1108;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 december;971;221;750;511.0;;;;;;;;;
1109;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019 4e kwartaal;4150;936;3214;2133.0;;;;;;;;;
1110;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2019;16158;3630;12527;8585.0;356.0;810.0;674.0;684.0;334.0;68.0;317.0;413.0;287.0
1111;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2020 januari;1655;380;1275;866.0;;;;;;;;;
1112;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2020 februari;1328;280;1048;637.0;;;;;;;;;
1113;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2020 maart;1584;339;1244;826.0;;;;;;;;;
1114;Totaal opdrachtgevers;Gereedgekomen bouwwerken;2020 1e kwartaal;4567;999;3568;2329.0;;;;;;;;;
