ID;Marges;EigenaarOfHuurder;KenmerkenHuishoudens;KenmerkenWoningen;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
4535;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Woonfunctie: woon- en bedrijfsfunctie;2015;1041.1;806.3;234.8;30.1;;;
4536;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Woonfunctie: normale woning;2009;1056.3;777.8;278.5;27.0;;;
4537;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Woonfunctie: normale woning;2012;1114.7;831.9;282.8;27.8;;;
4538;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Woonfunctie: normale woning;2015;1069.2;819.8;249.4;25.3;;;
4539;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Woonfunctie: ouderenwoning;2009;931.4;644.5;286.9;23.3;;;
4540;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Woonfunctie: ouderenwoning;2012;1290.7;985.0;305.7;32.1;;;
4541;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Woonfunctie: ouderenwoning;2015;1126.8;845.2;281.6;26.0;;;
4542;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksppervlakte: minder dan 75 m²;2009;956.8;691.4;265.3;29.1;;;
4543;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksppervlakte: minder dan 75 m²;2012;1020.9;754.3;266.6;28.2;;;
4544;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksppervlakte: minder dan 75 m²;2015;1005.3;786.5;218.8;29.1;;;
4545;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 75 tot 100 m²;2009;978.7;710.8;267.8;27.0;;;
4546;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 75 tot 100 m²;2012;1044.6;769.9;274.7;28.9;;;
4547;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 75 tot 100 m²;2015;929.1;703.8;225.4;25.9;;;
4548;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 100 tot 150 m²;2009;1025.1;758.9;266.2;27.2;;;
4549;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 100 tot 150 m²;2012;1090.5;819.6;270.9;27.9;;;
4550;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 100 tot 150 m²;2015;1000.9;761.8;239.1;25.1;;;
4551;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 150 m² of meer;2009;1150.5;852.0;298.4;26.8;;;
4552;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 150 m² of meer;2012;1202.5;899.4;303.2;27.7;;;
4553;Waarde;Eigenaar;Huishoudensgrootte: 4 personen;Gebruiksoppervlakte: 150 m² of meer;2015;1230.3;954.0;276.3;25.7;;;
4554;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Totaal;2009;1146.9;842.8;304.1;28.0;;;
4555;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Totaal;2012;1165.5;860.6;304.9;27.9;;;
4556;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Totaal;2015;1127.1;862.1;265.0;25.7;;;
4557;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Bad en douche separaat;2009;1199.4;881.4;318.0;27.6;;;
4558;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Bad en douche separaat;2012;1229.7;912.8;316.9;27.7;;;
4559;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Bad en douche separaat;2015;1206.2;927.5;278.7;25.5;;;
4560;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Bad of bad/douche;2009;1109.2;818.0;291.2;28.1;;;
4561;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Bad of bad/douche;2012;1126.9;827.8;299.1;29.1;;;
4562;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Bad of bad/douche;2015;1035.9;780.3;255.6;24.3;;;
4563;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Douche zonder bad;2009;1056.5;773.6;282.8;28.8;;;
4564;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Douche zonder bad;2012;1054.2;771.3;282.9;27.4;;;
4565;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Badgelegenheid: Douche zonder bad;2015;1018.2;775.8;242.4;26.8;;;
4566;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: . .tot 1946;2009;1372.6;1037.8;334.8;32.0;;;
4567;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: . .tot 1946;2012;1320.8;997.7;323.0;30.5;;;
4568;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: . .tot 1946;2015;1398.7;1105.6;293.2;29.5;;;
4569;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1946 tot 1971;2009;1117.1;795.1;322.0;28.2;;;
4570;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1946 tot 1971;2012;1153.5;843.8;309.7;30.1;;;
4571;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1946 tot 1971;2015;998.7;743.8;254.9;26.4;;;
4572;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1971 tot 1986;2009;1075.7;783.0;292.7;26.6;;;
4573;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1971 tot 1986;2012;1102.9;802.7;300.2;27.3;;;
4574;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1971 tot 1986;2015;1043.1;784.5;258.5;25.2;;;
4575;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1986 tot 2001;2009;1039.2;750.1;289.0;25.2;;;
4576;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1986 tot 2001;2012;1099.3;806.3;293.0;25.5;;;
4577;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Bouwjaar woning: 1986 tot 2001;2015;1028.7;770.9;257.8;23.3;;;
4578;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Bouwjaar woning; vanaf 2001";2009;1164.0;889.0;275.0;29.5;;;
4579;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Bouwjaar woning; vanaf 2001";2012;1134.3;836.6;297.6;26.2;;;
4580;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Bouwjaar woning; vanaf 2001";2015;1156.9;898.0;258.9;24.1;;;
4581;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Erf, tuin, patio, binnenplaats: Ja;2009;1147.8;842.9;304.9;27.9;;;
4582;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Erf, tuin, patio, binnenplaats: Ja;2012;1167.1;861.1;306.0;27.8;;;
4583;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Erf, tuin, patio, binnenplaats: Ja;2015;1133.0;866.5;266.5;25.6;;;
4584;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Erf, tuin, patio, binnenplaats: Nee;2009;1096.0;834.8;261.2;33.0;;;
4585;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Erf, tuin, patio, binnenplaats: Nee;2012;1099.4;838.2;261.2;31.5;;;
4586;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Erf, tuin, patio, binnenplaats: Nee;2015;932.5;716.4;216.0;27.9;;;
4587;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Garage/carport aanwezig: Ja;2009;1186.4;867.0;319.5;28.0;;;
4588;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Garage/carport aanwezig: Ja;2012;1170.0;851.0;319.0;27.2;;;
4589;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Garage/carport aanwezig: Ja;2015;1155.1;877.4;277.7;24.9;;;
4590;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Garage/carport aanwezig: Nee;2009;1084.9;804.8;280.0;27.9;;;
4591;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Garage/carport aanwezig: Nee;2012;1159.6;873.2;286.4;28.9;;;
4592;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Garage/carport aanwezig: Nee;2015;1091.8;842.8;249.0;26.6;;;
4593;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 2 of minder;2009;;;;;;;
4594;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 2 of minder;2012;;;;;;;
4595;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 2 of minder;2015;;;;;;;
4596;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 3 kamers;2009;946.2;711.0;235.2;28.8;;;
4597;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 3 kamers;2012;1343.7;1059.1;284.6;36.6;;;
4598;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 3 kamers;2015;;;;;;;
4599;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 4 kamers;2009;1023.6;755.9;267.7;28.7;;;
4600;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 4 kamers;2012;1013.7;737.8;275.9;28.8;;;
4601;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 4 kamers;2015;929.3;695.2;234.1;26.1;;;
4602;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 5 kamers;2009;1008.7;726.7;282.1;26.1;;;
4603;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 5 kamers;2012;1128.8;846.5;282.3;28.7;;;
4604;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 5 kamers;2015;1060.8;809.2;251.6;25.7;;;
4605;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 6 kamers;2009;1154.5;856.8;297.7;27.3;;;
4606;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 6 kamers;2012;1158.2;851.3;307.0;26.1;;;
4607;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 6 kamers;2015;1165.6;898.1;267.4;25.2;;;
4608;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 7 of meer;2009;1336.0;988.3;347.7;30.6;;;
4609;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 7 of meer;2012;1241.7;907.7;334.0;28.3;;;
4610;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Kamers per woning: 7 of meer;2015;1238.5;948.5;290.0;25.6;;;
4611;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Soort keuken: dichte- of woonkeuken;2009;1225.5;896.8;328.7;29.6;;;
4612;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Soort keuken: dichte- of woonkeuken;2012;1227.9;912.6;315.3;29.8;;;
4613;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Soort keuken: dichte- of woonkeuken;2015;1105.8;829.5;276.3;26.4;;;
4614;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Soort keuken: open keuken;2009;1100.4;810.8;289.6;27.0;;;
4615;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Soort keuken: open keuken;2012;1130.8;831.7;299.1;26.9;;;
4616;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Soort keuken: open keuken;2015;1137.6;878.2;259.4;25.3;;;
4617;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: eengezinswoningen totaal;2009;1146.6;841.5;305.1;27.8;;;
4618;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: eengezinswoningen totaal;2012;1164.2;857.9;306.3;27.8;;;
4619;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: eengezinswoningen totaal;2015;1133.1;866.5;266.6;25.6;;;
4620;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Woningtype: eengezins; vrijstaand";2009;1278.8;929.7;349.1;29.8;;;
4621;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Woningtype: eengezins; vrijstaand";2012;1226.3;879.4;346.9;28.9;;;
4622;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Woningtype: eengezins; vrijstaand";2015;1267.9;966.3;301.5;26.1;;;
4623;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Woningtype: eengezins; 2-onder-1-kap";2009;1107.7;811.7;296.0;26.6;;;
4624;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Woningtype: eengezins; 2-onder-1-kap";2012;1156.6;853.6;303.0;26.2;;;
4625;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;"Woningtype: eengezins; 2-onder-1-kap";2015;1112.5;845.4;267.1;24.5;;;
4626;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: tussenwoning/hoekwoning;2009;1066.6;790.3;276.3;27.0;;;
4627;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: tussenwoning/hoekwoning;2012;1121.6;844.0;277.6;27.9;;;
4628;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: tussenwoning/hoekwoning;2015;1051.4;809.1;242.4;25.8;;;
4629;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: meergezinswoningen totaal;2009;1161.5;912.1;249.4;35.0;;;
4630;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: meergezinswoningen totaal;2012;1210.6;954.6;256.0;31.4;;;
4631;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woningtype: meergezinswoningen totaal;2015;940.8;724.2;216.6;26.8;;;
4632;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: woon- en bedrijfsfunctie;2009;1594.0;1254.6;339.4;45.7;;;
4633;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: woon- en bedrijfsfunctie;2012;1364.6;1087.6;277.0;31.0;;;
4634;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: woon- en bedrijfsfunctie;2015;1121.4;895.4;226.1;29.8;;;
4635;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: normale woning;2009;1126.5;823.9;302.6;27.2;;;
4636;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: normale woning;2012;1159.4;853.4;305.9;27.8;;;
4637;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: normale woning;2015;1128.4;861.8;266.6;25.4;;;
4638;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: ouderenwoning;2009;1173.1;879.0;294.1;29.8;;;
4639;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: ouderenwoning;2012;;;;;;;
4640;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Woonfunctie: ouderenwoning;2015;1077.3;799.0;278.3;28.2;;;
4641;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksppervlakte: minder dan 75 m²;2009;1013.9;737.9;276.0;28.2;;;
4642;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksppervlakte: minder dan 75 m²;2012;1038.8;758.5;280.2;27.1;;;
4643;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksppervlakte: minder dan 75 m²;2015;840.5;626.3;214.2;24.3;;;
4644;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 75 tot 100 m²;2009;1081.0;788.0;293.1;29.0;;;
4645;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 75 tot 100 m²;2012;1189.7;895.7;294.0;32.0;;;
4646;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 75 tot 100 m²;2015;936.4;703.0;233.4;27.1;;;
4647;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 100 tot 150 m²;2009;1064.1;777.1;287.0;27.3;;;
4648;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 100 tot 150 m²;2012;1130.8;841.6;289.2;27.9;;;
4649;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 100 tot 150 m²;2015;1018.8;771.1;247.7;25.2;;;
4650;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 150 m² of meer;2009;1234.3;912.6;321.7;28.1;;;
4651;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 150 m² of meer;2012;1209.3;885.3;324.0;27.2;;;
4652;Waarde;Eigenaar;Huishoudensgrootte: 5 of meer personen;Gebruiksoppervlakte: 150 m² of meer;2015;1289.8;998.3;291.5;26.0;;;
4653;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Totaal;2009;753.3;535.7;217.5;57.6;;;
4654;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Totaal;2012;809.7;587.6;222.1;60.2;;;
4655;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Totaal;2015;685.5;488.6;196.9;54.0;;;
4656;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Bad en douche separaat;2009;849.1;596.6;252.4;65.1;;;
4657;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Bad en douche separaat;2012;989.6;740.3;249.3;68.5;;;
4658;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Bad en douche separaat;2015;803.2;581.2;222.0;60.1;;;
4659;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Bad of bad/douche;2009;793.2;578.8;214.4;59.0;;;
4660;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Bad of bad/douche;2012;837.4;604.9;232.5;64.1;;;
4661;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Bad of bad/douche;2015;665.8;469.5;196.3;54.2;;;
4662;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Douche zonder bad;2009;690.4;488.8;201.6;53.3;;;
4663;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Douche zonder bad;2012;702.7;499.1;203.5;54.4;;;
4664;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Badgelegenheid: Douche zonder bad;2015;631.1;447.0;184.2;50.8;;;
4665;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: . .tot 1946;2009;799.3;574.3;225.0;62.1;;;
4666;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: . .tot 1946;2012;896.8;662.5;234.4;65.3;;;
4667;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: . .tot 1946;2015;783.5;574.3;209.2;61.1;;;
4668;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1946 tot 1971;2009;728.9;511.9;217.0;53.6;;;
4669;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1946 tot 1971;2012;730.6;509.5;221.1;55.3;;;
4670;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1946 tot 1971;2015;603.5;407.2;196.4;48.2;;;
4671;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1971 tot 1986;2009;738.9;511.0;227.9;57.3;;;
4672;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1971 tot 1986;2012;790.4;564.5;225.9;59.3;;;
4673;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1971 tot 1986;2015;647.6;451.6;196.0;53.2;;;
4674;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1986 tot 2001;2009;737.9;529.9;208.0;58.5;;;
4675;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1986 tot 2001;2012;819.8;601.3;218.5;61.7;;;
4676;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Bouwjaar woning: 1986 tot 2001;2015;682.6;495.6;187.0;53.7;;;
4677;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;"Bouwjaar woning; vanaf 2001";2009;763.7;573.8;189.9;56.8;;;
4678;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;"Bouwjaar woning; vanaf 2001";2012;827.0;641.6;185.4;60.7;;;
4679;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;"Bouwjaar woning; vanaf 2001";2015;784.7;602.2;182.5;55.1;;;
4680;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Erf, tuin, patio, binnenplaats: Ja;2009;759.8;528.9;230.8;58.0;;;
4681;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Erf, tuin, patio, binnenplaats: Ja;2012;831.4;596.3;235.1;61.1;;;
4682;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Erf, tuin, patio, binnenplaats: Ja;2015;695.7;487.9;207.8;54.4;;;
4683;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Erf, tuin, patio, binnenplaats: Nee;2009;730.6;559.5;171.0;56.2;;;
4684;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Erf, tuin, patio, binnenplaats: Nee;2012;728.3;554.9;173.5;57.1;;;
4685;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Erf, tuin, patio, binnenplaats: Nee;2015;647.1;491.1;156.0;52.5;;;
4686;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Garage/carport aanwezig: Ja;2009;759.1;514.2;244.9;58.3;;;
4687;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Garage/carport aanwezig: Ja;2012;818.7;576.1;242.7;60.6;;;
4688;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Garage/carport aanwezig: Ja;2015;670.6;454.2;216.5;53.7;;;
4689;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Garage/carport aanwezig: Nee;2009;748.4;553.8;194.7;57.0;;;
4690;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Garage/carport aanwezig: Nee;2012;801.3;598.2;203.1;60.0;;;
4691;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Garage/carport aanwezig: Nee;2015;698.2;518.1;180.1;54.2;;;
4692;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 2 of minder;2009;689.9;514.5;175.4;56.4;;;
4693;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 2 of minder;2012;736.6;562.9;173.7;57.7;;;
4694;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 2 of minder;2015;560.8;408.3;152.5;46.3;;;
4695;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 3 kamers;2009;668.9;486.4;182.6;52.6;;;
4696;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 3 kamers;2012;720.5;535.3;185.1;54.7;;;
4697;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 3 kamers;2015;659.3;495.8;163.4;52.3;;;
4698;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 4 kamers;2009;687.5;477.6;209.9;54.2;;;
4699;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 4 kamers;2012;734.6;519.0;215.6;55.4;;;
4700;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 4 kamers;2015;666.3;475.2;191.1;52.7;;;
4701;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 5 kamers;2009;806.6;565.3;241.3;59.9;;;
4702;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 5 kamers;2012;863.3;625.2;238.1;64.1;;;
4703;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 5 kamers;2015;686.4;477.7;208.7;53.1;;;
4704;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 6 kamers;2009;952.3;695.6;256.7;67.9;;;
4705;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 6 kamers;2012;901.2;643.4;257.8;68.2;;;
4706;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 6 kamers;2015;763.5;522.6;240.9;59.3;;;
4707;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 7 of meer;2009;1042.7;743.0;299.6;73.8;;;
4708;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 7 of meer;2012;1130.3;839.1;291.2;74.9;;;
4709;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Kamers per woning: 7 of meer;2015;847.1;587.2;259.9;66.8;;;
4710;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Soort keuken: dichte- of woonkeuken;2009;733.0;509.0;224.0;56.5;;;
4711;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Soort keuken: dichte- of woonkeuken;2012;773.5;542.8;230.6;57.9;;;
4712;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Soort keuken: dichte- of woonkeuken;2015;659.1;453.8;205.3;53.3;;;
4713;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Soort keuken: open keuken;2009;775.0;564.3;210.6;58.7;;;
4714;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Soort keuken: open keuken;2012;842.5;628.2;214.3;62.4;;;
4715;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Soort keuken: open keuken;2015;709.6;520.4;189.2;54.6;;;
4716;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Woningtype: eengezinswoningen totaal;2009;775.7;541.2;234.6;58.3;;;
4717;Waarde;Eigenaar;Besteedbaar inkomen: 1e 25%-groep;Woningtype: eengezinswoningen totaal;2012;834.3;596.3;238.0;61.4;;;
