ID;MechanischeBestrijding;TeeltsectorenEnGewassen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16
165;Totaal mechanische bestrijding;Spruitkool;2004;363.0;94.7;3432.0;99.0;0.0;0.0;0.0;30.8;80.4;76.0;21.6;16.2;10.5;11.4;0.0;0.0
166;Totaal mechanische bestrijding;Spruitkool;2008;272.0;90.6;2583.0;79.6;0.9;0.0;0.0;15.9;46.1;70.3;18.3;5.3;0.0;0.0;0.0;0.0
167;Totaal mechanische bestrijding;Spruitkool;2012;184.0;79.2;1522.0;56.2;0.0;0.0;0.0;9.8;26.0;40.8;16.2;1.3;8.5;3.3;0.0;0.0
168;Totaal mechanische bestrijding;Stamslabonen;1995;511.0;44.3;1976.0;42.3;0.0;0.0;0.0;2.7;7.7;23.1;26.4;7.5;0.1;0.0;0.0;0.0
169;Totaal mechanische bestrijding;Stamslabonen;1998;625.0;63.2;2745.0;56.6;0.0;0.0;0.0;0.0;7.3;4.3;37.1;12.2;3.9;0.0;0.0;0.0
170;Totaal mechanische bestrijding;Stamslabonen;2000;390.0;54.7;2226.0;61.4;0.0;0.0;0.0;6.3;11.1;24.8;48.0;32.2;0.7;0.0;0.0;0.0
171;Totaal mechanische bestrijding;Stamslabonen;2004;474.0;77.5;3307.0;75.1;0.0;0.0;0.0;9.0;9.0;36.9;54.4;32.3;3.5;0.0;0.0;0.0
172;Totaal mechanische bestrijding;Stamslabonen;2008;266.0;52.6;1804.0;52.6;2.3;0.0;0.0;5.9;18.7;11.1;34.0;12.2;1.8;0.0;0.0;0.0
173;Totaal mechanische bestrijding;Stamslabonen;2012;173.0;48.3;667.0;27.9;0.0;0.0;0.0;2.9;5.2;16.8;17.3;5.7;0.6;2.4;0.0;0.0
174;Totaal mechanische bestrijding;Waspeen en bospeen;1995;117.0;12.2;398.0;12.1;0.0;0.0;0.0;0.5;1.4;0.1;10.2;0.1;0.0;0.0;0.0;0.0
175;Totaal mechanische bestrijding;Waspeen en bospeen;1998;115.0;15.0;385.0;13.1;1.8;0.0;0.0;1.8;13.1;6.3;1.8;1.8;1.8;0.0;0.0;0.0
176;Totaal mechanische bestrijding;Waspeen en bospeen;2000;44.0;6.4;53.0;1.8;0.0;0.0;0.0;0.0;0.0;1.3;1.5;0.0;1.0;0.0;0.0;0.0
177;Totaal mechanische bestrijding;Waspeen en bospeen;2004;248.0;50.0;1185.0;48.7;0.0;0.0;0.0;15.7;31.4;16.6;0.0;0.0;0.0;0.0;0.0;0.0
178;Totaal mechanische bestrijding;Waspeen en bospeen;2008;139.0;27.8;550.0;20.7;4.7;0.0;0.0;5.9;9.1;9.4;11.7;1.8;0.0;0.0;0.0;0.0
179;Totaal mechanische bestrijding;Waspeen en bospeen;2012;139.0;32.1;770.0;31.3;0.0;0.0;0.0;5.7;12.9;11.1;11.4;6.1;9.6;0.0;0.0;0.0
180;Totaal mechanische bestrijding;Winterpeen;1995;455.0;26.9;1227.0;26.3;0.0;0.0;0.0;3.5;8.9;9.4;12.3;3.0;0.0;0.0;0.0;0.0
181;Totaal mechanische bestrijding;Winterpeen;1998;520.0;37.2;1702.0;35.3;0.0;0.0;0.0;0.0;6.6;4.9;19.8;12.3;2.0;0.0;0.0;0.0
182;Totaal mechanische bestrijding;Winterpeen;2000;450.0;36.4;2072.0;43.8;0.0;0.0;0.0;1.0;5.0;25.8;32.9;26.3;1.3;0.0;0.0;0.0
183;Totaal mechanische bestrijding;Winterpeen;2004;562.0;51.7;2818.0;51.7;0.0;0.0;0.0;4.8;20.7;34.2;22.7;7.0;1.1;3.0;0.0;0.0
184;Totaal mechanische bestrijding;Winterpeen;2008;469.0;55.6;3876.0;73.3;0.0;0.0;0.0;6.9;1.2;50.9;59.8;30.9;27.7;1.4;0.0;0.0
185;Totaal mechanische bestrijding;Winterpeen;2012;447.0;50.0;3355.0;54.3;3.8;0.0;0.0;4.1;14.8;30.2;23.7;11.3;15.8;4.0;0.0;0.0
186;Totaal mechanische bestrijding;Witlofwortel;1995;738.0;77.8;2950.0;75.9;0.0;0.0;0.0;7.0;9.6;61.6;42.3;10.9;3.1;0.0;0.0;0.0
187;Totaal mechanische bestrijding;Witlofwortel;1998;798.0;88.2;3740.0;88.2;0.0;0.0;0.0;0.0;15.8;38.7;76.2;42.9;0.0;0.0;0.0;0.0
188;Totaal mechanische bestrijding;Witlofwortel;2000;636.0;78.5;3304.0;78.7;0.0;0.0;0.0;2.1;3.8;43.5;63.9;37.3;5.7;0.0;0.0;0.0
189;Totaal mechanische bestrijding;Witlofwortel;2004;419.0;81.3;2387.0;81.3;0.0;0.0;0.0;3.3;2.9;47.1;74.8;38.8;3.1;0.0;0.0;0.0
190;Totaal mechanische bestrijding;Witlofwortel;2008;380.0;82.5;2712.0;85.8;0.0;0.0;0.0;26.2;5.9;46.3;70.1;33.6;17.5;2.4;0.0;0.0
191;Totaal mechanische bestrijding;Witlofwortel;2012;391.0;84.5;2413.0;71.9;5.5;0.0;0.0;11.4;14.0;37.3;46.3;25.7;15.4;3.8;0.0;0.0
192;Totaal mechanische bestrijding;Teeltsector pit- en steenvruchten;1995;;;4677.0;22.1;5.3;0.0;0.0;6.5;13.3;8.5;7.9;2.4;4.2;3.8;2.3;3.4
193;Totaal mechanische bestrijding;Teeltsector pit- en steenvruchten;1998;;;3330.0;18.3;5.4;0.0;0.0;4.2;9.1;5.8;4.4;1.4;0.4;0.9;0.9;0.7
194;Totaal mechanische bestrijding;Teeltsector pit- en steenvruchten;2000;;;4614.0;24.5;2.0;0.0;0.0;7.3;9.9;3.9;7.9;1.4;2.5;0.6;1.3;0.8
195;Totaal mechanische bestrijding;Teeltsector pit- en steenvruchten;2004;;;7090.0;42.4;6.6;0.0;0.0;20.8;33.6;29.2;21.6;8.0;1.6;12.0;0.0;0.0
196;Totaal mechanische bestrijding;Teeltsector pit- en steenvruchten;2008;;;3299.0;19.7;13.0;0.0;0.0;3.5;3.9;7.2;2.3;2.6;3.5;3.4;0.0;0.0
197;Totaal mechanische bestrijding;Teeltsector pit- en steenvruchten;2012;;;5690.0;35.3;7.4;0.0;0.0;19.8;10.1;11.2;11.2;9.0;2.6;2.2;0.0;0.0
198;Totaal mechanische bestrijding;Appels;1995;437.0;14.8;3395.0;22.2;5.7;0.0;0.0;7.5;15.8;7.5;3.3;3.3;3.6;3.6;3.3;4.9
199;Totaal mechanische bestrijding;Appels;1998;454.0;18.8;2993.0;23.3;7.7;0.0;0.0;4.9;12.5;6.1;5.2;1.4;0.6;1.4;1.4;1.2
200;Totaal mechanische bestrijding;Appels;2000;446.0;19.5;3157.0;24.6;2.3;0.0;0.0;8.5;10.6;3.1;5.3;0.5;3.1;0.0;1.8;1.1
201;Totaal mechanische bestrijding;Appels;2004;632.0;34.9;3955.0;38.7;7.7;0.0;0.0;17.0;28.9;22.8;15.6;9.4;1.6;4.5;0.0;0.0
202;Totaal mechanische bestrijding;Appels;2008;572.0;35.4;1787.0;19.2;10.7;0.0;0.0;4.2;5.9;11.4;3.1;4.0;6.6;5.4;0.0;0.0
203;Totaal mechanische bestrijding;Appels;2012;492.0;35.3;3384.0;42.6;7.2;0.0;0.0;24.9;14.7;12.9;12.6;11.7;2.8;2.1;0.0;0.0
204;Totaal mechanische bestrijding;Peren;1995;363.0;13.3;1284.0;21.8;4.4;0.0;0.0;4.4;7.7;10.7;18.2;0.5;5.5;4.4;0.0;0.0
205;Totaal mechanische bestrijding;Peren;1998;279.0;12.6;504.0;9.5;1.2;0.0;0.0;2.9;2.9;5.4;2.8;1.4;0.3;0.0;0.0;0.0
206;Totaal mechanische bestrijding;Peren;2000;428.0;19.1;1453.0;24.1;0.9;0.0;0.0;4.0;7.9;6.1;14.6;3.7;1.1;2.2;0.0;0.0
207;Totaal mechanische bestrijding;Peren;2004;475.0;25.6;3223.0;49.6;4.3;0.0;0.0;28.1;42.6;41.7;33.4;5.2;1.7;26.7;0.0;0.0
208;Totaal mechanische bestrijding;Peren;2008;348.0;20.3;1511.0;20.2;15.6;0.0;0.0;2.7;1.7;2.4;1.3;1.1;0.0;1.1;0.0;0.0
209;Totaal mechanische bestrijding;Peren;2012;400.0;26.1;2306.0;28.2;7.6;0.0;0.0;13.9;4.8;9.3;9.5;5.8;2.3;2.3;0.0;0.0
210;Totaal mechanische bestrijding;Teeltsector boomkwekerijgewassen;1995;;;5701.0;67.0;3.3;2.0;11.1;35.4;43.3;44.5;41.2;37.8;13.2;9.6;2.2;0.5
211;Totaal mechanische bestrijding;Teeltsector boomkwekerijgewassen;1998;;;7392.0;73.3;6.8;4.4;10.2;21.6;51.8;32.1;42.2;35.0;20.3;8.6;1.6;1.4
212;Totaal mechanische bestrijding;Teeltsector boomkwekerijgewassen;2000;;;10407.0;78.7;3.4;4.2;8.5;36.0;45.9;51.8;53.8;50.0;43.3;15.3;5.6;6.7
213;Totaal mechanische bestrijding;Teeltsector boomkwekerijgewassen;2004;;;9410.0;67.3;0.5;2.6;9.4;30.8;49.4;41.6;43.4;35.9;20.6;10.2;2.1;1.8
214;Totaal mechanische bestrijding;Teeltsector boomkwekerijgewassen;2008;;;12855.0;87.3;12.7;0.0;0.0;47.2;62.0;64.9;61.3;54.8;38.3;19.9;0.0;0.0
215;Totaal mechanische bestrijding;Teeltsector boomkwekerijgewassen;2012;;;9294.0;56.3;17.2;0.0;0.0;27.3;37.2;36.8;29.9;27.5;20.0;8.7;0.0;0.0
216;Totaal mechanische bestrijding;Bloemkwekerijgewassen open grond;1995;;;;;;;;;;;;;;;;
217;Totaal mechanische bestrijding;Bloemkwekerijgewassen open grond;1998;1498.0;60.5;1239.0;59.6;5.8;7.7;22.6;30.9;41.5;38.0;45.0;27.2;12.6;2.6;0.9;0.3
218;Totaal mechanische bestrijding;Bloemkwekerijgewassen open grond;2000;1475.0;68.0;1544.0;65.2;3.3;1.8;8.2;38.4;49.7;49.2;38.2;23.6;24.5;4.6;1.2;0.0
219;Totaal mechanische bestrijding;Bloemkwekerijgewassen open grond;2004;1205.0;67.9;1740.0;72.4;0.0;1.7;18.5;41.6;59.8;49.4;57.9;30.9;16.5;10.6;0.7;0.3
220;Totaal mechanische bestrijding;Bloemkwekerijgewassen open grond;2008;1204.0;83.0;2253.0;87.3;45.4;0.0;0.0;60.5;67.3;74.4;71.7;47.8;26.8;10.5;0.0;0.0
221;Totaal mechanische bestrijding;Bloemkwekerijgewassen open grond;2012;867.0;64.5;1489.0;51.2;18.1;0.0;0.0;33.6;30.5;38.5;34.6;25.3;16.3;5.8;0.0;0.0
222;Totaal mechanische bestrijding;Bos- en haagplantsoen;1995;759.0;67.6;1617.0;72.9;2.3;1.3;16.3;49.0;52.6;50.1;42.9;41.2;16.2;11.1;1.5;1.5
223;Totaal mechanische bestrijding;Bos- en haagplantsoen;1998;723.0;68.9;1487.0;65.3;0.0;3.0;10.6;29.8;54.7;31.3;47.7;53.0;15.7;6.8;0.0;2.4
224;Totaal mechanische bestrijding;Bos- en haagplantsoen;2000;816.0;79.5;2001.0;87.5;3.1;0.0;9.1;39.3;37.7;32.4;48.8;36.5;27.4;3.2;2.4;0.0
225;Totaal mechanische bestrijding;Bos- en haagplantsoen;2004;625.0;73.2;1801.0;78.3;0.0;1.1;5.6;32.3;60.8;62.4;63.3;40.9;29.1;2.1;0.0;0.0
226;Totaal mechanische bestrijding;Bos- en haagplantsoen;2008;712.0;87.9;2247.0;77.8;9.9;0.0;0.0;46.7;36.9;61.4;54.7;49.9;40.8;8.3;0.0;0.0
227;Totaal mechanische bestrijding;Bos- en haagplantsoen;2012;519.0;77.6;1719.0;64.4;14.2;0.0;0.0;38.7;55.7;38.6;37.4;33.4;42.0;13.6;0.0;0.0
228;Totaal mechanische bestrijding;Laan- en parkbomen;1995;503.0;67.3;1412.0;58.6;1.3;0.0;3.8;31.8;41.7;44.5;44.2;38.2;12.8;14.7;2.0;0.0
229;Totaal mechanische bestrijding;Laan- en parkbomen;1998;546.0;73.3;2620.0;88.6;7.0;5.4;0.8;4.7;71.5;23.6;35.8;30.6;23.0;15.5;0.0;0.0
230;Totaal mechanische bestrijding;Laan- en parkbomen;2000;659.0;89.2;2607.0;82.6;1.2;0.4;3.8;28.0;54.4;65.9;64.2;69.6;69.8;4.3;0.0;0.0
231;Totaal mechanische bestrijding;Laan- en parkbomen;2004;538.0;79.4;1964.0;55.1;0.0;0.0;6.6;34.2;34.1;24.8;34.8;17.8;13.5;3.4;0.5;0.0
232;Totaal mechanische bestrijding;Laan- en parkbomen;2008;473.0;84.0;4225.0;95.1;1.3;0.0;0.0;48.8;75.1;60.0;58.3;53.7;39.0;29.5;0.0;0.0
233;Totaal mechanische bestrijding;Laan- en parkbomen;2012;401.0;77.6;2403.0;53.0;15.9;0.0;0.0;17.4;24.7;28.5;32.3;27.1;15.0;1.4;0.0;0.0
234;Totaal mechanische bestrijding;Rozenstruiken open grond;1995;260.0;65.2;457.0;71.7;0.0;0.5;7.6;34.8;47.3;55.0;30.2;32.4;12.4;0.0;0.0;0.8
235;Totaal mechanische bestrijding;Rozenstruiken open grond;1998;;;;;;;;;;;;;;;;
236;Totaal mechanische bestrijding;Rozenstruiken open grond;2000;223.0;64.3;440.0;71.8;7.0;7.1;12.4;54.8;50.3;60.9;47.9;35.3;24.3;17.8;7.1;23.0
237;Totaal mechanische bestrijding;Rozenstruiken open grond;2004;177.0;82.5;411.0;88.8;3.2;9.5;13.0;35.4;57.4;76.0;63.7;55.3;27.0;10.3;9.4;3.6
238;Totaal mechanische bestrijding;Rozenstruiken open grond;2008;146.0;88.5;424.0;77.4;15.2;0.0;0.0;22.8;54.4;53.6;48.8;36.6;29.8;19.3;0.0;0.0
239;Totaal mechanische bestrijding;Rozenstruiken open grond;2012;111.0;83.3;460.0;93.0;66.2;0.0;0.0;14.5;28.3;65.6;50.3;44.7;11.1;21.5;0.0;0.0
240;Totaal mechanische bestrijding;Sierconiferen;1995;1116.0;54.7;892.0;61.4;14.1;13.9;20.3;28.4;30.7;44.5;45.2;44.8;13.6;12.9;10.5;0.6
241;Totaal mechanische bestrijding;Sierconiferen;1998;1084.0;59.3;1377.0;75.6;22.0;4.3;7.1;18.4;30.9;27.2;32.9;18.8;24.6;10.2;5.6;2.9
242;Totaal mechanische bestrijding;Sierconiferen;2000;1240.0;67.7;1830.0;78.2;1.7;8.3;10.4;37.4;42.2;49.2;53.6;51.4;49.3;37.3;13.6;12.8
243;Totaal mechanische bestrijding;Sierconiferen;2004;897.0;62.7;2001.0;73.2;0.0;5.2;3.5;36.6;57.3;46.1;52.2;52.9;35.8;26.9;9.7;18.1
244;Totaal mechanische bestrijding;Sierconiferen;2008;997.0;86.4;2576.0;84.7;12.6;0.0;0.0;32.1;69.7;71.4;68.6;70.0;36.6;19.9;0.0;0.0
245;Totaal mechanische bestrijding;Sierconiferen;2012;628.0;72.6;1482.0;48.3;14.3;0.0;0.0;24.9;28.0;32.6;25.8;20.7;16.9;7.8;0.0;0.0
246;Totaal mechanische bestrijding;Vaste planten open grond;1995;839.0;74.2;577.0;81.8;11.3;0.0;21.5;44.7;42.1;41.7;33.1;43.8;10.1;12.5;0.0;0.0
247;Totaal mechanische bestrijding;Vaste planten open grond;1998;825.0;66.7;729.0;76.9;0.6;1.0;19.6;29.9;47.6;56.8;54.2;30.9;31.8;3.0;3.8;0.3
248;Totaal mechanische bestrijding;Vaste planten open grond;2000;905.0;70.8;918.0;76.1;10.4;8.1;9.9;23.9;39.2;47.4;57.4;59.1;21.9;7.2;5.4;5.5
249;Totaal mechanische bestrijding;Vaste planten open grond;2004;710.0;66.4;1062.0;76.7;1.8;8.7;13.4;30.2;60.3;58.2;62.2;58.5;46.0;34.6;3.6;1.3
250;Totaal mechanische bestrijding;Vaste planten open grond;2008;620.0;85.0;1131.0;92.1;38.8;0.0;0.0;61.3;61.7;80.1;75.1;60.7;45.1;20.3;0.0;0.0
251;Totaal mechanische bestrijding;Vaste planten open grond;2012;443.0;73.9;893.0;63.9;18.4;0.0;0.0;34.4;42.2;32.8;31.1;28.0;25.1;16.1;0.0;0.0
252;Totaal mechanische bestrijding;Vruchtbomen;1995;174.0;55.2;774.0;71.2;0.0;0.0;10.1;25.5;40.2;29.5;40.3;28.7;11.0;0.0;0.0;0.0
253;Totaal mechanische bestrijding;Vruchtbomen;1998;;;;;;;;;;;;;;;;
254;Totaal mechanische bestrijding;Vruchtbomen;2000;;;;;;;;;;;;;;;;
255;Totaal mechanische bestrijding;Vruchtbomen;2004;175.0;67.6;730.0;63.8;0.0;0.4;7.3;18.0;49.1;32.7;22.1;36.0;7.7;0.4;0.4;0.0
256;Totaal mechanische bestrijding;Vruchtbomen;2008;;;;;;;;;;;;;;;;
257;Totaal mechanische bestrijding;Vruchtbomen;2012;149.0;75.9;847.0;59.8;4.2;0.0;0.0;17.3;46.4;39.8;9.0;25.5;4.2;1.2;0.0;0.0
258;Totaal mechanische bestrijding;Teeltsector bloembollen en -knollen;1995;;;4041.0;24.8;2.0;0.0;0.0;2.9;4.9;9.8;11.6;6.4;4.9;2.7;0.0;0.4
259;Totaal mechanische bestrijding;Teeltsector bloembollen en -knollen;1998;;;2850.0;16.5;1.2;0.0;0.0;0.8;2.1;7.8;1.1;3.0;0.8;0.6;0.5;0.0
260;Totaal mechanische bestrijding;Teeltsector bloembollen en -knollen;2000;;;2487.0;12.4;0.8;0.0;0.0;1.4;5.0;5.7;3.3;2.0;0.7;1.1;0.0;0.0
261;Totaal mechanische bestrijding;Teeltsector bloembollen en -knollen;2004;;;5658.0;27.7;1.4;0.0;0.0;5.5;10.5;15.7;8.5;2.8;4.0;2.3;0.0;0.0
262;Totaal mechanische bestrijding;Teeltsector bloembollen en -knollen;2008;;;5043.0;23.7;1.3;0.0;0.0;2.4;15.4;11.0;10.6;7.7;4.1;0.2;0.0;0.0
263;Totaal mechanische bestrijding;Teeltsector bloembollen en -knollen;2012;;;3199.0;15.3;7.0;0.0;0.0;7.9;8.0;10.9;3.1;2.0;1.0;2.7;0.0;0.0
264;Totaal mechanische bestrijding;Gladiolen;1995;94.0;23.5;460.0;24.9;0.0;0.0;0.0;0.0;2.5;21.2;7.4;4.9;1.2;0.0;0.0;0.0
265;Totaal mechanische bestrijding;Gladiolen;1998;;;;;;;;;;;;;;;;
266;Totaal mechanische bestrijding;Gladiolen;2000;;;;;;;;;;;;;;;;
267;Totaal mechanische bestrijding;Gladiolen;2004;89.0;42.9;624.0;46.1;0.0;0.0;0.0;14.2;6.9;23.9;24.7;5.8;0.0;0.0;0.0;0.0
268;Totaal mechanische bestrijding;Gladiolen;2008;124.0;71.4;613.0;52.5;0.4;0.0;0.0;3.0;28.1;25.4;40.2;35.8;24.9;0.0;0.0;0.0
269;Totaal mechanische bestrijding;Gladiolen;2012;86.0;50.0;236.0;21.2;0.5;0.0;0.0;0.0;12.5;3.3;11.8;8.5;0.0;0.9;0.0;0.0
270;Totaal mechanische bestrijding;Hyacinten (bollen);1995;70.0;25.5;177.0;18.0;0.3;0.0;0.0;1.2;3.5;3.6;0.0;3.0;6.6;8.2;0.0;0.0
271;Totaal mechanische bestrijding;Hyacinten (bollen);1998;56.0;20.7;386.0;32.6;0.0;0.0;0.0;3.9;5.7;0.0;0.0;21.1;0.0;1.9;3.9;0.0
272;Totaal mechanische bestrijding;Hyacinten (bollen);2000;57.0;23.3;284.0;25.2;0.0;0.0;0.0;0.0;5.9;5.4;2.7;9.5;3.6;7.1;0.0;0.0
273;Totaal mechanische bestrijding;Hyacinten (bollen);2004;54.0;25.7;641.0;56.1;0.0;0.0;0.0;1.8;40.9;34.9;2.1;1.7;10.3;8.9;0.0;0.0
274;Totaal mechanische bestrijding;Hyacinten (bollen);2008;49.0;23.3;120.0;8.6;4.0;0.0;0.0;0.8;4.4;1.8;0.8;0.8;0.9;0.0;0.0;0.0
275;Totaal mechanische bestrijding;Hyacinten (bollen);2012;58.0;36.2;844.0;58.3;15.2;0.0;0.0;20.2;13.4;33.7;1.6;0.0;2.1;6.4;0.0;0.0
276;Totaal mechanische bestrijding;Irissen (bollen);1995;43.0;12.0;84.0;11.6;2.0;0.0;0.0;0.0;0.0;7.3;0.0;2.3;2.0;0.0;0.0;0.0
277;Totaal mechanische bestrijding;Irissen (bollen);1998;63.0;20.7;273.0;41.2;8.0;0.0;0.0;0.0;6.6;14.9;10.0;0.0;4.6;0.0;0.0;0.0
278;Totaal mechanische bestrijding;Irissen (bollen);2000;36.0;13.3;44.0;6.6;0.0;0.0;0.0;0.0;4.4;2.2;4.3;0.0;0.0;0.0;0.0;0.0
279;Totaal mechanische bestrijding;Irissen (bollen);2004;39.0;20.7;122.0;22.0;14.3;0.0;0.0;0.0;0.8;6.9;2.8;0.0;0.0;0.0;0.0;0.0
280;Totaal mechanische bestrijding;Irissen (bollen);2008;28.0;24.3;97.0;23.3;0.0;0.0;0.0;0.0;10.0;15.6;5.4;1.6;0.0;0.0;0.0;0.0
281;Totaal mechanische bestrijding;Irissen (bollen);2012;6.0;8.7;16.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0
282;Totaal mechanische bestrijding;Lelies (bollen);1995;287.0;46.7;1674.0;50.8;5.0;0.0;0.0;8.3;12.6;16.1;40.7;19.3;3.8;5.0;0.0;1.8
283;Totaal mechanische bestrijding;Lelies (bollen);1998;66.0;11.1;1146.0;29.9;0.0;0.0;0.0;0.3;0.0;29.6;0.0;0.0;0.0;0.0;0.0;0.0
284;Totaal mechanische bestrijding;Lelies (bollen);2000;210.0;34.8;1451.0;28.6;0.0;0.0;0.0;0.0;14.8;23.7;14.2;3.3;0.0;0.0;0.0;0.0
285;Totaal mechanische bestrijding;Lelies (bollen);2004;219.0;47.4;1773.0;39.1;0.0;0.0;0.0;11.5;14.8;27.6;17.0;7.1;4.3;0.1;0.0;0.0
286;Totaal mechanische bestrijding;Lelies (bollen);2008;217.0;52.2;2047.0;41.2;2.2;0.0;0.0;2.2;21.2;21.7;18.1;9.2;2.2;0.0;0.0;0.0
287;Totaal mechanische bestrijding;Lelies (bollen);2012;88.0;27.8;610.0;12.0;2.2;0.0;0.0;7.0;2.2;3.4;7.0;3.8;0.0;2.2;0.0;0.0
288;Totaal mechanische bestrijding;Narcissen (bollen);1995;123.0;15.0;215.0;15.3;0.0;0.0;0.0;0.0;5.0;11.5;6.4;3.2;0.0;0.0;0.0;0.0
289;Totaal mechanische bestrijding;Narcissen (bollen);1998;142.0;19.4;193.0;12.1;0.0;0.0;0.0;2.0;2.8;2.5;3.2;0.0;3.8;2.7;0.0;0.0
290;Totaal mechanische bestrijding;Narcissen (bollen);2000;193.0;27.9;318.0;17.3;0.0;0.0;0.0;4.3;5.3;8.0;0.9;0.0;1.8;0.0;0.0;0.0
291;Totaal mechanische bestrijding;Narcissen (bollen);2004;146.0;25.0;285.0;15.9;3.5;0.0;0.0;3.5;8.8;8.8;1.4;0.0;9.3;0.4;0.0;0.0
292;Totaal mechanische bestrijding;Narcissen (bollen);2008;131.0;27.5;464.0;23.5;2.0;0.0;0.0;13.5;8.5;5.2;1.8;3.7;0.0;1.8;0.0;0.0
293;Totaal mechanische bestrijding;Narcissen (bollen);2012;111.0;31.9;219.0;12.3;5.3;0.0;0.0;4.1;2.9;4.3;2.7;3.8;2.8;1.6;0.0;0.0
294;Totaal mechanische bestrijding;Tulpen (bollen);1995;174.0;8.8;925.0;11.5;2.5;0.0;0.0;2.5;1.6;0.6;0.0;0.0;9.3;0.0;0.0;0.0
295;Totaal mechanische bestrijding;Tulpen (bollen);1998;139.0;7.3;566.0;5.6;1.4;0.0;0.0;0.0;1.2;2.2;0.1;1.0;0.0;0.0;0.0;0.0
296;Totaal mechanische bestrijding;Tulpen (bollen);2000;131.0;7.9;345.0;3.6;1.7;0.0;0.0;2.0;1.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0
297;Totaal mechanische bestrijding;Tulpen (bollen);2004;110.0;7.7;580.0;5.3;1.3;0.0;0.0;0.0;0.8;0.2;0.0;0.0;3.0;3.0;0.0;0.0
298;Totaal mechanische bestrijding;Tulpen (bollen);2008;164.0;14.6;1703.0;15.0;0.0;0.0;0.0;1.5;13.6;1.1;0.0;0.0;0.0;0.3;0.0;0.0
299;Totaal mechanische bestrijding;Tulpen (bollen);2012;114.0;13.0;1274.0;11.3;5.3;0.0;0.0;2.8;6.7;1.4;1.4;1.4;0.0;1.3;0.0;0.0
300;Totaal mechanische bestrijding;Teeltsector groenten onder glas;1995;;;;;;;;;;;;;;;;
301;Totaal mechanische bestrijding;Teeltsector groenten onder glas;1998;;;596.0;19.7;7.1;2.4;4.6;5.0;4.2;4.5;2.3;1.8;0.3;0.7;3.6;1.4
302;Totaal mechanische bestrijding;Teeltsector groenten onder glas;2000;;;583.0;19.8;2.3;5.3;8.1;3.1;5.0;3.2;4.8;2.6;1.5;1.9;1.8;0.9
303;Totaal mechanische bestrijding;Teeltsector groenten onder glas;2004;;;1135.0;34.5;7.5;4.1;7.6;5.2;4.8;3.6;6.1;5.4;4.4;9.0;17.4;6.1
304;Totaal mechanische bestrijding;Teeltsector groenten onder glas;2008;;;598.0;16.3;6.0;6.3;8.9;4.8;9.0;2.9;3.6;4.9;4.5;3.2;2.8;0.9
305;Totaal mechanische bestrijding;Teeltsector groenten onder glas;2012;;;986.0;25.2;4.4;8.1;11.0;8.1;7.9;4.7;6.2;4.6;5.1;5.6;4.4;4.6
306;Totaal mechanische bestrijding;Aardbeien (glasgroenten);1995;;;;;;;;;;;;;;;;
307;Totaal mechanische bestrijding;Aardbeien (glasgroenten);1998;;;;;;;;;;;;;;;;
308;Totaal mechanische bestrijding;Aardbeien (glasgroenten);2000;;;;;;;;;;;;;;;;
309;Totaal mechanische bestrijding;Aardbeien (glasgroenten);2004;;;;;;;;;;;;;;;;
310;Totaal mechanische bestrijding;Aardbeien (glasgroenten);2008;150.0;41.3;104.0;38.5;9.6;17.0;21.7;11.6;8.0;1.8;1.2;2.4;8.0;6.5;8.0;6.2
311;Totaal mechanische bestrijding;Aardbeien (glasgroenten);2012;50.0;17.6;49.0;16.9;0.7;10.7;12.2;1.4;5.2;0.0;0.0;4.0;5.6;0.7;0.7;0.0
312;Totaal mechanische bestrijding;Komkommers;1995;39.0;5.3;30.0;3.7;;;;;;;;;;;;
313;Totaal mechanische bestrijding;Komkommers;1998;102.0;16.9;147.0;20.7;11.0;3.7;5.9;7.6;6.7;5.7;5.2;0.0;0.0;0.0;0.0;0.0
314;Totaal mechanische bestrijding;Komkommers;2000;72.0;13.6;76.0;11.5;1.2;4.4;0.0;0.9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0
315;Totaal mechanische bestrijding;Komkommers;2004;107.0;26.5;153.0;24.5;2.3;0.0;1.1;6.5;0.9;0.9;6.5;2.3;3.2;2.5;10.9;1.4
316;Totaal mechanische bestrijding;Komkommers;2008;45.0;14.5;31.0;4.9;2.8;0.0;0.1;0.9;1.1;0.5;0.1;0.1;0.8;0.1;0.0;0.0
317;Totaal mechanische bestrijding;Komkommers;2012;42.0;16.7;56.0;9.0;5.4;4.4;1.8;1.9;1.8;0.8;3.3;2.9;1.0;0.0;0.0;0.0
318;Totaal mechanische bestrijding;Paprika's;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;Totaal mechanische bestrijding;Paprika's;1998;123.0;17.3;207.0;20.5;7.8;2.3;5.2;6.0;2.7;4.1;0.9;3.8;0.6;1.7;3.1;1.7
