ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
1518;4651 Groothandel in computers, software;2023 3e kwartaal;101.4;-10.6
1519;4651 Groothandel in computers, software;2023 4e kwartaal;116.0;-2.4
1520;4652 Groothandel in overige elektronica;2005 1e kwartaal;72.8;
1521;4652 Groothandel in overige elektronica;2005 2e kwartaal;92.3;
1522;4652 Groothandel in overige elektronica;2005 3e kwartaal;80.0;
1523;4652 Groothandel in overige elektronica;2005 4e kwartaal;85.6;
1524;4652 Groothandel in overige elektronica;2005;82.7;
1525;4652 Groothandel in overige elektronica;2006 1e kwartaal;81.3;11.7
1526;4652 Groothandel in overige elektronica;2006 2e kwartaal;100.7;9.1
1527;4652 Groothandel in overige elektronica;2006 3e kwartaal;90.6;13.3
1528;4652 Groothandel in overige elektronica;2006 4e kwartaal;105.0;22.6
1529;4652 Groothandel in overige elektronica;2006;94.4;14.2
1530;4652 Groothandel in overige elektronica;2007 1e kwartaal;94.6;16.4
1531;4652 Groothandel in overige elektronica;2007 2e kwartaal;116.6;15.7
1532;4652 Groothandel in overige elektronica;2007 3e kwartaal;100.4;10.8
1533;4652 Groothandel in overige elektronica;2007 4e kwartaal;110.3;5.1
1534;4652 Groothandel in overige elektronica;2007;105.5;11.7
1535;4652 Groothandel in overige elektronica;2008 1e kwartaal;100.2;5.9
1536;4652 Groothandel in overige elektronica;2008 2e kwartaal;121.3;4.1
1537;4652 Groothandel in overige elektronica;2008 3e kwartaal;100.5;0.0
1538;4652 Groothandel in overige elektronica;2008 4e kwartaal;106.2;-3.8
1539;4652 Groothandel in overige elektronica;2008;107.0;1.5
1540;4652 Groothandel in overige elektronica;2009 1e kwartaal;89.0;-11.2
1541;4652 Groothandel in overige elektronica;2009 2e kwartaal;98.2;-19.1
1542;4652 Groothandel in overige elektronica;2009 3e kwartaal;85.9;-14.5
1543;4652 Groothandel in overige elektronica;2009 4e kwartaal;95.8;-9.8
1544;4652 Groothandel in overige elektronica;2009;92.2;-13.9
1545;4652 Groothandel in overige elektronica;2010 1e kwartaal;88.4;-0.7
1546;4652 Groothandel in overige elektronica;2010 2e kwartaal;102.3;4.2
1547;4652 Groothandel in overige elektronica;2010 3e kwartaal;93.7;9.1
1548;4652 Groothandel in overige elektronica;2010 4e kwartaal;103.9;8.5
1549;4652 Groothandel in overige elektronica;2010;97.1;5.3
1550;4652 Groothandel in overige elektronica;2011 1e kwartaal;96.6;9.3
1551;4652 Groothandel in overige elektronica;2011 2e kwartaal;98.3;-3.9
1552;4652 Groothandel in overige elektronica;2011 3e kwartaal;95.2;1.6
1553;4652 Groothandel in overige elektronica;2011 4e kwartaal;103.2;-0.7
1554;4652 Groothandel in overige elektronica;2011;98.3;1.3
1555;4652 Groothandel in overige elektronica;2012 1e kwartaal;96.5;-0.1
1556;4652 Groothandel in overige elektronica;2012 2e kwartaal;93.9;-4.4
1557;4652 Groothandel in overige elektronica;2012 3e kwartaal;89.8;-5.7
1558;4652 Groothandel in overige elektronica;2012 4e kwartaal;100.5;-2.6
1559;4652 Groothandel in overige elektronica;2012;95.2;-3.2
1560;4652 Groothandel in overige elektronica;2013 1e kwartaal;94.8;-1.7
1561;4652 Groothandel in overige elektronica;2013 2e kwartaal;94.2;0.3
1562;4652 Groothandel in overige elektronica;2013 3e kwartaal;91.9;2.3
1563;4652 Groothandel in overige elektronica;2013 4e kwartaal;97.5;-3.0
1564;4652 Groothandel in overige elektronica;2013;94.6;-0.6
1565;4652 Groothandel in overige elektronica;2014 1e kwartaal;97.0;2.3
1566;4652 Groothandel in overige elektronica;2014 2e kwartaal;95.8;1.7
1567;4652 Groothandel in overige elektronica;2014 3e kwartaal;91.8;-0.1
1568;4652 Groothandel in overige elektronica;2014 4e kwartaal;103.8;6.5
1569;4652 Groothandel in overige elektronica;2014;97.1;2.6
1570;4652 Groothandel in overige elektronica;2015 1e kwartaal;98.8;1.9
1571;4652 Groothandel in overige elektronica;2015 2e kwartaal;99.7;4.1
1572;4652 Groothandel in overige elektronica;2015 3e kwartaal;96.4;5.0
1573;4652 Groothandel in overige elektronica;2015 4e kwartaal;105.0;1.2
1574;4652 Groothandel in overige elektronica;2015;100.0;3.0
1575;4652 Groothandel in overige elektronica;2016 1e kwartaal;103.9;5.1
1576;4652 Groothandel in overige elektronica;2016 2e kwartaal;105.5;5.8
1577;4652 Groothandel in overige elektronica;2016 3e kwartaal;101.1;4.9
1578;4652 Groothandel in overige elektronica;2016 4e kwartaal;111.1;5.8
1579;4652 Groothandel in overige elektronica;2016;105.4;5.4
1580;4652 Groothandel in overige elektronica;2017 1e kwartaal;109.5;5.4
1581;4652 Groothandel in overige elektronica;2017 2e kwartaal;111.8;6.0
1582;4652 Groothandel in overige elektronica;2017 3e kwartaal;105.8;4.7
1583;4652 Groothandel in overige elektronica;2017 4e kwartaal;121.7;9.5
1584;4652 Groothandel in overige elektronica;2017;112.2;6.5
1585;4652 Groothandel in overige elektronica;2018 1e kwartaal;116.1;6.0
1586;4652 Groothandel in overige elektronica;2018 2e kwartaal;121.2;8.3
1587;4652 Groothandel in overige elektronica;2018 3e kwartaal;117.0;10.5
1588;4652 Groothandel in overige elektronica;2018 4e kwartaal;130.4;7.2
1589;4652 Groothandel in overige elektronica;2018;121.2;8.0
1590;4652 Groothandel in overige elektronica;2019 1e kwartaal;133.1;14.6
1591;4652 Groothandel in overige elektronica;2019 2e kwartaal;137.1;13.1
1592;4652 Groothandel in overige elektronica;2019 3e kwartaal;131.4;12.3
1593;4652 Groothandel in overige elektronica;2019 4e kwartaal;136.8;4.8
1594;4652 Groothandel in overige elektronica;2019;134.6;11.1
1595;4652 Groothandel in overige elektronica;2020 1e kwartaal;135.2;1.6
1596;4652 Groothandel in overige elektronica;2020 2e kwartaal;138.9;1.3
1597;4652 Groothandel in overige elektronica;2020 3e kwartaal;141.2;7.4
1598;4652 Groothandel in overige elektronica;2020 4e kwartaal;160.8;17.5
1599;4652 Groothandel in overige elektronica;2020;144.0;7.0
1600;4652 Groothandel in overige elektronica;2021 1e kwartaal;158.3;17.1
1601;4652 Groothandel in overige elektronica;2021 2e kwartaal;169.4;21.9
1602;4652 Groothandel in overige elektronica;2021 3e kwartaal;166.5;18.0
1603;4652 Groothandel in overige elektronica;2021 4e kwartaal;189.3;17.7
1604;4652 Groothandel in overige elektronica;2021;170.9;18.6
1605;4652 Groothandel in overige elektronica;2022 1e kwartaal;189.9;20.0
1606;4652 Groothandel in overige elektronica;2022 2e kwartaal;211.2;24.7
1607;4652 Groothandel in overige elektronica;2022 3e kwartaal;220.0;32.1
1608;4652 Groothandel in overige elektronica;2022 4e kwartaal;231.8;22.5
1609;4652 Groothandel in overige elektronica;2022;213.2;24.8
1610;4652 Groothandel in overige elektronica;2023;218.7;2.6
1611;4652 Groothandel in overige elektronica;2023 1e kwartaal;238.0;25.4
1612;4652 Groothandel in overige elektronica;2023 2e kwartaal;235.4;11.4
1613;4652 Groothandel in overige elektronica;2023 3e kwartaal;204.9;-6.9
1614;4652 Groothandel in overige elektronica;2023 4e kwartaal;196.6;-15.2
1615;466 Groothandel in industriemachines;2005 1e kwartaal;76.2;
1616;466 Groothandel in industriemachines;2005 2e kwartaal;79.0;
1617;466 Groothandel in industriemachines;2005 3e kwartaal;78.5;
1618;466 Groothandel in industriemachines;2005 4e kwartaal;94.4;
1619;466 Groothandel in industriemachines;2005;82.0;
1620;466 Groothandel in industriemachines;2006 1e kwartaal;83.7;9.9
1621;466 Groothandel in industriemachines;2006 2e kwartaal;84.3;6.8
1622;466 Groothandel in industriemachines;2006 3e kwartaal;84.8;8.0
1623;466 Groothandel in industriemachines;2006 4e kwartaal;106.5;12.8
1624;466 Groothandel in industriemachines;2006;89.8;9.5
1625;466 Groothandel in industriemachines;2007 1e kwartaal;92.5;10.5
1626;466 Groothandel in industriemachines;2007 2e kwartaal;93.2;10.5
1627;466 Groothandel in industriemachines;2007 3e kwartaal;92.2;8.7
1628;466 Groothandel in industriemachines;2007 4e kwartaal;111.7;4.9
1629;466 Groothandel in industriemachines;2007;97.4;8.4
1630;466 Groothandel in industriemachines;2008 1e kwartaal;100.6;8.7
1631;466 Groothandel in industriemachines;2008 2e kwartaal;100.8;8.1
1632;466 Groothandel in industriemachines;2008 3e kwartaal;96.3;4.4
1633;466 Groothandel in industriemachines;2008 4e kwartaal;109.4;-2.1
1634;466 Groothandel in industriemachines;2008;101.7;4.5
1635;466 Groothandel in industriemachines;2009 1e kwartaal;87.2;-13.3
1636;466 Groothandel in industriemachines;2009 2e kwartaal;84.7;-15.9
1637;466 Groothandel in industriemachines;2009 3e kwartaal;80.3;-16.6
1638;466 Groothandel in industriemachines;2009 4e kwartaal;94.8;-13.3
1639;466 Groothandel in industriemachines;2009;86.8;-14.7
1640;466 Groothandel in industriemachines;2010 1e kwartaal;82.0;-6.0
1641;466 Groothandel in industriemachines;2010 2e kwartaal;84.8;0.1
1642;466 Groothandel in industriemachines;2010 3e kwartaal;86.6;7.8
1643;466 Groothandel in industriemachines;2010 4e kwartaal;107.1;13.0
1644;466 Groothandel in industriemachines;2010;90.1;3.9
1645;466 Groothandel in industriemachines;2011 1e kwartaal;96.6;17.8
1646;466 Groothandel in industriemachines;2011 2e kwartaal;95.9;13.1
1647;466 Groothandel in industriemachines;2011 3e kwartaal;97.4;12.5
1648;466 Groothandel in industriemachines;2011 4e kwartaal;103.6;-3.3
1649;466 Groothandel in industriemachines;2011;98.4;9.2
1650;466 Groothandel in industriemachines;2012 1e kwartaal;97.5;1.0
1651;466 Groothandel in industriemachines;2012 2e kwartaal;97.6;1.8
1652;466 Groothandel in industriemachines;2012 3e kwartaal;92.3;-5.2
1653;466 Groothandel in industriemachines;2012 4e kwartaal;100.8;-2.7
1654;466 Groothandel in industriemachines;2012;97.0;-1.4
1655;466 Groothandel in industriemachines;2013 1e kwartaal;91.1;-6.6
1656;466 Groothandel in industriemachines;2013 2e kwartaal;95.7;-1.9
1657;466 Groothandel in industriemachines;2013 3e kwartaal;91.3;-1.1
1658;466 Groothandel in industriemachines;2013 4e kwartaal;99.9;-0.9
1659;466 Groothandel in industriemachines;2013;94.5;-2.6
1660;466 Groothandel in industriemachines;2014 1e kwartaal;90.8;-0.3
1661;466 Groothandel in industriemachines;2014 2e kwartaal;94.4;-1.4
1662;466 Groothandel in industriemachines;2014 3e kwartaal;93.6;2.6
1663;466 Groothandel in industriemachines;2014 4e kwartaal;105.1;5.2
1664;466 Groothandel in industriemachines;2014;96.0;1.6
1665;466 Groothandel in industriemachines;2015 1e kwartaal;96.9;6.6
1666;466 Groothandel in industriemachines;2015 2e kwartaal;100.6;6.5
1667;466 Groothandel in industriemachines;2015 3e kwartaal;94.2;0.7
1668;466 Groothandel in industriemachines;2015 4e kwartaal;108.3;3.1
1669;466 Groothandel in industriemachines;2015;100.0;4.2
1670;466 Groothandel in industriemachines;2016 1e kwartaal;102.4;5.7
1671;466 Groothandel in industriemachines;2016 2e kwartaal;106.6;5.9
1672;466 Groothandel in industriemachines;2016 3e kwartaal;98.8;4.8
1673;466 Groothandel in industriemachines;2016 4e kwartaal;112.0;3.4
1674;466 Groothandel in industriemachines;2016;104.9;4.9
1675;466 Groothandel in industriemachines;2017 1e kwartaal;109.7;7.1
1676;466 Groothandel in industriemachines;2017 2e kwartaal;112.3;5.3
1677;466 Groothandel in industriemachines;2017 3e kwartaal;108.6;9.9
1678;466 Groothandel in industriemachines;2017 4e kwartaal;119.0;6.3
1679;466 Groothandel in industriemachines;2017;112.4;7.1
1680;466 Groothandel in industriemachines;2018 1e kwartaal;115.8;5.5
1681;466 Groothandel in industriemachines;2018 2e kwartaal;119.6;6.5
1682;466 Groothandel in industriemachines;2018 3e kwartaal;111.9;3.0
1683;466 Groothandel in industriemachines;2018 4e kwartaal;125.5;5.4
1684;466 Groothandel in industriemachines;2018;118.2;5.1
1685;466 Groothandel in industriemachines;2019 1e kwartaal;122.7;5.9
1686;466 Groothandel in industriemachines;2019 2e kwartaal;124.7;4.3
1687;466 Groothandel in industriemachines;2019 3e kwartaal;117.9;5.4
1688;466 Groothandel in industriemachines;2019 4e kwartaal;127.2;1.4
1689;466 Groothandel in industriemachines;2019;123.1;4.2
1690;466 Groothandel in industriemachines;2020 1e kwartaal;124.5;1.5
1691;466 Groothandel in industriemachines;2020 2e kwartaal;111.0;-11.0
1692;466 Groothandel in industriemachines;2020 3e kwartaal;116.1;-1.5
1693;466 Groothandel in industriemachines;2020 4e kwartaal;127.8;0.5
1694;466 Groothandel in industriemachines;2020;119.9;-2.6
1695;466 Groothandel in industriemachines;2021 1e kwartaal;126.7;1.7
1696;466 Groothandel in industriemachines;2021 2e kwartaal;133.7;20.5
1697;466 Groothandel in industriemachines;2021 3e kwartaal;129.7;11.7
1698;466 Groothandel in industriemachines;2021 4e kwartaal;145.2;13.6
1699;466 Groothandel in industriemachines;2021;133.8;11.7
1700;466 Groothandel in industriemachines;2022 1e kwartaal;139.7;10.3
1701;466 Groothandel in industriemachines;2022 2e kwartaal;154.3;15.3
1702;466 Groothandel in industriemachines;2022 3e kwartaal;149.7;15.4
1703;466 Groothandel in industriemachines;2022 4e kwartaal;165.9;14.2
1704;466 Groothandel in industriemachines;2022;152.4;13.9
1705;466 Groothandel in industriemachines;2023;159.3;4.5
1706;466 Groothandel in industriemachines;2023 1e kwartaal;162.0;15.9
1707;466 Groothandel in industriemachines;2023 2e kwartaal;161.2;4.5
1708;466 Groothandel in industriemachines;2023 3e kwartaal;154.0;2.9
1709;466 Groothandel in industriemachines;2023 4e kwartaal;159.8;-3.6
1710;467 Overige gespecialiseerde groothandel;2005 1e kwartaal;82.5;
1711;467 Overige gespecialiseerde groothandel;2005 2e kwartaal;96.8;
1712;467 Overige gespecialiseerde groothandel;2005 3e kwartaal;93.8;
1713;467 Overige gespecialiseerde groothandel;2005 4e kwartaal;100.8;
1714;467 Overige gespecialiseerde groothandel;2005;93.4;
1715;467 Overige gespecialiseerde groothandel;2006 1e kwartaal;100.9;22.3
1716;467 Overige gespecialiseerde groothandel;2006 2e kwartaal;113.9;17.7
1717;467 Overige gespecialiseerde groothandel;2006 3e kwartaal;109.4;16.6
1718;467 Overige gespecialiseerde groothandel;2006 4e kwartaal;110.7;9.9
1719;467 Overige gespecialiseerde groothandel;2006;108.7;16.4
1720;467 Overige gespecialiseerde groothandel;2007 1e kwartaal;113.3;12.3
1721;467 Overige gespecialiseerde groothandel;2007 2e kwartaal;123.0;8.0
1722;467 Overige gespecialiseerde groothandel;2007 3e kwartaal;117.6;7.4
1723;467 Overige gespecialiseerde groothandel;2007 4e kwartaal;128.7;16.2
1724;467 Overige gespecialiseerde groothandel;2007;120.6;10.9
1725;467 Overige gespecialiseerde groothandel;2008 1e kwartaal;129.4;14.3
1726;467 Overige gespecialiseerde groothandel;2008 2e kwartaal;153.9;25.2
1727;467 Overige gespecialiseerde groothandel;2008 3e kwartaal;146.2;24.3
1728;467 Overige gespecialiseerde groothandel;2008 4e kwartaal;123.9;-3.7
1729;467 Overige gespecialiseerde groothandel;2008;138.4;14.7
1730;467 Overige gespecialiseerde groothandel;2009 1e kwartaal;107.9;-16.7
1731;467 Overige gespecialiseerde groothandel;2009 2e kwartaal;118.8;-22.9
1732;467 Overige gespecialiseerde groothandel;2009 3e kwartaal;118.6;-18.8
1733;467 Overige gespecialiseerde groothandel;2009 4e kwartaal;125.1;1.0
1734;467 Overige gespecialiseerde groothandel;2009;117.6;-15.0
1735;467 Overige gespecialiseerde groothandel;2010 1e kwartaal;127.0;17.8
1736;467 Overige gespecialiseerde groothandel;2010 2e kwartaal;145.0;22.1
1737;467 Overige gespecialiseerde groothandel;2010 3e kwartaal;130.4;10.0
1738;467 Overige gespecialiseerde groothandel;2010 4e kwartaal;146.2;16.8
1739;467 Overige gespecialiseerde groothandel;2010;137.2;16.6
1740;467 Overige gespecialiseerde groothandel;2011 1e kwartaal;153.1;20.5
1741;467 Overige gespecialiseerde groothandel;2011 2e kwartaal;168.2;16.0
1742;467 Overige gespecialiseerde groothandel;2011 3e kwartaal;155.3;19.1
1743;467 Overige gespecialiseerde groothandel;2011 4e kwartaal;150.8;3.2
1744;467 Overige gespecialiseerde groothandel;2011;156.9;14.4
1745;467 Overige gespecialiseerde groothandel;2012 1e kwartaal;151.1;-1.3
1746;467 Overige gespecialiseerde groothandel;2012 2e kwartaal;150.3;-10.6
1747;467 Overige gespecialiseerde groothandel;2012 3e kwartaal;147.3;-5.2
1748;467 Overige gespecialiseerde groothandel;2012 4e kwartaal;140.9;-6.6
1749;467 Overige gespecialiseerde groothandel;2012;147.4;-6.0
1750;467 Overige gespecialiseerde groothandel;2013 1e kwartaal;128.6;-14.8
1751;467 Overige gespecialiseerde groothandel;2013 2e kwartaal;133.1;-11.5
1752;467 Overige gespecialiseerde groothandel;2013 3e kwartaal;132.4;-10.1
1753;467 Overige gespecialiseerde groothandel;2013 4e kwartaal;128.3;-8.9
1754;467 Overige gespecialiseerde groothandel;2013;130.6;-11.4
1755;467 Overige gespecialiseerde groothandel;2014 1e kwartaal;121.3;-5.7
1756;467 Overige gespecialiseerde groothandel;2014 2e kwartaal;128.7;-3.3
1757;467 Overige gespecialiseerde groothandel;2014 3e kwartaal;118.2;-10.7
1758;467 Overige gespecialiseerde groothandel;2014 4e kwartaal;104.1;-18.8
1759;467 Overige gespecialiseerde groothandel;2014;118.1;-9.6
1760;467 Overige gespecialiseerde groothandel;2015 1e kwartaal;96.5;-20.5
1761;467 Overige gespecialiseerde groothandel;2015 2e kwartaal;106.5;-17.3
1762;467 Overige gespecialiseerde groothandel;2015 3e kwartaal;102.0;-13.7
1763;467 Overige gespecialiseerde groothandel;2015 4e kwartaal;95.0;-8.8
1764;467 Overige gespecialiseerde groothandel;2015;100.0;-15.3
1765;467 Overige gespecialiseerde groothandel;2016 1e kwartaal;87.4;-9.4
1766;467 Overige gespecialiseerde groothandel;2016 2e kwartaal;104.8;-1.6
1767;467 Overige gespecialiseerde groothandel;2016 3e kwartaal;102.3;0.2
1768;467 Overige gespecialiseerde groothandel;2016 4e kwartaal;108.0;13.7
1769;467 Overige gespecialiseerde groothandel;2016;100.6;0.6
1770;467 Overige gespecialiseerde groothandel;2017 1e kwartaal;116.0;32.7
1771;467 Overige gespecialiseerde groothandel;2017 2e kwartaal;115.1;9.8
1772;467 Overige gespecialiseerde groothandel;2017 3e kwartaal;108.0;5.6
1773;467 Overige gespecialiseerde groothandel;2017 4e kwartaal;116.7;8.0
1774;467 Overige gespecialiseerde groothandel;2017;113.9;13.2
1775;467 Overige gespecialiseerde groothandel;2018 1e kwartaal;120.5;3.9
1776;467 Overige gespecialiseerde groothandel;2018 2e kwartaal;131.2;14.0
1777;467 Overige gespecialiseerde groothandel;2018 3e kwartaal;121.8;12.8
1778;467 Overige gespecialiseerde groothandel;2018 4e kwartaal;126.8;8.6
1779;467 Overige gespecialiseerde groothandel;2018;125.1;9.8
1780;467 Overige gespecialiseerde groothandel;2019 1e kwartaal;121.3;0.7
1781;467 Overige gespecialiseerde groothandel;2019 2e kwartaal;128.8;-1.8
1782;467 Overige gespecialiseerde groothandel;2019 3e kwartaal;125.3;2.8
1783;467 Overige gespecialiseerde groothandel;2019 4e kwartaal;126.8;0.0
1784;467 Overige gespecialiseerde groothandel;2019;125.5;0.4
1785;467 Overige gespecialiseerde groothandel;2020 1e kwartaal;123.0;1.4
1786;467 Overige gespecialiseerde groothandel;2020 2e kwartaal;94.9;-26.3
1787;467 Overige gespecialiseerde groothandel;2020 3e kwartaal;101.4;-19.1
1788;467 Overige gespecialiseerde groothandel;2020 4e kwartaal;104.0;-18.0
1789;467 Overige gespecialiseerde groothandel;2020;105.8;-15.7
1790;467 Overige gespecialiseerde groothandel;2021 1e kwartaal;121.9;-1.0
1791;467 Overige gespecialiseerde groothandel;2021 2e kwartaal;142.0;49.6
1792;467 Overige gespecialiseerde groothandel;2021 3e kwartaal;140.9;38.9
1793;467 Overige gespecialiseerde groothandel;2021 4e kwartaal;156.8;50.7
1794;467 Overige gespecialiseerde groothandel;2021;140.4;32.6
1795;467 Overige gespecialiseerde groothandel;2022 1e kwartaal;174.2;42.9
1796;467 Overige gespecialiseerde groothandel;2022 2e kwartaal;201.5;41.9
1797;467 Overige gespecialiseerde groothandel;2022 3e kwartaal;186.9;32.7
1798;467 Overige gespecialiseerde groothandel;2022 4e kwartaal;183.5;17.1
1799;467 Overige gespecialiseerde groothandel;2022;186.5;32.9
1800;467 Overige gespecialiseerde groothandel;2023;159.7;-14.4
1801;467 Overige gespecialiseerde groothandel;2023 1e kwartaal;167.5;-3.9
1802;467 Overige gespecialiseerde groothandel;2023 2e kwartaal;156.1;-22.5
1803;467 Overige gespecialiseerde groothandel;2023 3e kwartaal;154.5;-17.3
1804;467 Overige gespecialiseerde groothandel;2023 4e kwartaal;160.7;-12.4
1805;4671 Groothandel in olie en steenkool;2005 1e kwartaal;77.4;
1806;4671 Groothandel in olie en steenkool;2005 2e kwartaal;95.4;
1807;4671 Groothandel in olie en steenkool;2005 3e kwartaal;100.6;
1808;4671 Groothandel in olie en steenkool;2005 4e kwartaal;107.7;
1809;4671 Groothandel in olie en steenkool;2005;95.3;
1810;4671 Groothandel in olie en steenkool;2006 1e kwartaal;107.3;38.7
1811;4671 Groothandel in olie en steenkool;2006 2e kwartaal;121.3;27.2
1812;4671 Groothandel in olie en steenkool;2006 3e kwartaal;121.7;21.0
1813;4671 Groothandel in olie en steenkool;2006 4e kwartaal;119.6;11.0
1814;4671 Groothandel in olie en steenkool;2006;117.5;23.3
1815;4671 Groothandel in olie en steenkool;2007 1e kwartaal;119.5;11.4
1816;4671 Groothandel in olie en steenkool;2007 2e kwartaal;122.3;0.9
1817;4671 Groothandel in olie en steenkool;2007 3e kwartaal;130.2;7.0
1818;4671 Groothandel in olie en steenkool;2007 4e kwartaal;148.6;24.3
1819;4671 Groothandel in olie en steenkool;2007;130.2;10.8
1820;4671 Groothandel in olie en steenkool;2008 1e kwartaal;142.7;19.4
1821;4671 Groothandel in olie en steenkool;2008 2e kwartaal;177.9;45.4
1822;4671 Groothandel in olie en steenkool;2008 3e kwartaal;178.0;36.6
1823;4671 Groothandel in olie en steenkool;2008 4e kwartaal;146.5;-1.4
1824;4671 Groothandel in olie en steenkool;2008;161.3;23.9
1825;4671 Groothandel in olie en steenkool;2009 1e kwartaal;129.9;-9.0
1826;4671 Groothandel in olie en steenkool;2009 2e kwartaal;143.9;-19.1
1827;4671 Groothandel in olie en steenkool;2009 3e kwartaal;153.9;-13.5
1828;4671 Groothandel in olie en steenkool;2009 4e kwartaal;170.2;16.2
1829;4671 Groothandel in olie en steenkool;2009;149.5;-7.3
1830;4671 Groothandel in olie en steenkool;2010 1e kwartaal;172.3;32.7
1831;4671 Groothandel in olie en steenkool;2010 2e kwartaal;191.9;33.3
1832;4671 Groothandel in olie en steenkool;2010 3e kwartaal;171.8;11.7
1833;4671 Groothandel in olie en steenkool;2010 4e kwartaal;201.0;18.1
1834;4671 Groothandel in olie en steenkool;2010;184.3;23.3
1835;4671 Groothandel in olie en steenkool;2011 1e kwartaal;203.7;18.2
1836;4671 Groothandel in olie en steenkool;2011 2e kwartaal;227.9;18.7
1837;4671 Groothandel in olie en steenkool;2011 3e kwartaal;215.8;25.5
1838;4671 Groothandel in olie en steenkool;2011 4e kwartaal;206.6;2.8
1839;4671 Groothandel in olie en steenkool;2011;213.5;15.9
1840;4671 Groothandel in olie en steenkool;2012 1e kwartaal;202.5;-0.6
1841;4671 Groothandel in olie en steenkool;2012 2e kwartaal;197.0;-13.5
1842;4671 Groothandel in olie en steenkool;2012 3e kwartaal;206.1;-4.5
1843;4671 Groothandel in olie en steenkool;2012 4e kwartaal;191.3;-7.4
1844;4671 Groothandel in olie en steenkool;2012;199.2;-6.7
1845;4671 Groothandel in olie en steenkool;2013 1e kwartaal;166.1;-18.0
1846;4671 Groothandel in olie en steenkool;2013 2e kwartaal;168.0;-14.7
1847;4671 Groothandel in olie en steenkool;2013 3e kwartaal;176.2;-14.5
1848;4671 Groothandel in olie en steenkool;2013 4e kwartaal;168.8;-11.8
1849;4671 Groothandel in olie en steenkool;2013;169.8;-14.8
1850;4671 Groothandel in olie en steenkool;2014 1e kwartaal;149.5;-10.0
1851;4671 Groothandel in olie en steenkool;2014 2e kwartaal;158.3;-5.8
1852;4671 Groothandel in olie en steenkool;2014 3e kwartaal;142.4;-19.2
1853;4671 Groothandel in olie en steenkool;2014 4e kwartaal;108.8;-35.5
1854;4671 Groothandel in olie en steenkool;2014;139.7;-17.7
1855;4671 Groothandel in olie en steenkool;2015 1e kwartaal;93.2;-37.6
1856;4671 Groothandel in olie en steenkool;2015 2e kwartaal;105.6;-33.3
1857;4671 Groothandel in olie en steenkool;2015 3e kwartaal;108.1;-24.1
1858;4671 Groothandel in olie en steenkool;2015 4e kwartaal;93.0;-14.5
1859;4671 Groothandel in olie en steenkool;2015;100.0;-28.4
1860;4671 Groothandel in olie en steenkool;2016 1e kwartaal;77.7;-16.7
1861;4671 Groothandel in olie en steenkool;2016 2e kwartaal;104.0;-1.5
1862;4671 Groothandel in olie en steenkool;2016 3e kwartaal;107.3;-0.8
1863;4671 Groothandel in olie en steenkool;2016 4e kwartaal;115.0;23.6
1864;4671 Groothandel in olie en steenkool;2016;101.0;1.0
1865;4671 Groothandel in olie en steenkool;2017 1e kwartaal;120.6;55.2
1866;4671 Groothandel in olie en steenkool;2017 2e kwartaal;113.0;8.6
1867;4671 Groothandel in olie en steenkool;2017 3e kwartaal;108.2;0.8
1868;4671 Groothandel in olie en steenkool;2017 4e kwartaal;118.9;3.4
1869;4671 Groothandel in olie en steenkool;2017;115.2;14.0
1870;4671 Groothandel in olie en steenkool;2018 1e kwartaal;124.8;3.5
1871;4671 Groothandel in olie en steenkool;2018 2e kwartaal;137.8;21.9
1872;4671 Groothandel in olie en steenkool;2018 3e kwartaal;135.0;24.9
1873;4671 Groothandel in olie en steenkool;2018 4e kwartaal;137.1;15.3
1874;4671 Groothandel in olie en steenkool;2018;133.7;16.1
1875;4671 Groothandel in olie en steenkool;2019 1e kwartaal;127.7;2.3
1876;4671 Groothandel in olie en steenkool;2019 2e kwartaal;136.4;-1.0
1877;4671 Groothandel in olie en steenkool;2019 3e kwartaal;144.0;6.6
1878;4671 Groothandel in olie en steenkool;2019 4e kwartaal;147.0;7.2
1879;4671 Groothandel in olie en steenkool;2019;138.8;3.8
1880;4671 Groothandel in olie en steenkool;2020 1e kwartaal;130.6;2.3
1881;4671 Groothandel in olie en steenkool;2020 2e kwartaal;73.1;-46.4
1882;4671 Groothandel in olie en steenkool;2020 3e kwartaal;90.4;-37.2
1883;4671 Groothandel in olie en steenkool;2020 4e kwartaal;85.0;-42.2
1884;4671 Groothandel in olie en steenkool;2020;94.8;-31.7
1885;4671 Groothandel in olie en steenkool;2021 1e kwartaal;113.0;-13.5
1886;4671 Groothandel in olie en steenkool;2021 2e kwartaal;135.1;84.8
1887;4671 Groothandel in olie en steenkool;2021 3e kwartaal;145.7;61.1
1888;4671 Groothandel in olie en steenkool;2021 4e kwartaal;166.0;95.4
1889;4671 Groothandel in olie en steenkool;2021;140.0;47.7
1890;4671 Groothandel in olie en steenkool;2022 1e kwartaal;190.0;68.1
1891;4671 Groothandel in olie en steenkool;2022 2e kwartaal;242.5;79.5
1892;4671 Groothandel in olie en steenkool;2022 3e kwartaal;241.2;65.6
1893;4671 Groothandel in olie en steenkool;2022 4e kwartaal;233.2;40.5
1894;4671 Groothandel in olie en steenkool;2022;226.7;62.0
1895;4671 Groothandel in olie en steenkool;2023;188.1;-17.0
