ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
2221;S Totaal Diensten;Afrika;2024 2e kwartaal;613.0;834.0;221.0
2222;S Totaal Diensten;Afrika;2024 3e kwartaal;629.0;946.0;317.0
2223;S Totaal Diensten;Afrika;2024 4e kwartaal;735.0;977.0;242.0
2224;S Totaal Diensten;Afrika;2024;2598.0;3555.0;957.0
2225;S Totaal Diensten;Noord Afrika;2020 1e kwartaal;154.0;169.0;15.0
2226;S Totaal Diensten;Noord Afrika;2020 2e kwartaal;114.0;121.0;6.0
2227;S Totaal Diensten;Noord Afrika;2020 3e kwartaal;100.0;112.0;12.0
2228;S Totaal Diensten;Noord Afrika;2020 4e kwartaal;92.0;131.0;39.0
2229;S Totaal Diensten;Noord Afrika;2020;460.0;532.0;72.0
2230;S Totaal Diensten;Noord Afrika;2021 1e kwartaal;112.0;115.0;2.0
2231;S Totaal Diensten;Noord Afrika;2021 2e kwartaal;119.0;110.0;-9.0
2232;S Totaal Diensten;Noord Afrika;2021 3e kwartaal;115.0;136.0;21.0
2233;S Totaal Diensten;Noord Afrika;2021 4e kwartaal;132.0;128.0;-4.0
2234;S Totaal Diensten;Noord Afrika;2021;478.0;489.0;11.0
2235;S Totaal Diensten;Noord Afrika;2022 1e kwartaal;175.0;118.0;-57.0
2236;S Totaal Diensten;Noord Afrika;2022 2e kwartaal;208.0;150.0;-58.0
2237;S Totaal Diensten;Noord Afrika;2022 3e kwartaal;264.0;173.0;-91.0
2238;S Totaal Diensten;Noord Afrika;2022 4e kwartaal;217.0;165.0;-52.0
2239;S Totaal Diensten;Noord Afrika;2022;864.0;606.0;-258.0
2240;S Totaal Diensten;Noord Afrika;2023 1e kwartaal;206.0;163.0;-42.0
2241;S Totaal Diensten;Noord Afrika;2023 2e kwartaal;234.0;168.0;-66.0
2242;S Totaal Diensten;Noord Afrika;2023 3e kwartaal;194.0;175.0;-19.0
2243;S Totaal Diensten;Noord Afrika;2023 4e kwartaal;243.0;189.0;-54.0
2244;S Totaal Diensten;Noord Afrika;2023;878.0;696.0;-181.0
2245;S Totaal Diensten;Noord Afrika;2024 1e kwartaal;255.0;158.0;-97.0
2246;S Totaal Diensten;Noord Afrika;2024 2e kwartaal;302.0;182.0;-120.0
2247;S Totaal Diensten;Noord Afrika;2024 3e kwartaal;279.0;182.0;-97.0
2248;S Totaal Diensten;Noord Afrika;2024 4e kwartaal;363.0;195.0;-167.0
2249;S Totaal Diensten;Noord Afrika;2024;1199.0;717.0;-482.0
2250;S Totaal Diensten;Zuid-Afrika;2020 1e kwartaal;129.0;290.0;161.0
2251;S Totaal Diensten;Zuid-Afrika;2020 2e kwartaal;73.0;228.0;155.0
2252;S Totaal Diensten;Zuid-Afrika;2020 3e kwartaal;67.0;224.0;157.0
2253;S Totaal Diensten;Zuid-Afrika;2020 4e kwartaal;62.0;240.0;179.0
2254;S Totaal Diensten;Zuid-Afrika;2020;330.0;982.0;652.0
2255;S Totaal Diensten;Zuid-Afrika;2021 1e kwartaal;68.0;219.0;150.0
2256;S Totaal Diensten;Zuid-Afrika;2021 2e kwartaal;77.0;228.0;150.0
2257;S Totaal Diensten;Zuid-Afrika;2021 3e kwartaal;71.0;210.0;139.0
2258;S Totaal Diensten;Zuid-Afrika;2021 4e kwartaal;103.0;240.0;137.0
2259;S Totaal Diensten;Zuid-Afrika;2021;320.0;897.0;577.0
2260;S Totaal Diensten;Zuid-Afrika;2022 1e kwartaal;115.0;265.0;150.0
2261;S Totaal Diensten;Zuid-Afrika;2022 2e kwartaal;94.0;245.0;151.0
2262;S Totaal Diensten;Zuid-Afrika;2022 3e kwartaal;123.0;262.0;139.0
2263;S Totaal Diensten;Zuid-Afrika;2022 4e kwartaal;109.0;252.0;143.0
2264;S Totaal Diensten;Zuid-Afrika;2022;440.0;1024.0;584.0
2265;S Totaal Diensten;Zuid-Afrika;2023 1e kwartaal;101.0;245.0;144.0
2266;S Totaal Diensten;Zuid-Afrika;2023 2e kwartaal;113.0;257.0;144.0
2267;S Totaal Diensten;Zuid-Afrika;2023 3e kwartaal;135.0;265.0;130.0
2268;S Totaal Diensten;Zuid-Afrika;2023 4e kwartaal;152.0;268.0;116.0
2269;S Totaal Diensten;Zuid-Afrika;2023;500.0;1035.0;535.0
2270;S Totaal Diensten;Zuid-Afrika;2024 1e kwartaal;160.0;249.0;89.0
2271;S Totaal Diensten;Zuid-Afrika;2024 2e kwartaal;116.0;260.0;144.0
2272;S Totaal Diensten;Zuid-Afrika;2024 3e kwartaal;157.0;300.0;143.0
2273;S Totaal Diensten;Zuid-Afrika;2024 4e kwartaal;165.0;343.0;179.0
2274;S Totaal Diensten;Zuid-Afrika;2024;598.0;1152.0;554.0
2275;S Totaal Diensten;Overig Afrika;2020 1e kwartaal;342.0;640.0;298.0
2276;S Totaal Diensten;Overig Afrika;2020 2e kwartaal;165.0;530.0;365.0
2277;S Totaal Diensten;Overig Afrika;2020 3e kwartaal;171.0;528.0;357.0
2278;S Totaal Diensten;Overig Afrika;2020 4e kwartaal;194.0;588.0;393.0
2279;S Totaal Diensten;Overig Afrika;2020;872.0;2285.0;1414.0
2280;S Totaal Diensten;Overig Afrika;2021 1e kwartaal;210.0;508.0;298.0
2281;S Totaal Diensten;Overig Afrika;2021 2e kwartaal;203.0;545.0;343.0
2282;S Totaal Diensten;Overig Afrika;2021 3e kwartaal;198.0;572.0;375.0
2283;S Totaal Diensten;Overig Afrika;2021 4e kwartaal;267.0;618.0;352.0
2284;S Totaal Diensten;Overig Afrika;2021;877.0;2244.0;1367.0
2285;S Totaal Diensten;Overig Afrika;2022 1e kwartaal;261.0;563.0;302.0
2286;S Totaal Diensten;Overig Afrika;2022 2e kwartaal;298.0;625.0;327.0
2287;S Totaal Diensten;Overig Afrika;2022 3e kwartaal;375.0;719.0;345.0
2288;S Totaal Diensten;Overig Afrika;2022 4e kwartaal;284.0;650.0;366.0
2289;S Totaal Diensten;Overig Afrika;2022;1218.0;2557.0;1339.0
2290;S Totaal Diensten;Overig Afrika;2023 1e kwartaal;287.0;606.0;319.0
2291;S Totaal Diensten;Overig Afrika;2023 2e kwartaal;235.0;747.0;512.0
2292;S Totaal Diensten;Overig Afrika;2023 3e kwartaal;404.0;707.0;303.0
2293;S Totaal Diensten;Overig Afrika;2023 4e kwartaal;336.0;690.0;354.0
2294;S Totaal Diensten;Overig Afrika;2023;1262.0;2750.0;1488.0
2295;S Totaal Diensten;Overig Afrika;2024 1e kwartaal;366.0;640.0;274.0
2296;S Totaal Diensten;Overig Afrika;2024 2e kwartaal;311.0;653.0;341.0
2297;S Totaal Diensten;Overig Afrika;2024 3e kwartaal;350.0;764.0;414.0
2298;S Totaal Diensten;Overig Afrika;2024 4e kwartaal;372.0;782.0;410.0
2299;S Totaal Diensten;Overig Afrika;2024;1399.0;2838.0;1439.0
2300;S Totaal Diensten;Amerika;2020 1e kwartaal;13324.0;9209.0;-4115.0
2301;S Totaal Diensten;Amerika;2020 2e kwartaal;11402.0;8423.0;-2979.0
2302;S Totaal Diensten;Amerika;2020 3e kwartaal;11461.0;8251.0;-3209.0
2303;S Totaal Diensten;Amerika;2020 4e kwartaal;12386.0;8965.0;-3421.0
2304;S Totaal Diensten;Amerika;2020;48572.0;34848.0;-13725.0
2305;S Totaal Diensten;Amerika;2021 1e kwartaal;11701.0;6759.0;-4942.0
2306;S Totaal Diensten;Amerika;2021 2e kwartaal;13510.0;8747.0;-4762.0
2307;S Totaal Diensten;Amerika;2021 3e kwartaal;13356.0;9221.0;-4136.0
2308;S Totaal Diensten;Amerika;2021 4e kwartaal;15310.0;10260.0;-5050.0
2309;S Totaal Diensten;Amerika;2021;53877.0;34987.0;-18890.0
2310;S Totaal Diensten;Amerika;2022 1e kwartaal;13392.0;8006.0;-5387.0
2311;S Totaal Diensten;Amerika;2022 2e kwartaal;15899.0;9955.0;-5944.0
2312;S Totaal Diensten;Amerika;2022 3e kwartaal;16636.0;10147.0;-6489.0
2313;S Totaal Diensten;Amerika;2022 4e kwartaal;19043.0;11436.0;-7606.0
2314;S Totaal Diensten;Amerika;2022;64970.0;39544.0;-25426.0
2315;S Totaal Diensten;Amerika;2023 1e kwartaal;13620.0;10095.0;-3525.0
2316;S Totaal Diensten;Amerika;2023 2e kwartaal;13722.0;10741.0;-2981.0
2317;S Totaal Diensten;Amerika;2023 3e kwartaal;13701.0;11182.0;-2519.0
2318;S Totaal Diensten;Amerika;2023 4e kwartaal;17340.0;13289.0;-4051.0
2319;S Totaal Diensten;Amerika;2023;58383.0;45308.0;-13075.0
2320;S Totaal Diensten;Amerika;2024 1e kwartaal;13254.0;10539.0;-2715.0
2321;S Totaal Diensten;Amerika;2024 2e kwartaal;14453.0;11279.0;-3174.0
2322;S Totaal Diensten;Amerika;2024 3e kwartaal;14924.0;11940.0;-2984.0
2323;S Totaal Diensten;Amerika;2024 4e kwartaal;17189.0;13569.0;-3620.0
2324;S Totaal Diensten;Amerika;2024;59820.0;47327.0;-12493.0
2325;S Totaal Diensten;Noord-Amerika;2020 1e kwartaal;10648.0;6250.0;-4398.0
2326;S Totaal Diensten;Noord-Amerika;2020 2e kwartaal;9830.0;6242.0;-3587.0
2327;S Totaal Diensten;Noord-Amerika;2020 3e kwartaal;10048.0;6460.0;-3588.0
2328;S Totaal Diensten;Noord-Amerika;2020 4e kwartaal;10946.0;7087.0;-3860.0
2329;S Totaal Diensten;Noord-Amerika;2020;41473.0;26039.0;-15434.0
2330;S Totaal Diensten;Noord-Amerika;2021 1e kwartaal;10141.0;5727.0;-4414.0
2331;S Totaal Diensten;Noord-Amerika;2021 2e kwartaal;11603.0;7608.0;-3995.0
2332;S Totaal Diensten;Noord-Amerika;2021 3e kwartaal;11685.0;7912.0;-3773.0
2333;S Totaal Diensten;Noord-Amerika;2021 4e kwartaal;13430.0;8660.0;-4770.0
2334;S Totaal Diensten;Noord-Amerika;2021;46858.0;29907.0;-16952.0
2335;S Totaal Diensten;Noord-Amerika;2022 1e kwartaal;11574.0;6581.0;-4993.0
2336;S Totaal Diensten;Noord-Amerika;2022 2e kwartaal;14021.0;8343.0;-5678.0
2337;S Totaal Diensten;Noord-Amerika;2022 3e kwartaal;14532.0;8352.0;-6180.0
2338;S Totaal Diensten;Noord-Amerika;2022 4e kwartaal;17091.0;9128.0;-7963.0
2339;S Totaal Diensten;Noord-Amerika;2022;57218.0;32403.0;-24815.0
2340;S Totaal Diensten;Noord-Amerika;2023 1e kwartaal;11989.0;8033.0;-3956.0
2341;S Totaal Diensten;Noord-Amerika;2023 2e kwartaal;12056.0;8539.0;-3517.0
2342;S Totaal Diensten;Noord-Amerika;2023 3e kwartaal;12019.0;8870.0;-3149.0
2343;S Totaal Diensten;Noord-Amerika;2023 4e kwartaal;14183.0;10505.0;-3678.0
2344;S Totaal Diensten;Noord-Amerika;2023;50248.0;35947.0;-14300.0
2345;S Totaal Diensten;Noord-Amerika;2024 1e kwartaal;11699.0;8084.0;-3615.0
2346;S Totaal Diensten;Noord-Amerika;2024 2e kwartaal;12878.0;8628.0;-4250.0
2347;S Totaal Diensten;Noord-Amerika;2024 3e kwartaal;13411.0;9241.0;-4170.0
2348;S Totaal Diensten;Noord-Amerika;2024 4e kwartaal;14274.0;11143.0;-3131.0
2349;S Totaal Diensten;Noord-Amerika;2024;52263.0;37096.0;-15167.0
2350;S Totaal Diensten;Midden Amerika;2020 1e kwartaal;2084.0;1381.0;-703.0
2351;S Totaal Diensten;Midden Amerika;2020 2e kwartaal;1027.0;725.0;-302.0
2352;S Totaal Diensten;Midden Amerika;2020 3e kwartaal;1020.0;670.0;-350.0
2353;S Totaal Diensten;Midden Amerika;2020 4e kwartaal;1013.0;868.0;-145.0
2354;S Totaal Diensten;Midden Amerika;2020;5144.0;3644.0;-1500.0
2355;S Totaal Diensten;Midden Amerika;2021 1e kwartaal;1055.0;439.0;-616.0
2356;S Totaal Diensten;Midden Amerika;2021 2e kwartaal;1436.0;569.0;-866.0
2357;S Totaal Diensten;Midden Amerika;2021 3e kwartaal;1235.0;589.0;-646.0
2358;S Totaal Diensten;Midden Amerika;2021 4e kwartaal;1315.0;757.0;-558.0
2359;S Totaal Diensten;Midden Amerika;2021;5040.0;2354.0;-2687.0
2360;S Totaal Diensten;Midden Amerika;2022 1e kwartaal;1284.0;666.0;-618.0
2361;S Totaal Diensten;Midden Amerika;2022 2e kwartaal;1295.0;758.0;-537.0
2362;S Totaal Diensten;Midden Amerika;2022 3e kwartaal;1412.0;812.0;-600.0
2363;S Totaal Diensten;Midden Amerika;2022 4e kwartaal;1321.0;1216.0;-105.0
2364;S Totaal Diensten;Midden Amerika;2022;5312.0;3452.0;-1860.0
2365;S Totaal Diensten;Midden Amerika;2023 1e kwartaal;1222.0;805.0;-417.0
2366;S Totaal Diensten;Midden Amerika;2023 2e kwartaal;1148.0;937.0;-211.0
2367;S Totaal Diensten;Midden Amerika;2023 3e kwartaal;1181.0;937.0;-244.0
2368;S Totaal Diensten;Midden Amerika;2023 4e kwartaal;2467.0;1207.0;-1260.0
2369;S Totaal Diensten;Midden Amerika;2023;6018.0;3887.0;-2131.0
2370;S Totaal Diensten;Midden Amerika;2024 1e kwartaal;968.0;997.0;29.0
2371;S Totaal Diensten;Midden Amerika;2024 2e kwartaal;943.0;1033.0;90.0
2372;S Totaal Diensten;Midden Amerika;2024 3e kwartaal;817.0;1050.0;233.0
2373;S Totaal Diensten;Midden Amerika;2024 4e kwartaal;2208.0;1248.0;-960.0
2374;S Totaal Diensten;Midden Amerika;2024;4936.0;4328.0;-608.0
2375;S Totaal Diensten;Zuid Amerika;2020 1e kwartaal;592.0;1578.0;986.0
2376;S Totaal Diensten;Zuid Amerika;2020 2e kwartaal;545.0;1456.0;910.0
2377;S Totaal Diensten;Zuid Amerika;2020 3e kwartaal;392.0;1121.0;729.0
2378;S Totaal Diensten;Zuid Amerika;2020 4e kwartaal;427.0;1010.0;584.0
2379;S Totaal Diensten;Zuid Amerika;2020;1956.0;5165.0;3209.0
2380;S Totaal Diensten;Zuid Amerika;2021 1e kwartaal;505.0;593.0;88.0
2381;S Totaal Diensten;Zuid Amerika;2021 2e kwartaal;471.0;570.0;99.0
2382;S Totaal Diensten;Zuid Amerika;2021 3e kwartaal;437.0;720.0;283.0
2383;S Totaal Diensten;Zuid Amerika;2021 4e kwartaal;566.0;844.0;278.0
2384;S Totaal Diensten;Zuid Amerika;2021;1979.0;2727.0;748.0
2385;S Totaal Diensten;Zuid Amerika;2022 1e kwartaal;534.0;759.0;225.0
2386;S Totaal Diensten;Zuid Amerika;2022 2e kwartaal;583.0;854.0;271.0
2387;S Totaal Diensten;Zuid Amerika;2022 3e kwartaal;691.0;983.0;291.0
2388;S Totaal Diensten;Zuid Amerika;2022 4e kwartaal;631.0;1092.0;461.0
2389;S Totaal Diensten;Zuid Amerika;2022;2440.0;3688.0;1249.0
2390;S Totaal Diensten;Zuid Amerika;2023 1e kwartaal;409.0;1258.0;849.0
2391;S Totaal Diensten;Zuid Amerika;2023 2e kwartaal;517.0;1265.0;748.0
2392;S Totaal Diensten;Zuid Amerika;2023 3e kwartaal;501.0;1375.0;874.0
2393;S Totaal Diensten;Zuid Amerika;2023 4e kwartaal;690.0;1577.0;887.0
2394;S Totaal Diensten;Zuid Amerika;2023;2117.0;5474.0;3357.0
2395;S Totaal Diensten;Zuid Amerika;2024 1e kwartaal;587.0;1458.0;871.0
2396;S Totaal Diensten;Zuid Amerika;2024 2e kwartaal;632.0;1618.0;986.0
2397;S Totaal Diensten;Zuid Amerika;2024 3e kwartaal;696.0;1649.0;953.0
2398;S Totaal Diensten;Zuid Amerika;2024 4e kwartaal;707.0;1178.0;471.0
2399;S Totaal Diensten;Zuid Amerika;2024;2621.0;5903.0;3282.0
2400;S Totaal Diensten;Azië;2020 1e kwartaal;4546.0;6536.0;1990.0
2401;S Totaal Diensten;Azië;2020 2e kwartaal;3882.0;5852.0;1970.0
2402;S Totaal Diensten;Azië;2020 3e kwartaal;3448.0;5548.0;2099.0
2403;S Totaal Diensten;Azië;2020 4e kwartaal;3967.0;6142.0;2176.0
2404;S Totaal Diensten;Azië;2020;15843.0;24078.0;8236.0
2405;S Totaal Diensten;Azië;2021 1e kwartaal;3881.0;5920.0;2039.0
2406;S Totaal Diensten;Azië;2021 2e kwartaal;3927.0;5829.0;1902.0
2407;S Totaal Diensten;Azië;2021 3e kwartaal;3926.0;6313.0;2388.0
2408;S Totaal Diensten;Azië;2021 4e kwartaal;4838.0;7418.0;2580.0
2409;S Totaal Diensten;Azië;2021;16572.0;25481.0;8909.0
2410;S Totaal Diensten;Azië;2022 1e kwartaal;5076.0;6550.0;1474.0
2411;S Totaal Diensten;Azië;2022 2e kwartaal;5611.0;7827.0;2216.0
2412;S Totaal Diensten;Azië;2022 3e kwartaal;5814.0;8222.0;2408.0
2413;S Totaal Diensten;Azië;2022 4e kwartaal;6840.0;9445.0;2605.0
2414;S Totaal Diensten;Azië;2022;23341.0;32045.0;8703.0
2415;S Totaal Diensten;Azië;2023 1e kwartaal;5146.0;8745.0;3599.0
2416;S Totaal Diensten;Azië;2023 2e kwartaal;5565.0;9118.0;3553.0
2417;S Totaal Diensten;Azië;2023 3e kwartaal;5313.0;8804.0;3491.0
2418;S Totaal Diensten;Azië;2023 4e kwartaal;6185.0;9644.0;3459.0
2419;S Totaal Diensten;Azië;2023;22209.0;36310.0;14101.0
2420;S Totaal Diensten;Azië;2024 1e kwartaal;5753.0;8305.0;2552.0
2421;S Totaal Diensten;Azië;2024 2e kwartaal;5827.0;9876.0;4049.0
2422;S Totaal Diensten;Azië;2024 3e kwartaal;6055.0;9649.0;3594.0
2423;S Totaal Diensten;Azië;2024 4e kwartaal;6780.0;10230.0;3449.0
2424;S Totaal Diensten;Azië;2024;24416.0;38060.0;13644.0
2425;S Totaal Diensten;Nabije en Midden-Oosten;2020 1e kwartaal;741.0;1747.0;1006.0
2426;S Totaal Diensten;Nabije en Midden-Oosten;2020 2e kwartaal;585.0;1446.0;862.0
2427;S Totaal Diensten;Nabije en Midden-Oosten;2020 3e kwartaal;447.0;1312.0;865.0
2428;S Totaal Diensten;Nabije en Midden-Oosten;2020 4e kwartaal;480.0;1402.0;922.0
2429;S Totaal Diensten;Nabije en Midden-Oosten;2020;2252.0;5907.0;3655.0
2430;S Totaal Diensten;Nabije en Midden-Oosten;2021 1e kwartaal;630.0;1510.0;880.0
2431;S Totaal Diensten;Nabije en Midden-Oosten;2021 2e kwartaal;511.0;1333.0;822.0
2432;S Totaal Diensten;Nabije en Midden-Oosten;2021 3e kwartaal;528.0;1512.0;984.0
2433;S Totaal Diensten;Nabije en Midden-Oosten;2021 4e kwartaal;673.0;1649.0;976.0
2434;S Totaal Diensten;Nabije en Midden-Oosten;2021;2342.0;6003.0;3661.0
2435;S Totaal Diensten;Nabije en Midden-Oosten;2022 1e kwartaal;734.0;1514.0;780.0
2436;S Totaal Diensten;Nabije en Midden-Oosten;2022 2e kwartaal;892.0;2162.0;1270.0
2437;S Totaal Diensten;Nabije en Midden-Oosten;2022 3e kwartaal;958.0;2072.0;1114.0
2438;S Totaal Diensten;Nabije en Midden-Oosten;2022 4e kwartaal;1335.0;2455.0;1120.0
2439;S Totaal Diensten;Nabije en Midden-Oosten;2022;3919.0;8203.0;4284.0
2440;S Totaal Diensten;Nabije en Midden-Oosten;2023 1e kwartaal;825.0;2002.0;1177.0
2441;S Totaal Diensten;Nabije en Midden-Oosten;2023 2e kwartaal;742.0;2039.0;1297.0
2442;S Totaal Diensten;Nabije en Midden-Oosten;2023 3e kwartaal;853.0;2211.0;1357.0
2443;S Totaal Diensten;Nabije en Midden-Oosten;2023 4e kwartaal;818.0;2758.0;1940.0
2444;S Totaal Diensten;Nabije en Midden-Oosten;2023;3238.0;9009.0;5771.0
2445;S Totaal Diensten;Nabije en Midden-Oosten;2024 1e kwartaal;1095.0;2129.0;1034.0
2446;S Totaal Diensten;Nabije en Midden-Oosten;2024 2e kwartaal;840.0;2619.0;1779.0
2447;S Totaal Diensten;Nabije en Midden-Oosten;2024 3e kwartaal;983.0;2549.0;1565.0
2448;S Totaal Diensten;Nabije en Midden-Oosten;2024 4e kwartaal;1145.0;2613.0;1468.0
2449;S Totaal Diensten;Nabije en Midden-Oosten;2024;4063.0;9910.0;5847.0
2450;S Totaal Diensten;Overig Azië;2020 1e kwartaal;3805.0;4789.0;984.0
2451;S Totaal Diensten;Overig Azië;2020 2e kwartaal;3297.0;4406.0;1109.0
2452;S Totaal Diensten;Overig Azië;2020 3e kwartaal;3001.0;4236.0;1235.0
2453;S Totaal Diensten;Overig Azië;2020 4e kwartaal;3487.0;4740.0;1253.0
2454;S Totaal Diensten;Overig Azië;2020;13590.0;18171.0;4581.0
2455;S Totaal Diensten;Overig Azië;2021 1e kwartaal;3250.0;4410.0;1160.0
2456;S Totaal Diensten;Overig Azië;2021 2e kwartaal;3416.0;4496.0;1080.0
2457;S Totaal Diensten;Overig Azië;2021 3e kwartaal;3398.0;4802.0;1404.0
2458;S Totaal Diensten;Overig Azië;2021 4e kwartaal;4165.0;5769.0;1604.0
2459;S Totaal Diensten;Overig Azië;2021;14230.0;19477.0;5248.0
2460;S Totaal Diensten;Overig Azië;2022 1e kwartaal;4342.0;5037.0;695.0
2461;S Totaal Diensten;Overig Azië;2022 2e kwartaal;4719.0;5665.0;946.0
2462;S Totaal Diensten;Overig Azië;2022 3e kwartaal;4856.0;6151.0;1294.0
2463;S Totaal Diensten;Overig Azië;2022 4e kwartaal;5505.0;6989.0;1484.0
2464;S Totaal Diensten;Overig Azië;2022;19422.0;23842.0;4420.0
2465;S Totaal Diensten;Overig Azië;2023 1e kwartaal;4321.0;6743.0;2422.0
2466;S Totaal Diensten;Overig Azië;2023 2e kwartaal;4823.0;7079.0;2256.0
2467;S Totaal Diensten;Overig Azië;2023 3e kwartaal;4460.0;6593.0;2134.0
2468;S Totaal Diensten;Overig Azië;2023 4e kwartaal;5367.0;6886.0;1518.0
2469;S Totaal Diensten;Overig Azië;2023;18971.0;27301.0;8330.0
2470;S Totaal Diensten;Overig Azië;2024 1e kwartaal;4658.0;6176.0;1517.0
2471;S Totaal Diensten;Overig Azië;2024 2e kwartaal;4987.0;7257.0;2270.0
2472;S Totaal Diensten;Overig Azië;2024 3e kwartaal;5072.0;7100.0;2028.0
2473;S Totaal Diensten;Overig Azië;2024 4e kwartaal;5635.0;7616.0;1981.0
2474;S Totaal Diensten;Overig Azië;2024;20353.0;28150.0;7797.0
2475;S Totaal Diensten;Oceanië;2020 1e kwartaal;371.0;927.0;556.0
2476;S Totaal Diensten;Oceanië;2020 2e kwartaal;270.0;882.0;612.0
2477;S Totaal Diensten;Oceanië;2020 3e kwartaal;279.0;570.0;291.0
2478;S Totaal Diensten;Oceanië;2020 4e kwartaal;319.0;652.0;333.0
2479;S Totaal Diensten;Oceanië;2020;1240.0;3032.0;1792.0
2480;S Totaal Diensten;Oceanië;2021 1e kwartaal;282.0;585.0;303.0
2481;S Totaal Diensten;Oceanië;2021 2e kwartaal;306.0;648.0;343.0
2482;S Totaal Diensten;Oceanië;2021 3e kwartaal;290.0;623.0;333.0
2483;S Totaal Diensten;Oceanië;2021 4e kwartaal;366.0;726.0;360.0
2484;S Totaal Diensten;Oceanië;2021;1245.0;2583.0;1338.0
2485;S Totaal Diensten;Oceanië;2022 1e kwartaal;402.0;586.0;184.0
2486;S Totaal Diensten;Oceanië;2022 2e kwartaal;399.0;695.0;296.0
2487;S Totaal Diensten;Oceanië;2022 3e kwartaal;447.0;763.0;316.0
2488;S Totaal Diensten;Oceanië;2022 4e kwartaal;662.0;963.0;301.0
2489;S Totaal Diensten;Oceanië;2022;1911.0;3008.0;1097.0
2490;S Totaal Diensten;Oceanië;2023 1e kwartaal;532.0;799.0;267.0
2491;S Totaal Diensten;Oceanië;2023 2e kwartaal;523.0;812.0;289.0
2492;S Totaal Diensten;Oceanië;2023 3e kwartaal;555.0;870.0;315.0
2493;S Totaal Diensten;Oceanië;2023 4e kwartaal;585.0;897.0;311.0
2494;S Totaal Diensten;Oceanië;2023;2196.0;3379.0;1183.0
2495;S Totaal Diensten;Oceanië;2024 1e kwartaal;586.0;749.0;162.0
2496;S Totaal Diensten;Oceanië;2024 2e kwartaal;502.0;893.0;391.0
2497;S Totaal Diensten;Oceanië;2024 3e kwartaal;582.0;945.0;364.0
2498;S Totaal Diensten;Oceanië;2024 4e kwartaal;602.0;1015.0;413.0
2499;S Totaal Diensten;Oceanië;2024;2272.0;3602.0;1330.0
2500;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2020 1e kwartaal;;;
2501;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2020 2e kwartaal;;;
2502;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2020 3e kwartaal;;;
2503;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2020 4e kwartaal;;;
2504;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2020;;;
2505;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2021 1e kwartaal;;;
2506;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2021 2e kwartaal;;;
2507;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2021 3e kwartaal;;;
2508;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2021 4e kwartaal;;;
2509;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2021;;;
2510;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2022 1e kwartaal;;;
2511;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2022 2e kwartaal;;;
2512;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2022 3e kwartaal;;;
2513;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2022 4e kwartaal;;;
2514;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2022;;;
2515;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2023 1e kwartaal;;;
2516;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2023 2e kwartaal;;;
2517;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2023 3e kwartaal;;;
2518;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2023 4e kwartaal;;;
2519;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2023;;;
2520;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2024 1e kwartaal;;;
2521;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2024 2e kwartaal;;;
2522;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2024 3e kwartaal;;;
2523;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2024 4e kwartaal;;;
2524;S Totaal Diensten;Niet nader aangegeven landen niet-EU;2024;;;
2525;SA Industriële diensten;Totaal landen;2020 1e kwartaal;2090.0;1412.0;-679.0
2526;SA Industriële diensten;Totaal landen;2020 2e kwartaal;2039.0;1390.0;-650.0
2527;SA Industriële diensten;Totaal landen;2020 3e kwartaal;2182.0;1214.0;-967.0
2528;SA Industriële diensten;Totaal landen;2020 4e kwartaal;2414.0;1782.0;-632.0
2529;SA Industriële diensten;Totaal landen;2020;8726.0;5798.0;-2928.0
2530;SA Industriële diensten;Totaal landen;2021 1e kwartaal;2131.0;1568.0;-563.0
2531;SA Industriële diensten;Totaal landen;2021 2e kwartaal;2358.0;1710.0;-648.0
2532;SA Industriële diensten;Totaal landen;2021 3e kwartaal;2097.0;1761.0;-336.0
2533;SA Industriële diensten;Totaal landen;2021 4e kwartaal;2413.0;2566.0;154.0
2534;SA Industriële diensten;Totaal landen;2021;8998.0;7606.0;-1392.0
2535;SA Industriële diensten;Totaal landen;2022 1e kwartaal;3023.0;2013.0;-1010.0
