ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
5319;Particulier huishouden;39 jaar;Ongehuwd;2046;69450
5320;Particulier huishouden;39 jaar;Ongehuwd;2047;68252
5321;Particulier huishouden;39 jaar;Ongehuwd;2048;69502
5322;Particulier huishouden;39 jaar;Ongehuwd;2049;69428
5323;Particulier huishouden;39 jaar;Ongehuwd;2050;69131
5324;Particulier huishouden;39 jaar;Ongehuwd;2051;67844
5325;Particulier huishouden;39 jaar;Ongehuwd;2052;66606
5326;Particulier huishouden;39 jaar;Ongehuwd;2053;65267
5327;Particulier huishouden;39 jaar;Ongehuwd;2054;66266
5328;Particulier huishouden;39 jaar;Ongehuwd;2055;64965
5329;Particulier huishouden;39 jaar;Ongehuwd;2056;65606
5330;Particulier huishouden;39 jaar;Ongehuwd;2057;64572
5331;Particulier huishouden;39 jaar;Ongehuwd;2058;64648
5332;Particulier huishouden;39 jaar;Ongehuwd;2059;65393
5333;Particulier huishouden;39 jaar;Ongehuwd;2060;66229
5334;Particulier huishouden;39 jaar;Gehuwd;2019;49454
5335;Particulier huishouden;39 jaar;Gehuwd;2020;50518
5336;Particulier huishouden;39 jaar;Gehuwd;2021;49447
5337;Particulier huishouden;39 jaar;Gehuwd;2022;48563
5338;Particulier huishouden;39 jaar;Gehuwd;2023;48165
5339;Particulier huishouden;39 jaar;Gehuwd;2024;49484
5340;Particulier huishouden;39 jaar;Gehuwd;2025;49839
5341;Particulier huishouden;39 jaar;Gehuwd;2026;50926
5342;Particulier huishouden;39 jaar;Gehuwd;2027;50978
5343;Particulier huishouden;39 jaar;Gehuwd;2028;50209
5344;Particulier huishouden;39 jaar;Gehuwd;2029;50400
5345;Particulier huishouden;39 jaar;Gehuwd;2030;51418
5346;Particulier huishouden;39 jaar;Gehuwd;2031;51049
5347;Particulier huishouden;39 jaar;Gehuwd;2032;50465
5348;Particulier huishouden;39 jaar;Gehuwd;2033;50092
5349;Particulier huishouden;39 jaar;Gehuwd;2034;50161
5350;Particulier huishouden;39 jaar;Gehuwd;2035;49088
5351;Particulier huishouden;39 jaar;Gehuwd;2036;49226
5352;Particulier huishouden;39 jaar;Gehuwd;2037;49327
5353;Particulier huishouden;39 jaar;Gehuwd;2038;50791
5354;Particulier huishouden;39 jaar;Gehuwd;2039;51086
5355;Particulier huishouden;39 jaar;Gehuwd;2040;51698
5356;Particulier huishouden;39 jaar;Gehuwd;2041;51112
5357;Particulier huishouden;39 jaar;Gehuwd;2042;50820
5358;Particulier huishouden;39 jaar;Gehuwd;2043;50632
5359;Particulier huishouden;39 jaar;Gehuwd;2044;49355
5360;Particulier huishouden;39 jaar;Gehuwd;2045;48402
5361;Particulier huishouden;39 jaar;Gehuwd;2046;48140
5362;Particulier huishouden;39 jaar;Gehuwd;2047;47421
5363;Particulier huishouden;39 jaar;Gehuwd;2048;48222
5364;Particulier huishouden;39 jaar;Gehuwd;2049;48181
5365;Particulier huishouden;39 jaar;Gehuwd;2050;48000
5366;Particulier huishouden;39 jaar;Gehuwd;2051;47416
5367;Particulier huishouden;39 jaar;Gehuwd;2052;46769
5368;Particulier huishouden;39 jaar;Gehuwd;2053;46126
5369;Particulier huishouden;39 jaar;Gehuwd;2054;46677
5370;Particulier huishouden;39 jaar;Gehuwd;2055;46102
5371;Particulier huishouden;39 jaar;Gehuwd;2056;46594
5372;Particulier huishouden;39 jaar;Gehuwd;2057;46127
5373;Particulier huishouden;39 jaar;Gehuwd;2058;46282
5374;Particulier huishouden;39 jaar;Gehuwd;2059;46831
5375;Particulier huishouden;39 jaar;Gehuwd;2060;47424
5376;Particulier huishouden;39 jaar;Verweduwd;2019;390
5377;Particulier huishouden;39 jaar;Verweduwd;2020;359
5378;Particulier huishouden;39 jaar;Verweduwd;2021;343
5379;Particulier huishouden;39 jaar;Verweduwd;2022;316
5380;Particulier huishouden;39 jaar;Verweduwd;2023;323
5381;Particulier huishouden;39 jaar;Verweduwd;2024;297
5382;Particulier huishouden;39 jaar;Verweduwd;2025;310
5383;Particulier huishouden;39 jaar;Verweduwd;2026;303
5384;Particulier huishouden;39 jaar;Verweduwd;2027;290
5385;Particulier huishouden;39 jaar;Verweduwd;2028;281
5386;Particulier huishouden;39 jaar;Verweduwd;2029;276
5387;Particulier huishouden;39 jaar;Verweduwd;2030;279
5388;Particulier huishouden;39 jaar;Verweduwd;2031;273
5389;Particulier huishouden;39 jaar;Verweduwd;2032;265
5390;Particulier huishouden;39 jaar;Verweduwd;2033;261
5391;Particulier huishouden;39 jaar;Verweduwd;2034;260
5392;Particulier huishouden;39 jaar;Verweduwd;2035;252
5393;Particulier huishouden;39 jaar;Verweduwd;2036;256
5394;Particulier huishouden;39 jaar;Verweduwd;2037;259
5395;Particulier huishouden;39 jaar;Verweduwd;2038;267
5396;Particulier huishouden;39 jaar;Verweduwd;2039;264
5397;Particulier huishouden;39 jaar;Verweduwd;2040;268
5398;Particulier huishouden;39 jaar;Verweduwd;2041;261
5399;Particulier huishouden;39 jaar;Verweduwd;2042;257
5400;Particulier huishouden;39 jaar;Verweduwd;2043;254
5401;Particulier huishouden;39 jaar;Verweduwd;2044;243
5402;Particulier huishouden;39 jaar;Verweduwd;2045;234
5403;Particulier huishouden;39 jaar;Verweduwd;2046;231
5404;Particulier huishouden;39 jaar;Verweduwd;2047;224
5405;Particulier huishouden;39 jaar;Verweduwd;2048;225
5406;Particulier huishouden;39 jaar;Verweduwd;2049;223
5407;Particulier huishouden;39 jaar;Verweduwd;2050;221
5408;Particulier huishouden;39 jaar;Verweduwd;2051;214
5409;Particulier huishouden;39 jaar;Verweduwd;2052;208
5410;Particulier huishouden;39 jaar;Verweduwd;2053;203
5411;Particulier huishouden;39 jaar;Verweduwd;2054;205
5412;Particulier huishouden;39 jaar;Verweduwd;2055;199
5413;Particulier huishouden;39 jaar;Verweduwd;2056;200
5414;Particulier huishouden;39 jaar;Verweduwd;2057;193
5415;Particulier huishouden;39 jaar;Verweduwd;2058;191
5416;Particulier huishouden;39 jaar;Verweduwd;2059;191
5417;Particulier huishouden;39 jaar;Verweduwd;2060;191
5418;Particulier huishouden;39 jaar;Gescheiden;2019;12364
5419;Particulier huishouden;39 jaar;Gescheiden;2020;12526
5420;Particulier huishouden;39 jaar;Gescheiden;2021;12231
5421;Particulier huishouden;39 jaar;Gescheiden;2022;12191
5422;Particulier huishouden;39 jaar;Gescheiden;2023;12125
5423;Particulier huishouden;39 jaar;Gescheiden;2024;12333
5424;Particulier huishouden;39 jaar;Gescheiden;2025;12430
5425;Particulier huishouden;39 jaar;Gescheiden;2026;12606
5426;Particulier huishouden;39 jaar;Gescheiden;2027;12542
5427;Particulier huishouden;39 jaar;Gescheiden;2028;12265
5428;Particulier huishouden;39 jaar;Gescheiden;2029;12217
5429;Particulier huishouden;39 jaar;Gescheiden;2030;12399
5430;Particulier huishouden;39 jaar;Gescheiden;2031;12240
5431;Particulier huishouden;39 jaar;Gescheiden;2032;11961
5432;Particulier huishouden;39 jaar;Gescheiden;2033;11788
5433;Particulier huishouden;39 jaar;Gescheiden;2034;11771
5434;Particulier huishouden;39 jaar;Gescheiden;2035;11333
5435;Particulier huishouden;39 jaar;Gescheiden;2036;11340
5436;Particulier huishouden;39 jaar;Gescheiden;2037;11455
5437;Particulier huishouden;39 jaar;Gescheiden;2038;11937
5438;Particulier huishouden;39 jaar;Gescheiden;2039;12041
5439;Particulier huishouden;39 jaar;Gescheiden;2040;12321
5440;Particulier huishouden;39 jaar;Gescheiden;2041;12155
5441;Particulier huishouden;39 jaar;Gescheiden;2042;12091
5442;Particulier huishouden;39 jaar;Gescheiden;2043;12072
5443;Particulier huishouden;39 jaar;Gescheiden;2044;11702
5444;Particulier huishouden;39 jaar;Gescheiden;2045;11385
5445;Particulier huishouden;39 jaar;Gescheiden;2046;11301
5446;Particulier huishouden;39 jaar;Gescheiden;2047;11106
5447;Particulier huishouden;39 jaar;Gescheiden;2048;11344
5448;Particulier huishouden;39 jaar;Gescheiden;2049;11359
5449;Particulier huishouden;39 jaar;Gescheiden;2050;11342
5450;Particulier huishouden;39 jaar;Gescheiden;2051;11122
5451;Particulier huishouden;39 jaar;Gescheiden;2052;10922
5452;Particulier huishouden;39 jaar;Gescheiden;2053;10693
5453;Particulier huishouden;39 jaar;Gescheiden;2054;10915
5454;Particulier huishouden;39 jaar;Gescheiden;2055;10681
5455;Particulier huishouden;39 jaar;Gescheiden;2056;10811
5456;Particulier huishouden;39 jaar;Gescheiden;2057;10627
5457;Particulier huishouden;39 jaar;Gescheiden;2058;10646
5458;Particulier huishouden;39 jaar;Gescheiden;2059;10783
5459;Particulier huishouden;39 jaar;Gescheiden;2060;10934
5460;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2019;118854
5461;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2020;119518
5462;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2021;123939
5463;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2022;122370
5464;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2023;120626
5465;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2024;120654
5466;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2025;123787
5467;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2026;125816
5468;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2027;128555
5469;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2028;130079
5470;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2029;129622
5471;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2030;130985
5472;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2031;135889
5473;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2032;135688
5474;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2033;134809
5475;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2034;133998
5476;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2035;134567
5477;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2036;131659
5478;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2037;131901
5479;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2038;132564
5480;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2039;137089
5481;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2040;138036
5482;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2041;140316
5483;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2042;138584
5484;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2043;137782
5485;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2044;137327
5486;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2045;133497
5487;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2046;130411
5488;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2047;129507
5489;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2048;127386
5490;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2049;129680
5491;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2050;129572
5492;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2051;129067
5493;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2052;126958
5494;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2053;124867
5495;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2054;122633
5496;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2055;124414
5497;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2056;122288
5498;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2057;123552
5499;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2058;121849
5500;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2059;122107
5501;Particulier huishouden;40 jaar;Totaal burgerlijke staat;2060;123537
5502;Particulier huishouden;40 jaar;Ongehuwd;2019;54140
5503;Particulier huishouden;40 jaar;Ongehuwd;2020;55311
5504;Particulier huishouden;40 jaar;Ongehuwd;2021;58485
5505;Particulier huishouden;40 jaar;Ongehuwd;2022;58352
5506;Particulier huishouden;40 jaar;Ongehuwd;2023;57634
5507;Particulier huishouden;40 jaar;Ongehuwd;2024;58144
5508;Particulier huishouden;40 jaar;Ongehuwd;2025;59739
5509;Particulier huishouden;40 jaar;Ongehuwd;2026;61266
5510;Particulier huishouden;40 jaar;Ongehuwd;2027;62697
5511;Particulier huishouden;40 jaar;Ongehuwd;2028;64227
5512;Particulier huishouden;40 jaar;Ongehuwd;2029;64843
5513;Particulier huishouden;40 jaar;Ongehuwd;2030;66044
5514;Particulier huishouden;40 jaar;Ongehuwd;2031;69677
5515;Particulier huishouden;40 jaar;Ongehuwd;2032;70010
5516;Particulier huishouden;40 jaar;Ongehuwd;2033;70014
5517;Particulier huishouden;40 jaar;Ongehuwd;2034;69765
5518;Particulier huishouden;40 jaar;Ongehuwd;2035;70265
5519;Particulier huishouden;40 jaar;Ongehuwd;2036;68910
5520;Particulier huishouden;40 jaar;Ongehuwd;2037;68998
5521;Particulier huishouden;40 jaar;Ongehuwd;2038;69426
5522;Particulier huishouden;40 jaar;Ongehuwd;2039;71938
5523;Particulier huishouden;40 jaar;Ongehuwd;2040;72471
5524;Particulier huishouden;40 jaar;Ongehuwd;2041;73816
5525;Particulier huishouden;40 jaar;Ongehuwd;2042;72868
5526;Particulier huishouden;40 jaar;Ongehuwd;2043;72439
5527;Particulier huishouden;40 jaar;Ongehuwd;2044;72199
5528;Particulier huishouden;40 jaar;Ongehuwd;2045;70083
5529;Particulier huishouden;40 jaar;Ongehuwd;2046;68321
5530;Particulier huishouden;40 jaar;Ongehuwd;2047;67782
5531;Particulier huishouden;40 jaar;Ongehuwd;2048;66608
5532;Particulier huishouden;40 jaar;Ongehuwd;2049;67826
5533;Particulier huishouden;40 jaar;Ongehuwd;2050;67750
5534;Particulier huishouden;40 jaar;Ongehuwd;2051;67457
5535;Particulier huishouden;40 jaar;Ongehuwd;2052;66196
5536;Particulier huishouden;40 jaar;Ongehuwd;2053;64987
5537;Particulier huishouden;40 jaar;Ongehuwd;2054;63669
5538;Particulier huishouden;40 jaar;Ongehuwd;2055;64648
5539;Particulier huishouden;40 jaar;Ongehuwd;2056;63373
5540;Particulier huishouden;40 jaar;Ongehuwd;2057;63998
5541;Particulier huishouden;40 jaar;Ongehuwd;2058;62982
5542;Particulier huishouden;40 jaar;Ongehuwd;2059;63061
5543;Particulier huishouden;40 jaar;Ongehuwd;2060;63787
5544;Particulier huishouden;40 jaar;Gehuwd;2019;50591
5545;Particulier huishouden;40 jaar;Gehuwd;2020;50287
5546;Particulier huishouden;40 jaar;Gehuwd;2021;51369
5547;Particulier huishouden;40 jaar;Gehuwd;2022;50283
5548;Particulier huishouden;40 jaar;Gehuwd;2023;49384
5549;Particulier huishouden;40 jaar;Gehuwd;2024;48990
5550;Particulier huishouden;40 jaar;Gehuwd;2025;50322
5551;Particulier huishouden;40 jaar;Gehuwd;2026;50700
5552;Particulier huishouden;40 jaar;Gehuwd;2027;51803
5553;Particulier huishouden;40 jaar;Gehuwd;2028;51881
5554;Particulier huishouden;40 jaar;Gehuwd;2029;51112
5555;Particulier huishouden;40 jaar;Gehuwd;2030;51322
5556;Particulier huishouden;40 jaar;Gehuwd;2031;52370
5557;Particulier huishouden;40 jaar;Gehuwd;2032;52010
5558;Particulier huishouden;40 jaar;Gehuwd;2033;51433
5559;Particulier huishouden;40 jaar;Gehuwd;2034;51064
5560;Particulier huishouden;40 jaar;Gehuwd;2035;51150
5561;Particulier huishouden;40 jaar;Gehuwd;2036;50081
5562;Particulier huishouden;40 jaar;Gehuwd;2037;50227
5563;Particulier huishouden;40 jaar;Gehuwd;2038;50336
5564;Particulier huishouden;40 jaar;Gehuwd;2039;51817
5565;Particulier huishouden;40 jaar;Gehuwd;2040;52121
5566;Particulier huishouden;40 jaar;Gehuwd;2041;52746
5567;Particulier huishouden;40 jaar;Gehuwd;2042;52153
5568;Particulier huishouden;40 jaar;Gehuwd;2043;51855
5569;Particulier huishouden;40 jaar;Gehuwd;2044;51665
5570;Particulier huishouden;40 jaar;Gehuwd;2045;50370
5571;Particulier huishouden;40 jaar;Gehuwd;2046;49404
5572;Particulier huishouden;40 jaar;Gehuwd;2047;49139
5573;Particulier huishouden;40 jaar;Gehuwd;2048;48410
5574;Particulier huishouden;40 jaar;Gehuwd;2049;49222
5575;Particulier huishouden;40 jaar;Gehuwd;2050;49178
5576;Particulier huishouden;40 jaar;Gehuwd;2051;48987
5577;Particulier huishouden;40 jaar;Gehuwd;2052;48390
5578;Particulier huishouden;40 jaar;Gehuwd;2053;47732
5579;Particulier huishouden;40 jaar;Gehuwd;2054;47075
5580;Particulier huishouden;40 jaar;Gehuwd;2055;47631
5581;Particulier huishouden;40 jaar;Gehuwd;2056;47044
5582;Particulier huishouden;40 jaar;Gehuwd;2057;47539
5583;Particulier huishouden;40 jaar;Gehuwd;2058;47062
5584;Particulier huishouden;40 jaar;Gehuwd;2059;47222
5585;Particulier huishouden;40 jaar;Gehuwd;2060;47778
5586;Particulier huishouden;40 jaar;Verweduwd;2019;481
5587;Particulier huishouden;40 jaar;Verweduwd;2020;431
5588;Particulier huishouden;40 jaar;Verweduwd;2021;405
5589;Particulier huishouden;40 jaar;Verweduwd;2022;386
5590;Particulier huishouden;40 jaar;Verweduwd;2023;355
5591;Particulier huishouden;40 jaar;Verweduwd;2024;360
5592;Particulier huishouden;40 jaar;Verweduwd;2025;335
5593;Particulier huishouden;40 jaar;Verweduwd;2026;348
5594;Particulier huishouden;40 jaar;Verweduwd;2027;343
5595;Particulier huishouden;40 jaar;Verweduwd;2028;329
5596;Particulier huishouden;40 jaar;Verweduwd;2029;318
5597;Particulier huishouden;40 jaar;Verweduwd;2030;312
5598;Particulier huishouden;40 jaar;Verweduwd;2031;316
5599;Particulier huishouden;40 jaar;Verweduwd;2032;310
5600;Particulier huishouden;40 jaar;Verweduwd;2033;301
5601;Particulier huishouden;40 jaar;Verweduwd;2034;295
5602;Particulier huishouden;40 jaar;Verweduwd;2035;293
5603;Particulier huishouden;40 jaar;Verweduwd;2036;284
5604;Particulier huishouden;40 jaar;Verweduwd;2037;287
5605;Particulier huishouden;40 jaar;Verweduwd;2038;291
5606;Particulier huishouden;40 jaar;Verweduwd;2039;298
5607;Particulier huishouden;40 jaar;Verweduwd;2040;295
5608;Particulier huishouden;40 jaar;Verweduwd;2041;301
5609;Particulier huishouden;40 jaar;Verweduwd;2042;293
5610;Particulier huishouden;40 jaar;Verweduwd;2043;287
5611;Particulier huishouden;40 jaar;Verweduwd;2044;285
5612;Particulier huishouden;40 jaar;Verweduwd;2045;271
5613;Particulier huishouden;40 jaar;Verweduwd;2046;263
5614;Particulier huishouden;40 jaar;Verweduwd;2047;257
5615;Particulier huishouden;40 jaar;Verweduwd;2048;251
5616;Particulier huishouden;40 jaar;Verweduwd;2049;253
5617;Particulier huishouden;40 jaar;Verweduwd;2050;249
5618;Particulier huishouden;40 jaar;Verweduwd;2051;247
5619;Particulier huishouden;40 jaar;Verweduwd;2052;239
5620;Particulier huishouden;40 jaar;Verweduwd;2053;233
5621;Particulier huishouden;40 jaar;Verweduwd;2054;225
5622;Particulier huishouden;40 jaar;Verweduwd;2055;229
5623;Particulier huishouden;40 jaar;Verweduwd;2056;222
5624;Particulier huishouden;40 jaar;Verweduwd;2057;222
5625;Particulier huishouden;40 jaar;Verweduwd;2058;214
5626;Particulier huishouden;40 jaar;Verweduwd;2059;213
5627;Particulier huishouden;40 jaar;Verweduwd;2060;213
5628;Particulier huishouden;40 jaar;Gescheiden;2019;13642
5629;Particulier huishouden;40 jaar;Gescheiden;2020;13489
5630;Particulier huishouden;40 jaar;Gescheiden;2021;13680
5631;Particulier huishouden;40 jaar;Gescheiden;2022;13349
5632;Particulier huishouden;40 jaar;Gescheiden;2023;13253
5633;Particulier huishouden;40 jaar;Gescheiden;2024;13160
5634;Particulier huishouden;40 jaar;Gescheiden;2025;13391
5635;Particulier huishouden;40 jaar;Gescheiden;2026;13502
5636;Particulier huishouden;40 jaar;Gescheiden;2027;13712
5637;Particulier huishouden;40 jaar;Gescheiden;2028;13642
5638;Particulier huishouden;40 jaar;Gescheiden;2029;13349
5639;Particulier huishouden;40 jaar;Gescheiden;2030;13307
5640;Particulier huishouden;40 jaar;Gescheiden;2031;13526
5641;Particulier huishouden;40 jaar;Gescheiden;2032;13358
5642;Particulier huishouden;40 jaar;Gescheiden;2033;13061
5643;Particulier huishouden;40 jaar;Gescheiden;2034;12874
5644;Particulier huishouden;40 jaar;Gescheiden;2035;12859
5645;Particulier huishouden;40 jaar;Gescheiden;2036;12384
5646;Particulier huishouden;40 jaar;Gescheiden;2037;12389
5647;Particulier huishouden;40 jaar;Gescheiden;2038;12511
5648;Particulier huishouden;40 jaar;Gescheiden;2039;13036
5649;Particulier huishouden;40 jaar;Gescheiden;2040;13149
5650;Particulier huishouden;40 jaar;Gescheiden;2041;13453
5651;Particulier huishouden;40 jaar;Gescheiden;2042;13270
5652;Particulier huishouden;40 jaar;Gescheiden;2043;13201
5653;Particulier huishouden;40 jaar;Gescheiden;2044;13178
5654;Particulier huishouden;40 jaar;Gescheiden;2045;12773
5655;Particulier huishouden;40 jaar;Gescheiden;2046;12423
5656;Particulier huishouden;40 jaar;Gescheiden;2047;12329
