ID;MunicipalWaste;Region;Periods;MixedHouseholdWasteKgPerCapita_1;MixedHouseholdWasteTonnes_2
3517;Wood waste (A- and B wood);Goeree-Overflakkee;2023;;
3518;Wood waste (A- and B wood);Goes;2023;;
3519;Wood waste (A- and B wood);Goirle;2023;;
3520;Wood waste (A- and B wood);Gooise Meren;2023;;
3521;Wood waste (A- and B wood);Gorinchem;2023;0.0;0.0
3522;Wood waste (A- and B wood);Gouda;2023;;
3523;Wood waste (A- and B wood);'s-Gravenhage (municipality);2023;0.0;0.0
3524;Wood waste (A- and B wood);Groningen (municipality);2023;0.0;0.0
3525;Wood waste (A- and B wood);Gulpen-Wittem;2023;;
3526;Wood waste (A- and B wood);Haaksbergen;2023;;
3527;Wood waste (A- and B wood);Haarlem;2023;0.0;0.0
3528;Wood waste (A- and B wood);Haarlemmermeer;2023;;
3529;Wood waste (A- and B wood);Halderberge;2023;;
3530;Wood waste (A- and B wood);Hardenberg;2023;;
3531;Wood waste (A- and B wood);Harderwijk;2023;0.0;0.0
3532;Wood waste (A- and B wood);Hardinxveld-Giessendam;2023;0.0;0.0
3533;Wood waste (A- and B wood);Harlingen;2023;0.0;0.0
3534;Wood waste (A- and B wood);Hattem;2023;;
3535;Wood waste (A- and B wood);Heemskerk;2023;0.0;0.0
3536;Wood waste (A- and B wood);Heemstede;2023;;
3537;Wood waste (A- and B wood);Heerde;2023;;
3538;Wood waste (A- and B wood);Heerenveen;2023;0.0;0.0
3539;Wood waste (A- and B wood);Heerlen;2023;;
3540;Wood waste (A- and B wood);Heeze-Leende;2023;;
3541;Wood waste (A- and B wood);Heiloo;2023;;
3542;Wood waste (A- and B wood);Den Helder;2023;;
3543;Wood waste (A- and B wood);Hellendoorn;2023;;
3544;Wood waste (A- and B wood);Helmond;2023;;
3545;Wood waste (A- and B wood);Hendrik-Ido-Ambacht;2023;;
3546;Wood waste (A- and B wood);Hengelo (O.);2023;;
3547;Wood waste (A- and B wood);'s-Hertogenbosch;2023;;
3548;Wood waste (A- and B wood);Heumen;2023;;
3549;Wood waste (A- and B wood);Heusden;2023;;
3550;Wood waste (A- and B wood);Hillegom;2023;;
3551;Wood waste (A- and B wood);Hilvarenbeek;2023;;
3552;Wood waste (A- and B wood);Hilversum;2023;;
3553;Wood waste (A- and B wood);Hoeksche Waard;2023;;
3554;Wood waste (A- and B wood);Hof van Twente;2023;;
3555;Wood waste (A- and B wood);Het Hogeland;2023;0.0;0.0
3556;Wood waste (A- and B wood);Hollands Kroon;2023;;
3557;Wood waste (A- and B wood);Hoogeveen;2023;;
3558;Wood waste (A- and B wood);Hoorn;2023;;
3559;Wood waste (A- and B wood);Horst aan de Maas;2023;;
3560;Wood waste (A- and B wood);Houten;2023;3.5;178.2
3561;Wood waste (A- and B wood);Huizen;2023;;
3562;Wood waste (A- and B wood);Hulst;2023;;
3563;Wood waste (A- and B wood);IJsselstein;2023;;
3564;Wood waste (A- and B wood);Kaag en Braassem;2023;;
3565;Wood waste (A- and B wood);Kampen;2023;;
3566;Wood waste (A- and B wood);Kapelle;2023;;
3567;Wood waste (A- and B wood);Katwijk;2023;;
3568;Wood waste (A- and B wood);Kerkrade;2023;;
3569;Wood waste (A- and B wood);Koggenland;2023;0.0;0.0
3570;Wood waste (A- and B wood);Krimpen aan den IJssel;2023;;
3571;Wood waste (A- and B wood);Krimpenerwaard;2023;;
3572;Wood waste (A- and B wood);Laarbeek;2023;;
3573;Wood waste (A- and B wood);Land van Cuijk;2023;;
3574;Wood waste (A- and B wood);Landgraaf;2023;;
3575;Wood waste (A- and B wood);Landsmeer;2023;0.0;0.0
3576;Wood waste (A- and B wood);Lansingerland;2023;;
3577;Wood waste (A- and B wood);Laren (NH.);2023;;
3578;Wood waste (A- and B wood);Leeuwarden;2023;0.0;0.0
3579;Wood waste (A- and B wood);Leiden;2023;0.0;0.0
3580;Wood waste (A- and B wood);Leiderdorp;2023;0.0;0.0
3581;Wood waste (A- and B wood);Leidschendam-Voorburg;2023;0.0;0.0
3582;Wood waste (A- and B wood);Lelystad;2023;;
3583;Wood waste (A- and B wood);Leudal;2023;;
3584;Wood waste (A- and B wood);Leusden;2023;;
3585;Wood waste (A- and B wood);Lingewaard;2023;;
3586;Wood waste (A- and B wood);Lisse;2023;;
3587;Wood waste (A- and B wood);Lochem;2023;;
3588;Wood waste (A- and B wood);Loon op Zand;2023;;
3589;Wood waste (A- and B wood);Lopik;2023;;
3590;Wood waste (A- and B wood);Losser;2023;;
3591;Wood waste (A- and B wood);Maasdriel;2023;;
3592;Wood waste (A- and B wood);Maasgouw;2023;;
3593;Wood waste (A- and B wood);Maashorst;2023;;
3594;Wood waste (A- and B wood);Maassluis;2023;;
3595;Wood waste (A- and B wood);Maastricht;2023;;
3596;Wood waste (A- and B wood);Medemblik;2023;0.0;0.0
3597;Wood waste (A- and B wood);Meerssen;2023;;
3598;Wood waste (A- and B wood);Meierijstad;2023;;
3599;Wood waste (A- and B wood);Meppel;2023;;
3600;Wood waste (A- and B wood);Middelburg (Z.);2023;;
3601;Wood waste (A- and B wood);Midden-Delfland;2023;;
3602;Wood waste (A- and B wood);Midden-Drenthe;2023;;
3603;Wood waste (A- and B wood);Midden-Groningen;2023;;
3604;Wood waste (A- and B wood);Moerdijk;2023;;
3605;Wood waste (A- and B wood);Molenlanden;2023;0.0;0.0
3606;Wood waste (A- and B wood);Montferland;2023;;
3607;Wood waste (A- and B wood);Montfoort;2023;;
3608;Wood waste (A- and B wood);Mook en Middelaar;2023;;
3609;Wood waste (A- and B wood);Neder-Betuwe;2023;;
3610;Wood waste (A- and B wood);Nederweert;2023;;
3611;Wood waste (A- and B wood);Nieuwegein;2023;0.0;0.0
3612;Wood waste (A- and B wood);Nieuwkoop;2023;;
3613;Wood waste (A- and B wood);Nijkerk;2023;;
3614;Wood waste (A- and B wood);Nijmegen;2023;0.9;166.0
3615;Wood waste (A- and B wood);Nissewaard;2023;;
3616;Wood waste (A- and B wood);Noardeast-Fryslân;2023;0.0;0.0
3617;Wood waste (A- and B wood);Noord-Beveland;2023;0.0;0.0
3618;Wood waste (A- and B wood);Noordenveld;2023;;
3619;Wood waste (A- and B wood);Noordoostpolder;2023;;
3620;Wood waste (A- and B wood);Noordwijk;2023;;
3621;Wood waste (A- and B wood);Nuenen, Gerwen en Nederwetten;2023;;
3622;Wood waste (A- and B wood);Nunspeet;2023;0.0;0.0
3623;Wood waste (A- and B wood);Oegstgeest;2023;0.0;0.0
3624;Wood waste (A- and B wood);Oirschot;2023;;
3625;Wood waste (A- and B wood);Oisterwijk;2023;;
3626;Wood waste (A- and B wood);Oldambt;2023;;
3627;Wood waste (A- and B wood);Oldebroek;2023;0.0;0.0
3628;Wood waste (A- and B wood);Oldenzaal;2023;;
3629;Wood waste (A- and B wood);Olst-Wijhe;2023;;
3630;Wood waste (A- and B wood);Ommen;2023;;
3631;Wood waste (A- and B wood);Oost Gelre;2023;;
3632;Wood waste (A- and B wood);Oosterhout;2023;;
3633;Wood waste (A- and B wood);Ooststellingwerf;2023;0.0;0.0
3634;Wood waste (A- and B wood);Oostzaan;2023;;
3635;Wood waste (A- and B wood);Opmeer;2023;;
3636;Wood waste (A- and B wood);Opsterland;2023;0.0;0.0
3637;Wood waste (A- and B wood);Oss;2023;;
3638;Wood waste (A- and B wood);Oude IJsselstreek;2023;;
3639;Wood waste (A- and B wood);Ouder-Amstel;2023;0.0;0.0
3640;Wood waste (A- and B wood);Oudewater;2023;;
3641;Wood waste (A- and B wood);Overbetuwe;2023;;
3642;Wood waste (A- and B wood);Papendrecht;2023;0.0;0.0
3643;Wood waste (A- and B wood);Peel en Maas;2023;;
3644;Wood waste (A- and B wood);Pekela;2023;;
3645;Wood waste (A- and B wood);Pijnacker-Nootdorp;2023;;
3646;Wood waste (A- and B wood);Purmerend;2023;0.0;0.0
3647;Wood waste (A- and B wood);Putten;2023;0.0;0.0
3648;Wood waste (A- and B wood);Raalte;2023;;
3649;Wood waste (A- and B wood);Reimerswaal;2023;;
3650;Wood waste (A- and B wood);Renkum;2023;0.0;0.0
3651;Wood waste (A- and B wood);Renswoude;2023;0.0;0.0
3652;Wood waste (A- and B wood);Reusel-De Mierden;2023;;
3653;Wood waste (A- and B wood);Rheden;2023;;
3654;Wood waste (A- and B wood);Rhenen;2023;;
3655;Wood waste (A- and B wood);Ridderkerk;2023;0.0;0.0
3656;Wood waste (A- and B wood);Rijssen-Holten;2023;;
3657;Wood waste (A- and B wood);Rijswijk (ZH.);2023;0.0;0.0
3658;Wood waste (A- and B wood);Roerdalen;2023;;
3659;Wood waste (A- and B wood);Roermond;2023;;
3660;Wood waste (A- and B wood);De Ronde Venen;2023;;
3661;Wood waste (A- and B wood);Roosendaal;2023;;
3662;Wood waste (A- and B wood);Rotterdam;2023;0.0;0.0
3663;Wood waste (A- and B wood);Rozendaal;2023;;
3664;Wood waste (A- and B wood);Rucphen;2023;;
3665;Wood waste (A- and B wood);Schagen;2023;0.0;0.0
3666;Wood waste (A- and B wood);Scherpenzeel;2023;;
3667;Wood waste (A- and B wood);Schiedam;2023;0.0;0.0
3668;Wood waste (A- and B wood);Schiermonnikoog;2023;0.0;0.0
3669;Wood waste (A- and B wood);Schouwen-Duiveland;2023;;
3670;Wood waste (A- and B wood);Simpelveld;2023;;
3671;Wood waste (A- and B wood);Sint-Michielsgestel;2023;;
3672;Wood waste (A- and B wood);Sittard-Geleen;2023;2.6;243.0
3673;Wood waste (A- and B wood);Sliedrecht;2023;;
3674;Wood waste (A- and B wood);Sluis;2023;;
3675;Wood waste (A- and B wood);Smallingerland;2023;2.1;120.0
3676;Wood waste (A- and B wood);Soest;2023;0.0;0.0
3677;Wood waste (A- and B wood);Someren;2023;;
3678;Wood waste (A- and B wood);Son en Breugel;2023;;
3679;Wood waste (A- and B wood);Stadskanaal;2023;;
3680;Wood waste (A- and B wood);Staphorst;2023;;
3681;Wood waste (A- and B wood);Stede Broec;2023;0.0;0.0
3682;Wood waste (A- and B wood);Steenbergen;2023;;
3683;Wood waste (A- and B wood);Steenwijkerland;2023;;
3684;Wood waste (A- and B wood);Stein (L.);2023;2.5;61.2
3685;Wood waste (A- and B wood);Stichtse Vecht;2023;;
3686;Wood waste (A- and B wood);Súdwest-Fryslân;2023;0.0;0.0
3687;Wood waste (A- and B wood);Terneuzen;2023;0.0;0.0
3688;Wood waste (A- and B wood);Terschelling;2023;0.0;0.0
3689;Wood waste (A- and B wood);Texel;2023;;
3690;Wood waste (A- and B wood);Teylingen;2023;;
3691;Wood waste (A- and B wood);Tholen;2023;;
3692;Wood waste (A- and B wood);Tiel;2023;;
3693;Wood waste (A- and B wood);Tilburg;2023;;
3694;Wood waste (A- and B wood);Tubbergen;2023;;
3695;Wood waste (A- and B wood);Twenterand;2023;;
3696;Wood waste (A- and B wood);Tynaarlo;2023;;
3697;Wood waste (A- and B wood);Tytsjerksteradiel;2023;0.0;0.0
3698;Wood waste (A- and B wood);Uitgeest;2023;;
3699;Wood waste (A- and B wood);Uithoorn;2023;;
3700;Wood waste (A- and B wood);Urk;2023;;
3701;Wood waste (A- and B wood);Utrecht (municipality);2023;4.2;1561.0
3702;Wood waste (A- and B wood);Utrechtse Heuvelrug;2023;;
3703;Wood waste (A- and B wood);Vaals;2023;;
3704;Wood waste (A- and B wood);Valkenburg aan de Geul;2023;;
3705;Wood waste (A- and B wood);Valkenswaard;2023;;
3706;Wood waste (A- and B wood);Veendam;2023;;
3707;Wood waste (A- and B wood);Veenendaal;2023;;
3708;Wood waste (A- and B wood);Veere;2023;;
3709;Wood waste (A- and B wood);Veldhoven;2023;;
3710;Wood waste (A- and B wood);Velsen;2023;0.0;0.0
3711;Wood waste (A- and B wood);Venlo;2023;;
3712;Wood waste (A- and B wood);Venray;2023;;
3713;Wood waste (A- and B wood);Vijfheerenlanden;2023;0.0;0.0
3714;Wood waste (A- and B wood);Vlaardingen;2023;0.0;0.0
3715;Wood waste (A- and B wood);Vlieland;2023;0.0;0.0
3716;Wood waste (A- and B wood);Vlissingen;2023;;
3717;Wood waste (A- and B wood);Voerendaal;2023;;
3718;Wood waste (A- and B wood);Voorne aan Zee;2023;;
3719;Wood waste (A- and B wood);Voorschoten;2023;;
3720;Wood waste (A- and B wood);Voorst;2023;;
3721;Wood waste (A- and B wood);Vught;2023;;
3722;Wood waste (A- and B wood);Waadhoeke;2023;0.0;0.0
3723;Wood waste (A- and B wood);Waalre;2023;;
3724;Wood waste (A- and B wood);Waalwijk;2023;;
3725;Wood waste (A- and B wood);Waddinxveen;2023;;
3726;Wood waste (A- and B wood);Wageningen;2023;0.5;21.3
3727;Wood waste (A- and B wood);Wassenaar;2023;0.0;0.0
3728;Wood waste (A- and B wood);Waterland;2023;;
3729;Wood waste (A- and B wood);Weert;2023;0.0;0.0
3730;Wood waste (A- and B wood);West Betuwe;2023;;
3731;Wood waste (A- and B wood);West Maas en Waal;2023;;
3732;Wood waste (A- and B wood);Westerkwartier;2023;;
3733;Wood waste (A- and B wood);Westerveld;2023;;
3734;Wood waste (A- and B wood);Westervoort;2023;;
3735;Wood waste (A- and B wood);Westerwolde;2023;0.0;0.0
3736;Wood waste (A- and B wood);Westland;2023;0.0;0.0
3737;Wood waste (A- and B wood);Weststellingwerf;2023;0.0;0.0
3738;Wood waste (A- and B wood);Wierden;2023;;
3739;Wood waste (A- and B wood);Wijchen;2023;;
3740;Wood waste (A- and B wood);Wijdemeren;2023;;
3741;Wood waste (A- and B wood);Wijk bij Duurstede;2023;;
3742;Wood waste (A- and B wood);Winterswijk;2023;;
3743;Wood waste (A- and B wood);Woensdrecht;2023;;
3744;Wood waste (A- and B wood);Woerden;2023;;
3745;Wood waste (A- and B wood);De Wolden;2023;;
3746;Wood waste (A- and B wood);Wormerland;2023;;
3747;Wood waste (A- and B wood);Woudenberg;2023;;
3748;Wood waste (A- and B wood);Zaanstad;2023;0.0;0.0
