ID;GemeentelijkeTaakvelden;RegioS;Perioden;BegroteKosten_1;GerealiseerdeKosten_2;BegroteKostenPer1000Inwoners_3;GerealiseerdeKostenPer1000Inwoners_4
6055;Algemene voorziening Wmo en Jeugd;Franekeradeel;2e halfjaar 2017;;;;
6056;Algemene voorziening Wmo en Jeugd;Franekeradeel;2017;;;;
6057;Algemene voorziening Wmo en Jeugd;Franekeradeel;1e halfjaar 2018;;;;
6058;Algemene voorziening Wmo en Jeugd;Franekeradeel;2e halfjaar 2018;;;;
6059;Algemene voorziening Wmo en Jeugd;Franekeradeel;2018;;;;
6060;Algemene voorziening Wmo en Jeugd;De Friese Meren;1e halfjaar 2015;;;;
6061;Algemene voorziening Wmo en Jeugd;De Friese Meren;2e halfjaar 2015;;;;
6062;Algemene voorziening Wmo en Jeugd;De Friese Meren;2015;;;;
6063;Algemene voorziening Wmo en Jeugd;De Friese Meren;1e halfjaar 2016;;;;
6064;Algemene voorziening Wmo en Jeugd;De Friese Meren;2e halfjaar 2016;;;;
6065;Algemene voorziening Wmo en Jeugd;De Friese Meren;2016;;;;
6066;Algemene voorziening Wmo en Jeugd;De Friese Meren;1e halfjaar 2017;;;;
6067;Algemene voorziening Wmo en Jeugd;De Friese Meren;2e halfjaar 2017;;;;
6068;Algemene voorziening Wmo en Jeugd;De Friese Meren;2017;;;;
6069;Algemene voorziening Wmo en Jeugd;De Friese Meren;1e halfjaar 2018;;;;
6070;Algemene voorziening Wmo en Jeugd;De Friese Meren;2e halfjaar 2018;;;;
6071;Algemene voorziening Wmo en Jeugd;De Friese Meren;2018;;;;
6072;Algemene voorziening Wmo en Jeugd;De Fryske Marren;1e halfjaar 2015;;;;
6073;Algemene voorziening Wmo en Jeugd;De Fryske Marren;2e halfjaar 2015;;;;
6074;Algemene voorziening Wmo en Jeugd;De Fryske Marren;2015;;;;
6075;Algemene voorziening Wmo en Jeugd;De Fryske Marren;1e halfjaar 2016;;1071.0;;21.0
6076;Algemene voorziening Wmo en Jeugd;De Fryske Marren;2e halfjaar 2016;;2556.0;;50.0
6077;Algemene voorziening Wmo en Jeugd;De Fryske Marren;2016;;3626.0;;71.0
6078;Algemene voorziening Wmo en Jeugd;De Fryske Marren;1e halfjaar 2017;;;;
6079;Algemene voorziening Wmo en Jeugd;De Fryske Marren;2e halfjaar 2017;;;;
6080;Algemene voorziening Wmo en Jeugd;De Fryske Marren;2017;;;;
6081;Algemene voorziening Wmo en Jeugd;De Fryske Marren;1e halfjaar 2018;;;;
6082;Algemene voorziening Wmo en Jeugd;De Fryske Marren;2e halfjaar 2018;;;;
6083;Algemene voorziening Wmo en Jeugd;De Fryske Marren;2018;;;;
6084;Algemene voorziening Wmo en Jeugd;Geertruidenberg;1e halfjaar 2015;;;;
6085;Algemene voorziening Wmo en Jeugd;Geertruidenberg;2e halfjaar 2015;;;;
6086;Algemene voorziening Wmo en Jeugd;Geertruidenberg;2015;;;;
6087;Algemene voorziening Wmo en Jeugd;Geertruidenberg;1e halfjaar 2016;;;;
6088;Algemene voorziening Wmo en Jeugd;Geertruidenberg;2e halfjaar 2016;;;;
6089;Algemene voorziening Wmo en Jeugd;Geertruidenberg;2016;;;;
6090;Algemene voorziening Wmo en Jeugd;Geertruidenberg;1e halfjaar 2017;;;;
6091;Algemene voorziening Wmo en Jeugd;Geertruidenberg;2e halfjaar 2017;;;;
6092;Algemene voorziening Wmo en Jeugd;Geertruidenberg;2017;;;;
6093;Algemene voorziening Wmo en Jeugd;Geertruidenberg;1e halfjaar 2018;;;;
6094;Algemene voorziening Wmo en Jeugd;Geertruidenberg;2e halfjaar 2018;;;;
6095;Algemene voorziening Wmo en Jeugd;Geertruidenberg;2018;;;;
6096;Algemene voorziening Wmo en Jeugd;Geldermalsen;1e halfjaar 2015;;;;
6097;Algemene voorziening Wmo en Jeugd;Geldermalsen;2e halfjaar 2015;;;;
6098;Algemene voorziening Wmo en Jeugd;Geldermalsen;2015;;;;
6099;Algemene voorziening Wmo en Jeugd;Geldermalsen;1e halfjaar 2016;;;;
6100;Algemene voorziening Wmo en Jeugd;Geldermalsen;2e halfjaar 2016;;2708.0;;103.0
6101;Algemene voorziening Wmo en Jeugd;Geldermalsen;2016;;;;
6102;Algemene voorziening Wmo en Jeugd;Geldermalsen;1e halfjaar 2017;;;;
6103;Algemene voorziening Wmo en Jeugd;Geldermalsen;2e halfjaar 2017;;;;
6104;Algemene voorziening Wmo en Jeugd;Geldermalsen;2017;;;;
6105;Algemene voorziening Wmo en Jeugd;Geldermalsen;1e halfjaar 2018;;;;
6106;Algemene voorziening Wmo en Jeugd;Geldermalsen;2e halfjaar 2018;;;;
6107;Algemene voorziening Wmo en Jeugd;Geldermalsen;2018;;;;
6108;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;1e halfjaar 2015;;;;
6109;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;2e halfjaar 2015;;;;
6110;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;2015;;;;
6111;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;1e halfjaar 2016;;;;
6112;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;2e halfjaar 2016;;;;
6113;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;2016;;;;
6114;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;1e halfjaar 2017;;;;
6115;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;2e halfjaar 2017;;;;
6116;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;2017;;;;
6117;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;1e halfjaar 2018;;;;
6118;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;2e halfjaar 2018;;;;
6119;Algemene voorziening Wmo en Jeugd;Geldrop-Mierlo;2018;;;;
6120;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;1e halfjaar 2015;;;;
6121;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;2e halfjaar 2015;;;;
6122;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;2015;;;;
6123;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;1e halfjaar 2016;;;;
6124;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;2e halfjaar 2016;;2494.0;;84.0
6125;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;2016;;;;
6126;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;1e halfjaar 2017;;;;
6127;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;2e halfjaar 2017;;;;
6128;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;2017;;;;
6129;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;1e halfjaar 2018;;;;
6130;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;2e halfjaar 2018;;;;
6131;Algemene voorziening Wmo en Jeugd;Gemert-Bakel;2018;;;;
6132;Algemene voorziening Wmo en Jeugd;Gennep;1e halfjaar 2015;;;;
6133;Algemene voorziening Wmo en Jeugd;Gennep;2e halfjaar 2015;;;;
6134;Algemene voorziening Wmo en Jeugd;Gennep;2015;;;;
6135;Algemene voorziening Wmo en Jeugd;Gennep;1e halfjaar 2016;;;;
6136;Algemene voorziening Wmo en Jeugd;Gennep;2e halfjaar 2016;;;;
6137;Algemene voorziening Wmo en Jeugd;Gennep;2016;;;;
6138;Algemene voorziening Wmo en Jeugd;Gennep;1e halfjaar 2017;;;;
6139;Algemene voorziening Wmo en Jeugd;Gennep;2e halfjaar 2017;;;;
6140;Algemene voorziening Wmo en Jeugd;Gennep;2017;;;;
6141;Algemene voorziening Wmo en Jeugd;Gennep;1e halfjaar 2018;;;;
6142;Algemene voorziening Wmo en Jeugd;Gennep;2e halfjaar 2018;;;;
6143;Algemene voorziening Wmo en Jeugd;Gennep;2018;;;;
6144;Algemene voorziening Wmo en Jeugd;Giessenlanden;1e halfjaar 2015;;;;
6145;Algemene voorziening Wmo en Jeugd;Giessenlanden;2e halfjaar 2015;;;;
6146;Algemene voorziening Wmo en Jeugd;Giessenlanden;2015;;;;
6147;Algemene voorziening Wmo en Jeugd;Giessenlanden;1e halfjaar 2016;;;;
6148;Algemene voorziening Wmo en Jeugd;Giessenlanden;2e halfjaar 2016;;;;
6149;Algemene voorziening Wmo en Jeugd;Giessenlanden;2016;;;;
6150;Algemene voorziening Wmo en Jeugd;Giessenlanden;1e halfjaar 2017;;;;
6151;Algemene voorziening Wmo en Jeugd;Giessenlanden;2e halfjaar 2017;;;;
6152;Algemene voorziening Wmo en Jeugd;Giessenlanden;2017;;;;
6153;Algemene voorziening Wmo en Jeugd;Giessenlanden;1e halfjaar 2018;;;;
6154;Algemene voorziening Wmo en Jeugd;Giessenlanden;2e halfjaar 2018;;;;
6155;Algemene voorziening Wmo en Jeugd;Giessenlanden;2018;;;;
6156;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;1e halfjaar 2015;;;;
6157;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;2e halfjaar 2015;;;;
6158;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;2015;;;;
6159;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;1e halfjaar 2016;;;;
6160;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;2e halfjaar 2016;;;;
6161;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;2016;;;;
6162;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;1e halfjaar 2017;;;;
6163;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;2e halfjaar 2017;;;;
6164;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;2017;;;;
6165;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;1e halfjaar 2018;;;;
6166;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;2e halfjaar 2018;;;;
6167;Algemene voorziening Wmo en Jeugd;Gilze en Rijen;2018;;;;
6168;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;1e halfjaar 2015;;;;
6169;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;2e halfjaar 2015;;;;
6170;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;2015;;;;
6171;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;1e halfjaar 2016;;;;
6172;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;2e halfjaar 2016;;;;
6173;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;2016;;;;
6174;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;1e halfjaar 2017;;;;
6175;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;2e halfjaar 2017;;;;
6176;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;2017;;;;
6177;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;1e halfjaar 2018;;;;
6178;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;2e halfjaar 2018;;;;
6179;Algemene voorziening Wmo en Jeugd;Goeree-Overflakkee;2018;;;;
6180;Algemene voorziening Wmo en Jeugd;Goes;1e halfjaar 2015;;;;
6181;Algemene voorziening Wmo en Jeugd;Goes;2e halfjaar 2015;;;;
6182;Algemene voorziening Wmo en Jeugd;Goes;2015;;;;
6183;Algemene voorziening Wmo en Jeugd;Goes;1e halfjaar 2016;;;;
6184;Algemene voorziening Wmo en Jeugd;Goes;2e halfjaar 2016;;;;
6185;Algemene voorziening Wmo en Jeugd;Goes;2016;;;;
6186;Algemene voorziening Wmo en Jeugd;Goes;1e halfjaar 2017;;;;
6187;Algemene voorziening Wmo en Jeugd;Goes;2e halfjaar 2017;;;;
6188;Algemene voorziening Wmo en Jeugd;Goes;2017;;;;
6189;Algemene voorziening Wmo en Jeugd;Goes;1e halfjaar 2018;;;;
6190;Algemene voorziening Wmo en Jeugd;Goes;2e halfjaar 2018;;;;
6191;Algemene voorziening Wmo en Jeugd;Goes;2018;;;;
6192;Algemene voorziening Wmo en Jeugd;Goirle;1e halfjaar 2015;;;;
6193;Algemene voorziening Wmo en Jeugd;Goirle;2e halfjaar 2015;;;;
6194;Algemene voorziening Wmo en Jeugd;Goirle;2015;;;;
6195;Algemene voorziening Wmo en Jeugd;Goirle;1e halfjaar 2016;;;;
6196;Algemene voorziening Wmo en Jeugd;Goirle;2e halfjaar 2016;;;;
6197;Algemene voorziening Wmo en Jeugd;Goirle;2016;;;;
6198;Algemene voorziening Wmo en Jeugd;Goirle;1e halfjaar 2017;;;;
6199;Algemene voorziening Wmo en Jeugd;Goirle;2e halfjaar 2017;;;;
6200;Algemene voorziening Wmo en Jeugd;Goirle;2017;;;;
6201;Algemene voorziening Wmo en Jeugd;Goirle;1e halfjaar 2018;;;;
6202;Algemene voorziening Wmo en Jeugd;Goirle;2e halfjaar 2018;;;;
6203;Algemene voorziening Wmo en Jeugd;Goirle;2018;;;;
6204;Algemene voorziening Wmo en Jeugd;Gooise Meren;1e halfjaar 2015;;;;
6205;Algemene voorziening Wmo en Jeugd;Gooise Meren;2e halfjaar 2015;;;;
6206;Algemene voorziening Wmo en Jeugd;Gooise Meren;2015;;;;
6207;Algemene voorziening Wmo en Jeugd;Gooise Meren;1e halfjaar 2016;;;;
6208;Algemene voorziening Wmo en Jeugd;Gooise Meren;2e halfjaar 2016;;;;
6209;Algemene voorziening Wmo en Jeugd;Gooise Meren;2016;;;;
6210;Algemene voorziening Wmo en Jeugd;Gooise Meren;1e halfjaar 2017;;;;
6211;Algemene voorziening Wmo en Jeugd;Gooise Meren;2e halfjaar 2017;;;;
6212;Algemene voorziening Wmo en Jeugd;Gooise Meren;2017;;;;
6213;Algemene voorziening Wmo en Jeugd;Gooise Meren;1e halfjaar 2018;;;;
6214;Algemene voorziening Wmo en Jeugd;Gooise Meren;2e halfjaar 2018;;;;
6215;Algemene voorziening Wmo en Jeugd;Gooise Meren;2018;;;;
6216;Algemene voorziening Wmo en Jeugd;Gorinchem;1e halfjaar 2015;;;;
6217;Algemene voorziening Wmo en Jeugd;Gorinchem;2e halfjaar 2015;;;;
6218;Algemene voorziening Wmo en Jeugd;Gorinchem;2015;;;;
6219;Algemene voorziening Wmo en Jeugd;Gorinchem;1e halfjaar 2016;;;;
6220;Algemene voorziening Wmo en Jeugd;Gorinchem;2e halfjaar 2016;;;;
6221;Algemene voorziening Wmo en Jeugd;Gorinchem;2016;;;;
6222;Algemene voorziening Wmo en Jeugd;Gorinchem;1e halfjaar 2017;;;;
6223;Algemene voorziening Wmo en Jeugd;Gorinchem;2e halfjaar 2017;;;;
6224;Algemene voorziening Wmo en Jeugd;Gorinchem;2017;;;;
6225;Algemene voorziening Wmo en Jeugd;Gorinchem;1e halfjaar 2018;;;;
6226;Algemene voorziening Wmo en Jeugd;Gorinchem;2e halfjaar 2018;;;;
6227;Algemene voorziening Wmo en Jeugd;Gorinchem;2018;;;;
6228;Algemene voorziening Wmo en Jeugd;Gouda;1e halfjaar 2015;;;;
6229;Algemene voorziening Wmo en Jeugd;Gouda;2e halfjaar 2015;;;;
6230;Algemene voorziening Wmo en Jeugd;Gouda;2015;;;;
6231;Algemene voorziening Wmo en Jeugd;Gouda;1e halfjaar 2016;;;;
6232;Algemene voorziening Wmo en Jeugd;Gouda;2e halfjaar 2016;;;;
6233;Algemene voorziening Wmo en Jeugd;Gouda;2016;;;;
6234;Algemene voorziening Wmo en Jeugd;Gouda;1e halfjaar 2017;;;;
6235;Algemene voorziening Wmo en Jeugd;Gouda;2e halfjaar 2017;;;;
6236;Algemene voorziening Wmo en Jeugd;Gouda;2017;;;;
6237;Algemene voorziening Wmo en Jeugd;Gouda;1e halfjaar 2018;;;;
6238;Algemene voorziening Wmo en Jeugd;Gouda;2e halfjaar 2018;;;;
6239;Algemene voorziening Wmo en Jeugd;Gouda;2018;;;;
6240;Algemene voorziening Wmo en Jeugd;Grave;1e halfjaar 2015;;;;
6241;Algemene voorziening Wmo en Jeugd;Grave;2e halfjaar 2015;;;;
6242;Algemene voorziening Wmo en Jeugd;Grave;2015;;;;
6243;Algemene voorziening Wmo en Jeugd;Grave;1e halfjaar 2016;;;;
6244;Algemene voorziening Wmo en Jeugd;Grave;2e halfjaar 2016;;;;
6245;Algemene voorziening Wmo en Jeugd;Grave;2016;;;;
6246;Algemene voorziening Wmo en Jeugd;Grave;1e halfjaar 2017;;;;
6247;Algemene voorziening Wmo en Jeugd;Grave;2e halfjaar 2017;;;;
6248;Algemene voorziening Wmo en Jeugd;Grave;2017;;;;
6249;Algemene voorziening Wmo en Jeugd;Grave;1e halfjaar 2018;;;;
6250;Algemene voorziening Wmo en Jeugd;Grave;2e halfjaar 2018;;;;
6251;Algemene voorziening Wmo en Jeugd;Grave;2018;;;;
6252;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);1e halfjaar 2015;;;;
6253;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);2e halfjaar 2015;;;;
6254;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);2015;;;;
6255;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);1e halfjaar 2016;;;;
6256;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);2e halfjaar 2016;;;;
6257;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);2016;;;;
6258;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);1e halfjaar 2017;;;;
6259;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);2e halfjaar 2017;;;;
6260;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);2017;;;;
6261;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);1e halfjaar 2018;;;;
6262;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);2e halfjaar 2018;;;;
6263;Algemene voorziening Wmo en Jeugd;'s-Gravenhage (gemeente);2018;;;;
6264;Algemene voorziening Wmo en Jeugd;Groesbeek;1e halfjaar 2015;;;;
6265;Algemene voorziening Wmo en Jeugd;Groesbeek;2e halfjaar 2015;;;;
6266;Algemene voorziening Wmo en Jeugd;Groesbeek;2015;;;;
6267;Algemene voorziening Wmo en Jeugd;Groesbeek;1e halfjaar 2016;;;;
6268;Algemene voorziening Wmo en Jeugd;Groesbeek;2e halfjaar 2016;;;;
6269;Algemene voorziening Wmo en Jeugd;Groesbeek;2016;;;;
6270;Algemene voorziening Wmo en Jeugd;Groesbeek;1e halfjaar 2017;;;;
6271;Algemene voorziening Wmo en Jeugd;Groesbeek;2e halfjaar 2017;;;;
6272;Algemene voorziening Wmo en Jeugd;Groesbeek;2017;;;;
6273;Algemene voorziening Wmo en Jeugd;Groesbeek;1e halfjaar 2018;;;;
6274;Algemene voorziening Wmo en Jeugd;Groesbeek;2e halfjaar 2018;;;;
6275;Algemene voorziening Wmo en Jeugd;Groesbeek;2018;;;;
6276;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);1e halfjaar 2015;;;;
6277;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);2e halfjaar 2015;;;;
6278;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);2015;;;;
6279;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);1e halfjaar 2016;;;;
6280;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);2e halfjaar 2016;;;;
6281;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);2016;;;;
6282;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);1e halfjaar 2017;;;;
6283;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);2e halfjaar 2017;;;;
6284;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);2017;;;;
6285;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);1e halfjaar 2018;;;;
6286;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);2e halfjaar 2018;;;;
6287;Algemene voorziening Wmo en Jeugd;Groningen (gemeente);2018;;;;
6288;Algemene voorziening Wmo en Jeugd;Grootegast;1e halfjaar 2015;;;;
6289;Algemene voorziening Wmo en Jeugd;Grootegast;2e halfjaar 2015;;;;
6290;Algemene voorziening Wmo en Jeugd;Grootegast;2015;;;;
6291;Algemene voorziening Wmo en Jeugd;Grootegast;1e halfjaar 2016;;;;
6292;Algemene voorziening Wmo en Jeugd;Grootegast;2e halfjaar 2016;;;;
6293;Algemene voorziening Wmo en Jeugd;Grootegast;2016;;;;
6294;Algemene voorziening Wmo en Jeugd;Grootegast;1e halfjaar 2017;;;;
6295;Algemene voorziening Wmo en Jeugd;Grootegast;2e halfjaar 2017;;;;
6296;Algemene voorziening Wmo en Jeugd;Grootegast;2017;;;;
6297;Algemene voorziening Wmo en Jeugd;Grootegast;1e halfjaar 2018;;;;
6298;Algemene voorziening Wmo en Jeugd;Grootegast;2e halfjaar 2018;;;;
6299;Algemene voorziening Wmo en Jeugd;Grootegast;2018;;;;
6300;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;1e halfjaar 2015;;;;
6301;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;2e halfjaar 2015;;;;
6302;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;2015;;;;
6303;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;1e halfjaar 2016;;;;
6304;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;2e halfjaar 2016;;;;
6305;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;2016;;;;
6306;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;1e halfjaar 2017;;;;
6307;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;2e halfjaar 2017;;;;
6308;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;2017;;;;
6309;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;1e halfjaar 2018;;;;
6310;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;2e halfjaar 2018;;;;
6311;Algemene voorziening Wmo en Jeugd;Gulpen-Wittem;2018;;;;
6312;Algemene voorziening Wmo en Jeugd;Haaksbergen;1e halfjaar 2015;;;;
6313;Algemene voorziening Wmo en Jeugd;Haaksbergen;2e halfjaar 2015;;;;
6314;Algemene voorziening Wmo en Jeugd;Haaksbergen;2015;;;;
6315;Algemene voorziening Wmo en Jeugd;Haaksbergen;1e halfjaar 2016;;460.0;;19.0
6316;Algemene voorziening Wmo en Jeugd;Haaksbergen;2e halfjaar 2016;;460.0;;19.0
6317;Algemene voorziening Wmo en Jeugd;Haaksbergen;2016;;919.0;;38.0
6318;Algemene voorziening Wmo en Jeugd;Haaksbergen;1e halfjaar 2017;;;;
6319;Algemene voorziening Wmo en Jeugd;Haaksbergen;2e halfjaar 2017;;;;
6320;Algemene voorziening Wmo en Jeugd;Haaksbergen;2017;;;;
6321;Algemene voorziening Wmo en Jeugd;Haaksbergen;1e halfjaar 2018;;;;
6322;Algemene voorziening Wmo en Jeugd;Haaksbergen;2e halfjaar 2018;;;;
6323;Algemene voorziening Wmo en Jeugd;Haaksbergen;2018;;;;
6324;Algemene voorziening Wmo en Jeugd;Haaren;1e halfjaar 2015;;;;
6325;Algemene voorziening Wmo en Jeugd;Haaren;2e halfjaar 2015;;;;
6326;Algemene voorziening Wmo en Jeugd;Haaren;2015;;;;
6327;Algemene voorziening Wmo en Jeugd;Haaren;1e halfjaar 2016;;202.0;;15.0
6328;Algemene voorziening Wmo en Jeugd;Haaren;2e halfjaar 2016;;1440.0;;106.0
6329;Algemene voorziening Wmo en Jeugd;Haaren;2016;;1643.0;;121.0
6330;Algemene voorziening Wmo en Jeugd;Haaren;1e halfjaar 2017;;;;
6331;Algemene voorziening Wmo en Jeugd;Haaren;2e halfjaar 2017;;;;
6332;Algemene voorziening Wmo en Jeugd;Haaren;2017;;;;
6333;Algemene voorziening Wmo en Jeugd;Haaren;1e halfjaar 2018;;;;
6334;Algemene voorziening Wmo en Jeugd;Haaren;2e halfjaar 2018;;;;
6335;Algemene voorziening Wmo en Jeugd;Haaren;2018;;;;
6336;Algemene voorziening Wmo en Jeugd;Haarlem;1e halfjaar 2015;;;;
6337;Algemene voorziening Wmo en Jeugd;Haarlem;2e halfjaar 2015;;7373.0;;47.0
6338;Algemene voorziening Wmo en Jeugd;Haarlem;2015;;;;
6339;Algemene voorziening Wmo en Jeugd;Haarlem;1e halfjaar 2016;;4955.0;;31.0
6340;Algemene voorziening Wmo en Jeugd;Haarlem;2e halfjaar 2016;;8172.0;;52.0
6341;Algemene voorziening Wmo en Jeugd;Haarlem;2016;;13127.0;;83.0
6342;Algemene voorziening Wmo en Jeugd;Haarlem;1e halfjaar 2017;;;;
6343;Algemene voorziening Wmo en Jeugd;Haarlem;2e halfjaar 2017;;;;
6344;Algemene voorziening Wmo en Jeugd;Haarlem;2017;;;;
6345;Algemene voorziening Wmo en Jeugd;Haarlem;1e halfjaar 2018;;;;
6346;Algemene voorziening Wmo en Jeugd;Haarlem;2e halfjaar 2018;;;;
6347;Algemene voorziening Wmo en Jeugd;Haarlem;2018;;;;
6348;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;1e halfjaar 2015;;;;
6349;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;2e halfjaar 2015;;;;
6350;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;2015;;;;
6351;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;1e halfjaar 2016;;;;
6352;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;2e halfjaar 2016;;;;
6353;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;2016;;;;
6354;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;1e halfjaar 2017;;;;
6355;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;2e halfjaar 2017;;;;
6356;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;2017;;;;
6357;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;1e halfjaar 2018;;;;
6358;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;2e halfjaar 2018;;;;
6359;Algemene voorziening Wmo en Jeugd;Haarlemmerliede en Spaarnwoude;2018;;;;
6360;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;1e halfjaar 2015;;;;
6361;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;2e halfjaar 2015;;1080.0;;7.0
6362;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;2015;;;;
6363;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;1e halfjaar 2016;;;;
6364;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;2e halfjaar 2016;;73.0;;1.0
6365;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;2016;;;;
6366;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;1e halfjaar 2017;;;;
6367;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;2e halfjaar 2017;;;;
6368;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;2017;;;;
6369;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;1e halfjaar 2018;;;;
6370;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;2e halfjaar 2018;;;;
6371;Algemene voorziening Wmo en Jeugd;Haarlemmermeer;2018;;;;
6372;Algemene voorziening Wmo en Jeugd;Halderberge;1e halfjaar 2015;;;;
6373;Algemene voorziening Wmo en Jeugd;Halderberge;2e halfjaar 2015;;0.0;;0.0
6374;Algemene voorziening Wmo en Jeugd;Halderberge;2015;;;;
6375;Algemene voorziening Wmo en Jeugd;Halderberge;1e halfjaar 2016;;;;
6376;Algemene voorziening Wmo en Jeugd;Halderberge;2e halfjaar 2016;;;;
