ID;RegioS;Perioden;TotaleWoningvoorraad_1;AantalBewoondeWoningen_2;TotaalAantal_3;Leegstand_4;AnderGebruik_5;BewoondeWoningen_6;TotaalRelatief_7;Leegstand_8;AnderGebruik_9
853;Boskoop;2011;6101.0;5823.0;278.0;221.0;57.0;95.4;4.6;3.6;0.9
854;Boskoop;2012;6163.0;5863.0;300.0;243.0;57.0;95.1;4.9;3.9;0.9
855;Boxmeer;2008;11237.0;10841.0;396.0;359.0;37.0;96.5;3.5;3.2;0.3
856;Boxmeer;2009;11261.0;10872.0;389.0;343.0;46.0;96.5;3.5;3.0;0.4
857;Boxmeer;2010;11299.0;10915.0;384.0;320.0;64.0;96.6;3.4;2.8;0.6
858;Boxmeer;2011;11348.0;10976.0;372.0;300.0;72.0;96.7;3.3;2.6;0.6
859;Boxmeer;2012;11397.0;11017.0;380.0;314.0;66.0;96.7;3.3;2.8;0.6
860;Boxtel;2008;12278.0;11851.0;427.0;352.0;75.0;96.5;3.5;2.9;0.6
861;Boxtel;2009;12283.0;11892.0;391.0;304.0;87.0;96.8;3.2;2.5;0.7
862;Boxtel;2010;12372.0;11936.0;436.0;350.0;86.0;96.5;3.5;2.8;0.7
863;Boxtel;2011;12442.0;12001.0;441.0;332.0;109.0;96.5;3.5;2.7;0.9
864;Boxtel;2012;12560.0;12092.0;468.0;380.0;88.0;96.3;3.7;3.0;0.7
865;Breda;2008;75323.0;72082.0;3241.0;2726.0;515.0;95.7;4.3;3.6;0.7
866;Breda;2009;75885.0;72428.0;3457.0;2797.0;660.0;95.4;4.6;3.7;0.9
867;Breda;2010;76276.0;72847.0;3429.0;2860.0;569.0;95.5;4.5;3.7;0.7
868;Breda;2011;76982.0;73464.0;3518.0;2926.0;592.0;95.4;4.6;3.8;0.8
869;Breda;2012;77903.0;74312.0;3591.0;3000.0;591.0;95.4;4.6;3.9;0.8
870;Breukelen;2008;5874.0;5385.0;489.0;395.0;94.0;91.7;8.3;6.7;1.6
871;Breukelen;2009;5874.0;5375.0;499.0;407.0;92.0;91.5;8.5;6.9;1.6
872;Breukelen;2010;5904.0;5399.0;505.0;406.0;99.0;91.4;8.6;6.9;1.7
873;Breukelen;2011;;;;;;;;;
874;Breukelen;2012;;;;;;;;;
875;Brielle;2008;6858.0;6373.0;485.0;417.0;68.0;92.9;7.1;6.1;1.0
876;Brielle;2009;6715.0;6338.0;377.0;310.0;67.0;94.4;5.6;4.6;1.0
877;Brielle;2010;7010.0;6423.0;587.0;487.0;100.0;91.6;8.4;6.9;1.4
878;Brielle;2011;7189.0;6620.0;569.0;397.0;172.0;92.1;7.9;5.5;2.4
879;Brielle;2012;7274.0;6703.0;571.0;464.0;107.0;92.2;7.8;6.4;1.5
880;Bronckhorst;2008;14738.0;13982.0;756.0;642.0;114.0;94.9;5.1;4.4;0.8
881;Bronckhorst;2009;14863.0;14037.0;826.0;703.0;123.0;94.4;5.6;4.7;0.8
882;Bronckhorst;2010;14946.0;14071.0;875.0;738.0;137.0;94.1;5.9;4.9;0.9
883;Bronckhorst;2011;15000.0;14099.0;901.0;765.0;136.0;94.0;6.0;5.1;0.9
884;Bronckhorst;2012;15041.0;14176.0;865.0;743.0;122.0;94.2;5.8;4.9;0.8
885;Brummen;2008;8529.0;8218.0;311.0;258.0;53.0;96.4;3.6;3.0;0.6
886;Brummen;2009;8574.0;8244.0;330.0;265.0;65.0;96.2;3.8;3.1;0.8
887;Brummen;2010;8584.0;8246.0;338.0;275.0;63.0;96.1;3.9;3.2;0.7
888;Brummen;2011;8584.0;8208.0;376.0;313.0;63.0;95.6;4.4;3.6;0.7
889;Brummen;2012;8611.0;8244.0;367.0;298.0;69.0;95.7;4.3;3.5;0.8
890;Brunssum;2008;14102.0;13092.0;1010.0;894.0;116.0;92.8;7.2;6.3;0.8
891;Brunssum;2009;14169.0;13092.0;1077.0;957.0;120.0;92.4;7.6;6.8;0.8
892;Brunssum;2010;14129.0;13099.0;1030.0;905.0;125.0;92.7;7.3;6.4;0.9
893;Brunssum;2011;14163.0;13191.0;972.0;818.0;154.0;93.1;6.9;5.8;1.1
894;Brunssum;2012;14232.0;13135.0;1097.0;957.0;140.0;92.3;7.7;6.7;1.0
895;Bunnik;2008;5817.0;5570.0;247.0;197.0;50.0;95.8;4.2;3.4;0.9
896;Bunnik;2009;5842.0;5571.0;271.0;223.0;48.0;95.4;4.6;3.8;0.8
897;Bunnik;2010;5879.0;5587.0;292.0;234.0;58.0;95.0;5.0;4.0;1.0
898;Bunnik;2011;5903.0;5613.0;290.0;230.0;60.0;95.1;4.9;3.9;1.0
899;Bunnik;2012;5933.0;5617.0;316.0;260.0;56.0;94.7;5.3;4.4;0.9
900;Bunschoten;2008;7026.0;6638.0;388.0;338.0;50.0;94.5;5.5;4.8;0.7
901;Bunschoten;2009;7283.0;6797.0;486.0;429.0;57.0;93.3;6.7;5.9;0.8
902;Bunschoten;2010;7327.0;6927.0;400.0;338.0;62.0;94.5;5.5;4.6;0.8
903;Bunschoten;2011;7414.0;6975.0;439.0;352.0;87.0;94.1;5.9;4.7;1.2
904;Bunschoten;2012;7476.0;7056.0;420.0;359.0;61.0;94.4;5.6;4.8;0.8
905;Buren;2008;9388.0;8996.0;392.0;335.0;57.0;95.8;4.2;3.6;0.6
906;Buren;2009;9446.0;9041.0;405.0;362.0;43.0;95.7;4.3;3.8;0.5
907;Buren;2010;9659.0;9173.0;486.0;391.0;95.0;95.0;5.0;4.0;1.0
908;Buren;2011;9741.0;9282.0;459.0;398.0;61.0;95.3;4.7;4.1;0.6
909;Buren;2012;10071.0;9576.0;495.0;436.0;59.0;95.1;4.9;4.3;0.6
910;Bussum;2008;14643.0;13719.0;924.0;752.0;172.0;93.7;6.3;5.1;1.2
911;Bussum;2009;14627.0;13815.0;812.0;639.0;173.0;94.4;5.6;4.4;1.2
912;Bussum;2010;14746.0;13895.0;851.0;655.0;196.0;94.2;5.8;4.4;1.3
913;Bussum;2011;14935.0;14023.0;912.0;704.0;208.0;93.9;6.1;4.7;1.4
914;Bussum;2012;14969.0;14098.0;871.0;682.0;189.0;94.2;5.8;4.6;1.3
915;Capelle aan den IJssel;2008;29186.0;27751.0;1435.0;1277.0;158.0;95.1;4.9;4.4;0.5
916;Capelle aan den IJssel;2009;29321.0;27940.0;1381.0;1172.0;209.0;95.3;4.7;4.0;0.7
917;Capelle aan den IJssel;2010;29849.0;28121.0;1728.0;1290.0;438.0;94.2;5.8;4.3;1.5
918;Capelle aan den IJssel;2011;30320.0;28543.0;1777.0;1632.0;145.0;94.1;5.9;5.4;0.5
919;Capelle aan den IJssel;2012;30362.0;28960.0;1402.0;1259.0;143.0;95.4;4.6;4.1;0.5
920;Castricum;2008;14400.0;13721.0;679.0;568.0;111.0;95.3;4.7;3.9;0.8
921;Castricum;2009;14428.0;13808.0;620.0;518.0;102.0;95.7;4.3;3.6;0.7
922;Castricum;2010;14503.0;13853.0;650.0;544.0;106.0;95.5;4.5;3.8;0.7
923;Castricum;2011;14562.0;13851.0;711.0;519.0;192.0;95.1;4.9;3.6;1.3
924;Castricum;2012;14576.0;13874.0;702.0;511.0;191.0;95.2;4.8;3.5;1.3
925;Coevorden;2008;14740.0;13918.0;822.0;686.0;136.0;94.4;5.6;4.7;0.9
926;Coevorden;2009;14803.0;13977.0;826.0;675.0;151.0;94.4;5.6;4.6;1.0
927;Coevorden;2010;14861.0;14054.0;807.0;676.0;131.0;94.6;5.4;4.5;0.9
928;Coevorden;2011;14898.0;14098.0;800.0;659.0;141.0;94.6;5.4;4.4;0.9
929;Coevorden;2012;14939.0;14082.0;857.0;720.0;137.0;94.3;5.7;4.8;0.9
930;Cranendonck;2008;8274.0;7914.0;360.0;284.0;76.0;95.6;4.4;3.4;0.9
931;Cranendonck;2009;8290.0;7935.0;355.0;287.0;68.0;95.7;4.3;3.5;0.8
932;Cranendonck;2010;8415.0;8040.0;375.0;294.0;81.0;95.5;4.5;3.5;1.0
933;Cranendonck;2011;8421.0;8041.0;380.0;292.0;88.0;95.5;4.5;3.5;1.0
934;Cranendonck;2012;8430.0;8044.0;386.0;305.0;81.0;95.4;4.6;3.6;1.0
935;Cromstrijen;2008;5202.0;5018.0;184.0;151.0;33.0;96.5;3.5;2.9;0.6
936;Cromstrijen;2009;5240.0;5057.0;183.0;127.0;56.0;96.5;3.5;2.4;1.1
937;Cromstrijen;2010;5264.0;5067.0;197.0;169.0;28.0;96.3;3.7;3.2;0.5
938;Cromstrijen;2011;5316.0;5100.0;216.0;170.0;46.0;95.9;4.1;3.2;0.9
939;Cromstrijen;2012;5344.0;5126.0;218.0;184.0;34.0;95.9;4.1;3.4;0.6
940;Cuijk;2008;9956.0;9544.0;412.0;375.0;37.0;95.9;4.1;3.8;0.4
941;Cuijk;2009;10058.0;9668.0;390.0;323.0;67.0;96.1;3.9;3.2;0.7
942;Cuijk;2010;10200.0;9800.0;400.0;351.0;49.0;96.1;3.9;3.4;0.5
943;Cuijk;2011;10161.0;9863.0;298.0;229.0;69.0;97.1;2.9;2.3;0.7
944;Cuijk;2012;10252.0;9901.0;351.0;306.0;45.0;96.6;3.4;3.0;0.4
945;Culemborg;2008;10997.0;10636.0;361.0;275.0;86.0;96.7;3.3;2.5;0.8
946;Culemborg;2009;11200.0;10749.0;451.0;352.0;99.0;96.0;4.0;3.1;0.9
947;Culemborg;2010;11343.0;10861.0;482.0;375.0;107.0;95.8;4.2;3.3;0.9
948;Culemborg;2011;11409.0;10948.0;461.0;362.0;99.0;96.0;4.0;3.2;0.9
949;Culemborg;2012;11494.0;11027.0;467.0;375.0;92.0;95.9;4.1;3.3;0.8
950;Dalfsen;2008;9804.0;9293.0;511.0;417.0;94.0;94.8;5.2;4.3;1.0
951;Dalfsen;2009;9922.0;9421.0;501.0;406.0;95.0;95.0;5.0;4.1;1.0
952;Dalfsen;2010;10053.0;9553.0;500.0;390.0;110.0;95.0;5.0;3.9;1.1
953;Dalfsen;2011;10149.0;9627.0;522.0;414.0;108.0;94.9;5.1;4.1;1.1
954;Dalfsen;2012;10296.0;9736.0;560.0;446.0;114.0;94.6;5.4;4.3;1.1
955;Dantumadeel;2008;7630.0;7410.0;220.0;187.0;33.0;97.1;2.9;2.5;0.4
956;Dantumadeel;2009;;;;;;;;;
957;Dantumadeel;2010;;;;;;;;;
958;Dantumadeel;2011;;;;;;;;;
959;Dantumadeel;2012;;;;;;;;;
960;Dantumadiel;2008;;;;;;;;;
961;Dantumadiel;2009;7694.0;7440.0;254.0;211.0;43.0;96.7;3.3;2.7;0.6
962;Dantumadiel;2010;7701.0;7451.0;250.0;209.0;41.0;96.8;3.2;2.7;0.5
963;Dantumadiel;2011;7707.0;7471.0;236.0;194.0;42.0;96.9;3.1;2.5;0.5
964;Dantumadiel;2012;7732.0;7500.0;232.0;197.0;35.0;97.0;3.0;2.5;0.5
965;Delft;2008;43836.0;40869.0;2967.0;2251.0;716.0;93.2;6.8;5.1;1.6
966;Delft;2009;44160.0;41336.0;2824.0;2035.0;789.0;93.6;6.4;4.6;1.8
967;Delft;2010;44457.0;41423.0;3034.0;2139.0;895.0;93.2;6.8;4.8;2.0
968;Delft;2011;44631.0;41746.0;2885.0;2104.0;781.0;93.5;6.5;4.7;1.7
969;Delft;2012;45413.0;42604.0;2809.0;2119.0;690.0;93.8;6.2;4.7;1.5
970;Delfzijl;2008;12012.0;11268.0;744.0;682.0;62.0;93.8;6.2;5.7;0.5
971;Delfzijl;2009;11943.0;11251.0;692.0;625.0;67.0;94.2;5.8;5.2;0.6
972;Delfzijl;2010;11826.0;11256.0;570.0;510.0;60.0;95.2;4.8;4.3;0.5
973;Delfzijl;2011;11820.0;11227.0;593.0;519.0;74.0;95.0;5.0;4.4;0.6
974;Delfzijl;2012;11851.0;11239.0;612.0;540.0;72.0;94.8;5.2;4.6;0.6
975;Deurne;2008;12375.0;11962.0;413.0;337.0;76.0;96.7;3.3;2.7;0.6
976;Deurne;2009;12428.0;11943.0;485.0;374.0;111.0;96.1;3.9;3.0;0.9
977;Deurne;2010;12770.0;12120.0;650.0;495.0;155.0;94.9;5.1;3.9;1.2
978;Deurne;2011;12904.0;12312.0;592.0;460.0;132.0;95.4;4.6;3.6;1.0
979;Deurne;2012;13025.0;12466.0;559.0;427.0;132.0;95.7;4.3;3.3;1.0
980;Deventer;2008;41620.0;39250.0;2370.0;2016.0;354.0;94.3;5.7;4.8;0.9
981;Deventer;2009;41506.0;39412.0;2094.0;1745.0;349.0;95.0;5.0;4.2;0.8
982;Deventer;2010;41796.0;39743.0;2053.0;1716.0;337.0;95.1;4.9;4.1;0.8
983;Deventer;2011;41914.0;39969.0;1945.0;1620.0;325.0;95.4;4.6;3.9;0.8
984;Deventer;2012;42169.0;40115.0;2054.0;1733.0;321.0;95.1;4.9;4.1;0.8
985;Diemen;2008;10127.0;9634.0;493.0;451.0;42.0;95.1;4.9;4.5;0.4
986;Diemen;2009;10126.0;9634.0;492.0;440.0;52.0;95.1;4.9;4.3;0.5
987;Diemen;2010;10425.0;9836.0;589.0;465.0;124.0;94.4;5.6;4.5;1.2
988;Diemen;2011;10426.0;9945.0;481.0;441.0;40.0;95.4;4.6;4.2;0.4
989;Diemen;2012;10437.0;9964.0;473.0;426.0;47.0;95.5;4.5;4.1;0.5
990;Dinkelland;2008;9734.0;9164.0;570.0;474.0;96.0;94.1;5.9;4.9;1.0
991;Dinkelland;2009;9739.0;9195.0;544.0;435.0;109.0;94.4;5.6;4.5;1.1
992;Dinkelland;2010;9767.0;9232.0;535.0;431.0;104.0;94.5;5.5;4.4;1.1
993;Dinkelland;2011;9809.0;9280.0;529.0;415.0;114.0;94.6;5.4;4.2;1.2
994;Dinkelland;2012;9855.0;9305.0;550.0;440.0;110.0;94.4;5.6;4.5;1.1
995;Dirksland;2008;3255.0;3061.0;194.0;166.0;28.0;94.0;6.0;5.1;0.9
996;Dirksland;2009;3311.0;3113.0;198.0;168.0;30.0;94.0;6.0;5.1;0.9
997;Dirksland;2010;3410.0;3214.0;196.0;170.0;26.0;94.3;5.7;5.0;0.8
998;Dirksland;2011;3411.0;3211.0;200.0;176.0;24.0;94.1;5.9;5.2;0.7
999;Dirksland;2012;3428.0;3237.0;191.0;162.0;29.0;94.4;5.6;4.7;0.8
1000;Doesburg;2008;4887.0;4675.0;212.0;164.0;48.0;95.7;4.3;3.4;1.0
1001;Doesburg;2009;4912.0;4702.0;210.0;160.0;50.0;95.7;4.3;3.3;1.0
1002;Doesburg;2010;5072.0;4804.0;268.0;185.0;83.0;94.7;5.3;3.6;1.6
1003;Doesburg;2011;5080.0;4852.0;228.0;171.0;57.0;95.5;4.5;3.4;1.1
1004;Doesburg;2012;5201.0;4885.0;316.0;264.0;52.0;93.9;6.1;5.1;1.0
1005;Doetinchem;2008;23892.0;22746.0;1146.0;879.0;267.0;95.2;4.8;3.7;1.1
1006;Doetinchem;2009;23934.0;22801.0;1133.0;865.0;268.0;95.3;4.7;3.6;1.1
1007;Doetinchem;2010;24125.0;22952.0;1173.0;882.0;291.0;95.1;4.9;3.7;1.2
1008;Doetinchem;2011;24142.0;22906.0;1236.0;930.0;306.0;94.9;5.1;3.9;1.3
1009;Doetinchem;2012;24441.0;22995.0;1446.0;1152.0;294.0;94.1;5.9;4.7;1.2
1010;Dongen;2008;10028.0;9789.0;239.0;214.0;25.0;97.6;2.4;2.1;0.2
1011;Dongen;2009;10226.0;9890.0;336.0;295.0;41.0;96.7;3.3;2.9;0.4
1012;Dongen;2010;10325.0;9975.0;350.0;303.0;47.0;96.6;3.4;2.9;0.5
1013;Dongen;2011;10402.0;10066.0;336.0;288.0;48.0;96.8;3.2;2.8;0.5
1014;Dongen;2012;10493.0;10078.0;415.0;371.0;44.0;96.0;4.0;3.5;0.4
1015;Dongeradeel;2008;10345.0;9668.0;677.0;537.0;140.0;93.5;6.5;5.2;1.4
1016;Dongeradeel;2009;10429.0;9712.0;717.0;499.0;218.0;93.1;6.9;4.8;2.1
1017;Dongeradeel;2010;10435.0;9793.0;642.0;414.0;228.0;93.8;6.2;4.0;2.2
1018;Dongeradeel;2011;10480.0;9816.0;664.0;440.0;224.0;93.7;6.3;4.2;2.1
1019;Dongeradeel;2012;10489.0;9870.0;619.0;406.0;213.0;94.1;5.9;3.9;2.0
1020;Dordrecht;2008;52804.0;49800.0;3004.0;2653.0;351.0;94.3;5.7;5.0;0.7
1021;Dordrecht;2009;53390.0;50096.0;3294.0;2961.0;333.0;93.8;6.2;5.5;0.6
1022;Dordrecht;2010;53349.0;50392.0;2957.0;2633.0;324.0;94.5;5.5;4.9;0.6
1023;Dordrecht;2011;53437.0;50458.0;2979.0;2610.0;369.0;94.4;5.6;4.9;0.7
1024;Dordrecht;2012;53515.0;50549.0;2966.0;2614.0;352.0;94.5;5.5;4.9;0.7
1025;Drechterland;2008;7345.0;7092.0;253.0;212.0;41.0;96.6;3.4;2.9;0.6
1026;Drechterland;2009;7497.0;7268.0;229.0;202.0;27.0;96.9;3.1;2.7;0.4
1027;Drechterland;2010;7624.0;7387.0;237.0;204.0;33.0;96.9;3.1;2.7;0.4
1028;Drechterland;2011;7667.0;7462.0;205.0;173.0;32.0;97.3;2.7;2.3;0.4
1029;Drechterland;2012;7745.0;7524.0;221.0;193.0;28.0;97.1;2.9;2.5;0.4
1030;Drimmelen;2008;10633.0;10263.0;370.0;287.0;83.0;96.5;3.5;2.7;0.8
1031;Drimmelen;2009;10673.0;10287.0;386.0;300.0;86.0;96.4;3.6;2.8;0.8
1032;Drimmelen;2010;10690.0;10310.0;380.0;298.0;82.0;96.4;3.6;2.8;0.8
1033;Drimmelen;2011;10754.0;10346.0;408.0;309.0;99.0;96.2;3.8;2.9;0.9
1034;Drimmelen;2012;10776.0;10338.0;438.0;345.0;93.0;95.9;4.1;3.2;0.9
1035;Dronten;2008;14371.0;13887.0;484.0;414.0;70.0;96.6;3.4;2.9;0.5
1036;Dronten;2009;14789.0;14232.0;557.0;475.0;82.0;96.2;3.8;3.2;0.6
1037;Dronten;2010;15114.0;14569.0;545.0;470.0;75.0;96.4;3.6;3.1;0.5
1038;Dronten;2011;15375.0;14829.0;546.0;450.0;96.0;96.4;3.6;2.9;0.6
1039;Dronten;2012;15517.0;15023.0;494.0;428.0;66.0;96.8;3.2;2.8;0.4
1040;Druten;2008;6881.0;6681.0;200.0;161.0;39.0;97.1;2.9;2.3;0.6
1041;Druten;2009;7010.0;6751.0;259.0;223.0;36.0;96.3;3.7;3.2;0.5
1042;Druten;2010;6986.0;6783.0;203.0;171.0;32.0;97.1;2.9;2.4;0.5
1043;Druten;2011;7101.0;6828.0;273.0;216.0;57.0;96.2;3.8;3.0;0.8
1044;Druten;2012;7227.0;6923.0;304.0;259.0;45.0;95.8;4.2;3.6;0.6
1045;Duiven;2008;10000.0;9722.0;278.0;233.0;45.0;97.2;2.8;2.3;0.5
1046;Duiven;2009;10128.0;9826.0;302.0;252.0;50.0;97.0;3.0;2.5;0.5
1047;Duiven;2010;10377.0;9976.0;401.0;334.0;67.0;96.1;3.9;3.2;0.6
1048;Duiven;2011;10385.0;10048.0;337.0;268.0;69.0;96.8;3.2;2.6;0.7
1049;Duiven;2012;10451.0;10101.0;350.0;287.0;63.0;96.7;3.3;2.7;0.6
1050;Echt-Susteren;2008;13540.0;12821.0;719.0;577.0;142.0;94.7;5.3;4.3;1.0
1051;Echt-Susteren;2009;13539.0;12808.0;731.0;581.0;150.0;94.6;5.4;4.3;1.1
1052;Echt-Susteren;2010;13785.0;13061.0;724.0;566.0;158.0;94.7;5.3;4.1;1.1
1053;Echt-Susteren;2011;13855.0;13060.0;795.0;587.0;208.0;94.3;5.7;4.2;1.5
1054;Echt-Susteren;2012;13877.0;13097.0;780.0;591.0;189.0;94.4;5.6;4.3;1.4
1055;Edam-Volendam;2008;11285.0;10974.0;311.0;272.0;39.0;97.2;2.8;2.4;0.3
1056;Edam-Volendam;2009;11367.0;11017.0;350.0;305.0;45.0;96.9;3.1;2.7;0.4
1057;Edam-Volendam;2010;11441.0;11020.0;421.0;344.0;77.0;96.3;3.7;3.0;0.7
1058;Edam-Volendam;2011;11471.0;11034.0;437.0;358.0;79.0;96.2;3.8;3.1;0.7
1059;Edam-Volendam;2012;11506.0;11124.0;382.0;308.0;74.0;96.7;3.3;2.7;0.6
1060;Ede;2008;41159.0;39364.0;1795.0;1404.0;391.0;95.6;4.4;3.4;0.9
1061;Ede;2009;41379.0;39275.0;2104.0;1712.0;392.0;94.9;5.1;4.1;0.9
1062;Ede;2010;41648.0;39461.0;2187.0;1733.0;454.0;94.7;5.3;4.2;1.1
1063;Ede;2011;41883.0;39585.0;2298.0;1851.0;447.0;94.5;5.5;4.4;1.1
1064;Ede;2012;42569.0;39959.0;2610.0;2186.0;424.0;93.9;6.1;5.1;1.0
1065;Eemnes;2008;3552.0;3461.0;91.0;74.0;17.0;97.4;2.6;2.1;0.5
1066;Eemnes;2009;3552.0;3461.0;91.0;75.0;16.0;97.4;2.6;2.1;0.5
1067;Eemnes;2010;3620.0;3468.0;152.0;83.0;69.0;95.8;4.2;2.3;1.9
1068;Eemnes;2011;3620.0;3493.0;127.0;106.0;21.0;96.5;3.5;2.9;0.6
1069;Eemnes;2012;3624.0;3512.0;112.0;97.0;15.0;96.9;3.1;2.7;0.4
1070;Eemsmond;2008;7161.0;6731.0;430.0;342.0;88.0;94.0;6.0;4.8;1.2
1071;Eemsmond;2009;7173.0;6745.0;428.0;338.0;90.0;94.0;6.0;4.7;1.3
1072;Eemsmond;2010;7210.0;6771.0;439.0;336.0;103.0;93.9;6.1;4.7;1.4
1073;Eemsmond;2011;7223.0;6761.0;462.0;369.0;93.0;93.6;6.4;5.1;1.3
1074;Eemsmond;2012;7283.0;6740.0;543.0;446.0;97.0;92.5;7.5;6.1;1.3
1075;Eersel;2008;6828.0;6586.0;242.0;201.0;41.0;96.5;3.5;2.9;0.6
1076;Eersel;2009;7060.0;6730.0;330.0;240.0;90.0;95.3;4.7;3.4;1.3
1077;Eersel;2010;7196.0;6866.0;330.0;266.0;64.0;95.4;4.6;3.7;0.9
1078;Eersel;2011;7297.0;6861.0;436.0;334.0;102.0;94.0;6.0;4.6;1.4
1079;Eersel;2012;7341.0;6989.0;352.0;250.0;102.0;95.2;4.8;3.4;1.4
1080;Eijsden;2008;4619.0;4412.0;207.0;165.0;42.0;95.5;4.5;3.6;0.9
1081;Eijsden;2009;4616.0;4403.0;213.0;176.0;37.0;95.4;4.6;3.8;0.8
1082;Eijsden;2010;4678.0;4429.0;249.0;213.0;36.0;94.7;5.3;4.6;0.8
1083;Eijsden;2011;;;;;;;;;
1084;Eijsden;2012;;;;;;;;;
1085;Eijsden-Margraten;2008;;;;;;;;;
1086;Eijsden-Margraten;2009;;;;;;;;;
1087;Eijsden-Margraten;2010;;;;;;;;;
1088;Eijsden-Margraten;2011;10284.0;9742.0;542.0;457.0;85.0;94.7;5.3;4.4;0.8
1089;Eijsden-Margraten;2012;10365.0;9835.0;530.0;443.0;87.0;94.9;5.1;4.3;0.8
1090;Eindhoven;2008;95530.0;91113.0;4417.0;3839.0;578.0;95.4;4.6;4.0;0.6
1091;Eindhoven;2009;95251.0;91245.0;4006.0;3496.0;510.0;95.8;4.2;3.7;0.5
1092;Eindhoven;2010;96969.0;92108.0;4861.0;4162.0;699.0;95.0;5.0;4.3;0.7
1093;Eindhoven;2011;97617.0;92904.0;4713.0;4042.0;671.0;95.2;4.8;4.1;0.7
1094;Eindhoven;2012;98533.0;93938.0;4595.0;4071.0;524.0;95.3;4.7;4.1;0.5
1095;Elburg;2008;8317.0;7974.0;343.0;278.0;65.0;95.9;4.1;3.3;0.8
1096;Elburg;2009;8326.0;7968.0;358.0;284.0;74.0;95.7;4.3;3.4;0.9
1097;Elburg;2010;8332.0;7968.0;364.0;278.0;86.0;95.6;4.4;3.3;1.0
1098;Elburg;2011;8475.0;8071.0;404.0;291.0;113.0;95.2;4.8;3.4;1.3
1099;Elburg;2012;8586.0;8153.0;433.0;341.0;92.0;95.0;5.0;4.0;1.1
1100;Emmen;2008;46570.0;44228.0;2342.0;1987.0;355.0;95.0;5.0;4.3;0.8
1101;Emmen;2009;46629.0;44187.0;2442.0;2111.0;331.0;94.8;5.2;4.5;0.7
1102;Emmen;2010;46797.0;44453.0;2344.0;2031.0;313.0;95.0;5.0;4.3;0.7
1103;Emmen;2011;46837.0;44393.0;2444.0;2134.0;310.0;94.8;5.2;4.6;0.7
1104;Emmen;2012;46700.0;44371.0;2329.0;2032.0;297.0;95.0;5.0;4.4;0.6
1105;Enkhuizen;2008;7959.0;7453.0;506.0;387.0;119.0;93.6;6.4;4.9;1.5
1106;Enkhuizen;2009;8081.0;7562.0;519.0;401.0;118.0;93.6;6.4;5.0;1.5
1107;Enkhuizen;2010;8137.0;7631.0;506.0;386.0;120.0;93.8;6.2;4.7;1.5
1108;Enkhuizen;2011;8214.0;7702.0;512.0;358.0;154.0;93.8;6.2;4.4;1.9
1109;Enkhuizen;2012;8346.0;7817.0;529.0;397.0;132.0;93.7;6.3;4.8;1.6
1110;Enschede;2008;66882.0;62036.0;4846.0;4261.0;585.0;92.8;7.2;6.4;0.9
1111;Enschede;2009;67760.0;62835.0;4925.0;4296.0;629.0;92.7;7.3;6.3;0.9
1112;Enschede;2010;68124.0;63329.0;4795.0;4143.0;652.0;93.0;7.0;6.1;1.0
1113;Enschede;2011;68516.0;63803.0;4713.0;4002.0;711.0;93.1;6.9;5.8;1.0
1114;Enschede;2012;69028.0;64345.0;4683.0;4051.0;632.0;93.2;6.8;5.9;0.9
1115;Epe;2008;13175.0;12584.0;591.0;470.0;121.0;95.5;4.5;3.6;0.9
1116;Epe;2009;13273.0;12649.0;624.0;489.0;135.0;95.3;4.7;3.7;1.0
1117;Epe;2010;13335.0;12752.0;583.0;464.0;119.0;95.6;4.4;3.5;0.9
1118;Epe;2011;13358.0;12749.0;609.0;477.0;132.0;95.4;4.6;3.6;1.0
1119;Epe;2012;13362.0;12704.0;658.0;524.0;134.0;95.1;4.9;3.9;1.0
1120;Ermelo;2008;9297.0;8941.0;356.0;286.0;70.0;96.2;3.8;3.1;0.8
1121;Ermelo;2009;9626.0;9158.0;468.0;367.0;101.0;95.1;4.9;3.8;1.0
1122;Ermelo;2010;9748.0;9253.0;495.0;400.0;95.0;94.9;5.1;4.1;1.0
1123;Ermelo;2011;9765.0;9274.0;491.0;385.0;106.0;95.0;5.0;3.9;1.1
1124;Ermelo;2012;9830.0;9381.0;449.0;355.0;94.0;95.4;4.6;3.6;1.0
1125;Etten-Leur;2008;16538.0;15977.0;561.0;465.0;96.0;96.6;3.4;2.8;0.6
1126;Etten-Leur;2009;17001.0;16381.0;620.0;521.0;99.0;96.4;3.6;3.1;0.6
1127;Etten-Leur;2010;17244.0;16579.0;665.0;562.0;103.0;96.1;3.9;3.3;0.6
1128;Etten-Leur;2011;17258.0;16714.0;544.0;443.0;101.0;96.8;3.2;2.6;0.6
1129;Etten-Leur;2012;17336.0;16813.0;523.0;428.0;95.0;97.0;3.0;2.5;0.5
1130;Ferwerderadiel;2008;3705.0;3512.0;193.0;160.0;33.0;94.8;5.2;4.3;0.9
1131;Ferwerderadiel;2009;3722.0;3509.0;213.0;183.0;30.0;94.3;5.7;4.9;0.8
1132;Ferwerderadiel;2010;3714.0;3517.0;197.0;163.0;34.0;94.7;5.3;4.4;0.9
1133;Ferwerderadiel;2011;3714.0;3528.0;186.0;152.0;34.0;95.0;5.0;4.1;0.9
1134;Ferwerderadiel;2012;3720.0;3535.0;185.0;148.0;37.0;95.0;5.0;4.0;1.0
1135;Franekeradeel;2008;8931.0;8445.0;486.0;403.0;83.0;94.6;5.4;4.5;0.9
