ID;UitkomstenOnderzoek;RegioS;Perioden;AfgerondeDienstenOnderzoek_1;AfgerondeDienstenOnderzoekRelatief_2
6217;Partnergeweld: bevestigd;Twente (VT);1e halfjaar 2022;;
6218;Partnergeweld: bevestigd;Twente (VT);2e halfjaar 2022;15.0;3.0
6219;Partnergeweld: bevestigd;Twente (VT);2022;20.0;3.0
6220;Partnergeweld: bevestigd;Twente (VT);1e halfjaar 2023;20.0;3.0
6221;Partnergeweld: bevestigd;Twente (VT);2e halfjaar 2023;15.0;3.0
6222;Partnergeweld: bevestigd;Twente (VT);2023;35.0;5.0
6223;Partnergeweld: bevestigd;Twente (VT);1e halfjaar 2024;20.0;3.0
6224;Partnergeweld: bevestigd;Utrecht (VT);1e halfjaar 2019;;
6225;Partnergeweld: bevestigd;Utrecht (VT);2e halfjaar 2019;10.0;1.0
6226;Partnergeweld: bevestigd;Utrecht (VT);2019;15.0;1.0
6227;Partnergeweld: bevestigd;Utrecht (VT);1e halfjaar 2020;10.0;1.0
6228;Partnergeweld: bevestigd;Utrecht (VT);2e halfjaar 2020;10.0;1.0
6229;Partnergeweld: bevestigd;Utrecht (VT);2020;20.0;1.0
6230;Partnergeweld: bevestigd;Utrecht (VT);1e halfjaar 2021;25.0;2.0
6231;Partnergeweld: bevestigd;Utrecht (VT);2e halfjaar 2021;15.0;1.0
6232;Partnergeweld: bevestigd;Utrecht (VT);2021;40.0;3.0
6233;Partnergeweld: bevestigd;Utrecht (VT);1e halfjaar 2022;15.0;1.0
6234;Partnergeweld: bevestigd;Utrecht (VT);2e halfjaar 2022;15.0;1.0
6235;Partnergeweld: bevestigd;Utrecht (VT);2022;35.0;2.0
6236;Partnergeweld: bevestigd;Utrecht (VT);1e halfjaar 2023;20.0;1.0
6237;Partnergeweld: bevestigd;Utrecht (VT);2e halfjaar 2023;15.0;1.0
6238;Partnergeweld: bevestigd;Utrecht (VT);2023;35.0;3.0
6239;Partnergeweld: bevestigd;Utrecht (VT);1e halfjaar 2024;20.0;1.0
6240;Partnergeweld: bevestigd;West-brabant (VT);1e halfjaar 2019;;
6241;Partnergeweld: bevestigd;West-brabant (VT);2e halfjaar 2019;;
6242;Partnergeweld: bevestigd;West-brabant (VT);2019;;
6243;Partnergeweld: bevestigd;West-brabant (VT);1e halfjaar 2020;;
6244;Partnergeweld: bevestigd;West-brabant (VT);2e halfjaar 2020;;
6245;Partnergeweld: bevestigd;West-brabant (VT);2020;10.0;1.0
6246;Partnergeweld: bevestigd;West-brabant (VT);1e halfjaar 2021;;
6247;Partnergeweld: bevestigd;West-brabant (VT);2e halfjaar 2021;;
6248;Partnergeweld: bevestigd;West-brabant (VT);2021;;
6249;Partnergeweld: bevestigd;West-brabant (VT);1e halfjaar 2022;;
6250;Partnergeweld: bevestigd;West-brabant (VT);2e halfjaar 2022;;
6251;Partnergeweld: bevestigd;West-brabant (VT);2022;10.0;2.0
6252;Partnergeweld: bevestigd;West-brabant (VT);1e halfjaar 2023;;
6253;Partnergeweld: bevestigd;West-brabant (VT);2e halfjaar 2023;;
6254;Partnergeweld: bevestigd;West-brabant (VT);2023;;
6255;Partnergeweld: bevestigd;West-brabant (VT);1e halfjaar 2024;;
6256;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2019;;
6257;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2019;10.0;3.0
6258;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2019;15.0;4.0
6259;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2020;30.0;9.0
6260;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2020;15.0;4.0
6261;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2020;50.0;15.0
6262;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2021;15.0;4.0
6263;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2021;15.0;4.0
6264;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2021;30.0;9.0
6265;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2022;20.0;6.0
6266;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2022;10.0;3.0
6267;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2022;30.0;9.0
6268;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2023;10.0;3.0
6269;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2e halfjaar 2023;25.0;7.0
6270;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);2023;35.0;10.0
6271;Partnergeweld: bevestigd;Zaanstreek-Waterland (VT);1e halfjaar 2024;40.0;11.0
6272;Partnergeweld: bevestigd;Zeeland (VT);1e halfjaar 2019;10.0;3.0
6273;Partnergeweld: bevestigd;Zeeland (VT);2e halfjaar 2019;;
6274;Partnergeweld: bevestigd;Zeeland (VT);2019;15.0;4.0
6275;Partnergeweld: bevestigd;Zeeland (VT);1e halfjaar 2020;15.0;4.0
6276;Partnergeweld: bevestigd;Zeeland (VT);2e halfjaar 2020;15.0;4.0
6277;Partnergeweld: bevestigd;Zeeland (VT);2020;25.0;7.0
6278;Partnergeweld: bevestigd;Zeeland (VT);1e halfjaar 2021;15.0;4.0
6279;Partnergeweld: bevestigd;Zeeland (VT);2e halfjaar 2021;15.0;4.0
6280;Partnergeweld: bevestigd;Zeeland (VT);2021;30.0;8.0
6281;Partnergeweld: bevestigd;Zeeland (VT);1e halfjaar 2022;15.0;4.0
6282;Partnergeweld: bevestigd;Zeeland (VT);2e halfjaar 2022;10.0;3.0
6283;Partnergeweld: bevestigd;Zeeland (VT);2022;30.0;7.0
6284;Partnergeweld: bevestigd;Zeeland (VT);1e halfjaar 2023;15.0;4.0
6285;Partnergeweld: bevestigd;Zeeland (VT);2e halfjaar 2023;15.0;4.0
6286;Partnergeweld: bevestigd;Zeeland (VT);2023;35.0;9.0
6287;Partnergeweld: bevestigd;Zeeland (VT);1e halfjaar 2024;15.0;4.0
6288;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2019;10.0;2.0
6289;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2019;20.0;4.0
6290;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2019;30.0;7.0
6291;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2020;15.0;3.0
6292;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2020;25.0;5.0
6293;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2020;35.0;8.0
6294;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2021;15.0;3.0
6295;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2021;20.0;4.0
6296;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2021;35.0;8.0
6297;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2022;20.0;4.0
6298;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2022;20.0;4.0
6299;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2022;40.0;9.0
6300;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2023;25.0;6.0
6301;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2e halfjaar 2023;20.0;4.0
6302;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);2023;45.0;10.0
6303;Partnergeweld: bevestigd;Zuid-Holland-Zuid (VT);1e halfjaar 2024;25.0;5.0
6304;Partnergeweld: bevestigd;Zuid-Limburg (VT);1e halfjaar 2019;30.0;5.0
6305;Partnergeweld: bevestigd;Zuid-Limburg (VT);2e halfjaar 2019;50.0;8.0
6306;Partnergeweld: bevestigd;Zuid-Limburg (VT);2019;80.0;13.0
6307;Partnergeweld: bevestigd;Zuid-Limburg (VT);1e halfjaar 2020;20.0;3.0
6308;Partnergeweld: bevestigd;Zuid-Limburg (VT);2e halfjaar 2020;25.0;4.0
6309;Partnergeweld: bevestigd;Zuid-Limburg (VT);2020;45.0;8.0
6310;Partnergeweld: bevestigd;Zuid-Limburg (VT);1e halfjaar 2021;35.0;6.0
6311;Partnergeweld: bevestigd;Zuid-Limburg (VT);2e halfjaar 2021;20.0;3.0
6312;Partnergeweld: bevestigd;Zuid-Limburg (VT);2021;55.0;9.0
6313;Partnergeweld: bevestigd;Zuid-Limburg (VT);1e halfjaar 2022;40.0;7.0
6314;Partnergeweld: bevestigd;Zuid-Limburg (VT);2e halfjaar 2022;30.0;5.0
6315;Partnergeweld: bevestigd;Zuid-Limburg (VT);2022;70.0;12.0
6316;Partnergeweld: bevestigd;Zuid-Limburg (VT);1e halfjaar 2023;30.0;5.0
6317;Partnergeweld: bevestigd;Zuid-Limburg (VT);2e halfjaar 2023;35.0;6.0
6318;Partnergeweld: bevestigd;Zuid-Limburg (VT);2023;65.0;11.0
6319;Partnergeweld: bevestigd;Zuid-Limburg (VT);1e halfjaar 2024;30.0;5.0
6320;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2019;15.0;2.0
6321;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2019;30.0;4.0
6322;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2019;45.0;6.0
6323;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2020;20.0;3.0
6324;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2020;20.0;3.0
6325;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2020;40.0;5.0
6326;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2021;20.0;3.0
6327;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2021;30.0;4.0
6328;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2021;50.0;6.0
6329;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2022;35.0;4.0
6330;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2022;25.0;3.0
6331;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2022;60.0;8.0
6332;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2023;;
6333;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2e halfjaar 2023;;
6334;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);2023;;
6335;Partnergeweld: bevestigd;Zuidoost-Brabant (VT);1e halfjaar 2024;;
6336;Partnergeweld: niet bevestigd;Nederland;1e halfjaar 2019;50.0;0.0
6337;Partnergeweld: niet bevestigd;Nederland;2e halfjaar 2019;120.0;1.0
6338;Partnergeweld: niet bevestigd;Nederland;2019;170.0;1.0
6339;Partnergeweld: niet bevestigd;Nederland;1e halfjaar 2020;140.0;1.0
6340;Partnergeweld: niet bevestigd;Nederland;2e halfjaar 2020;165.0;1.0
6341;Partnergeweld: niet bevestigd;Nederland;2020;300.0;2.0
6342;Partnergeweld: niet bevestigd;Nederland;1e halfjaar 2021;180.0;1.0
6343;Partnergeweld: niet bevestigd;Nederland;2e halfjaar 2021;200.0;1.0
6344;Partnergeweld: niet bevestigd;Nederland;2021;380.0;2.0
6345;Partnergeweld: niet bevestigd;Nederland;1e halfjaar 2022;185.0;1.0
6346;Partnergeweld: niet bevestigd;Nederland;2e halfjaar 2022;225.0;1.0
6347;Partnergeweld: niet bevestigd;Nederland;2022;410.0;2.0
6348;Partnergeweld: niet bevestigd;Nederland;1e halfjaar 2023;190.0;1.0
6349;Partnergeweld: niet bevestigd;Nederland;2e halfjaar 2023;200.0;1.0
6350;Partnergeweld: niet bevestigd;Nederland;2023;390.0;2.0
6351;Partnergeweld: niet bevestigd;Nederland;1e halfjaar 2024;215.0;1.0
6352;Partnergeweld: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2019;;
6353;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2019;10.0;1.0
6354;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2019;15.0;1.0
6355;Partnergeweld: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2020;15.0;1.0
6356;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2020;25.0;1.0
6357;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2020;35.0;2.0
6358;Partnergeweld: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2021;15.0;1.0
6359;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2021;15.0;1.0
6360;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2021;30.0;2.0
6361;Partnergeweld: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2022;15.0;1.0
6362;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2022;15.0;1.0
6363;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2022;30.0;2.0
6364;Partnergeweld: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2023;10.0;1.0
6365;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2e halfjaar 2023;15.0;1.0
6366;Partnergeweld: niet bevestigd;Noord-Nederland (LD);2023;25.0;1.0
6367;Partnergeweld: niet bevestigd;Noord-Nederland (LD);1e halfjaar 2024;10.0;1.0
6368;Partnergeweld: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2019;15.0;0.0
6369;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2019;25.0;1.0
6370;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2019;40.0;1.0
6371;Partnergeweld: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2020;20.0;1.0
6372;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2020;30.0;1.0
6373;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2020;50.0;1.0
6374;Partnergeweld: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2021;40.0;1.0
6375;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2021;50.0;1.0
6376;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2021;90.0;2.0
6377;Partnergeweld: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2022;35.0;1.0
6378;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2022;30.0;1.0
6379;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2022;65.0;2.0
6380;Partnergeweld: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2023;30.0;1.0
6381;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2e halfjaar 2023;35.0;1.0
6382;Partnergeweld: niet bevestigd;Oost-Nederland (LD);2023;65.0;2.0
6383;Partnergeweld: niet bevestigd;Oost-Nederland (LD);1e halfjaar 2024;50.0;1.0
6384;Partnergeweld: niet bevestigd;West-Nederland (LD);1e halfjaar 2019;15.0;0.0
6385;Partnergeweld: niet bevestigd;West-Nederland (LD);2e halfjaar 2019;60.0;1.0
6386;Partnergeweld: niet bevestigd;West-Nederland (LD);2019;75.0;1.0
6387;Partnergeweld: niet bevestigd;West-Nederland (LD);1e halfjaar 2020;80.0;1.0
6388;Partnergeweld: niet bevestigd;West-Nederland (LD);2e halfjaar 2020;85.0;1.0
6389;Partnergeweld: niet bevestigd;West-Nederland (LD);2020;165.0;2.0
6390;Partnergeweld: niet bevestigd;West-Nederland (LD);1e halfjaar 2021;85.0;1.0
6391;Partnergeweld: niet bevestigd;West-Nederland (LD);2e halfjaar 2021;95.0;1.0
6392;Partnergeweld: niet bevestigd;West-Nederland (LD);2021;180.0;2.0
6393;Partnergeweld: niet bevestigd;West-Nederland (LD);1e halfjaar 2022;95.0;1.0
6394;Partnergeweld: niet bevestigd;West-Nederland (LD);2e halfjaar 2022;120.0;1.0
6395;Partnergeweld: niet bevestigd;West-Nederland (LD);2022;215.0;3.0
6396;Partnergeweld: niet bevestigd;West-Nederland (LD);1e halfjaar 2023;100.0;1.0
6397;Partnergeweld: niet bevestigd;West-Nederland (LD);2e halfjaar 2023;110.0;1.0
6398;Partnergeweld: niet bevestigd;West-Nederland (LD);2023;210.0;2.0
6399;Partnergeweld: niet bevestigd;West-Nederland (LD);1e halfjaar 2024;100.0;1.0
6400;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2019;15.0;0.0
6401;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2019;30.0;1.0
6402;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2019;40.0;1.0
6403;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2020;25.0;1.0
6404;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2020;25.0;1.0
6405;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2020;50.0;1.0
6406;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2021;40.0;1.0
6407;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2021;45.0;1.0
6408;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2021;85.0;2.0
6409;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2022;45.0;1.0
6410;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2022;60.0;2.0
6411;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2022;105.0;3.0
6412;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2023;50.0;1.0
6413;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2e halfjaar 2023;45.0;1.0
6414;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);2023;95.0;3.0
6415;Partnergeweld: niet bevestigd;Zuid-Nederland (LD);1e halfjaar 2024;55.0;1.0
6416;Partnergeweld: niet bevestigd;Groningen (PV);1e halfjaar 2019;;
6417;Partnergeweld: niet bevestigd;Groningen (PV);2e halfjaar 2019;;
6418;Partnergeweld: niet bevestigd;Groningen (PV);2019;;
6419;Partnergeweld: niet bevestigd;Groningen (PV);1e halfjaar 2020;10.0;2.0
6420;Partnergeweld: niet bevestigd;Groningen (PV);2e halfjaar 2020;;
6421;Partnergeweld: niet bevestigd;Groningen (PV);2020;15.0;3.0
6422;Partnergeweld: niet bevestigd;Groningen (PV);1e halfjaar 2021;;
6423;Partnergeweld: niet bevestigd;Groningen (PV);2e halfjaar 2021;;
6424;Partnergeweld: niet bevestigd;Groningen (PV);2021;10.0;2.0
6425;Partnergeweld: niet bevestigd;Groningen (PV);1e halfjaar 2022;10.0;2.0
6426;Partnergeweld: niet bevestigd;Groningen (PV);2e halfjaar 2022;10.0;2.0
6427;Partnergeweld: niet bevestigd;Groningen (PV);2022;20.0;4.0
6428;Partnergeweld: niet bevestigd;Groningen (PV);1e halfjaar 2023;;
6429;Partnergeweld: niet bevestigd;Groningen (PV);2e halfjaar 2023;;
6430;Partnergeweld: niet bevestigd;Groningen (PV);2023;10.0;1.0
6431;Partnergeweld: niet bevestigd;Groningen (PV);1e halfjaar 2024;;
6432;Partnergeweld: niet bevestigd;Fryslân (PV);1e halfjaar 2019;;
6433;Partnergeweld: niet bevestigd;Fryslân (PV);2e halfjaar 2019;;
6434;Partnergeweld: niet bevestigd;Fryslân (PV);2019;;
6435;Partnergeweld: niet bevestigd;Fryslân (PV);1e halfjaar 2020;;
6436;Partnergeweld: niet bevestigd;Fryslân (PV);2e halfjaar 2020;;
6437;Partnergeweld: niet bevestigd;Fryslân (PV);2020;10.0;2.0
6438;Partnergeweld: niet bevestigd;Fryslân (PV);1e halfjaar 2021;;
6439;Partnergeweld: niet bevestigd;Fryslân (PV);2e halfjaar 2021;;
6440;Partnergeweld: niet bevestigd;Fryslân (PV);2021;10.0;2.0
6441;Partnergeweld: niet bevestigd;Fryslân (PV);1e halfjaar 2022;;
6442;Partnergeweld: niet bevestigd;Fryslân (PV);2e halfjaar 2022;;
6443;Partnergeweld: niet bevestigd;Fryslân (PV);2022;10.0;1.0
6444;Partnergeweld: niet bevestigd;Fryslân (PV);1e halfjaar 2023;;
6445;Partnergeweld: niet bevestigd;Fryslân (PV);2e halfjaar 2023;;
6446;Partnergeweld: niet bevestigd;Fryslân (PV);2023;10.0;1.0
6447;Partnergeweld: niet bevestigd;Fryslân (PV);1e halfjaar 2024;;
6448;Partnergeweld: niet bevestigd;Drenthe (PV);1e halfjaar 2019;;
6449;Partnergeweld: niet bevestigd;Drenthe (PV);2e halfjaar 2019;;
6450;Partnergeweld: niet bevestigd;Drenthe (PV);2019;;
6451;Partnergeweld: niet bevestigd;Drenthe (PV);1e halfjaar 2020;;
6452;Partnergeweld: niet bevestigd;Drenthe (PV);2e halfjaar 2020;10.0;2.0
6453;Partnergeweld: niet bevestigd;Drenthe (PV);2020;10.0;2.0
6454;Partnergeweld: niet bevestigd;Drenthe (PV);1e halfjaar 2021;;
6455;Partnergeweld: niet bevestigd;Drenthe (PV);2e halfjaar 2021;;
6456;Partnergeweld: niet bevestigd;Drenthe (PV);2021;;
6457;Partnergeweld: niet bevestigd;Drenthe (PV);1e halfjaar 2022;;
6458;Partnergeweld: niet bevestigd;Drenthe (PV);2e halfjaar 2022;;
6459;Partnergeweld: niet bevestigd;Drenthe (PV);2022;;
6460;Partnergeweld: niet bevestigd;Drenthe (PV);1e halfjaar 2023;;
6461;Partnergeweld: niet bevestigd;Drenthe (PV);2e halfjaar 2023;;
6462;Partnergeweld: niet bevestigd;Drenthe (PV);2023;10.0;2.0
6463;Partnergeweld: niet bevestigd;Drenthe (PV);1e halfjaar 2024;;
6464;Partnergeweld: niet bevestigd;Overijssel (PV);1e halfjaar 2019;;
6465;Partnergeweld: niet bevestigd;Overijssel (PV);2e halfjaar 2019;;
6466;Partnergeweld: niet bevestigd;Overijssel (PV);2019;;
6467;Partnergeweld: niet bevestigd;Overijssel (PV);1e halfjaar 2020;;
6468;Partnergeweld: niet bevestigd;Overijssel (PV);2e halfjaar 2020;;
6469;Partnergeweld: niet bevestigd;Overijssel (PV);2020;;
6470;Partnergeweld: niet bevestigd;Overijssel (PV);1e halfjaar 2021;;
6471;Partnergeweld: niet bevestigd;Overijssel (PV);2e halfjaar 2021;10.0;1.0
6472;Partnergeweld: niet bevestigd;Overijssel (PV);2021;20.0;2.0
6473;Partnergeweld: niet bevestigd;Overijssel (PV);1e halfjaar 2022;;
6474;Partnergeweld: niet bevestigd;Overijssel (PV);2e halfjaar 2022;;
6475;Partnergeweld: niet bevestigd;Overijssel (PV);2022;10.0;1.0
6476;Partnergeweld: niet bevestigd;Overijssel (PV);1e halfjaar 2023;10.0;1.0
6477;Partnergeweld: niet bevestigd;Overijssel (PV);2e halfjaar 2023;;
6478;Partnergeweld: niet bevestigd;Overijssel (PV);2023;15.0;1.0
6479;Partnergeweld: niet bevestigd;Overijssel (PV);1e halfjaar 2024;10.0;1.0
6480;Partnergeweld: niet bevestigd;Flevoland (PV);1e halfjaar 2019;;
6481;Partnergeweld: niet bevestigd;Flevoland (PV);2e halfjaar 2019;;
6482;Partnergeweld: niet bevestigd;Flevoland (PV);2019;;
6483;Partnergeweld: niet bevestigd;Flevoland (PV);1e halfjaar 2020;;
6484;Partnergeweld: niet bevestigd;Flevoland (PV);2e halfjaar 2020;;
6485;Partnergeweld: niet bevestigd;Flevoland (PV);2020;;
6486;Partnergeweld: niet bevestigd;Flevoland (PV);1e halfjaar 2021;10.0;2.0
6487;Partnergeweld: niet bevestigd;Flevoland (PV);2e halfjaar 2021;15.0;4.0
6488;Partnergeweld: niet bevestigd;Flevoland (PV);2021;25.0;6.0
6489;Partnergeweld: niet bevestigd;Flevoland (PV);1e halfjaar 2022;10.0;2.0
6490;Partnergeweld: niet bevestigd;Flevoland (PV);2e halfjaar 2022;10.0;2.0
6491;Partnergeweld: niet bevestigd;Flevoland (PV);2022;20.0;4.0
6492;Partnergeweld: niet bevestigd;Flevoland (PV);1e halfjaar 2023;10.0;3.0
6493;Partnergeweld: niet bevestigd;Flevoland (PV);2e halfjaar 2023;10.0;2.0
6494;Partnergeweld: niet bevestigd;Flevoland (PV);2023;25.0;5.0
6495;Partnergeweld: niet bevestigd;Flevoland (PV);1e halfjaar 2024;15.0;3.0
6496;Partnergeweld: niet bevestigd;Gelderland (PV);1e halfjaar 2019;10.0;0.0
6497;Partnergeweld: niet bevestigd;Gelderland (PV);2e halfjaar 2019;20.0;1.0
6498;Partnergeweld: niet bevestigd;Gelderland (PV);2019;30.0;1.0
6499;Partnergeweld: niet bevestigd;Gelderland (PV);1e halfjaar 2020;15.0;1.0
6500;Partnergeweld: niet bevestigd;Gelderland (PV);2e halfjaar 2020;25.0;1.0
6501;Partnergeweld: niet bevestigd;Gelderland (PV);2020;40.0;2.0
6502;Partnergeweld: niet bevestigd;Gelderland (PV);1e halfjaar 2021;20.0;1.0
6503;Partnergeweld: niet bevestigd;Gelderland (PV);2e halfjaar 2021;25.0;1.0
6504;Partnergeweld: niet bevestigd;Gelderland (PV);2021;45.0;2.0
6505;Partnergeweld: niet bevestigd;Gelderland (PV);1e halfjaar 2022;20.0;1.0
6506;Partnergeweld: niet bevestigd;Gelderland (PV);2e halfjaar 2022;15.0;1.0
6507;Partnergeweld: niet bevestigd;Gelderland (PV);2022;35.0;2.0
6508;Partnergeweld: niet bevestigd;Gelderland (PV);1e halfjaar 2023;10.0;0.0
6509;Partnergeweld: niet bevestigd;Gelderland (PV);2e halfjaar 2023;15.0;1.0
6510;Partnergeweld: niet bevestigd;Gelderland (PV);2023;25.0;1.0
6511;Partnergeweld: niet bevestigd;Gelderland (PV);1e halfjaar 2024;30.0;1.0
6512;Partnergeweld: niet bevestigd;Utrecht (PV);1e halfjaar 2019;;
6513;Partnergeweld: niet bevestigd;Utrecht (PV);2e halfjaar 2019;;
6514;Partnergeweld: niet bevestigd;Utrecht (PV);2019;;
6515;Partnergeweld: niet bevestigd;Utrecht (PV);1e halfjaar 2020;;
6516;Partnergeweld: niet bevestigd;Utrecht (PV);2e halfjaar 2020;;
6517;Partnergeweld: niet bevestigd;Utrecht (PV);2020;;
6518;Partnergeweld: niet bevestigd;Utrecht (PV);1e halfjaar 2021;;
6519;Partnergeweld: niet bevestigd;Utrecht (PV);2e halfjaar 2021;;
6520;Partnergeweld: niet bevestigd;Utrecht (PV);2021;10.0;1.0
6521;Partnergeweld: niet bevestigd;Utrecht (PV);1e halfjaar 2022;;
6522;Partnergeweld: niet bevestigd;Utrecht (PV);2e halfjaar 2022;;
6523;Partnergeweld: niet bevestigd;Utrecht (PV);2022;10.0;1.0
6524;Partnergeweld: niet bevestigd;Utrecht (PV);1e halfjaar 2023;;
6525;Partnergeweld: niet bevestigd;Utrecht (PV);2e halfjaar 2023;;
6526;Partnergeweld: niet bevestigd;Utrecht (PV);2023;10.0;1.0
6527;Partnergeweld: niet bevestigd;Utrecht (PV);1e halfjaar 2024;;
6528;Partnergeweld: niet bevestigd;Noord-Holland (PV);1e halfjaar 2019;;
6529;Partnergeweld: niet bevestigd;Noord-Holland (PV);2e halfjaar 2019;20.0;1.0
6530;Partnergeweld: niet bevestigd;Noord-Holland (PV);2019;25.0;1.0
6531;Partnergeweld: niet bevestigd;Noord-Holland (PV);1e halfjaar 2020;35.0;1.0
6532;Partnergeweld: niet bevestigd;Noord-Holland (PV);2e halfjaar 2020;30.0;1.0
6533;Partnergeweld: niet bevestigd;Noord-Holland (PV);2020;60.0;2.0
6534;Partnergeweld: niet bevestigd;Noord-Holland (PV);1e halfjaar 2021;25.0;1.0
