ID;SoortMisdrijf;Politieregio;Perioden;TotaalGeregistreerd_1;Per100000Inwoners1279Jaar_2;TotaalOpgehelderd_3;OpgehelderdInGeregistreerd_4;Totaal_5;Mannen_6;Vrouwen_7;Totaal_8;Mannen_9;Vrouwen_10
2261;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;2001;229.0;45.0;218.0;95.2;238.0;218.0;20.0;47.0;85.0;8.0
2262;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;2002;303.0;59.0;237.0;78.2;248.0;232.0;16.0;49.0;90.0;6.0
2263;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;2003;327.0;64.0;270.0;82.6;293.0;267.0;26.0;57.0;103.0;10.0
2264;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;2004;371.0;72.0;293.0;79.0;318.0;281.0;37.0;62.0;109.0;15.0
2265;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;2005;313.0;61.0;223.0;71.2;270.0;227.0;43.0;53.0;88.0;17.0
2266;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;2006;424.0;82.0;335.0;79.0;368.0;320.0;48.0;71.0;123.0;19.0
2267;Overige misdrijven Wetboek v. Strafrecht;Brabant-Noord;2007;396.0;77.0;282.0;71.2;320.0;276.0;44.0;62.0;106.0;17.0
2268;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;1994;149.0;27.0;125.0;83.9;127.0;112.0;15.0;23.0;40.0;5.0
2269;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;1995;133.0;24.0;99.0;74.4;138.0;125.0;13.0;25.0;44.0;5.0
2270;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;1996;161.0;28.0;126.0;78.3;182.0;171.0;11.0;32.0;60.0;4.0
2271;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;1997;55.0;10.0;35.0;63.6;42.0;39.0;3.0;7.0;13.0;1.0
2272;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;1998;104.0;18.0;73.0;70.2;90.0;80.0;10.0;16.0;27.0;4.0
2273;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;1999;152.0;26.0;103.0;67.8;121.0;109.0;12.0;21.0;37.0;4.0
2274;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;2000;205.0;35.0;159.0;77.6;170.0;156.0;14.0;29.0;52.0;5.0
2275;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;2001;229.0;39.0;139.0;60.7;143.0;121.0;22.0;24.0;40.0;8.0
2276;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;2002;321.0;54.0;179.0;55.8;204.0;171.0;33.0;34.0;57.0;11.0
2277;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;2003;442.0;74.0;284.0;64.3;306.0;266.0;40.0;51.0;88.0;14.0
2278;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;2004;500.0;84.0;340.0;68.0;381.0;337.0;44.0;64.0;111.0;15.0
2279;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;2005;506.0;84.0;319.0;63.0;333.0;296.0;37.0;56.0;97.0;13.0
2280;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;2006;500.0;83.0;303.0;60.6;399.0;352.0;47.0;66.0;115.0;16.0
2281;Overige misdrijven Wetboek v. Strafrecht;Brabant-Zuid-Oost;2007;583.0;97.0;371.0;63.6;441.0;351.0;90.0;73.0;115.0;30.0
2282;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;1994;109.0;27.0;76.0;69.7;122.0;107.0;15.0;31.0;53.0;8.0
2283;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;1995;117.0;29.0;96.0;82.1;137.0;113.0;24.0;34.0;56.0;12.0
2284;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;1996;127.0;32.0;80.0;63.0;121.0;96.0;25.0;30.0;47.0;13.0
2285;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;1997;49.0;12.0;25.0;51.0;29.0;25.0;4.0;7.0;12.0;2.0
2286;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;1998;81.0;20.0;41.0;50.6;56.0;50.0;6.0;14.0;24.0;3.0
2287;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;1999;115.0;28.0;83.0;72.2;88.0;77.0;11.0;22.0;38.0;6.0
2288;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;2000;110.0;27.0;91.0;82.7;102.0;95.0;7.0;25.0;46.0;3.0
2289;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;2001;182.0;45.0;143.0;78.6;184.0;134.0;50.0;45.0;65.0;25.0
2290;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;2002;213.0;51.0;134.0;62.9;146.0;131.0;15.0;35.0;61.0;7.0
2291;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;2003;247.0;58.0;160.0;64.8;181.0;157.0;24.0;43.0;73.0;12.0
2292;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;2004;259.0;61.0;162.0;62.5;179.0;162.0;17.0;42.0;76.0;8.0
2293;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;2005;290.0;68.0;172.0;59.3;192.0;161.0;31.0;45.0;75.0;15.0
2294;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;2006;245.0;58.0;134.0;54.7;146.0;128.0;18.0;34.0;59.0;9.0
2295;Overige misdrijven Wetboek v. Strafrecht;Limburg-Noord;2007;259.0;61.0;130.0;50.2;147.0;122.0;25.0;35.0;57.0;12.0
2296;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;1994;130.0;24.0;72.0;55.4;79.0;64.0;15.0;15.0;24.0;5.0
2297;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;1995;104.0;19.0;39.0;37.5;73.0;55.0;18.0;13.0;20.0;7.0
2298;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;1996;126.0;23.0;44.0;34.9;65.0;52.0;13.0;12.0;19.0;5.0
2299;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;1997;110.0;20.0;55.0;50.0;83.0;71.0;12.0;15.0;26.0;4.0
2300;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;1998;120.0;22.0;60.0;50.0;44.0;37.0;7.0;8.0;14.0;3.0
2301;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;1999;281.0;52.0;125.0;44.5;233.0;197.0;36.0;43.0;73.0;13.0
2302;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;2000;311.0;57.0;137.0;44.1;255.0;224.0;31.0;47.0;83.0;11.0
2303;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;2001;348.0;64.0;204.0;58.6;263.0;231.0;32.0;48.0;86.0;12.0
2304;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;2002;329.0;62.0;247.0;75.1;282.0;243.0;39.0;53.0;92.0;15.0
2305;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;2003;553.0;104.0;457.0;82.6;501.0;424.0;77.0;95.0;161.0;29.0
2306;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;2004;639.0;121.0;525.0;82.2;627.0;549.0;78.0;119.0;209.0;29.0
2307;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;2005;690.0;131.0;569.0;82.5;647.0;537.0;110.0;123.0;206.0;42.0
2308;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;2006;615.0;118.0;461.0;75.0;528.0;423.0;105.0;101.0;163.0;40.0
2309;Overige misdrijven Wetboek v. Strafrecht;Limburg-Zuid;2007;657.0;127.0;494.0;75.2;553.0;458.0;95.0;107.0;178.0;36.0
2310;Overige misdrijven Wetboek v. Strafrecht;Flevoland;1994;82.0;41.0;59.0;72.0;68.0;60.0;8.0;34.0;60.0;8.0
2311;Overige misdrijven Wetboek v. Strafrecht;Flevoland;1995;93.0;45.0;76.0;81.7;39.0;32.0;7.0;19.0;31.0;7.0
2312;Overige misdrijven Wetboek v. Strafrecht;Flevoland;1996;175.0;82.0;151.0;86.3;87.0;77.0;10.0;41.0;72.0;9.0
2313;Overige misdrijven Wetboek v. Strafrecht;Flevoland;1997;132.0;59.0;101.0;76.5;59.0;51.0;8.0;27.0;46.0;7.0
2314;Overige misdrijven Wetboek v. Strafrecht;Flevoland;1998;116.0;50.0;60.0;51.7;113.0;90.0;23.0;49.0;78.0;20.0
2315;Overige misdrijven Wetboek v. Strafrecht;Flevoland;1999;137.0;57.0;57.0;41.6;113.0;97.0;16.0;47.0;80.0;13.0
2316;Overige misdrijven Wetboek v. Strafrecht;Flevoland;2000;169.0;67.0;83.0;49.1;161.0;133.0;28.0;64.0;106.0;22.0
2317;Overige misdrijven Wetboek v. Strafrecht;Flevoland;2001;175.0;67.0;128.0;73.1;171.0;144.0;27.0;66.0;110.0;21.0
2318;Overige misdrijven Wetboek v. Strafrecht;Flevoland;2002;170.0;63.0;146.0;85.9;188.0;161.0;27.0;69.0;119.0;20.0
2319;Overige misdrijven Wetboek v. Strafrecht;Flevoland;2003;227.0;81.0;202.0;89.0;260.0;231.0;29.0;93.0;165.0;21.0
2320;Overige misdrijven Wetboek v. Strafrecht;Flevoland;2004;272.0;95.0;249.0;91.5;279.0;235.0;44.0;97.0;164.0;31.0
2321;Overige misdrijven Wetboek v. Strafrecht;Flevoland;2005;219.0;75.0;185.0;84.5;223.0;177.0;46.0;77.0;121.0;32.0
2322;Overige misdrijven Wetboek v. Strafrecht;Flevoland;2006;240.0;81.0;192.0;80.0;265.0;212.0;53.0;90.0;144.0;36.0
2323;Overige misdrijven Wetboek v. Strafrecht;Flevoland;2007;251.0;84.0;205.0;81.7;225.0;185.0;40.0;75.0;124.0;27.0
2324;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;1994;1.0;;1.0;100.0;1.0;1.0;0.0;;;
2325;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;1995;4.0;;4.0;100.0;4.0;4.0;0.0;;;0.0
2326;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;1996;16.0;;16.0;100.0;16.0;16.0;0.0;;;0.0
2327;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;1997;15.0;;14.0;93.3;19.0;19.0;0.0;;;0.0
2328;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;1998;29.0;;25.0;86.2;30.0;30.0;0.0;;;0.0
2329;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;1999;28.0;;27.0;96.4;26.0;26.0;0.0;;;0.0
2330;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;2000;;;;;;;;;;
2331;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;2001;;;;;;;;;;
2332;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;2002;;;;;;;;;;
2333;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;2003;;;;;;;;;;
2334;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;2004;;;;;;;;;;
2335;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;2005;;;;;;;;;;
2336;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;2006;;;;;;;;;;
2337;Overige misdrijven Wetboek v. Strafrecht;Korps Landelijke politie;2007;;;;;;;;;;
2338;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;1994;59.0;;47.0;79.7;52.0;48.0;4.0;;;
2339;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;1995;64.0;;49.0;76.6;56.0;54.0;2.0;;;
2340;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;1996;49.0;;42.0;85.7;47.0;46.0;1.0;;;
2341;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;1997;60.0;;49.0;81.7;53.0;50.0;3.0;;;
2342;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;1998;53.0;;48.0;90.6;48.0;47.0;1.0;;;
2343;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;1999;74.0;;64.0;86.5;68.0;68.0;0.0;;;0.0
2344;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;2000;123.0;;123.0;100.0;160.0;142.0;18.0;;;
2345;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;2001;173.0;;173.0;100.0;196.0;180.0;16.0;;;
2346;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;2002;215.0;;172.0;80.0;200.0;178.0;22.0;;;
2347;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;2003;247.0;;216.0;87.4;290.0;265.0;25.0;;;
2348;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;2004;218.0;;186.0;85.3;233.0;200.0;33.0;;;
2349;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;2005;275.0;;231.0;84.0;296.0;247.0;49.0;;;
2350;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;2006;228.0;;189.0;82.9;242.0;207.0;35.0;;;
2351;Overige misdrijven Wetboek v. Strafrecht;Koninklijke Marechaussee;2007;268.0;;232.0;86.6;285.0;230.0;55.0;;;
2352;Wegenverkeerswet totaal;Totaal Nederland;1994;92849.0;736.0;40945.0;44.1;34176.0;31429.0;2747.0;271.0;500.0;43.0
2353;Wegenverkeerswet totaal;Totaal Nederland;1995;89433.0;707.0;41601.0;46.5;36390.0;33497.0;2893.0;287.0;531.0;46.0
2354;Wegenverkeerswet totaal;Totaal Nederland;1996;100819.0;794.0;46167.0;45.8;40454.0;36983.0;3471.0;318.0;584.0;55.0
2355;Wegenverkeerswet totaal;Totaal Nederland;1997;99799.0;782.0;41228.0;41.3;42063.0;38310.0;3753.0;330.0;602.0;59.0
2356;Wegenverkeerswet totaal;Totaal Nederland;1998;115192.0;898.0;50679.0;44.0;51236.0;47138.0;4098.0;400.0;737.0;64.0
2357;Wegenverkeerswet totaal;Totaal Nederland;1999;128734.0;997.0;51544.0;40.0;53406.0;48817.0;4589.0;414.0;758.0;71.0
2358;Wegenverkeerswet totaal;Totaal Nederland;2000;131139.0;1009.0;53426.0;40.7;56873.0;52112.0;4761.0;438.0;804.0;73.0
2359;Wegenverkeerswet totaal;Totaal Nederland;2001;138254.0;1057.0;59110.0;42.8;63287.0;57997.0;5290.0;484.0;889.0;81.0
2360;Wegenverkeerswet totaal;Totaal Nederland;2002;142483.0;1083.0;63762.0;44.8;63779.0;58078.0;5701.0;485.0;884.0;87.0
2361;Wegenverkeerswet totaal;Totaal Nederland;2003;153614.0;1161.0;71270.0;46.4;69941.0;63131.0;6810.0;528.0;955.0;103.0
2362;Wegenverkeerswet totaal;Totaal Nederland;2004;153794.0;1157.0;72635.0;47.2;71874.0;64455.0;7419.0;541.0;971.0;112.0
2363;Wegenverkeerswet totaal;Totaal Nederland;2005;153230.0;1149.0;73557.0;48.0;72864.0;65073.0;7791.0;546.0;977.0;117.0
2364;Wegenverkeerswet totaal;Totaal Nederland;2006;153873.0;1151.0;75517.0;49.1;75667.0;67466.0;8201.0;566.0;1011.0;122.0
2365;Wegenverkeerswet totaal;Totaal Nederland;2007;157791.0;1178.0;76431.0;48.4;76409.0;67847.0;8562.0;570.0;1015.0;128.0
2366;Wegenverkeerswet totaal;Groningen;1994;2634.0;570.0;1623.0;61.6;1483.0;1406.0;77.0;321.0;609.0;33.0
2367;Wegenverkeerswet totaal;Groningen;1995;2525.0;545.0;1475.0;58.4;1447.0;1358.0;89.0;313.0;587.0;38.0
2368;Wegenverkeerswet totaal;Groningen;1996;2707.0;585.0;1562.0;57.7;1498.0;1396.0;102.0;324.0;603.0;44.0
2369;Wegenverkeerswet totaal;Groningen;1997;2369.0;512.0;1133.0;47.8;1160.0;1079.0;81.0;251.0;466.0;35.0
2370;Wegenverkeerswet totaal;Groningen;1998;2565.0;555.0;1386.0;54.0;1396.0;1295.0;101.0;302.0;560.0;44.0
2371;Wegenverkeerswet totaal;Groningen;1999;2977.0;642.0;1594.0;53.5;1624.0;1509.0;115.0;350.0;650.0;50.0
2372;Wegenverkeerswet totaal;Groningen;2000;3330.0;715.0;1924.0;57.8;1939.0;1787.0;152.0;416.0;766.0;65.0
2373;Wegenverkeerswet totaal;Groningen;2001;3385.0;723.0;1927.0;56.9;1945.0;1816.0;129.0;415.0;774.0;55.0
2374;Wegenverkeerswet totaal;Groningen;2002;3290.0;699.0;1878.0;57.1;1890.0;1751.0;139.0;402.0;742.0;59.0
2375;Wegenverkeerswet totaal;Groningen;2003;3293.0;697.0;1833.0;55.7;1841.0;1695.0;146.0;389.0;714.0;62.0
2376;Wegenverkeerswet totaal;Groningen;2004;3420.0;721.0;1980.0;57.9;1994.0;1821.0;173.0;420.0;764.0;73.0
2377;Wegenverkeerswet totaal;Groningen;2005;3101.0;653.0;1640.0;52.9;1652.0;1503.0;149.0;348.0;629.0;63.0
2378;Wegenverkeerswet totaal;Groningen;2006;3399.0;716.0;1777.0;52.3;1798.0;1625.0;173.0;379.0;681.0;73.0
2379;Wegenverkeerswet totaal;Groningen;2007;3641.0;766.0;1968.0;54.1;1994.0;1851.0;143.0;420.0;775.0;61.0
2380;Wegenverkeerswet totaal;Friesland;1994;2484.0;505.0;1222.0;49.2;1152.0;1088.0;64.0;234.0;440.0;26.0
2381;Wegenverkeerswet totaal;Friesland;1995;2031.0;411.0;1233.0;60.7;1537.0;1425.0;112.0;311.0;573.0;46.0
2382;Wegenverkeerswet totaal;Friesland;1996;2637.0;531.0;1808.0;68.6;1703.0;1566.0;137.0;343.0;626.0;55.0
2383;Wegenverkeerswet totaal;Friesland;1997;3136.0;628.0;2127.0;67.8;2244.0;2055.0;189.0;449.0;817.0;76.0
2384;Wegenverkeerswet totaal;Friesland;1998;3499.0;697.0;2225.0;63.6;2325.0;2173.0;152.0;463.0;859.0;61.0
2385;Wegenverkeerswet totaal;Friesland;1999;3399.0;673.0;1717.0;50.5;2241.0;2056.0;185.0;444.0;807.0;74.0
2386;Wegenverkeerswet totaal;Friesland;2000;3972.0;782.0;2214.0;55.7;2753.0;2556.0;197.0;542.0;999.0;78.0
2387;Wegenverkeerswet totaal;Friesland;2001;4099.0;801.0;2572.0;62.7;2704.0;2500.0;204.0;528.0;969.0;80.0
2388;Wegenverkeerswet totaal;Friesland;2002;3884.0;752.0;2599.0;66.9;2285.0;2086.0;199.0;442.0;800.0;78.0
2389;Wegenverkeerswet totaal;Friesland;2003;3799.0;732.0;2608.0;68.6;2372.0;2171.0;201.0;457.0;829.0;78.0
2390;Wegenverkeerswet totaal;Friesland;2004;3335.0;641.0;2148.0;64.4;2064.0;1870.0;194.0;397.0;711.0;75.0
2391;Wegenverkeerswet totaal;Friesland;2005;3281.0;629.0;2040.0;62.2;2017.0;1797.0;220.0;387.0;682.0;85.0
2392;Wegenverkeerswet totaal;Friesland;2006;3318.0;637.0;2112.0;63.7;2114.0;1889.0;225.0;406.0;718.0;87.0
2393;Wegenverkeerswet totaal;Friesland;2007;3344.0;641.0;2093.0;62.6;2093.0;1855.0;238.0;401.0;705.0;92.0
2394;Wegenverkeerswet totaal;Drenthe;1994;1018.0;274.0;769.0;75.5;710.0;683.0;27.0;191.0;368.0;15.0
2395;Wegenverkeerswet totaal;Drenthe;1995;1488.0;398.0;957.0;64.3;885.0;809.0;76.0;237.0;433.0;41.0
2396;Wegenverkeerswet totaal;Drenthe;1996;1664.0;443.0;1019.0;61.2;887.0;821.0;66.0;236.0;437.0;35.0
2397;Wegenverkeerswet totaal;Drenthe;1997;1790.0;474.0;621.0;34.7;646.0;591.0;55.0;171.0;313.0;29.0
2398;Wegenverkeerswet totaal;Drenthe;1998;1928.0;506.0;720.0;37.3;729.0;665.0;64.0;191.0;349.0;34.0
2399;Wegenverkeerswet totaal;Drenthe;1999;2134.0;558.0;748.0;35.1;751.0;703.0;48.0;196.0;367.0;25.0
2400;Wegenverkeerswet totaal;Drenthe;2000;2207.0;574.0;901.0;40.8;925.0;855.0;70.0;241.0;445.0;36.0
2401;Wegenverkeerswet totaal;Drenthe;2001;2282.0;589.0;957.0;41.9;969.0;885.0;84.0;250.0;457.0;43.0
2402;Wegenverkeerswet totaal;Drenthe;2002;2413.0;619.0;1010.0;41.9;1028.0;952.0;76.0;264.0;488.0;39.0
2403;Wegenverkeerswet totaal;Drenthe;2003;2756.0;704.0;1232.0;44.7;1238.0;1116.0;122.0;316.0;570.0;62.0
2404;Wegenverkeerswet totaal;Drenthe;2004;2507.0;639.0;1098.0;43.8;1111.0;1004.0;107.0;283.0;512.0;55.0
2405;Wegenverkeerswet totaal;Drenthe;2005;2373.0;604.0;1032.0;43.5;1037.0;945.0;92.0;264.0;481.0;47.0
2406;Wegenverkeerswet totaal;Drenthe;2006;2539.0;645.0;1162.0;45.8;1172.0;1078.0;94.0;298.0;548.0;48.0
2407;Wegenverkeerswet totaal;Drenthe;2007;2840.0;719.0;1280.0;45.1;1291.0;1192.0;99.0;327.0;604.0;50.0
2408;Wegenverkeerswet totaal;IJsselland;1994;2003.0;538.0;831.0;41.5;711.0;657.0;54.0;191.0;354.0;29.0
2409;Wegenverkeerswet totaal;IJsselland;1995;2107.0;563.0;965.0;45.8;843.0;792.0;51.0;225.0;424.0;27.0
2410;Wegenverkeerswet totaal;IJsselland;1996;2350.0;624.0;1242.0;52.9;1139.0;1064.0;75.0;303.0;566.0;40.0
2411;Wegenverkeerswet totaal;IJsselland;1997;2230.0;589.0;973.0;43.6;1001.0;930.0;71.0;264.0;492.0;37.0
2412;Wegenverkeerswet totaal;IJsselland;1998;2562.0;671.0;1258.0;49.1;1285.0;1203.0;82.0;337.0;631.0;43.0
2413;Wegenverkeerswet totaal;IJsselland;1999;2659.0;690.0;1172.0;44.1;1194.0;1089.0;105.0;310.0;565.0;54.0
2414;Wegenverkeerswet totaal;IJsselland;2000;2720.0;699.0;1225.0;45.0;1246.0;1162.0;84.0;320.0;597.0;43.0
2415;Wegenverkeerswet totaal;IJsselland;2001;2813.0;730.0;1247.0;44.3;1254.0;1104.0;150.0;325.0;572.0;78.0
2416;Wegenverkeerswet totaal;IJsselland;2002;3210.0;826.0;1498.0;46.7;1508.0;1357.0;151.0;388.0;697.0;78.0
2417;Wegenverkeerswet totaal;IJsselland;2003;3334.0;850.0;1429.0;42.9;1442.0;1328.0;114.0;368.0;676.0;58.0
2418;Wegenverkeerswet totaal;IJsselland;2004;3546.0;898.0;1574.0;44.4;1582.0;1452.0;130.0;401.0;734.0;66.0
2419;Wegenverkeerswet totaal;IJsselland;2005;3775.0;951.0;1736.0;46.0;1749.0;1613.0;136.0;441.0;811.0;69.0
2420;Wegenverkeerswet totaal;IJsselland;2006;3687.0;923.0;1664.0;45.1;1675.0;1560.0;115.0;419.0;779.0;58.0
2421;Wegenverkeerswet totaal;IJsselland;2007;3746.0;933.0;1617.0;43.2;1632.0;1485.0;147.0;407.0;737.0;73.0
2422;Wegenverkeerswet totaal;Twente;1994;2538.0;529.0;1172.0;46.2;973.0;910.0;63.0;203.0;375.0;27.0
2423;Wegenverkeerswet totaal;Twente;1995;2772.0;576.0;1303.0;47.0;1213.0;1116.0;97.0;252.0;458.0;41.0
2424;Wegenverkeerswet totaal;Twente;1996;2965.0;615.0;1544.0;52.1;1388.0;1275.0;113.0;288.0;522.0;48.0
2425;Wegenverkeerswet totaal;Twente;1997;2611.0;541.0;1073.0;41.1;1105.0;1017.0;88.0;229.0;416.0;37.0
2426;Wegenverkeerswet totaal;Twente;1998;3485.0;720.0;1724.0;49.5;1756.0;1625.0;131.0;363.0;663.0;55.0
2427;Wegenverkeerswet totaal;Twente;1999;3648.0;751.0;1746.0;47.9;1760.0;1649.0;111.0;362.0;670.0;46.0
2428;Wegenverkeerswet totaal;Twente;2000;3725.0;763.0;1722.0;46.2;1750.0;1629.0;121.0;359.0;659.0;50.0
2429;Wegenverkeerswet totaal;Twente;2001;4072.0;819.0;1808.0;44.4;1839.0;1703.0;136.0;370.0;675.0;55.0
2430;Wegenverkeerswet totaal;Twente;2002;4034.0;807.0;1815.0;45.0;1849.0;1701.0;148.0;370.0;670.0;60.0
2431;Wegenverkeerswet totaal;Twente;2003;4236.0;845.0;1702.0;40.2;1721.0;1557.0;164.0;343.0;612.0;66.0
2432;Wegenverkeerswet totaal;Twente;2004;4388.0;875.0;1775.0;40.5;1804.0;1641.0;163.0;360.0;644.0;66.0
2433;Wegenverkeerswet totaal;Twente;2005;4644.0;924.0;1982.0;42.7;1992.0;1766.0;226.0;396.0;692.0;91.0
2434;Wegenverkeerswet totaal;Twente;2006;4704.0;935.0;2081.0;44.2;2092.0;1906.0;186.0;416.0;746.0;75.0
2435;Wegenverkeerswet totaal;Twente;2007;4758.0;945.0;2007.0;42.2;2032.0;1804.0;228.0;404.0;706.0;92.0
2436;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;1994;3354.0;542.0;1252.0;37.3;1061.0;946.0;115.0;171.0;306.0;37.0
2437;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;1995;3124.0;503.0;1252.0;40.1;1111.0;1016.0;95.0;179.0;327.0;31.0
2438;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;1996;3384.0;542.0;1335.0;39.5;1210.0;1109.0;101.0;194.0;355.0;32.0
2439;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;1997;3219.0;513.0;720.0;22.4;747.0;676.0;71.0;119.0;215.0;23.0
2440;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;1998;4383.0;696.0;1659.0;37.9;1683.0;1550.0;133.0;267.0;492.0;42.0
2441;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;1999;4788.0;758.0;1811.0;37.8;1821.0;1648.0;173.0;288.0;522.0;55.0
2442;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;2000;4740.0;747.0;1859.0;39.2;1894.0;1747.0;147.0;299.0;551.0;46.0
2443;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;2001;4986.0;783.0;2031.0;40.7;2052.0;1876.0;176.0;322.0;589.0;55.0
2444;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;2002;5382.0;842.0;2051.0;38.1;2062.0;1930.0;132.0;323.0;603.0;41.0
2445;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;2003;5966.0;930.0;2469.0;41.4;2487.0;2242.0;245.0;387.0;698.0;76.0
2446;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;2004;5988.0;933.0;2463.0;41.1;2472.0;2203.0;269.0;385.0;685.0;84.0
2447;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;2005;6418.0;978.0;2757.0;43.0;2790.0;2473.0;317.0;425.0;752.0;97.0
2448;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;2006;6505.0;991.0;2762.0;42.5;2784.0;2494.0;290.0;424.0;759.0;88.0
2449;Wegenverkeerswet totaal;Noord- en Oost-Gelderland;2007;6051.0;923.0;2583.0;42.7;2600.0;2304.0;296.0;396.0;702.0;90.0
2450;Wegenverkeerswet totaal;Gelderland-Midden;1994;2869.0;561.0;1243.0;43.3;1080.0;994.0;86.0;211.0;393.0;33.0
2451;Wegenverkeerswet totaal;Gelderland-Midden;1995;3282.0;638.0;1441.0;43.9;1253.0;1137.0;116.0;244.0;446.0;45.0
2452;Wegenverkeerswet totaal;Gelderland-Midden;1996;3377.0;654.0;1394.0;41.3;1260.0;1145.0;115.0;244.0;447.0;44.0
