ID;RegioS;GemeentelijkeHoofdfuncties;Perioden;Lasten_1;Baten_2;Saldo_3;Lasten_4;Baten_5;Saldo_6
363;Nederland;810;2002;641.6;284.4;-357.2;39.8;17.7;-22.2
364;Nederland;810;2003;639.3;241.5;-397.8;39.5;14.9;-24.6
365;Nederland;820;1999;1185.4;1148.2;-37.2;75.2;72.9;-2.4
366;Nederland;820;2000;1025.2;987.2;-38.0;64.6;62.2;-2.4
367;Nederland;820;2001;857.4;826.5;-31.0;53.6;51.7;-1.9
368;Nederland;820;2002;770.2;758.1;-12.0;47.8;47.1;-0.7
369;Nederland;820;2003;808.3;780.8;-27.6;49.9;48.2;-1.7
370;Nederland;821;1999;692.9;623.6;-69.3;44.0;39.6;-4.4
371;Nederland;821;2000;710.5;648.5;-62.0;44.8;40.9;-3.9
372;Nederland;821;2001;652.6;568.2;-84.4;40.8;35.5;-5.3
373;Nederland;821;2002;590.7;495.3;-95.3;36.7;30.8;-5.9
374;Nederland;821;2003;604.7;469.0;-135.8;37.3;29.0;-8.4
375;Nederland;822;1999;927.1;761.9;-165.3;58.8;48.3;-10.5
376;Nederland;822;2000;1062.9;921.7;-141.2;67.0;58.1;-8.9
377;Nederland;822;2001;978.7;719.2;-259.5;61.2;45.0;-16.2
378;Nederland;822;2002;982.6;722.1;-260.5;61.0;44.8;-16.2
379;Nederland;822;2003;989.3;665.6;-323.7;61.1;41.1;-20.0
380;Nederland;830;1999;4456.3;4631.6;175.3;282.8;293.9;11.1
381;Nederland;830;2000;4771.9;4937.6;165.8;300.8;311.2;10.4
382;Nederland;830;2001;4959.8;5133.1;173.3;310.2;321.1;10.8
383;Nederland;830;2002;5069.9;5215.9;145.9;314.8;323.9;9.1
384;Nederland;830;2003;4975.9;5117.5;141.5;307.3;316.0;8.7
385;Nederland;800;1999;7668.7;7298.9;-369.8;486.6;463.1;-23.5
386;Nederland;800;2000;7977.6;7627.6;-350.0;502.9;480.8;-22.1
387;Nederland;800;2001;7996.6;7473.1;-523.5;500.2;467.4;-32.7
388;Nederland;800;2002;8054.9;7475.8;-579.2;500.1;464.2;-36.0
389;Nederland;800;2003;8017.6;7274.4;-743.3;495.1;449.2;-45.9
390;Nederland;911;1999;777.1;902.3;125.2;49.3;57.3;7.9
391;Nederland;911;2000;875.5;982.8;107.4;55.2;62.0;6.8
392;Nederland;911;2001;351.9;508.1;156.2;22.0;31.8;9.8
393;Nederland;911;2002;99.4;294.2;194.8;6.2;18.3;12.1
394;Nederland;911;2003;100.7;330.5;229.9;6.2;20.4;14.2
395;Nederland;913;1999;192.1;635.0;442.9;12.2;40.3;28.1
396;Nederland;913;2000;871.8;1434.5;562.8;55.0;90.4;35.5
397;Nederland;913;2001;218.3;785.3;567.0;13.7;49.1;35.5
398;Nederland;913;2002;250.7;797.3;546.6;15.6;49.5;33.9
399;Nederland;913;2003;512.0;1124.0;612.0;31.6;69.4;37.8
400;Nederland;920;1999;402.3;2612.2;2209.9;25.5;165.7;140.2
401;Nederland;920;2000;442.1;2795.2;2353.1;27.9;176.2;148.3
402;Nederland;920;2001;503.5;2975.1;2471.6;31.5;186.1;154.6
403;Nederland;920;2002;547.4;3212.8;2665.4;34.0;199.5;165.5
404;Nederland;920;2003;565.9;3552.3;2986.4;35.0;219.4;184.4
405;Nederland;921;1999;158.0;10600.3;10442.3;10.0;672.6;662.6
406;Nederland;921;2000;166.4;11621.6;11455.3;10.5;732.6;722.1
407;Nederland;921;2001;269.0;12706.7;12437.8;16.8;794.8;778.0
408;Nederland;921;2002;137.5;13368.4;13230.8;8.5;830.1;821.5
409;Nederland;921;2003;307.6;13922.6;13614.9;19.0;859.8;840.8
410;Nederland;922;1999;1093.0;973.1;-120.0;69.4;61.7;-7.6
411;Nederland;922;2000;1032.7;901.7;-131.0;65.1;56.8;-8.3
412;Nederland;922;2001;1261.6;1080.0;-181.6;78.9;67.6;-11.4
413;Nederland;922;2002;1337.4;1360.7;23.3;83.0;84.5;1.4
414;Nederland;922;2003;1968.2;1684.3;-283.9;121.5;104.0;-17.5
415;Nederland;990;1999;1054.0;870.1;-183.9;66.9;55.2;-11.7
416;Nederland;990;2000;1258.9;996.1;-262.7;79.4;62.8;-16.6
417;Nederland;990;2001;715.4;280.1;-435.3;44.8;17.5;-27.2
418;Nederland;990;2002;532.0;222.5;-309.5;33.0;13.8;-19.2
419;Nederland;990;2003;329.5;198.2;-131.3;20.4;12.2;-8.1
420;Nederland;992;1999;1253.0;801.6;-451.4;79.5;50.9;-28.6
421;Nederland;992;2000;1499.7;554.6;-945.1;94.5;35.0;-59.6
422;Nederland;992;2001;794.4;54.2;-740.2;49.7;3.4;-46.3
423;Nederland;992;2002;708.8;135.7;-573.1;44.0;8.4;-35.6
424;Nederland;992;2003;894.1;156.4;-737.7;55.2;9.7;-45.6
425;Nederland;900;1999;4929.5;17394.6;12465.1;312.8;1103.7;790.9
426;Nederland;900;2000;6146.9;19286.6;13139.7;387.5;1215.7;828.3
427;Nederland;900;2001;4114.2;18389.7;14275.5;257.3;1150.3;892.9
428;Nederland;900;2002;3613.2;19391.6;15778.4;224.3;1204.1;979.7
429;Nederland;900;2003;4678.1;20968.4;16290.2;288.9;1294.9;1006.0
430;Nederland;905;1999;41051.6;41051.6;0.0;2604.8;2604.8;0.0
431;Nederland;905;2000;44350.1;44350.1;0.0;2795.7;2795.7;0.0
432;Nederland;905;2001;44768.9;44768.9;0.0;2800.3;2800.3;0.0
433;Nederland;905;2002;47233.2;47233.2;0.0;2932.8;2932.8;0.0
434;Nederland;905;2003;49496.0;49496.0;0.0;3056.7;3056.7;0.0
435;Nederland;OZB gebruikers bruto;1999;0.0;1075.6;1075.6;0.0;68.2;68.2
436;Nederland;OZB gebruikers bruto;2000;0.0;1128.9;1128.9;0.0;71.2;71.2
437;Nederland;OZB gebruikers bruto;2001;0.0;1203.0;1203.0;0.0;75.2;75.2
438;Nederland;OZB gebruikers bruto;2002;0.0;1303.7;1303.7;0.0;80.9;80.9
439;Nederland;OZB gebruikers bruto;2003;0.0;1414.7;1414.7;0.0;87.4;87.4
440;Nederland;OZB gebruikers netto;1999;0.0;809.0;809.0;0.0;51.3;51.3
441;Nederland;OZB gebruikers netto;2000;0.0;888.5;888.5;0.0;56.0;56.0
442;Nederland;OZB gebruikers netto;2001;0.0;951.1;951.1;0.0;59.5;59.5
443;Nederland;OZB gebruikers netto;2002;0.0;1044.0;1044.0;0.0;64.8;64.8
444;Nederland;OZB gebruikers netto;2003;0.0;1155.8;1155.8;0.0;71.4;71.4
445;Nederland;OZB eigenaren;1999;0.0;1349.2;1349.2;0.0;85.6;85.6
446;Nederland;OZB eigenaren;2000;0.0;1429.0;1429.0;0.0;90.1;90.1
447;Nederland;OZB eigenaren;2001;0.0;1516.9;1516.9;0.0;94.9;94.9
448;Nederland;OZB eigenaren;2002;0.0;1636.6;1636.6;0.0;101.6;101.6
449;Nederland;OZB eigenaren;2003;0.0;1784.8;1784.8;0.0;110.2;110.2
450;Nederland;Hondenbelasting bruto;1999;0.0;40.8;40.8;0.0;2.6;2.6
451;Nederland;Hondenbelasting bruto;2000;0.0;40.7;40.7;0.0;2.6;2.6
452;Nederland;Hondenbelasting bruto;2001;0.0;41.8;41.8;0.0;2.6;2.6
453;Nederland;Hondenbelasting bruto;2002;0.0;43.6;43.6;0.0;2.7;2.7
454;Nederland;Hondenbelasting bruto;2003;0.0;46.3;46.3;0.0;2.9;2.9
455;Nederland;Hondenbelasting netto;1999;0.0;40.4;40.4;0.0;2.6;2.6
456;Nederland;Hondenbelasting netto;2000;0.0;40.1;40.1;0.0;2.5;2.5
457;Nederland;Hondenbelasting netto;2001;0.0;41.1;41.1;0.0;2.6;2.6
458;Nederland;Hondenbelasting netto;2002;0.0;42.9;42.9;0.0;2.7;2.7
459;Nederland;Hondenbelasting netto;2003;0.0;45.5;45.5;0.0;2.8;2.8
460;Nederland;Toeristenbelasting;1999;0.0;75.0;75.0;0.0;4.8;4.8
461;Nederland;Toeristenbelasting;2000;0.0;83.1;83.1;0.0;5.2;5.2
462;Nederland;Toeristenbelasting;2001;0.0;95.4;95.4;0.0;6.0;6.0
463;Nederland;Toeristenbelasting;2002;0.0;101.3;101.3;0.0;6.3;6.3
464;Nederland;Toeristenbelasting;2003;0.0;95.7;95.7;0.0;5.9;5.9
465;Nederland;Precariobelasting;1999;0.0;55.2;55.2;0.0;3.5;3.5
466;Nederland;Precariobelasting;2000;0.0;57.4;57.4;0.0;3.6;3.6
467;Nederland;Precariobelasting;2001;0.0;57.6;57.6;0.0;3.6;3.6
468;Nederland;Precariobelasting;2002;0.0;62.9;62.9;0.0;3.9;3.9
469;Nederland;Precariobelasting;2003;0.0;71.6;71.6;0.0;4.4;4.4
470;Nederland;Parkeerbelasting;1999;0.0;278.7;278.7;0.0;17.7;17.7
471;Nederland;Parkeerbelasting;2000;0.0;302.5;302.5;0.0;19.1;19.1
472;Nederland;Parkeerbelasting;2001;0.0;333.0;333.0;0.0;20.8;20.8
473;Nederland;Parkeerbelasting;2002;0.0;368.3;368.3;0.0;22.9;22.9
474;Nederland;Parkeerbelasting;2003;0.0;411.6;411.6;0.0;25.4;25.4
475;Nederland;Baatbelasting;1999;0.0;0.0;0.0;0.0;0.0;0.0
476;Nederland;Baatbelasting;2000;0.0;3.9;3.9;0.0;0.2;0.2
477;Nederland;Baatbelasting;2001;0.0;3.6;3.6;0.0;0.2;0.2
478;Nederland;Baatbelasting;2002;0.0;3.4;3.4;0.0;0.2;0.2
479;Nederland;Baatbelasting;2003;0.0;3.0;3.0;0.0;0.2;0.2
480;Nederland;Forensenbelasting;1999;0.0;0.0;0.0;0.0;0.0;0.0
481;Nederland;Forensenbelasting;2000;0.0;11.7;11.7;0.0;0.7;0.7
482;Nederland;Forensenbelasting;2001;0.0;13.6;13.6;0.0;0.9;0.9
483;Nederland;Forensenbelasting;2002;0.0;15.6;15.6;0.0;1.0;1.0
484;Nederland;Forensenbelasting;2003;0.0;16.7;16.7;0.0;1.0;1.0
485;Nederland;Overige belastingen;1999;0.0;16.8;16.8;0.0;1.1;1.1
486;Nederland;Overige belastingen;2000;0.0;0.0;0.0;0.0;0.0;0.0
487;Nederland;Overige belastingen;2001;0.0;0.0;0.0;0.0;0.0;0.0
488;Nederland;Overige belastingen;2002;0.0;0.0;0.0;0.0;0.0;0.0
489;Nederland;Overige belastingen;2003;0.0;0.0;0.0;0.0;0.0;0.0
490;Nederland;Totaal belastingen bruto;1999;0.0;2891.4;2891.4;0.0;183.5;183.5
491;Nederland;Totaal belastingen bruto;2000;0.0;3057.1;3057.1;0.0;192.7;192.7
492;Nederland;Totaal belastingen bruto;2001;0.0;3265.0;3265.0;0.0;204.2;204.2
493;Nederland;Totaal belastingen bruto;2002;0.0;3535.4;3535.4;0.0;219.5;219.5
494;Nederland;Totaal belastingen bruto;2003;0.0;3844.4;3844.4;0.0;237.4;237.4
495;Nederland;Totaal belastingen netto;1999;0.0;2624.4;2624.4;0.0;166.5;166.5
496;Nederland;Totaal belastingen netto;2000;0.0;2816.1;2816.1;0.0;177.5;177.5
497;Nederland;Totaal belastingen netto;2001;0.0;3012.5;3012.5;0.0;188.4;188.4
498;Nederland;Totaal belastingen netto;2002;0.0;3275.0;3275.0;0.0;203.4;203.4
499;Nederland;Totaal belastingen netto;2003;0.0;3584.7;3584.7;0.0;221.4;221.4
500;Nederland;Rioolrechten bruto;1999;0.0;605.8;605.8;0.0;38.4;38.4
501;Nederland;Rioolrechten bruto;2000;0.0;656.4;656.4;0.0;41.4;41.4
502;Nederland;Rioolrechten bruto;2001;0.0;700.7;700.7;0.0;43.8;43.8
503;Nederland;Rioolrechten bruto;2002;0.0;752.7;752.7;0.0;46.7;46.7
504;Nederland;Rioolrechten bruto;2003;0.0;812.8;812.8;0.0;50.2;50.2
505;Nederland;Rioolrechten netto;1999;0.0;601.6;601.6;0.0;38.2;38.2
506;Nederland;Rioolrechten netto;2000;0.0;646.1;646.1;0.0;40.7;40.7
507;Nederland;Rioolrechten netto;2001;0.0;688.5;688.5;0.0;43.1;43.1
508;Nederland;Rioolrechten netto;2002;0.0;741.7;741.7;0.0;46.1;46.1
509;Nederland;Rioolrechten netto;2003;0.0;800.7;800.7;0.0;49.4;49.4
510;Nederland;Afvalstoffenheff. en reinigings. bruto;1999;0.0;1139.9;1139.9;0.0;72.3;72.3
511;Nederland;Afvalstoffenheff. en reinigings. bruto;2000;0.0;1227.5;1227.5;0.0;77.4;77.4
512;Nederland;Afvalstoffenheff. en reinigings. bruto;2001;0.0;1282.9;1282.9;0.0;80.2;80.2
513;Nederland;Afvalstoffenheff. en reinigings. bruto;2002;0.0;1382.2;1382.2;0.0;85.8;85.8
514;Nederland;Afvalstoffenheff. en reinigings. bruto;2003;0.0;1471.5;1471.5;0.0;90.9;90.9
515;Nederland;Afvalstoffenheff. en reinigings. netto;1999;0.0;1046.1;1046.1;0.0;66.4;66.4
516;Nederland;Afvalstoffenheff. en reinigings. netto;2000;0.0;1100.0;1100.0;0.0;69.3;69.3
517;Nederland;Afvalstoffenheff. en reinigings. netto;2001;0.0;1149.3;1149.3;0.0;71.9;71.9
518;Nederland;Afvalstoffenheff. en reinigings. netto;2002;0.0;1243.9;1243.9;0.0;77.2;77.2
519;Nederland;Afvalstoffenheff. en reinigings. netto;2003;0.0;1323.0;1323.0;0.0;81.7;81.7
520;Nederland;Begrafenisrechten;1999;0.0;65.1;65.1;0.0;4.1;4.1
521;Nederland;Begrafenisrechten;2000;0.0;68.9;68.9;0.0;4.3;4.3
522;Nederland;Begrafenisrechten;2001;0.0;71.3;71.3;0.0;4.5;4.5
523;Nederland;Begrafenisrechten;2002;0.0;75.8;75.8;0.0;4.7;4.7
524;Nederland;Begrafenisrechten;2003;0.0;81.4;81.4;0.0;5.0;5.0
525;Nederland;Bouwleges;1999;0.0;306.9;306.9;0.0;19.5;19.5
526;Nederland;Bouwleges;2000;0.0;331.8;331.8;0.0;20.9;20.9
527;Nederland;Bouwleges;2001;0.0;336.3;336.3;0.0;21.0;21.0
528;Nederland;Bouwleges;2002;0.0;379.5;379.5;0.0;23.6;23.6
529;Nederland;Bouwleges;2003;0.0;370.7;370.7;0.0;22.9;22.9
530;Nederland;40;1999;0.0;126.7;126.7;0.0;8.0;8.0
531;Nederland;40;2000;0.0;139.7;139.7;0.0;8.8;8.8
532;Nederland;40;2001;0.0;143.7;143.7;0.0;9.0;9.0
533;Nederland;40;2002;0.0;148.5;148.5;0.0;9.2;9.2
534;Nederland;40;2003;0.0;149.4;149.4;0.0;9.2;9.2
535;Nederland;Marktgelden;1999;0.0;25.9;25.9;0.0;1.6;1.6
536;Nederland;Marktgelden;2000;0.0;26.9;26.9;0.0;1.7;1.7
537;Nederland;Marktgelden;2001;0.0;25.5;25.5;0.0;1.6;1.6
538;Nederland;Marktgelden;2002;0.0;26.7;26.7;0.0;1.7;1.7
539;Nederland;Marktgelden;2003;0.0;28.1;28.1;0.0;1.7;1.7
540;Nederland;Totaal retributies bruto;1999;0.0;2270.2;2270.2;0.0;144.0;144.0
541;Nederland;Totaal retributies bruto;2000;0.0;2451.3;2451.3;0.0;154.5;154.5
542;Nederland;Totaal retributies bruto;2001;0.0;2560.3;2560.3;0.0;160.1;160.1
543;Nederland;Totaal retributies bruto;2002;0.0;2765.4;2765.4;0.0;171.7;171.7
544;Nederland;Totaal retributies bruto;2003;0.0;2913.9;2913.9;0.0;180.0;180.0
545;Nederland;Totaal retributies netto;1999;0.0;2172.3;2172.3;0.0;137.8;137.8
546;Nederland;Totaal retributies netto;2000;0.0;2313.5;2313.5;0.0;145.8;145.8
547;Nederland;Totaal retributies netto;2001;0.0;2414.5;2414.5;0.0;151.0;151.0
548;Nederland;Totaal retributies netto;2002;0.0;2616.0;2616.0;0.0;162.4;162.4
549;Nederland;Totaal retributies netto;2003;0.0;2753.4;2753.4;0.0;170.0;170.0
550;Nederland;Totaal gemeentelijke heffingen bruto;1999;0.0;5161.6;5161.6;0.0;327.5;327.5
551;Nederland;Totaal gemeentelijke heffingen bruto;2000;0.0;5508.4;5508.4;0.0;347.2;347.2
552;Nederland;Totaal gemeentelijke heffingen bruto;2001;0.0;5825.3;5825.3;0.0;364.4;364.4
553;Nederland;Totaal gemeentelijke heffingen bruto;2002;0.0;6300.8;6300.8;0.0;391.2;391.2
554;Nederland;Totaal gemeentelijke heffingen bruto;2003;0.0;6758.3;6758.3;0.0;417.4;417.4
555;Nederland;Totaal gemeentelijke heffingen netto;1999;0.0;4796.7;4796.7;0.0;304.4;304.4
556;Nederland;Totaal gemeentelijke heffingen netto;2000;0.0;5129.5;5129.5;0.0;323.3;323.3
557;Nederland;Totaal gemeentelijke heffingen netto;2001;0.0;5427.0;5427.0;0.0;339.5;339.5
558;Nederland;Totaal gemeentelijke heffingen netto;2002;0.0;5891.0;5891.0;0.0;365.8;365.8
559;Nederland;Totaal gemeentelijke heffingen netto;2003;0.0;6338.1;6338.1;0.0;391.4;391.4
560;Minder dan 5 000 inwoners;1;1999;4.5;0.1;-4.4;63.4;1.6;-61.8
561;Minder dan 5 000 inwoners;1;2000;5.4;0.5;-4.9;75.2;7.6;-67.7
562;Minder dan 5 000 inwoners;1;2001;4.4;0.1;-4.3;82.3;2.7;-79.6
563;Minder dan 5 000 inwoners;1;2002;5.0;0.2;-4.8;112.6;4.3;-108.4
564;Minder dan 5 000 inwoners;1;2003;6.1;0.7;-5.4;131.5;15.1;-116.5
565;Minder dan 5 000 inwoners;2;1999;6.4;0.4;-6.0;90.0;5.4;-84.5
566;Minder dan 5 000 inwoners;2;2000;6.7;0.2;-6.5;93.2;2.5;-90.7
567;Minder dan 5 000 inwoners;2;2001;5.6;0.1;-5.5;104.2;1.6;-102.5
568;Minder dan 5 000 inwoners;2;2002;5.1;0.0;-5.1;114.0;0.1;-113.9
569;Minder dan 5 000 inwoners;2;2003;5.6;0.0;-5.6;121.3;0.4;-120.9
570;Minder dan 5 000 inwoners;3;1999;2.2;0.9;-1.4;31.3;11.9;-19.4
571;Minder dan 5 000 inwoners;3;2000;2.2;0.9;-1.3;30.4;12.0;-18.4
572;Minder dan 5 000 inwoners;3;2001;2.0;0.8;-1.2;36.2;13.9;-22.2
573;Minder dan 5 000 inwoners;3;2002;2.1;0.7;-1.4;46.3;15.9;-30.4
574;Minder dan 5 000 inwoners;3;2003;2.2;0.8;-1.4;47.6;16.5;-31.1
575;Minder dan 5 000 inwoners;0;1999;13.2;1.4;-11.8;184.7;19.0;-165.7
576;Minder dan 5 000 inwoners;0;2000;14.3;1.6;-12.7;198.8;22.0;-176.7
577;Minder dan 5 000 inwoners;0;2001;12.0;1.0;-11.0;222.6;18.2;-204.4
578;Minder dan 5 000 inwoners;0;2002;12.2;0.9;-11.3;273.0;20.3;-252.7
579;Minder dan 5 000 inwoners;0;2003;13.9;1.5;-12.4;300.5;32.0;-268.5
580;Minder dan 5 000 inwoners;110;1999;0.1;0.0;-0.1;1.8;0.1;-1.7
581;Minder dan 5 000 inwoners;110;2000;0.2;0.0;-0.1;2.1;0.1;-2.0
582;Minder dan 5 000 inwoners;110;2001;0.1;0.0;-0.1;2.7;0.2;-2.5
583;Minder dan 5 000 inwoners;110;2002;0.2;0.0;-0.2;4.5;0.1;-4.4
584;Minder dan 5 000 inwoners;110;2003;0.3;0.0;-0.3;7.4;0.5;-7.0
585;Minder dan 5 000 inwoners;120;1999;2.4;0.1;-2.3;33.0;1.2;-31.8
586;Minder dan 5 000 inwoners;120;2000;2.6;0.1;-2.4;35.7;1.8;-34.0
587;Minder dan 5 000 inwoners;120;2001;2.3;0.1;-2.2;43.2;2.5;-40.7
588;Minder dan 5 000 inwoners;120;2002;2.3;0.1;-2.2;51.1;1.7;-49.4
589;Minder dan 5 000 inwoners;120;2003;2.8;0.2;-2.6;60.4;3.4;-57.0
590;Minder dan 5 000 inwoners;140;1999;0.2;0.0;-0.1;2.1;0.2;-1.9
591;Minder dan 5 000 inwoners;140;2000;0.2;0.0;-0.2;2.6;0.2;-2.3
592;Minder dan 5 000 inwoners;140;2001;0.2;0.0;-0.2;3.4;0.4;-2.9
593;Minder dan 5 000 inwoners;140;2002;0.3;0.0;-0.2;6.2;0.7;-5.6
594;Minder dan 5 000 inwoners;140;2003;0.5;0.1;-0.4;10.0;2.1;-7.9
595;Minder dan 5 000 inwoners;100;1999;2.6;0.1;-2.5;37.0;1.6;-35.4
596;Minder dan 5 000 inwoners;100;2000;2.9;0.2;-2.8;40.4;2.1;-38.3
597;Minder dan 5 000 inwoners;100;2001;2.7;0.2;-2.5;49.3;3.1;-46.2
598;Minder dan 5 000 inwoners;100;2002;2.8;0.1;-2.7;61.8;2.5;-59.3
599;Minder dan 5 000 inwoners;100;2003;3.6;0.3;-3.3;77.9;5.9;-71.9
600;Minder dan 5 000 inwoners;210;1999;8.9;0.9;-8.0;124.6;12.3;-112.4
601;Minder dan 5 000 inwoners;210;2000;9.4;1.6;-7.9;131.0;21.8;-109.2
602;Minder dan 5 000 inwoners;210;2001;7.8;0.9;-6.9;145.0;17.6;-127.4
603;Minder dan 5 000 inwoners;210;2002;6.9;0.7;-6.2;154.8;15.0;-139.8
604;Minder dan 5 000 inwoners;210;2003;7.0;0.9;-6.1;151.6;19.3;-132.3
605;Minder dan 5 000 inwoners;211;1999;0.6;0.1;-0.5;7.8;0.7;-7.1
606;Minder dan 5 000 inwoners;211;2000;0.6;0.0;-0.6;8.7;0.7;-8.0
607;Minder dan 5 000 inwoners;211;2001;0.6;0.2;-0.4;11.9;4.0;-7.9
608;Minder dan 5 000 inwoners;211;2002;0.4;0.1;-0.4;9.2;1.2;-7.9
609;Minder dan 5 000 inwoners;211;2003;0.4;0.0;-0.4;8.3;0.4;-7.9
610;Minder dan 5 000 inwoners;212;1999;0.0;0.0;0.0;0.4;0.0;-0.4
611;Minder dan 5 000 inwoners;212;2000;0.0;0.0;0.0;0.4;0.0;-0.4
612;Minder dan 5 000 inwoners;212;2001;0.0;0.0;0.0;0.6;0.0;-0.6
613;Minder dan 5 000 inwoners;212;2002;0.0;0.0;0.0;0.3;0.0;-0.3
614;Minder dan 5 000 inwoners;212;2003;0.0;0.0;0.0;0.2;0.0;-0.2
615;Minder dan 5 000 inwoners;213;1999;0.0;0.0;0.0;0.0;0.0;0.0
616;Minder dan 5 000 inwoners;213;2000;0.0;0.0;0.0;0.0;0.0;0.0
617;Minder dan 5 000 inwoners;213;2001;0.0;0.0;0.0;0.0;0.0;0.0
618;Minder dan 5 000 inwoners;213;2002;0.0;0.0;0.0;0.0;0.0;0.0
619;Minder dan 5 000 inwoners;213;2003;0.0;0.0;0.0;0.0;0.0;0.0
620;Minder dan 5 000 inwoners;214;1999;0.1;0.1;0.0;1.1;1.5;0.3
621;Minder dan 5 000 inwoners;214;2000;0.2;0.2;0.0;2.1;2.3;0.2
622;Minder dan 5 000 inwoners;214;2001;0.1;0.1;0.0;1.4;1.4;0.0
623;Minder dan 5 000 inwoners;214;2002;0.1;0.1;0.0;1.5;2.0;0.5
624;Minder dan 5 000 inwoners;214;2003;0.1;0.1;0.0;2.1;2.0;-0.1
625;Minder dan 5 000 inwoners;220;1999;0.0;0.0;0.0;0.0;0.0;0.0
626;Minder dan 5 000 inwoners;220;2000;0.0;0.0;0.0;0.0;0.0;0.0
627;Minder dan 5 000 inwoners;220;2001;0.0;0.0;0.0;0.0;0.0;0.0
628;Minder dan 5 000 inwoners;220;2002;0.0;0.0;0.0;0.0;0.0;0.0
629;Minder dan 5 000 inwoners;220;2003;0.0;0.0;0.0;0.0;0.0;0.0
630;Minder dan 5 000 inwoners;221;1999;0.1;0.0;-0.1;1.1;0.0;-1.1
631;Minder dan 5 000 inwoners;221;2000;0.1;0.0;-0.1;0.8;0.0;-0.8
632;Minder dan 5 000 inwoners;221;2001;0.1;0.0;-0.1;1.2;0.0;-1.1
633;Minder dan 5 000 inwoners;221;2002;0.1;0.0;-0.1;1.4;0.1;-1.3
634;Minder dan 5 000 inwoners;221;2003;0.1;0.0;-0.1;2.4;0.3;-2.0
635;Minder dan 5 000 inwoners;222;1999;0.0;0.0;0.0;0.0;0.0;0.0
636;Minder dan 5 000 inwoners;222;2000;0.0;0.0;0.0;0.0;0.0;0.0
637;Minder dan 5 000 inwoners;222;2001;0.0;0.0;0.0;0.0;0.0;0.0
638;Minder dan 5 000 inwoners;222;2002;0.0;0.0;0.0;0.0;0.0;0.0
639;Minder dan 5 000 inwoners;222;2003;0.0;0.0;0.0;0.0;0.0;0.0
640;Minder dan 5 000 inwoners;223;1999;0.0;0.0;0.0;0.3;0.1;-0.3
641;Minder dan 5 000 inwoners;223;2000;0.0;0.0;0.0;0.2;0.1;-0.1
642;Minder dan 5 000 inwoners;223;2001;0.3;0.3;0.0;5.2;5.1;-0.1
643;Minder dan 5 000 inwoners;223;2002;0.0;0.0;0.0;0.1;0.0;-0.1
644;Minder dan 5 000 inwoners;223;2003;0.0;0.0;0.0;0.2;0.1;-0.1
645;Minder dan 5 000 inwoners;224;1999;0.0;0.0;0.0;0.0;0.0;0.0
646;Minder dan 5 000 inwoners;224;2000;0.0;0.0;0.0;0.0;0.0;0.0
647;Minder dan 5 000 inwoners;224;2001;0.0;0.0;0.0;0.0;0.0;0.0
648;Minder dan 5 000 inwoners;224;2002;0.0;0.0;0.0;0.0;0.0;0.0
649;Minder dan 5 000 inwoners;224;2003;0.0;0.0;0.0;0.0;0.0;0.0
650;Minder dan 5 000 inwoners;230;1999;0.1;0.0;0.0;1.0;0.4;-0.6
651;Minder dan 5 000 inwoners;230;2000;0.1;0.0;0.0;0.9;0.3;-0.6
652;Minder dan 5 000 inwoners;230;2001;0.1;0.0;0.0;1.3;0.4;-0.8
653;Minder dan 5 000 inwoners;230;2002;0.1;0.0;-0.1;2.0;0.6;-1.4
654;Minder dan 5 000 inwoners;230;2003;0.1;0.0;-0.1;2.4;0.7;-1.7
655;Minder dan 5 000 inwoners;240;1999;0.1;0.0;-0.1;1.9;0.1;-1.8
656;Minder dan 5 000 inwoners;240;2000;0.1;0.0;-0.1;1.9;0.0;-1.9
657;Minder dan 5 000 inwoners;240;2001;0.1;0.0;-0.1;1.2;0.0;-1.2
658;Minder dan 5 000 inwoners;240;2002;0.1;0.0;-0.1;1.7;0.0;-1.7
659;Minder dan 5 000 inwoners;240;2003;0.1;0.0;-0.1;1.5;0.0;-1.5
660;Minder dan 5 000 inwoners;200;1999;9.9;1.1;-8.8;138.3;15.1;-123.2
661;Minder dan 5 000 inwoners;200;2000;10.5;1.8;-8.7;145.9;25.2;-120.7
662;Minder dan 5 000 inwoners;200;2001;9.1;1.5;-7.5;167.8;28.6;-139.2
663;Minder dan 5 000 inwoners;200;2002;7.6;0.8;-6.8;170.9;18.8;-152.0
664;Minder dan 5 000 inwoners;200;2003;7.8;1.0;-6.7;168.6;22.8;-145.8
665;Minder dan 5 000 inwoners;310;1999;0.4;0.3;-0.1;5.1;4.3;-0.8
666;Minder dan 5 000 inwoners;310;2000;0.4;0.3;-0.1;5.1;4.3;-0.7
667;Minder dan 5 000 inwoners;310;2001;0.3;0.3;0.0;6.3;6.1;-0.3
668;Minder dan 5 000 inwoners;310;2002;0.3;0.3;-0.1;7.8;6.3;-1.4
669;Minder dan 5 000 inwoners;310;2003;0.3;0.3;-0.1;7.5;5.9;-1.6
670;Minder dan 5 000 inwoners;320;1999;0.1;0.1;0.0;1.7;1.4;-0.2
671;Minder dan 5 000 inwoners;320;2000;0.1;0.1;0.0;1.4;1.2;-0.2
672;Minder dan 5 000 inwoners;320;2001;0.3;0.3;0.0;6.2;5.7;-0.5
673;Minder dan 5 000 inwoners;320;2002;0.0;0.0;0.0;0.2;0.0;-0.2
