ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1638;Vrouwen;Latijns-Amerika;2021;4839;2830;2009
1639;Vrouwen;Latijns-Amerika;2022;4890;2899;1991
1640;Vrouwen;Latijns-Amerika;2023;4927;2962;1965
1641;Vrouwen;Latijns-Amerika;2024;4974;3017;1957
1642;Vrouwen;Latijns-Amerika;2025;5009;3067;1942
1643;Vrouwen;Latijns-Amerika;2026;5040;3108;1932
1644;Vrouwen;Latijns-Amerika;2027;5073;3143;1930
1645;Vrouwen;Latijns-Amerika;2028;5083;3176;1907
1646;Vrouwen;Latijns-Amerika;2029;5089;3204;1885
1647;Vrouwen;Latijns-Amerika;2030;5098;3228;1870
1648;Vrouwen;Latijns-Amerika;2031;5106;3249;1857
1649;Vrouwen;Latijns-Amerika;2032;5113;3267;1846
1650;Vrouwen;Latijns-Amerika;2033;5118;3283;1835
1651;Vrouwen;Latijns-Amerika;2034;5124;3297;1827
1652;Vrouwen;Latijns-Amerika;2035;5128;3310;1818
1653;Vrouwen;Latijns-Amerika;2036;5134;3320;1814
1654;Vrouwen;Latijns-Amerika;2037;5140;3330;1810
1655;Vrouwen;Latijns-Amerika;2038;5143;3339;1804
1656;Vrouwen;Latijns-Amerika;2039;5150;3346;1804
1657;Vrouwen;Latijns-Amerika;2040;5157;3353;1804
1658;Vrouwen;Latijns-Amerika;2041;5158;3360;1798
1659;Vrouwen;Latijns-Amerika;2042;5161;3365;1796
1660;Vrouwen;Latijns-Amerika;2043;5165;3370;1794
1661;Vrouwen;Latijns-Amerika;2044;5166;3375;1791
1662;Vrouwen;Latijns-Amerika;2045;5167;3379;1788
1663;Vrouwen;Latijns-Amerika;2046;5167;3382;1786
1664;Vrouwen;Latijns-Amerika;2047;5170;3384;1786
1665;Vrouwen;Latijns-Amerika;2048;5174;3386;1788
1666;Vrouwen;Latijns-Amerika;2049;5177;3388;1789
1667;Vrouwen;Latijns-Amerika;2050;5183;3391;1792
1668;Vrouwen;Latijns-Amerika;2051;5185;3394;1791
1669;Vrouwen;Latijns-Amerika;2052;5183;3396;1787
1670;Vrouwen;Latijns-Amerika;2053;5184;3397;1787
1671;Vrouwen;Latijns-Amerika;2054;5186;3399;1787
1672;Vrouwen;Latijns-Amerika;2055;5182;3400;1782
1673;Vrouwen;Latijns-Amerika;2056;5186;3400;1786
1674;Vrouwen;Latijns-Amerika;2057;5190;3401;1789
1675;Vrouwen;Latijns-Amerika;2058;5195;3402;1793
1676;Vrouwen;Latijns-Amerika;2059;5194;3404;1790
1677;Vrouwen;Azië;2017;21794;8512;13282
1678;Vrouwen;Azië;2018;17491;8925;8566
1679;Vrouwen;Azië;2019;17128;9077;8051
1680;Vrouwen;Azië;2020;17034;9182;7852
1681;Vrouwen;Azië;2021;17241;9296;7945
1682;Vrouwen;Azië;2022;17452;9441;8011
1683;Vrouwen;Azië;2023;17955;9616;8339
1684;Vrouwen;Azië;2024;18296;9831;8465
1685;Vrouwen;Azië;2025;18597;10076;8521
1686;Vrouwen;Azië;2026;18844;10336;8508
1687;Vrouwen;Azië;2027;19026;10594;8432
1688;Vrouwen;Azië;2028;19053;10792;8261
1689;Vrouwen;Azië;2029;19077;10965;8112
1690;Vrouwen;Azië;2030;19096;11118;7978
1691;Vrouwen;Azië;2031;19114;11251;7863
1692;Vrouwen;Azië;2032;19136;11368;7768
1693;Vrouwen;Azië;2033;19156;11469;7687
1694;Vrouwen;Azië;2034;19170;11554;7616
1695;Vrouwen;Azië;2035;19188;11625;7563
1696;Vrouwen;Azië;2036;19190;11682;7508
1697;Vrouwen;Azië;2037;19190;11728;7462
1698;Vrouwen;Azië;2038;19192;11767;7425
1699;Vrouwen;Azië;2039;19192;11799;7393
1700;Vrouwen;Azië;2040;19193;11827;7366
1701;Vrouwen;Azië;2041;19194;11852;7342
1702;Vrouwen;Azië;2042;19196;11873;7323
1703;Vrouwen;Azië;2043;19197;11893;7304
1704;Vrouwen;Azië;2044;19197;11910;7287
1705;Vrouwen;Azië;2045;19197;11923;7274
1706;Vrouwen;Azië;2046;19197;11928;7270
1707;Vrouwen;Azië;2047;19197;11927;7270
1708;Vrouwen;Azië;2048;19197;11932;7265
1709;Vrouwen;Azië;2049;19197;11940;7257
1710;Vrouwen;Azië;2050;19198;11947;7251
1711;Vrouwen;Azië;2051;19199;11953;7246
1712;Vrouwen;Azië;2052;19200;11957;7243
1713;Vrouwen;Azië;2053;19200;11961;7239
1714;Vrouwen;Azië;2054;19203;11964;7239
1715;Vrouwen;Azië;2055;19204;11967;7237
1716;Vrouwen;Azië;2056;19204;11968;7236
1717;Vrouwen;Azië;2057;19205;11970;7235
1718;Vrouwen;Azië;2058;19205;11971;7234
1719;Vrouwen;Azië;2059;19206;11972;7234
1720;Vrouwen;Overig Europa;2017;5150;2915;2235
1721;Vrouwen;Overig Europa;2018;5067;2901;2166
1722;Vrouwen;Overig Europa;2019;5067;2895;2172
1723;Vrouwen;Overig Europa;2020;5195;2899;2296
1724;Vrouwen;Overig Europa;2021;5393;2923;2470
1725;Vrouwen;Overig Europa;2022;5618;2970;2648
1726;Vrouwen;Overig Europa;2023;5643;3026;2617
1727;Vrouwen;Overig Europa;2024;5666;3072;2594
1728;Vrouwen;Overig Europa;2025;5692;3108;2584
1729;Vrouwen;Overig Europa;2026;5717;3132;2584
1730;Vrouwen;Overig Europa;2027;5728;3149;2579
1731;Vrouwen;Overig Europa;2028;5737;3184;2553
1732;Vrouwen;Overig Europa;2029;5741;3214;2527
1733;Vrouwen;Overig Europa;2030;5754;3240;2514
1734;Vrouwen;Overig Europa;2031;5765;3263;2502
1735;Vrouwen;Overig Europa;2032;5776;3285;2491
1736;Vrouwen;Overig Europa;2033;5784;3305;2479
1737;Vrouwen;Overig Europa;2034;5791;3323;2468
1738;Vrouwen;Overig Europa;2035;5794;3339;2455
1739;Vrouwen;Overig Europa;2036;5795;3353;2442
1740;Vrouwen;Overig Europa;2037;5796;3365;2431
1741;Vrouwen;Overig Europa;2038;5797;3374;2423
1742;Vrouwen;Overig Europa;2039;5799;3382;2417
1743;Vrouwen;Overig Europa;2040;5801;3388;2412
1744;Vrouwen;Overig Europa;2041;5802;3394;2408
1745;Vrouwen;Overig Europa;2042;5803;3399;2404
1746;Vrouwen;Overig Europa;2043;5804;3403;2401
1747;Vrouwen;Overig Europa;2044;5804;3406;2398
1748;Vrouwen;Overig Europa;2045;5805;3408;2397
1749;Vrouwen;Overig Europa;2046;5808;3411;2397
1750;Vrouwen;Overig Europa;2047;5809;3413;2396
1751;Vrouwen;Overig Europa;2048;5809;3414;2395
1752;Vrouwen;Overig Europa;2049;5809;3416;2393
1753;Vrouwen;Overig Europa;2050;5810;3417;2393
1754;Vrouwen;Overig Europa;2051;5810;3418;2392
1755;Vrouwen;Overig Europa;2052;5810;3419;2391
1756;Vrouwen;Overig Europa;2053;5810;3419;2391
1757;Vrouwen;Overig Europa;2054;5810;3420;2390
1758;Vrouwen;Overig Europa;2055;5810;3420;2390
1759;Vrouwen;Overig Europa;2056;5810;3420;2390
1760;Vrouwen;Overig Europa;2057;5810;3420;2390
1761;Vrouwen;Overig Europa;2058;5810;3420;2390
1762;Vrouwen;Overig Europa;2059;5810;3420;2390
1763;Vrouwen;Overig buiten Europa;2017;5956;3976;1980
1764;Vrouwen;Overig buiten Europa;2018;5368;4244;1124
1765;Vrouwen;Overig buiten Europa;2019;5232;4365;867
1766;Vrouwen;Overig buiten Europa;2020;5198;4440;758
1767;Vrouwen;Overig buiten Europa;2021;5187;4495;692
1768;Vrouwen;Overig buiten Europa;2022;5186;4536;650
1769;Vrouwen;Overig buiten Europa;2023;5186;4569;617
1770;Vrouwen;Overig buiten Europa;2024;5210;4596;614
1771;Vrouwen;Overig buiten Europa;2025;5233;4622;611
1772;Vrouwen;Overig buiten Europa;2026;5247;4641;606
1773;Vrouwen;Overig buiten Europa;2027;5260;4654;606
1774;Vrouwen;Overig buiten Europa;2028;5261;4665;596
1775;Vrouwen;Overig buiten Europa;2029;5261;4673;588
1776;Vrouwen;Overig buiten Europa;2030;5261;4678;583
1777;Vrouwen;Overig buiten Europa;2031;5261;4681;580
1778;Vrouwen;Overig buiten Europa;2032;5261;4684;577
1779;Vrouwen;Overig buiten Europa;2033;5261;4685;576
1780;Vrouwen;Overig buiten Europa;2034;5261;4686;575
1781;Vrouwen;Overig buiten Europa;2035;5260;4687;573
1782;Vrouwen;Overig buiten Europa;2036;5260;4687;573
1783;Vrouwen;Overig buiten Europa;2037;5261;4687;574
1784;Vrouwen;Overig buiten Europa;2038;5261;4688;574
1785;Vrouwen;Overig buiten Europa;2039;5261;4688;573
1786;Vrouwen;Overig buiten Europa;2040;5261;4688;573
1787;Vrouwen;Overig buiten Europa;2041;5261;4688;573
1788;Vrouwen;Overig buiten Europa;2042;5261;4688;573
1789;Vrouwen;Overig buiten Europa;2043;5261;4688;573
1790;Vrouwen;Overig buiten Europa;2044;5262;4688;574
1791;Vrouwen;Overig buiten Europa;2045;5262;4688;574
1792;Vrouwen;Overig buiten Europa;2046;5262;4688;574
1793;Vrouwen;Overig buiten Europa;2047;5262;4688;574
1794;Vrouwen;Overig buiten Europa;2048;5262;4688;574
1795;Vrouwen;Overig buiten Europa;2049;5262;4688;574
1796;Vrouwen;Overig buiten Europa;2050;5262;4688;574
1797;Vrouwen;Overig buiten Europa;2051;5262;4688;574
1798;Vrouwen;Overig buiten Europa;2052;5262;4688;574
1799;Vrouwen;Overig buiten Europa;2053;5262;4688;574
1800;Vrouwen;Overig buiten Europa;2054;5262;4688;574
1801;Vrouwen;Overig buiten Europa;2055;5262;4688;574
1802;Vrouwen;Overig buiten Europa;2056;5262;4688;574
1803;Vrouwen;Overig buiten Europa;2057;5262;4688;574
1804;Vrouwen;Overig buiten Europa;2058;5262;4688;574
1805;Vrouwen;Overig buiten Europa;2059;5262;4688;574
1806;Vrouwen;Europese Unie (excl. Nederlandse acht...;2017;43267;26138;17129
1807;Vrouwen;Europese Unie (excl. Nederlandse acht...;2018;43894;28021;15873
1808;Vrouwen;Europese Unie (excl. Nederlandse acht...;2019;43987;29588;14400
1809;Vrouwen;Europese Unie (excl. Nederlandse acht...;2020;44043;30857;13186
1810;Vrouwen;Europese Unie (excl. Nederlandse acht...;2021;43942;31882;12060
1811;Vrouwen;Europese Unie (excl. Nederlandse acht...;2022;44090;32746;11344
1812;Vrouwen;Europese Unie (excl. Nederlandse acht...;2023;44187;33530;10657
1813;Vrouwen;Europese Unie (excl. Nederlandse acht...;2024;44187;34242;9945
1814;Vrouwen;Europese Unie (excl. Nederlandse acht...;2025;44455;34914;9541
1815;Vrouwen;Europese Unie (excl. Nederlandse acht...;2026;44470;35569;8901
1816;Vrouwen;Europese Unie (excl. Nederlandse acht...;2027;44483;36167;8316
1817;Vrouwen;Europese Unie (excl. Nederlandse acht...;2028;44499;36437;8062
1818;Vrouwen;Europese Unie (excl. Nederlandse acht...;2029;44513;36664;7849
1819;Vrouwen;Europese Unie (excl. Nederlandse acht...;2030;44521;36856;7665
1820;Vrouwen;Europese Unie (excl. Nederlandse acht...;2031;44526;37018;7508
1821;Vrouwen;Europese Unie (excl. Nederlandse acht...;2032;44536;37155;7381
1822;Vrouwen;Europese Unie (excl. Nederlandse acht...;2033;44540;37270;7270
1823;Vrouwen;Europese Unie (excl. Nederlandse acht...;2034;44544;37364;7180
1824;Vrouwen;Europese Unie (excl. Nederlandse acht...;2035;44548;37440;7108
1825;Vrouwen;Europese Unie (excl. Nederlandse acht...;2036;44552;37501;7051
1826;Vrouwen;Europese Unie (excl. Nederlandse acht...;2037;44555;37550;7005
1827;Vrouwen;Europese Unie (excl. Nederlandse acht...;2038;44555;37586;6969
1828;Vrouwen;Europese Unie (excl. Nederlandse acht...;2039;44558;37613;6945
1829;Vrouwen;Europese Unie (excl. Nederlandse acht...;2040;44559;37635;6924
1830;Vrouwen;Europese Unie (excl. Nederlandse acht...;2041;44562;37651;6911
1831;Vrouwen;Europese Unie (excl. Nederlandse acht...;2042;44565;37664;6901
1832;Vrouwen;Europese Unie (excl. Nederlandse acht...;2043;44567;37674;6893
1833;Vrouwen;Europese Unie (excl. Nederlandse acht...;2044;44567;37683;6884
1834;Vrouwen;Europese Unie (excl. Nederlandse acht...;2045;44567;37689;6878
1835;Vrouwen;Europese Unie (excl. Nederlandse acht...;2046;44568;37693;6875
1836;Vrouwen;Europese Unie (excl. Nederlandse acht...;2047;44568;37697;6871
1837;Vrouwen;Europese Unie (excl. Nederlandse acht...;2048;44569;37699;6870
1838;Vrouwen;Europese Unie (excl. Nederlandse acht...;2049;44571;37700;6871
1839;Vrouwen;Europese Unie (excl. Nederlandse acht...;2050;44571;37702;6869
1840;Vrouwen;Europese Unie (excl. Nederlandse acht...;2051;44572;37703;6869
1841;Vrouwen;Europese Unie (excl. Nederlandse acht...;2052;44572;37705;6867
1842;Vrouwen;Europese Unie (excl. Nederlandse acht...;2053;44572;37706;6866
1843;Vrouwen;Europese Unie (excl. Nederlandse acht...;2054;44573;37706;6867
1844;Vrouwen;Europese Unie (excl. Nederlandse acht...;2055;44573;37707;6866
1845;Vrouwen;Europese Unie (excl. Nederlandse acht...;2056;44573;37707;6866
1846;Vrouwen;Europese Unie (excl. Nederlandse acht...;2057;44573;37708;6865
1847;Vrouwen;Europese Unie (excl. Nederlandse acht...;2058;44573;37708;6865
1848;Vrouwen;Europese Unie (excl. Nederlandse acht...;2059;44573;37708;6865
1849;Vrouwen;Indonesië;2017;1129;763;366
1850;Vrouwen;Indonesië;2018;1135;751;384
1851;Vrouwen;Indonesië;2019;1143;743;400
1852;Vrouwen;Indonesië;2020;1151;736;415
1853;Vrouwen;Indonesië;2021;1162;729;433
1854;Vrouwen;Indonesië;2022;1178;724;454
1855;Vrouwen;Indonesië;2023;1190;720;470
1856;Vrouwen;Indonesië;2024;1195;718;478
1857;Vrouwen;Indonesië;2025;1200;714;486
1858;Vrouwen;Indonesië;2026;1206;709;497
1859;Vrouwen;Indonesië;2027;1208;704;504
1860;Vrouwen;Indonesië;2028;1208;708;500
1861;Vrouwen;Indonesië;2029;1207;710;497
1862;Vrouwen;Indonesië;2030;1207;711;496
1863;Vrouwen;Indonesië;2031;1207;712;495
1864;Vrouwen;Indonesië;2032;1206;714;492
1865;Vrouwen;Indonesië;2033;1206;714;492
1866;Vrouwen;Indonesië;2034;1206;715;491
1867;Vrouwen;Indonesië;2035;1206;716;490
1868;Vrouwen;Indonesië;2036;1206;718;488
1869;Vrouwen;Indonesië;2037;1206;718;488
1870;Vrouwen;Indonesië;2038;1206;719;487
1871;Vrouwen;Indonesië;2039;1206;720;486
1872;Vrouwen;Indonesië;2040;1206;721;485
1873;Vrouwen;Indonesië;2041;1206;721;485
1874;Vrouwen;Indonesië;2042;1206;722;484
1875;Vrouwen;Indonesië;2043;1206;722;484
1876;Vrouwen;Indonesië;2044;1206;723;483
1877;Vrouwen;Indonesië;2045;1206;723;483
1878;Vrouwen;Indonesië;2046;1206;723;483
1879;Vrouwen;Indonesië;2047;1206;723;483
1880;Vrouwen;Indonesië;2048;1206;724;482
1881;Vrouwen;Indonesië;2049;1206;724;482
1882;Vrouwen;Indonesië;2050;1206;724;482
1883;Vrouwen;Indonesië;2051;1206;724;482
1884;Vrouwen;Indonesië;2052;1206;724;482
1885;Vrouwen;Indonesië;2053;1206;724;482
1886;Vrouwen;Indonesië;2054;1206;724;482
1887;Vrouwen;Indonesië;2055;1206;724;482
1888;Vrouwen;Indonesië;2056;1206;724;482
1889;Vrouwen;Indonesië;2057;1206;724;482
1890;Vrouwen;Indonesië;2058;1206;724;482
1891;Vrouwen;Indonesië;2059;1206;724;482
1892;Vrouwen;Marokko;2017;1018;417;601
1893;Vrouwen;Marokko;2018;1029;409;620
1894;Vrouwen;Marokko;2019;1009;405;604
1895;Vrouwen;Marokko;2020;988;401;587
1896;Vrouwen;Marokko;2021;974;398;576
1897;Vrouwen;Marokko;2022;953;394;559
1898;Vrouwen;Marokko;2023;940;389;551
1899;Vrouwen;Marokko;2024;932;384;548
1900;Vrouwen;Marokko;2025;927;380;547
1901;Vrouwen;Marokko;2026;921;377;544
1902;Vrouwen;Marokko;2027;915;375;540
1903;Vrouwen;Marokko;2028;911;367;544
1904;Vrouwen;Marokko;2029;910;359;551
1905;Vrouwen;Marokko;2030;908;352;556
1906;Vrouwen;Marokko;2031;904;346;558
1907;Vrouwen;Marokko;2032;903;341;562
1908;Vrouwen;Marokko;2033;901;337;564
1909;Vrouwen;Marokko;2034;901;334;566
1910;Vrouwen;Marokko;2035;899;332;567
1911;Vrouwen;Marokko;2036;899;330;569
1912;Vrouwen;Marokko;2037;899;329;570
1913;Vrouwen;Marokko;2038;899;327;572
1914;Vrouwen;Marokko;2039;899;326;573
1915;Vrouwen;Marokko;2040;899;325;574
1916;Vrouwen;Marokko;2041;901;324;577
1917;Vrouwen;Marokko;2042;901;323;578
1918;Vrouwen;Marokko;2043;901;322;579
1919;Vrouwen;Marokko;2044;901;321;580
1920;Vrouwen;Marokko;2045;901;321;580
1921;Vrouwen;Marokko;2046;901;320;581
1922;Vrouwen;Marokko;2047;901;320;581
1923;Vrouwen;Marokko;2048;902;319;583
1924;Vrouwen;Marokko;2049;903;319;584
1925;Vrouwen;Marokko;2050;903;319;584
1926;Vrouwen;Marokko;2051;903;319;584
1927;Vrouwen;Marokko;2052;904;319;585
1928;Vrouwen;Marokko;2053;904;319;585
1929;Vrouwen;Marokko;2054;904;319;585
1930;Vrouwen;Marokko;2055;904;319;585
1931;Vrouwen;Marokko;2056;904;319;585
1932;Vrouwen;Marokko;2057;904;319;585
1933;Vrouwen;Marokko;2058;904;319;585
1934;Vrouwen;Marokko;2059;904;319;585
1935;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2017;2056;1108;948
1936;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2018;2068;1133;935
1937;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2019;2073;1157;916
1938;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2020;2081;1180;901
1939;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2021;2080;1201;879
1940;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2022;2077;1219;858
1941;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2023;2076;1236;840
1942;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2024;2076;1252;824
1943;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2025;2076;1267;809
1944;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2026;2076;1278;798
1945;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2027;2076;1288;788
1946;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2028;2076;1288;788
1947;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2029;2076;1284;792
1948;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2030;2076;1281;795
1949;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2031;2076;1277;799
1950;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2032;2076;1276;800
1951;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2033;2076;1277;799
1952;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2034;2076;1280;796
1953;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2035;2076;1284;792
1954;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2036;2076;1288;788
1955;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2037;2076;1291;785
1956;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2038;2076;1293;783
1957;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2039;2076;1295;781
1958;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2040;2076;1296;780
1959;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2041;2076;1297;779
1960;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2042;2076;1298;778
1961;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2043;2076;1299;777
1962;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2044;2076;1300;776
1963;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2045;2076;1302;774
1964;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2046;2076;1303;773
1965;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2047;2076;1303;773
1966;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2048;2076;1304;772
1967;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2049;2076;1304;772
1968;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2050;2076;1304;772
1969;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2051;2076;1304;772
1970;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2052;2076;1304;772
1971;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2053;2076;1304;772
1972;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2054;2076;1304;772
1973;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2055;2076;1304;772
1974;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2056;2076;1304;772
1975;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2057;2076;1303;773
1976;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2058;2076;1304;772
1977;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2059;2076;1304;772
1978;Vrouwen;Suriname;2017;1080;550;530
1979;Vrouwen;Suriname;2018;869;519;350
1980;Vrouwen;Suriname;2019;808;488;320
1981;Vrouwen;Suriname;2020;772;457;315
1982;Vrouwen;Suriname;2021;745;426;319
1983;Vrouwen;Suriname;2022;722;396;326
1984;Vrouwen;Suriname;2023;698;368;330
1985;Vrouwen;Suriname;2024;677;340;337
1986;Vrouwen;Suriname;2025;673;314;359
1987;Vrouwen;Suriname;2026;668;290;378
1988;Vrouwen;Suriname;2027;659;267;392
1989;Vrouwen;Suriname;2028;649;260;389
1990;Vrouwen;Suriname;2029;644;253;391
1991;Vrouwen;Suriname;2030;636;248;388
1992;Vrouwen;Suriname;2031;630;243;387
1993;Vrouwen;Suriname;2032;626;239;387
1994;Vrouwen;Suriname;2033;622;234;388
1995;Vrouwen;Suriname;2034;620;231;389
1996;Vrouwen;Suriname;2035;614;228;386
1997;Vrouwen;Suriname;2036;614;225;389
1998;Vrouwen;Suriname;2037;614;222;392
1999;Vrouwen;Suriname;2038;614;220;394
2000;Vrouwen;Suriname;2039;614;219;395
2001;Vrouwen;Suriname;2040;614;217;397
2002;Vrouwen;Suriname;2041;614;216;398
2003;Vrouwen;Suriname;2042;614;214;400
2004;Vrouwen;Suriname;2043;614;214;400
2005;Vrouwen;Suriname;2044;614;213;401
2006;Vrouwen;Suriname;2045;614;212;402
2007;Vrouwen;Suriname;2046;616;211;405
2008;Vrouwen;Suriname;2047;616;211;405
2009;Vrouwen;Suriname;2048;620;211;409
2010;Vrouwen;Suriname;2049;620;210;410
2011;Vrouwen;Suriname;2050;620;210;410
2012;Vrouwen;Suriname;2051;622;210;412
2013;Vrouwen;Suriname;2052;622;210;412
2014;Vrouwen;Suriname;2053;622;210;412
2015;Vrouwen;Suriname;2054;622;210;412
2016;Vrouwen;Suriname;2055;622;210;412
2017;Vrouwen;Suriname;2056;622;210;412
2018;Vrouwen;Suriname;2057;622;210;412
2019;Vrouwen;Suriname;2058;622;210;412
2020;Vrouwen;Suriname;2059;622;210;412
2021;Vrouwen;Turkije;2017;2528;1583;945
2022;Vrouwen;Turkije;2018;1961;1550;411
2023;Vrouwen;Turkije;2019;1770;1496;274
2024;Vrouwen;Turkije;2020;1671;1434;237
2025;Vrouwen;Turkije;2021;1620;1371;249
2026;Vrouwen;Turkije;2022;1589;1311;278
2027;Vrouwen;Turkije;2023;1560;1253;307
2028;Vrouwen;Turkije;2024;1540;1197;343
2029;Vrouwen;Turkije;2025;1530;1141;389
2030;Vrouwen;Turkije;2026;1519;1087;432
2031;Vrouwen;Turkije;2027;1505;1032;473
2032;Vrouwen;Turkije;2028;1487;1017;470
2033;Vrouwen;Turkije;2029;1473;1003;470
2034;Vrouwen;Turkije;2030;1467;991;476
2035;Vrouwen;Turkije;2031;1459;981;478
2036;Vrouwen;Turkije;2032;1452;972;480
2037;Vrouwen;Turkije;2033;1445;965;480
2038;Vrouwen;Turkije;2034;1430;958;472
2039;Vrouwen;Turkije;2035;1428;950;478
2040;Vrouwen;Turkije;2036;1427;945;482
2041;Vrouwen;Turkije;2037;1425;941;484
2042;Vrouwen;Turkije;2038;1425;938;487
2043;Vrouwen;Turkije;2039;1425;934;491
2044;Vrouwen;Turkije;2040;1425;931;494
2045;Vrouwen;Turkije;2041;1427;929;498
2046;Vrouwen;Turkije;2042;1428;927;501
2047;Vrouwen;Turkije;2043;1428;925;503
2048;Vrouwen;Turkije;2044;1428;923;505
2049;Vrouwen;Turkije;2045;1429;921;508
2050;Vrouwen;Turkije;2046;1429;920;510
2051;Vrouwen;Turkije;2047;1429;918;511
2052;Vrouwen;Turkije;2048;1429;916;513
2053;Vrouwen;Turkije;2049;1429;914;515
2054;Vrouwen;Turkije;2050;1429;913;516
2055;Vrouwen;Turkije;2051;1429;913;516
2056;Vrouwen;Turkije;2052;1429;912;517
2057;Vrouwen;Turkije;2053;1429;912;517
2058;Vrouwen;Turkije;2054;1429;911;518
2059;Vrouwen;Turkije;2055;1429;911;518
2060;Vrouwen;Turkije;2056;1429;911;518
2061;Vrouwen;Turkije;2057;1429;910;519
2062;Vrouwen;Turkije;2058;1429;910;519
2063;Vrouwen;Turkije;2059;1429;910;519
