ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
1731;4741 Winkels in computers en software;2015 2e kwartaal;67.7;79.9;84.8;-15.7;-4.7;-11.6
1732;4741 Winkels in computers en software;2015 juli;75.2;79.6;94.5;-4.6;-5.4;0.8
1733;4741 Winkels in computers en software;2015 augustus;88.5;79.9;110.8;-11.5;-3.2;-8.5
1734;4741 Winkels in computers en software;2015 september;76.0;79.0;96.2;-23.0;-4.4;-19.4
1735;4741 Winkels in computers en software;2015 3e kwartaal;79.9;79.5;100.5;-13.6;-4.3;-9.7
1736;4741 Winkels in computers en software;2015 oktober;72.8;80.4;90.5;-23.2;-2.0;-21.6
1737;4741 Winkels in computers en software;2015 november;69.1;80.4;86.0;-25.4;1.3;-26.4
1738;4741 Winkels in computers en software;2015 december;83.6;81.0;103.2;-29.9;0.4;-30.2
1739;4741 Winkels in computers en software;2015 4e kwartaal;75.2;80.6;93.3;-26.5;-0.1;-26.4
1740;4741 Winkels in computers en software;2015;74.8;80.2;93.2;-18.1;-3.3;-15.3
1741;4741 Winkels in computers en software;2016 januari;;;;;;
1742;4741 Winkels in computers en software;2016 februari;;;;;;
1743;4741 Winkels in computers en software;2016 maart;;;;;;
1744;4741 Winkels in computers en software;2016 1e kwartaal;;;;;;
1745;4741 Winkels in computers en software;2016 april;;;;;;
1746;4741 Winkels in computers en software;2016 mei;;;;;;
1747;4741 Winkels in computers en software;2016 juni;;;;;;
1748;4741 Winkels in computers en software;2016 2e kwartaal;;;;;;
1749;4741 Winkels in computers en software;2016 juli;;;;;;
1750;4741 Winkels in computers en software;2016 augustus;;;;;;
1751;4741 Winkels in computers en software;2016 september;;;;;;
1752;4741 Winkels in computers en software;2016 3e kwartaal;;;;;;
1753;4741 Winkels in computers en software;2016 oktober;;;;;;
1754;4741 Winkels in computers en software;2016 november;;;;;;
1755;4741 Winkels in computers en software;2016 december;;;;;;
1756;4741 Winkels in computers en software;2016 4e kwartaal;;;;;;
1757;4741 Winkels in computers en software;2016;;;;;;
1758;4741 Winkels in computers en software;2017 januari;;;;;;
1759;4741 Winkels in computers en software;2017 februari;;;;;;
1760;4741 Winkels in computers en software;2017 maart;;;;;;
1761;4741 Winkels in computers en software;2017 1e kwartaal;;;;;;
1762;4741 Winkels in computers en software;2017 april;;;;;;
1763;4741 Winkels in computers en software;2017 mei;;;;;;
1764;4741 Winkels in computers en software;2017 juni;;;;;;
1765;4741 Winkels in computers en software;2017 2e kwartaal;;;;;;
1766;4741 Winkels in computers en software;2017 juli;;;;;;
1767;4741 Winkels in computers en software;2017 augustus;;;;;;
1768;4741 Winkels in computers en software;2017 september;;;;;;
1769;4741 Winkels in computers en software;2017 3e kwartaal;;;;;;
1770;4741 Winkels in computers en software;2017 oktober;;;;;;
1771;4741 Winkels in computers en software;2017 november;;;;;;
1772;4741 Winkels in computers en software;2017 december;;;;;;
1773;4741 Winkels in computers en software;2017 4e kwartaal;;;;;;
1774;4741 Winkels in computers en software;2017;;;;;;
1775;4741 Winkels in computers en software;2018 januari;;;;;;
1776;4743 Winkels in wit- en bruingoed;2005 januari;93.5;171.2;54.6;-14.0;-12.5;-1.7
1777;4743 Winkels in wit- en bruingoed;2005 februari;77.9;169.9;45.9;-11.1;-12.3;1.3
1778;4743 Winkels in wit- en bruingoed;2005 maart;82.0;168.1;48.8;-7.9;-12.4;5.1
1779;4743 Winkels in wit- en bruingoed;2005 1e kwartaal;84.5;169.7;49.8;-11.2;-12.4;1.3
1780;4743 Winkels in wit- en bruingoed;2005 april;78.6;167.3;47.0;-4.8;-11.5;7.6
1781;4743 Winkels in wit- en bruingoed;2005 mei;81.8;165.4;49.4;-6.4;-11.8;6.2
1782;4743 Winkels in wit- en bruingoed;2005 juni;91.7;163.4;56.1;-6.6;-11.8;5.9
1783;4743 Winkels in wit- en bruingoed;2005 2e kwartaal;84.0;165.4;50.8;-6.0;-11.7;6.5
1784;4743 Winkels in wit- en bruingoed;2005 juli;97.6;162.3;60.1;-1.4;-11.6;11.5
1785;4743 Winkels in wit- en bruingoed;2005 augustus;90.0;161.2;55.9;3.3;-11.5;16.7
1786;4743 Winkels in wit- en bruingoed;2005 september;88.4;158.7;55.7;2.8;-11.8;16.5
1787;4743 Winkels in wit- en bruingoed;2005 3e kwartaal;92.0;160.7;57.3;1.4;-11.6;14.8
1788;4743 Winkels in wit- en bruingoed;2005 oktober;95.1;157.3;60.4;3.6;-11.6;17.2
1789;4743 Winkels in wit- en bruingoed;2005 november;100.8;155.8;64.7;5.8;-11.4;19.5
1790;4743 Winkels in wit- en bruingoed;2005 december;140.1;155.1;90.3;6.2;-10.5;18.6
1791;4743 Winkels in wit- en bruingoed;2005 4e kwartaal;112.0;156.1;71.8;5.3;-11.2;18.6
1792;4743 Winkels in wit- en bruingoed;2005;93.1;163.0;57.1;-2.4;-11.7;10.6
1793;4743 Winkels in wit- en bruingoed;2006 januari;102.0;153.6;66.4;9.0;-10.3;21.5
1794;4743 Winkels in wit- en bruingoed;2006 februari;91.2;153.2;59.6;17.1;-9.8;29.8
1795;4743 Winkels in wit- en bruingoed;2006 maart;98.0;153.4;63.9;19.5;-8.7;30.9
1796;4743 Winkels in wit- en bruingoed;2006 1e kwartaal;97.1;153.4;63.3;14.9;-9.6;27.1
1797;4743 Winkels in wit- en bruingoed;2006 april;88.3;151.7;58.2;12.4;-9.3;23.9
1798;4743 Winkels in wit- en bruingoed;2006 mei;98.2;150.5;65.3;20.1;-9.0;32.0
1799;4743 Winkels in wit- en bruingoed;2006 juni;104.4;149.2;70.0;13.8;-8.7;24.7
1800;4743 Winkels in wit- en bruingoed;2006 2e kwartaal;97.0;150.5;64.5;15.4;-9.0;26.9
1801;4743 Winkels in wit- en bruingoed;2006 juli;101.6;147.2;69.0;4.1;-9.3;14.8
1802;4743 Winkels in wit- en bruingoed;2006 augustus;104.0;145.8;71.4;15.5;-9.6;27.7
1803;4743 Winkels in wit- en bruingoed;2006 september;98.3;143.5;68.5;11.1;-9.5;22.9
1804;4743 Winkels in wit- en bruingoed;2006 3e kwartaal;101.3;145.5;69.6;10.1;-9.5;21.6
1805;4743 Winkels in wit- en bruingoed;2006 oktober;102.3;141.7;72.2;7.7;-9.9;19.5
1806;4743 Winkels in wit- en bruingoed;2006 november;110.3;140.1;78.7;9.4;-10.1;21.7
1807;4743 Winkels in wit- en bruingoed;2006 december;150.3;138.8;108.3;7.3;-10.5;19.9
1808;4743 Winkels in wit- en bruingoed;2006 4e kwartaal;121.0;140.2;86.3;8.0;-10.2;20.3
1809;4743 Winkels in wit- en bruingoed;2006;104.1;147.4;70.6;11.8;-9.6;23.6
1810;4743 Winkels in wit- en bruingoed;2007 januari;112.5;137.0;82.1;10.3;-10.8;23.6
1811;4743 Winkels in wit- en bruingoed;2007 februari;93.5;134.9;69.3;2.4;-12.0;16.4
1812;4743 Winkels in wit- en bruingoed;2007 maart;103.7;132.9;78.0;5.8;-13.4;22.1
1813;4743 Winkels in wit- en bruingoed;2007 1e kwartaal;103.2;134.9;76.5;6.3;-12.0;20.9
1814;4743 Winkels in wit- en bruingoed;2007 april;87.0;132.3;65.7;-1.6;-12.8;12.9
1815;4743 Winkels in wit- en bruingoed;2007 mei;107.0;130.4;82.0;8.9;-13.3;25.7
1816;4743 Winkels in wit- en bruingoed;2007 juni;117.8;128.0;92.0;12.8;-14.2;31.5
1817;4743 Winkels in wit- en bruingoed;2007 2e kwartaal;103.9;130.2;79.8;7.1;-13.5;23.8
1818;4743 Winkels in wit- en bruingoed;2007 juli;119.0;127.0;93.8;17.2;-13.8;35.9
1819;4743 Winkels in wit- en bruingoed;2007 augustus;105.5;125.7;83.9;1.4;-13.8;17.6
1820;4743 Winkels in wit- en bruingoed;2007 september;103.6;124.3;83.4;5.5;-13.4;21.8
1821;4743 Winkels in wit- en bruingoed;2007 3e kwartaal;109.4;125.6;87.1;8.0;-13.6;25.1
1822;4743 Winkels in wit- en bruingoed;2007 oktober;106.9;122.6;87.2;4.4;-13.5;20.7
1823;4743 Winkels in wit- en bruingoed;2007 november;118.9;122.2;97.3;7.8;-12.8;23.6
1824;4743 Winkels in wit- en bruingoed;2007 december;160.9;121.6;132.4;7.1;-12.4;22.3
1825;4743 Winkels in wit- en bruingoed;2007 4e kwartaal;128.9;122.1;105.6;6.6;-12.9;22.3
1826;4743 Winkels in wit- en bruingoed;2007;111.3;128.2;86.8;7.0;-13.0;23.0
1827;4743 Winkels in wit- en bruingoed;2008 januari;123.8;120.4;102.8;10.1;-12.1;25.3
1828;4743 Winkels in wit- en bruingoed;2008 februari;97.7;119.8;81.6;4.5;-11.2;17.7
1829;4743 Winkels in wit- en bruingoed;2008 maart;102.2;118.2;86.5;-1.4;-11.1;10.9
1830;4743 Winkels in wit- en bruingoed;2008 1e kwartaal;107.9;119.5;90.3;4.6;-11.5;18.1
1831;4743 Winkels in wit- en bruingoed;2008 april;100.8;116.3;86.7;16.0;-12.1;31.9
1832;4743 Winkels in wit- en bruingoed;2008 mei;111.0;115.4;96.1;3.7;-11.5;17.2
1833;4743 Winkels in wit- en bruingoed;2008 juni;120.7;114.5;105.4;2.5;-10.5;14.5
1834;4743 Winkels in wit- en bruingoed;2008 2e kwartaal;110.8;115.4;96.0;6.7;-11.4;20.4
1835;4743 Winkels in wit- en bruingoed;2008 juli;120.2;114.3;105.2;1.0;-10.0;12.2
1836;4743 Winkels in wit- en bruingoed;2008 augustus;111.9;113.7;98.4;6.1;-9.6;17.3
1837;4743 Winkels in wit- en bruingoed;2008 september;102.5;112.2;91.4;-1.1;-9.7;9.6
1838;4743 Winkels in wit- en bruingoed;2008 3e kwartaal;111.5;113.4;98.4;2.0;-9.8;13.0
1839;4743 Winkels in wit- en bruingoed;2008 oktober;111.9;110.3;101.4;4.7;-10.0;16.3
1840;4743 Winkels in wit- en bruingoed;2008 november;117.2;109.5;107.0;-1.5;-10.4;9.9
1841;4743 Winkels in wit- en bruingoed;2008 december;150.3;108.0;139.2;-6.6;-11.1;5.1
1842;4743 Winkels in wit- en bruingoed;2008 4e kwartaal;126.5;109.3;115.7;-1.9;-10.5;9.6
1843;4743 Winkels in wit- en bruingoed;2008;114.2;114.4;99.8;2.6;-10.8;15.0
1844;4743 Winkels in wit- en bruingoed;2009 januari;119.3;107.4;111.1;-3.6;-10.8;8.1
1845;4743 Winkels in wit- en bruingoed;2009 februari;91.9;106.6;86.3;-5.9;-11.0;5.8
1846;4743 Winkels in wit- en bruingoed;2009 maart;89.7;105.9;84.7;-12.3;-10.4;-2.1
1847;4743 Winkels in wit- en bruingoed;2009 1e kwartaal;100.3;106.6;94.1;-7.0;-10.7;4.2
1848;4743 Winkels in wit- en bruingoed;2009 april;84.1;105.9;79.4;-16.6;-8.9;-8.4
1849;4743 Winkels in wit- en bruingoed;2009 mei;97.7;104.7;93.3;-12.0;-9.3;-3.0
1850;4743 Winkels in wit- en bruingoed;2009 juni;91.7;104.2;88.0;-24.1;-9.0;-16.6
1851;4743 Winkels in wit- en bruingoed;2009 2e kwartaal;91.2;104.9;86.9;-17.8;-9.1;-9.6
1852;4743 Winkels in wit- en bruingoed;2009 juli;102.4;104.2;98.3;-14.8;-8.8;-6.6
1853;4743 Winkels in wit- en bruingoed;2009 augustus;94.8;104.0;91.1;-15.2;-8.5;-7.4
1854;4743 Winkels in wit- en bruingoed;2009 september;94.3;104.5;90.3;-8.0;-6.9;-1.2
1855;4743 Winkels in wit- en bruingoed;2009 3e kwartaal;97.2;104.2;93.2;-12.9;-8.1;-5.2
1856;4743 Winkels in wit- en bruingoed;2009 oktober;102.2;103.8;98.5;-8.6;-5.9;-2.9
1857;4743 Winkels in wit- en bruingoed;2009 november;102.3;103.5;98.8;-12.7;-5.5;-7.7
1858;4743 Winkels in wit- en bruingoed;2009 december;141.9;102.6;138.3;-5.6;-5.0;-0.6
1859;4743 Winkels in wit- en bruingoed;2009 4e kwartaal;115.5;103.3;111.8;-8.7;-5.5;-3.4
1860;4743 Winkels in wit- en bruingoed;2009;101.0;104.8;96.4;-11.5;-8.4;-3.4
1861;4743 Winkels in wit- en bruingoed;2010 januari;113.5;102.3;111.0;-4.9;-4.7;-0.1
1862;4743 Winkels in wit- en bruingoed;2010 februari;85.7;102.2;83.8;-6.8;-4.1;-2.8
1863;4743 Winkels in wit- en bruingoed;2010 maart;89.2;101.6;87.8;-0.5;-4.0;3.7
1864;4743 Winkels in wit- en bruingoed;2010 1e kwartaal;96.1;102.0;94.2;-4.2;-4.3;0.1
1865;4743 Winkels in wit- en bruingoed;2010 april;79.8;100.3;79.6;-5.1;-5.4;0.3
1866;4743 Winkels in wit- en bruingoed;2010 mei;93.7;99.7;94.0;-4.1;-4.8;0.8
1867;4743 Winkels in wit- en bruingoed;2010 juni;102.8;99.4;103.5;12.1;-4.7;17.6
1868;4743 Winkels in wit- en bruingoed;2010 2e kwartaal;92.1;99.8;92.3;1.1;-4.9;6.3
1869;4743 Winkels in wit- en bruingoed;2010 juli;104.6;98.8;105.9;2.1;-5.2;7.7
1870;4743 Winkels in wit- en bruingoed;2010 augustus;99.7;99.2;100.6;5.2;-4.7;10.4
1871;4743 Winkels in wit- en bruingoed;2010 september;94.0;100.4;93.7;-0.4;-4.0;3.7
1872;4743 Winkels in wit- en bruingoed;2010 3e kwartaal;99.4;99.4;100.0;2.3;-4.6;7.2
1873;4743 Winkels in wit- en bruingoed;2010 oktober;99.5;99.4;100.1;-2.7;-4.2;1.6
1874;4743 Winkels in wit- en bruingoed;2010 november;101.4;98.6;102.8;-0.8;-4.7;4.1
1875;4743 Winkels in wit- en bruingoed;2010 december;136.1;98.2;138.6;-4.1;-4.3;0.2
1876;4743 Winkels in wit- en bruingoed;2010 4e kwartaal;112.3;98.7;113.7;-2.7;-4.4;1.8
1877;4743 Winkels in wit- en bruingoed;2010;100.0;100.0;100.0;-1.0;-4.6;3.7
1878;4743 Winkels in wit- en bruingoed;2011 januari;116.5;97.9;119.0;2.7;-4.3;7.3
1879;4743 Winkels in wit- en bruingoed;2011 februari;83.4;97.3;85.7;-2.7;-4.8;2.2
1880;4743 Winkels in wit- en bruingoed;2011 maart;82.8;96.4;85.9;-7.2;-5.2;-2.1
1881;4743 Winkels in wit- en bruingoed;2011 1e kwartaal;94.2;97.2;97.0;-2.0;-4.8;2.9
1882;4743 Winkels in wit- en bruingoed;2011 april;74.3;95.7;77.7;-6.9;-4.6;-2.4
1883;4743 Winkels in wit- en bruingoed;2011 mei;88.9;95.5;93.1;-5.1;-4.1;-1.0
1884;4743 Winkels in wit- en bruingoed;2011 juni;95.7;95.2;100.5;-7.0;-4.2;-2.9
1885;4743 Winkels in wit- en bruingoed;2011 2e kwartaal;86.3;95.5;90.4;-6.3;-4.3;-2.1
1886;4743 Winkels in wit- en bruingoed;2011 juli;102.9;95.1;108.2;-1.6;-3.8;2.2
1887;4743 Winkels in wit- en bruingoed;2011 augustus;96.0;95.8;100.3;-3.7;-3.4;-0.3
1888;4743 Winkels in wit- en bruingoed;2011 september;87.5;95.7;91.5;-6.8;-4.6;-2.3
1889;4743 Winkels in wit- en bruingoed;2011 3e kwartaal;95.5;95.5;100.0;-4.0;-4.0;0.0
1890;4743 Winkels in wit- en bruingoed;2011 oktober;93.3;94.7;98.5;-6.2;-4.7;-1.5
1891;4743 Winkels in wit- en bruingoed;2011 november;99.9;94.0;106.4;-1.5;-4.7;3.4
1892;4743 Winkels in wit- en bruingoed;2011 december;133.6;93.8;142.5;-1.8;-4.5;2.9
1893;4743 Winkels in wit- en bruingoed;2011 4e kwartaal;109.0;94.1;115.7;-3.0;-4.7;1.8
1894;4743 Winkels in wit- en bruingoed;2011;96.2;95.6;100.7;-3.8;-4.4;0.7
1895;4743 Winkels in wit- en bruingoed;2012 januari;113.6;93.0;122.2;-2.5;-5.0;2.7
1896;4743 Winkels in wit- en bruingoed;2012 februari;81.4;92.2;88.3;-2.3;-5.2;3.0
1897;4743 Winkels in wit- en bruingoed;2012 maart;86.2;91.8;94.0;4.2;-4.8;9.4
1898;4743 Winkels in wit- en bruingoed;2012 1e kwartaal;93.8;92.3;101.6;-0.5;-5.0;4.7
1899;4743 Winkels in wit- en bruingoed;2012 april;77.5;91.6;84.6;4.3;-4.3;8.9
1900;4743 Winkels in wit- en bruingoed;2012 mei;91.8;91.1;100.8;3.2;-4.7;8.3
1901;4743 Winkels in wit- en bruingoed;2012 juni;104.1;90.9;114.5;8.9;-4.5;14.0
1902;4743 Winkels in wit- en bruingoed;2012 2e kwartaal;91.1;91.2;100.0;5.6;-4.5;10.6
1903;4743 Winkels in wit- en bruingoed;2012 juli;92.8;93.8;99.0;-9.9;-1.4;-8.6
1904;4743 Winkels in wit- en bruingoed;2012 augustus;90.9;92.8;97.9;-5.3;-3.1;-2.3
1905;4743 Winkels in wit- en bruingoed;2012 september;96.7;92.8;104.2;10.4;-3.1;13.9
1906;4743 Winkels in wit- en bruingoed;2012 3e kwartaal;93.4;93.1;100.4;-2.1;-2.5;0.4
1907;4743 Winkels in wit- en bruingoed;2012 oktober;83.7;93.2;89.7;-10.4;-1.6;-8.9
1908;4743 Winkels in wit- en bruingoed;2012 november;93.3;93.9;99.5;-6.6;-0.1;-6.5
1909;4743 Winkels in wit- en bruingoed;2012 december;120.8;93.5;129.2;-9.6;-0.3;-9.4
1910;4743 Winkels in wit- en bruingoed;2012 4e kwartaal;99.3;93.5;106.1;-8.9;-0.6;-8.3
1911;4743 Winkels in wit- en bruingoed;2012;94.4;92.5;102.0;-1.9;-3.2;1.3
1912;4743 Winkels in wit- en bruingoed;2013 januari;109.8;92.6;118.6;-3.3;-0.4;-2.9
1913;4743 Winkels in wit- en bruingoed;2013 februari;75.3;91.8;82.1;-7.5;-0.5;-7.0
1914;4743 Winkels in wit- en bruingoed;2013 maart;82.3;91.4;90.1;-4.6;-0.4;-4.2
1915;4743 Winkels in wit- en bruingoed;2013 1e kwartaal;89.1;91.9;97.0;-4.9;-0.4;-4.5
1916;4743 Winkels in wit- en bruingoed;2013 april;71.6;91.5;78.2;-7.6;-0.1;-7.6
1917;4743 Winkels in wit- en bruingoed;2013 mei;85.3;91.1;93.6;-7.1;0.1;-7.2
1918;4743 Winkels in wit- en bruingoed;2013 juni;89.7;92.5;97.0;-13.9;1.7;-15.3
1919;4743 Winkels in wit- en bruingoed;2013 2e kwartaal;82.2;91.7;89.6;-9.8;0.6;-10.3
1920;4743 Winkels in wit- en bruingoed;2013 juli;81.6;92.7;88.0;-12.1;-1.1;-11.1
1921;4743 Winkels in wit- en bruingoed;2013 augustus;83.6;92.7;90.1;-8.1;-0.1;-8.0
1922;4743 Winkels in wit- en bruingoed;2013 september;79.7;92.1;86.6;-17.6;-0.8;-16.9
1923;4743 Winkels in wit- en bruingoed;2013 3e kwartaal;81.6;92.5;88.2;-12.7;-0.7;-12.1
1924;4743 Winkels in wit- en bruingoed;2013  oktober;80.4;91.1;88.3;-3.9;-2.3;-1.6
1925;4743 Winkels in wit- en bruingoed;2013  november;91.0;90.5;100.6;-2.5;-3.6;1.1
1926;4743 Winkels in wit- en bruingoed;2013 december ;118.5;89.9;131.9;-1.9;-3.9;2.1
1927;4743 Winkels in wit- en bruingoed;2013 4e kwartaal;96.6;90.5;106.8;-2.6;-3.3;0.6
1928;4743 Winkels in wit- en bruingoed;2013;87.4;91.6;95.4;-7.4;-1.0;-6.5
1929;4743 Winkels in wit- en bruingoed;2014 januari;106.2;89.6;118.6;-3.3;-3.3;0.0
1930;4743 Winkels in wit- en bruingoed;2014 februari;82.3;89.2;92.2;9.3;-2.7;12.4
1931;4743 Winkels in wit- en bruingoed;2014 maart;77.6;88.6;87.5;-5.8;-3.0;-2.9
1932;4743 Winkels in wit- en bruingoed;2014 1e kwartaal;88.7;89.1;99.5;-0.5;-3.0;2.6
1933;4743 Winkels in wit- en bruingoed;2014 april;75.0;88.0;85.2;4.8;-3.8;9.0
1934;4743 Winkels in wit- en bruingoed;2014 mei;84.0;88.7;94.7;-1.5;-2.6;1.2
1935;4743 Winkels in wit- en bruingoed;2014 juni;83.4;88.5;94.2;-7.0;-4.2;-2.9
1936;4743 Winkels in wit- en bruingoed;2014 2e kwartaal;80.8;88.4;91.4;-1.7;-3.6;2.0
1937;4743 Winkels in wit- en bruingoed;2014 juli;81.6;88.1;92.7;0.0;-5.0;5.3
1938;4743 Winkels in wit- en bruingoed;2014 augustus;86.4;87.2;99.1;3.4;-5.9;9.9
1939;4743 Winkels in wit- en bruingoed;2014 september;78.4;86.7;90.4;-1.6;-5.8;4.4
1940;4743 Winkels in wit- en bruingoed;2014 3e kwartaal;82.1;87.3;94.0;0.6;-5.6;6.6
1941;4743 Winkels in wit- en bruingoed;2014 oktober;86.1;86.2;99.9;7.0;-5.3;13.1
1942;4743 Winkels in wit- en bruingoed;2014 november;88.6;85.3;103.8;-2.7;-5.7;3.2
1943;4743 Winkels in wit- en bruingoed;2014 december;118.5;84.7;139.8;-0.1;-5.7;6.0
1944;4743 Winkels in wit- en bruingoed;2014 4e kwartaal;97.7;85.4;114.4;1.1;-5.6;7.1
1945;4743 Winkels in wit- en bruingoed;2014;87.3;87.6;99.7;-0.1;-4.4;4.6
1946;4743 Winkels in wit- en bruingoed;2015 januari;110.7;83.9;131.9;4.2;-6.3;11.2
1947;4743 Winkels in wit- en bruingoed;2015 februari;77.4;83.8;92.4;-5.9;-6.1;0.2
1948;4743 Winkels in wit- en bruingoed;2015 maart;76.1;83.4;91.2;-1.9;-5.9;4.3
1949;4743 Winkels in wit- en bruingoed;2015 1e kwartaal;88.1;83.7;105.2;-0.7;-6.1;5.8
1950;4743 Winkels in wit- en bruingoed;2015 april;70.3;84.4;83.4;-6.3;-4.2;-2.2
1951;4743 Winkels in wit- en bruingoed;2015 mei;80.9;85.9;94.2;-3.7;-3.2;-0.5
1952;4743 Winkels in wit- en bruingoed;2015 juni;81.2;87.5;92.9;-2.7;-1.2;-1.5
1953;4743 Winkels in wit- en bruingoed;2015 2e kwartaal;77.5;85.9;90.2;-4.1;-2.9;-1.3
1954;4743 Winkels in wit- en bruingoed;2015 juli;87.6;87.7;99.9;7.4;-0.4;7.8
1955;4743 Winkels in wit- en bruingoed;2015 augustus;84.3;88.7;95.1;-2.5;1.6;-4.0
1956;4743 Winkels in wit- en bruingoed;2015 september;81.4;87.7;92.8;3.9;1.2;2.7
1957;4743 Winkels in wit- en bruingoed;2015 3e kwartaal;84.4;88.0;95.9;2.8;0.8;2.0
1958;4743 Winkels in wit- en bruingoed;2015 oktober;84.4;87.9;96.0;-2.0;1.9;-3.9
1959;4743 Winkels in wit- en bruingoed;2015 november;89.1;86.6;102.9;0.7;1.5;-0.8
1960;4743 Winkels in wit- en bruingoed;2015 december;120.7;85.9;140.5;1.9;1.4;0.5
1961;4743 Winkels in wit- en bruingoed;2015 4e kwartaal;98.1;86.8;113.0;0.4;1.6;-1.2
1962;4743 Winkels in wit- en bruingoed;2015;87.0;86.1;101.1;-0.4;-1.7;1.3
1963;4743 Winkels in wit- en bruingoed;2016 januari;112.3;87.0;129.1;1.5;3.7;-2.1
1964;4743 Winkels in wit- en bruingoed;2016 februari;75.6;87.2;86.7;-2.4;4.0;-6.2
1965;4743 Winkels in wit- en bruingoed;2016 maart;74.4;86.8;85.8;-2.2;4.1;-6.0
1966;4743 Winkels in wit- en bruingoed;2016 1e kwartaal;87.4;87.0;100.5;-0.7;3.9;-4.5
1967;4743 Winkels in wit- en bruingoed;2016 april;70.0;85.0;82.3;-0.5;0.8;-1.2
1968;4743 Winkels in wit- en bruingoed;2016 mei;75.6;84.4;89.6;-6.5;-1.7;-4.9
1969;4743 Winkels in wit- en bruingoed;2016 juni;84.6;84.2;100.6;4.2;-3.8;8.3
1970;4743 Winkels in wit- en bruingoed;2016 2e kwartaal;76.8;84.5;90.8;-0.9;-1.6;0.7
1971;4743 Winkels in wit- en bruingoed;2016 juli;83.3;84.1;99.0;-5.0;-4.1;-0.9
1972;4743 Winkels in wit- en bruingoed;2016 augustus;81.4;86.2;94.5;-3.4;-2.8;-0.6
1973;4743 Winkels in wit- en bruingoed;2016 september;78.1;86.3;90.6;-4.1;-1.7;-2.4
1974;4743 Winkels in wit- en bruingoed;2016 3e kwartaal;80.9;85.5;94.6;-4.1;-2.9;-1.3
1975;4743 Winkels in wit- en bruingoed;2016 oktober;85.4;86.9;98.3;1.2;-1.2;2.4
1976;4743 Winkels in wit- en bruingoed;2016 november;92.2;86.4;106.7;3.5;-0.2;3.7
1977;4743 Winkels in wit- en bruingoed;2016 december;118.1;85.7;137.8;-2.2;-0.2;-1.9
1978;4743 Winkels in wit- en bruingoed;2016 4e kwartaal;98.6;86.3;114.2;0.5;-0.5;1.0
1979;4743 Winkels in wit- en bruingoed;2016;85.9;85.8;100.1;-1.3;-0.3;-1.0
1980;4743 Winkels in wit- en bruingoed;2017 januari;110.0;86.8;126.8;-2.1;-0.3;-1.8
1981;4743 Winkels in wit- en bruingoed;2017 februari;68.6;85.7;80.1;-9.2;-1.7;-7.6
1982;4743 Winkels in wit- en bruingoed;2017 maart;71.4;86.1;82.9;-4.1;-0.8;-3.4
1983;4743 Winkels in wit- en bruingoed;2017 1e kwartaal;83.3;86.2;96.7;-4.7;-0.9;-3.8
1984;4743 Winkels in wit- en bruingoed;2017 april;67.4;84.1;80.2;-3.7;-1.1;-2.6
1985;4743 Winkels in wit- en bruingoed;2017 mei;77.5;83.1;93.3;2.5;-1.6;4.2
1986;4743 Winkels in wit- en bruingoed;2017 juni;80.9;82.8;97.7;-4.5;-1.6;-2.9
1987;4743 Winkels in wit- en bruingoed;2017 2e kwartaal;75.3;83.3;90.4;-1.9;-1.4;-0.5
1988;4743 Winkels in wit- en bruingoed;2017 juli;86.0;84.4;101.9;3.3;0.3;2.9
1989;4743 Winkels in wit- en bruingoed;2017 augustus;82.6;84.0;98.3;1.4;-2.5;4.0
1990;4743 Winkels in wit- en bruingoed;2017 september;84.9;85.9;98.8;8.6;-0.5;9.1
1991;4743 Winkels in wit- en bruingoed;2017 3e kwartaal;84.5;84.8;99.7;4.4;-0.9;5.3
