ID;PrognoseWaarneming;Perioden;Bevolkingsomvang_1;Bevolkingsgroei_2;k_0Tot20Jaar_3;k_20Tot65Jaar_4;k_65JaarOfOuder_5;k_0Tot20Jaar_6;k_20Tot65Jaar_7;k_65JaarOfOuder_8;TotaleDruk_9;GroeneDruk_10;GrijzeDruk_11;LevendGeborenKinderen_12;TotaalVruchtbaarheidscijfer_13;Overledenen_14;Mannen_15;Vrouwen_16;Immigratie_17;EmigratieInclusiefCorrecties_18;MigratiesaldoInclusiefCorrecties_19
1261;Prognose 2012-2060;2001;;;;;;;;;;;;;;;;;;;
1262;Prognose 2012-2060;2002;;;;;;;;;;;;;;;;;;;
1263;Prognose 2012-2060;2003;;;;;;;;;;;;;;;;;;;
1264;Prognose 2012-2060;2004;;;;;;;;;;;;;;;;;;;
1265;Prognose 2012-2060;2005;;;;;;;;;;;;;;;;;;;
1266;Prognose 2012-2060;2006;;;;;;;;;;;;;;;;;;;
1267;Prognose 2012-2060;2007;;;;;;;;;;;;;;;;;;;
1268;Prognose 2012-2060;2008;;;;;;;;;;;;;;;;;;;
1269;Prognose 2012-2060;2009;;;;;;;;;;;;;;;;;;;
1270;Prognose 2012-2060;2010;;;;;;;;;;;;;;;;;;;
1271;Prognose 2012-2060;2011;;;;;;;;;;;;;;;;;;;
1272;Prognose 2012-2060;2012;;47288.0;;;;;;;;;;175779.0;1.72;139404.0;79.22;82.82;154705.0;143788.0;10917.0
1273;Prognose 2012-2060;2013;16777636.0;46496.0;3870728.0;10081647.0;2825265.0;23.1;60.1;16.8;66.4;38.4;28.0;175916.0;1.72;141166.0;79.41;82.94;152909.0;141165.0;11744.0
1274;Prognose 2012-2060;2014;16824132.0;46520.0;3849436.0;10055089.0;2919617.0;22.9;59.8;17.4;67.3;38.3;29.0;176533.0;1.73;142899.0;79.61;83.07;151977.0;139094.0;12883.0
1275;Prognose 2012-2060;2015;16870652.0;49530.0;3828639.0;10037292.0;3004721.0;22.7;59.5;17.8;68.1;38.1;29.9;178091.0;1.74;144614.0;79.79;83.19;153485.0;137430.0;16055.0
1276;Prognose 2012-2060;2016;16920182.0;52872.0;3815449.0;10020682.0;3084052.0;22.5;59.2;18.2;68.9;38.1;30.8;179448.0;1.74;146317.0;79.98;83.32;155373.0;135634.0;19739.0
1277;Prognose 2012-2060;2017;16973054.0;57118.0;3804618.0;10008975.0;3159460.0;22.4;59.0;18.6;69.6;38.0;31.6;181209.0;1.75;148019.0;80.17;83.45;157374.0;133446.0;23928.0
1278;Prognose 2012-2060;2018;17030172.0;56144.0;3794861.0;9996353.0;3238954.0;22.3;58.7;19.0;70.4;38.0;32.4;182519.0;1.75;149731.0;80.36;83.58;157331.0;133973.0;23358.0
1279;Prognose 2012-2060;2019;17086316.0;54696.0;3780175.0;9991140.0;3315001.0;22.1;58.5;19.4;71.0;37.8;33.2;183807.0;1.75;151464.0;80.54;83.71;156685.0;134333.0;22352.0
1280;Prognose 2012-2060;2020;17141012.0;52860.0;3765007.0;9984904.0;3391102.0;22.0;58.3;19.8;71.7;37.7;34.0;184957.0;1.75;153230.0;80.73;83.84;155562.0;134431.0;21131.0
1281;Prognose 2012-2060;2021;17193872.0;51228.0;3745993.0;9980829.0;3467049.0;21.8;58.0;20.2;72.3;37.5;34.7;186117.0;1.75;155058.0;80.91;83.97;154447.0;134274.0;20173.0
1282;Prognose 2012-2060;2022;17245100.0;49282.0;3731300.0;9968663.0;3545134.0;21.6;57.8;20.6;73.0;37.4;35.6;186908.0;1.75;156967.0;81.09;84.1;153323.0;133986.0;19337.0
1283;Prognose 2012-2060;2023;17294382.0;47996.0;3718997.0;9951649.0;3623739.0;21.5;57.5;21.0;73.8;37.4;36.4;187657.0;1.75;158965.0;81.27;84.23;153235.0;133926.0;19309.0
1284;Prognose 2012-2060;2024;17342378.0;46722.0;3708346.0;9930420.0;3703619.0;21.4;57.3;21.4;74.6;37.3;37.3;188508.0;1.75;161052.0;81.45;84.36;153231.0;133968.0;19263.0
1285;Prognose 2012-2060;2025;17389100.0;44990.0;3705147.0;9897738.0;3786220.0;21.3;56.9;21.8;75.7;37.4;38.3;189020.0;1.75;163224.0;81.62;84.48;153286.0;134091.0;19195.0
1286;Prognose 2012-2060;2026;17434090.0;43044.0;3708243.0;9858650.0;3867199.0;21.3;56.5;22.2;76.8;37.6;39.2;189371.0;1.75;165460.0;81.8;84.61;153385.0;134250.0;19135.0
1287;Prognose 2012-2060;2027;17477134.0;41012.0;3713803.0;9812244.0;3951093.0;21.2;56.1;22.6;78.1;37.8;40.3;189680.0;1.75;167740.0;81.97;84.75;153466.0;134399.0;19067.0
1288;Prognose 2012-2060;2028;17518146.0;38882.0;3722957.0;9761639.0;4033551.0;21.3;55.7;23.0;79.5;38.1;41.3;189943.0;1.75;170037.0;82.14;84.88;153538.0;134562.0;18976.0
1289;Prognose 2012-2060;2029;17557028.0;36724.0;3729135.0;9711272.0;4116615.0;21.2;55.3;23.4;80.8;38.4;42.4;190085.0;1.75;172334.0;82.32;85.03;153655.0;134679.0;18976.0
1290;Prognose 2012-2060;2030;17593752.0;34380.0;3735649.0;9658316.0;4199791.0;21.2;54.9;23.9;82.2;38.7;43.5;190079.0;1.75;174616.0;82.49;85.17;153712.0;134801.0;18911.0
1291;Prognose 2012-2060;2031;17628132.0;31836.0;3743000.0;9609795.0;4275336.0;21.2;54.5;24.3;83.4;38.9;44.5;189813.0;1.75;176861.0;82.66;85.33;153773.0;134887.0;18886.0
1292;Prognose 2012-2060;2032;17659968.0;29172.0;3754293.0;9561609.0;4344062.0;21.3;54.1;24.6;84.7;39.3;45.4;189375.0;1.75;179043.0;82.83;85.48;153805.0;134964.0;18841.0
1293;Prognose 2012-2060;2033;17689140.0;26444.0;3768257.0;9512629.0;4408247.0;21.3;53.8;24.9;86.0;39.6;46.3;188725.0;1.75;181137.0;82.99;85.65;153896.0;135038.0;18858.0
1294;Prognose 2012-2060;2034;17715584.0;23604.0;3781207.0;9462949.0;4471429.0;21.3;53.4;25.2;87.2;40.0;47.3;187875.0;1.75;183139.0;83.16;85.82;153979.0;135114.0;18865.0
1295;Prognose 2012-2060;2035;17739188.0;20692.0;3792511.0;9405022.0;4541650.0;21.4;53.0;25.6;88.6;40.3;48.3;186898.0;1.75;185044.0;83.32;85.99;154029.0;135188.0;18841.0
1296;Prognose 2012-2060;2036;17759880.0;17880.0;3801203.0;9354950.0;4603728.0;21.4;52.7;25.9;89.8;40.6;49.2;185834.0;1.75;186837.0;83.49;86.16;154136.0;135258.0;18878.0
1297;Prognose 2012-2060;2037;17777760.0;15116.0;3807457.0;9316695.0;4653602.0;21.4;52.4;26.2;90.8;40.9;49.9;184759.0;1.75;188504.0;83.65;86.34;154187.0;135320.0;18867.0
1298;Prognose 2012-2060;2038;17792876.0;12548.0;3810936.0;9291132.0;4690809.0;21.4;52.2;26.4;91.5;41.0;50.5;183741.0;1.75;190033.0;83.81;86.51;154234.0;135395.0;18839.0
1299;Prognose 2012-2060;2039;17805424.0;10208.0;3812142.0;9283246.0;4710039.0;21.4;52.1;26.5;91.8;41.1;50.7;182789.0;1.75;191415.0;83.97;86.68;154298.0;135463.0;18835.0
1300;Prognose 2012-2060;2040;17815632.0;8194.0;3811172.0;9283901.0;4720560.0;21.4;52.1;26.5;91.9;41.1;50.8;181960.0;1.75;192646.0;84.13;86.85;154412.0;135528.0;18884.0
1301;Prognose 2012-2060;2041;17823826.0;6434.0;3808280.0;9293798.0;4721749.0;21.4;52.1;26.5;91.8;41.0;50.8;181284.0;1.75;193729.0;84.29;87.02;154481.0;135608.0;18873.0
1302;Prognose 2012-2060;2042;17830260.0;4912.0;3803614.0;9306444.0;4720200.0;21.3;52.2;26.5;91.6;40.9;50.7;180794.0;1.75;194667.0;84.44;87.19;154490.0;135704.0;18786.0
1303;Prognose 2012-2060;2043;17835172.0;3764.0;3797695.0;9321985.0;4715491.0;21.3;52.3;26.4;91.3;40.7;50.6;180486.0;1.75;195464.0;84.6;87.36;154557.0;135816.0;18741.0
1304;Prognose 2012-2060;2044;17838936.0;2904.0;3790758.0;9336437.0;4711738.0;21.2;52.3;26.4;91.1;40.6;50.5;180376.0;1.75;196113.0;84.75;87.52;154581.0;135940.0;18641.0
1305;Prognose 2012-2060;2045;17841840.0;2376.0;3782911.0;9352512.0;4706413.0;21.2;52.4;26.4;90.8;40.4;50.3;180455.0;1.75;196647.0;84.91;87.68;154641.0;136071.0;18570.0
1306;Prognose 2012-2060;2046;17844216.0;2116.0;3774661.0;9363939.0;4705613.0;21.2;52.5;26.4;90.6;40.3;50.3;180726.0;1.75;197063.0;85.06;87.84;154674.0;136215.0;18459.0
1307;Prognose 2012-2060;2047;17846332.0;2148.0;3766363.0;9378271.0;4701703.0;21.1;52.6;26.3;90.3;40.2;50.1;181165.0;1.75;197447.0;85.21;87.99;154774.0;136351.0;18423.0
1308;Prognose 2012-2060;2048;17848480.0;2204.0;3758236.0;9397751.0;4692493.0;21.1;52.7;26.3;89.9;40.0;49.9;181713.0;1.75;197845.0;85.36;88.15;154837.0;136496.0;18341.0
1309;Prognose 2012-2060;2049;17850684.0;2340.0;3750433.0;9418462.0;4681791.0;21.0;52.8;26.2;89.5;39.8;49.7;182340.0;1.75;198255.0;85.51;88.3;154901.0;136649.0;18252.0
1310;Prognose 2012-2060;2050;17853024.0;2498.0;3743130.0;9435257.0;4674637.0;21.0;52.8;26.2;89.2;39.7;49.5;183009.0;1.75;198653.0;85.65;88.45;154943.0;136799.0;18144.0
1311;Prognose 2012-2060;2051;17855522.0;2742.0;3736501.0;9449190.0;4669830.0;20.9;52.9;26.2;89.0;39.5;49.4;183694.0;1.75;199009.0;85.8;88.6;155005.0;136954.0;18052.0
1312;Prognose 2012-2060;2052;17858264.0;2992.0;3730819.0;9458319.0;4669122.0;20.9;53.0;26.1;88.8;39.4;49.4;184370.0;1.75;199282.0;85.95;88.75;155017.0;137106.0;17911.0
1313;Prognose 2012-2060;2053;17861256.0;3380.0;3726213.0;9465619.0;4669430.0;20.9;53.0;26.1;88.7;39.4;49.3;185014.0;1.75;199445.0;86.09;88.9;155064.0;137255.0;17809.0
1314;Prognose 2012-2060;2054;17864636.0;3856.0;3722867.0;9472648.0;4669117.0;20.8;53.0;26.1;88.6;39.3;49.3;185601.0;1.75;199463.0;86.23;89.04;155108.0;137389.0;17719.0
1315;Prognose 2012-2060;2055;17868492.0;4428.0;3720910.0;9476774.0;4670809.0;20.8;53.0;26.1;88.6;39.3;49.3;186115.0;1.75;199308.0;86.38;89.18;155139.0;137521.0;17618.0
1316;Prognose 2012-2060;2056;17872920.0;5138.0;3720390.0;9473213.0;4679310.0;20.8;53.0;26.2;88.7;39.3;49.4;186546.0;1.75;198955.0;86.52;89.33;155190.0;137640.0;17550.0
1317;Prognose 2012-2060;2057;17878058.0;5952.0;3721319.0;9468308.0;4688433.0;20.8;53.0;26.2;88.8;39.3;49.5;186889.0;1.75;198390.0;86.66;89.47;155198.0;137745.0;17453.0
1318;Prognose 2012-2060;2058;17884010.0;6884.0;3723604.0;9463951.0;4696458.0;20.8;52.9;26.3;89.0;39.3;49.6;187136.0;1.75;197607.0;86.8;89.6;155202.0;137844.0;17358.0
1319;Prognose 2012-2060;2059;17890894.0;7988.0;3727088.0;9459484.0;4704326.0;20.8;52.9;26.3;89.1;39.4;49.7;187286.0;1.75;196600.0;86.93;89.74;155222.0;137922.0;17300.0
1320;Prognose 2012-2060;2060;17898882.0;;3731619.0;9453452.0;4713812.0;20.8;52.8;26.3;89.3;39.5;49.9;;;;;;;;
1321;Prognose 2012-2060;2061;;;;;;;;;;;;;;;;;;;
1322;Prognose 2012-2060;2062;;;;;;;;;;;;;;;;;;;
1323;Prognose 2012-2060;2063;;;;;;;;;;;;;;;;;;;
1324;Prognose 2012-2060;2064;;;;;;;;;;;;;;;;;;;
1325;Prognose 2012-2060;2065;;;;;;;;;;;;;;;;;;;
1326;Prognose 2012-2060;2066;;;;;;;;;;;;;;;;;;;
1327;Prognose 2012-2060;2067;;;;;;;;;;;;;;;;;;;
1328;Prognose 2012-2060;2068;;;;;;;;;;;;;;;;;;;
1329;Prognose 2012-2060;2069;;;;;;;;;;;;;;;;;;;
1330;Prognose 2012-2060;2070;;;;;;;;;;;;;;;;;;;
1331;Prognose 2013-2060;1950;;;;;;;;;;;;;;;;;;;
1332;Prognose 2013-2060;1951;;;;;;;;;;;;;;;;;;;
1333;Prognose 2013-2060;1952;;;;;;;;;;;;;;;;;;;
1334;Prognose 2013-2060;1953;;;;;;;;;;;;;;;;;;;
1335;Prognose 2013-2060;1954;;;;;;;;;;;;;;;;;;;
1336;Prognose 2013-2060;1955;;;;;;;;;;;;;;;;;;;
1337;Prognose 2013-2060;1956;;;;;;;;;;;;;;;;;;;
1338;Prognose 2013-2060;1957;;;;;;;;;;;;;;;;;;;
1339;Prognose 2013-2060;1958;;;;;;;;;;;;;;;;;;;
1340;Prognose 2013-2060;1959;;;;;;;;;;;;;;;;;;;
1341;Prognose 2013-2060;1960;;;;;;;;;;;;;;;;;;;
1342;Prognose 2013-2060;1961;;;;;;;;;;;;;;;;;;;
1343;Prognose 2013-2060;1962;;;;;;;;;;;;;;;;;;;
1344;Prognose 2013-2060;1963;;;;;;;;;;;;;;;;;;;
1345;Prognose 2013-2060;1964;;;;;;;;;;;;;;;;;;;
1346;Prognose 2013-2060;1965;;;;;;;;;;;;;;;;;;;
1347;Prognose 2013-2060;1966;;;;;;;;;;;;;;;;;;;
1348;Prognose 2013-2060;1967;;;;;;;;;;;;;;;;;;;
1349;Prognose 2013-2060;1968;;;;;;;;;;;;;;;;;;;
1350;Prognose 2013-2060;1969;;;;;;;;;;;;;;;;;;;
1351;Prognose 2013-2060;1970;;;;;;;;;;;;;;;;;;;
1352;Prognose 2013-2060;1971;;;;;;;;;;;;;;;;;;;
1353;Prognose 2013-2060;1972;;;;;;;;;;;;;;;;;;;
1354;Prognose 2013-2060;1973;;;;;;;;;;;;;;;;;;;
1355;Prognose 2013-2060;1974;;;;;;;;;;;;;;;;;;;
1356;Prognose 2013-2060;1975;;;;;;;;;;;;;;;;;;;
1357;Prognose 2013-2060;1976;;;;;;;;;;;;;;;;;;;
1358;Prognose 2013-2060;1977;;;;;;;;;;;;;;;;;;;
1359;Prognose 2013-2060;1978;;;;;;;;;;;;;;;;;;;
1360;Prognose 2013-2060;1979;;;;;;;;;;;;;;;;;;;
1361;Prognose 2013-2060;1980;;;;;;;;;;;;;;;;;;;
1362;Prognose 2013-2060;1981;;;;;;;;;;;;;;;;;;;
1363;Prognose 2013-2060;1982;;;;;;;;;;;;;;;;;;;
1364;Prognose 2013-2060;1983;;;;;;;;;;;;;;;;;;;
1365;Prognose 2013-2060;1984;;;;;;;;;;;;;;;;;;;
1366;Prognose 2013-2060;1985;;;;;;;;;;;;;;;;;;;
1367;Prognose 2013-2060;1986;;;;;;;;;;;;;;;;;;;
1368;Prognose 2013-2060;1987;;;;;;;;;;;;;;;;;;;
1369;Prognose 2013-2060;1988;;;;;;;;;;;;;;;;;;;
1370;Prognose 2013-2060;1989;;;;;;;;;;;;;;;;;;;
1371;Prognose 2013-2060;1990;;;;;;;;;;;;;;;;;;;
1372;Prognose 2013-2060;1991;;;;;;;;;;;;;;;;;;;
1373;Prognose 2013-2060;1992;;;;;;;;;;;;;;;;;;;
1374;Prognose 2013-2060;1993;;;;;;;;;;;;;;;;;;;
1375;Prognose 2013-2060;1994;;;;;;;;;;;;;;;;;;;
1376;Prognose 2013-2060;1995;;;;;;;;;;;;;;;;;;;
1377;Prognose 2013-2060;1996;;;;;;;;;;;;;;;;;;;
1378;Prognose 2013-2060;1997;;;;;;;;;;;;;;;;;;;
1379;Prognose 2013-2060;1998;;;;;;;;;;;;;;;;;;;
1380;Prognose 2013-2060;1999;;;;;;;;;;;;;;;;;;;
1381;Prognose 2013-2060;2000;;;;;;;;;;;;;;;;;;;
1382;Prognose 2013-2060;2001;;;;;;;;;;;;;;;;;;;
1383;Prognose 2013-2060;2002;;;;;;;;;;;;;;;;;;;
1384;Prognose 2013-2060;2003;;;;;;;;;;;;;;;;;;;
1385;Prognose 2013-2060;2004;;;;;;;;;;;;;;;;;;;
1386;Prognose 2013-2060;2005;;;;;;;;;;;;;;;;;;;
1387;Prognose 2013-2060;2006;;;;;;;;;;;;;;;;;;;
1388;Prognose 2013-2060;2007;;;;;;;;;;;;;;;;;;;
1389;Prognose 2013-2060;2008;;;;;;;;;;;;;;;;;;;
1390;Prognose 2013-2060;2009;;;;;;;;;;;;;;;;;;;
1391;Prognose 2013-2060;2010;;;;;;;;;;;;;;;;;;;
1392;Prognose 2013-2060;2011;;;;;;;;;;;;;;;;;;;
1393;Prognose 2013-2060;2012;;;;;;;;;;;;;;;;;;;
1394;Prognose 2013-2060;2013;;46285.0;;;;;;;;;;170948.0;1.67;142311.0;79.38;82.96;161334.0;143686.0;17648.0
1395;Prognose 2013-2060;2014;16825860.0;45613.0;3845252.0;10063329.0;2917280.0;22.9;59.8;17.3;67.2;38.2;29.0;171685.0;1.68;143523.0;79.57;83.08;160402.0;142951.0;17451.0
1396;Prognose 2013-2060;2015;16871473.0;47605.0;3820250.0;10049840.0;3001383.0;22.6;59.6;17.8;67.9;38.0;29.9;174550.0;1.7;144855.0;79.77;83.2;159824.0;141914.0;17909.0
1397;Prognose 2013-2060;2016;16919077.0;50843.0;3803932.0;10034932.0;3080213.0;22.5;59.3;18.2;68.6;37.9;30.7;177203.0;1.72;146278.0;79.96;83.32;160075.0;140157.0;19918.0
1398;Prognose 2013-2060;2017;16969920.0;55411.0;3790979.0;10023472.0;3155469.0;22.3;59.1;18.6;69.3;37.8;31.5;180321.0;1.74;147784.0;80.15;83.45;160439.0;137565.0;22874.0
1399;Prognose 2013-2060;2018;17025332.0;54886.0;3780318.0;10009890.0;3235125.0;22.2;58.8;19.0;70.1;37.8;32.3;182880.0;1.75;149364.0;80.34;83.58;158769.0;137399.0;21370.0
1400;Prognose 2013-2060;2019;17080218.0;52624.0;3765771.0;10003000.0;3311447.0;22.0;58.6;19.4;70.8;37.6;33.1;184125.0;1.75;151135.0;80.52;83.71;156504.0;136870.0;19634.0
1401;Prognose 2013-2060;2020;17132842.0;51369.0;3750571.0;9994524.0;3387747.0;21.9;58.3;19.8;71.4;37.5;33.9;185212.0;1.75;152939.0;80.7;83.84;155394.0;136298.0;19096.0
1402;Prognose 2013-2060;2021;17184211.0;50194.0;3731549.0;9988814.0;3463848.0;21.7;58.1;20.2;72.0;37.4;34.7;186356.0;1.75;154806.0;80.88;83.97;154314.0;135670.0;18644.0
1403;Prognose 2013-2060;2022;17234405.0;48524.0;3717002.0;9975270.0;3542133.0;21.6;57.9;20.6;72.8;37.3;35.5;187096.0;1.75;156754.0;81.06;84.1;153235.0;135053.0;18182.0
1404;Prognose 2013-2060;2023;17282928.0;47485.0;3704809.0;9957294.0;3620825.0;21.4;57.6;21.0;73.6;37.2;36.4;187811.0;1.75;158791.0;81.24;84.22;153182.0;134717.0;18465.0
1405;Prognose 2013-2060;2024;17330413.0;46411.0;3694209.0;9935391.0;3700814.0;21.3;57.3;21.4;74.4;37.2;37.2;188620.0;1.75;160916.0;81.42;84.35;153204.0;134497.0;18708.0
1406;Prognose 2013-2060;2025;17376825.0;44842.0;3691025.0;9902149.0;3783651.0;21.2;57.0;21.8;75.5;37.3;38.2;189105.0;1.75;163126.0;81.59;84.48;153277.0;134414.0;18863.0
1407;Prognose 2013-2060;2026;17421667.0;42959.0;3694157.0;9862695.0;3864816.0;21.2;56.6;22.2;76.6;37.5;39.2;189399.0;1.75;165395.0;81.77;84.6;153385.0;134430.0;18955.0
1408;Prognose 2013-2060;2027;17464627.0;40980.0;3699640.0;9816228.0;3948758.0;21.2;56.2;22.6;77.9;37.7;40.2;189707.0;1.75;167709.0;81.94;84.73;153466.0;134484.0;18982.0
1409;Prognose 2013-2060;2028;17505607.0;38850.0;3708792.0;9765440.0;4031374.0;21.2;55.8;23.0;79.3;38.0;41.3;189942.0;1.75;170040.0;82.11;84.87;153538.0;134590.0;18948.0
1410;Prognose 2013-2060;2029;17544457.0;36711.0;3714845.0;9715064.0;4114548.0;21.2;55.4;23.5;80.6;38.2;42.4;190079.0;1.75;172373.0;82.28;85.01;153655.0;134650.0;19005.0
1411;Prognose 2013-2060;2030;17581168.0;34267.0;3721385.0;9661924.0;4197860.0;21.2;55.0;23.9;82.0;38.5;43.4;190019.0;1.75;174688.0;82.45;85.16;153712.0;134776.0;18936.0
1412;Prognose 2013-2060;2031;17615436.0;31720.0;3728729.0;9613315.0;4273392.0;21.2;54.6;24.3;83.2;38.8;44.5;189773.0;1.75;176977.0;82.62;85.31;153773.0;134849.0;18924.0
1413;Prognose 2013-2060;2032;17647156.0;28990.0;3739819.0;9565272.0;4342065.0;21.2;54.2;24.6;84.5;39.1;45.4;189295.0;1.75;179205.0;82.79;85.46;153805.0;134905.0;18900.0
1414;Prognose 2013-2060;2033;17676146.0;26213.0;3754205.0;9515743.0;4406198.0;21.2;53.8;24.9;85.8;39.5;46.3;188610.0;1.75;181346.0;82.95;85.63;153896.0;134947.0;18949.0
1415;Prognose 2013-2060;2034;17702359.0;23356.0;3771471.0;9461582.0;4469306.0;21.3;53.4;25.2;87.1;39.9;47.2;187745.0;1.75;183392.0;83.12;85.79;153979.0;134976.0;19003.0
1416;Prognose 2013-2060;2035;17725714.0;20418.0;3787009.0;9399303.0;4539403.0;21.4;53.0;25.6;88.6;40.3;48.3;186727.0;1.75;185342.0;83.28;85.96;154029.0;134996.0;19033.0
1417;Prognose 2013-2060;2036;17746133.0;17578.0;3798763.0;9346236.0;4601133.0;21.4;52.7;25.9;89.9;40.6;49.2;185617.0;1.75;187165.0;83.44;86.14;154136.0;135010.0;19126.0
1418;Prognose 2013-2060;2037;17763710.0;14784.0;3806892.0;9306147.0;4650671.0;21.4;52.4;26.2;90.9;40.9;50.0;184490.0;1.75;188861.0;83.61;86.31;154187.0;135032.0;19155.0
1419;Prognose 2013-2060;2038;17778495.0;12134.0;3810996.0;9280039.0;4687460.0;21.4;52.2;26.4;91.6;41.1;50.5;183393.0;1.75;190413.0;83.77;86.48;154234.0;135080.0;19154.0
1420;Prognose 2013-2060;2039;17790628.0;9712.0;3811637.0;9272618.0;4706373.0;21.4;52.1;26.5;91.9;41.1;50.8;182370.0;1.75;191814.0;83.92;86.65;154298.0;135142.0;19156.0
1421;Prognose 2013-2060;2040;17800340.0;7592.0;3810054.0;9273827.0;4716459.0;21.4;52.1;26.5;91.9;41.1;50.9;181453.0;1.75;193055.0;84.08;86.82;154412.0;135218.0;19194.0
1422;Prognose 2013-2060;2041;17807933.0;5713.0;3806497.0;9284251.0;4717185.0;21.4;52.1;26.5;91.8;41.0;50.8;180682.0;1.75;194141.0;84.24;86.99;154481.0;135309.0;19172.0
1423;Prognose 2013-2060;2042;17813646.0;4096.0;3801078.0;9297217.0;4715352.0;21.3;52.2;26.5;91.6;40.9;50.7;180095.0;1.75;195067.0;84.39;87.15;154490.0;135422.0;19068.0
1424;Prognose 2013-2060;2043;17817742.0;2878.0;3794342.0;9313098.0;4710302.0;21.3;52.3;26.4;91.3;40.7;50.6;179719.0;1.75;195847.0;84.55;87.31;154557.0;135551.0;19006.0
1425;Prognose 2013-2060;2044;17820620.0;1980.0;3786551.0;9327722.0;4706347.0;21.2;52.3;26.4;91.1;40.6;50.5;179569.0;1.75;196479.0;84.7;87.47;154581.0;135691.0;18890.0
1426;Prognose 2013-2060;2045;17822600.0;1454.0;3777839.0;9343925.0;4700836.0;21.2;52.4;26.4;90.7;40.4;50.3;179655.0;1.75;197004.0;84.85;87.63;154641.0;135838.0;18803.0
1427;Prognose 2013-2060;2046;17824054.0;1220.0;3768765.0;9355496.0;4699793.0;21.1;52.5;26.4;90.5;40.3;50.2;179959.0;1.75;197421.0;85.0;87.79;154674.0;135992.0;18682.0
1428;Prognose 2013-2060;2047;17825274.0;1262.0;3759725.0;9370086.0;4695464.0;21.1;52.6;26.3;90.2;40.1;50.1;180456.0;1.75;197819.0;85.15;87.94;154774.0;136149.0;18625.0
1429;Prognose 2013-2060;2048;17826537.0;1393.0;3750914.0;9389459.0;4686164.0;21.0;52.7;26.3;89.9;39.9;49.9;181093.0;1.75;198237.0;85.3;88.1;154837.0;136300.0;18537.0
1430;Prognose 2013-2060;2049;17827930.0;1599.0;3742548.0;9410143.0;4675239.0;21.0;52.8;26.2;89.5;39.8;49.7;181823.0;1.75;198671.0;85.45;88.25;154901.0;136454.0;18447.0
1431;Prognose 2013-2060;2050;17829529.0;1822.0;3734795.0;9426994.0;4667740.0;20.9;52.9;26.2;89.1;39.6;49.5;182596.0;1.75;199095.0;85.6;88.4;154943.0;136622.0;18321.0
1432;Prognose 2013-2060;2051;17831351.0;2133.0;3727861.0;9440997.0;4662493.0;20.9;52.9;26.1;88.9;39.5;49.4;183379.0;1.75;199473.0;85.74;88.55;155005.0;136778.0;18227.0
1433;Prognose 2013-2060;2052;17833484.0;2442.0;3721958.0;9450329.0;4661197.0;20.9;53.0;26.1;88.7;39.4;49.3;184137.0;1.75;199767.0;85.89;88.69;155017.0;136945.0;18072.0
1434;Prognose 2013-2060;2053;17835926.0;2867.0;3717247.0;9457752.0;4660927.0;20.8;53.0;26.1;88.6;39.3;49.3;184850.0;1.75;199945.0;86.03;88.84;155064.0;137102.0;17962.0
1435;Prognose 2013-2060;2054;17838792.0;3381.0;3713895.0;9464657.0;4660239.0;20.8;53.1;26.1;88.5;39.2;49.2;185492.0;1.75;199974.0;86.17;88.98;155108.0;137245.0;17863.0
1436;Prognose 2013-2060;2055;17842172.0;3980.0;3711995.0;9468621.0;4661556.0;20.8;53.1;26.1;88.4;39.2;49.2;186047.0;1.75;199822.0;86.31;89.12;155139.0;137384.0;17755.0
1437;Prognose 2013-2060;2056;17846151.0;4715.0;3711609.0;9464916.0;4669626.0;20.8;53.0;26.2;88.6;39.2;49.3;186504.0;1.75;199466.0;86.45;89.26;155190.0;137513.0;17677.0
1438;Prognose 2013-2060;2057;17850866.0;5555.0;3712734.0;9459892.0;4678239.0;20.8;53.0;26.2;88.7;39.2;49.5;186859.0;1.75;198889.0;86.59;89.4;155198.0;137613.0;17585.0
1439;Prognose 2013-2060;2058;17856421.0;6507.0;3715275.0;9455189.0;4685957.0;20.8;53.0;26.2;88.9;39.3;49.6;187109.0;1.75;198085.0;86.73;89.53;155202.0;137719.0;17483.0
1440;Prognose 2013-2060;2059;17862928.0;7634.0;3719083.0;9450071.0;4693774.0;20.8;52.9;26.3;89.0;39.4;49.7;187255.0;1.75;197047.0;86.86;89.67;155222.0;137796.0;17426.0
1441;Prognose 2013-2060;2060;17870561.0;8973.0;3723996.0;9443515.0;4703050.0;20.8;52.8;26.3;89.2;39.4;49.8;187295.0;1.75;195784.0;87.0;89.8;155222.0;137760.0;17462.0
1442;Prognose 2013-2060;2061;;;;;;;;;;;;;;;;;;;
1443;Prognose 2013-2060;2062;;;;;;;;;;;;;;;;;;;
1444;Prognose 2013-2060;2063;;;;;;;;;;;;;;;;;;;
1445;Prognose 2013-2060;2064;;;;;;;;;;;;;;;;;;;
1446;Prognose 2013-2060;2065;;;;;;;;;;;;;;;;;;;
1447;Prognose 2013-2060;2066;;;;;;;;;;;;;;;;;;;
1448;Prognose 2013-2060;2067;;;;;;;;;;;;;;;;;;;
1449;Prognose 2013-2060;2068;;;;;;;;;;;;;;;;;;;
1450;Prognose 2013-2060;2069;;;;;;;;;;;;;;;;;;;
1451;Prognose 2013-2060;2070;;;;;;;;;;;;;;;;;;;
1452;Prognose 2014-2060;1950;;;;;;;;;;;;;;;;;;;
1453;Prognose 2014-2060;1951;;;;;;;;;;;;;;;;;;;
