ID;SBI2008;Perioden;Vacaturegraad_1
2279;P Onderwijs;2006 4e kwartaal;14.0
2280;P Onderwijs;2007 1e kwartaal;14.0
2281;P Onderwijs;2007 2e kwartaal;19.0
2282;P Onderwijs;2007 3e kwartaal;15.0
2283;P Onderwijs;2007 4e kwartaal;14.0
2284;P Onderwijs;2008 1e kwartaal;15.0
2285;P Onderwijs;2008 2e kwartaal;17.0
2286;P Onderwijs;2008 3e kwartaal;13.0
2287;P Onderwijs;2008 4e kwartaal;12.0
2288;P Onderwijs;2009 1e kwartaal;9.0
2289;P Onderwijs;2009 2e kwartaal;12.0
2290;P Onderwijs;2009 3e kwartaal;8.0
2291;P Onderwijs;2009 4e kwartaal;7.0
2292;P Onderwijs;2010 1e kwartaal;6.0
2293;P Onderwijs;2010 2e kwartaal;9.0
2294;P Onderwijs;2010 3e kwartaal;7.0
2295;P Onderwijs;2010 4e kwartaal;7.0
2296;P Onderwijs;2011 1e kwartaal;6.0
2297;P Onderwijs;2011 2e kwartaal;8.0
2298;P Onderwijs;2011 3e kwartaal;6.0
2299;P Onderwijs;2011 4e kwartaal;5.0
2300;P Onderwijs;2012 1e kwartaal;5.0
2301;P Onderwijs;2012 2e kwartaal;7.0
2302;P Onderwijs;2012 3e kwartaal;6.0
2303;P Onderwijs;2012 4e kwartaal;5.0
2304;P Onderwijs;2013 1e kwartaal;4.0
2305;P Onderwijs;2013 2e kwartaal;7.0
2306;P Onderwijs;2013 3e kwartaal;5.0
2307;P Onderwijs;2013 4e kwartaal;5.0
2308;P Onderwijs;2014 1e kwartaal;5.0
2309;P Onderwijs;2014 2e kwartaal;8.0
2310;P Onderwijs;2014 3e kwartaal;6.0
2311;P Onderwijs;2014 4e kwartaal;5.0
2312;P Onderwijs;2015 1e kwartaal;6.0
2313;P Onderwijs;2015 2e kwartaal;10.0
2314;P Onderwijs;2015 3e kwartaal;7.0
2315;P Onderwijs;2015 4e kwartaal;7.0
2316;P Onderwijs;2016 1e kwartaal;8.0
2317;P Onderwijs;2016 2e kwartaal;11.0
2318;P Onderwijs;2016 3e kwartaal;9.0
2319;P Onderwijs;2016 4e kwartaal;9.0
2320;P Onderwijs;2017 1e kwartaal;9.0
2321;P Onderwijs;2017 2e kwartaal;13.0
2322;P Onderwijs;2017 3e kwartaal;10.0
2323;P Onderwijs;2017 4e kwartaal;10.0
2324;P Onderwijs;2018 1e kwartaal;10.0
2325;P Onderwijs;2018 2e kwartaal;16.0
2326;P Onderwijs;2018 3e kwartaal;12.0
2327;P Onderwijs;2018 4e kwartaal;12.0
2328;P Onderwijs;2019 1e kwartaal;13.0
2329;P Onderwijs;2019 2e kwartaal;18.0
2330;P Onderwijs;2019 3e kwartaal;14.0
2331;P Onderwijs;2019 4e kwartaal;14.0
2332;P Onderwijs;2020 1e kwartaal;11.0
2333;P Onderwijs;2020 2e kwartaal;13.0
2334;P Onderwijs;2020 3e kwartaal;11.0
2335;P Onderwijs;2020 4e kwartaal;11.0
2336;P Onderwijs;2021 1e kwartaal;12.0
2337;P Onderwijs;2021 2e kwartaal;21.0
2338;P Onderwijs;2021 3e kwartaal;18.0
2339;P Onderwijs;2021 4e kwartaal;19.0
2340;P Onderwijs;2022 1e kwartaal;19.0
2341;P Onderwijs;2022 2e kwartaal;25.0
2342;P Onderwijs;2022 3e kwartaal;21.0
2343;P Onderwijs;2022 4e kwartaal;21.0
2344;P Onderwijs;2023 1e kwartaal;21.0
2345;P Onderwijs;2023 2e kwartaal;25.0
2346;P Onderwijs;2023 3e kwartaal;21.0
2347;P Onderwijs;2023 4e kwartaal;21.0
2348;P Onderwijs;2024 1e kwartaal;22.0
2349;P Onderwijs;2024 2e kwartaal;23.0
2350;P Onderwijs;2024 3e kwartaal;18.0
2351;P Onderwijs;2024 4e kwartaal;17.0
2352;Q Gezondheids- en welzijnszorg;1997 1e kwartaal;11.0
2353;Q Gezondheids- en welzijnszorg;1997 2e kwartaal;11.0
2354;Q Gezondheids- en welzijnszorg;1997 3e kwartaal;10.0
2355;Q Gezondheids- en welzijnszorg;1997 4e kwartaal;12.0
2356;Q Gezondheids- en welzijnszorg;1998 1e kwartaal;15.0
2357;Q Gezondheids- en welzijnszorg;1998 2e kwartaal;15.0
2358;Q Gezondheids- en welzijnszorg;1998 3e kwartaal;14.0
2359;Q Gezondheids- en welzijnszorg;1998 4e kwartaal;14.0
2360;Q Gezondheids- en welzijnszorg;1999 1e kwartaal;16.0
2361;Q Gezondheids- en welzijnszorg;1999 2e kwartaal;17.0
2362;Q Gezondheids- en welzijnszorg;1999 3e kwartaal;17.0
2363;Q Gezondheids- en welzijnszorg;1999 4e kwartaal;20.0
2364;Q Gezondheids- en welzijnszorg;2000 1e kwartaal;21.0
2365;Q Gezondheids- en welzijnszorg;2000 2e kwartaal;19.0
2366;Q Gezondheids- en welzijnszorg;2000 3e kwartaal;19.0
2367;Q Gezondheids- en welzijnszorg;2000 4e kwartaal;21.0
2368;Q Gezondheids- en welzijnszorg;2001 1e kwartaal;23.0
2369;Q Gezondheids- en welzijnszorg;2001 2e kwartaal;24.0
2370;Q Gezondheids- en welzijnszorg;2001 3e kwartaal;22.0
2371;Q Gezondheids- en welzijnszorg;2001 4e kwartaal;21.0
2372;Q Gezondheids- en welzijnszorg;2002 1e kwartaal;23.0
2373;Q Gezondheids- en welzijnszorg;2002 2e kwartaal;20.0
2374;Q Gezondheids- en welzijnszorg;2002 3e kwartaal;18.0
2375;Q Gezondheids- en welzijnszorg;2002 4e kwartaal;18.0
2376;Q Gezondheids- en welzijnszorg;2003 1e kwartaal;16.0
2377;Q Gezondheids- en welzijnszorg;2003 2e kwartaal;15.0
2378;Q Gezondheids- en welzijnszorg;2003 3e kwartaal;12.0
2379;Q Gezondheids- en welzijnszorg;2003 4e kwartaal;11.0
2380;Q Gezondheids- en welzijnszorg;2004 1e kwartaal;13.0
2381;Q Gezondheids- en welzijnszorg;2004 2e kwartaal;14.0
2382;Q Gezondheids- en welzijnszorg;2004 3e kwartaal;12.0
2383;Q Gezondheids- en welzijnszorg;2004 4e kwartaal;12.0
2384;Q Gezondheids- en welzijnszorg;2005 1e kwartaal;14.0
2385;Q Gezondheids- en welzijnszorg;2005 2e kwartaal;14.0
2386;Q Gezondheids- en welzijnszorg;2005 3e kwartaal;13.0
2387;Q Gezondheids- en welzijnszorg;2005 4e kwartaal;15.0
2388;Q Gezondheids- en welzijnszorg;2006 1e kwartaal;17.0
2389;Q Gezondheids- en welzijnszorg;2006 2e kwartaal;19.0
2390;Q Gezondheids- en welzijnszorg;2006 3e kwartaal;16.0
2391;Q Gezondheids- en welzijnszorg;2006 4e kwartaal;18.0
2392;Q Gezondheids- en welzijnszorg;2007 1e kwartaal;21.0
2393;Q Gezondheids- en welzijnszorg;2007 2e kwartaal;22.0
2394;Q Gezondheids- en welzijnszorg;2007 3e kwartaal;22.0
2395;Q Gezondheids- en welzijnszorg;2007 4e kwartaal;22.0
2396;Q Gezondheids- en welzijnszorg;2008 1e kwartaal;24.0
2397;Q Gezondheids- en welzijnszorg;2008 2e kwartaal;23.0
2398;Q Gezondheids- en welzijnszorg;2008 3e kwartaal;23.0
2399;Q Gezondheids- en welzijnszorg;2008 4e kwartaal;21.0
2400;Q Gezondheids- en welzijnszorg;2009 1e kwartaal;19.0
2401;Q Gezondheids- en welzijnszorg;2009 2e kwartaal;17.0
2402;Q Gezondheids- en welzijnszorg;2009 3e kwartaal;16.0
2403;Q Gezondheids- en welzijnszorg;2009 4e kwartaal;16.0
2404;Q Gezondheids- en welzijnszorg;2010 1e kwartaal;16.0
2405;Q Gezondheids- en welzijnszorg;2010 2e kwartaal;15.0
2406;Q Gezondheids- en welzijnszorg;2010 3e kwartaal;14.0
2407;Q Gezondheids- en welzijnszorg;2010 4e kwartaal;14.0
2408;Q Gezondheids- en welzijnszorg;2011 1e kwartaal;15.0
2409;Q Gezondheids- en welzijnszorg;2011 2e kwartaal;15.0
2410;Q Gezondheids- en welzijnszorg;2011 3e kwartaal;14.0
2411;Q Gezondheids- en welzijnszorg;2011 4e kwartaal;13.0
2412;Q Gezondheids- en welzijnszorg;2012 1e kwartaal;13.0
2413;Q Gezondheids- en welzijnszorg;2012 2e kwartaal;13.0
2414;Q Gezondheids- en welzijnszorg;2012 3e kwartaal;11.0
2415;Q Gezondheids- en welzijnszorg;2012 4e kwartaal;11.0
2416;Q Gezondheids- en welzijnszorg;2013 1e kwartaal;10.0
2417;Q Gezondheids- en welzijnszorg;2013 2e kwartaal;9.0
2418;Q Gezondheids- en welzijnszorg;2013 3e kwartaal;8.0
2419;Q Gezondheids- en welzijnszorg;2013 4e kwartaal;8.0
2420;Q Gezondheids- en welzijnszorg;2014 1e kwartaal;9.0
2421;Q Gezondheids- en welzijnszorg;2014 2e kwartaal;10.0
2422;Q Gezondheids- en welzijnszorg;2014 3e kwartaal;10.0
2423;Q Gezondheids- en welzijnszorg;2014 4e kwartaal;10.0
2424;Q Gezondheids- en welzijnszorg;2015 1e kwartaal;12.0
2425;Q Gezondheids- en welzijnszorg;2015 2e kwartaal;13.0
2426;Q Gezondheids- en welzijnszorg;2015 3e kwartaal;13.0
2427;Q Gezondheids- en welzijnszorg;2015 4e kwartaal;13.0
2428;Q Gezondheids- en welzijnszorg;2016 1e kwartaal;17.0
2429;Q Gezondheids- en welzijnszorg;2016 2e kwartaal;17.0
2430;Q Gezondheids- en welzijnszorg;2016 3e kwartaal;18.0
2431;Q Gezondheids- en welzijnszorg;2016 4e kwartaal;19.0
2432;Q Gezondheids- en welzijnszorg;2017 1e kwartaal;22.0
2433;Q Gezondheids- en welzijnszorg;2017 2e kwartaal;22.0
2434;Q Gezondheids- en welzijnszorg;2017 3e kwartaal;21.0
2435;Q Gezondheids- en welzijnszorg;2017 4e kwartaal;22.0
2436;Q Gezondheids- en welzijnszorg;2018 1e kwartaal;24.0
2437;Q Gezondheids- en welzijnszorg;2018 2e kwartaal;24.0
2438;Q Gezondheids- en welzijnszorg;2018 3e kwartaal;25.0
2439;Q Gezondheids- en welzijnszorg;2018 4e kwartaal;26.0
2440;Q Gezondheids- en welzijnszorg;2019 1e kwartaal;27.0
2441;Q Gezondheids- en welzijnszorg;2019 2e kwartaal;29.0
2442;Q Gezondheids- en welzijnszorg;2019 3e kwartaal;28.0
2443;Q Gezondheids- en welzijnszorg;2019 4e kwartaal;29.0
2444;Q Gezondheids- en welzijnszorg;2020 1e kwartaal;27.0
2445;Q Gezondheids- en welzijnszorg;2020 2e kwartaal;25.0
2446;Q Gezondheids- en welzijnszorg;2020 3e kwartaal;26.0
2447;Q Gezondheids- en welzijnszorg;2020 4e kwartaal;26.0
2448;Q Gezondheids- en welzijnszorg;2021 1e kwartaal;27.0
2449;Q Gezondheids- en welzijnszorg;2021 2e kwartaal;32.0
2450;Q Gezondheids- en welzijnszorg;2021 3e kwartaal;36.0
2451;Q Gezondheids- en welzijnszorg;2021 4e kwartaal;38.0
2452;Q Gezondheids- en welzijnszorg;2022 1e kwartaal;42.0
2453;Q Gezondheids- en welzijnszorg;2022 2e kwartaal;45.0
2454;Q Gezondheids- en welzijnszorg;2022 3e kwartaal;46.0
2455;Q Gezondheids- en welzijnszorg;2022 4e kwartaal;43.0
2456;Q Gezondheids- en welzijnszorg;2023 1e kwartaal;45.0
2457;Q Gezondheids- en welzijnszorg;2023 2e kwartaal;45.0
2458;Q Gezondheids- en welzijnszorg;2023 3e kwartaal;44.0
2459;Q Gezondheids- en welzijnszorg;2023 4e kwartaal;42.0
2460;Q Gezondheids- en welzijnszorg;2024 1e kwartaal;45.0
2461;Q Gezondheids- en welzijnszorg;2024 2e kwartaal;46.0
2462;Q Gezondheids- en welzijnszorg;2024 3e kwartaal;44.0
2463;Q Gezondheids- en welzijnszorg;2024 4e kwartaal;43.0
2464;R Cultuur, sport en recreatie;1997 1e kwartaal;
2465;R Cultuur, sport en recreatie;1997 2e kwartaal;
2466;R Cultuur, sport en recreatie;1997 3e kwartaal;
2467;R Cultuur, sport en recreatie;1997 4e kwartaal;
2468;R Cultuur, sport en recreatie;1998 1e kwartaal;
2469;R Cultuur, sport en recreatie;1998 2e kwartaal;
2470;R Cultuur, sport en recreatie;1998 3e kwartaal;
2471;R Cultuur, sport en recreatie;1998 4e kwartaal;
2472;R Cultuur, sport en recreatie;1999 1e kwartaal;
2473;R Cultuur, sport en recreatie;1999 2e kwartaal;
2474;R Cultuur, sport en recreatie;1999 3e kwartaal;
2475;R Cultuur, sport en recreatie;1999 4e kwartaal;
2476;R Cultuur, sport en recreatie;2000 1e kwartaal;
2477;R Cultuur, sport en recreatie;2000 2e kwartaal;
2478;R Cultuur, sport en recreatie;2000 3e kwartaal;
2479;R Cultuur, sport en recreatie;2000 4e kwartaal;
2480;R Cultuur, sport en recreatie;2001 1e kwartaal;29.0
2481;R Cultuur, sport en recreatie;2001 2e kwartaal;30.0
2482;R Cultuur, sport en recreatie;2001 3e kwartaal;21.0
2483;R Cultuur, sport en recreatie;2001 4e kwartaal;23.0
2484;R Cultuur, sport en recreatie;2002 1e kwartaal;33.0
2485;R Cultuur, sport en recreatie;2002 2e kwartaal;24.0
2486;R Cultuur, sport en recreatie;2002 3e kwartaal;17.0
2487;R Cultuur, sport en recreatie;2002 4e kwartaal;19.0
2488;R Cultuur, sport en recreatie;2003 1e kwartaal;18.0
2489;R Cultuur, sport en recreatie;2003 2e kwartaal;21.0
2490;R Cultuur, sport en recreatie;2003 3e kwartaal;11.0
2491;R Cultuur, sport en recreatie;2003 4e kwartaal;15.0
2492;R Cultuur, sport en recreatie;2004 1e kwartaal;28.0
2493;R Cultuur, sport en recreatie;2004 2e kwartaal;27.0
2494;R Cultuur, sport en recreatie;2004 3e kwartaal;20.0
2495;R Cultuur, sport en recreatie;2004 4e kwartaal;18.0
2496;R Cultuur, sport en recreatie;2005 1e kwartaal;28.0
2497;R Cultuur, sport en recreatie;2005 2e kwartaal;23.0
2498;R Cultuur, sport en recreatie;2005 3e kwartaal;22.0
2499;R Cultuur, sport en recreatie;2005 4e kwartaal;22.0
2500;R Cultuur, sport en recreatie;2006 1e kwartaal;28.0
2501;R Cultuur, sport en recreatie;2006 2e kwartaal;31.0
2502;R Cultuur, sport en recreatie;2006 3e kwartaal;29.0
2503;R Cultuur, sport en recreatie;2006 4e kwartaal;33.0
2504;R Cultuur, sport en recreatie;2007 1e kwartaal;31.0
2505;R Cultuur, sport en recreatie;2007 2e kwartaal;37.0
2506;R Cultuur, sport en recreatie;2007 3e kwartaal;29.0
2507;R Cultuur, sport en recreatie;2007 4e kwartaal;27.0
2508;R Cultuur, sport en recreatie;2008 1e kwartaal;30.0
2509;R Cultuur, sport en recreatie;2008 2e kwartaal;33.0
2510;R Cultuur, sport en recreatie;2008 3e kwartaal;26.0
2511;R Cultuur, sport en recreatie;2008 4e kwartaal;23.0
2512;R Cultuur, sport en recreatie;2009 1e kwartaal;20.0
2513;R Cultuur, sport en recreatie;2009 2e kwartaal;20.0
2514;R Cultuur, sport en recreatie;2009 3e kwartaal;16.0
2515;R Cultuur, sport en recreatie;2009 4e kwartaal;19.0
2516;R Cultuur, sport en recreatie;2010 1e kwartaal;19.0
2517;R Cultuur, sport en recreatie;2010 2e kwartaal;17.0
2518;R Cultuur, sport en recreatie;2010 3e kwartaal;16.0
2519;R Cultuur, sport en recreatie;2010 4e kwartaal;13.0
2520;R Cultuur, sport en recreatie;2011 1e kwartaal;18.0
2521;R Cultuur, sport en recreatie;2011 2e kwartaal;18.0
2522;R Cultuur, sport en recreatie;2011 3e kwartaal;13.0
2523;R Cultuur, sport en recreatie;2011 4e kwartaal;14.0
2524;R Cultuur, sport en recreatie;2012 1e kwartaal;16.0
2525;R Cultuur, sport en recreatie;2012 2e kwartaal;14.0
2526;R Cultuur, sport en recreatie;2012 3e kwartaal;13.0
2527;R Cultuur, sport en recreatie;2012 4e kwartaal;9.0
2528;R Cultuur, sport en recreatie;2013 1e kwartaal;10.0
2529;R Cultuur, sport en recreatie;2013 2e kwartaal;8.0
2530;R Cultuur, sport en recreatie;2013 3e kwartaal;8.0
2531;R Cultuur, sport en recreatie;2013 4e kwartaal;9.0
2532;R Cultuur, sport en recreatie;2014 1e kwartaal;13.0
2533;R Cultuur, sport en recreatie;2014 2e kwartaal;11.0
2534;R Cultuur, sport en recreatie;2014 3e kwartaal;12.0
2535;R Cultuur, sport en recreatie;2014 4e kwartaal;13.0
2536;R Cultuur, sport en recreatie;2015 1e kwartaal;15.0
2537;R Cultuur, sport en recreatie;2015 2e kwartaal;15.0
2538;R Cultuur, sport en recreatie;2015 3e kwartaal;14.0
2539;R Cultuur, sport en recreatie;2015 4e kwartaal;14.0
2540;R Cultuur, sport en recreatie;2016 1e kwartaal;16.0
2541;R Cultuur, sport en recreatie;2016 2e kwartaal;15.0
2542;R Cultuur, sport en recreatie;2016 3e kwartaal;15.0
2543;R Cultuur, sport en recreatie;2016 4e kwartaal;17.0
2544;R Cultuur, sport en recreatie;2017 1e kwartaal;23.0
2545;R Cultuur, sport en recreatie;2017 2e kwartaal;21.0
2546;R Cultuur, sport en recreatie;2017 3e kwartaal;19.0
2547;R Cultuur, sport en recreatie;2017 4e kwartaal;20.0
2548;R Cultuur, sport en recreatie;2018 1e kwartaal;20.0
2549;R Cultuur, sport en recreatie;2018 2e kwartaal;25.0
2550;R Cultuur, sport en recreatie;2018 3e kwartaal;26.0
2551;R Cultuur, sport en recreatie;2018 4e kwartaal;22.0
2552;R Cultuur, sport en recreatie;2019 1e kwartaal;32.0
2553;R Cultuur, sport en recreatie;2019 2e kwartaal;28.0
2554;R Cultuur, sport en recreatie;2019 3e kwartaal;30.0
2555;R Cultuur, sport en recreatie;2019 4e kwartaal;29.0
2556;R Cultuur, sport en recreatie;2020 1e kwartaal;23.0
2557;R Cultuur, sport en recreatie;2020 2e kwartaal;17.0
2558;R Cultuur, sport en recreatie;2020 3e kwartaal;19.0
2559;R Cultuur, sport en recreatie;2020 4e kwartaal;14.0
2560;R Cultuur, sport en recreatie;2021 1e kwartaal;27.0
2561;R Cultuur, sport en recreatie;2021 2e kwartaal;43.0
2562;R Cultuur, sport en recreatie;2021 3e kwartaal;46.0
2563;R Cultuur, sport en recreatie;2021 4e kwartaal;31.0
2564;R Cultuur, sport en recreatie;2022 1e kwartaal;51.0
2565;R Cultuur, sport en recreatie;2022 2e kwartaal;46.0
2566;R Cultuur, sport en recreatie;2022 3e kwartaal;44.0
2567;R Cultuur, sport en recreatie;2022 4e kwartaal;38.0
2568;R Cultuur, sport en recreatie;2023 1e kwartaal;47.0
2569;R Cultuur, sport en recreatie;2023 2e kwartaal;44.0
2570;R Cultuur, sport en recreatie;2023 3e kwartaal;42.0
2571;R Cultuur, sport en recreatie;2023 4e kwartaal;33.0
2572;R Cultuur, sport en recreatie;2024 1e kwartaal;37.0
2573;R Cultuur, sport en recreatie;2024 2e kwartaal;39.0
2574;R Cultuur, sport en recreatie;2024 3e kwartaal;37.0
2575;R Cultuur, sport en recreatie;2024 4e kwartaal;35.0
2576;S Overige dienstverlening;1997 1e kwartaal;
2577;S Overige dienstverlening;1997 2e kwartaal;
2578;S Overige dienstverlening;1997 3e kwartaal;
2579;S Overige dienstverlening;1997 4e kwartaal;
2580;S Overige dienstverlening;1998 1e kwartaal;
2581;S Overige dienstverlening;1998 2e kwartaal;
2582;S Overige dienstverlening;1998 3e kwartaal;
2583;S Overige dienstverlening;1998 4e kwartaal;
2584;S Overige dienstverlening;1999 1e kwartaal;
2585;S Overige dienstverlening;1999 2e kwartaal;
2586;S Overige dienstverlening;1999 3e kwartaal;
2587;S Overige dienstverlening;1999 4e kwartaal;
2588;S Overige dienstverlening;2000 1e kwartaal;
2589;S Overige dienstverlening;2000 2e kwartaal;
2590;S Overige dienstverlening;2000 3e kwartaal;
2591;S Overige dienstverlening;2000 4e kwartaal;
2592;S Overige dienstverlening;2001 1e kwartaal;34.0
2593;S Overige dienstverlening;2001 2e kwartaal;38.0
2594;S Overige dienstverlening;2001 3e kwartaal;28.0
2595;S Overige dienstverlening;2001 4e kwartaal;28.0
2596;S Overige dienstverlening;2002 1e kwartaal;34.0
2597;S Overige dienstverlening;2002 2e kwartaal;28.0
2598;S Overige dienstverlening;2002 3e kwartaal;20.0
2599;S Overige dienstverlening;2002 4e kwartaal;22.0
2600;S Overige dienstverlening;2003 1e kwartaal;24.0
2601;S Overige dienstverlening;2003 2e kwartaal;25.0
2602;S Overige dienstverlening;2003 3e kwartaal;17.0
2603;S Overige dienstverlening;2003 4e kwartaal;20.0
2604;S Overige dienstverlening;2004 1e kwartaal;26.0
2605;S Overige dienstverlening;2004 2e kwartaal;30.0
2606;S Overige dienstverlening;2004 3e kwartaal;22.0
2607;S Overige dienstverlening;2004 4e kwartaal;18.0
2608;S Overige dienstverlening;2005 1e kwartaal;28.0
2609;S Overige dienstverlening;2005 2e kwartaal;23.0
2610;S Overige dienstverlening;2005 3e kwartaal;23.0
2611;S Overige dienstverlening;2005 4e kwartaal;22.0
2612;S Overige dienstverlening;2006 1e kwartaal;28.0
2613;S Overige dienstverlening;2006 2e kwartaal;35.0
2614;S Overige dienstverlening;2006 3e kwartaal;32.0
2615;S Overige dienstverlening;2006 4e kwartaal;34.0
2616;S Overige dienstverlening;2007 1e kwartaal;33.0
2617;S Overige dienstverlening;2007 2e kwartaal;38.0
2618;S Overige dienstverlening;2007 3e kwartaal;32.0
2619;S Overige dienstverlening;2007 4e kwartaal;29.0
2620;S Overige dienstverlening;2008 1e kwartaal;36.0
2621;S Overige dienstverlening;2008 2e kwartaal;41.0
2622;S Overige dienstverlening;2008 3e kwartaal;34.0
2623;S Overige dienstverlening;2008 4e kwartaal;29.0
2624;S Overige dienstverlening;2009 1e kwartaal;26.0
2625;S Overige dienstverlening;2009 2e kwartaal;23.0
2626;S Overige dienstverlening;2009 3e kwartaal;21.0
2627;S Overige dienstverlening;2009 4e kwartaal;17.0
2628;S Overige dienstverlening;2010 1e kwartaal;21.0
2629;S Overige dienstverlening;2010 2e kwartaal;23.0
2630;S Overige dienstverlening;2010 3e kwartaal;20.0
2631;S Overige dienstverlening;2010 4e kwartaal;16.0
2632;S Overige dienstverlening;2011 1e kwartaal;21.0
2633;S Overige dienstverlening;2011 2e kwartaal;27.0
2634;S Overige dienstverlening;2011 3e kwartaal;22.0
2635;S Overige dienstverlening;2011 4e kwartaal;18.0
2636;S Overige dienstverlening;2012 1e kwartaal;21.0
2637;S Overige dienstverlening;2012 2e kwartaal;23.0
2638;S Overige dienstverlening;2012 3e kwartaal;18.0
2639;S Overige dienstverlening;2012 4e kwartaal;14.0
2640;S Overige dienstverlening;2013 1e kwartaal;15.0
2641;S Overige dienstverlening;2013 2e kwartaal;18.0
2642;S Overige dienstverlening;2013 3e kwartaal;14.0
2643;S Overige dienstverlening;2013 4e kwartaal;13.0
2644;S Overige dienstverlening;2014 1e kwartaal;14.0
2645;S Overige dienstverlening;2014 2e kwartaal;21.0
2646;S Overige dienstverlening;2014 3e kwartaal;20.0
2647;S Overige dienstverlening;2014 4e kwartaal;18.0
2648;S Overige dienstverlening;2015 1e kwartaal;19.0
2649;S Overige dienstverlening;2015 2e kwartaal;17.0
2650;S Overige dienstverlening;2015 3e kwartaal;17.0
2651;S Overige dienstverlening;2015 4e kwartaal;19.0
2652;S Overige dienstverlening;2016 1e kwartaal;22.0
2653;S Overige dienstverlening;2016 2e kwartaal;23.0
2654;S Overige dienstverlening;2016 3e kwartaal;21.0
2655;S Overige dienstverlening;2016 4e kwartaal;23.0
2656;S Overige dienstverlening;2017 1e kwartaal;23.0
2657;S Overige dienstverlening;2017 2e kwartaal;28.0
2658;S Overige dienstverlening;2017 3e kwartaal;33.0
2659;S Overige dienstverlening;2017 4e kwartaal;29.0
2660;S Overige dienstverlening;2018 1e kwartaal;29.0
2661;S Overige dienstverlening;2018 2e kwartaal;32.0
2662;S Overige dienstverlening;2018 3e kwartaal;30.0
2663;S Overige dienstverlening;2018 4e kwartaal;32.0
2664;S Overige dienstverlening;2019 1e kwartaal;29.0
2665;S Overige dienstverlening;2019 2e kwartaal;29.0
2666;S Overige dienstverlening;2019 3e kwartaal;32.0
2667;S Overige dienstverlening;2019 4e kwartaal;32.0
2668;S Overige dienstverlening;2020 1e kwartaal;20.0
2669;S Overige dienstverlening;2020 2e kwartaal;18.0
2670;S Overige dienstverlening;2020 3e kwartaal;23.0
2671;S Overige dienstverlening;2020 4e kwartaal;24.0
2672;S Overige dienstverlening;2021 1e kwartaal;28.0
2673;S Overige dienstverlening;2021 2e kwartaal;37.0
2674;S Overige dienstverlening;2021 3e kwartaal;45.0
2675;S Overige dienstverlening;2021 4e kwartaal;42.0
2676;S Overige dienstverlening;2022 1e kwartaal;47.0
2677;S Overige dienstverlening;2022 2e kwartaal;57.0
2678;S Overige dienstverlening;2022 3e kwartaal;51.0
2679;S Overige dienstverlening;2022 4e kwartaal;48.0
2680;S Overige dienstverlening;2023 1e kwartaal;57.0
2681;S Overige dienstverlening;2023 2e kwartaal;55.0
2682;S Overige dienstverlening;2023 3e kwartaal;56.0
2683;S Overige dienstverlening;2023 4e kwartaal;52.0
2684;S Overige dienstverlening;2024 1e kwartaal;52.0
2685;S Overige dienstverlening;2024 2e kwartaal;54.0
2686;S Overige dienstverlening;2024 3e kwartaal;51.0
2687;S Overige dienstverlening;2024 4e kwartaal;53.0
