ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
8543;Totaal woningen;Rozendaal;Vlist                                   ;Buurt     ;BU06230003;2450.0;4650.0;;1
8544;Totaal woningen;Stolwijkersluis (gedeeltelijk);Vlist                                   ;Buurt     ;BU06230004;1850.0;3800.0;;1
8545;Totaal woningen;Hofkamp;Vlist                                   ;Buurt     ;BU06230005;1550.0;3100.0;;1
8546;Totaal woningen;Agterpoort;Vlist                                   ;Buurt     ;BU06230006;1300.0;2800.0;;1
8547;Totaal woningen;Stein;Vlist                                   ;Buurt     ;BU06230007;1100.0;2800.0;;1
8548;Totaal woningen;Verspreide huizen Noord;Vlist                                   ;Buurt     ;BU06230008;2400.0;5000.0;;1
8549;Totaal woningen;Verspreide huizen Zuid;Vlist                                   ;Buurt     ;BU06230009;2500.0;5250.0;;1
8550;Totaal woningen;Wijk 01 Bergvliet;Vlist                                   ;Wijk      ;WK062301  ;1100.0;3300.0;;1
8551;Totaal woningen;Bergvliet;Vlist                                   ;Buurt     ;BU06230100;1100.0;3300.0;;1
8552;Totaal woningen;Wijk 02 Stolwijk;Vlist                                   ;Wijk      ;WK062302  ;1400.0;3250.0;;1
8553;Totaal woningen;Stolwijk;Vlist                                   ;Buurt     ;BU06230200;1250.0;2950.0;;1
8554;Totaal woningen;Bovenkerk;Vlist                                   ;Buurt     ;BU06230201;1900.0;4400.0;;1
8555;Totaal woningen;Benedenkerk;Vlist                                   ;Buurt     ;BU06230202;2300.0;4150.0;;1
8556;Totaal woningen;Benedenheul;Vlist                                   ;Buurt     ;BU06230203;2150.0;4500.0;;1
8557;Totaal woningen;Goudseweg;Vlist                                   ;Buurt     ;BU06230204;2300.0;4050.0;;1
8558;Totaal woningen;Het Beijersche;Vlist                                   ;Buurt     ;BU06230205;2150.0;4950.0;;1
8559;Totaal woningen;Koolwijk;Vlist                                   ;Buurt     ;BU06230206;2350.0;4550.0;;1
8560;Totaal woningen;Schoonouwen;Vlist                                   ;Buurt     ;BU06230207;2100.0;4900.0;;1
8561;Totaal woningen;Bilwijk;Vlist                                   ;Buurt     ;BU06230208;2350.0;6700.0;;1
8562;Totaal woningen;Wijk 03 Vlist;Vlist                                   ;Wijk      ;WK062303  ;1650.0;3400.0;;1
8563;Totaal woningen;Vlist;Vlist                                   ;Buurt     ;BU06230300;1550.0;3200.0;;1
8564;Totaal woningen;Bonrepas;Vlist                                   ;Buurt     ;BU06230301;2250.0;4650.0;;1
8565;Totaal woningen;Voorschoten;Voorschoten                             ;Gemeente  ;GM0626    ;1300.0;3100.0;;.
8566;Totaal woningen;Wijk 00;Voorschoten                             ;Wijk      ;WK062600  ;1300.0;3100.0;;1
8567;Totaal woningen;Noord-Hofland;Voorschoten                             ;Buurt     ;BU06260001;1250.0;3150.0;;1
8568;Totaal woningen;Adegeest;Voorschoten                             ;Buurt     ;BU06260002;1400.0;2800.0;;1
8569;Totaal woningen;Boschgeest;Voorschoten                             ;Buurt     ;BU06260004;1600.0;3250.0;;1
8570;Totaal woningen;Bijdorp;Voorschoten                             ;Buurt     ;BU06260006;1150.0;3150.0;;1
8571;Totaal woningen;Vlietwijk;Voorschoten                             ;Buurt     ;BU06260007;1050.0;2550.0;;1
8572;Totaal woningen;Starrenburg;Voorschoten                             ;Buurt     ;BU06260008;1150.0;3800.0;;1
8573;Totaal woningen;Dobbewijk;Voorschoten                             ;Buurt     ;BU06260009;1450.0;3250.0;;1
8574;Totaal woningen;Krimwijk;Voorschoten                             ;Buurt     ;BU06260010;1200.0;3400.0;;1
8575;Totaal woningen;Centrum;Voorschoten                             ;Buurt     ;BU06260011;1200.0;2650.0;;1
8576;Totaal woningen;Nassauwijk;Voorschoten                             ;Buurt     ;BU06260012;1400.0;3000.0;;1
8577;Totaal woningen;Bloemenwijk;Voorschoten                             ;Buurt     ;BU06260013;1500.0;3350.0;;1
8578;Totaal woningen;Buitengebied;Voorschoten                             ;Buurt     ;BU06260014;2500.0;5050.0;;1
8579;Totaal woningen;Waddinxveen;Waddinxveen                             ;Gemeente  ;GM0627    ;1150.0;3150.0;;.
8580;Totaal woningen;Wijk 01;Waddinxveen                             ;Wijk      ;WK062701  ;1150.0;3100.0;;1
8581;Totaal woningen;Groenswaard 1;Waddinxveen                             ;Buurt     ;BU06270101;1450.0;3650.0;;1
8582;Totaal woningen;Groenswaard 2;Waddinxveen                             ;Buurt     ;BU06270102;1450.0;3500.0;;1
8583;Totaal woningen;Groenswaard 3;Waddinxveen                             ;Buurt     ;BU06270103;1200.0;3000.0;;1
8584;Totaal woningen;Peter Zuidlaan en Horstenbuurt;Waddinxveen                             ;Buurt     ;BU06270104;750.0;2650.0;;1
8585;Totaal woningen;West 1;Waddinxveen                             ;Buurt     ;BU06270105;2050.0;4450.0;;1
8586;Totaal woningen;Wijk 02;Waddinxveen                             ;Wijk      ;WK062702  ;1050.0;3300.0;;1
8587;Totaal woningen;Bomenwijk;Waddinxveen                             ;Buurt     ;BU06270201;1150.0;2650.0;;1
8588;Totaal woningen;Zuidplas 80;Waddinxveen                             ;Buurt     ;BU06270202;1000.0;3300.0;;1
8589;Totaal woningen;Zuidplas 90;Waddinxveen                             ;Buurt     ;BU06270203;1000.0;4000.0;;1
8590;Totaal woningen;Triangel;Waddinxveen                             ;Buurt     ;BU06270204;1900.0;4300.0;;1
8591;Totaal woningen;West 2;Waddinxveen                             ;Buurt     ;BU06270205;2350.0;4850.0;;1
8592;Totaal woningen;Wijk 03;Waddinxveen                             ;Wijk      ;WK062703  ;1100.0;2850.0;;1
8593;Totaal woningen;Oranjewijk Zuid;Waddinxveen                             ;Buurt     ;BU06270301;1050.0;2550.0;;1
8594;Totaal woningen;Oranjewijk Noord;Waddinxveen                             ;Buurt     ;BU06270302;1050.0;2400.0;;1
8595;Totaal woningen;Vondelwijk;Waddinxveen                             ;Buurt     ;BU06270303;1050.0;3100.0;;1
8596;Totaal woningen;Noordkade;Waddinxveen                             ;Buurt     ;BU06270304;1550.0;3650.0;;1
8597;Totaal woningen;Wijk 04;Waddinxveen                             ;Wijk      ;WK062704  ;1200.0;3150.0;;1
8598;Totaal woningen;Centrum;Waddinxveen                             ;Buurt     ;BU06270401;1000.0;2300.0;;1
8599;Totaal woningen;Oostpolderwijk;Waddinxveen                             ;Buurt     ;BU06270402;1200.0;3300.0;;1
8600;Totaal woningen;Bedrijventerrein Mercuriusweg;Waddinxveen                             ;Buurt     ;BU06270403;1400.0;3550.0;;1
8601;Totaal woningen;Zuid;Waddinxveen                             ;Buurt     ;BU06270404;1250.0;3300.0;;1
8602;Totaal woningen;Coenecoop;Waddinxveen                             ;Buurt     ;BU06270405;2000.0;4500.0;;1
8603;Totaal woningen;'t Weegje;Waddinxveen                             ;Buurt     ;BU06270406;;4450.0;;1
8604;Totaal woningen;Oost;Waddinxveen                             ;Buurt     ;BU06270407;1650.0;4250.0;;1
8605;Totaal woningen;Zeeheldenbuurt;Waddinxveen                             ;Buurt     ;BU06270408;1400.0;3350.0;;1
8606;Totaal woningen;Wassenaar;Wassenaar                               ;Gemeente  ;GM0629    ;1850.0;3550.0;;.
8607;Totaal woningen;Wijk 00 Zuidwestelijk deel der gemeente;Wassenaar                               ;Wijk      ;WK062900  ;2750.0;4600.0;;1
8608;Totaal woningen;Drie Papegaaien;Wassenaar                               ;Buurt     ;BU06290000;2650.0;4800.0;;1
8609;Totaal woningen;Oud-Wassenaar;Wassenaar                               ;Buurt     ;BU06290001;2250.0;3900.0;;1
8610;Totaal woningen;Nieuw-Wassenaar;Wassenaar                               ;Buurt     ;BU06290002;3550.0;4800.0;;1
8611;Totaal woningen;Duindigt met Groenendaal;Wassenaar                               ;Buurt     ;BU06290003;2300.0;4250.0;;1
8612;Totaal woningen;Oud-Clingendaal;Wassenaar                               ;Buurt     ;BU06290004;2850.0;5100.0;;1
8613;Totaal woningen;De Kieviet;Wassenaar                               ;Buurt     ;BU06290005;4550.0;6300.0;;1
8614;Totaal woningen;Kerkehout;Wassenaar                               ;Buurt     ;BU06290006;1200.0;3000.0;;1
8615;Totaal woningen;Klingenbosch;Wassenaar                               ;Buurt     ;BU06290007;3500.0;5450.0;;1
8616;Totaal woningen;Verspreide huizen Eikenhorst;Wassenaar                               ;Buurt     ;BU06290008;2900.0;3200.0;;1
8617;Totaal woningen;Verspreide huizen Meijendel;Wassenaar                               ;Buurt     ;BU06290009;5750.0;;;1
8618;Totaal woningen;Wijk 01 Noordoostelijk deel der gemeente;Wassenaar                               ;Wijk      ;WK062901  ;1550.0;3200.0;;1
8619;Totaal woningen;De Paauw;Wassenaar                               ;Buurt     ;BU06290100;2800.0;4750.0;;1
8620;Totaal woningen;Dorp Wassenaar;Wassenaar                               ;Buurt     ;BU06290101;1350.0;2950.0;;1
8621;Totaal woningen;Oostdorp;Wassenaar                               ;Buurt     ;BU06290102;1350.0;2750.0;;1
8622;Totaal woningen;Zijlwatering en haven;Wassenaar                               ;Buurt     ;BU06290103;1200.0;2700.0;;1
8623;Totaal woningen;De Deijl;Wassenaar                               ;Buurt     ;BU06290104;1950.0;3700.0;;1
8624;Totaal woningen;Groot Deijleroord en Ter Weer;Wassenaar                               ;Buurt     ;BU06290105;1400.0;3100.0;;1
8625;Totaal woningen;Rijksdorp met De Pan;Wassenaar                               ;Buurt     ;BU06290106;4250.0;5650.0;;1
8626;Totaal woningen;Maaldrift;Wassenaar                               ;Buurt     ;BU06290107;2100.0;4150.0;;1
8627;Totaal woningen;Verspr.h. Raaphorst en in poldergebied;Wassenaar                               ;Buurt     ;BU06290108;2050.0;4200.0;;1
8628;Totaal woningen;Verspr.h. Duinrell Wassenaarse Slag;Wassenaar                               ;Buurt     ;BU06290109;2450.0;4550.0;;1
8629;Totaal woningen;Weteringpark;Wassenaar                               ;Buurt     ;BU06290110;950.0;3100.0;;1
8630;Totaal woningen;Woerden;Woerden                                 ;Gemeente  ;GM0632    ;1200.0;3150.0;;.
8631;Totaal woningen;Wijk 01 Woerden-Midden;Woerden                                 ;Wijk      ;WK063201  ;1200.0;2750.0;;1
8632;Totaal woningen;Binnenstad;Woerden                                 ;Buurt     ;BU06320101;950.0;2650.0;;1
8633;Totaal woningen;Bloemen- en Bomenkwartier;Woerden                                 ;Buurt     ;BU06320102;1200.0;2700.0;;1
8634;Totaal woningen;Bedrijventerrein Honthorst;Woerden                                 ;Buurt     ;BU06320103;1550.0;4250.0;;1
8635;Totaal woningen;Staatsliedenkwartier;Woerden                                 ;Buurt     ;BU06320104;1400.0;3100.0;;1
8636;Totaal woningen;Vogelkwartier;Woerden                                 ;Buurt     ;BU06320105;1250.0;2850.0;;1
8637;Totaal woningen;Schilderskwartier;Woerden                                 ;Buurt     ;BU06320106;1150.0;2700.0;;1
8638;Totaal woningen;Wijk 02 Woerden-West;Woerden                                 ;Wijk      ;WK063202  ;1100.0;3150.0;;1
8639;Totaal woningen;Bedrijventerrein Barwoutsw;Woerden                                 ;Buurt     ;BU06320201;1700.0;4150.0;;1
8640;Totaal woningen;Molenvliet-West;Woerden                                 ;Buurt     ;BU06320202;950.0;3000.0;;1
8641;Totaal woningen;Molenvliet-Oost;Woerden                                 ;Buurt     ;BU06320203;1250.0;3350.0;;1
8642;Totaal woningen;Kromwijk;Woerden                                 ;Buurt     ;BU06320204;1850.0;3850.0;;1
8643;Totaal woningen;Wijk 03 Woerden-Oost;Woerden                                 ;Wijk      ;WK063203  ;950.0;3450.0;;1
8644;Totaal woningen;Middelland-Noord;                                        ;          ;          ;;;; 
8645;Totaal woningen;Middelland-Zuid;Woerden                                 ;Buurt     ;BU06320302;;;;1
8646;Totaal woningen;Snel en Polanen;Woerden                                 ;Buurt     ;BU06320303;950.0;3400.0;;1
8647;Totaal woningen;Bedrijventerrein Pollanen;Woerden                                 ;Buurt     ;BU06320304;1800.0;5850.0;;1
8648;Totaal woningen;Waterrijk;Woerden                                 ;Buurt     ;BU06320305;900.0;3550.0;16.5;1
8649;Totaal woningen;Wijk 04 Buitengebied Woerden-West;Woerden                                 ;Wijk      ;WK063204  ;2000.0;4100.0;;1
8650;Totaal woningen;Rietveld;Woerden                                 ;Buurt     ;BU06320401;1950.0;4100.0;;1
8651;Totaal woningen;Barwoutswaarder;Woerden                                 ;Buurt     ;BU06320402;2300.0;4050.0;;1
8652;Totaal woningen;Wijk 05 Buitengebied Woerden-Oost;Woerden                                 ;Wijk      ;WK063205  ;2200.0;4650.0;;1
8653;Totaal woningen;Geestdorp;Woerden                                 ;Buurt     ;BU06320501;2100.0;4350.0;;1
8654;Totaal woningen;Breeveld;Woerden                                 ;Buurt     ;BU06320502;2650.0;4750.0;;1
8655;Totaal woningen;Cattenbroek;Woerden                                 ;Buurt     ;BU06320503;2100.0;4900.0;;1
8656;Totaal woningen;Wijk 06 Harmelen;Woerden                                 ;Wijk      ;WK063206  ;1350.0;3600.0;;1
8657;Totaal woningen;Harmelen-Noord (dorp);Woerden                                 ;Buurt     ;BU06320601;1200.0;3200.0;;1
8658;Totaal woningen;Harmelen-Zuid (dorp);Woerden                                 ;Buurt     ;BU06320602;1350.0;3600.0;;1
8659;Totaal woningen;Putkop;Woerden                                 ;Buurt     ;BU06320603;1750.0;4400.0;;1
8660;Totaal woningen;Buitengebied Harmelen;Woerden                                 ;Buurt     ;BU06320604;2350.0;5000.0;;1
8661;Totaal woningen;Reijerscop;Woerden                                 ;Buurt     ;BU06320605;2000.0;4400.0;;1
8662;Totaal woningen;Gerverscop;Woerden                                 ;Buurt     ;BU06320606;2150.0;4950.0;;1
8663;Totaal woningen;Wijk 07 Kamerik;Woerden                                 ;Wijk      ;WK063207  ;1450.0;3400.0;;1
8664;Totaal woningen;Kamerik (dorp);Woerden                                 ;Buurt     ;BU06320701;1300.0;3100.0;;1
8665;Totaal woningen;Kanis;Woerden                                 ;Buurt     ;BU06320702;1400.0;3200.0;;1
8666;Totaal woningen;Buitengebied Kamerik;Woerden                                 ;Buurt     ;BU06320703;2200.0;4900.0;;1
8667;Totaal woningen;Wijk 08 Zegveld;Woerden                                 ;Wijk      ;WK063208  ;1450.0;3500.0;;1
8668;Totaal woningen;Zegveld (dorp);Woerden                                 ;Buurt     ;BU06320801;1300.0;3250.0;;1
8669;Totaal woningen;Buitengebied Zegveld;Woerden                                 ;Buurt     ;BU06320802;2200.0;4550.0;;1
8670;Totaal woningen;Zoetermeer;Zoetermeer                              ;Gemeente  ;GM0637    ;950.0;3100.0;5.1;.
8671;Totaal woningen;Wijk 00 Centrum;Zoetermeer                              ;Wijk      ;WK063700  ;1050.0;2500.0;;1
8672;Totaal woningen;Dorp;Zoetermeer                              ;Buurt     ;BU06370001;1150.0;2650.0;;1
8673;Totaal woningen;Stadscentrum;Zoetermeer                              ;Buurt     ;BU06370002;700.0;2250.0;;1
8674;Totaal woningen;Palenstein;Zoetermeer                              ;Buurt     ;BU06370003;1050.0;2400.0;;1
8675;Totaal woningen;Driemanspolder;Zoetermeer                              ;Buurt     ;BU06370004;950.0;2650.0;;1
8676;Totaal woningen;Wijk 01 Meerzicht;Zoetermeer                              ;Wijk      ;WK063701  ;1100.0;3050.0;;1
8677;Totaal woningen;Meerzicht-West;Zoetermeer                              ;Buurt     ;BU06370100;1200.0;3150.0;;1
8678;Totaal woningen;Meerzicht-Oost;Zoetermeer                              ;Buurt     ;BU06370101;950.0;2950.0;;1
8679;Totaal woningen;Wijk 02 Buytenwegh - De Leyens;Zoetermeer                              ;Wijk      ;WK063702  ;1100.0;3050.0;;1
8680;Totaal woningen;Buytenwegh;Zoetermeer                              ;Buurt     ;BU06370200;1100.0;2850.0;;1
8681;Totaal woningen;De Leyens;Zoetermeer                              ;Buurt     ;BU06370201;1050.0;3350.0;;1
8682;Totaal woningen;Wijk 03 Seghwaert;Zoetermeer                              ;Wijk      ;WK063703  ;1050.0;3100.0;;1
8683;Totaal woningen;Seghwaert-Zuidwest;Zoetermeer                              ;Buurt     ;BU06370300;1050.0;3050.0;;1
8684;Totaal woningen;Seghwaert-Noordoost;Zoetermeer                              ;Buurt     ;BU06370301;1050.0;3150.0;;1
8685;Totaal woningen;Wijk 04 Noordhove;Zoetermeer                              ;Wijk      ;WK063704  ;950.0;3450.0;;1
8686;Totaal woningen;Noordhove-West;Zoetermeer                              ;Buurt     ;BU06370400;950.0;3300.0;;1
8687;Totaal woningen;Noordhove-Oost;Zoetermeer                              ;Buurt     ;BU06370401;950.0;3600.0;;1
8688;Totaal woningen;Wijk 05 Rokkeveen;Zoetermeer                              ;Wijk      ;WK063705  ;950.0;3400.0;;1
8689;Totaal woningen;Rokkeveen-West;Zoetermeer                              ;Buurt     ;BU06370500;950.0;3350.0;;1
8690;Totaal woningen;Rokkeveen-Oost;Zoetermeer                              ;Buurt     ;BU06370501;950.0;3450.0;;1
8691;Totaal woningen;Wijk 06 Oosterheem;Zoetermeer                              ;Wijk      ;WK063706  ;500.0;3550.0;34.1;1
8692;Totaal woningen;Oosterheem-Zuidwest;Zoetermeer                              ;Buurt     ;BU06370600;900.0;3650.0;;1
8693;Totaal woningen;Oosterheem-Noordoost;Zoetermeer                              ;Buurt     ;BU06370601;400.0;3550.0;45.3;1
8694;Totaal woningen;Wijk 08 Industriegebied;Zoetermeer                              ;Wijk      ;WK063708  ;1250.0;3400.0;;1
8695;Totaal woningen;Rokkehage;Zoetermeer                              ;Buurt     ;BU06370800;1450.0;3150.0;;1
8696;Totaal woningen;Lansinghage;Zoetermeer                              ;Buurt     ;BU06370801;900.0;3300.0;;1
8697;Totaal woningen;Zoeterhage;Zoetermeer                              ;Buurt     ;BU06370802;1950.0;4750.0;;1
8698;Totaal woningen;Hoornerhage;Zoetermeer                              ;Buurt     ;BU06370803;1600.0;3700.0;;1
8699;Totaal woningen;Wijk 09 Buitengebied;Zoetermeer                              ;Wijk      ;WK063709  ;2000.0;4850.0;;1
8700;Totaal woningen;Balijbos;Zoetermeer                              ;Buurt     ;BU06370902;2100.0;;;1
8701;Totaal woningen;Westerpark en omgeving;Zoetermeer                              ;Buurt     ;BU06370903;2300.0;5050.0;;1
8702;Totaal woningen;Buitengebied-West;Zoetermeer                              ;Buurt     ;BU06370904;1750.0;4650.0;;1
8703;Totaal woningen;Meerpolder;Zoetermeer                              ;Buurt     ;BU06370905;2550.0;5150.0;;1
8704;Totaal woningen;Scheidingszone;Zoetermeer                              ;Buurt     ;BU06370906;;;;1
8705;Totaal woningen;Van Tuyllpark;Zoetermeer                              ;Buurt     ;BU06370907;;;;1
8706;Totaal woningen;Zoeterwoude;Zoeterwoude                             ;Gemeente  ;GM0638    ;1250.0;3300.0;;.
8707;Totaal woningen;Wijk 00 Zoeterwoude;Zoeterwoude                             ;Wijk      ;WK063800  ;1250.0;3250.0;;1
8708;Totaal woningen;Zoeterwoude-Dorp;Zoeterwoude                             ;Buurt     ;BU06380000;1150.0;3150.0;;1
8709;Totaal woningen;Westeinde;Zoeterwoude                             ;Buurt     ;BU06380001;1900.0;3950.0;;1
8710;Totaal woningen;Zuidbuurt;Zoeterwoude                             ;Buurt     ;BU06380002;1600.0;3500.0;;1
8711;Totaal woningen;Weipoort;Zoeterwoude                             ;Buurt     ;BU06380003;2000.0;4400.0;;1
8712;Totaal woningen;Gelderswoude;Zoeterwoude                             ;Buurt     ;BU06380004;1700.0;4050.0;;1
8713;Totaal woningen;Verspreide huizen;Zoeterwoude                             ;Buurt     ;BU06380009;1900.0;4150.0;;1
8714;Totaal woningen;Wijk 01 Hoge Rijndijk;Zoeterwoude                             ;Wijk      ;WK063801  ;1250.0;3350.0;;1
8715;Totaal woningen;Hoge Rijndijk;Zoeterwoude                             ;Buurt     ;BU06380100;1250.0;3350.0;;1
8716;Totaal woningen;Zwijndrecht;Zwijndrecht                             ;Gemeente  ;GM0642    ;1150.0;2950.0;;.
8717;Totaal woningen;Wijk 01 Walburg;Zwijndrecht                             ;Wijk      ;WK064201  ;1200.0;2850.0;;1
8718;Totaal woningen;Slagveld en Omgeving;Zwijndrecht                             ;Buurt     ;BU06420101;1000.0;2800.0;;1
8719;Totaal woningen;Veerplein - Oostkeetshaven;Zwijndrecht                             ;Buurt     ;BU06420102;1450.0;3950.0;;1
8720;Totaal woningen;Drinkwaterbedrijf;Zwijndrecht                             ;Buurt     ;BU06420103;;;;1
8721;Totaal woningen;Balkengat;Zwijndrecht                             ;Buurt     ;BU06420104;1950.0;4850.0;;1
8722;Totaal woningen;Noordpark;                                        ;          ;          ;;;; 
8723;Totaal woningen;Industriegebied Ringdijk;Zwijndrecht                             ;Buurt     ;BU06420106;;;;1
8724;Totaal woningen;Staatsliedenbuurt-Noord;Zwijndrecht                             ;Buurt     ;BU06420107;1300.0;3100.0;;1
8725;Totaal woningen;Europesebuurt;Zwijndrecht                             ;Buurt     ;BU06420108;1350.0;3100.0;;1
8726;Totaal woningen;Staatsliedenbuurt-Zuid;Zwijndrecht                             ;Buurt     ;BU06420109;1250.0;2800.0;;1
8727;Totaal woningen;Oud- en Gerbrandyplein;Zwijndrecht                             ;Buurt     ;BU06420110;1100.0;2850.0;;1
8728;Totaal woningen;Winkelcentrum Walburg;Zwijndrecht                             ;Buurt     ;BU06420111;1150.0;1750.0;;1
8729;Totaal woningen;De Were en omgeving;Zwijndrecht                             ;Buurt     ;BU06420112;1050.0;2750.0;;1
8730;Totaal woningen;Lievershil en omgeving;Zwijndrecht                             ;Buurt     ;BU06420113;1900.0;3900.0;;1
8731;Totaal woningen;Eem- en Zonnestein;Zwijndrecht                             ;Buurt     ;BU06420114;950.0;2200.0;;1
8732;Totaal woningen;Swanendrif-Zuid;Zwijndrecht                             ;Buurt     ;BU06420115;1450.0;3150.0;;1
8733;Totaal woningen;Wijk 02 Centrum;Zwijndrecht                             ;Wijk      ;WK064202  ;1200.0;2800.0;;1
8734;Totaal woningen;Veerplein - De Werf;Zwijndrecht                             ;Buurt     ;BU06420201;1100.0;2300.0;;1
8735;Totaal woningen;Euryza;                                        ;          ;          ;;;; 
8736;Totaal woningen;Westkeetshaven;Zwijndrecht                             ;Buurt     ;BU06420203;750.0;3500.0;;1
8737;Totaal woningen;Brugweg;                                        ;          ;          ;;;; 
8738;Totaal woningen;Corridor-Oost;Zwijndrecht                             ;Buurt     ;BU06420205;1250.0;2950.0;;1
8739;Totaal woningen;Voormalig veilingterrein;Zwijndrecht                             ;Buurt     ;BU06420206;950.0;2050.0;;1
8740;Totaal woningen;Burgemeester Doornplein en omgeving;Zwijndrecht                             ;Buurt     ;BU06420207;1650.0;3150.0;;1
8741;Totaal woningen;Prins Bernhardstraat en omgeving;Zwijndrecht                             ;Buurt     ;BU06420208;1500.0;3200.0;;1
8742;Totaal woningen;Juliandorp;Zwijndrecht                             ;Buurt     ;BU06420209;1250.0;3000.0;;1
8743;Totaal woningen;Wijk 03 Noord;Zwijndrecht                             ;Wijk      ;WK064203  ;1100.0;2550.0;;1
8744;Totaal woningen;Industriegebied Develpoort;Zwijndrecht                             ;Buurt     ;BU06420301;2550.0;3600.0;;1
8745;Totaal woningen;Corridor-West;Zwijndrecht                             ;Buurt     ;BU06420302;1050.0;2850.0;;1
8746;Totaal woningen;Schildersbuurt;Zwijndrecht                             ;Buurt     ;BU06420303;1000.0;2300.0;;1
8747;Totaal woningen;Sterrenbeeldenbuurt;Zwijndrecht                             ;Buurt     ;BU06420304;1000.0;2450.0;;1
8748;Totaal woningen;Planetenbuurt;Zwijndrecht                             ;Buurt     ;BU06420305;850.0;2200.0;;1
8749;Totaal woningen;Begraafplaats Noord;Zwijndrecht                             ;Buurt     ;BU06420306;;;;1
8750;Totaal woningen;Officiervliet-Oost;Zwijndrecht                             ;Buurt     ;BU06420307;1600.0;3550.0;;1
8751;Totaal woningen;Officiervliet-West;Zwijndrecht                             ;Buurt     ;BU06420308;1600.0;3700.0;;1
8752;Totaal woningen;Ter Steeghe;                                        ;          ;          ;;;; 
8753;Totaal woningen;Pilotenbuurt;Zwijndrecht                             ;Buurt     ;BU06420310;1150.0;2550.0;;1
8754;Totaal woningen;Langeraarstraat en omgeving;Zwijndrecht                             ;Buurt     ;BU06420311;950.0;2200.0;;1
8755;Totaal woningen;Hoveniersplein - Griend;Zwijndrecht                             ;Buurt     ;BU06420312;1100.0;2700.0;;1
8756;Totaal woningen;Prinsessenbuurt;Zwijndrecht                             ;Buurt     ;BU06420313;1150.0;2800.0;;1
8757;Totaal woningen;Wijk 04 Heer Oudelands Ambacht;Zwijndrecht                             ;Wijk      ;WK064204  ;1000.0;3550.0;;1
8758;Totaal woningen;De Hoge Devel;                                        ;          ;          ;;;; 
8759;Totaal woningen;Componistenbuurt-Zuid;Zwijndrecht                             ;Buurt     ;BU06420402;950.0;3050.0;;1
8760;Totaal woningen;Componistenbuurt-Midden;Zwijndrecht                             ;Buurt     ;BU06420403;900.0;3300.0;;1
8761;Totaal woningen;Componistenbuurt-Noord;Zwijndrecht                             ;Buurt     ;BU06420404;1050.0;3450.0;;1
8762;Totaal woningen;Oudeland en Meubelmaker;Zwijndrecht                             ;Buurt     ;BU06420405;900.0;3050.0;;1
8763;Totaal woningen;Klarinetsingel en omgeving;Zwijndrecht                             ;Buurt     ;BU06420406;1100.0;4050.0;;1
8764;Totaal woningen;Sonate en omgeving;Zwijndrecht                             ;Buurt     ;BU06420407;1050.0;4100.0;;1
8765;Totaal woningen;De As;Zwijndrecht                             ;Buurt     ;BU06420408;1250.0;4250.0;;1
8766;Totaal woningen;Park Molenvliet;                                        ;          ;          ;;;; 
8767;Totaal woningen;Industriegebied Molenvliet;Zwijndrecht                             ;Buurt     ;BU06420410;;;;1
8768;Totaal woningen;Wijk 05 Kort Ambacht;Zwijndrecht                             ;Wijk      ;WK064205  ;1050.0;2800.0;;1
8769;Totaal woningen;Noordzijde De Hoge Devel;Zwijndrecht                             ;Buurt     ;BU06420501;;;;1
8770;Totaal woningen;Develsteincollege;Zwijndrecht                             ;Buurt     ;BU06420502;;;;1
8771;Totaal woningen;Swinhove - De Lus;Zwijndrecht                             ;Buurt     ;BU06420503;750.0;1700.0;;1
8772;Totaal woningen;Koloniënbuurt;Zwijndrecht                             ;Buurt     ;BU06420504;1200.0;2650.0;;1
8773;Totaal woningen;Meerdervoort;Zwijndrecht                             ;Buurt     ;BU06420505;1050.0;2650.0;;1
8774;Totaal woningen;Dichtersbuurt-Midden;Zwijndrecht                             ;Buurt     ;BU06420506;1000.0;2950.0;;1
8775;Totaal woningen;Dichtersbuurt-West;Zwijndrecht                             ;Buurt     ;BU06420507;1000.0;2800.0;;1
8776;Totaal woningen;Verzetsheldenbuurt;Zwijndrecht                             ;Buurt     ;BU06420508;1050.0;2850.0;;1
8777;Totaal woningen;Kapiteinflats;Zwijndrecht                             ;Buurt     ;BU06420509;;3000.0;;1
8778;Totaal woningen;Zeeheldenbuurt;Zwijndrecht                             ;Buurt     ;BU06420510;1200.0;2900.0;;1
8779;Totaal woningen;Bloemenbuurt M(adelief) - Z(onnenbloem);Zwijndrecht                             ;Buurt     ;BU06420511;900.0;2800.0;;1
8780;Totaal woningen;Bloemenbuurt D(ahlia) - G(eranium);Zwijndrecht                             ;Buurt     ;BU06420512;1150.0;2700.0;;1
8781;Totaal woningen;Bloemenbuurt B(egonia) - C(rocus);Zwijndrecht                             ;Buurt     ;BU06420513;850.0;2650.0;;1
8782;Totaal woningen;Bloemenbuurt H(yacinth) - L(Obelia);Zwijndrecht                             ;Buurt     ;BU06420514;1250.0;3000.0;;1
8783;Totaal woningen;Bloemenbuurt A(kelei);Zwijndrecht                             ;Buurt     ;BU06420515;2700.0;4950.0;;1
