ID;GewassenTeeltsector;Gewasbeschermingsmiddelen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;TotaalGebruikPerJaarInKilogram_5;GebruikPerJaarPerHectare_6;DoseringPerJaarPerHectare_7
9052;Cichorei;F060205 Laminarin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9053;Cichorei;F060205 Laminarin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9054;Cichorei;F070102 Aluminiumsulfaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9055;Cichorei;F070102 Aluminiumsulfaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9056;Cichorei;F070102 Aluminiumsulfaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9057;Cichorei;F990101 Cymoxanil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9058;Cichorei;F990101 Cymoxanil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9059;Cichorei;F990101 Cymoxanil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9060;Cichorei;F990102 Dodine;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9061;Cichorei;F990102 Dodine;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9062;Cichorei;F990102 Dodine;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9063;Cichorei;F990201 Cyflufenamide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9064;Cichorei;F990201 Cyflufenamide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9065;Cichorei;F990201 Cyflufenamide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9066;Cichorei;F990202 Fluopicolide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9067;Cichorei;F990202 Fluopicolide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9068;Cichorei;F990202 Fluopicolide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9069;Cichorei;F990203 Prochloraz;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9070;Cichorei;F990203 Prochloraz;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9071;Cichorei;F990203 Prochloraz;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9072;Cichorei;F990204 Silthiofam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9073;Cichorei;F990204 Silthiofam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9074;Cichorei;F990204 Silthiofam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9075;Cichorei;F990205 Zoxamide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9076;Cichorei;F990205 Zoxamide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9077;Cichorei;F990205 Zoxamide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9078;Cichorei;F990206 Mandipropamid;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9079;Cichorei;F990206 Mandipropamid;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9080;Cichorei;F990206 Mandipropamid;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9081;Cichorei;F990207 Penthiopyrad;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9082;Cichorei;F990207 Penthiopyrad;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9083;Cichorei;F990207 Penthiopyrad;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9084;Cichorei;F990208 Benzovindiflupyr;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9085;Cichorei;F990208 Benzovindiflupyr;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9086;Cichorei;F990208 Benzovindiflupyr;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9087;Cichorei;F990211 Fluopyram;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9088;Cichorei;F990211 Fluopyram;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9089;Cichorei;F990211 Fluopyram;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9090;Cichorei;F990302 Boscalid;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9091;Cichorei;F990302 Boscalid;2016;43.0;8.1;414.0;10.7;71.0;0.0;0.2
9092;Cichorei;F990302 Boscalid;2020;33.0;6.4;258.0;6.7;60.0;0.0;0.2
9093;Cichorei;F990304 Fenhexamide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9094;Cichorei;F990304 Fenhexamide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9095;Cichorei;F990304 Fenhexamide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9096;Cichorei;F990305 Flutolanil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9097;Cichorei;F990305 Flutolanil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9098;Cichorei;F990305 Flutolanil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9099;Cichorei;F990306 Metalaxyl-m;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9100;Cichorei;F990306 Metalaxyl-m;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9101;Cichorei;F990306 Metalaxyl-m;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9102;Cichorei;F990309 Bixafen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9103;Cichorei;F990309 Bixafen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9104;Cichorei;F990309 Bixafen;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9105;Cichorei;F990312 Isopyrazam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9106;Cichorei;F990312 Isopyrazam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9107;Cichorei;F990312 Isopyrazam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9108;Cichorei;F990313 Fluxapyroxad;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9109;Cichorei;F990313 Fluxapyroxad;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9110;Cichorei;F990313 Fluxapyroxad;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9111;Cichorei;F990314 Penflufen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9112;Cichorei;F990314 Penflufen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9113;Cichorei;F990314 Penflufen;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9114;Cichorei;F990315 Sedaxaan;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9115;Cichorei;F990315 Sedaxaan;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9116;Cichorei;F990315 Sedaxaan;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9117;Cichorei;F990501 Chloorthalonil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9118;Cichorei;F990501 Chloorthalonil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9119;Cichorei;F990501 Chloorthalonil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9120;Cichorei;F990601 Iprodion;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9121;Cichorei;F990601 Iprodion;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9122;Cichorei;F990601 Iprodion;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9123;Cichorei;F990701 Fluazinam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9124;Cichorei;F990701 Fluazinam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9125;Cichorei;F990701 Fluazinam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9126;Cichorei;F990901 Fosetyl-AL;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9127;Cichorei;F990901 Fosetyl-AL;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9128;Cichorei;F990901 Fosetyl-AL;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9129;Cichorei;F990902 Tolclofos-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9130;Cichorei;F990902 Tolclofos-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9131;Cichorei;F990902 Tolclofos-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9132;Cichorei;F991001 Famoxadone;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9133;Cichorei;F991001 Famoxadone;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9134;Cichorei;F991001 Famoxadone;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9135;Cichorei;F991003 Oxathiapiproline;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9136;Cichorei;F991003 Oxathiapiproline;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9137;Cichorei;F991003 Oxathiapiproline;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9138;Cichorei;F991101 Fludioxonil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9139;Cichorei;F991101 Fludioxonil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9140;Cichorei;F991101 Fludioxonil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9141;Cichorei;F991201 Captan;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9142;Cichorei;F991201 Captan;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9143;Cichorei;F991201 Captan;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9144;Cichorei;F991202 Folpet;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9145;Cichorei;F991202 Folpet;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9146;Cichorei;F991202 Folpet;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9147;Cichorei;F991301 Bupirimaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9148;Cichorei;F991301 Bupirimaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9149;Cichorei;F991301 Bupirimaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9150;Cichorei;F991302 Cyprodinil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9151;Cichorei;F991302 Cyprodinil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9152;Cichorei;F991302 Cyprodinil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9153;Cichorei;F991303 Mepanipyrim;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9154;Cichorei;F991303 Mepanipyrim;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9155;Cichorei;F991303 Mepanipyrim;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9156;Cichorei;F991304 Pyrimethanil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9157;Cichorei;F991304 Pyrimethanil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9158;Cichorei;F991304 Pyrimethanil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9159;Cichorei;F991501 Dithianon;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9160;Cichorei;F991501 Dithianon;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9161;Cichorei;F991501 Dithianon;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9162;Cichorei;F991601 Azoxystrobin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9163;Cichorei;F991601 Azoxystrobin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9164;Cichorei;F991601 Azoxystrobin;2020;28.0;5.4;256.0;6.7;45.0;0.0;0.2
9165;Cichorei;F991603 Fluoxastrobin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9166;Cichorei;F991603 Fluoxastrobin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9167;Cichorei;F991603 Fluoxastrobin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9168;Cichorei;F991604 Kresoxim-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9169;Cichorei;F991604 Kresoxim-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9170;Cichorei;F991604 Kresoxim-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9171;Cichorei;F991605 Picoxystrobin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9172;Cichorei;F991605 Picoxystrobin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9173;Cichorei;F991605 Picoxystrobin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9174;Cichorei;F991606 Pyraclostrobine;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9175;Cichorei;F991606 Pyraclostrobine;2016;43.0;8.1;414.0;10.7;18.0;0.0;0.0
9176;Cichorei;F991606 Pyraclostrobine;2020;33.0;6.4;258.0;6.7;15.0;0.0;0.1
9177;Cichorei;F991607 Trifloxystrobin;2012;113.0;26.5;961.0;33.0;424.0;0.1;0.4
9178;Cichorei;F991607 Trifloxystrobin;2016;226.0;42.0;1772.0;45.6;368.0;0.1;0.2
9179;Cichorei;F991607 Trifloxystrobin;2020;163.0;31.8;1208.0;31.4;155.0;0.0;0.1
9180;Cichorei;F991701 Pencycuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9181;Cichorei;F991701 Pencycuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9182;Cichorei;F991701 Pencycuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9183;Cichorei;F999902 Acibenzolar-S-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9184;Cichorei;F999902 Acibenzolar-S-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9185;Cichorei;F999902 Acibenzolar-S-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9186;Cichorei;F999905 Benzoezuur;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9187;Cichorei;F999905 Benzoezuur;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9188;Cichorei;F999905 Benzoezuur;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9189;Cichorei;F999906 Fenpropidin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9190;Cichorei;F999906 Fenpropidin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9191;Cichorei;F999906 Fenpropidin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9192;Cichorei;F999908 Metrafenon;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9193;Cichorei;F999908 Metrafenon;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9194;Cichorei;F999908 Metrafenon;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9195;Cichorei;F999910 Spiroxamine;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9196;Cichorei;F999910 Spiroxamine;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9197;Cichorei;F999910 Spiroxamine;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9198;Cichorei;F999913 Valifenalaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9199;Cichorei;F999913 Valifenalaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9200;Cichorei;F999913 Valifenalaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9201;Cichorei;F999915 COS-OGA;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9202;Cichorei;F999915 COS-OGA;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9203;Cichorei;F999915 COS-OGA;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9204;Cichorei;F999917 Fenpyrazamine;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9205;Cichorei;F999917 Fenpyrazamine;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9206;Cichorei;F999917 Fenpyrazamine;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9207;Cichorei;H010101 2,4-D;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9208;Cichorei;H010101 2,4-D;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9209;Cichorei;H010101 2,4-D;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9210;Cichorei;H010104 MCPA;2012;;;;;;;
9211;Cichorei;H010104 MCPA;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9212;Cichorei;H010104 MCPA;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9213;Cichorei;H010107 Mecoprop-P;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9214;Cichorei;H010107 Mecoprop-P;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9215;Cichorei;H010107 Mecoprop-P;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9216;Cichorei;H020201 Terbuthylazine;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9217;Cichorei;H020201 Terbuthylazine;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9218;Cichorei;H020201 Terbuthylazine;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9219;Cichorei;H020301 Metamitron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9220;Cichorei;H020301 Metamitron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9221;Cichorei;H020301 Metamitron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9222;Cichorei;H020302 Metribuzin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9223;Cichorei;H020302 Metribuzin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9224;Cichorei;H020302 Metribuzin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9225;Cichorei;H030102 Dimethenamide-P;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9226;Cichorei;H030102 Dimethenamide-P;2016;60.0;11.2;364.0;9.4;114.0;0.0;0.3
9227;Cichorei;H030102 Dimethenamide-P;2020;205.0;39.9;1286.0;33.4;453.0;0.1;0.4
9228;Cichorei;H030103 Isoxaben;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9229;Cichorei;H030103 Isoxaben;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9230;Cichorei;H030103 Isoxaben;2020;222.0;43.4;1538.0;39.9;117.0;0.0;0.1
9231;Cichorei;H030104 Napropamide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9232;Cichorei;H030104 Napropamide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9233;Cichorei;H030104 Napropamide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9234;Cichorei;H030107 Propyzamide;2012;364.0;84.9;2521.0;86.5;2565.0;0.9;1.0
9235;Cichorei;H030107 Propyzamide;2016;428.0;79.3;3075.0;79.2;2465.0;0.6;0.8
9236;Cichorei;H030107 Propyzamide;2020;476.0;92.8;3518.0;91.3;3502.0;0.9;1.0
9237;Cichorei;H030108 Pyroxsulam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9238;Cichorei;H030108 Pyroxsulam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9239;Cichorei;H030108 Pyroxsulam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9240;Cichorei;H030201 Diflufenican;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9241;Cichorei;H030201 Diflufenican;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9242;Cichorei;H030201 Diflufenican;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9243;Cichorei;H030202 Florasulam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9244;Cichorei;H030202 Florasulam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9245;Cichorei;H030202 Florasulam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9246;Cichorei;H030203 Flufenacet;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9247;Cichorei;H030203 Flufenacet;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9248;Cichorei;H030203 Flufenacet;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9249;Cichorei;H030204 Metazachloor;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9250;Cichorei;H030204 Metazachloor;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9251;Cichorei;H030204 Metazachloor;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9252;Cichorei;H030304 S-metolachloor;2012;234.0;54.5;1784.0;61.2;904.0;0.3;0.5
9253;Cichorei;H030304 S-metolachloor;2016;317.0;58.9;2223.0;57.2;1076.0;0.3;0.5
9254;Cichorei;H030304 S-metolachloor;2020;96.0;18.8;884.0;22.9;345.0;0.1;0.4
9255;Cichorei;H040101 Chloorprofam;2012;323.0;75.3;2406.0;82.6;2534.0;0.9;1.1
9256;Cichorei;H040101 Chloorprofam;2016;464.0;86.2;3300.0;85.0;2512.0;0.6;0.8
9257;Cichorei;H040101 Chloorprofam;2020;377.0;73.5;2758.0;71.6;2729.0;0.7;1.0
9258;Cichorei;H040102 Desmedifam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9259;Cichorei;H040102 Desmedifam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9260;Cichorei;H040102 Desmedifam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9261;Cichorei;H040103 Fenmedifam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9262;Cichorei;H040103 Fenmedifam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9263;Cichorei;H040103 Fenmedifam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9264;Cichorei;H040201 Asulam;2012;271.0;63.2;1903.0;65.3;891.0;0.3;0.5
9265;Cichorei;H040201 Asulam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9266;Cichorei;H040201 Asulam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9267;Cichorei;H040202 Carbetamide;2012;258.0;60.1;1777.0;61.0;1215.0;0.4;0.7
9268;Cichorei;H040202 Carbetamide;2016;372.0;68.9;2538.0;65.3;965.0;0.2;0.4
9269;Cichorei;H040202 Carbetamide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9270;Cichorei;H050101 Benfluralin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9271;Cichorei;H050101 Benfluralin;2016;325.0;60.2;2566.0;66.1;3695.0;1.0;1.4
9272;Cichorei;H050101 Benfluralin;2020;372.0;72.6;2781.0;72.2;3549.0;0.9;1.3
9273;Cichorei;H050102 Pendimethalin;2012;;;;;;;
9274;Cichorei;H050102 Pendimethalin;2016;;;;;;;
9275;Cichorei;H050102 Pendimethalin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9276;Cichorei;H060101 Amidosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9277;Cichorei;H060101 Amidosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9278;Cichorei;H060101 Amidosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9279;Cichorei;H060103 Bensulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9280;Cichorei;H060103 Bensulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9281;Cichorei;H060103 Bensulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9282;Cichorei;H060107 Flupyrsulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9283;Cichorei;H060107 Flupyrsulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9284;Cichorei;H060107 Flupyrsulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9285;Cichorei;H060108 Foramsulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9286;Cichorei;H060108 Foramsulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9287;Cichorei;H060108 Foramsulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9288;Cichorei;H060110 Iodosulfuron-methyl-natrium;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9289;Cichorei;H060110 Iodosulfuron-methyl-natrium;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9290;Cichorei;H060110 Iodosulfuron-methyl-natrium;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9291;Cichorei;H060111 Mesosulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9292;Cichorei;H060111 Mesosulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9293;Cichorei;H060111 Mesosulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9294;Cichorei;H060112 Metsulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9295;Cichorei;H060112 Metsulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9296;Cichorei;H060112 Metsulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9297;Cichorei;H060113 Nicosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9298;Cichorei;H060113 Nicosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9299;Cichorei;H060113 Nicosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9300;Cichorei;H060115 Prosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9301;Cichorei;H060115 Prosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9302;Cichorei;H060115 Prosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9303;Cichorei;H060116 Rimsulfuron;2012;45.0;10.5;574.0;19.7;17.0;0.0;0.0
9304;Cichorei;H060116 Rimsulfuron;2016;157.0;29.1;1202.0;30.9;33.0;0.0;0.0
9305;Cichorei;H060116 Rimsulfuron;2020;180.0;35.0;1341.0;34.8;17.0;0.0;0.0
9306;Cichorei;H060118 Thifensulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9307;Cichorei;H060118 Thifensulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9308;Cichorei;H060118 Thifensulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9309;Cichorei;H060120 Tribenuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9310;Cichorei;H060120 Tribenuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9311;Cichorei;H060120 Tribenuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9312;Cichorei;H060121 Triflusulfuron-methyl;2012;236.0;55.1;1776.0;61.0;55.0;0.0;0.0
9313;Cichorei;H060121 Triflusulfuron-methyl;2016;419.0;77.8;3146.0;81.0;734.0;0.2;0.2
9314;Cichorei;H060121 Triflusulfuron-methyl;2020;330.0;64.4;2409.0;62.5;43.0;0.0;0.0
9315;Cichorei;H060122 Tritosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9316;Cichorei;H060122 Tritosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9317;Cichorei;H060122 Tritosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
9318;Cichorei;H060201 Lenacil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9319;Cichorei;H060201 Lenacil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9320;Cichorei;H060201 Lenacil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
